,QUARTER,TIME_REMAINING,NEW YORK_ACTION,SACRAMENTO_ACTION,NEW YORK_SCORE,SACRAMENTO_SCORE
62,1,5:14.0,L. Kornet misses 3-pt jump shot from 25 ft,,12,13
63,1,5:10.0,,Defensive rebound by B. Hield,12,13
64,1,5:04.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by B. Hield),12,16
65,1,4:43.0,D. Smith makes 3-pt jump shot from 25 ft,,15,16
66,1,4:33.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by H. Barnes),15,19
67,1,4:12.0,L. Kornet makes 3-pt jump shot from 25 ft (assist by D. Dotson),,18,19
68,1,4:01.0,,D. Fox misses 2-pt jump shot from 3 ft (block by D. Smith),18,19
69,1,3:57.0,Defensive rebound by N. Vonleh,,18,19
70,1,3:57.0,Turnover by D. Smith (bad pass),,18,19
71,1,3:57.0,H. Ellenson enters the game for L. Kornet,,18,19
72,1,3:57.0,M. Robinson enters the game for N. Vonleh,,18,19
73,1,3:41.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),18,22
74,1,3:26.0,D. Smith misses 3-pt jump shot from 25 ft,,18,22
75,1,3:24.0,,Defensive rebound by W. Cauley-Stein,18,22
76,1,3:19.0,,B. Hield makes 2-pt layup from 2 ft,18,24
77,1,3:08.0,D. Dotson misses 3-pt jump shot from 25 ft,,18,24
78,1,3:04.0,,Defensive rebound by H. Barnes,18,24
79,1,2:58.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Hield),18,26
80,1,2:58.0,,Shooting foul by K. Knox (drawn by W. Cauley-Stein),18,26
81,1,2:58.0,E. Mudiay enters the game for K. Knox,,18,26
82,1,2:58.0,L. Thomas enters the game for D. Smith,,18,26
83,1,2:58.0,,Y. Ferrell enters the game for D. Fox,18,26
84,1,2:58.0,,W. Cauley-Stein misses free throw 1 of 1,18,26
85,1,2:54.0,Defensive rebound by H. Ellenson,,18,26
86,1,2:37.0,L. Thomas makes 2-pt layup from 1 ft (assist by H. Ellenson),,20,26
87,1,2:27.0,,Personal foul by E. Mudiay (drawn by Y. Ferrell),20,26
88,1,2:27.0,,H. Giles enters the game for W. Cauley-Stein,20,26
89,1,2:15.0,,B. Hield makes 3-pt jump shot from 22 ft,20,29
90,1,2:01.0,H. Ellenson makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,23,29
91,1,1:43.0,,B. Hield misses 3-pt jump shot from 25 ft,23,29
92,1,1:41.0,Defensive rebound by E. Mudiay,,23,29
93,1,1:34.0,M. Robinson makes 2-pt layup from 2 ft (assist by E. Mudiay),,25,29
94,1,1:25.0,,N. Bjelica misses 3-pt jump shot from 25 ft,25,29
95,1,1:22.0,Defensive rebound by M. Robinson,,25,29
96,1,1:13.0,E. Mudiay misses 2-pt jump shot from 18 ft,,25,29
97,1,1:09.0,,Defensive rebound by N. Bjelica,25,29
98,1,0:57.0,,Y. Ferrell makes 2-pt jump shot from 8 ft,25,31
99,1,0:47.0,Personal foul by Y. Ferrell (drawn by E. Mudiay),,25,31
100,1,0:47.0,A. Trier enters the game for D. Dotson,,25,31
101,1,0:47.0,,C. Brewer enters the game for H. Barnes,25,31
102,1,0:35.0,Turnover by H. Ellenson (lost ball; steal by B. Hield),,25,31
103,1,0:28.0,,B. Hield makes 2-pt layup from 3 ft (assist by N. Bjelica),25,33
104,1,0:28.0,,Shooting foul by M. Robinson (drawn by B. Hield),25,33
105,1,0:28.0,,B. Hield makes free throw 1 of 1,25,34
106,1,0:09.0,H. Ellenson misses 3-pt jump shot from 24 ft,,25,34
107,1,0:05.0,Offensive rebound by Team,,25,34
108,1,0:00.0,E. Mudiay misses 3-pt jump shot from 24 ft,,25,34
109,1,0:00.0,,Defensive rebound by H. Giles,25,34
110,2,11:47.0,A. Trier makes 2-pt layup from 2 ft,,27,34
111,2,11:25.0,,B. Bogdanović misses 2-pt jump shot from 22 ft,27,34
112,2,11:23.0,Defensive rebound by H. Ellenson,,27,34
113,2,11:20.0,Personal foul by H. Giles (drawn by M. Robinson),,27,34
114,2,11:09.0,L. Thomas misses 2-pt hook shot from 11 ft,,27,34
115,2,11:08.0,,Defensive rebound by Team,27,34
116,2,10:56.0,,Turnover by N. Bjelica (bad pass; steal by A. Trier),27,34
117,2,10:53.0,A. Trier misses 2-pt layup from 3 ft (block by C. Brewer),,27,34
118,2,10:53.0,Offensive rebound by M. Robinson,,27,34
119,2,10:51.0,M. Robinson makes 2-pt layup from 2 ft,,29,34
120,2,10:51.0,Shooting foul by B. Bogdanović (drawn by M. Robinson),,29,34
121,2,10:51.0,M. Robinson misses free throw 1 of 1,,29,34
122,2,10:47.0,,Defensive rebound by H. Giles,29,34
123,2,10:31.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),29,37
124,2,10:17.0,Turnover by E. Mudiay (lost ball; steal by C. Brewer),,29,37
125,2,10:11.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,29,37
126,2,10:08.0,Defensive rebound by M. Robinson,,29,37
127,2,10:05.0,Personal foul by Y. Ferrell (drawn by A. Trier),,29,37
128,2,9:48.0,Shooting foul by N. Bjelica (drawn by L. Thomas),,29,37
129,2,9:48.0,L. Thomas makes free throw 1 of 2,,30,37
130,2,9:48.0,L. Thomas misses free throw 2 of 2,,30,37
131,2,9:44.0,,Defensive rebound by H. Giles,30,37
132,2,9:36.0,,B. Bogdanović misses 2-pt hook shot from 4 ft,30,37
133,2,9:33.0,Defensive rebound by M. Robinson,,30,37
134,2,9:28.0,A. Trier misses 3-pt jump shot from 26 ft,,30,37
135,2,9:21.0,,Defensive rebound by C. Brewer,30,37
136,2,9:20.0,,H. Giles makes 2-pt dunk from 1 ft (assist by C. Brewer),30,39
137,2,9:09.0,Offensive foul by M. Robinson (drawn by H. Giles),,30,39
138,2,9:09.0,Turnover by M. Robinson (offensive foul),,30,39
139,2,9:09.0,N. Vonleh enters the game for M. Robinson,,30,39
140,2,8:54.0,,Turnover by H. Giles (bad pass; steal by H. Ellenson),30,39
141,2,8:45.0,L. Thomas misses 3-pt jump shot from 23 ft,,30,39
142,2,8:42.0,Offensive rebound by A. Trier,,30,39
143,2,8:42.0,A. Trier makes 2-pt layup from 1 ft,,32,39
144,2,8:42.0,,Sacramento full timeout,32,39
145,2,8:28.0,,Personal foul by E. Mudiay (drawn by H. Giles),32,39
146,2,8:16.0,,H. Giles makes 2-pt layup from 1 ft (assist by B. Bogdanović),32,41
147,2,8:02.0,Offensive foul by L. Thomas (drawn by B. Bogdanović),,32,41
148,2,8:02.0,Turnover by L. Thomas (offensive foul),,32,41
149,2,8:02.0,L. Kornet enters the game for L. Thomas,,32,41
150,2,7:48.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,32,41
151,2,7:44.0,Defensive rebound by E. Mudiay,,32,41
152,2,7:41.0,Turnover by E. Mudiay (bad pass; steal by B. Bogdanović),,32,41
153,2,7:33.0,,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by N. Bjelica),32,43
154,2,7:25.0,New York full timeout,,32,43
155,2,7:25.0,K. Knox enters the game for H. Ellenson,,32,43
156,2,7:25.0,,H. Barnes enters the game for N. Bjelica,32,43
157,2,7:07.0,E. Mudiay misses 2-pt layup from 3 ft,,32,43
158,2,7:05.0,,Defensive rebound by H. Barnes,32,43
159,2,7:01.0,,Y. Ferrell misses 2-pt jump shot from 17 ft,32,43
160,2,6:57.0,Defensive rebound by L. Kornet,,32,43
161,2,6:52.0,K. Knox makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,35,43
162,2,6:38.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,35,43
163,2,6:34.0,Defensive rebound by A. Trier,,35,43
164,2,6:23.0,A. Trier makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,38,43
165,2,6:01.0,,H. Barnes misses 2-pt jump shot from 19 ft,38,43
166,2,5:59.0,,Offensive rebound by H. Giles,38,43
167,2,5:56.0,,Turnover by H. Giles (lost ball; steal by K. Knox),38,43
168,2,5:47.0,Def 3 sec tech foul by Team,,38,43
169,2,5:47.0,A. Trier makes technical free throw,,39,43
170,2,5:47.0,,D. Fox enters the game for C. Brewer,39,43
171,2,5:47.0,,B. Hield enters the game for Y. Ferrell,39,43
172,2,5:33.0,N. Vonleh makes 2-pt hook shot from 8 ft,,41,43
173,2,5:14.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by H. Giles),41,45
174,2,4:52.0,E. Mudiay misses 3-pt jump shot from 25 ft,,41,45
175,2,4:49.0,,Defensive rebound by H. Barnes,41,45
176,2,4:44.0,,Shooting foul by L. Kornet (drawn by H. Giles),41,45
177,2,4:44.0,,H. Giles misses free throw 1 of 2,41,45
178,2,4:44.0,,Offensive rebound by Team,41,45
179,2,4:44.0,D. Smith enters the game for E. Mudiay,,41,45
180,2,4:44.0,,H. Giles makes free throw 2 of 2,41,46
181,2,4:36.0,Personal foul by H. Giles (drawn by N. Vonleh),,41,46
182,2,4:36.0,N. Vonleh misses free throw 1 of 2,,41,46
183,2,4:36.0,Offensive rebound by Team,,41,46
184,2,4:36.0,,W. Cauley-Stein enters the game for H. Giles,41,46
185,2,4:36.0,N. Vonleh makes free throw 2 of 2,,42,46
186,2,4:27.0,,B. Hield misses 3-pt jump shot from 24 ft,42,46
187,2,4:24.0,Defensive rebound by A. Trier,,42,46
188,2,4:20.0,A. Trier misses 2-pt layup from 3 ft,,42,46
189,2,4:18.0,Offensive rebound by D. Smith,,42,46
190,2,4:17.0,A. Trier makes 2-pt layup from 2 ft (assist by D. Smith),,44,46
191,2,4:04.0,,Def 3 sec tech foul by Team,44,46
192,2,4:04.0,,B. Hield makes technical free throw,44,47
193,2,3:50.0,,H. Barnes misses 3-pt jump shot from 23 ft,44,47
194,2,3:50.0,Defensive rebound by Team,,44,47
195,2,3:35.0,Turnover by N. Vonleh (3 sec),,44,47
196,2,3:20.0,,D. Fox makes 2-pt layup from 2 ft (assist by B. Hield),44,49
197,2,2:58.0,D. Smith misses 2-pt jump shot from 15 ft,,44,49
198,2,2:54.0,Offensive rebound by N. Vonleh,,44,49
199,2,2:52.0,N. Vonleh misses 2-pt hook shot from 5 ft,,44,49
200,2,2:52.0,,Defensive rebound by H. Barnes,44,49
201,2,2:48.0,,Shooting foul by D. Smith (drawn by D. Fox),44,49
202,2,2:48.0,,D. Fox makes free throw 1 of 2,44,50
203,2,2:48.0,,D. Fox makes free throw 2 of 2,44,51
204,2,2:36.0,A. Trier makes 3-pt jump shot from 25 ft,,47,51
205,2,2:20.0,,B. Hield makes 2-pt layup from 2 ft (assist by D. Fox),47,53
206,2,2:06.0,L. Kornet misses 3-pt jump shot from 25 ft,,47,53
207,2,2:02.0,,Defensive rebound by W. Cauley-Stein,47,53
208,2,1:51.0,,H. Barnes makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),47,55
209,2,1:42.0,New York full timeout,,47,55
210,2,1:42.0,H. Ellenson enters the game for K. Knox,,47,55
211,2,1:42.0,L. Thomas enters the game for L. Kornet,,47,55
212,2,1:25.0,D. Smith misses 2-pt jump shot from 20 ft,,47,55
213,2,1:21.0,,Defensive rebound by H. Barnes,47,55
214,2,1:09.0,,H. Barnes misses 3-pt jump shot from 26 ft,47,55
215,2,1:05.0,Defensive rebound by A. Trier,,47,55
216,2,0:57.0,H. Ellenson misses 2-pt jump shot from 12 ft,,47,55
217,2,0:54.0,,Defensive rebound by D. Fox,47,55
218,2,0:50.0,,D. Fox misses 2-pt jump shot from 6 ft,47,55
219,2,0:45.0,Defensive rebound by H. Ellenson,,47,55
220,2,0:33.0,L. Thomas makes 2-pt layup from 1 ft (assist by N. Vonleh),,49,55
221,2,0:29.0,,B. Hield misses 3-pt jump shot from 25 ft,49,55
222,2,0:29.0,Defensive rebound by N. Vonleh,,49,55
223,2,0:05.0,D. Smith makes 2-pt layup from 2 ft,,51,55
224,2,0:00.0,,B. Hield misses 2-pt jump shot from 7 ft,51,55
225,2,0:00.0,,Offensive rebound by Team,51,55
226,3,11:48.0,D. Smith misses 2-pt layup from 2 ft,,51,55
227,3,11:46.0,,Defensive rebound by D. Fox,51,55
228,3,11:33.0,,W. Cauley-Stein misses 2-pt hook shot from 4 ft,51,55
229,3,11:29.0,Defensive rebound by N. Vonleh,,51,55
230,3,11:14.0,N. Vonleh misses 2-pt layup from 4 ft,,51,55
231,3,11:12.0,,Defensive rebound by W. Cauley-Stein,51,55
232,3,11:08.0,,W. Cauley-Stein misses 2-pt layup from 4 ft (block by D. Smith),51,55
233,3,11:08.0,,Offensive rebound by Team,51,55
234,3,11:08.0,,Away from play foul by N. Vonleh (drawn by B. Bogdanović),51,55
235,3,11:08.0,,B. Bogdanović makes free throw 1 of 1,51,56
236,3,10:57.0,,Offensive foul by B. Bogdanović (drawn by N. Vonleh),51,56
237,3,10:57.0,,Turnover by B. Bogdanović (offensive foul),51,56
238,3,10:46.0,Shooting foul by B. Hield (drawn by D. Dotson),,51,56
239,3,10:46.0,D. Dotson makes free throw 1 of 2,,52,56
240,3,10:46.0,D. Dotson makes free throw 2 of 2,,53,56
241,3,10:38.0,,D. Fox misses 2-pt layup from 8 ft,53,56
242,3,10:35.0,Defensive rebound by K. Knox,,53,56
243,3,10:23.0,D. Smith misses 2-pt layup from 3 ft (block by B. Bogdanović),,53,56
244,3,10:21.0,,Defensive rebound by W. Cauley-Stein,53,56
245,3,10:16.0,,Turnover by B. Bogdanović (bad pass; steal by K. Knox),53,56
246,3,10:05.0,K. Knox makes 2-pt jump shot from 7 ft,,55,56
247,3,9:53.0,,H. Barnes makes 2-pt dunk from 2 ft (assist by B. Hield),55,58
248,3,9:31.0,K. Knox misses 2-pt jump shot from 11 ft,,55,58
249,3,9:28.0,Offensive rebound by N. Vonleh,,55,58
250,3,9:27.0,N. Vonleh misses 2-pt layup from 3 ft,,55,58
251,3,9:25.0,,Defensive rebound by B. Hield,55,58
252,3,9:12.0,,B. Hield makes 3-pt jump shot from 25 ft,55,61
253,3,8:50.0,D. Dotson misses 3-pt jump shot from 24 ft,,55,61
254,3,8:48.0,,Defensive rebound by H. Barnes,55,61
255,3,8:47.0,,Shooting foul by L. Kornet (drawn by D. Fox),55,61
256,3,8:47.0,,D. Fox makes free throw 1 of 2,55,62
257,3,8:47.0,,D. Fox misses free throw 2 of 2,55,62
258,3,8:44.0,Defensive rebound by N. Vonleh,,55,62
259,3,8:28.0,Turnover by N. Vonleh (3 sec),,55,62
260,3,8:12.0,,Turnover by B. Hield (lost ball; steal by D. Smith),55,62
261,3,8:09.0,D. Smith makes 2-pt dunk from 1 ft,,57,62
262,3,7:51.0,,H. Barnes misses 3-pt jump shot from 29 ft,57,62
263,3,7:47.0,Defensive rebound by D. Dotson,,57,62
264,3,7:43.0,D. Dotson makes 2-pt layup from 2 ft,,59,62
265,3,7:43.0,,Sacramento full timeout,59,62
266,3,7:43.0,,N. Bjelica enters the game for B. Bogdanović,59,62
267,3,7:30.0,,N. Bjelica misses 2-pt jump shot from 11 ft,59,62
268,3,7:25.0,Defensive rebound by N. Vonleh,,59,62
269,3,7:21.0,Turnover by D. Smith (bad pass; steal by D. Fox),,59,62
270,3,7:17.0,,Personal foul by D. Smith (drawn by D. Fox),59,62
271,3,7:08.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by N. Bjelica),59,65
272,3,6:51.0,D. Dotson makes 3-pt jump shot from 25 ft (assist by D. Smith),,62,65
273,3,6:41.0,,B. Hield makes 2-pt layup from 2 ft,62,67
274,3,6:29.0,D. Smith misses 2-pt layup from 2 ft,,62,67
275,3,6:28.0,,Defensive rebound by W. Cauley-Stein,62,67
276,3,6:22.0,,N. Bjelica misses 3-pt jump shot from 28 ft,62,67
277,3,6:18.0,Defensive rebound by D. Dotson,,62,67
278,3,6:06.0,Turnover by N. Vonleh (lost ball; steal by D. Fox),,62,67
279,3,6:01.0,,D. Fox misses 2-pt jump shot from 8 ft,62,67
280,3,5:57.0,,Offensive rebound by N. Bjelica,62,67
281,3,5:55.0,,B. Hield misses 2-pt jump shot from 6 ft,62,67
282,3,5:55.0,Defensive rebound by D. Smith,,62,67
283,3,5:32.0,D. Smith makes 2-pt jump shot from 6 ft,,64,67
284,3,5:25.0,,Shooting foul by D. Dotson (drawn by B. Hield),64,67
285,3,5:25.0,,B. Hield makes free throw 1 of 2,64,68
286,3,5:25.0,E. Mudiay enters the game for K. Knox,,64,68
287,3,5:25.0,M. Robinson enters the game for D. Smith,,64,68
288,3,5:25.0,A. Trier enters the game for N. Vonleh,,64,68
289,3,5:25.0,,H. Giles enters the game for W. Cauley-Stein,64,68
290,3,5:25.0,,B. Hield makes free throw 2 of 2,64,69
291,3,5:10.0,Turnover by D. Dotson (bad pass; steal by D. Fox),,64,69
292,3,5:04.0,,D. Fox makes 2-pt dunk from 2 ft,64,71
293,3,5:00.0,New York full timeout,,64,71
294,3,4:47.0,D. Dotson makes 2-pt layup from 1 ft,,66,71
295,3,4:28.0,,H. Giles makes 2-pt jump shot from 20 ft,66,73
296,3,4:15.0,Offensive foul by M. Robinson (drawn by D. Fox),,66,73
297,3,4:15.0,Turnover by M. Robinson (offensive foul),,66,73
298,3,4:15.0,H. Ellenson enters the game for L. Kornet,,66,73
299,3,3:54.0,,H. Giles misses 2-pt jump shot from 20 ft,66,73
300,3,3:51.0,Defensive rebound by A. Trier,,66,73
301,3,3:43.0,Personal foul by D. Fox (drawn by E. Mudiay),,66,73
302,3,3:33.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by D. Dotson),,69,73
303,3,3:16.0,,Shooting foul by M. Robinson (drawn by B. Hield),69,73
304,3,3:16.0,,B. Hield makes free throw 1 of 3,69,74
305,3,3:16.0,,B. Hield makes free throw 2 of 3,69,75
306,3,3:16.0,,B. Hield makes free throw 3 of 3,69,76
307,3,3:05.0,E. Mudiay makes 2-pt layup from 2 ft,,71,76
308,3,2:52.0,,Shooting foul by A. Trier (drawn by H. Barnes),71,76
309,3,2:52.0,,H. Barnes makes free throw 1 of 2,71,77
310,3,2:52.0,L. Thomas enters the game for D. Dotson,,71,77
311,3,2:52.0,,H. Barnes makes free throw 2 of 2,71,78
312,3,2:42.0,H. Ellenson makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,74,78
313,3,2:25.0,,N. Bjelica makes 3-pt jump shot from 27 ft (assist by D. Fox),74,81
314,3,2:15.0,Shooting foul by B. Hield (drawn by A. Trier),,74,81
315,3,2:15.0,A. Trier misses free throw 1 of 2,,74,81
316,3,2:15.0,Offensive rebound by Team,,74,81
317,3,2:15.0,A. Trier misses free throw 2 of 2,,74,81
318,3,2:10.0,,Defensive rebound by N. Bjelica,74,81
319,3,2:02.0,,Shooting foul by H. Ellenson (drawn by D. Fox),74,81
320,3,2:02.0,,D. Fox makes free throw 1 of 2,74,82
321,3,2:02.0,,B. Bogdanović enters the game for B. Hield,74,82
322,3,2:02.0,,D. Fox misses free throw 2 of 2,74,82
323,3,2:01.0,Defensive rebound by H. Ellenson,,74,82
324,3,2:01.0,Personal foul by N. Bjelica (drawn by H. Ellenson),,74,82
325,3,1:41.0,E. Mudiay misses 2-pt jump shot from 12 ft,,74,82
326,3,1:38.0,Offensive rebound by H. Ellenson,,74,82
327,3,1:34.0,H. Ellenson misses 2-pt jump shot from 5 ft,,74,82
328,3,1:31.0,,Defensive rebound by H. Barnes,74,82
329,3,1:22.0,,H. Barnes makes 2-pt layup from 1 ft (assist by H. Giles),74,84
330,3,1:21.0,New York full timeout,,74,84
331,3,1:09.0,Shooting foul by D. Fox (drawn by A. Trier),,74,84
332,3,1:09.0,A. Trier makes free throw 1 of 2,,75,84
333,3,1:09.0,A. Trier makes free throw 2 of 2,,76,84
334,3,0:57.0,,Personal foul by A. Trier (drawn by H. Barnes),76,84
335,3,0:57.0,,H. Barnes makes free throw 1 of 2,76,85
336,3,0:57.0,,C. Brewer enters the game for D. Fox,76,85
337,3,0:57.0,,H. Barnes makes free throw 2 of 2,76,86
338,3,0:39.0,E. Mudiay misses 3-pt jump shot from 23 ft,,76,86
339,3,0:35.0,,Defensive rebound by C. Brewer,76,86
340,3,0:30.0,,C. Brewer misses 2-pt layup from 5 ft (block by M. Robinson),76,86
341,3,0:26.0,Defensive rebound by M. Robinson,,76,86
342,3,0:22.0,A. Trier makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,79,86
343,3,0:03.0,,Turnover by H. Giles (3 sec),79,86
344,3,0:00.0,Shooting foul by C. Brewer (drawn by A. Trier),,79,86
345,3,0:00.0,A. Trier makes free throw 1 of 2,,80,86
346,3,0:00.0,N. Vonleh enters the game for M. Robinson,,80,86
347,3,0:00.0,A. Trier misses free throw 2 of 2,,80,86
348,3,0:00.0,,Defensive rebound by H. Giles,80,86
349,4,11:44.0,,H. Giles makes 2-pt dunk from 1 ft (assist by B. Bogdanović),80,88
350,4,11:43.0,H. Ellenson misses 3-pt jump shot from 26 ft,,80,88
351,4,11:19.0,,Defensive rebound by Team,80,88
352,4,11:01.0,,H. Giles makes 2-pt hook shot from 8 ft (assist by B. Bogdanović),80,90
353,4,10:41.0,L. Thomas misses 2-pt jump shot from 7 ft,,80,90
354,4,10:37.0,,Defensive rebound by C. Brewer,80,90
355,4,10:32.0,,C. Brewer misses 3-pt jump shot from 25 ft,80,90
356,4,10:26.0,,Offensive rebound by N. Bjelica,80,90
357,4,10:26.0,,N. Bjelica makes 2-pt layup from 1 ft,80,92
358,4,10:11.0,A. Trier misses 2-pt layup from 3 ft,,80,92
359,4,10:07.0,,Defensive rebound by H. Giles,80,92
360,4,10:04.0,,Shooting foul by M. Robinson (drawn by C. Brewer),80,92
361,4,10:04.0,,C. Brewer makes free throw 1 of 2,80,93
362,4,10:04.0,,C. Brewer makes free throw 2 of 2,80,94
363,4,10:04.0,D. Dotson enters the game for L. Thomas,,80,94
364,4,9:43.0,Shooting foul by N. Bjelica (drawn by E. Mudiay),,80,94
365,4,9:43.0,E. Mudiay misses free throw 1 of 2,,80,94
366,4,9:43.0,Offensive rebound by Team,,80,94
367,4,9:43.0,N. Vonleh enters the game for H. Ellenson,,80,94
368,4,9:43.0,E. Mudiay makes free throw 2 of 2,,81,94
369,4,9:29.0,,Turnover by B. Bogdanović (bad pass),81,94
370,4,9:13.0,A. Trier misses 2-pt jump shot from 20 ft,,81,94
371,4,9:10.0,Offensive rebound by M. Robinson,,81,94
372,4,9:08.0,E. Mudiay makes 2-pt jump shot from 7 ft,,83,94
373,4,8:50.0,,B. Bogdanović misses 2-pt layup from 5 ft (block by M. Robinson),83,94
374,4,8:46.0,Defensive rebound by M. Robinson,,83,94
375,4,8:40.0,Turnover by E. Mudiay (lost ball; steal by B. Bogdanović),,83,94
376,4,8:34.0,,H. Giles makes 2-pt dunk from 2 ft (assist by N. Bjelica),83,96
377,4,8:11.0,Shooting foul by Y. Ferrell (drawn by A. Trier),,83,96
378,4,8:11.0,A. Trier makes free throw 1 of 2,,84,96
379,4,8:11.0,D. Smith enters the game for E. Mudiay,,84,96
380,4,8:11.0,A. Trier misses free throw 2 of 2,,84,96
381,4,8:08.0,,Defensive rebound by N. Bjelica,84,96
