,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
378,4,1:48.0,,C. Frye misses 2-pt jump shot from 9 ft,116,94
379,4,1:46.0,Defensive rebound by W. Hernangómez,,116,94
380,4,1:44.0,J. Macura makes 2-pt layup from 1 ft (assist by D. Graham),,118,94
381,4,1:39.0,,C. Sexton misses 2-pt layup from 3 ft (block by M. Monk),118,94
382,4,1:34.0,Defensive rebound by J. Macura,,118,94
383,4,1:21.0,D. Graham makes 3-pt jump shot from 27 ft,,121,94
384,4,1:04.0,,C. Frye misses 3-pt jump shot from 29 ft,121,94
385,4,1:00.0,Defensive rebound by M. Monk,,121,94
386,4,0:54.0,W. Hernangómez misses 3-pt jump shot from 25 ft,,121,94
387,4,0:53.0,,Defensive rebound by Team,121,94
388,4,0:35.0,,C. Frye makes 3-pt jump shot from 27 ft (assist by C. Sexton),121,97
389,4,0:31.0,Personal take foul by C. Osman (drawn by D. Graham),,121,97
390,4,0:31.0,,A. Žižić enters the game for C. Frye,121,97
391,4,0:26.0,M. Monk makes 3-pt jump shot from 30 ft (assist by D. Graham),,124,97
392,4,0:00.0,,C. Sexton misses 3-pt jump shot from 29 ft,124,97
393,4,0:00.0,Defensive rebound by W. Hernangómez,,124,97
