,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
132,2,8:45.0,H. Diallo makes 2-pt layup from 1 ft,,33,41
133,2,8:23.0,,D. Favors misses 2-pt jump shot from 4 ft,33,41
134,2,8:21.0,Defensive rebound by N. Noel,,33,41
135,2,8:17.0,R. Westbrook misses 2-pt jump shot from 18 ft,,33,41
136,2,8:14.0,,Defensive rebound by J. Ingles,33,41
137,2,8:10.0,,Personal foul by Á. Abrines (drawn by J. Ingles),33,41
138,2,8:10.0,S. Adams enters the game for N. Noel,,33,41
139,2,8:10.0,,R. Gobert enters the game for D. Exum,33,41
140,2,8:10.0,,D. Mitchell enters the game for D. Favors,33,41
141,2,8:10.0,,R. Rubio enters the game for J. Ingles,33,41
142,2,8:08.0,,Personal foul by R. Westbrook (drawn by R. Rubio),33,41
143,2,7:55.0,,T. Sefolosha makes 3-pt jump shot from 24 ft (assist by D. Mitchell),33,44
144,2,7:45.0,Offensive foul by R. Westbrook (drawn by R. Rubio),,33,44
145,2,7:45.0,Turnover by R. Westbrook (offensive foul),,33,44
146,2,7:32.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),33,46
147,2,7:22.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,36,46
148,2,7:04.0,,R. Gobert makes 2-pt layup from 2 ft (assist by R. Rubio),36,48
149,2,6:49.0,P. Patterson makes 2-pt hook shot from 10 ft,,38,48
150,2,6:34.0,,Shooting foul by Á. Abrines (drawn by R. Gobert),38,48
151,2,6:34.0,,R. Gobert misses free throw 1 of 2,38,48
152,2,6:34.0,,Offensive rebound by Team,38,48
153,2,6:34.0,T. Ferguson enters the game for Á. Abrines,,38,48
154,2,6:34.0,P. George enters the game for H. Diallo,,38,48
155,2,6:34.0,,R. Gobert misses free throw 2 of 2,38,48
156,2,6:33.0,Defensive rebound by R. Westbrook,,38,48
157,2,6:25.0,P. Patterson misses 3-pt jump shot from 26 ft,,38,48
158,2,6:21.0,,Defensive rebound by R. Gobert,38,48
159,2,6:09.0,,R. Gobert makes 2-pt dunk from 3 ft (assist by R. Rubio),38,50
160,2,6:02.0,R. Westbrook misses 2-pt jump shot from 20 ft,,38,50
161,2,5:59.0,,Defensive rebound by R. Rubio,38,50
162,2,5:59.0,J. Grant enters the game for P. Patterson,,38,50
163,2,5:49.0,,D. Mitchell misses 3-pt jump shot from 23 ft,38,50
164,2,5:47.0,Defensive rebound by R. Westbrook,,38,50
165,2,5:41.0,R. Westbrook makes 2-pt layup from 1 ft,,40,50
166,2,5:25.0,,R. Gobert misses 2-pt dunk from 2 ft (block by J. Grant),40,50
167,2,5:21.0,Defensive rebound by J. Grant,,40,50
168,2,5:11.0,P. George makes 3-pt jump shot from 23 ft (assist by T. Ferguson),,43,50
169,2,4:56.0,,R. Rubio misses 2-pt jump shot from 16 ft,43,50
170,2,4:53.0,Defensive rebound by P. George,,43,50
171,2,4:39.0,P. George makes 2-pt jump shot from 12 ft,,45,50
172,2,4:39.0,Shooting foul by R. O'Neale (drawn by P. George),,45,50
173,2,4:39.0,,Utah full timeout,45,50
174,2,4:39.0,,D. Favors enters the game for R. O'Neale,45,50
175,2,4:39.0,,J. Ingles enters the game for T. Sefolosha,45,50
176,2,4:39.0,P. George makes free throw 1 of 1,,46,50
177,2,4:28.0,,D. Favors makes 2-pt jump shot from 13 ft (assist by R. Rubio),46,52
178,2,4:11.0,P. George makes 2-pt jump shot from 15 ft,,48,52
179,2,3:57.0,,R. Gobert misses 2-pt layup from 2 ft,48,52
180,2,3:54.0,Defensive rebound by R. Westbrook,,48,52
181,2,3:53.0,Shooting foul by D. Mitchell (drawn by R. Westbrook),,48,52
182,2,3:53.0,R. Westbrook makes free throw 1 of 2,,49,52
183,2,3:53.0,R. Westbrook makes free throw 2 of 2,,50,52
184,2,3:37.0,,J. Ingles misses 2-pt layup from 5 ft,50,52
185,2,3:34.0,Defensive rebound by P. George,,50,52
186,2,3:32.0,P. George misses 3-pt jump shot from 25 ft,,50,52
187,2,3:30.0,Offensive rebound by Team,,50,52
188,2,3:27.0,P. George makes 2-pt jump shot from 7 ft (assist by R. Westbrook),,52,52
189,2,3:14.0,,Personal foul by S. Adams (drawn by D. Mitchell),52,52
190,2,3:14.0,,D. Mitchell makes free throw 1 of 2,52,53
191,2,3:14.0,,D. Mitchell misses free throw 2 of 2,52,53
192,2,3:11.0,Defensive rebound by J. Grant,,52,53
193,2,2:54.0,J. Grant makes 2-pt jump shot from 3 ft (assist by R. Westbrook),,54,53
194,2,2:29.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by D. Mitchell),54,55
195,2,2:18.0,Turnover by R. Westbrook (bad pass; steal by J. Ingles),,54,55
196,2,2:13.0,,Personal foul by T. Ferguson (drawn by D. Mitchell),54,55
197,2,2:13.0,,D. Mitchell makes free throw 1 of 2,54,56
198,2,2:13.0,D. Schröder enters the game for T. Ferguson,,54,56
199,2,2:13.0,,D. Mitchell makes free throw 2 of 2,54,57
200,2,1:57.0,P. George misses 3-pt jump shot from 25 ft,,54,57
201,2,1:54.0,,Defensive rebound by J. Ingles,54,57
202,2,1:46.0,,D. Mitchell makes 2-pt layup from 2 ft (assist by J. Ingles),54,59
203,2,1:33.0,R. Westbrook misses 3-pt jump shot from 22 ft,,54,59
204,2,1:31.0,,Defensive rebound by R. Rubio,54,59
205,2,1:23.0,,Turnover by D. Mitchell (bad pass; steal by P. George),54,59
206,2,1:22.0,Personal foul by J. Ingles (drawn by P. George),,54,59
207,2,1:14.0,D. Schröder misses 3-pt jump shot from 24 ft,,54,59
208,2,1:11.0,,Defensive rebound by Team,54,59
209,2,1:01.0,,R. Rubio misses 2-pt layup from 2 ft,54,59
210,2,0:59.0,Defensive rebound by R. Westbrook,,54,59
211,2,0:53.0,J. Grant misses 3-pt jump shot from 22 ft,,54,59
212,2,0:50.0,,Defensive rebound by R. Rubio,54,59
213,2,0:43.0,,D. Favors misses 2-pt layup from 3 ft,54,59
214,2,0:40.0,Defensive rebound by D. Schröder,,54,59
215,2,0:34.0,P. George makes 2-pt layup from 3 ft,,56,59
216,2,0:13.0,,D. Mitchell makes 2-pt layup from 3 ft,56,61
217,2,0:00.0,D. Schröder makes 2-pt jump shot from 8 ft,,58,61
218,3,11:39.0,J. Grant misses 2-pt jump shot from 8 ft,,58,61
219,3,11:39.0,,Defensive rebound by Team,58,61
220,3,11:39.0,Loose ball foul by R. Westbrook (drawn by R. Rubio),,58,61
221,3,11:24.0,,R. Gobert misses 2-pt layup from 4 ft (block by S. Adams),58,61
222,3,11:20.0,Defensive rebound by R. Westbrook,,58,61
223,3,11:17.0,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,61,61
224,3,10:57.0,,D. Mitchell makes 2-pt layup from 2 ft (assist by J. Ingles),61,63
225,3,10:49.0,P. George misses 3-pt jump shot from 25 ft,,61,63
226,3,10:49.0,,Defensive rebound by Team,61,63
227,3,10:35.0,,J. Ingles misses 3-pt jump shot from 23 ft,61,63
228,3,10:30.0,Defensive rebound by J. Grant,,61,63
229,3,10:27.0,R. Westbrook makes 2-pt layup from 2 ft,,63,63
230,3,10:04.0,,D. Favors makes 2-pt dunk from 1 ft (assist by R. Rubio),63,65
231,3,9:53.0,S. Adams makes 2-pt jump shot from 11 ft (assist by R. Westbrook),,65,65
232,3,9:40.0,,D. Mitchell misses 2-pt jump shot from 11 ft,65,65
233,3,9:38.0,Defensive rebound by P. George,,65,65
234,3,9:38.0,Personal take foul by R. Rubio (drawn by P. George),,65,65
235,3,9:31.0,Turnover by S. Adams (traveling),,65,65
236,3,9:17.0,,D. Mitchell makes 2-pt jump shot from 14 ft (assist by J. Ingles),65,67
237,3,8:57.0,Shooting foul by R. Rubio (drawn by P. George),,65,67
238,3,8:57.0,P. George makes free throw 1 of 2,,66,67
239,3,8:57.0,P. George misses free throw 2 of 2,,66,67
240,3,8:56.0,,Defensive rebound by Team,66,67
241,3,8:43.0,,D. Mitchell makes 3-pt jump shot from 27 ft (assist by J. Ingles),66,70
242,3,8:32.0,R. Westbrook misses 2-pt jump shot from 12 ft,,66,70
243,3,8:30.0,,Defensive rebound by R. Rubio,66,70
244,3,8:09.0,,D. Favors misses 2-pt jump shot from 13 ft,66,70
245,3,8:06.0,Defensive rebound by S. Adams,,66,70
246,3,8:01.0,R. Westbrook misses 2-pt layup from 5 ft,,66,70
247,3,7:56.0,,Defensive rebound by J. Ingles,66,70
248,3,7:49.0,,Turnover by R. Rubio (bad pass; steal by R. Westbrook),66,70
249,3,7:45.0,T. Ferguson misses 2-pt layup from 4 ft,,66,70
250,3,7:45.0,,Defensive rebound by Team,66,70
251,3,7:45.0,,J. Crowder enters the game for D. Favors,66,70
252,3,7:33.0,,Personal foul by R. Westbrook (drawn by R. Gobert),66,70
253,3,7:26.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),66,73
254,3,7:25.0,Oklahoma City full timeout,,66,73
255,3,7:25.0,Á. Abrines enters the game for T. Ferguson,,66,73
256,3,7:25.0,D. Schröder enters the game for R. Westbrook,,66,73
257,3,7:08.0,S. Adams makes 2-pt layup from 3 ft (assist by P. George),,68,73
258,3,6:56.0,,R. Rubio makes 3-pt jump shot from 26 ft (assist by J. Ingles),68,76
259,3,6:36.0,P. George misses 3-pt jump shot from 24 ft,,68,76
260,3,6:32.0,,Defensive rebound by R. Gobert,68,76
261,3,6:23.0,,J. Crowder misses 3-pt jump shot from 24 ft,68,76
262,3,6:20.0,Defensive rebound by J. Grant,,68,76
263,3,6:16.0,Personal foul by J. Ingles (drawn by P. George),,68,76
264,3,6:16.0,,K. Korver enters the game for J. Ingles,68,76
265,3,6:08.0,P. George makes 2-pt jump shot from 4 ft,,70,76
266,3,5:45.0,,R. Rubio makes 3-pt jump shot from 26 ft (assist by D. Mitchell),70,79
267,3,5:22.0,J. Grant misses 3-pt jump shot from 25 ft,,70,79
268,3,5:17.0,,Defensive rebound by J. Crowder,70,79
269,3,5:16.0,,Turnover by J. Crowder (bad pass; steal by S. Adams),70,79
270,3,5:11.0,P. George makes 3-pt jump shot from 24 ft (assist by D. Schröder),,73,79
271,3,4:52.0,,Turnover by R. Rubio (bad pass; steal by P. George),73,79
272,3,4:52.0,Turnover by P. George (step out of bounds),,73,79
273,3,4:51.0,,K. Korver misses 3-pt jump shot from 23 ft,73,79
274,3,4:48.0,Defensive rebound by P. George,,73,79
275,3,4:38.0,P. George makes 2-pt jump shot from 18 ft,,75,79
276,3,4:16.0,,D. Mitchell misses 2-pt layup from 4 ft,75,79
277,3,4:10.0,,Offensive rebound by R. Gobert,75,79
278,3,4:10.0,,R. Gobert misses 2-pt dunk at rim,75,79
279,3,4:10.0,,Offensive rebound by D. Mitchell,75,79
280,3,4:07.0,,J. Crowder misses 3-pt jump shot from 25 ft,75,79
281,3,4:07.0,Defensive rebound by S. Adams,,75,79
282,3,4:04.0,D. Schröder makes 3-pt jump shot from 26 ft,,78,79
283,3,4:04.0,,Utah full timeout,78,79
284,3,4:04.0,,D. Exum enters the game for R. Gobert,78,79
285,3,4:04.0,,D. Favors enters the game for R. Rubio,78,79
286,3,3:50.0,,Shooting foul by Á. Abrines (drawn by J. Crowder),78,79
287,3,3:50.0,,J. Crowder misses free throw 1 of 2,78,79
288,3,3:50.0,,Offensive rebound by Team,78,79
289,3,3:50.0,,J. Crowder misses free throw 2 of 2,78,79
290,3,3:46.0,Defensive rebound by J. Grant,,78,79
291,3,3:32.0,J. Grant misses 2-pt layup from 2 ft,,78,79
292,3,3:25.0,Offensive rebound by S. Adams,,78,79
293,3,3:25.0,S. Adams makes 2-pt dunk from 1 ft,,80,79
294,3,3:21.0,,D. Favors misses 2-pt layup from 2 ft,80,79
295,3,3:18.0,Defensive rebound by S. Adams,,80,79
296,3,3:13.0,D. Schröder misses 2-pt layup from 5 ft (block by D. Favors),,80,79
297,3,3:11.0,,Defensive rebound by D. Favors,80,79
298,3,2:55.0,,D. Mitchell misses 3-pt jump shot from 24 ft,80,79
299,3,2:52.0,Defensive rebound by S. Adams,,80,79
300,3,2:44.0,P. George makes 2-pt dunk from 2 ft,,82,79
301,3,2:29.0,,J. Crowder makes 2-pt layup from 1 ft (assist by D. Mitchell),82,81
302,3,2:29.0,,J. Ingles enters the game for D. Mitchell,82,81
303,3,2:22.0,Oklahoma City full timeout,,82,81
304,3,2:20.0,P. George makes 3-pt jump shot from 22 ft (assist by D. Schröder),,85,81
305,3,2:00.0,,J. Ingles misses 3-pt jump shot from 25 ft,85,81
306,3,1:57.0,,Offensive rebound by D. Favors,85,81
307,3,1:48.0,,D. Exum misses 3-pt jump shot from 24 ft,85,81
308,3,1:44.0,Defensive rebound by P. George,,85,81
309,3,1:34.0,S. Adams makes 2-pt hook shot from 8 ft (assist by P. George),,87,81
310,3,1:17.0,,D. Favors misses 2-pt layup from 2 ft,87,81
311,3,1:14.0,Defensive rebound by J. Grant,,87,81
312,3,1:09.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Crowder),,87,81
313,3,1:09.0,Offensive rebound by S. Adams,,87,81
314,3,1:09.0,Turnover by S. Adams (traveling),,87,81
315,3,0:50.0,,D. Favors misses 2-pt layup from 1 ft,87,81
316,3,0:47.0,Defensive rebound by P. George,,87,81
317,3,0:41.0,P. George makes 3-pt jump shot from 26 ft,,90,81
318,3,0:27.0,,D. Exum misses 2-pt layup from 5 ft,90,81
319,3,0:23.0,Defensive rebound by P. George,,90,81
320,3,0:05.0,Personal foul by J. Ingles (drawn by P. George),,90,81
321,3,0:05.0,,T. Sefolosha enters the game for J. Ingles,90,81
322,3,0:05.0,Shooting foul by T. Sefolosha (drawn by P. George),,90,81
323,3,0:05.0,P. George makes free throw 1 of 3,,91,81
324,3,0:05.0,P. George makes free throw 2 of 3,,92,81
325,3,0:05.0,H. Diallo enters the game for Á. Abrines,,92,81
326,3,0:05.0,,J. Ingles enters the game for D. Exum,92,81
327,3,0:05.0,,D. Mitchell enters the game for T. Sefolosha,92,81
328,3,0:05.0,P. George makes free throw 3 of 3,,93,81
329,3,0:01.0,,D. Mitchell misses 3-pt jump shot from 35 ft,93,81
330,3,0:00.0,,Offensive rebound by Team,93,81
331,4,11:47.0,,D. Favors makes 2-pt dunk from 2 ft (assist by R. Rubio),93,83
332,4,11:32.0,D. Schröder misses 2-pt jump shot from 14 ft,,93,83
333,4,11:29.0,,Defensive rebound by J. Ingles,93,83
334,4,11:24.0,,Turnover by D. Favors (bad pass; steal by R. Westbrook),93,83
335,4,11:20.0,R. Westbrook misses 2-pt layup from 2 ft,,93,83
336,4,11:18.0,Offensive rebound by H. Diallo,,93,83
337,4,11:17.0,H. Diallo makes 2-pt layup from 2 ft,,95,83
338,4,10:51.0,,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by R. Rubio),95,86
339,4,10:26.0,R. Westbrook misses 3-pt jump shot from 24 ft,,95,86
340,4,10:24.0,Offensive rebound by Team,,95,86
341,4,10:15.0,D. Schröder misses 2-pt hook shot from 4 ft (block by D. Favors),,95,86
342,4,10:14.0,Offensive rebound by Team,,95,86
343,4,10:11.0,Turnover by N. Noel (lost ball; steal by R. Rubio),,95,86
344,4,10:01.0,,J. Ingles misses 3-pt jump shot from 23 ft,95,86
345,4,9:55.0,,Offensive rebound by D. Favors,95,86
346,4,9:55.0,,D. Favors misses 2-pt layup at rim,95,86
347,4,9:54.0,Defensive rebound by R. Westbrook,,95,86
348,4,9:45.0,R. Westbrook misses 2-pt jump shot from 13 ft,,95,86
349,4,9:42.0,,Defensive rebound by T. Sefolosha,95,86
350,4,9:34.0,,Personal foul by H. Diallo (drawn by D. Favors),95,86
351,4,9:34.0,T. Ferguson enters the game for H. Diallo,,95,86
352,4,9:34.0,P. George enters the game for P. Patterson,,95,86
353,4,9:34.0,J. Grant enters the game for D. Schröder,,95,86
354,4,9:34.0,,D. Mitchell enters the game for K. Korver,95,86
355,4,9:23.0,,R. Rubio makes 2-pt jump shot from 8 ft,95,88
356,4,9:07.0,Shooting foul by D. Favors (drawn by N. Noel),,95,88
357,4,9:07.0,N. Noel misses free throw 1 of 2,,95,88
358,4,9:07.0,Offensive rebound by Team,,95,88
359,4,9:07.0,,R. O'Neale enters the game for J. Ingles,95,88
360,4,9:07.0,N. Noel makes free throw 2 of 2,,96,88
361,4,8:59.0,,Turnover by R. Rubio (lost ball; steal by R. Westbrook),96,88
362,4,8:55.0,P. George misses 3-pt jump shot from 26 ft,,96,88
363,4,8:50.0,,Defensive rebound by D. Mitchell,96,88
364,4,8:47.0,,Shooting foul by N. Noel (drawn by D. Favors),96,88
365,4,8:47.0,,D. Favors makes free throw 1 of 2,96,89
366,4,8:47.0,S. Adams enters the game for N. Noel,,96,89
367,4,8:47.0,,D. Favors misses free throw 2 of 2,96,89
368,4,8:44.0,Defensive rebound by P. George,,96,89
369,4,8:40.0,Personal foul by R. O'Neale (drawn by P. George),,96,89
370,4,8:40.0,,R. Gobert enters the game for D. Favors,96,89
371,4,8:34.0,R. Westbrook misses 2-pt layup from 2 ft,,96,89
372,4,8:31.0,,Defensive rebound by D. Mitchell,96,89
373,4,8:23.0,,R. O'Neale misses 2-pt jump shot from 8 ft,96,89
374,4,8:22.0,,Offensive rebound by R. O'Neale,96,89
375,4,8:20.0,,R. Rubio misses 3-pt jump shot from 24 ft,96,89
376,4,8:18.0,Defensive rebound by S. Adams,,96,89
377,4,8:09.0,P. George misses 2-pt jump shot from 19 ft,,96,89
378,4,8:08.0,Offensive rebound by P. George,,96,89
379,4,8:06.0,P. George misses 2-pt layup from 3 ft,,96,89
380,4,8:04.0,,Defensive rebound by T. Sefolosha,96,89
381,4,7:50.0,,Shooting foul by R. Westbrook (drawn by R. Gobert),96,89
382,4,7:50.0,,R. Gobert makes free throw 1 of 2,96,90
383,4,7:50.0,,R. Gobert makes free throw 2 of 2,96,91
