,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
29,1,7:48.0,,Defensive rebound by J. Poeltl,8,12
30,1,7:27.0,,L. Aldridge makes 3-pt jump shot from 24 ft (assist by D. DeRozan),8,15
31,1,7:26.0,Denver full timeout,,8,15
32,1,7:04.0,N. Jokić makes 2-pt hook shot from 6 ft,,10,15
33,1,6:57.0,,Personal foul by T. Craig (drawn by D. DeRozan),10,15
34,1,6:55.0,,Offensive foul by B. Forbes (drawn by P. Millsap),10,15
35,1,6:55.0,,Turnover by B. Forbes (offensive foul),10,15
36,1,6:44.0,N. Jokić misses 3-pt jump shot from 26 ft,,10,15
37,1,6:41.0,,Defensive rebound by B. Forbes,10,15
38,1,6:28.0,,L. Aldridge misses 2-pt jump shot from 22 ft,10,15
39,1,6:25.0,Defensive rebound by J. Murray,,10,15
40,1,6:12.0,J. Murray misses 3-pt jump shot from 23 ft,,10,15
41,1,6:08.0,,Defensive rebound by L. Aldridge,10,15
42,1,5:59.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. DeRozan),10,18
43,1,5:44.0,G. Harris makes 2-pt layup from 6 ft (assist by N. Jokić),,12,18
44,1,5:29.0,,L. Aldridge makes 2-pt layup from 4 ft (assist by D. White),12,20
45,1,5:18.0,P. Millsap misses 3-pt jump shot from 26 ft,,12,20
46,1,5:17.0,Offensive rebound by Team,,12,20
47,1,5:16.0,,Loose ball foul by J. Poeltl (drawn by J. Murray),12,20
48,1,5:16.0,,R. Gay enters the game for J. Poeltl,12,20
49,1,5:16.0,,P. Mills enters the game for D. White,12,20
50,1,5:04.0,J. Murray misses 2-pt jump shot from 7 ft,,12,20
51,1,5:00.0,,Defensive rebound by L. Aldridge,12,20
52,1,4:49.0,,B. Forbes makes 2-pt jump shot from 16 ft,12,22
53,1,4:38.0,N. Jokić misses 2-pt jump shot from 6 ft,,12,22
54,1,4:38.0,Offensive rebound by G. Harris,,12,22
55,1,4:27.0,P. Millsap makes 2-pt layup from 6 ft (assist by T. Craig),,14,22
56,1,4:13.0,,R. Gay makes 2-pt jump shot from 9 ft (assist by P. Mills),14,24
57,1,3:49.0,P. Millsap makes 2-pt jump shot from 10 ft,,16,24
58,1,3:41.0,,San Antonio full timeout,16,24
59,1,3:41.0,M. Beasley enters the game for T. Craig,,16,24
60,1,3:41.0,M. Morris enters the game for J. Murray,,16,24
61,1,3:34.0,,B. Forbes makes 2-pt jump shot from 20 ft,16,26
62,1,3:20.0,P. Millsap makes 2-pt layup from 5 ft (assist by M. Morris),,18,26
63,1,3:04.0,,L. Aldridge makes 2-pt jump shot from 14 ft,18,28
64,1,2:53.0,Personal foul by B. Forbes (drawn by P. Millsap),,18,28
65,1,2:53.0,,M. Belinelli enters the game for B. Forbes,18,28
66,1,2:40.0,P. Millsap makes 2-pt layup from 5 ft (assist by G. Harris),,20,28
67,1,2:30.0,,P. Mills makes 2-pt layup from 4 ft,20,30
68,1,2:25.0,G. Harris makes 2-pt layup from 4 ft (assist by N. Jokić),,22,30
69,1,2:13.0,,D. DeRozan misses 2-pt layup from 6 ft (block by N. Jokić),22,30
70,1,2:13.0,Defensive rebound by N. Jokić,,22,30
71,1,2:05.0,M. Beasley misses 3-pt jump shot from 24 ft,,22,30
72,1,2:05.0,,Defensive rebound by P. Mills,22,30
73,1,2:05.0,W. Barton enters the game for G. Harris,,22,30
74,1,2:05.0,M. Plumlee enters the game for N. Jokić,,22,30
75,1,1:42.0,,L. Aldridge misses 2-pt layup from 4 ft (block by M. Plumlee),22,30
76,1,1:41.0,,Offensive rebound by L. Aldridge,22,30
77,1,1:40.0,,Turnover by D. DeRozan (lost ball; steal by W. Barton),22,30
78,1,1:39.0,Shooting foul by M. Belinelli (drawn by M. Plumlee),,22,30
79,1,1:39.0,M. Plumlee makes free throw 1 of 2,,23,30
80,1,1:39.0,T. Craig enters the game for P. Millsap,,23,30
81,1,1:39.0,,J. Poeltl enters the game for D. DeRozan,23,30
82,1,1:39.0,M. Plumlee makes free throw 2 of 2,,24,30
83,1,1:21.0,,P. Mills misses 3-pt jump shot from 26 ft,24,30
84,1,1:16.0,Defensive rebound by M. Plumlee,,24,30
85,1,0:58.0,W. Barton misses 3-pt jump shot from 26 ft,,24,30
86,1,0:56.0,,Defensive rebound by L. Aldridge,24,30
87,1,0:47.0,,Personal foul by W. Barton (drawn by R. Gay),24,30
88,1,0:39.0,,L. Aldridge makes 2-pt dunk from 2 ft (assist by P. Mills),24,32
89,1,0:29.0,M. Morris misses 2-pt jump shot from 9 ft,,24,32
90,1,0:27.0,,Defensive rebound by J. Poeltl,24,32
91,1,0:12.0,,R. Gay misses 2-pt layup from 2 ft,24,32
92,1,0:09.0,,Offensive rebound by J. Poeltl,24,32
93,1,0:03.0,,P. Mills makes 2-pt layup from 5 ft,24,34
94,1,0:00.0,W. Barton misses 3-pt jump shot from 25 ft,,24,34
95,1,0:00.0,Offensive rebound by Team,,24,34
96,2,11:43.0,T. Craig makes 3-pt jump shot from 26 ft (assist by M. Morris),,27,34
97,2,11:27.0,,Turnover by P. Mills (bad pass; steal by T. Craig),27,34
98,2,11:24.0,M. Morris makes 2-pt layup from 5 ft (assist by T. Craig),,29,34
99,2,11:24.0,,San Antonio full timeout,29,34
100,2,11:08.0,,Personal foul by M. Plumlee (drawn by P. Mills),29,34
101,2,11:00.0,,R. Gay makes 2-pt hook shot from 8 ft (assist by M. Belinelli),29,36
102,2,10:43.0,M. Beasley misses 2-pt layup from 5 ft,,29,36
103,2,10:43.0,Offensive rebound by M. Plumlee,,29,36
104,2,10:35.0,M. Plumlee makes 2-pt dunk at rim,,31,36
105,2,10:31.0,,Personal foul by M. Plumlee (drawn by J. Poeltl),31,36
106,2,10:26.0,,P. Mills misses 2-pt jump shot from 16 ft,31,36
107,2,10:22.0,Defensive rebound by M. Beasley,,31,36
108,2,10:15.0,W. Barton misses 2-pt layup from 4 ft,,31,36
109,2,10:15.0,Offensive rebound by M. Plumlee,,31,36
110,2,10:15.0,Shooting foul by D. White (drawn by M. Plumlee),,31,36
111,2,10:15.0,M. Plumlee misses free throw 1 of 2,,31,36
112,2,10:15.0,Offensive rebound by Team,,31,36
113,2,10:15.0,,D. DeRozan enters the game for P. Mills,31,36
114,2,10:15.0,M. Plumlee makes free throw 2 of 2,,32,36
115,2,10:02.0,,J. Poeltl misses 2-pt layup from 4 ft,32,36
116,2,9:59.0,Defensive rebound by T. Craig,,32,36
117,2,9:52.0,M. Beasley misses 2-pt jump shot from 15 ft,,32,36
118,2,9:51.0,,Defensive rebound by Team,32,36
119,2,9:51.0,Loose ball foul by M. Plumlee (drawn by J. Poeltl),,32,36
120,2,9:51.0,N. Jokić enters the game for M. Plumlee,,32,36
121,2,9:31.0,,R. Gay makes 2-pt jump shot from 19 ft,32,38
122,2,9:12.0,N. Jokić makes 2-pt jump shot from 15 ft,,34,38
123,2,8:55.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by D. DeRozan),34,41
124,2,8:41.0,N. Jokić misses 2-pt hook shot from 4 ft (block by J. Poeltl),,34,41
125,2,8:41.0,Offensive rebound by N. Jokić,,34,41
126,2,8:41.0,N. Jokić misses 2-pt layup from 6 ft (block by R. Gay),,34,41
127,2,8:41.0,Offensive rebound by Team,,34,41
128,2,8:41.0,,L. Aldridge enters the game for R. Gay,34,41
129,2,8:35.0,M. Morris makes 2-pt jump shot from 13 ft (assist by N. Jokić),,36,41
130,2,8:20.0,,Shooting foul by T. Craig (drawn by L. Aldridge),36,41
131,2,8:20.0,,L. Aldridge makes free throw 1 of 2,36,42
132,2,8:20.0,P. Millsap enters the game for T. Craig,,36,42
133,2,8:20.0,,B. Forbes enters the game for M. Belinelli,36,42
134,2,8:20.0,,L. Aldridge makes free throw 2 of 2,36,43
135,2,8:02.0,M. Beasley misses 2-pt layup from 5 ft (block by L. Aldridge),,36,43
136,2,8:02.0,Offensive rebound by Team,,36,43
137,2,8:02.0,J. Murray enters the game for M. Morris,,36,43
138,2,7:55.0,N. Jokić makes 3-pt jump shot from 26 ft,,39,43
139,2,7:38.0,,L. Aldridge misses 3-pt jump shot from 24 ft,39,43
140,2,7:38.0,Defensive rebound by P. Millsap,,39,43
141,2,7:34.0,Personal foul by D. White (drawn by P. Millsap),,39,43
142,2,7:34.0,G. Harris enters the game for M. Beasley,,39,43
143,2,7:19.0,Personal foul by D. White (drawn by J. Murray),,39,43
144,2,7:19.0,,P. Mills enters the game for D. White,39,43
145,2,7:15.0,N. Jokić misses 3-pt jump shot from 26 ft,,39,43
146,2,7:11.0,,Defensive rebound by L. Aldridge,39,43
147,2,7:03.0,,D. DeRozan misses 2-pt jump shot from 10 ft,39,43
148,2,7:01.0,Defensive rebound by N. Jokić,,39,43
149,2,6:48.0,W. Barton misses 2-pt layup from 5 ft,,39,43
150,2,6:47.0,Offensive rebound by N. Jokić,,39,43
151,2,6:47.0,Shooting foul by J. Poeltl (drawn by N. Jokić),,39,43
152,2,6:47.0,,R. Gay enters the game for J. Poeltl,39,43
153,2,6:47.0,N. Jokić makes free throw 1 of 2,,40,43
154,2,6:47.0,N. Jokić misses free throw 2 of 2,,40,43
155,2,6:45.0,,Defensive rebound by D. DeRozan,40,43
156,2,6:37.0,,Shooting foul by P. Millsap (drawn by R. Gay),40,43
157,2,6:37.0,,R. Gay makes free throw 1 of 2,40,44
158,2,6:37.0,,R. Gay makes free throw 2 of 2,40,45
159,2,6:24.0,P. Millsap misses 2-pt jump shot from 16 ft,,40,45
160,2,6:21.0,Offensive rebound by Team,,40,45
161,2,6:15.0,G. Harris makes 3-pt jump shot from 26 ft (assist by J. Murray),,43,45
162,2,5:58.0,,L. Aldridge makes 2-pt jump shot from 15 ft,43,47
163,2,5:43.0,J. Murray makes 3-pt jump shot from 24 ft (assist by N. Jokić),,46,47
164,2,5:32.0,,P. Mills misses 3-pt jump shot from 26 ft,46,47
165,2,5:32.0,Defensive rebound by W. Barton,,46,47
166,2,5:23.0,P. Millsap misses 2-pt jump shot from 7 ft,,46,47
167,2,5:19.0,,Defensive rebound by L. Aldridge,46,47
168,2,5:07.0,,B. Forbes misses 2-pt jump shot from 8 ft,46,47
169,2,5:06.0,Defensive rebound by N. Jokić,,46,47
170,2,4:50.0,G. Harris misses 2-pt layup from 6 ft,,46,47
171,2,4:48.0,,Defensive rebound by R. Gay,46,47
172,2,4:37.0,,R. Gay misses 2-pt jump shot from 18 ft,46,47
173,2,4:34.0,,Offensive rebound by D. DeRozan,46,47
174,2,4:32.0,,B. Forbes misses 3-pt jump shot from 26 ft,46,47
175,2,4:28.0,Defensive rebound by N. Jokić,,46,47
176,2,4:25.0,Shooting foul by D. DeRozan (drawn by G. Harris),,46,47
177,2,4:25.0,G. Harris makes free throw 1 of 2,,47,47
178,2,4:25.0,T. Craig enters the game for W. Barton,,47,47
179,2,4:25.0,G. Harris makes free throw 2 of 2,,48,47
180,2,4:03.0,,L. Aldridge misses 2-pt jump shot from 21 ft,48,47
181,2,4:00.0,Defensive rebound by J. Murray,,48,47
182,2,3:52.0,J. Murray makes 2-pt jump shot from 13 ft (assist by N. Jokić),,50,47
183,2,3:51.0,,San Antonio full timeout,50,47
184,2,3:33.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by D. DeRozan),50,50
185,2,3:11.0,G. Harris misses 2-pt jump shot from 8 ft,,50,50
186,2,3:07.0,Offensive rebound by N. Jokić,,50,50
187,2,3:07.0,N. Jokić makes 2-pt layup at rim,,52,50
188,2,2:55.0,,P. Mills misses 3-pt jump shot from 27 ft,52,50
189,2,2:52.0,Defensive rebound by P. Millsap,,52,50
190,2,2:42.0,J. Murray misses 3-pt jump shot from 26 ft,,52,50
191,2,2:39.0,,Defensive rebound by L. Aldridge,52,50
192,2,2:33.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by P. Mills),52,53
193,2,2:10.0,J. Murray makes 2-pt layup from 3 ft (assist by N. Jokić),,54,53
194,2,1:59.0,,Shooting foul by P. Millsap (drawn by L. Aldridge),54,53
195,2,1:59.0,,L. Aldridge misses free throw 1 of 2,54,53
196,2,1:59.0,,Offensive rebound by Team,54,53
197,2,1:59.0,,M. Belinelli enters the game for B. Forbes,54,53
198,2,1:59.0,,L. Aldridge makes free throw 2 of 2,54,54
199,2,1:39.0,J. Murray misses 3-pt jump shot from 26 ft,,54,54
200,2,1:36.0,,Defensive rebound by P. Mills,54,54
201,2,1:31.0,,Shooting foul by G. Harris (drawn by M. Belinelli),54,54
202,2,1:31.0,,M. Belinelli makes free throw 1 of 3,54,55
203,2,1:31.0,,M. Belinelli makes free throw 2 of 3,54,56
204,2,1:31.0,,M. Belinelli makes free throw 3 of 3,54,57
205,2,1:20.0,N. Jokić makes 2-pt jump shot from 8 ft (assist by J. Murray),,56,57
206,2,1:08.0,,D. DeRozan makes 2-pt jump shot from 12 ft,56,59
207,2,0:43.0,J. Murray makes 2-pt jump shot from 11 ft (assist by T. Craig),,58,59
208,2,0:34.0,,P. Mills makes 2-pt layup from 4 ft,58,61
209,2,0:16.0,J. Murray makes 2-pt jump shot from 11 ft,,60,61
210,2,0:00.0,,Shooting foul by T. Craig (drawn by D. DeRozan),60,61
211,2,0:00.0,,D. DeRozan makes free throw 1 of 2,60,62
212,2,0:00.0,M. Beasley enters the game for T. Craig,,60,62
213,2,0:00.0,,D. DeRozan misses free throw 2 of 2,60,62
214,2,0:00.0,,Offensive rebound by D. DeRozan,60,62
215,2,0:00.0,,D. DeRozan makes 2-pt layup from 6 ft,60,64
216,3,11:40.0,G. Harris misses 3-pt jump shot from 27 ft,,60,64
217,3,11:35.0,,Defensive rebound by D. DeRozan,60,64
218,3,11:29.0,,D. DeRozan makes 2-pt jump shot from 11 ft,60,66
219,3,11:12.0,T. Craig misses 2-pt layup from 5 ft,,60,66
220,3,11:11.0,,Defensive rebound by D. DeRozan,60,66
221,3,10:59.0,,B. Forbes misses 3-pt jump shot from 27 ft,60,66
222,3,10:57.0,Defensive rebound by J. Murray,,60,66
223,3,10:46.0,J. Murray misses 2-pt jump shot from 11 ft,,60,66
224,3,10:44.0,,Defensive rebound by L. Aldridge,60,66
225,3,10:27.0,,D. White misses 3-pt jump shot from 27 ft,60,66
226,3,10:26.0,Defensive rebound by N. Jokić,,60,66
227,3,10:26.0,Denver full timeout,,60,66
228,3,10:16.0,J. Murray makes 2-pt jump shot from 13 ft,,62,66
229,3,9:59.0,,D. DeRozan makes 2-pt jump shot from 19 ft,62,68
230,3,9:32.0,N. Jokić makes 3-pt jump shot from 27 ft (assist by G. Harris),,65,68
231,3,9:10.0,,D. DeRozan makes 2-pt jump shot from 15 ft (assist by L. Aldridge),65,70
232,3,8:47.0,N. Jokić makes 2-pt jump shot from 11 ft (assist by T. Craig),,67,70
233,3,8:34.0,,L. Aldridge misses 2-pt jump shot from 11 ft,67,70
234,3,8:32.0,Defensive rebound by T. Craig,,67,70
235,3,8:25.0,J. Murray misses 2-pt jump shot from 13 ft,,67,70
236,3,8:22.0,,Defensive rebound by L. Aldridge,67,70
237,3,8:15.0,,Shooting foul by N. Jokić (drawn by D. White),67,70
238,3,8:15.0,,D. White misses free throw 1 of 2,67,70
239,3,8:15.0,,Offensive rebound by Team,67,70
240,3,8:15.0,,D. White makes free throw 2 of 2,67,71
241,3,8:02.0,Offensive foul by J. Murray (drawn by J. Poeltl),,67,71
242,3,8:02.0,Turnover by J. Murray (offensive foul),,67,71
243,3,7:40.0,,D. DeRozan makes 2-pt layup from 3 ft,67,73
244,3,7:21.0,P. Millsap makes 2-pt layup from 5 ft,,69,73
245,3,7:06.0,,Turnover by J. Poeltl (lost ball; steal by N. Jokić),69,73
246,3,6:56.0,N. Jokić makes 2-pt layup from 4 ft,,71,73
247,3,6:43.0,,Turnover by D. White (lost ball; steal by N. Jokić),71,73
248,3,6:35.0,N. Jokić misses 2-pt layup from 5 ft (block by D. White),,71,73
249,3,6:32.0,,Defensive rebound by D. White,71,73
250,3,6:32.0,,Shooting foul by P. Millsap (drawn by D. White),71,73
251,3,6:32.0,,D. White makes free throw 1 of 2,71,74
252,3,6:32.0,,D. White makes free throw 2 of 2,71,75
253,3,6:18.0,T. Craig misses 3-pt jump shot from 24 ft,,71,75
254,3,6:17.0,Offensive rebound by Team,,71,75
255,3,6:17.0,,Loose ball foul by L. Aldridge (drawn by P. Millsap),71,75
256,3,6:08.0,N. Jokić makes 2-pt layup from 2 ft (assist by J. Murray),,73,75
257,3,6:08.0,,San Antonio full timeout,73,75
258,3,6:08.0,,R. Gay enters the game for J. Poeltl,73,75
259,3,5:47.0,,B. Forbes makes 2-pt jump shot from 17 ft (assist by R. Gay),73,77
260,3,5:25.0,N. Jokić makes 2-pt jump shot from 8 ft,,75,77
261,3,5:25.0,M. Beasley enters the game for P. Millsap,,75,77
262,3,5:25.0,,M. Belinelli enters the game for B. Forbes,75,77
263,3,4:56.0,,D. DeRozan misses 2-pt jump shot from 18 ft,75,77
264,3,4:52.0,,Offensive rebound by L. Aldridge,75,77
265,3,4:52.0,,L. Aldridge makes 2-pt layup at rim,75,79
266,3,4:35.0,N. Jokić makes 2-pt layup from 2 ft (assist by T. Craig),,77,79
267,3,4:17.0,,D. DeRozan makes 2-pt jump shot from 16 ft,77,81
268,3,4:03.0,J. Murray misses 2-pt jump shot from 15 ft,,77,81
269,3,4:00.0,,Defensive rebound by R. Gay,77,81
270,3,3:41.0,,L. Aldridge makes 2-pt jump shot from 12 ft,77,83
271,3,3:41.0,Denver full timeout,,77,83
272,3,3:29.0,N. Jokić makes 2-pt layup from 3 ft (assist by J. Murray),,79,83
273,3,3:14.0,,Turnover by M. Belinelli (traveling),79,83
274,3,3:02.0,J. Murray makes 2-pt layup from 7 ft,,81,83
275,3,2:43.0,,D. White makes 3-pt jump shot from 26 ft (assist by L. Aldridge),81,86
276,3,2:27.0,J. Murray misses 3-pt jump shot from 27 ft,,81,86
277,3,2:25.0,Offensive rebound by Team,,81,86
278,3,2:25.0,,Loose ball foul by L. Aldridge (drawn by T. Craig),81,86
279,3,2:25.0,W. Barton enters the game for G. Harris,,81,86
280,3,2:25.0,M. Morris enters the game for J. Murray,,81,86
281,3,2:25.0,,P. Mills enters the game for L. Aldridge,81,86
282,3,2:25.0,,J. Poeltl enters the game for D. White,81,86
283,3,2:18.0,T. Craig makes 2-pt dunk from 3 ft (assist by N. Jokić),,83,86
284,3,2:03.0,,J. Poeltl makes 2-pt jump shot from 6 ft (assist by P. Mills),83,88
285,3,1:38.0,W. Barton misses 3-pt jump shot from 27 ft,,83,88
286,3,1:34.0,Offensive rebound by T. Craig,,83,88
287,3,1:32.0,T. Craig misses 2-pt layup from 5 ft (block by M. Belinelli),,83,88
288,3,1:32.0,Offensive rebound by M. Morris,,83,88
289,3,1:32.0,M. Morris misses 2-pt layup from 4 ft,,83,88
290,3,1:32.0,Offensive rebound by N. Jokić,,83,88
291,3,1:25.0,N. Jokić makes 2-pt layup from 3 ft,,85,88
292,3,1:15.0,,P. Mills misses 3-pt jump shot from 26 ft,85,88
293,3,1:15.0,Defensive rebound by T. Craig,,85,88
294,3,1:05.0,M. Morris misses 2-pt jump shot from 13 ft,,85,88
295,3,1:04.0,Offensive rebound by Team,,85,88
296,3,1:03.0,,Loose ball foul by J. Poeltl (drawn by T. Craig),85,88
297,3,1:03.0,M. Plumlee enters the game for N. Jokić,,85,88
298,3,0:55.0,M. Plumlee misses 2-pt hook shot from 7 ft,,85,88
299,3,0:52.0,,Defensive rebound by D. DeRozan,85,88
300,3,0:46.0,,D. DeRozan makes 2-pt jump shot from 7 ft,85,90
301,3,0:34.0,Turnover by W. Barton (bad pass; steal by P. Mills),,85,90
302,3,0:30.0,,M. Belinelli misses 3-pt jump shot from 27 ft,85,90
303,3,0:25.0,Defensive rebound by M. Morris,,85,90
304,3,0:05.0,Turnover by W. Barton (lost ball; steal by P. Mills),,85,90
305,3,0:01.0,,P. Mills misses 2-pt layup from 5 ft,85,90
306,3,0:01.0,Defensive rebound by M. Beasley,,85,90
307,4,11:41.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by J. Poeltl),85,93
308,4,11:14.0,M. Morris misses 2-pt layup from 4 ft (block by R. Gay),,85,93
309,4,11:14.0,,Defensive rebound by J. Poeltl,85,93
310,4,11:08.0,,M. Belinelli misses 3-pt jump shot from 24 ft,85,93
311,4,11:06.0,Defensive rebound by Team,,85,93
312,4,10:50.0,W. Barton misses 3-pt jump shot from 26 ft,,85,93
313,4,10:45.0,,Defensive rebound by R. Gay,85,93
314,4,10:36.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. White),85,96
315,4,10:34.0,Denver full timeout,,85,96
316,4,10:17.0,M. Beasley misses 2-pt layup from 8 ft,,85,96
317,4,10:15.0,,Defensive rebound by R. Gay,85,96
318,4,10:01.0,,J. Poeltl makes 2-pt layup from 7 ft (assist by R. Gay),85,98
319,4,9:46.0,W. Barton makes 2-pt layup from 2 ft,,87,98
320,4,9:28.0,,R. Gay misses 2-pt jump shot from 9 ft,87,98
321,4,9:24.0,,Offensive rebound by J. Poeltl,87,98
322,4,9:14.0,,D. White makes 2-pt jump shot from 17 ft,87,100
323,4,8:59.0,Personal foul by R. Gay (drawn by P. Millsap),,87,100
324,4,8:59.0,G. Harris enters the game for M. Beasley,,87,100
325,4,8:59.0,N. Jokić enters the game for M. Morris,,87,100
326,4,8:59.0,J. Murray enters the game for M. Plumlee,,87,100
327,4,8:59.0,,L. Aldridge enters the game for R. Gay,87,100
328,4,8:45.0,P. Millsap misses 3-pt jump shot from 27 ft,,87,100
329,4,8:42.0,,Defensive rebound by M. Belinelli,87,100
330,4,8:37.0,,P. Mills misses 3-pt jump shot from 23 ft,87,100
331,4,8:34.0,Defensive rebound by W. Barton,,87,100
332,4,8:33.0,Personal foul by P. Mills (drawn by W. Barton),,87,100
333,4,8:20.0,N. Jokić misses 3-pt jump shot from 27 ft,,87,100
334,4,8:16.0,,Defensive rebound by M. Belinelli,87,100
335,4,8:05.0,,Shooting foul by P. Millsap (drawn by L. Aldridge),87,100
336,4,8:05.0,,L. Aldridge makes free throw 1 of 2,87,101
337,4,8:05.0,,B. Forbes enters the game for P. Mills,87,101
338,4,8:05.0,,L. Aldridge makes free throw 2 of 2,87,102
339,4,7:51.0,J. Murray misses 2-pt jump shot from 10 ft,,87,102
340,4,7:47.0,,Defensive rebound by J. Poeltl,87,102
341,4,7:32.0,,D. White misses 2-pt layup from 6 ft,87,102
342,4,7:32.0,,Offensive rebound by J. Poeltl,87,102
343,4,7:28.0,,B. Forbes makes 3-pt jump shot from 30 ft (assist by J. Poeltl),87,105
344,4,7:27.0,Denver full timeout,,87,105
345,4,7:15.0,Turnover by N. Jokić (bad pass),,87,105
346,4,6:57.0,,L. Aldridge makes 2-pt jump shot from 13 ft,87,107
347,4,6:37.0,N. Jokić misses 2-pt jump shot from 8 ft,,87,107
348,4,6:33.0,Offensive rebound by N. Jokić,,87,107
349,4,6:33.0,N. Jokić makes 2-pt layup from 1 ft,,89,107
350,4,6:17.0,,D. White makes 3-pt jump shot from 27 ft (assist by L. Aldridge),89,110
351,4,6:06.0,N. Jokić makes 2-pt layup from 3 ft,,91,110
352,4,5:41.0,,L. Aldridge misses 3-pt jump shot from 26 ft,91,110
353,4,5:35.0,Defensive rebound by P. Millsap,,91,110
354,4,5:35.0,,J. Poeltl misses 2-pt layup at rim,91,110
355,4,5:35.0,,Offensive rebound by J. Poeltl,91,110
356,4,5:29.0,Personal foul by D. White (drawn by P. Millsap),,91,110
357,4,5:29.0,,D. DeRozan enters the game for M. Belinelli,91,110
358,4,5:29.0,,R. Gay enters the game for J. Poeltl,91,110
359,4,5:29.0,,P. Mills enters the game for D. White,91,110
360,4,5:22.0,G. Harris makes 3-pt jump shot from 27 ft (assist by N. Jokić),,94,110
361,4,5:22.0,,San Antonio full timeout,94,110
362,4,5:10.0,,Personal foul by G. Harris (drawn by D. DeRozan),94,110
363,4,5:03.0,,D. DeRozan makes 2-pt jump shot from 14 ft,94,112
364,4,4:48.0,N. Jokić makes 2-pt dunk from 3 ft (assist by J. Murray),,96,112
365,4,4:24.0,,L. Aldridge misses 2-pt jump shot from 10 ft,96,112
366,4,4:24.0,,Offensive rebound by Team,96,112
367,4,4:24.0,Loose ball foul by P. Millsap (drawn by R. Gay),,96,112
368,4,4:24.0,T. Craig enters the game for W. Barton,,96,112
369,4,4:19.0,,D. DeRozan makes 2-pt jump shot from 16 ft,96,114
370,4,4:01.0,J. Murray misses 2-pt jump shot from 12 ft,,96,114
371,4,3:57.0,,Defensive rebound by B. Forbes,96,114
372,4,3:51.0,,Personal foul by J. Murray (drawn by R. Gay),96,114
373,4,3:47.0,,D. DeRozan makes 2-pt jump shot from 17 ft (assist by P. Mills),96,116
374,4,3:45.0,Denver full timeout,,96,116
375,4,3:45.0,M. Beasley enters the game for P. Millsap,,96,116
376,4,3:37.0,Turnover by J. Murray (out of bounds lost ball),,96,116
377,4,3:20.0,,P. Mills misses 3-pt jump shot from 27 ft,96,116
378,4,3:17.0,Defensive rebound by N. Jokić,,96,116
379,4,3:04.0,N. Jokić makes 2-pt jump shot from 6 ft (assist by T. Craig),,98,116
380,4,2:44.0,,R. Gay makes 2-pt jump shot from 12 ft (assist by P. Mills),98,118
381,4,2:34.0,Turnover by J. Murray (bad pass; steal by P. Mills),,98,118
