,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
175,2,2:56.0,,T. Evans misses 2-pt layup from 2 ft,41,37
176,2,2:55.0,Defensive rebound by J. Parker,,41,37
177,2,2:50.0,R. Arcidiacono misses 3-pt jump shot from 23 ft,,41,37
178,2,2:46.0,,Defensive rebound by M. Turner,41,37
179,2,2:34.0,,Personal foul by R. Arcidiacono (drawn by D. Collison),41,37
180,2,2:34.0,Chicago full timeout,,41,37
181,2,2:25.0,,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by T. Young),41,39
182,2,2:08.0,Turnover by R. Arcidiacono (bad pass; steal by M. Turner),,41,39
183,2,2:06.0,,Shooting foul by R. Arcidiacono (drawn by B. Bogdanović),41,39
184,2,2:06.0,,B. Bogdanović makes free throw 1 of 2,41,40
185,2,2:06.0,C. Payne enters the game for R. Arcidiacono,,41,40
186,2,2:06.0,,B. Bogdanović makes free throw 2 of 2,41,41
187,2,1:46.0,J. Parker makes 2-pt jump shot from 19 ft (assist by C. Hutchison),,43,41
188,2,1:27.0,,T. Young misses 2-pt hook shot from 7 ft,43,41
189,2,1:24.0,Defensive rebound by L. Markkanen,,43,41
190,2,1:17.0,C. Payne misses 2-pt layup at rim,,43,41
191,2,1:13.0,Offensive rebound by J. Parker,,43,41
192,2,1:10.0,Turnover by J. Parker (bad pass; steal by T. Young),,43,41
193,2,1:05.0,,T. Evans makes 2-pt layup from 1 ft (assist by T. Young),43,43
194,2,0:52.0,J. Parker misses 2-pt layup from 3 ft,,43,43
195,2,0:50.0,,Defensive rebound by M. Turner,43,43
196,2,0:35.0,,T. Evans misses 3-pt jump shot from 27 ft,43,43
197,2,0:33.0,Defensive rebound by J. Holiday,,43,43
198,2,0:10.0,L. Markkanen makes 2-pt jump shot from 22 ft,,45,43
199,3,11:51.0,,Turnover by T. Young (bad pass; steal by L. Markkanen),45,43
200,3,11:38.0,L. Markkanen misses 3-pt jump shot from 28 ft,,45,43
201,3,11:35.0,,Defensive rebound by B. Bogdanović,45,43
202,3,11:26.0,,T. Young misses 2-pt hook shot from 5 ft,45,43
203,3,11:24.0,,Offensive rebound by T. Young,45,43
204,3,11:22.0,,T. Young makes 2-pt layup at rim,45,45
205,3,11:10.0,J. Holiday misses 2-pt dunk from 2 ft (block by M. Turner),,45,45
206,3,11:06.0,Offensive rebound by J. Holiday,,45,45
207,3,10:59.0,Turnover by L. Markkanen (lost ball; steal by T. Young),,45,45
208,3,10:49.0,,M. Turner misses 3-pt jump shot from 25 ft,45,45
209,3,10:45.0,Defensive rebound by W. Carter,,45,45
210,3,10:38.0,Turnover by R. Arcidiacono (traveling),,45,45
211,3,10:22.0,,T. Young makes 2-pt layup from 7 ft (assist by M. Turner),45,47
212,3,10:03.0,Z. LaVine makes 3-pt jump shot from 26 ft,,48,47
213,3,9:41.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Turner),48,50
214,3,9:29.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by L. Markkanen),,51,50
215,3,9:22.0,,Shooting foul by R. Arcidiacono (drawn by D. Collison),51,50
216,3,9:22.0,,D. Collison makes free throw 1 of 2,51,51
217,3,9:22.0,,D. Collison makes free throw 2 of 2,51,52
218,3,9:07.0,R. Arcidiacono misses 3-pt jump shot from 27 ft,,51,52
219,3,9:04.0,,Defensive rebound by M. Turner,51,52
220,3,8:57.0,,Shooting foul by W. Carter (drawn by M. Turner),51,52
221,3,8:57.0,,M. Turner misses free throw 1 of 2,51,52
222,3,8:57.0,,Offensive rebound by Team,51,52
223,3,8:57.0,,M. Turner misses free throw 2 of 2,51,52
224,3,8:55.0,Defensive rebound by W. Carter,,51,52
225,3,8:51.0,Chicago full timeout,,51,52
226,3,8:44.0,L. Markkanen misses 2-pt hook shot from 2 ft (block by M. Turner),,51,52
227,3,8:41.0,,Defensive rebound by M. Turner,51,52
228,3,8:31.0,,T. Young misses 2-pt layup from 5 ft,51,52
229,3,8:29.0,Defensive rebound by Team,,51,52
230,3,8:12.0,W. Carter makes 2-pt layup from 3 ft,,53,52
231,3,7:58.0,,B. Bogdanović makes 2-pt jump shot from 16 ft (assist by T. Evans),53,54
232,3,7:48.0,Personal foul by T. Evans (drawn by Z. LaVine),,53,54
233,3,7:40.0,Z. LaVine makes 2-pt layup at rim,,55,54
234,3,7:25.0,,Shooting foul by L. Markkanen (drawn by T. Evans),55,54
235,3,7:25.0,,T. Evans makes free throw 1 of 2,55,55
236,3,7:25.0,,T. Evans makes free throw 2 of 2,55,56
237,3,7:12.0,Turnover by Z. LaVine (bad pass; steal by T. Evans),,55,56
238,3,7:08.0,,T. Young makes 2-pt layup from 2 ft (assist by D. Collison),55,58
239,3,6:51.0,J. Holiday misses 2-pt jump shot from 17 ft,,55,58
240,3,6:48.0,,Defensive rebound by T. Evans,55,58
241,3,6:48.0,,Personal foul by L. Markkanen (drawn by T. Evans),55,58
242,3,6:24.0,,T. Evans misses 3-pt jump shot from 28 ft,55,58
243,3,6:21.0,Defensive rebound by W. Carter,,55,58
244,3,6:10.0,Personal foul by B. Bogdanović (drawn by L. Markkanen),,55,58
245,3,6:04.0,J. Holiday misses 3-pt jump shot from 23 ft,,55,58
246,3,6:02.0,Offensive rebound by Team,,55,58
247,3,6:02.0,,Loose ball foul by T. Young (drawn by L. Markkanen),55,58
248,3,5:56.0,W. Carter makes 2-pt jump shot from 10 ft (assist by Z. LaVine),,57,58
249,3,5:43.0,,Turnover by T. Evans (step out of bounds),57,58
250,3,5:35.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by J. Holiday),,60,58
251,3,5:13.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),60,61
252,3,5:02.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by Z. LaVine),,63,61
253,3,4:53.0,,Indiana full timeout,63,61
254,3,4:53.0,J. Parker enters the game for W. Carter,,63,61
255,3,4:53.0,,D. Sabonis enters the game for T. Young,63,61
256,3,4:42.0,,M. Turner misses 2-pt jump shot from 19 ft,63,61
257,3,4:39.0,,Offensive rebound by D. Sabonis,63,61
258,3,4:39.0,,D. Sabonis makes 2-pt layup from 1 ft,63,63
259,3,4:22.0,L. Markkanen misses 3-pt jump shot from 26 ft,,63,63
260,3,4:19.0,,Defensive rebound by B. Bogdanović,63,63
261,3,4:18.0,,Turnover by B. Bogdanović (out of bounds lost ball),63,63
262,3,4:02.0,J. Parker misses 2-pt jump shot from 20 ft,,63,63
263,3,3:58.0,,Defensive rebound by D. Sabonis,63,63
264,3,3:48.0,,M. Turner misses 2-pt layup from 3 ft (block by L. Markkanen),63,63
265,3,3:46.0,Defensive rebound by L. Markkanen,,63,63
266,3,3:42.0,L. Markkanen misses 2-pt layup from 2 ft,,63,63
267,3,3:40.0,,Defensive rebound by T. Evans,63,63
268,3,3:36.0,,T. Evans misses 2-pt layup from 1 ft,63,63
269,3,3:34.0,,Offensive rebound by M. Turner,63,63
270,3,3:33.0,,M. Turner makes 2-pt layup from 1 ft,63,65
271,3,3:20.0,L. Markkanen misses 3-pt jump shot from 27 ft,,63,65
272,3,3:18.0,,Defensive rebound by M. Turner,63,65
273,3,3:07.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,63,65
274,3,3:03.0,Defensive rebound by R. Arcidiacono,,63,65
275,3,2:54.0,Z. LaVine makes 2-pt layup from 2 ft,,65,65
276,3,2:32.0,,Turnover by T. Evans (bad pass; steal by R. Arcidiacono),65,65
277,3,2:11.0,Z. LaVine misses 2-pt layup from 2 ft (block by M. Turner),,65,65
278,3,2:08.0,,Defensive rebound by D. Collison,65,65
279,3,2:04.0,,Turnover by D. Sabonis (bad pass; steal by J. Holiday),65,65
280,3,2:00.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),,67,65
281,3,1:49.0,,Personal foul by R. Arcidiacono (drawn by D. Collison),67,65
282,3,1:49.0,,D. Collison makes free throw 1 of 2,67,66
283,3,1:49.0,W. Carter enters the game for R. Arcidiacono,,67,66
284,3,1:49.0,C. Hutchison enters the game for J. Holiday,,67,66
285,3,1:49.0,C. Payne enters the game for L. Markkanen,,67,66
286,3,1:49.0,,C. Joseph enters the game for B. Bogdanović,67,66
287,3,1:49.0,,D. McDermott enters the game for T. Evans,67,66
288,3,1:49.0,,T. Young enters the game for M. Turner,67,66
289,3,1:49.0,,D. Collison makes free throw 2 of 2,67,67
290,3,1:40.0,C. Payne misses 3-pt jump shot from 24 ft,,67,67
291,3,1:38.0,,Defensive rebound by T. Young,67,67
292,3,1:22.0,,D. Collison makes 2-pt jump shot from 18 ft,67,69
293,3,1:03.0,C. Hutchison misses 2-pt layup from 2 ft,,67,69
294,3,1:00.0,,Defensive rebound by D. Collison,67,69
295,3,0:49.0,,Personal foul by W. Carter (drawn by D. Sabonis),67,69
296,3,0:49.0,,D. Sabonis misses free throw 1 of 2,67,69
297,3,0:49.0,,Offensive rebound by Team,67,69
298,3,0:49.0,S. Harrison enters the game for Z. LaVine,,67,69
299,3,0:49.0,,D. Sabonis makes free throw 2 of 2,67,70
300,3,0:33.0,C. Hutchison misses 2-pt layup from 2 ft,,67,70
301,3,0:31.0,,Defensive rebound by C. Joseph,67,70
302,3,0:17.0,,C. Joseph misses 3-pt jump shot from 28 ft,67,70
303,3,0:15.0,Defensive rebound by J. Parker,,67,70
304,3,0:07.0,Turnover by J. Parker (bad pass; steal by C. Joseph),,67,70
305,3,0:03.0,,D. McDermott misses 3-pt jump shot from 27 ft,67,70
306,3,0:03.0,,Offensive rebound by Team,67,70
307,4,11:47.0,J. Parker makes 2-pt dunk from 1 ft (assist by C. Payne),,69,70
308,4,11:21.0,,Turnover by C. Joseph (bad pass),69,70
309,4,11:10.0,J. Holiday misses 3-pt jump shot from 28 ft,,69,70
310,4,11:08.0,,Defensive rebound by D. Sabonis,69,70
311,4,10:53.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by D. McDermott),69,72
312,4,10:30.0,W. Carter misses 2-pt jump shot from 13 ft,,69,72
313,4,10:27.0,Offensive rebound by W. Carter,,69,72
314,4,10:26.0,W. Carter misses 2-pt layup from 3 ft (block by D. Sabonis),,69,72
315,4,10:26.0,,Defensive rebound by D. Sabonis,69,72
316,4,10:12.0,,C. Joseph makes 3-pt jump shot from 25 ft (assist by A. Holiday),69,75
317,4,10:10.0,Chicago full timeout,,69,75
318,4,10:00.0,S. Harrison misses 2-pt layup from 2 ft,,69,75
319,4,9:59.0,Offensive rebound by Team,,69,75
320,4,9:59.0,,Loose ball foul by A. Holiday (drawn by W. Carter),69,75
321,4,9:54.0,C. Payne makes 2-pt jump shot from 8 ft,,71,75
322,4,9:40.0,,D. Sabonis makes 2-pt jump shot from 17 ft (assist by A. Holiday),71,77
323,4,9:18.0,J. Parker misses 3-pt jump shot from 26 ft,,71,77
324,4,9:17.0,Offensive rebound by Team,,71,77
325,4,9:17.0,,Loose ball foul by D. Sabonis (drawn by W. Carter),71,77
326,4,9:11.0,C. Payne makes 2-pt layup from 2 ft,,73,77
327,4,8:56.0,,A. Holiday makes 2-pt jump shot from 8 ft,73,79
328,4,8:49.0,Turnover by C. Payne (lost ball; steal by A. Holiday),,73,79
329,4,8:41.0,,D. McDermott misses 3-pt jump shot from 27 ft,73,79
330,4,8:39.0,Defensive rebound by J. Parker,,73,79
331,4,8:30.0,J. Parker misses 2-pt layup from 7 ft,,73,79
332,4,8:28.0,,Defensive rebound by D. Sabonis,73,79
333,4,8:19.0,,A. Holiday misses 3-pt jump shot from 28 ft,73,79
334,4,8:19.0,Defensive rebound by J. Holiday,,73,79
335,4,8:00.0,J. Holiday misses 2-pt layup from 1 ft,,73,79
336,4,7:59.0,,Defensive rebound by D. Sabonis,73,79
337,4,7:59.0,,Personal foul by W. Carter (drawn by D. Sabonis),73,79
338,4,7:41.0,,Turnover by D. Sabonis (off goaltending),73,79
339,4,7:41.0,Z. LaVine enters the game for W. Carter,,73,79
340,4,7:41.0,L. Markkanen enters the game for S. Harrison,,73,79
341,4,7:22.0,L. Markkanen misses 2-pt layup from 7 ft,,73,79
342,4,7:21.0,Offensive rebound by Team,,73,79
343,4,7:21.0,Turnover by L. Markkanen (traveling),,73,79
344,4,7:21.0,,B. Bogdanović enters the game for A. Holiday,73,79
345,4,7:21.0,,D. Collison enters the game for D. McDermott,73,79
346,4,7:11.0,,D. Sabonis makes 2-pt jump shot from 16 ft (assist by C. Joseph),73,81
347,4,6:57.0,J. Parker makes 2-pt hook shot from 11 ft (assist by Z. LaVine),,75,81
348,4,6:47.0,,C. Joseph misses 2-pt jump shot from 18 ft,75,81
349,4,6:44.0,Defensive rebound by L. Markkanen,,75,81
350,4,6:37.0,Turnover by J. Parker (bad pass),,75,81
351,4,6:34.0,,Indiana full timeout,75,81
352,4,6:34.0,R. Arcidiacono enters the game for C. Payne,,75,81
353,4,6:34.0,,M. Turner enters the game for T. Young,75,81
354,4,6:25.0,,B. Bogdanović misses 2-pt jump shot from 16 ft,75,81
355,4,6:23.0,Defensive rebound by Z. LaVine,,75,81
356,4,6:07.0,J. Parker makes 2-pt dunk from 1 ft (assist by Z. LaVine),,77,81
357,4,5:45.0,,M. Turner misses 2-pt jump shot from 18 ft,77,81
358,4,5:44.0,,Offensive rebound by Team,77,81
359,4,5:44.0,Loose ball foul by J. Parker (drawn by D. Sabonis),,77,81
360,4,5:30.0,,M. Turner makes 2-pt dunk from 1 ft (assist by D. Collison),77,83
361,4,5:20.0,Personal foul by B. Bogdanović (drawn by J. Holiday),,77,83
362,4,5:15.0,L. Markkanen misses 2-pt jump shot from 9 ft,,77,83
363,4,5:13.0,Offensive rebound by L. Markkanen,,77,83
364,4,5:07.0,L. Markkanen misses 3-pt jump shot from 27 ft (block by M. Turner),,77,83
365,4,5:03.0,,Defensive rebound by D. Collison,77,83
366,4,4:55.0,,D. Sabonis misses 2-pt hook shot from 11 ft,77,83
367,4,4:54.0,,Offensive rebound by Team,77,83
368,4,4:46.0,,Turnover by M. Turner (traveling),77,83
369,4,4:28.0,Z. LaVine misses 2-pt jump shot from 15 ft,,77,83
370,4,4:25.0,,Defensive rebound by B. Bogdanović,77,83
371,4,4:02.0,,Turnover by D. Collison (bad pass; steal by L. Markkanen),77,83
372,4,4:01.0,Turnover by J. Holiday (bad pass; steal by C. Joseph),,77,83
373,4,3:58.0,,Turnover by C. Joseph (bad pass),77,83
374,4,3:58.0,Chicago full timeout,,77,83
375,4,3:46.0,J. Holiday makes 2-pt layup from 3 ft,,79,83
376,4,3:32.0,,C. Joseph makes 2-pt jump shot at rim,79,85
377,4,3:18.0,Z. LaVine misses 2-pt layup from 1 ft,,79,85
378,4,3:15.0,Offensive rebound by L. Markkanen,,79,85
379,4,3:15.0,L. Markkanen misses 2-pt layup at rim,,79,85
380,4,3:14.0,,Defensive rebound by B. Bogdanović,79,85
381,4,2:57.0,,M. Turner misses 2-pt jump shot from 11 ft,79,85
