,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
384,4,6:47.0,,K. Allen enters the game for D. Smith,88,86
385,4,6:47.0,,D. Jordan misses free throw 1 of 2,88,86
386,4,6:47.0,,Offensive rebound by Team,88,86
387,4,6:47.0,,D. Jordan misses free throw 2 of 2,88,86
388,4,6:45.0,Defensive rebound by K. Leonard,,88,86
389,4,6:29.0,Personal foul by A. Trier (drawn by P. Siakam),,88,86
390,4,6:21.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Leonard),,91,86
391,4,5:57.0,,Shooting foul by K. Lowry (drawn by K. Allen),91,86
392,4,5:57.0,,K. Allen makes free throw 1 of 2,91,87
393,4,5:57.0,,K. Allen makes free throw 2 of 2,91,88
394,4,5:41.0,M. Gasol misses 2-pt jump shot from 15 ft,,91,88
395,4,5:38.0,,Defensive rebound by A. Trier,91,88
396,4,5:24.0,,D. Jordan misses 2-pt hook shot from 6 ft (block by M. Gasol),91,88
397,4,5:24.0,,Offensive rebound by Team,91,88
398,4,5:24.0,S. Ibaka enters the game for M. Gasol,,91,88
399,4,5:24.0,,D. Smith enters the game for A. Trier,91,88
400,4,5:16.0,,Turnover by D. Jordan (lost ball; steal by P. Siakam),91,88
401,4,5:10.0,K. Leonard misses 3-pt jump shot from 25 ft,,91,88
402,4,5:06.0,,Defensive rebound by K. Allen,91,88
403,4,5:00.0,,K. Allen makes 2-pt jump shot from 13 ft,91,90
404,4,4:46.0,Personal foul by K. Allen (drawn by K. Lowry),,91,90
405,4,4:40.0,K. Leonard misses 2-pt jump shot from 19 ft,,91,90
406,4,4:37.0,,Defensive rebound by K. Knox,91,90
407,4,4:30.0,,K. Knox misses 2-pt jump shot from 15 ft,91,90
408,4,4:27.0,Defensive rebound by S. Ibaka,,91,90
409,4,4:22.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Lowry),,94,90
410,4,3:57.0,,K. Allen misses 2-pt jump shot from 8 ft,94,90
411,4,3:55.0,Defensive rebound by P. Siakam,,94,90
412,4,3:52.0,D. Green misses 3-pt jump shot from 25 ft,,94,90
413,4,3:48.0,Offensive rebound by P. Siakam,,94,90
414,4,3:45.0,K. Leonard misses 3-pt jump shot from 27 ft,,94,90
415,4,3:44.0,,Defensive rebound by Team,94,90
416,4,3:44.0,Loose ball foul by K. Lowry (drawn by K. Allen),,94,90
417,4,3:44.0,,M. Hezonja enters the game for N. Vonleh,94,90
418,4,3:44.0,,K. Allen misses free throw 1 of 2,94,90
419,4,3:44.0,,Offensive rebound by Team,94,90
420,4,3:44.0,,K. Allen misses free throw 2 of 2,94,90
421,4,3:39.0,Defensive rebound by P. Siakam,,94,90
422,4,3:28.0,D. Green makes 3-pt jump shot from 23 ft (assist by K. Lowry),,97,90
423,4,3:27.0,,New York full timeout,97,90
424,4,3:07.0,,D. Smith makes 2-pt layup from 1 ft,97,92
425,4,2:45.0,K. Leonard misses 2-pt jump shot from 19 ft,,97,92
426,4,2:42.0,,Defensive rebound by D. Smith,97,92
427,4,2:26.0,,Shooting foul by S. Ibaka (drawn by D. Smith),97,92
428,4,2:26.0,,D. Smith misses free throw 1 of 2,97,92
429,4,2:26.0,,Offensive rebound by Team,97,92
430,4,2:26.0,,D. Smith makes free throw 2 of 2,97,93
431,4,2:17.0,Personal foul by M. Hezonja (drawn by K. Lowry),,97,93
432,4,2:17.0,K. Lowry makes free throw 1 of 2,,98,93
433,4,2:17.0,K. Lowry makes free throw 2 of 2,,99,93
434,4,2:06.0,,K. Knox misses 2-pt layup from 5 ft,99,93
435,4,2:05.0,,Offensive rebound by D. Jordan,99,93
436,4,2:04.0,,D. Jordan misses 2-pt layup from 2 ft,99,93
437,4,2:02.0,,Offensive rebound by K. Knox,99,93
438,4,1:59.0,,K. Knox makes 3-pt jump shot from 23 ft (assist by D. Smith),99,96
439,4,1:43.0,K. Lowry misses 2-pt jump shot from 20 ft,,99,96
440,4,1:41.0,,Defensive rebound by D. Jordan,99,96
441,4,1:31.0,,M. Hezonja misses 2-pt jump shot from 18 ft,99,96
442,4,1:27.0,Defensive rebound by S. Ibaka,,99,96
443,4,1:18.0,P. Siakam misses 2-pt hook shot from 8 ft,,99,96
444,4,1:18.0,,Defensive rebound by D. Jordan,99,96
445,4,1:06.0,,New York full timeout,99,96
446,4,1:06.0,,D. Smith misses 2-pt jump shot from 22 ft,99,96
447,4,0:50.0,Defensive rebound by D. Green,,99,96
448,4,0:36.0,Shooting foul by D. Jordan (drawn by S. Ibaka),,99,96
449,4,0:36.0,S. Ibaka makes free throw 1 of 2,,100,96
450,4,0:36.0,S. Ibaka makes free throw 2 of 2,,101,96
451,4,0:36.0,,New York full timeout,101,96
452,4,0:30.0,,M. Hezonja misses 3-pt jump shot from 25 ft,101,96
453,4,0:27.0,Defensive rebound by S. Ibaka,,101,96
454,4,0:23.0,Personal take foul by D. Smith (drawn by K. Lowry),,101,96
455,4,0:23.0,K. Lowry misses free throw 1 of 2,,101,96
456,4,0:23.0,Offensive rebound by Team,,101,96
457,4,0:23.0,K. Lowry makes free throw 2 of 2,,102,96
458,4,0:14.0,,D. Smith misses 2-pt layup from 2 ft,102,96
459,4,0:13.0,,Offensive rebound by D. Jordan,102,96
460,4,0:11.0,,M. Hezonja makes 3-pt jump shot from 26 ft (assist by D. Jordan),102,99
461,4,0:11.0,Toronto full timeout,,102,99
462,4,0:08.0,Personal take foul by K. Allen (drawn by K. Lowry),,102,99
463,4,0:08.0,K. Lowry makes free throw 1 of 2,,103,99
464,4,0:08.0,K. Lowry makes free throw 2 of 2,,104,99
465,4,0:04.0,,M. Hezonja misses 3-pt jump shot from 27 ft,104,99
466,4,0:00.0,Defensive rebound by S. Ibaka,,104,99
