,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
31,1,8:27.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by I. Rabb),10,20
32,1,8:10.0,K. Durant makes 2-pt jump shot from 12 ft,,12,20
33,1,8:01.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by D. Wright),12,23
34,1,7:53.0,Q. Cook makes 3-pt jump shot from 25 ft (assist by K. Thompson),,15,23
35,1,7:43.0,,I. Rabb misses 3-pt jump shot from 26 ft,15,23
36,1,7:40.0,Defensive rebound by J. Bell,,15,23
37,1,7:23.0,K. Thompson misses 3-pt jump shot from 24 ft,,15,23
38,1,7:21.0,,Defensive rebound by J. Holiday,15,23
39,1,7:16.0,,Shooting foul by Q. Cook (drawn by D. Wright),15,23
40,1,7:16.0,,D. Wright makes free throw 1 of 2,15,24
41,1,7:16.0,,D. Wright makes free throw 2 of 2,15,25
42,1,7:00.0,K. Durant misses 3-pt jump shot from 26 ft,,15,25
43,1,6:57.0,,Defensive rebound by D. Wright,15,25
44,1,6:53.0,,Turnover by J. Holiday (out of bounds lost ball),15,25
45,1,6:53.0,,Memphis full timeout,15,25
46,1,6:42.0,Shooting foul by B. Caboclo (drawn by J. Bell),,15,25
47,1,6:42.0,J. Bell misses free throw 1 of 2,,15,25
48,1,6:42.0,Offensive rebound by Team,,15,25
49,1,6:42.0,J. Bell makes free throw 2 of 2,,16,25
50,1,6:25.0,,I. Rabb misses 2-pt layup from 2 ft,16,25
51,1,6:23.0,,Offensive rebound by I. Rabb,16,25
52,1,6:21.0,,Turnover by I. Rabb (bad pass; steal by K. Durant),16,25
53,1,6:17.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),,19,25
54,1,6:04.0,,B. Caboclo makes 2-pt hook shot from 7 ft,19,27
55,1,5:49.0,Q. Cook misses 3-pt jump shot from 23 ft,,19,27
56,1,5:47.0,,Defensive rebound by J. Holiday,19,27
57,1,5:38.0,,I. Rabb makes 2-pt layup from 1 ft (assist by T. Dorsey),19,29
58,1,5:24.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by Q. Cook),,22,29
59,1,5:17.0,,J. Holiday misses 3-pt jump shot from 25 ft,22,29
60,1,5:14.0,,Offensive rebound by T. Dorsey,22,29
61,1,5:13.0,,T. Dorsey misses 3-pt jump shot from 25 ft,22,29
62,1,5:13.0,Defensive rebound by K. Thompson,,22,29
63,1,5:05.0,K. Thompson misses 3-pt jump shot from 26 ft,,22,29
64,1,5:03.0,,Defensive rebound by D. Wright,22,29
65,1,5:00.0,,Personal take foul by A. Bogut (drawn by D. Wright),22,29
66,1,5:00.0,,J. Carter enters the game for I. Rabb,22,29
67,1,5:00.0,,T. Zeller enters the game for D. Wright,22,29
68,1,4:51.0,,B. Caboclo makes 2-pt jump shot from 23 ft (assist by T. Dorsey),22,31
69,1,4:40.0,Shooting foul by J. Holiday (drawn by K. Durant),,22,31
70,1,4:40.0,K. Durant makes free throw 1 of 2,,23,31
71,1,4:40.0,J. Evans enters the game for J. Bell,,23,31
72,1,4:40.0,J. Jerebko enters the game for Q. Cook,,23,31
73,1,4:40.0,,Y. Watanabe enters the game for B. Caboclo,23,31
74,1,4:40.0,K. Durant makes free throw 2 of 2,,24,31
75,1,4:31.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by J. Carter),24,34
76,1,4:11.0,K. Thompson makes 2-pt jump shot from 6 ft (assist by K. Durant),,26,34
77,1,3:56.0,,T. Zeller misses 2-pt hook shot from 7 ft,26,34
78,1,3:54.0,Defensive rebound by A. Bogut,,26,34
79,1,3:49.0,Personal foul by J. Holiday (drawn by K. Durant),,26,34
80,1,3:49.0,K. Looney enters the game for A. Bogut,,26,34
81,1,3:49.0,,J. Washburn enters the game for J. Holiday,26,34
82,1,3:43.0,J. Jerebko misses 3-pt jump shot from 23 ft,,26,34
83,1,3:40.0,Offensive rebound by Team,,26,34
84,1,3:38.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by K. Durant),,28,34
85,1,3:21.0,,Y. Watanabe misses 3-pt jump shot from 25 ft,28,34
86,1,3:18.0,,Offensive rebound by J. Washburn,28,34
87,1,3:17.0,,J. Washburn makes 2-pt layup from 2 ft,28,36
88,1,3:06.0,K. Thompson makes 2-pt jump shot from 12 ft (assist by K. Durant),,30,36
89,1,2:57.0,,J. Carter misses 2-pt layup from 2 ft (block by K. Thompson),30,36
90,1,2:57.0,Defensive rebound by Team,,30,36
91,1,2:57.0,Golden State full timeout,,30,36
92,1,2:42.0,K. Thompson makes 2-pt jump shot from 13 ft (assist by K. Looney),,32,36
93,1,2:25.0,,Turnover by T. Zeller (bad pass),32,36
94,1,2:25.0,A. Iguodala enters the game for K. Thompson,,32,36
95,1,2:17.0,K. Durant misses 2-pt jump shot from 2 ft,,32,36
96,1,2:14.0,Offensive rebound by K. Looney,,32,36
97,1,2:12.0,J. Evans makes 3-pt jump shot from 27 ft (assist by K. Looney),,35,36
98,1,1:59.0,,J. Carter makes 3-pt jump shot from 26 ft,35,39
99,1,1:46.0,K. Looney misses 2-pt jump shot from 18 ft,,35,39
100,1,1:43.0,,Defensive rebound by J. Washburn,35,39
101,1,1:36.0,,Personal foul by J. Evans (drawn by J. Carter),35,39
102,1,1:36.0,,J. Carter makes free throw 1 of 2,35,40
103,1,1:36.0,,D. Wright enters the game for T. Dorsey,35,40
104,1,1:36.0,,J. Carter makes free throw 2 of 2,35,41
105,1,1:22.0,K. Durant makes 2-pt jump shot from 18 ft (assist by J. Jerebko),,37,41
106,1,1:03.0,,Shooting foul by J. Jerebko (drawn by T. Zeller),37,41
107,1,1:03.0,,T. Zeller makes free throw 1 of 2,37,42
108,1,1:03.0,,T. Zeller misses free throw 2 of 2,37,42
109,1,1:01.0,Defensive rebound by J. Jerebko,,37,42
110,1,0:54.0,Personal foul by Y. Watanabe (drawn by K. Durant),,37,42
111,1,0:54.0,K. Durant makes free throw 1 of 2,,38,42
112,1,0:54.0,K. Durant makes free throw 2 of 2,,39,42
113,1,0:31.0,,D. Wright makes 3-pt jump shot from 25 ft,39,45
114,1,0:08.0,J. Jerebko makes 2-pt jump shot from 18 ft (assist by K. Durant),,41,45
115,1,0:00.0,,J. Carter misses 2-pt layup from 2 ft,41,45
116,1,0:00.0,,Offensive rebound by Team,41,45
117,2,11:49.0,,J. Washburn misses 3-pt jump shot from 23 ft,41,45
118,2,11:46.0,,Offensive rebound by T. Zeller,41,45
119,2,11:44.0,,T. Zeller makes 2-pt hook shot from 5 ft,41,47
120,2,11:19.0,K. Looney makes 2-pt layup from 1 ft (assist by A. Iguodala),,43,47
121,2,11:05.0,,Y. Watanabe misses 2-pt jump shot from 12 ft,43,47
122,2,11:02.0,,Offensive rebound by J. Carter,43,47
123,2,10:58.0,,J. Washburn makes 2-pt layup from 1 ft (assist by D. Wright),43,49
124,2,10:45.0,D. Lee makes 3-pt jump shot from 25 ft (assist by K. Looney),,46,49
125,2,10:26.0,,Y. Watanabe misses 3-pt jump shot from 23 ft,46,49
126,2,10:24.0,,Offensive rebound by T. Zeller,46,49
127,2,10:21.0,,T. Zeller makes 2-pt hook shot from 7 ft,46,51
128,2,10:08.0,J. Evans misses 2-pt layup from 1 ft,,46,51
129,2,10:03.0,,Defensive rebound by T. Zeller,46,51
130,2,9:58.0,,T. Zeller makes 2-pt jump shot from 6 ft (assist by D. Wright),46,53
131,2,9:36.0,K. Looney misses 2-pt jump shot from 3 ft,,46,53
132,2,9:33.0,,Defensive rebound by J. Washburn,46,53
133,2,9:21.0,,J. Washburn misses 3-pt jump shot from 23 ft,46,53
134,2,9:18.0,Defensive rebound by D. Lee,,46,53
135,2,9:06.0,A. Iguodala misses 3-pt jump shot from 26 ft,,46,53
136,2,9:04.0,,Defensive rebound by D. Wright,46,53
137,2,9:00.0,,D. Wright misses 2-pt layup from 1 ft,46,53
138,2,8:55.0,,Offensive rebound by Y. Watanabe,46,53
139,2,8:55.0,,Y. Watanabe misses 2-pt layup at rim,46,53
140,2,8:54.0,Defensive rebound by K. Looney,,46,53
141,2,8:52.0,A. Iguodala misses 2-pt jump shot from 1 ft,,46,53
142,2,8:48.0,,Defensive rebound by Y. Watanabe,46,53
143,2,8:44.0,,J. Carter makes 3-pt jump shot from 26 ft,46,56
144,2,8:21.0,Personal foul by Y. Watanabe (drawn by D. Lee),,46,56
145,2,8:21.0,A. McKinnie enters the game for J. Jerebko,,46,56
146,2,8:21.0,,J. Holiday enters the game for Y. Watanabe,46,56
147,2,8:21.0,,I. Rabb enters the game for T. Zeller,46,56
148,2,8:12.0,Personal foul by J. Washburn (drawn by D. Lee),,46,56
149,2,8:00.0,K. Looney makes 2-pt dunk from 1 ft (assist by J. Evans),,48,56
150,2,7:39.0,,J. Washburn makes 2-pt jump shot from 11 ft,48,58
151,2,7:24.0,A. Iguodala misses 3-pt jump shot from 26 ft,,48,58
152,2,7:21.0,,Defensive rebound by J. Carter,48,58
153,2,7:17.0,,Personal foul by K. Looney (drawn by I. Rabb),48,58
154,2,7:17.0,K. Thompson enters the game for J. Evans,,48,58
155,2,7:17.0,,B. Caboclo enters the game for J. Washburn,48,58
156,2,7:13.0,,J. Holiday makes 2-pt jump shot from 20 ft (assist by D. Wright),48,60
157,2,6:52.0,D. Lee makes 2-pt layup from 1 ft (assist by A. Iguodala),,50,60
158,2,6:38.0,,J. Carter makes 3-pt jump shot from 26 ft (assist by B. Caboclo),50,63
159,2,6:28.0,Turnover by A. Iguodala (bad pass),,50,63
160,2,6:28.0,,Memphis full timeout,50,63
161,2,6:28.0,J. Bell enters the game for D. Lee,,50,63
162,2,6:28.0,K. Durant enters the game for K. Looney,,50,63
163,2,6:09.0,,Offensive foul by B. Caboclo (drawn by A. McKinnie),50,63
164,2,6:09.0,,Turnover by B. Caboclo (offensive foul),50,63
165,2,5:50.0,A. Iguodala misses 3-pt jump shot from 23 ft,,50,63
166,2,5:47.0,,Defensive rebound by I. Rabb,50,63
167,2,5:26.0,,J. Carter makes 3-pt jump shot from 27 ft,50,66
168,2,5:26.0,,T. Dorsey enters the game for J. Carter,50,66
169,2,5:08.0,K. Durant makes 2-pt dunk from 1 ft,,52,66
170,2,4:57.0,,B. Caboclo makes 2-pt dunk from 1 ft (assist by D. Wright),52,68
171,2,4:41.0,K. Durant makes 2-pt jump shot from 19 ft,,54,68
172,2,4:26.0,,B. Caboclo makes 3-pt jump shot from 26 ft (assist by T. Dorsey),54,71
173,2,4:10.0,Shooting foul by I. Rabb (drawn by K. Durant),,54,71
174,2,4:10.0,K. Durant makes free throw 1 of 3,,55,71
175,2,4:10.0,K. Durant makes free throw 2 of 3,,56,71
176,2,4:10.0,Q. Cook enters the game for A. Iguodala,,56,71
177,2,4:10.0,K. Durant makes free throw 3 of 3,,57,71
178,2,4:00.0,,Turnover by D. Wright (bad pass),57,71
179,2,3:48.0,K. Thompson misses 2-pt jump shot from 15 ft,,57,71
180,2,3:45.0,,Defensive rebound by T. Dorsey,57,71
181,2,3:30.0,,Shooting foul by A. McKinnie (drawn by B. Caboclo),57,71
182,2,3:30.0,,B. Caboclo makes free throw 1 of 2,57,72
183,2,3:30.0,,B. Caboclo makes free throw 2 of 2,57,73
184,2,3:09.0,K. Durant makes 2-pt jump shot from 20 ft,,59,73
185,2,2:53.0,,Turnover by D. Wright (bad pass; steal by K. Thompson),59,73
186,2,2:49.0,Q. Cook misses 2-pt layup from 1 ft,,59,73
187,2,2:44.0,Offensive rebound by J. Bell,,59,73
188,2,2:44.0,J. Bell makes 2-pt layup from 1 ft,,61,73
189,2,2:38.0,,J. Holiday misses 3-pt jump shot from 24 ft,61,73
190,2,2:36.0,Defensive rebound by Q. Cook,,61,73
191,2,2:33.0,J. Bell makes 2-pt dunk from 2 ft (assist by Q. Cook),,63,73
192,2,2:33.0,,Memphis full timeout,63,73
193,2,2:20.0,,Shooting foul by Q. Cook (drawn by T. Dorsey),63,73
194,2,2:20.0,,T. Dorsey makes free throw 1 of 2,63,74
195,2,2:20.0,,T. Dorsey makes free throw 2 of 2,63,75
196,2,1:58.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by J. Bell),,66,75
197,2,1:39.0,,Personal foul by A. McKinnie (drawn by I. Rabb),66,75
198,2,1:39.0,,J. Carter enters the game for J. Holiday,66,75
199,2,1:27.0,,Shooting foul by J. Bell (drawn by J. Carter),66,75
200,2,1:27.0,,J. Carter makes free throw 1 of 2,66,76
201,2,1:27.0,,J. Carter makes free throw 2 of 2,66,77
202,2,1:15.0,J. Bell makes 2-pt dunk from 1 ft (assist by K. Thompson),,68,77
203,2,1:03.0,,I. Rabb makes 2-pt jump shot from 21 ft (assist by J. Carter),68,79
204,2,0:41.0,A. McKinnie misses 3-pt jump shot from 24 ft,,68,79
205,2,0:38.0,,Defensive rebound by B. Caboclo,68,79
206,2,0:33.0,,B. Caboclo makes 2-pt layup from 1 ft,68,81
207,2,0:26.0,Turnover by Q. Cook (bad pass; steal by B. Caboclo),,68,81
208,2,0:22.0,,D. Wright misses 3-pt jump shot from 25 ft,68,81
209,2,0:19.0,,Offensive rebound by T. Dorsey,68,81
210,2,0:19.0,,T. Dorsey makes 2-pt layup at rim,68,83
211,2,0:11.0,Offensive foul by Q. Cook (drawn by J. Carter),,68,83
212,2,0:11.0,Turnover by Q. Cook (offensive foul),,68,83
213,2,0:11.0,J. Evans enters the game for Q. Cook,,68,83
214,2,0:03.0,,J. Carter makes 3-pt jump shot from 25 ft,68,86
215,2,0:00.0,J. Evans misses 3-pt jump shot from 34 ft,,68,86
216,2,0:00.0,Offensive rebound by Team,,68,86
217,3,11:50.0,,T. Dorsey makes 2-pt jump shot from 2 ft (assist by B. Caboclo),68,88
218,3,11:33.0,J. Bell makes 2-pt dunk from 1 ft (assist by A. Iguodala),,70,88
219,3,11:20.0,,J. Holiday makes 2-pt jump shot from 19 ft (assist by D. Wright),70,90
220,3,10:58.0,A. Iguodala misses 2-pt jump shot from 15 ft,,70,90
221,3,10:55.0,Offensive rebound by A. Bogut,,70,90
222,3,10:55.0,A. Bogut misses 2-pt layup at rim,,70,90
223,3,10:55.0,,Defensive rebound by J. Holiday,70,90
224,3,10:45.0,,I. Rabb makes 2-pt jump shot from 15 ft,70,92
225,3,10:23.0,Q. Cook misses 2-pt jump shot from 12 ft,,70,92
226,3,10:19.0,,Defensive rebound by J. Holiday,70,92
227,3,10:15.0,,T. Dorsey makes 3-pt jump shot from 26 ft (assist by D. Wright),70,95
228,3,9:50.0,Personal foul by I. Rabb (drawn by A. Bogut),,70,95
229,3,9:42.0,Turnover by A. Bogut (lost ball; steal by D. Wright),,70,95
230,3,9:35.0,,B. Caboclo misses 2-pt jump shot from 1 ft,70,95
231,3,9:31.0,Defensive rebound by J. Bell,,70,95
232,3,9:27.0,Turnover by J. Bell (lost ball; steal by T. Dorsey),,70,95
233,3,9:18.0,,T. Dorsey makes 2-pt jump shot from 1 ft,70,97
234,3,8:56.0,A. Iguodala misses 2-pt jump shot from 13 ft,,70,97
235,3,8:54.0,,Defensive rebound by B. Caboclo,70,97
236,3,8:47.0,,B. Caboclo makes 2-pt layup from 1 ft,70,99
237,3,8:47.0,Golden State full timeout,,70,99
238,3,8:31.0,Turnover by A. Bogut (3 sec),,70,99
239,3,8:16.0,,I. Rabb misses 2-pt jump shot from 19 ft,70,99
240,3,8:14.0,Defensive rebound by A. Bogut,,70,99
241,3,8:02.0,Q. Cook makes 2-pt layup at rim (assist by A. Iguodala),,72,99
242,3,7:50.0,,J. Holiday misses 3-pt jump shot from 26 ft,72,99
243,3,7:48.0,Defensive rebound by A. Bogut,,72,99
244,3,7:39.0,D. Lee misses 2-pt jump shot from 20 ft,,72,99
245,3,7:37.0,Offensive rebound by A. Iguodala,,72,99
246,3,7:28.0,Q. Cook misses 2-pt layup from 2 ft,,72,99
247,3,7:27.0,,Defensive rebound by D. Wright,72,99
248,3,7:20.0,,T. Dorsey makes 3-pt jump shot from 23 ft (assist by J. Holiday),72,102
249,3,6:58.0,A. Iguodala misses 3-pt jump shot from 25 ft,,72,102
250,3,6:56.0,,Defensive rebound by D. Wright,72,102
251,3,6:52.0,,T. Dorsey misses 3-pt jump shot from 23 ft,72,102
252,3,6:49.0,Defensive rebound by D. Lee,,72,102
253,3,6:44.0,D. Lee makes 2-pt layup from 2 ft,,74,102
254,3,6:44.0,Shooting foul by B. Caboclo (drawn by D. Lee),,74,102
255,3,6:44.0,D. Lee makes free throw 1 of 1,,75,102
256,3,6:32.0,,Turnover by D. Wright (bad pass; steal by A. Bogut),75,102
257,3,6:25.0,D. Lee misses 3-pt jump shot from 26 ft,,75,102
258,3,6:22.0,,Defensive rebound by D. Wright,75,102
259,3,6:14.0,,B. Caboclo misses 3-pt jump shot from 25 ft,75,102
260,3,6:12.0,Defensive rebound by Team,,75,102
261,3,6:12.0,J. Jerebko enters the game for J. Bell,,75,102
262,3,6:12.0,A. McKinnie enters the game for D. Lee,,75,102
263,3,6:12.0,,T. Zeller enters the game for I. Rabb,75,102
264,3,5:59.0,Q. Cook makes 2-pt layup from 2 ft,,77,102
265,3,5:33.0,,J. Holiday misses 2-pt jump shot from 10 ft,77,102
266,3,5:33.0,Defensive rebound by Team,,77,102
267,3,5:33.0,,Loose ball foul by T. Zeller (drawn by A. Iguodala),77,102
268,3,5:33.0,,J. Carter enters the game for T. Dorsey,77,102
269,3,5:22.0,Turnover by A. Bogut (bad pass),,77,102
270,3,5:06.0,,B. Caboclo misses 2-pt layup from 2 ft,77,102
271,3,5:06.0,,Offensive rebound by Team,77,102
272,3,4:57.0,,J. Carter makes 3-pt jump shot from 22 ft (assist by D. Wright),77,105
273,3,4:39.0,Q. Cook misses 2-pt jump shot from 17 ft,,77,105
274,3,4:38.0,,Defensive rebound by B. Caboclo,77,105
275,3,4:30.0,,B. Caboclo misses 2-pt layup from 3 ft (block by A. Bogut),77,105
276,3,4:30.0,,Offensive rebound by Team,77,105
277,3,4:30.0,,J. Washburn enters the game for B. Caboclo,77,105
278,3,4:19.0,,J. Carter misses 3-pt jump shot from 27 ft,77,105
279,3,4:17.0,Defensive rebound by A. McKinnie,,77,105
280,3,4:05.0,J. Jerebko makes 2-pt layup from 1 ft (assist by A. Iguodala),,79,105
281,3,3:51.0,,J. Holiday misses 3-pt jump shot from 25 ft,79,105
282,3,3:50.0,Defensive rebound by A. Bogut,,79,105
283,3,3:47.0,Turnover by A. Bogut (bad pass; steal by J. Washburn),,79,105
284,3,3:41.0,,Personal foul by J. Jerebko (drawn by J. Washburn),79,105
285,3,3:41.0,J. Evans enters the game for Q. Cook,,79,105
286,3,3:41.0,,Y. Watanabe enters the game for J. Holiday,79,105
287,3,3:29.0,,J. Carter misses 3-pt jump shot from 23 ft,79,105
288,3,3:26.0,Defensive rebound by A. McKinnie,,79,105
289,3,3:22.0,A. McKinnie makes 2-pt jump shot from 9 ft,,81,105
290,3,3:22.0,Shooting foul by D. Wright (drawn by A. McKinnie),,81,105
291,3,3:22.0,A. McKinnie misses free throw 1 of 1,,81,105
292,3,3:20.0,,Defensive rebound by D. Wright,81,105
293,3,3:08.0,,T. Zeller misses 2-pt jump shot from 9 ft,81,105
294,3,3:05.0,Defensive rebound by A. Bogut,,81,105
295,3,3:03.0,Turnover by A. Bogut (lost ball; steal by D. Wright),,81,105
296,3,2:58.0,,J. Washburn makes 2-pt jump shot from 22 ft (assist by D. Wright),81,107
297,3,2:36.0,A. Iguodala makes 2-pt jump shot from 13 ft (assist by J. Jerebko),,83,107
298,3,2:25.0,,Shooting foul by J. Evans (drawn by T. Zeller),83,107
299,3,2:25.0,,Memphis full timeout,83,107
300,3,2:25.0,K. Looney enters the game for A. Bogut,,83,107
301,3,2:25.0,,T. Dorsey enters the game for D. Wright,83,107
302,3,2:25.0,,T. Zeller misses free throw 1 of 2,83,107
303,3,2:25.0,,Offensive rebound by Team,83,107
304,3,2:25.0,,T. Zeller makes free throw 2 of 2,83,108
305,3,2:11.0,J. Jerebko misses 2-pt jump shot from 20 ft,,83,108
306,3,2:07.0,,Defensive rebound by J. Carter,83,108
307,3,1:46.0,,T. Dorsey makes 2-pt jump shot from 11 ft,83,110
308,3,1:22.0,J. Jerebko makes 2-pt dunk from 1 ft (assist by A. McKinnie),,85,110
309,3,1:12.0,,J. Carter makes 2-pt jump shot from 12 ft,85,112
310,3,0:51.0,A. Iguodala makes 3-pt jump shot from 26 ft,,88,112
311,3,0:31.0,,J. Carter makes 2-pt jump shot from 13 ft,88,114
312,3,0:20.0,A. McKinnie makes 2-pt hook shot from 1 ft (assist by J. Jerebko),,90,114
313,3,0:03.0,,Offensive foul by J. Carter (drawn by A. Iguodala),90,114
314,3,0:03.0,,Turnover by J. Carter (offensive foul),90,114
315,3,0:00.0,A. Iguodala misses 3-pt jump shot from 26 ft,,90,114
316,3,0:00.0,Offensive rebound by Team,,90,114
317,4,11:44.0,D. Lee misses 2-pt jump shot from 11 ft,,90,114
318,4,11:40.0,Offensive rebound by K. Looney,,90,114
319,4,11:40.0,K. Looney misses 2-pt layup at rim,,90,114
320,4,11:40.0,,Defensive rebound by J. Carter,90,114
321,4,11:27.0,,Y. Watanabe misses 2-pt jump shot from 9 ft,90,114
322,4,11:24.0,Defensive rebound by J. Evans,,90,114
323,4,11:17.0,Personal foul by T. Zeller (drawn by K. Looney),,90,114
324,4,11:12.0,D. Lee misses 3-pt jump shot from 27 ft,,90,114
325,4,11:09.0,,Defensive rebound by Y. Watanabe,90,114
326,4,11:03.0,,Personal foul by A. McKinnie (drawn by J. Carter),90,114
327,4,10:50.0,,J. Carter misses 2-pt layup from 2 ft,90,114
328,4,10:48.0,Defensive rebound by J. Jerebko,,90,114
329,4,10:42.0,K. Looney misses 2-pt hook shot from 6 ft,,90,114
330,4,10:40.0,,Defensive rebound by Team,90,114
331,4,10:28.0,,T. Dorsey makes 2-pt layup from 2 ft,90,116
332,4,10:14.0,Personal foul by T. Dorsey (drawn by D. Lee),,90,116
333,4,10:11.0,Personal foul by T. Dorsey (drawn by D. Lee),,90,116
334,4,10:04.0,Turnover by J. Jerebko (bad pass; steal by J. Carter),,90,116
335,4,9:57.0,,T. Dorsey misses 3-pt jump shot from 26 ft,90,116
336,4,9:54.0,Defensive rebound by J. Jerebko,,90,116
337,4,9:44.0,K. Looney makes 2-pt jump shot from 16 ft (assist by J. Evans),,92,116
338,4,9:35.0,,J. Carter misses 3-pt jump shot from 26 ft,92,116
339,4,9:31.0,Defensive rebound by D. Lee,,92,116
340,4,9:24.0,K. Looney misses 2-pt jump shot from 18 ft,,92,116
341,4,9:22.0,,Defensive rebound by J. Washburn,92,116
342,4,9:13.0,,T. Dorsey misses 3-pt jump shot from 26 ft,92,116
343,4,9:11.0,Defensive rebound by A. McKinnie,,92,116
344,4,9:03.0,J. Evans misses 2-pt jump shot from 16 ft,,92,116
345,4,9:00.0,,Defensive rebound by J. Washburn,92,116
346,4,8:56.0,,Y. Watanabe misses 3-pt jump shot from 27 ft,92,116
347,4,8:52.0,,Offensive rebound by T. Zeller,92,116
348,4,8:51.0,,T. Zeller misses 2-pt layup from 6 ft (block by J. Jerebko),92,116
349,4,8:48.0,,Offensive rebound by T. Dorsey,92,116
350,4,8:41.0,,J. Carter makes 3-pt jump shot from 30 ft,92,119
351,4,8:16.0,J. Evans misses 2-pt jump shot from 6 ft,,92,119
352,4,8:12.0,Offensive rebound by J. Evans,,92,119
353,4,8:09.0,Turnover by A. McKinnie (lost ball; steal by J. Washburn),,92,119
354,4,8:09.0,,Turnover by J. Washburn (step out of bounds),92,119
355,4,8:09.0,,J. Holiday enters the game for T. Dorsey,92,119
356,4,8:09.0,,I. Rabb enters the game for Y. Watanabe,92,119
357,4,8:09.0,,D. Wright enters the game for T. Zeller,92,119
358,4,8:09.0,Golden State full timeout,,92,119
359,4,8:09.0,J. Bell enters the game for J. Jerebko,,92,119
360,4,8:09.0,Q. Cook enters the game for K. Looney,,92,119
361,4,8:09.0,M. Derrickson enters the game for A. McKinnie,,92,119
362,4,8:09.0,,B. Caboclo enters the game for J. Carter,92,119
363,4,7:58.0,Turnover by J. Evans (lost ball; steal by J. Washburn),,92,119
364,4,7:54.0,,J. Holiday misses 3-pt jump shot from 24 ft,92,119
365,4,7:50.0,,Offensive rebound by D. Wright,92,119
366,4,7:43.0,,J. Washburn misses 2-pt jump shot from 22 ft,92,119
367,4,7:40.0,Defensive rebound by M. Derrickson,,92,119
368,4,7:31.0,M. Derrickson makes 3-pt jump shot from 26 ft (assist by Q. Cook),,95,119
369,4,7:04.0,,J. Holiday misses 2-pt jump shot from 17 ft,95,119
370,4,7:01.0,Defensive rebound by Q. Cook,,95,119
371,4,6:57.0,D. Lee misses 2-pt layup from 1 ft,,95,119
372,4,6:53.0,Offensive rebound by J. Bell,,95,119
373,4,6:53.0,J. Bell makes 2-pt layup at rim,,97,119
374,4,6:41.0,,B. Caboclo makes 3-pt jump shot from 27 ft (assist by D. Wright),97,122
375,4,6:26.0,J. Bell misses 2-pt jump shot from 17 ft,,97,122
376,4,6:24.0,,Defensive rebound by J. Washburn,97,122
377,4,6:07.0,,I. Rabb misses 2-pt jump shot from 6 ft,97,122
378,4,6:04.0,Defensive rebound by J. Bell,,97,122
