,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
388,4,6:20.0,,R. Westbrook makes 3-pt jump shot from 26 ft (assist by P. George),97,91
389,4,5:55.0,G. Dieng misses 2-pt layup from 5 ft (block by P. Patterson),,97,91
390,4,5:53.0,,Defensive rebound by P. George,97,91
391,4,5:51.0,,P. George makes 3-pt jump shot from 26 ft,97,94
392,4,5:48.0,Minnesota full timeout,,97,94
393,4,5:48.0,K. Towns enters the game for G. Dieng,,97,94
394,4,5:34.0,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Bayless),,100,94
395,4,5:20.0,,J. Grant makes 2-pt layup from 2 ft,100,96
396,4,4:53.0,K. Towns misses 2-pt jump shot from 12 ft (block by P. Patterson),,100,96
397,4,4:49.0,,Defensive rebound by R. Westbrook,100,96
398,4,4:40.0,,R. Westbrook makes 2-pt layup at rim (assist by P. George),100,98
399,4,4:30.0,J. Bayless misses 2-pt layup from 7 ft (block by Á. Abrines),,100,98
400,4,4:28.0,Offensive rebound by J. Bayless,,100,98
401,4,4:28.0,D. Šarić misses 3-pt jump shot from 23 ft (block by J. Grant),,100,98
402,4,4:28.0,Offensive rebound by Team,,100,98
403,4,4:28.0,T. Jones enters the game for J. Bayless,,100,98
404,4,4:28.0,,S. Adams enters the game for Á. Abrines,100,98
405,4,4:28.0,,D. Schröder enters the game for P. Patterson,100,98
406,4,4:17.0,R. Covington makes 2-pt layup from 3 ft (assist by A. Wiggins),,102,98
407,4,4:17.0,Shooting foul by D. Schröder (drawn by R. Covington),,102,98
408,4,4:17.0,R. Covington makes free throw 1 of 1,,103,98
409,4,4:03.0,,D. Schröder makes 2-pt jump shot from 7 ft (assist by R. Westbrook),103,100
410,4,3:41.0,Shooting foul by P. George (drawn by A. Wiggins),,103,100
411,4,3:41.0,A. Wiggins misses free throw 1 of 2,,103,100
412,4,3:41.0,Offensive rebound by Team,,103,100
413,4,3:41.0,A. Wiggins makes free throw 2 of 2,,104,100
414,4,3:35.0,,R. Westbrook misses 2-pt layup at rim,104,100
415,4,3:33.0,Defensive rebound by R. Covington,,104,100
416,4,3:30.0,Turnover by A. Wiggins (traveling),,104,100
417,4,3:30.0,,Oklahoma City full timeout,104,100
418,4,3:20.0,,Shooting foul by A. Wiggins (drawn by P. George),104,100
419,4,3:20.0,,P. George makes free throw 1 of 2,104,101
420,4,3:20.0,,P. George makes free throw 2 of 2,104,102
421,4,3:06.0,Turnover by A. Wiggins (bad pass; steal by D. Schröder),,104,102
422,4,2:45.0,,P. George makes 2-pt jump shot from 16 ft (assist by R. Westbrook),104,104
423,4,2:29.0,Offensive foul by K. Towns (drawn by P. George),,104,104
424,4,2:29.0,Turnover by K. Towns (offensive foul),,104,104
425,4,2:29.0,T. Gibson enters the game for D. Šarić,,104,104
426,4,2:18.0,,P. George misses 2-pt jump shot from 17 ft,104,104
427,4,2:14.0,Defensive rebound by K. Towns,,104,104
428,4,2:00.0,R. Covington makes 3-pt jump shot from 25 ft (assist by K. Towns),,107,104
429,4,1:48.0,,R. Westbrook makes 2-pt layup from 1 ft,107,106
430,4,1:36.0,Shooting foul by R. Westbrook (drawn by A. Wiggins),,107,106
431,4,1:36.0,A. Wiggins misses free throw 1 of 2,,107,106
432,4,1:36.0,Offensive rebound by Team,,107,106
433,4,1:36.0,A. Wiggins misses free throw 2 of 2,,107,106
434,4,1:35.0,Offensive rebound by Team,,107,106
435,4,1:35.0,,Loose ball foul by J. Grant (drawn by T. Gibson),107,106
436,4,1:35.0,T. Gibson makes free throw 1 of 2,,108,106
437,4,1:35.0,T. Gibson misses free throw 2 of 2,,108,106
438,4,1:33.0,,Defensive rebound by J. Grant,108,106
439,4,1:24.0,,R. Westbrook makes 2-pt layup from 2 ft,108,108
440,4,1:09.0,R. Covington misses 2-pt jump shot from 11 ft,,108,108
441,4,1:06.0,,Defensive rebound by P. George,108,108
442,4,0:56.0,,R. Westbrook misses 2-pt jump shot from 15 ft,108,108
443,4,0:54.0,,Offensive rebound by S. Adams,108,108
444,4,0:53.0,,S. Adams makes 2-pt layup from 1 ft,108,110
445,4,0:53.0,Minnesota full timeout,,108,110
446,4,0:53.0,D. Šarić enters the game for T. Gibson,,108,110
447,4,0:42.0,K. Towns misses 2-pt dunk from 3 ft (block by J. Grant),,108,110
448,4,0:39.0,Offensive rebound by T. Jones,,108,110
449,4,0:37.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by R. Covington),,111,110
450,4,0:23.0,,R. Westbrook makes 2-pt layup from 1 ft,111,112
451,4,0:23.0,Minnesota full timeout,,111,112
452,4,0:14.0,A. Wiggins makes 2-pt layup from 1 ft,,113,112
453,4,0:14.0,,Oklahoma City full timeout,113,112
454,4,0:14.0,T. Gibson enters the game for T. Jones,,113,112
455,4,0:14.0,J. Okogie enters the game for D. Šarić,,113,112
456,4,0:14.0,,Á. Abrines enters the game for D. Schröder,113,112
457,4,0:10.0,,Á. Abrines misses 3-pt jump shot from 23 ft,113,112
458,4,0:07.0,Defensive rebound by A. Wiggins,,113,112
459,4,0:07.0,Personal take foul by R. Westbrook (drawn by A. Wiggins),,113,112
460,4,0:07.0,,D. Schröder enters the game for R. Westbrook,113,112
461,4,0:07.0,A. Wiggins makes free throw 1 of 2,,114,112
462,4,0:07.0,A. Wiggins misses free throw 2 of 2,,114,112
463,4,0:04.0,,Defensive rebound by P. George,114,112
464,4,0:03.0,,Oklahoma City full timeout,114,112
465,4,0:00.0,,P. George misses 3-pt jump shot from 27 ft,114,112
466,4,0:00.0,,Offensive rebound by Team,114,112
