,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
378,4,5:37.0,Offensive rebound by Team,,84,101
379,4,5:37.0,N. Batum enters the game for M. Bridges,,84,101
380,4,5:37.0,B. Biyombo enters the game for T. Parker,,84,101
381,4,5:37.0,,V. Oladipo enters the game for D. McDermott,84,101
382,4,5:27.0,J. Lamb misses 2-pt jump shot from 10 ft,,84,101
383,4,5:26.0,Offensive rebound by Team,,84,101
384,4,5:26.0,,Loose ball foul by D. Sabonis (drawn by B. Biyombo),84,101
385,4,5:10.0,J. Lamb misses 2-pt jump shot from 21 ft,,84,101
386,4,5:08.0,,Defensive rebound by C. Joseph,84,101
387,4,4:55.0,,V. Oladipo misses 2-pt jump shot from 20 ft,84,101
388,4,4:51.0,Defensive rebound by J. Lamb,,84,101
389,4,4:37.0,J. Lamb misses 2-pt jump shot from 7 ft,,84,101
390,4,4:31.0,Offensive rebound by B. Biyombo,,84,101
391,4,4:28.0,Turnover by B. Biyombo (bad pass; steal by V. Oladipo),,84,101
392,4,4:25.0,,C. Joseph makes 3-pt jump shot from 27 ft (assist by V. Oladipo),84,104
393,4,4:03.0,B. Biyombo makes 2-pt hook shot from 9 ft (assist by N. Batum),,86,104
394,4,4:03.0,Shooting foul by D. Sabonis (drawn by B. Biyombo),,86,104
395,4,4:03.0,,M. Turner enters the game for D. Sabonis,86,104
396,4,4:03.0,B. Biyombo makes free throw 1 of 1,,87,104
397,4,4:03.0,,Indiana full timeout,87,104
398,4,4:03.0,,B. Bogdanović enters the game for T. Evans,87,104
399,4,4:03.0,,D. Collison enters the game for C. Joseph,87,104
400,4,3:54.0,,M. Turner misses 2-pt layup from 3 ft,87,104
401,4,3:52.0,Defensive rebound by B. Biyombo,,87,104
402,4,3:39.0,J. Lamb misses 3-pt jump shot from 27 ft,,87,104
403,4,3:37.0,,Defensive rebound by M. Turner,87,104
404,4,3:19.0,,V. Oladipo makes 3-pt jump shot from 27 ft (assist by T. Young),87,107
405,4,3:05.0,K. Walker makes 2-pt layup from 1 ft,,89,107
406,4,2:49.0,,V. Oladipo makes 2-pt layup from 1 ft,89,109
407,4,2:36.0,K. Walker misses 2-pt jump shot from 4 ft,,89,109
408,4,2:34.0,Offensive rebound by B. Biyombo,,89,109
409,4,2:33.0,B. Biyombo misses 2-pt dunk from 2 ft (block by M. Turner),,89,109
410,4,2:29.0,,Defensive rebound by M. Turner,89,109
411,4,2:25.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by V. Oladipo),89,112
412,4,2:14.0,Shooting foul by B. Bogdanović (drawn by B. Biyombo),,89,112
413,4,2:14.0,D. Bacon enters the game for N. Batum,,89,112
414,4,2:14.0,M. Bridges enters the game for J. Lamb,,89,112
415,4,2:14.0,D. Graham enters the game for K. Walker,,89,112
416,4,2:14.0,M. Monk enters the game for M. Williams,,89,112
417,4,2:14.0,,A. Holiday enters the game for B. Bogdanović,89,112
418,4,2:14.0,,A. Johnson enters the game for V. Oladipo,89,112
419,4,2:14.0,,T. Leaf enters the game for M. Turner,89,112
420,4,2:14.0,,D. McDermott enters the game for T. Young,89,112
421,4,2:14.0,B. Biyombo misses free throw 1 of 2,,89,112
422,4,2:14.0,Offensive rebound by Team,,89,112
423,4,2:14.0,B. Biyombo makes free throw 2 of 2,,90,112
424,4,2:14.0,,Indiana full timeout,90,112
425,4,2:14.0,W. Hernangómez enters the game for B. Biyombo,,90,112
426,4,2:14.0,,K. O'Quinn enters the game for D. Collison,90,112
427,4,2:04.0,,Shooting foul by M. Monk (drawn by D. McDermott),90,112
428,4,2:04.0,,D. McDermott makes free throw 1 of 3,90,113
429,4,2:04.0,,D. McDermott makes free throw 2 of 3,90,114
430,4,2:04.0,,D. McDermott makes free throw 3 of 3,90,115
431,4,1:48.0,M. Bridges misses 3-pt jump shot from 23 ft,,90,115
432,4,1:44.0,,Defensive rebound by K. O'Quinn,90,115
433,4,1:38.0,,A. Holiday misses 3-pt jump shot from 26 ft,90,115
434,4,1:35.0,Defensive rebound by M. Monk,,90,115
435,4,1:29.0,M. Monk makes 3-pt jump shot from 28 ft (assist by D. Bacon),,93,115
436,4,1:14.0,,T. Leaf misses 2-pt jump shot from 6 ft,93,115
437,4,1:10.0,Defensive rebound by M. Monk,,93,115
438,4,1:02.0,D. Graham misses 3-pt jump shot from 26 ft,,93,115
439,4,0:59.0,,Defensive rebound by A. Johnson,93,115
440,4,0:54.0,,A. Johnson misses 2-pt hook shot from 9 ft,93,115
441,4,0:53.0,,Offensive rebound by D. McDermott,93,115
442,4,0:53.0,,D. McDermott makes 2-pt layup from 2 ft,93,117
443,4,0:43.0,Turnover by M. Monk (step out of bounds),,93,117
444,4,0:33.0,,A. Holiday makes 3-pt jump shot from 27 ft (assist by D. McDermott),93,120
445,4,0:25.0,W. Hernangómez makes 2-pt dunk from 1 ft (assist by M. Monk),,95,120
446,4,0:01.0,,Turnover by Team (shot clock),95,120
