,QUARTER,TIME_REMAINING,MIAMI_ACTION,OKLAHOMA CITY_ACTION,MIAMI_SCORE,OKLAHOMA CITY_SCORE
36,1,7:33.0,H. Whiteside enters the game for B. Adebayo,,0,10
37,1,7:19.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by P. George),0,13
38,1,6:56.0,D. Wade makes 2-pt jump shot from 16 ft,,2,13
39,1,6:43.0,,S. Adams makes 2-pt dunk at rim (assist by D. Schröder),2,15
40,1,6:29.0,Turnover by J. Richardson (bad pass; steal by S. Adams),,2,15
41,1,6:23.0,,T. Ferguson misses 3-pt jump shot from 23 ft,2,15
42,1,6:21.0,Defensive rebound by H. Whiteside,,2,15
43,1,6:08.0,Shooting foul by J. Grant (drawn by J. Richardson),,2,15
44,1,6:08.0,J. Richardson makes free throw 1 of 2,,3,15
45,1,6:08.0,,A. Nader enters the game for P. George,3,15
46,1,6:08.0,J. Richardson makes free throw 2 of 2,,4,15
47,1,5:57.0,Violation by Team (kicked ball),,4,15
48,1,5:57.0,G. Dragić enters the game for J. Richardson,,4,15
49,1,5:48.0,,J. Grant makes 2-pt layup from 1 ft (assist by S. Adams),4,17
50,1,5:48.0,,Shooting foul by H. Whiteside (drawn by J. Grant),4,17
51,1,5:48.0,,J. Grant misses free throw 1 of 1,4,17
52,1,5:46.0,,Offensive rebound by S. Adams,4,17
53,1,5:43.0,,Personal foul by D. Waiters (drawn by D. Schröder),4,17
54,1,5:33.0,,T. Ferguson misses 3-pt jump shot from 23 ft,4,17
55,1,5:29.0,,Offensive rebound by A. Nader,4,17
56,1,5:23.0,,Offensive foul by S. Adams (drawn by H. Whiteside),4,17
57,1,5:23.0,,Turnover by S. Adams (offensive foul),4,17
58,1,5:11.0,H. Whiteside misses 2-pt hook shot from 8 ft,,4,17
59,1,5:09.0,,Defensive rebound by S. Adams,4,17
60,1,5:02.0,,S. Adams misses 2-pt dunk at rim,4,17
61,1,5:00.0,Defensive rebound by G. Dragić,,4,17
62,1,4:55.0,D. Wade misses 2-pt layup from 2 ft,,4,17
63,1,4:52.0,Offensive rebound by H. Whiteside,,4,17
64,1,4:52.0,H. Whiteside makes 2-pt layup from 2 ft,,6,17
65,1,4:45.0,,A. Nader misses 3-pt jump shot from 24 ft,6,17
66,1,4:43.0,Defensive rebound by H. Whiteside,,6,17
67,1,4:34.0,D. Jones makes 2-pt dunk from 1 ft (assist by G. Dragić),,8,17
68,1,4:32.0,,Oklahoma City full timeout,8,17
69,1,4:32.0,J. Johnson enters the game for D. Jones,,8,17
70,1,4:32.0,J. Richardson enters the game for D. Waiters,,8,17
71,1,4:20.0,,S. Adams makes 2-pt hook shot from 7 ft,8,19
72,1,4:08.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by J. Johnson),,11,19
73,1,3:53.0,,Turnover by A. Nader (bad pass),11,19
74,1,3:42.0,D. Wade makes 2-pt jump shot from 5 ft (assist by G. Dragić),,13,19
75,1,3:30.0,,Turnover by A. Nader (lost ball; steal by G. Dragić),13,19
76,1,3:28.0,D. Wade makes 2-pt layup from 1 ft (assist by G. Dragić),,15,19
77,1,3:16.0,,D. Schröder misses 2-pt jump shot from 17 ft,15,19
78,1,3:14.0,Defensive rebound by H. Whiteside,,15,19
79,1,3:01.0,J. Johnson makes 2-pt layup from 1 ft (assist by D. Wade),,17,19
80,1,2:47.0,,J. Grant misses 2-pt layup from 3 ft,17,19
81,1,2:43.0,Defensive rebound by D. Wade,,17,19
82,1,2:30.0,H. Whiteside misses 2-pt hook shot from 3 ft (block by S. Adams),,17,19
83,1,2:28.0,,Defensive rebound by J. Grant,17,19
84,1,2:24.0,,Personal foul by H. Whiteside (drawn by S. Adams),17,19
85,1,2:24.0,K. Olynyk enters the game for H. Whiteside,,17,19
86,1,2:24.0,,H. Diallo enters the game for T. Ferguson,17,19
87,1,2:24.0,,R. Felton enters the game for J. Grant,17,19
88,1,2:24.0,,P. George enters the game for A. Nader,17,19
89,1,2:24.0,,M. Morris enters the game for D. Schröder,17,19
90,1,2:24.0,,S. Adams misses free throw 1 of 2,17,19
91,1,2:24.0,,Offensive rebound by Team,17,19
92,1,2:24.0,,S. Adams misses free throw 2 of 2,17,19
93,1,2:21.0,Defensive rebound by J. Richardson,,17,19
94,1,2:12.0,G. Dragić makes 3-pt jump shot from 26 ft,,20,19
95,1,1:44.0,,M. Morris misses 2-pt jump shot from 15 ft,20,19
96,1,1:40.0,,Offensive rebound by H. Diallo,20,19
97,1,1:29.0,,R. Felton misses 2-pt jump shot from 8 ft,20,19
98,1,1:27.0,Defensive rebound by K. Olynyk,,20,19
99,1,1:22.0,G. Dragić makes 2-pt jump shot from 6 ft,,22,19
100,1,1:10.0,,Offensive foul by S. Adams (drawn by J. Richardson),22,19
101,1,1:10.0,,Turnover by S. Adams (offensive foul),22,19
102,1,1:10.0,,D. Burton enters the game for S. Adams,22,19
103,1,0:59.0,G. Dragić makes 3-pt jump shot from 25 ft,,25,19
104,1,0:49.0,,P. George makes 2-pt layup from 2 ft,25,21
105,1,0:44.0,D. Wade makes 2-pt jump shot from 3 ft,,27,21
106,1,0:44.0,Shooting foul by H. Diallo (drawn by D. Wade),,27,21
107,1,0:44.0,D. Wade misses free throw 1 of 1,,27,21
108,1,0:43.0,,Defensive rebound by P. George,27,21
109,1,0:35.0,,Shooting foul by J. Johnson (drawn by P. George),27,21
110,1,0:35.0,,P. George makes free throw 1 of 2,27,22
111,1,0:35.0,,P. George makes free throw 2 of 2,27,23
112,1,0:28.0,G. Dragić misses 2-pt layup from 1 ft,,27,23
113,1,0:26.0,,Defensive rebound by P. George,27,23
114,1,0:09.0,,Personal foul by D. Wade (drawn by P. George),27,23
115,1,0:09.0,,P. George makes free throw 1 of 2,27,24
116,1,0:09.0,,P. George makes free throw 2 of 2,27,25
117,1,0:00.0,D. Wade misses 3-pt jump shot from 25 ft,,27,25
118,1,0:00.0,Offensive rebound by Team,,27,25
119,2,11:40.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by D. Wade),,30,25
120,2,11:40.0,Shooting foul by R. Felton (drawn by G. Dragić),,30,25
121,2,11:40.0,G. Dragić makes free throw 1 of 1,,31,25
122,2,11:21.0,,M. Morris misses 2-pt jump shot from 7 ft,31,25
123,2,11:20.0,Defensive rebound by Team,,31,25
124,2,11:09.0,J. Johnson makes 2-pt layup from 1 ft (assist by G. Dragić),,33,25
125,2,10:56.0,,P. George misses 3-pt jump shot from 26 ft,33,25
126,2,10:50.0,Defensive rebound by K. Olynyk,,33,25
127,2,10:45.0,J. Richardson misses 3-pt jump shot from 26 ft,,33,25
128,2,10:45.0,,Defensive rebound by H. Diallo,33,25
129,2,10:33.0,,D. Burton misses 3-pt jump shot from 23 ft,33,25
130,2,10:30.0,Defensive rebound by D. Wade,,33,25
131,2,10:23.0,Turnover by D. Wade (bad pass; steal by P. George),,33,25
132,2,10:19.0,,Personal foul by J. Richardson (drawn by D. Burton),33,25
133,2,10:09.0,,H. Diallo misses 3-pt jump shot from 23 ft,33,25
134,2,10:04.0,Defensive rebound by K. Olynyk,,33,25
135,2,10:02.0,G. Dragić misses 2-pt jump shot from 23 ft,,33,25
136,2,9:59.0,Offensive rebound by J. Richardson,,33,25
137,2,9:55.0,Shooting foul by M. Morris (drawn by J. Johnson),,33,25
138,2,9:55.0,J. Johnson makes free throw 1 of 2,,34,25
139,2,9:55.0,D. Waiters enters the game for D. Wade,,34,25
140,2,9:55.0,J. Johnson makes free throw 2 of 2,,35,25
141,2,9:41.0,,Turnover by R. Felton (bad pass),35,25
142,2,9:34.0,Shooting foul by D. Burton (drawn by J. Johnson),,35,25
143,2,9:34.0,J. Johnson makes free throw 1 of 2,,36,25
144,2,9:34.0,,T. Ferguson enters the game for D. Burton,36,25
145,2,9:34.0,,J. Grant enters the game for H. Diallo,36,25
146,2,9:34.0,J. Johnson makes free throw 2 of 2,,37,25
147,2,9:17.0,,Shooting foul by G. Dragić (drawn by J. Grant),37,25
148,2,9:17.0,,J. Grant makes free throw 1 of 2,37,26
149,2,9:17.0,D. Jones enters the game for J. Johnson,,37,26
150,2,9:17.0,,J. Grant makes free throw 2 of 2,37,27
151,2,9:02.0,D. Jones misses 2-pt layup from 3 ft (block by J. Grant),,37,27
152,2,9:00.0,Offensive rebound by K. Olynyk,,37,27
153,2,9:00.0,B. Adebayo enters the game for J. Richardson,,37,27
154,2,8:58.0,D. Jones makes 2-pt dunk from 1 ft (assist by G. Dragić),,39,27
155,2,8:41.0,,M. Morris misses 3-pt jump shot from 25 ft,39,27
156,2,8:38.0,,Offensive rebound by R. Felton,39,27
157,2,8:27.0,,M. Morris makes 2-pt jump shot from 7 ft (assist by P. George),39,29
158,2,8:13.0,D. Jones makes 2-pt layup from 3 ft (assist by D. Waiters),,41,29
159,2,8:01.0,,T. Ferguson misses 3-pt jump shot from 22 ft,41,29
160,2,7:58.0,Defensive rebound by B. Adebayo,,41,29
161,2,7:41.0,K. Olynyk misses 3-pt jump shot from 25 ft,,41,29
162,2,7:38.0,,Defensive rebound by T. Ferguson,41,29
163,2,7:30.0,,P. George makes 2-pt layup from 2 ft,41,31
164,2,7:30.0,Miami full timeout,,41,31
165,2,7:30.0,,S. Adams enters the game for R. Felton,41,31
166,2,7:30.0,,D. Schröder enters the game for M. Morris,41,31
167,2,7:18.0,D. Jones misses 3-pt jump shot from 23 ft,,41,31
168,2,7:16.0,,Defensive rebound by Team,41,31
169,2,7:05.0,,D. Schröder makes 3-pt jump shot from 22 ft (assist by J. Grant),41,34
170,2,6:43.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,44,34
171,2,6:24.0,,P. George makes 3-pt jump shot from 25 ft (assist by S. Adams),44,37
172,2,6:01.0,D. Jones makes 2-pt layup from 1 ft (assist by G. Dragić),,46,37
173,2,5:49.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by P. George),46,40
174,2,5:33.0,G. Dragić misses 2-pt layup from 1 ft,,46,40
175,2,5:31.0,,Defensive rebound by P. George,46,40
176,2,5:28.0,,D. Schröder misses 3-pt jump shot from 24 ft,46,40
177,2,5:25.0,Defensive rebound by D. Jones,,46,40
178,2,5:09.0,D. Jones misses 2-pt layup from 5 ft (block by P. George),,46,40
179,2,5:09.0,Offensive rebound by Team,,46,40
180,2,5:09.0,J. Richardson enters the game for G. Dragić,,46,40
181,2,5:06.0,Personal foul by T. Ferguson (drawn by J. Richardson),,46,40
182,2,4:56.0,K. Olynyk makes 2-pt dunk from 2 ft,,48,40
183,2,4:46.0,,Shooting foul by D. Waiters (drawn by D. Schröder),48,40
184,2,4:46.0,,D. Schröder misses free throw 1 of 2,48,40
185,2,4:46.0,,Offensive rebound by Team,48,40
186,2,4:46.0,,D. Schröder makes free throw 2 of 2,48,41
187,2,4:29.0,Turnover by B. Adebayo (bad pass),,48,41
188,2,4:24.0,,Shooting foul by D. Jones (drawn by P. George),48,41
189,2,4:24.0,,P. George makes free throw 1 of 3,48,42
190,2,4:24.0,,P. George makes free throw 2 of 3,48,43
191,2,4:24.0,D. Wade enters the game for D. Jones,,48,43
192,2,4:24.0,,P. George makes free throw 3 of 3,48,44
193,2,4:04.0,J. Richardson makes 2-pt layup from 2 ft (assist by B. Adebayo),,50,44
194,2,3:46.0,,T. Ferguson misses 3-pt jump shot from 26 ft,50,44
195,2,3:45.0,,Offensive rebound by S. Adams,50,44
196,2,3:42.0,,Turnover by T. Ferguson (bad pass; steal by K. Olynyk),50,44
197,2,3:42.0,Personal foul by S. Adams (drawn by K. Olynyk),,50,44
198,2,3:42.0,K. Olynyk makes free throw 1 of 2,,51,44
199,2,3:42.0,,M. Morris enters the game for S. Adams,51,44
200,2,3:42.0,K. Olynyk makes free throw 2 of 2,,52,44
201,2,3:26.0,,M. Morris misses 3-pt jump shot from 23 ft,52,44
202,2,3:21.0,,Offensive rebound by J. Grant,52,44
203,2,3:21.0,,J. Grant makes 2-pt layup at rim,52,46
204,2,3:08.0,D. Wade makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,55,46
205,2,2:52.0,,P. George makes 3-pt jump shot from 25 ft,55,49
206,2,2:39.0,Turnover by D. Waiters (bad pass; steal by P. George),,55,49
207,2,2:28.0,,T. Ferguson misses 3-pt jump shot from 23 ft,55,49
208,2,2:25.0,Defensive rebound by D. Waiters,,55,49
209,2,2:16.0,J. Richardson misses 2-pt jump shot from 14 ft,,55,49
210,2,2:13.0,Offensive rebound by B. Adebayo,,55,49
211,2,2:12.0,B. Adebayo misses 2-pt layup from 2 ft,,55,49
212,2,2:09.0,,Defensive rebound by M. Morris,55,49
213,2,2:00.0,,D. Schröder makes 2-pt layup from 3 ft,55,51
214,2,1:43.0,D. Waiters misses 3-pt jump shot from 23 ft,,55,51
215,2,1:41.0,,Defensive rebound by M. Morris,55,51
216,2,1:34.0,,D. Schröder makes 2-pt jump shot from 14 ft,55,53
217,2,1:24.0,Miami full timeout,,55,53
218,2,1:24.0,G. Dragić enters the game for B. Adebayo,,55,53
219,2,1:24.0,J. Johnson enters the game for D. Waiters,,55,53
220,2,1:14.0,K. Olynyk makes 3-pt jump shot from 26 ft (assist by J. Johnson),,58,53
221,2,0:49.0,,Shooting foul by K. Olynyk (drawn by J. Grant),58,53
222,2,0:49.0,,J. Grant makes free throw 1 of 2,58,54
223,2,0:49.0,,J. Grant makes free throw 2 of 2,58,55
224,2,0:30.0,J. Johnson misses 3-pt jump shot from 24 ft,,58,55
225,2,0:26.0,,Defensive rebound by J. Grant,58,55
226,2,0:05.0,,Turnover by D. Schröder (lost ball; steal by J. Johnson),58,55
227,2,0:00.0,G. Dragić misses 2-pt layup from 2 ft (block by P. George),,58,55
228,2,0:00.0,Offensive rebound by Team,,58,55
229,3,11:44.0,J. Richardson misses 3-pt jump shot from 25 ft,,58,55
230,3,11:41.0,,Defensive rebound by D. Schröder,58,55
231,3,11:37.0,,Personal foul by D. Jones (drawn by D. Schröder),58,55
232,3,11:23.0,,Turnover by D. Schröder (lost ball; steal by J. Richardson),58,55
233,3,11:18.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by J. Richardson),,60,55
234,3,11:07.0,,Personal foul by D. Jones (drawn by P. George),60,55
235,3,10:56.0,,J. Grant misses 2-pt jump shot from 9 ft,60,55
236,3,10:52.0,Defensive rebound by B. Adebayo,,60,55
237,3,10:43.0,J. Richardson misses 2-pt layup from 6 ft,,60,55
238,3,10:39.0,,Defensive rebound by P. George,60,55
239,3,10:33.0,,D. Schröder misses 2-pt layup from 2 ft,60,55
240,3,10:30.0,,Offensive rebound by S. Adams,60,55
241,3,10:30.0,,S. Adams makes 2-pt layup from 1 ft,60,57
242,3,10:20.0,D. Jones misses 2-pt dunk from 1 ft (block by J. Grant),,60,57
243,3,10:20.0,Offensive rebound by Team,,60,57
244,3,10:16.0,D. Waiters makes 2-pt jump shot from 18 ft (assist by J. Richardson),,62,57
245,3,10:05.0,,D. Schröder misses 3-pt jump shot from 27 ft,62,57
246,3,10:02.0,Defensive rebound by D. Waiters,,62,57
247,3,9:47.0,K. Olynyk makes 2-pt layup from 2 ft,,64,57
248,3,9:47.0,Shooting foul by S. Adams (drawn by K. Olynyk),,64,57
249,3,9:47.0,K. Olynyk makes free throw 1 of 1,,65,57
250,3,9:36.0,,Turnover by P. George (bad pass; steal by D. Jones),65,57
251,3,9:32.0,D. Jones misses 2-pt layup from 1 ft,,65,57
252,3,9:28.0,,Defensive rebound by S. Adams,65,57
253,3,9:24.0,,T. Ferguson misses 3-pt jump shot from 23 ft,65,57
254,3,9:21.0,Defensive rebound by J. Richardson,,65,57
255,3,9:13.0,Personal foul by S. Adams (drawn by K. Olynyk),,65,57
256,3,9:13.0,,M. Morris enters the game for S. Adams,65,57
257,3,9:13.0,,A. Nader enters the game for T. Ferguson,65,57
258,3,9:03.0,D. Waiters makes 2-pt layup from 2 ft,,67,57
259,3,8:52.0,,M. Morris misses 2-pt jump shot from 10 ft,67,57
260,3,8:50.0,,Offensive rebound by J. Grant,67,57
261,3,8:50.0,,J. Grant misses 2-pt layup from 2 ft (block by B. Adebayo),67,57
262,3,8:50.0,,Offensive rebound by Team,67,57
263,3,8:38.0,,D. Schröder misses 3-pt jump shot from 26 ft,67,57
264,3,8:31.0,,J. Grant makes 2-pt layup from 3 ft (assist by M. Morris),67,59
265,3,8:31.0,,Offensive rebound by M. Morris,67,59
266,3,8:31.0,,Shooting foul by D. Waiters (drawn by J. Grant),67,59
267,3,8:31.0,,J. Grant makes free throw 1 of 1,67,60
268,3,8:18.0,K. Olynyk makes 2-pt jump shot from 18 ft (assist by J. Richardson),,69,60
269,3,8:00.0,,M. Morris makes 2-pt layup from 1 ft (assist by A. Nader),69,62
270,3,7:38.0,Turnover by B. Adebayo (off goaltending),,69,62
271,3,7:25.0,,A. Nader misses 3-pt jump shot from 25 ft,69,62
272,3,7:23.0,Defensive rebound by K. Olynyk,,69,62
273,3,7:10.0,D. Waiters misses 2-pt layup from 2 ft (block by A. Nader),,69,62
274,3,7:07.0,,Defensive rebound by M. Morris,69,62
275,3,7:01.0,,D. Schröder misses 2-pt jump shot from 8 ft,69,62
276,3,6:59.0,Defensive rebound by K. Olynyk,,69,62
277,3,6:55.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Richardson),,71,62
278,3,6:55.0,,Oklahoma City full timeout,71,62
279,3,6:55.0,D. Wade enters the game for D. Jones,,71,62
280,3,6:43.0,,Turnover by P. George (lost ball; steal by D. Wade),71,62
281,3,6:39.0,K. Olynyk makes 2-pt layup from 1 ft (assist by D. Wade),,73,62
282,3,6:29.0,,P. George misses 3-pt jump shot from 24 ft,73,62
283,3,6:28.0,Defensive rebound by B. Adebayo,,73,62
284,3,6:20.0,D. Wade makes 2-pt jump shot from 21 ft,,75,62
285,3,6:03.0,,M. Morris misses 3-pt jump shot from 23 ft,75,62
286,3,6:01.0,,Offensive rebound by J. Grant,75,62
287,3,5:51.0,,Turnover by D. Schröder (bad pass; steal by D. Waiters),75,62
288,3,5:44.0,Turnover by B. Adebayo (out of bounds lost ball),,75,62
289,3,5:23.0,,A. Nader misses 2-pt jump shot from 10 ft,75,62
290,3,5:19.0,Defensive rebound by B. Adebayo,,75,62
291,3,4:59.0,D. Wade makes 2-pt jump shot from 17 ft,,77,62
292,3,4:41.0,,J. Grant makes 2-pt jump shot from 12 ft (assist by P. George),77,64
293,3,4:24.0,J. Richardson misses 2-pt jump shot from 22 ft,,77,64
294,3,4:22.0,,Defensive rebound by P. George,77,64
295,3,4:17.0,,Turnover by P. George (lost ball; steal by B. Adebayo),77,64
296,3,4:04.0,K. Olynyk misses 3-pt jump shot from 23 ft,,77,64
297,3,4:02.0,,Defensive rebound by J. Grant,77,64
298,3,3:55.0,,A. Nader misses 3-pt jump shot from 25 ft,77,64
299,3,3:51.0,Defensive rebound by D. Waiters,,77,64
300,3,3:37.0,B. Adebayo makes 2-pt hook shot from 3 ft,,79,64
301,3,3:24.0,,J. Grant makes 2-pt jump shot from 17 ft (assist by P. George),79,66
302,3,3:08.0,Miami full timeout,,79,66
303,3,3:08.0,G. Dragić enters the game for B. Adebayo,,79,66
304,3,3:08.0,J. Johnson enters the game for J. Richardson,,79,66
305,3,3:08.0,,T. Ferguson enters the game for P. George,79,66
306,3,3:02.0,D. Wade misses 3-pt jump shot from 25 ft,,79,66
307,3,2:59.0,,Defensive rebound by Team,79,66
308,3,2:46.0,,J. Grant makes 2-pt layup from 2 ft (assist by D. Schröder),79,68
309,3,2:46.0,,Shooting foul by J. Johnson (drawn by J. Grant),79,68
310,3,2:46.0,,J. Grant makes free throw 1 of 1,79,69
311,3,2:34.0,D. Waiters misses 3-pt jump shot from 22 ft,,79,69
312,3,2:30.0,,Defensive rebound by T. Ferguson,79,69
313,3,2:21.0,,Turnover by D. Schröder (bad pass; steal by J. Johnson),79,69
314,3,2:18.0,D. Wade makes 2-pt layup from 1 ft (assist by G. Dragić),,81,69
315,3,1:57.0,,M. Morris misses 2-pt layup from 5 ft (block by D. Wade),81,69
316,3,1:49.0,Defensive rebound by J. Johnson,,81,69
317,3,1:48.0,D. Waiters makes 2-pt layup from 1 ft (assist by D. Wade),,83,69
318,3,1:40.0,,Personal foul by D. Wade (drawn by A. Nader),83,69
319,3,1:40.0,,Technical foul by M. Morris,83,69
320,3,1:40.0,G. Dragić makes technical free throw,,84,69
321,3,1:40.0,,R. Felton enters the game for D. Schröder,84,69
322,3,1:40.0,,A. Nader makes free throw 1 of 2,84,70
323,3,1:40.0,,A. Nader makes free throw 2 of 2,84,71
324,3,1:30.0,G. Dragić makes 2-pt jump shot from 11 ft,,86,71
325,3,1:07.0,,J. Grant misses 2-pt jump shot from 16 ft,86,71
326,3,1:05.0,Defensive rebound by D. Waiters,,86,71
327,3,0:56.0,G. Dragić misses 3-pt jump shot from 25 ft,,86,71
328,3,0:54.0,,Defensive rebound by R. Felton,86,71
329,3,0:50.0,,A. Nader makes 2-pt layup from 1 ft,86,73
330,3,0:50.0,,Shooting foul by G. Dragić (drawn by A. Nader),86,73
331,3,0:50.0,,P. Patterson enters the game for M. Morris,86,73
332,3,0:50.0,,A. Nader misses free throw 1 of 1,86,73
333,3,0:47.0,Defensive rebound by K. Olynyk,,86,73
334,3,0:34.0,Miami full timeout,,86,73
335,3,0:30.0,D. Wade misses 3-pt jump shot from 24 ft,,86,73
336,3,0:26.0,,Defensive rebound by P. Patterson,86,73
337,3,0:07.0,,J. Grant makes 2-pt dunk at rim (assist by R. Felton),86,75
338,3,0:00.0,D. Waiters misses 3-pt jump shot from 26 ft,,86,75
339,3,0:00.0,Offensive rebound by Team,,86,75
340,4,11:42.0,,A. Nader makes 2-pt jump shot from 8 ft,86,77
341,4,11:23.0,J. Johnson misses 2-pt jump shot from 7 ft,,86,77
342,4,11:21.0,,Defensive rebound by A. Nader,86,77
343,4,11:11.0,,R. Felton misses 3-pt jump shot from 26 ft,86,77
344,4,11:07.0,,Offensive rebound by Team,86,77
345,4,11:01.0,,J. Grant makes 2-pt dunk from 3 ft (assist by R. Felton),86,79
346,4,10:45.0,Personal foul by P. Patterson (drawn by J. Johnson),,86,79
347,4,10:37.0,J. Johnson misses 3-pt jump shot from 26 ft,,86,79
348,4,10:34.0,Offensive rebound by J. Richardson,,86,79
349,4,10:33.0,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Richardson),,88,79
350,4,10:21.0,,R. Felton misses 2-pt jump shot from 7 ft,88,79
351,4,10:19.0,Defensive rebound by K. Olynyk,,88,79
352,4,10:15.0,J. Richardson misses 2-pt jump shot from 6 ft,,88,79
353,4,10:11.0,Offensive rebound by J. Richardson,,88,79
354,4,10:11.0,J. Richardson makes 2-pt layup at rim,,90,79
355,4,10:00.0,,A. Nader misses 3-pt jump shot from 26 ft,90,79
356,4,9:57.0,Defensive rebound by J. Johnson,,90,79
357,4,9:36.0,D. Wade makes 2-pt jump shot from 12 ft (assist by J. Richardson),,92,79
358,4,9:24.0,,Offensive foul by A. Nader (drawn by K. Olynyk),92,79
359,4,9:24.0,,Turnover by A. Nader (offensive foul),92,79
360,4,9:24.0,,D. Burton enters the game for J. Grant,92,79
361,4,9:24.0,,P. George enters the game for A. Nader,92,79
362,4,9:02.0,K. Olynyk makes 2-pt jump shot from 13 ft (assist by G. Dragić),,94,79
363,4,8:54.0,,P. George makes 2-pt layup from 2 ft,94,81
364,4,8:54.0,,Shooting foul by D. Wade (drawn by P. George),94,81
365,4,8:54.0,,D. Schröder enters the game for R. Felton,94,81
366,4,8:54.0,,P. George makes free throw 1 of 1,94,82
367,4,8:54.0,B. Adebayo enters the game for K. Olynyk,,94,82
368,4,8:43.0,J. Richardson misses 2-pt layup from 4 ft,,94,82
369,4,8:40.0,,Defensive rebound by T. Ferguson,94,82
370,4,8:39.0,,Turnover by T. Ferguson (bad pass; steal by G. Dragić),94,82
371,4,8:33.0,D. Wade makes 2-pt dunk from 1 ft (assist by G. Dragić),,96,82
372,4,8:07.0,,P. Patterson misses 2-pt layup from 2 ft (block by J. Johnson),96,82
373,4,8:05.0,Defensive rebound by G. Dragić,,96,82
374,4,7:49.0,G. Dragić makes 2-pt layup from 2 ft,,98,82
375,4,7:39.0,,P. George misses 2-pt jump shot from 6 ft (block by J. Johnson),98,82
376,4,7:36.0,Defensive rebound by G. Dragić,,98,82
377,4,7:29.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by B. Adebayo),,101,82
378,4,7:28.0,,Oklahoma City full timeout,101,82
379,4,7:28.0,,S. Adams enters the game for P. Patterson,101,82
380,4,7:17.0,,D. Schröder misses 2-pt layup from 2 ft,101,82
381,4,7:15.0,Defensive rebound by G. Dragić,,101,82
382,4,7:00.0,B. Adebayo misses 2-pt layup from 2 ft,,101,82
383,4,6:58.0,,Defensive rebound by S. Adams,101,82
384,4,6:56.0,,Shooting foul by G. Dragić (drawn by D. Schröder),101,82
385,4,6:56.0,,D. Schröder makes free throw 1 of 2,101,83
386,4,6:56.0,,J. Grant enters the game for D. Burton,101,83
387,4,6:56.0,,D. Schröder makes free throw 2 of 2,101,84
