,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
88,1,1:49.0,R. Baker enters the game for F. Ntilikina,,19,16
89,1,1:49.0,,R. McGruder enters the game for G. Dragić,19,16
90,1,1:49.0,,J. Richardson enters the game for K. Olynyk,19,16
91,1,1:33.0,A. Trier misses 2-pt jump shot from 10 ft,,19,16
92,1,1:31.0,Offensive rebound by A. Trier,,19,16
93,1,1:29.0,A. Trier makes 2-pt layup from 1 ft,,21,16
94,1,1:17.0,,T. Johnson misses 2-pt layup from 1 ft,21,16
95,1,1:14.0,Defensive rebound by N. Vonleh,,21,16
96,1,1:07.0,M. Hezonja misses 2-pt hook shot from 5 ft,,21,16
97,1,1:04.0,Offensive rebound by N. Vonleh,,21,16
98,1,1:02.0,N. Vonleh makes 2-pt layup from 1 ft,,23,16
99,1,0:45.0,,Turnover by D. Wade (bad pass; steal by R. Baker),23,16
100,1,0:41.0,M. Hezonja misses 2-pt jump shot from 9 ft,,23,16
101,1,0:38.0,Offensive rebound by D. Dotson,,23,16
102,1,0:38.0,D. Dotson makes 2-pt layup from 1 ft,,25,16
103,1,0:22.0,,J. Richardson misses 2-pt jump shot from 6 ft,25,16
104,1,0:22.0,Defensive rebound by Team,,25,16
105,1,0:02.0,A. Trier makes 2-pt layup from 2 ft,,27,16
106,2,11:45.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by B. Adebayo),27,19
107,2,11:19.0,D. Dotson misses 3-pt jump shot from 23 ft,,27,19
108,2,11:17.0,,Defensive rebound by J. Richardson,27,19
109,2,11:02.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by R. McGruder),27,22
110,2,10:49.0,,Violation by Team (kicked ball),27,22
111,2,10:34.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by A. Trier),,30,22
112,2,10:18.0,,J. Richardson misses 2-pt jump shot from 16 ft,30,22
113,2,10:18.0,,Offensive rebound by Team,30,22
114,2,10:09.0,,D. Wade misses 2-pt layup from 1 ft,30,22
115,2,10:06.0,Defensive rebound by N. Vonleh,,30,22
116,2,9:58.0,N. Vonleh misses 2-pt layup from 2 ft,,30,22
117,2,9:56.0,Offensive rebound by N. Vonleh,,30,22
118,2,9:55.0,N. Vonleh misses 2-pt layup from 3 ft (block by T. Johnson),,30,22
119,2,9:54.0,,Defensive rebound by J. Richardson,30,22
120,2,9:41.0,,R. McGruder makes 2-pt jump shot from 9 ft (assist by T. Johnson),30,24
121,2,9:37.0,New York full timeout,,30,24
122,2,9:37.0,E. Freedom enters the game for N. Vonleh,,30,24
123,2,9:25.0,D. Dotson misses 2-pt jump shot from 18 ft,,30,24
124,2,9:23.0,,Defensive rebound by D. Wade,30,24
125,2,9:19.0,,Turnover by D. Wade (bad pass; steal by D. Dotson),30,24
126,2,9:16.0,Shooting foul by R. McGruder (drawn by M. Hezonja),,30,24
127,2,9:16.0,M. Hezonja misses free throw 1 of 2,,30,24
128,2,9:16.0,Offensive rebound by Team,,30,24
129,2,9:16.0,M. Hezonja misses free throw 2 of 2,,30,24
130,2,9:14.0,,Defensive rebound by B. Adebayo,30,24
131,2,9:08.0,,Shooting foul by E. Freedom (drawn by B. Adebayo),30,24
132,2,9:08.0,,B. Adebayo misses free throw 1 of 2,30,24
133,2,9:08.0,,Offensive rebound by Team,30,24
134,2,9:08.0,,G. Dragić enters the game for R. McGruder,30,24
135,2,9:08.0,,D. Robinson enters the game for D. Wade,30,24
136,2,9:08.0,,B. Adebayo makes free throw 2 of 2,30,25
137,2,8:46.0,M. Hezonja misses 3-pt jump shot from 26 ft,,30,25
138,2,8:43.0,,Defensive rebound by T. Johnson,30,25
139,2,8:37.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by T. Johnson),30,28
140,2,8:25.0,Personal foul by B. Adebayo (drawn by E. Freedom),,30,28
141,2,8:25.0,T. Burke enters the game for R. Baker,,30,28
142,2,8:25.0,T. Hardaway enters the game for A. Trier,,30,28
143,2,8:22.0,Turnover by M. Hezonja (traveling),,30,28
144,2,8:11.0,,J. Richardson misses 2-pt layup from 2 ft,30,28
145,2,8:10.0,Defensive rebound by E. Freedom,,30,28
146,2,7:57.0,T. Hardaway makes 2-pt layup from 2 ft (assist by T. Burke),,32,28
147,2,7:48.0,,T. Johnson makes 2-pt layup from 2 ft,32,30
148,2,7:48.0,,Shooting foul by T. Hardaway (drawn by T. Johnson),32,30
149,2,7:48.0,L. Thomas enters the game for M. Hezonja,,32,30
150,2,7:48.0,,H. Whiteside enters the game for B. Adebayo,32,30
151,2,7:48.0,,T. Johnson misses free throw 1 of 1,32,30
152,2,7:48.0,Defensive rebound by E. Freedom,,32,30
153,2,7:31.0,Turnover by E. Freedom (lost ball; steal by T. Johnson),,32,30
154,2,7:25.0,,T. Johnson makes 2-pt layup from 1 ft,32,32
155,2,7:11.0,E. Freedom misses 2-pt hook shot from 6 ft (block by H. Whiteside),,32,32
156,2,7:07.0,,Defensive rebound by J. Richardson,32,32
157,2,6:52.0,,H. Whiteside misses 2-pt jump shot from 9 ft,32,32
158,2,6:49.0,Defensive rebound by L. Thomas,,32,32
159,2,6:42.0,Personal foul by G. Dragić (drawn by T. Burke),,32,32
160,2,6:42.0,F. Ntilikina enters the game for D. Dotson,,32,32
161,2,6:33.0,Turnover by E. Freedom (traveling),,32,32
162,2,6:16.0,,G. Dragić misses 2-pt jump shot from 18 ft (block by E. Freedom),32,32
163,2,6:14.0,Defensive rebound by L. Thomas,,32,32
164,2,6:08.0,T. Hardaway misses 3-pt jump shot from 25 ft,,32,32
165,2,6:04.0,,Defensive rebound by H. Whiteside,32,32
166,2,5:58.0,,T. Johnson makes 2-pt jump shot from 9 ft,32,34
167,2,5:39.0,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by T. Burke),,35,34
168,2,5:27.0,,Turnover by T. Johnson (out of bounds lost ball),35,34
169,2,5:18.0,T. Hardaway makes 2-pt jump shot from 20 ft (assist by E. Freedom),,37,34
170,2,5:18.0,,Miami full timeout,37,34
171,2,5:18.0,,R. McGruder enters the game for J. Richardson,37,34
172,2,5:03.0,,Shooting foul by E. Freedom (drawn by H. Whiteside),37,34
173,2,5:03.0,,H. Whiteside misses free throw 1 of 2,37,34
174,2,5:03.0,,Offensive rebound by Team,37,34
175,2,5:03.0,,H. Whiteside makes free throw 2 of 2,37,35
176,2,4:53.0,Turnover by F. Ntilikina (bad pass),,37,35
177,2,4:34.0,,G. Dragić misses 3-pt jump shot from 23 ft,37,35
178,2,4:31.0,Defensive rebound by T. Hardaway,,37,35
179,2,4:25.0,E. Freedom makes 2-pt layup from 2 ft (assist by T. Hardaway),,39,35
180,2,4:07.0,,R. McGruder makes 3-pt jump shot from 26 ft (assist by G. Dragić),39,38
181,2,3:57.0,T. Burke misses 2-pt jump shot from 9 ft,,39,38
182,2,3:55.0,,Defensive rebound by D. Robinson,39,38
183,2,3:52.0,,Shooting foul by F. Ntilikina (drawn by T. Johnson),39,38
184,2,3:52.0,,T. Johnson makes free throw 1 of 2,39,39
185,2,3:52.0,,T. Johnson makes free throw 2 of 2,39,40
186,2,3:52.0,D. Dotson enters the game for F. Ntilikina,,39,40
187,2,3:35.0,T. Burke makes 3-pt jump shot from 23 ft (assist by E. Freedom),,42,40
188,2,3:13.0,,T. Johnson misses 3-pt jump shot from 27 ft,42,40
189,2,3:11.0,,Offensive rebound by H. Whiteside,42,40
190,2,3:10.0,,D. Robinson misses 3-pt jump shot from 25 ft,42,40
191,2,3:10.0,,Offensive rebound by Team,42,40
192,2,3:10.0,Loose ball foul by D. Dotson (drawn by R. McGruder),,42,40
193,2,3:10.0,,R. McGruder makes free throw 1 of 2,42,41
194,2,3:10.0,N. Vonleh enters the game for E. Freedom,,42,41
195,2,3:10.0,,J. Richardson enters the game for T. Johnson,42,41
196,2,3:10.0,,D. Wade enters the game for D. Robinson,42,41
197,2,3:10.0,,R. McGruder makes free throw 2 of 2,42,42
198,2,2:48.0,L. Thomas makes 3-pt jump shot from 23 ft (assist by T. Burke),,45,42
199,2,2:33.0,,J. Richardson misses 2-pt hook shot from 8 ft,45,42
200,2,2:31.0,Defensive rebound by N. Vonleh,,45,42
201,2,2:22.0,T. Burke misses 2-pt layup from 2 ft,,45,42
202,2,2:20.0,,Defensive rebound by H. Whiteside,45,42
203,2,2:17.0,,G. Dragić misses 2-pt layup from 2 ft (block by D. Dotson),45,42
204,2,2:17.0,,Offensive rebound by Team,45,42
205,2,2:14.0,,H. Whiteside misses 2-pt hook shot from 10 ft,45,42
206,2,2:11.0,Defensive rebound by N. Vonleh,,45,42
207,2,2:07.0,T. Hardaway misses 3-pt jump shot from 25 ft,,45,42
208,2,2:03.0,,Defensive rebound by H. Whiteside,45,42
209,2,1:56.0,,Personal foul by T. Hardaway (drawn by R. McGruder),45,42
210,2,1:56.0,,R. McGruder makes free throw 1 of 2,45,43
211,2,1:56.0,A. Trier enters the game for T. Hardaway,,45,43
212,2,1:56.0,,R. McGruder misses free throw 2 of 2,45,43
213,2,1:53.0,Defensive rebound by A. Trier,,45,43
214,2,1:37.0,L. Thomas misses 2-pt jump shot from 10 ft,,45,43
215,2,1:36.0,,Defensive rebound by Team,45,43
216,2,1:24.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Wade),45,45
217,2,1:13.0,T. Burke misses 2-pt jump shot from 11 ft (block by D. Wade),,45,45
218,2,1:12.0,,Defensive rebound by R. McGruder,45,45
219,2,0:56.0,,Shooting foul by N. Vonleh (drawn by H. Whiteside),45,45
220,2,0:56.0,,H. Whiteside misses free throw 1 of 2,45,45
221,2,0:56.0,,Offensive rebound by Team,45,45
222,2,0:56.0,,H. Whiteside misses free throw 2 of 2,45,45
223,2,0:54.0,Defensive rebound by N. Vonleh,,45,45
224,2,0:48.0,Personal foul by R. McGruder (drawn by D. Dotson),,45,45
225,2,0:48.0,,T. Johnson enters the game for R. McGruder,45,45
226,2,0:38.0,T. Burke misses 2-pt jump shot from 16 ft,,45,45
227,2,0:35.0,,Defensive rebound by H. Whiteside,45,45
228,2,0:28.0,,J. Richardson makes 2-pt jump shot from 23 ft,45,47
229,2,0:09.0,A. Trier misses 2-pt jump shot from 16 ft,,45,47
230,2,0:06.0,,Defensive rebound by H. Whiteside,45,47
231,2,0:01.0,,D. Wade misses 2-pt jump shot from 13 ft,45,47
232,2,0:00.0,Defensive rebound by L. Thomas,,45,47
233,3,11:34.0,,H. Whiteside makes 2-pt hook shot from 4 ft,45,49
234,3,11:16.0,Shooting foul by J. Richardson (drawn by T. Hardaway),,45,49
235,3,11:16.0,T. Hardaway makes free throw 1 of 2,,46,49
236,3,11:16.0,T. Hardaway makes free throw 2 of 2,,47,49
237,3,11:04.0,,R. McGruder misses 2-pt jump shot from 11 ft,47,49
238,3,10:59.0,Defensive rebound by L. Thomas,,47,49
239,3,10:44.0,T. Burke misses 2-pt jump shot from 17 ft,,47,49
240,3,10:41.0,,Defensive rebound by G. Dragić,47,49
241,3,10:21.0,,K. Olynyk makes 2-pt hook shot from 4 ft,47,51
242,3,10:12.0,E. Freedom makes 2-pt jump shot from 19 ft (assist by T. Burke),,49,51
243,3,9:58.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by K. Olynyk),49,54
244,3,9:31.0,T. Burke misses 2-pt layup from 3 ft,,49,54
245,3,9:26.0,,Defensive rebound by R. McGruder,49,54
246,3,9:23.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by J. Richardson),49,57
247,3,9:23.0,New York full timeout,,49,57
248,3,9:23.0,D. Dotson enters the game for T. Burke,,49,57
249,3,9:09.0,T. Hardaway misses 2-pt jump shot from 18 ft,,49,57
250,3,9:07.0,,Defensive rebound by H. Whiteside,49,57
251,3,8:59.0,,Shooting foul by L. Thomas (drawn by H. Whiteside),49,57
252,3,8:59.0,,H. Whiteside makes free throw 1 of 2,49,58
253,3,8:59.0,,H. Whiteside makes free throw 2 of 2,49,59
254,3,8:48.0,L. Thomas misses 3-pt jump shot from 25 ft,,49,59
255,3,8:46.0,,Defensive rebound by G. Dragić,49,59
256,3,8:41.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by G. Dragić),49,62
257,3,8:15.0,F. Ntilikina misses 2-pt jump shot from 9 ft,,49,62
258,3,8:11.0,,Defensive rebound by H. Whiteside,49,62
259,3,8:07.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by R. McGruder),49,64
260,3,8:07.0,,Shooting foul by F. Ntilikina (drawn by H. Whiteside),49,64
261,3,8:07.0,M. Hezonja enters the game for L. Thomas,,49,64
262,3,8:07.0,,H. Whiteside misses free throw 1 of 1,49,64
263,3,8:07.0,Defensive rebound by D. Dotson,,49,64
264,3,7:50.0,T. Hardaway misses 2-pt jump shot from 9 ft,,49,64
265,3,7:46.0,Offensive rebound by E. Freedom,,49,64
266,3,7:46.0,E. Freedom makes 2-pt layup at rim,,51,64
267,3,7:29.0,,G. Dragić makes 3-pt jump shot from 26 ft,51,67
268,3,7:08.0,M. Hezonja misses 2-pt layup from 1 ft,,51,67
269,3,7:06.0,,Defensive rebound by G. Dragić,51,67
270,3,7:00.0,,G. Dragić makes 3-pt jump shot from 25 ft,51,70
271,3,6:49.0,D. Dotson misses 3-pt jump shot from 25 ft,,51,70
272,3,6:47.0,,Defensive rebound by H. Whiteside,51,70
273,3,6:41.0,,H. Whiteside misses 2-pt jump shot from 16 ft,51,70
274,3,6:41.0,Defensive rebound by Team,,51,70
275,3,6:31.0,T. Hardaway misses 2-pt jump shot from 13 ft (block by H. Whiteside),,51,70
276,3,6:27.0,Offensive rebound by T. Hardaway,,51,70
277,3,6:25.0,D. Dotson makes 2-pt jump shot from 22 ft (assist by M. Hezonja),,53,70
278,3,6:19.0,,J. Richardson makes 2-pt layup from 2 ft,53,72
279,3,6:10.0,Shooting foul by G. Dragić (drawn by T. Hardaway),,53,72
280,3,6:10.0,T. Hardaway makes free throw 1 of 2,,54,72
281,3,6:10.0,T. Hardaway makes free throw 2 of 2,,55,72
282,3,6:10.0,R. Baker enters the game for E. Freedom,,55,72
283,3,6:10.0,N. Vonleh enters the game for F. Ntilikina,,55,72
284,3,6:10.0,,D. Wade enters the game for J. Richardson,55,72
285,3,6:06.0,,Personal foul by R. Baker (drawn by G. Dragić),55,72
286,3,5:54.0,,Personal foul by M. Hezonja (drawn by K. Olynyk),55,72
287,3,5:54.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by K. Olynyk),55,74
288,3,5:30.0,M. Hezonja misses 3-pt jump shot from 25 ft,,55,74
289,3,5:30.0,,Defensive rebound by H. Whiteside,55,74
290,3,5:27.0,,Turnover by H. Whiteside (bad pass),55,74
291,3,5:24.0,N. Vonleh misses 3-pt jump shot from 25 ft,,55,74
292,3,5:19.0,,Defensive rebound by G. Dragić,55,74
293,3,5:07.0,,K. Olynyk misses 3-pt jump shot from 25 ft,55,74
294,3,5:05.0,Defensive rebound by D. Dotson,,55,74
295,3,4:59.0,R. Baker misses 2-pt layup from 1 ft (block by H. Whiteside),,55,74
296,3,4:54.0,,Defensive rebound by K. Olynyk,55,74
297,3,4:52.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),55,76
298,3,4:52.0,,Shooting foul by D. Dotson (drawn by H. Whiteside),55,76
299,3,4:52.0,,H. Whiteside makes free throw 1 of 1,55,77
300,3,4:52.0,New York full timeout,,55,77
301,3,4:31.0,D. Dotson misses 3-pt jump shot from 26 ft,,55,77
302,3,4:29.0,,Defensive rebound by K. Olynyk,55,77
303,3,4:09.0,,G. Dragić makes 2-pt layup from 2 ft (assist by K. Olynyk),55,79
304,3,3:53.0,Shooting foul by H. Whiteside (drawn by M. Hezonja),,55,79
305,3,3:53.0,M. Hezonja makes free throw 1 of 2,,56,79
306,3,3:53.0,A. Trier enters the game for T. Hardaway,,56,79
307,3,3:53.0,M. Hezonja makes free throw 2 of 2,,57,79
308,3,3:43.0,,G. Dragić misses 2-pt jump shot from 12 ft,57,79
309,3,3:43.0,,Offensive rebound by Team,57,79
310,3,3:43.0,Loose ball foul by R. Baker (drawn by H. Whiteside),,57,79
311,3,3:43.0,,H. Whiteside makes free throw 1 of 2,57,80
312,3,3:43.0,,H. Whiteside makes free throw 2 of 2,57,81
313,3,3:24.0,M. Hezonja misses 3-pt jump shot from 25 ft,,57,81
314,3,3:21.0,,Defensive rebound by D. Wade,57,81
315,3,3:17.0,,D. Wade misses 3-pt jump shot from 25 ft,57,81
316,3,3:14.0,Defensive rebound by A. Trier,,57,81
317,3,3:10.0,A. Trier misses 2-pt layup from 1 ft,,57,81
318,3,3:10.0,Offensive rebound by D. Dotson,,57,81
319,3,3:10.0,D. Dotson makes 2-pt layup from 2 ft,,59,81
320,3,2:53.0,,Personal foul by M. Hezonja (drawn by K. Olynyk),59,81
321,3,2:53.0,,K. Olynyk makes free throw 1 of 2,59,82
322,3,2:53.0,,T. Johnson enters the game for G. Dragić,59,82
323,3,2:53.0,,J. Richardson enters the game for R. McGruder,59,82
324,3,2:53.0,,K. Olynyk makes free throw 2 of 2,59,83
325,3,2:34.0,M. Hezonja makes 2-pt jump shot from 18 ft,,61,83
326,3,2:16.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by K. Olynyk),61,86
327,3,2:05.0,M. Hezonja misses 2-pt jump shot from 18 ft,,61,86
328,3,2:05.0,Offensive rebound by Team,,61,86
329,3,2:05.0,,B. Adebayo enters the game for H. Whiteside,61,86
330,3,1:58.0,N. Vonleh makes 2-pt layup from 1 ft (assist by A. Trier),,63,86
331,3,1:33.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by D. Wade),63,89
332,3,1:13.0,N. Vonleh makes 2-pt jump shot from 11 ft (assist by D. Dotson),,65,89
333,3,0:59.0,,D. Wade makes 3-pt jump shot from 24 ft (assist by K. Olynyk),65,92
334,3,0:33.0,A. Trier misses 3-pt jump shot from 25 ft,,65,92
335,3,0:30.0,,Defensive rebound by B. Adebayo,65,92
336,3,0:12.0,,D. Wade misses 2-pt jump shot from 11 ft,65,92
337,3,0:12.0,Defensive rebound by N. Vonleh,,65,92
338,3,0:00.0,D. Dotson misses 3-pt jump shot from 26 ft,,65,92
339,3,0:00.0,Offensive rebound by Team,,65,92
340,4,11:44.0,M. Hezonja misses 3-pt jump shot from 23 ft,,65,92
341,4,11:42.0,,Defensive rebound by B. Adebayo,65,92
342,4,11:30.0,,B. Adebayo misses 2-pt jump shot from 3 ft (block by M. Robinson),65,92
343,4,11:28.0,Defensive rebound by D. Dotson,,65,92
344,4,11:21.0,Shooting foul by B. Adebayo (drawn by M. Hezonja),,65,92
345,4,11:21.0,M. Hezonja misses free throw 1 of 2,,65,92
346,4,11:21.0,Offensive rebound by Team,,65,92
347,4,11:21.0,M. Hezonja makes free throw 2 of 2,,66,92
348,4,10:59.0,,D. Wade misses 2-pt jump shot from 19 ft,66,92
349,4,10:56.0,Defensive rebound by F. Ntilikina,,66,92
350,4,10:52.0,M. Hezonja makes 2-pt layup from 1 ft (assist by F. Ntilikina),,68,92
351,4,10:35.0,,T. Johnson misses 2-pt jump shot from 12 ft,68,92
352,4,10:35.0,Defensive rebound by Team,,68,92
353,4,10:35.0,,Loose ball foul by K. Olynyk (drawn by M. Hezonja),68,92
354,4,10:23.0,Personal foul by J. Richardson (drawn by A. Trier),,68,92
355,4,10:16.0,Turnover by M. Hezonja (step out of bounds),,68,92
356,4,9:46.0,,J. Richardson makes 2-pt jump shot from 11 ft,68,94
357,4,9:28.0,D. Dotson makes 2-pt layup from 1 ft,,70,94
358,4,9:14.0,,Offensive foul by B. Adebayo (drawn by D. Dotson),70,94
359,4,9:14.0,,Turnover by B. Adebayo (offensive foul),70,94
360,4,9:04.0,M. Hezonja misses 3-pt jump shot from 24 ft,,70,94
361,4,9:01.0,,Defensive rebound by T. Johnson,70,94
362,4,8:49.0,,D. Wade makes 2-pt layup from 1 ft (assist by B. Adebayo),70,96
363,4,8:25.0,M. Hezonja misses 3-pt jump shot from 27 ft,,70,96
364,4,8:22.0,,Defensive rebound by T. Johnson,70,96
365,4,8:17.0,,Turnover by T. Johnson (bad pass),70,96
366,4,8:17.0,New York full timeout,,70,96
367,4,8:06.0,M. Robinson misses 2-pt dunk from 1 ft,,70,96
368,4,8:04.0,,Defensive rebound by J. Richardson,70,96
369,4,7:46.0,,K. Olynyk misses 3-pt jump shot from 25 ft,70,96
370,4,7:44.0,Defensive rebound by D. Dotson,,70,96
371,4,7:37.0,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by D. Dotson),,73,96
372,4,7:13.0,,D. Wade makes 2-pt jump shot from 14 ft (assist by B. Adebayo),73,98
373,4,6:51.0,M. Hezonja misses 2-pt hook shot from 7 ft,,73,98
374,4,6:47.0,Offensive rebound by M. Robinson,,73,98
375,4,6:47.0,M. Robinson makes 2-pt layup at rim,,75,98
376,4,6:40.0,,T. Johnson misses 3-pt jump shot from 26 ft,75,98
377,4,6:37.0,Defensive rebound by A. Trier,,75,98
378,4,6:29.0,D. Dotson makes 3-pt jump shot from 23 ft (assist by F. Ntilikina),,78,98
379,4,6:14.0,,Shooting foul by F. Ntilikina (drawn by B. Adebayo),78,98
380,4,6:14.0,,B. Adebayo misses free throw 1 of 2,78,98
381,4,6:14.0,,Offensive rebound by Team,78,98
