,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PORTLAND_ACTION,NEW YORK_SCORE,PORTLAND_SCORE
81,1,2:47.0,Personal foul by Z. Collins (drawn by N. Vonleh),,23,23
82,1,2:47.0,N. Vonleh makes free throw 1 of 2,,24,23
83,1,2:47.0,T. Burke enters the game for T. Hardaway,,24,23
84,1,2:47.0,D. Dotson enters the game for E. Mudiay,,24,23
85,1,2:47.0,,S. Curry enters the game for C. McCollum,24,23
86,1,2:47.0,N. Vonleh makes free throw 2 of 2,,25,23
87,1,2:24.0,,D. Lillard makes 2-pt jump shot from 7 ft,25,25
88,1,2:13.0,N. Vonleh misses 2-pt jump shot from 4 ft,,25,25
89,1,2:13.0,,Defensive rebound by Team,25,25
90,1,2:00.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by D. Lillard),25,28
91,1,1:45.0,T. Burke misses 2-pt jump shot from 6 ft (block by A. Aminu),,25,28
92,1,1:43.0,,Defensive rebound by A. Aminu,25,28
93,1,1:36.0,,Turnover by D. Lillard (step out of bounds),25,28
94,1,1:36.0,E. Freedom enters the game for L. Kornet,,25,28
95,1,1:36.0,A. Trier enters the game for N. Vonleh,,25,28
96,1,1:36.0,,M. Leonard enters the game for A. Aminu,25,28
97,1,1:21.0,T. Burke makes 2-pt jump shot from 5 ft (assist by E. Freedom),,27,28
98,1,1:21.0,Shooting foul by D. Lillard (drawn by T. Burke),,27,28
99,1,1:21.0,T. Burke makes free throw 1 of 1,,28,28
100,1,1:16.0,,Shooting foul by D. Dotson (drawn by E. Turner),28,28
101,1,1:16.0,,E. Turner misses free throw 1 of 2,28,28
102,1,1:16.0,,Offensive rebound by Team,28,28
103,1,1:16.0,,E. Turner misses free throw 2 of 2,28,28
104,1,1:14.0,Defensive rebound by M. Hezonja,,28,28
105,1,0:51.0,E. Freedom misses 2-pt jump shot from 15 ft,,28,28
106,1,0:51.0,Offensive rebound by M. Hezonja,,28,28
107,1,0:51.0,M. Hezonja makes 2-pt layup at rim,,30,28
108,1,0:32.0,,D. Lillard misses 2-pt layup from 1 ft,30,28
109,1,0:29.0,Defensive rebound by D. Dotson,,30,28
110,1,0:14.0,A. Trier misses 2-pt jump shot from 18 ft,,30,28
111,1,0:12.0,,Defensive rebound by Z. Collins,30,28
112,1,0:00.0,,Shooting foul by T. Burke (drawn by D. Lillard),30,28
113,1,0:00.0,,D. Lillard makes free throw 1 of 2,30,29
114,1,0:00.0,,D. Lillard makes free throw 2 of 2,30,30
115,2,11:43.0,E. Freedom makes 2-pt layup from 2 ft,,32,30
116,2,11:25.0,,Z. Collins misses 3-pt jump shot from 25 ft,32,30
117,2,11:23.0,Defensive rebound by E. Freedom,,32,30
118,2,11:13.0,M. Hezonja makes 2-pt jump shot from 22 ft (assist by T. Burke),,34,30
119,2,11:06.0,,Personal foul by T. Burke (drawn by S. Curry),34,30
120,2,10:54.0,,M. Leonard misses 3-pt jump shot from 22 ft,34,30
121,2,10:52.0,Defensive rebound by T. Burke,,34,30
122,2,10:46.0,A. Trier makes 2-pt layup from 1 ft (assist by T. Burke),,36,30
123,2,10:36.0,,E. Turner misses 2-pt jump shot from 17 ft,36,30
124,2,10:34.0,Defensive rebound by D. Dotson,,36,30
125,2,10:28.0,T. Burke misses 2-pt jump shot from 15 ft,,36,30
126,2,10:25.0,,Defensive rebound by E. Turner,36,30
127,2,10:19.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by E. Turner),36,33
128,2,10:02.0,E. Freedom makes 2-pt jump shot from 19 ft (assist by D. Dotson),,38,33
129,2,9:39.0,,Turnover by E. Turner (bad pass; steal by M. Hezonja),38,33
130,2,9:34.0,T. Burke misses 2-pt jump shot from 14 ft,,38,33
131,2,9:32.0,,Defensive rebound by J. Layman,38,33
132,2,9:24.0,,Shooting foul by M. Hezonja (drawn by J. Layman),38,33
133,2,9:24.0,,J. Layman makes free throw 1 of 2,38,34
134,2,9:24.0,,J. Layman makes free throw 2 of 2,38,35
135,2,9:06.0,Shooting foul by Z. Collins (drawn by M. Hezonja),,38,35
136,2,9:06.0,M. Hezonja makes free throw 1 of 2,,39,35
137,2,9:06.0,M. Hezonja makes free throw 2 of 2,,40,35
138,2,8:53.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by M. Leonard),40,38
139,2,8:42.0,Shooting foul by S. Curry (drawn by T. Burke),,40,38
140,2,8:42.0,T. Burke makes free throw 1 of 2,,41,38
141,2,8:42.0,T. Burke makes free throw 2 of 2,,42,38
142,2,8:28.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by E. Turner),42,41
143,2,8:12.0,M. Hezonja makes 2-pt dunk from 2 ft (assist by E. Freedom),,44,41
144,2,8:11.0,,Portland full timeout,44,41
145,2,7:51.0,,Z. Collins misses 2-pt jump shot from 14 ft,44,41
146,2,7:48.0,Defensive rebound by A. Trier,,44,41
147,2,7:44.0,M. Hezonja misses 3-pt jump shot from 24 ft,,44,41
148,2,7:42.0,Offensive rebound by E. Freedom,,44,41
149,2,7:42.0,Shooting foul by E. Turner (drawn by E. Freedom),,44,41
150,2,7:42.0,E. Freedom misses free throw 1 of 2,,44,41
151,2,7:42.0,Offensive rebound by Team,,44,41
152,2,7:42.0,T. Hardaway enters the game for A. Trier,,44,41
153,2,7:42.0,,C. McCollum enters the game for E. Turner,44,41
154,2,7:42.0,E. Freedom makes free throw 2 of 2,,45,41
155,2,7:33.0,,J. Layman makes 2-pt dunk from 1 ft (assist by M. Leonard),45,43
156,2,7:16.0,Turnover by M. Hezonja (traveling),,45,43
157,2,7:05.0,,J. Layman misses 3-pt jump shot from 25 ft,45,43
158,2,7:00.0,,Offensive rebound by J. Layman,45,43
159,2,6:59.0,,M. Leonard makes 2-pt dunk from 1 ft (assist by J. Layman),45,45
160,2,6:50.0,New York full timeout,,45,45
161,2,6:50.0,K. Knox enters the game for T. Burke,,45,45
162,2,6:50.0,E. Mudiay enters the game for D. Dotson,,45,45
163,2,6:28.0,T. Hardaway misses 3-pt jump shot from 24 ft,,45,45
164,2,6:24.0,,Defensive rebound by S. Curry,45,45
165,2,6:10.0,,C. McCollum misses 2-pt jump shot from 13 ft,45,45
166,2,6:10.0,Defensive rebound by Team,,45,45
167,2,6:10.0,,Loose ball foul by Z. Collins (drawn by T. Hardaway),45,45
168,2,6:10.0,,A. Aminu enters the game for Z. Collins,45,45
169,2,6:10.0,,J. Nurkić enters the game for M. Leonard,45,45
170,2,5:47.0,E. Mudiay misses 2-pt jump shot from 18 ft (block by S. Curry),,45,45
171,2,5:44.0,Offensive rebound by M. Hezonja,,45,45
172,2,5:43.0,M. Hezonja misses 2-pt jump shot from 22 ft,,45,45
173,2,5:42.0,Offensive rebound by E. Freedom,,45,45
174,2,5:39.0,M. Hezonja misses 2-pt layup from 1 ft,,45,45
175,2,5:37.0,,Defensive rebound by J. Layman,45,45
176,2,5:31.0,,S. Curry misses 2-pt jump shot from 19 ft,45,45
177,2,5:28.0,Defensive rebound by K. Knox,,45,45
178,2,5:23.0,K. Knox misses 2-pt jump shot from 6 ft,,45,45
179,2,5:21.0,,Defensive rebound by J. Layman,45,45
180,2,5:14.0,,C. McCollum misses 2-pt layup from 2 ft,45,45
181,2,5:12.0,Defensive rebound by E. Freedom,,45,45
182,2,5:08.0,E. Mudiay makes 2-pt layup from 1 ft,,47,45
183,2,4:49.0,,Turnover by J. Nurkić (lost ball; steal by T. Hardaway),47,45
184,2,4:35.0,M. Hezonja makes 2-pt jump shot from 19 ft,,49,45
185,2,4:13.0,,A. Aminu misses 2-pt layup from 1 ft,49,45
186,2,4:12.0,Defensive rebound by E. Freedom,,49,45
187,2,4:07.0,Turnover by M. Hezonja (bad pass; steal by S. Curry),,49,45
188,2,4:03.0,,S. Curry misses 3-pt jump shot from 26 ft,49,45
189,2,4:00.0,Defensive rebound by M. Hezonja,,49,45
190,2,3:56.0,E. Mudiay misses 2-pt layup from 1 ft,,49,45
191,2,3:54.0,,Defensive rebound by J. Nurkić,49,45
192,2,3:50.0,,C. McCollum misses 3-pt jump shot from 26 ft,49,45
193,2,3:47.0,Defensive rebound by K. Knox,,49,45
194,2,3:39.0,New York full timeout,,49,45
195,2,3:39.0,L. Kornet enters the game for M. Hezonja,,49,45
196,2,3:39.0,N. Vonleh enters the game for E. Freedom,,49,45
197,2,3:39.0,,M. Harkless enters the game for S. Curry,49,45
198,2,3:39.0,,D. Lillard enters the game for J. Layman,49,45
199,2,3:27.0,Turnover by T. Hardaway (bad pass; steal by A. Aminu),,49,45
200,2,3:22.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by M. Harkless),49,47
201,2,3:01.0,L. Kornet misses 3-pt jump shot from 28 ft,,49,47
202,2,2:59.0,,Defensive rebound by J. Nurkić,49,47
203,2,2:51.0,,D. Lillard misses 2-pt jump shot from 7 ft,49,47
204,2,2:48.0,Defensive rebound by N. Vonleh,,49,47
205,2,2:43.0,E. Mudiay makes 2-pt layup from 2 ft,,51,47
206,2,2:43.0,Shooting foul by J. Nurkić (drawn by E. Mudiay),,51,47
207,2,2:43.0,,Z. Collins enters the game for J. Nurkić,51,47
208,2,2:43.0,E. Mudiay makes free throw 1 of 1,,52,47
209,2,2:28.0,,Z. Collins makes 2-pt jump shot from 7 ft (assist by D. Lillard),52,49
210,2,2:28.0,,Shooting foul by N. Vonleh (drawn by Z. Collins),52,49
211,2,2:28.0,,Z. Collins misses free throw 1 of 1,52,49
212,2,2:26.0,,Offensive rebound by A. Aminu,52,49
213,2,2:23.0,,C. McCollum misses 3-pt jump shot from 25 ft,52,49
214,2,2:19.0,Defensive rebound by N. Vonleh,,52,49
215,2,2:11.0,K. Knox misses 2-pt jump shot from 19 ft,,52,49
216,2,2:09.0,,Defensive rebound by C. McCollum,52,49
217,2,1:57.0,,M. Harkless misses 3-pt jump shot from 24 ft,52,49
218,2,1:53.0,Defensive rebound by L. Kornet,,52,49
219,2,1:43.0,Turnover by L. Kornet (bad pass; steal by A. Aminu),,52,49
220,2,1:39.0,,C. McCollum makes 2-pt dunk at rim (assist by A. Aminu),52,51
221,2,1:20.0,T. Hardaway misses 2-pt jump shot from 19 ft,,52,51
222,2,1:19.0,,Defensive rebound by D. Lillard,52,51
223,2,1:06.0,,D. Lillard makes 2-pt jump shot from 19 ft,52,53
224,2,0:49.0,Shooting foul by M. Harkless (drawn by K. Knox),,52,53
225,2,0:49.0,K. Knox makes free throw 1 of 2,,53,53
226,2,0:49.0,K. Knox misses free throw 2 of 2,,53,53
227,2,0:48.0,,Defensive rebound by Z. Collins,53,53
228,2,0:27.0,,A. Aminu misses 2-pt layup from 2 ft,53,53
229,2,0:27.0,,Offensive rebound by Team,53,53
230,2,0:27.0,M. Hezonja enters the game for K. Knox,,53,53
231,2,0:25.0,,Shooting foul by N. Vonleh (drawn by A. Aminu),53,53
232,2,0:25.0,,J. Layman enters the game for Z. Collins,53,53
233,2,0:25.0,,E. Turner enters the game for M. Harkless,53,53
234,2,0:25.0,,A. Aminu makes free throw 1 of 2,53,54
235,2,0:25.0,D. Dotson enters the game for N. Vonleh,,53,54
236,2,0:25.0,,A. Aminu misses free throw 2 of 2,53,54
237,2,0:17.0,Defensive rebound by M. Hezonja,,53,54
238,2,0:00.0,T. Hardaway misses 3-pt jump shot from 24 ft,,53,54
239,2,0:00.0,Offensive rebound by Team,,53,54
240,3,11:45.0,T. Hardaway misses 2-pt jump shot from 10 ft,,53,54
241,3,11:44.0,,Defensive rebound by Team,53,54
242,3,11:27.0,,D. Lillard misses 3-pt jump shot from 27 ft,53,54
243,3,11:25.0,Defensive rebound by N. Vonleh,,53,54
244,3,11:05.0,K. Knox misses 2-pt hook shot from 11 ft,,53,54
245,3,11:03.0,,Defensive rebound by J. Layman,53,54
246,3,10:57.0,,J. Nurkić makes 2-pt layup from 3 ft (assist by D. Lillard),53,56
247,3,10:41.0,E. Mudiay misses 2-pt jump shot from 19 ft,,53,56
248,3,10:39.0,,Defensive rebound by D. Lillard,53,56
249,3,10:27.0,,J. Nurkić misses 2-pt layup from 1 ft (block by L. Kornet),53,56
250,3,10:26.0,,Offensive rebound by J. Nurkić,53,56
251,3,10:25.0,,J. Nurkić makes 2-pt layup from 2 ft,53,58
252,3,10:24.0,New York full timeout,,53,58
253,3,10:05.0,T. Hardaway misses 3-pt jump shot from 25 ft,,53,58
254,3,10:03.0,,Defensive rebound by C. McCollum,53,58
255,3,9:53.0,,A. Aminu misses 2-pt layup from 3 ft,53,58
256,3,9:53.0,Defensive rebound by Team,,53,58
257,3,9:53.0,,Loose ball foul by J. Nurkić (drawn by L. Kornet),53,58
258,3,9:36.0,N. Vonleh misses 3-pt jump shot from 25 ft,,53,58
259,3,9:34.0,,Defensive rebound by J. Layman,53,58
260,3,9:21.0,,Turnover by D. Lillard (bad pass; steal by K. Knox),53,58
261,3,9:01.0,E. Mudiay misses 2-pt layup from 1 ft,,53,58
262,3,9:00.0,,Defensive rebound by A. Aminu,53,58
263,3,8:51.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by A. Aminu),53,61
264,3,8:36.0,T. Hardaway misses 2-pt jump shot from 19 ft,,53,61
265,3,8:33.0,,Defensive rebound by D. Lillard,53,61
266,3,8:17.0,,A. Aminu makes 2-pt dunk from 2 ft (assist by J. Layman),53,63
267,3,8:04.0,E. Mudiay makes 2-pt layup from 2 ft,,55,63
268,3,7:53.0,,Turnover by D. Lillard (bad pass; steal by E. Mudiay),55,63
269,3,7:47.0,T. Hardaway misses 3-pt jump shot from 24 ft,,55,63
270,3,7:46.0,Offensive rebound by N. Vonleh,,55,63
271,3,7:41.0,L. Kornet misses 3-pt jump shot from 25 ft,,55,63
272,3,7:39.0,,Defensive rebound by J. Nurkić,55,63
273,3,7:18.0,,D. Lillard makes 2-pt layup from 1 ft,55,65
274,3,7:13.0,New York full timeout,,55,65
275,3,7:13.0,D. Dotson enters the game for T. Hardaway,,55,65
276,3,7:13.0,E. Freedom enters the game for L. Kornet,,55,65
277,3,6:52.0,E. Freedom makes 2-pt layup from 1 ft (assist by E. Mudiay),,57,65
278,3,6:37.0,,Turnover by J. Nurkić (bad pass),57,65
279,3,6:37.0,M. Hezonja enters the game for K. Knox,,57,65
280,3,6:23.0,N. Vonleh misses 2-pt hook shot from 8 ft,,57,65
281,3,6:22.0,Offensive rebound by N. Vonleh,,57,65
282,3,6:21.0,N. Vonleh misses 2-pt hook shot from 2 ft,,57,65
283,3,6:18.0,,Defensive rebound by J. Nurkić,57,65
284,3,6:14.0,Violation by Team (kicked ball),,57,65
285,3,6:14.0,,M. Leonard enters the game for J. Nurkić,57,65
286,3,6:00.0,,D. Lillard misses 2-pt layup from 1 ft,57,65
287,3,5:57.0,Defensive rebound by E. Freedom,,57,65
288,3,5:51.0,E. Mudiay makes 2-pt layup from 1 ft,,59,65
289,3,5:38.0,,A. Aminu misses 3-pt jump shot from 25 ft,59,65
290,3,5:36.0,,Offensive rebound by J. Layman,59,65
291,3,5:34.0,,D. Lillard makes 3-pt jump shot from 29 ft (assist by J. Layman),59,68
292,3,5:07.0,E. Freedom misses 2-pt layup from 2 ft,,59,68
293,3,5:05.0,,Defensive rebound by A. Aminu,59,68
294,3,5:00.0,,A. Aminu misses 2-pt layup from 2 ft,59,68
295,3,4:58.0,,Offensive rebound by J. Layman,59,68
296,3,4:58.0,,J. Layman makes 2-pt layup at rim,59,70
297,3,4:42.0,D. Dotson misses 3-pt jump shot from 25 ft,,59,70
298,3,4:41.0,,Defensive rebound by A. Aminu,59,70
299,3,4:29.0,,M. Leonard misses 2-pt layup from 1 ft,59,70
300,3,4:27.0,Defensive rebound by E. Freedom,,59,70
301,3,4:21.0,E. Freedom makes 2-pt layup from 1 ft (assist by E. Mudiay),,61,70
302,3,4:01.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by D. Lillard),61,73
303,3,3:52.0,Shooting foul by A. Aminu (drawn by E. Mudiay),,61,73
304,3,3:52.0,E. Mudiay makes free throw 1 of 2,,62,73
305,3,3:52.0,A. Trier enters the game for N. Vonleh,,62,73
306,3,3:52.0,,S. Curry enters the game for J. Layman,62,73
307,3,3:52.0,,E. Turner enters the game for C. McCollum,62,73
308,3,3:52.0,E. Mudiay makes free throw 2 of 2,,63,73
309,3,3:39.0,,D. Lillard misses 3-pt jump shot from 25 ft,63,73
310,3,3:36.0,Defensive rebound by E. Mudiay,,63,73
311,3,3:31.0,E. Freedom makes 2-pt layup from 1 ft (assist by E. Mudiay),,65,73
312,3,3:06.0,,M. Leonard makes 2-pt hook shot from 11 ft,65,75
313,3,2:45.0,E. Freedom makes 2-pt dunk from 1 ft,,67,75
314,3,2:24.0,,M. Leonard makes 2-pt jump shot from 13 ft (assist by D. Lillard),67,77
315,3,2:10.0,Turnover by D. Dotson (lost ball; steal by D. Lillard),,67,77
316,3,2:06.0,,D. Lillard misses 3-pt jump shot from 29 ft,67,77
317,3,2:04.0,,Offensive rebound by D. Lillard,67,77
318,3,2:02.0,,D. Lillard makes 3-pt jump shot from 25 ft,67,80
319,3,1:41.0,Personal foul by M. Leonard (drawn by E. Freedom),,67,80
320,3,1:41.0,T. Burke enters the game for E. Mudiay,,67,80
321,3,1:32.0,Turnover by A. Trier (bad pass; steal by M. Leonard),,67,80
322,3,1:19.0,,E. Turner makes 2-pt layup from 2 ft,67,82
323,3,1:19.0,,Shooting foul by D. Dotson (drawn by E. Turner),67,82
324,3,1:19.0,,E. Turner makes free throw 1 of 1,67,83
325,3,1:06.0,Personal foul by M. Leonard (drawn by E. Freedom),,67,83
326,3,1:06.0,E. Freedom misses free throw 1 of 2,,67,83
327,3,1:06.0,Offensive rebound by Team,,67,83
328,3,1:06.0,E. Freedom makes free throw 2 of 2,,68,83
329,3,1:00.0,,Shooting foul by T. Burke (drawn by D. Lillard),68,83
330,3,1:00.0,,D. Lillard makes free throw 1 of 3,68,84
331,3,1:00.0,,D. Lillard makes free throw 2 of 3,68,85
332,3,1:00.0,,D. Lillard makes free throw 3 of 3,68,86
333,3,0:51.0,D. Dotson makes 3-pt jump shot from 30 ft (assist by T. Burke),,71,86
334,3,0:34.0,,D. Lillard misses 3-pt jump shot from 29 ft,71,86
335,3,0:32.0,Defensive rebound by E. Freedom,,71,86
336,3,0:26.0,T. Burke makes 3-pt jump shot from 26 ft,,74,86
337,3,0:04.0,,D. Lillard misses 2-pt layup from 1 ft,74,86
338,3,0:03.0,Defensive rebound by E. Freedom,,74,86
339,3,0:00.0,M. Hezonja makes 2-pt layup at rim (assist by T. Burke),,76,86
340,4,11:39.0,,C. McCollum makes 2-pt jump shot from 15 ft,76,88
341,4,11:20.0,Offensive foul by E. Freedom (drawn by Z. Collins),,76,88
342,4,11:20.0,Turnover by E. Freedom (offensive foul),,76,88
343,4,11:07.0,,M. Leonard misses 2-pt jump shot from 8 ft,76,88
344,4,11:04.0,Defensive rebound by M. Hezonja,,76,88
345,4,10:55.0,T. Burke misses 2-pt layup from 1 ft,,76,88
346,4,10:53.0,,Defensive rebound by M. Leonard,76,88
347,4,10:46.0,,C. McCollum misses 2-pt jump shot from 4 ft,76,88
348,4,10:43.0,,Offensive rebound by Z. Collins,76,88
349,4,10:43.0,,Z. Collins makes 2-pt layup at rim,76,90
350,4,10:24.0,T. Burke makes 2-pt jump shot from 21 ft,,78,90
351,4,10:12.0,,Offensive foul by M. Leonard (drawn by A. Trier),78,90
352,4,10:12.0,,Turnover by M. Leonard (offensive foul),78,90
353,4,10:00.0,E. Freedom misses 2-pt hook shot from 2 ft,,78,90
354,4,9:59.0,Offensive rebound by E. Freedom,,78,90
355,4,9:57.0,Turnover by E. Freedom (lost ball; steal by C. McCollum),,78,90
356,4,9:57.0,,Personal foul by E. Freedom (drawn by S. Curry),78,90
357,4,9:30.0,,S. Curry misses 3-pt jump shot from 28 ft,78,90
358,4,9:29.0,Defensive rebound by E. Freedom,,78,90
359,4,9:21.0,D. Dotson makes 2-pt jump shot from 16 ft (assist by M. Hezonja),,80,90
360,4,8:59.0,,C. McCollum misses 2-pt jump shot from 21 ft,80,90
361,4,8:55.0,Defensive rebound by M. Hezonja,,80,90
362,4,8:53.0,M. Hezonja misses 2-pt layup from 2 ft,,80,90
363,4,8:53.0,,Defensive rebound by M. Leonard,80,90
364,4,8:45.0,,S. Curry makes 2-pt jump shot from 17 ft (assist by C. McCollum),80,92
365,4,8:28.0,T. Burke misses 2-pt jump shot from 15 ft,,80,92
366,4,8:26.0,,Defensive rebound by E. Turner,80,92
367,4,8:19.0,,Z. Collins makes 2-pt layup from 2 ft (assist by E. Turner),80,94
368,4,8:19.0,New York full timeout,,80,94
369,4,8:19.0,E. Mudiay enters the game for A. Trier,,80,94
370,4,8:19.0,,J. Layman enters the game for E. Turner,80,94
371,4,8:06.0,T. Burke misses 3-pt jump shot from 26 ft,,80,94
372,4,8:02.0,,Defensive rebound by Z. Collins,80,94
373,4,7:53.0,,Turnover by Z. Collins (bad pass; steal by E. Mudiay),80,94
374,4,7:45.0,E. Mudiay misses 2-pt layup from 1 ft (block by Z. Collins),,80,94
375,4,7:42.0,Offensive rebound by E. Freedom,,80,94
376,4,7:42.0,E. Freedom makes 2-pt layup from 1 ft,,82,94
377,4,7:32.0,,Shooting foul by E. Mudiay (drawn by J. Layman),82,94
378,4,7:32.0,,J. Layman makes free throw 1 of 2,82,95
379,4,7:32.0,T. Hardaway enters the game for T. Burke,,82,95
380,4,7:32.0,,J. Layman misses free throw 2 of 2,82,95
381,4,7:29.0,,Offensive rebound by J. Layman,82,95
382,4,7:26.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by M. Leonard),82,98
383,4,7:14.0,D. Dotson misses 2-pt jump shot from 14 ft,,82,98
384,4,7:10.0,,Defensive rebound by J. Layman,82,98
385,4,7:10.0,N. Vonleh enters the game for M. Hezonja,,82,98
