,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
389,3,0:46.0,,Turnover by J. Embiid (out of bounds lost ball),72,85
390,3,0:30.0,I. Smith misses 3-pt jump shot from 25 ft,,72,85
391,3,0:27.0,,Defensive rebound by J. Embiid,72,85
392,3,0:05.0,,J. Embiid misses 3-pt jump shot from 40 ft,72,85
393,3,0:04.0,,Offensive rebound by Team,72,85
394,3,0:04.0,,Turnover by Team (shot clock),72,85
395,3,0:00.0,L. Galloway misses 3-pt jump shot from 25 ft,,72,85
396,3,0:00.0,Offensive rebound by Team,,72,85
397,4,11:47.0,,Personal foul by G. Robinson (drawn by J. Embiid),72,85
398,4,11:36.0,,J. Embiid makes 2-pt jump shot from 13 ft (assist by J. Redick),72,87
399,4,11:22.0,R. Jackson misses 2-pt jump shot from 13 ft,,72,87
400,4,11:19.0,,Defensive rebound by R. Covington,72,87
401,4,10:56.0,,J. Embiid misses 2-pt jump shot from 12 ft,72,87
402,4,10:53.0,Defensive rebound by Team,,72,87
403,4,10:38.0,G. Robinson makes 2-pt jump shot from 10 ft (assist by R. Jackson),,74,87
404,4,10:18.0,,J. Embiid misses 2-pt jump shot from 10 ft,74,87
405,4,10:16.0,Defensive rebound by J. Leuer,,74,87
406,4,9:58.0,A. Drummond misses 2-pt layup from 2 ft,,74,87
407,4,9:55.0,,Defensive rebound by J. Embiid,74,87
408,4,9:50.0,,Personal foul by R. Jackson (drawn by M. Fultz),74,87
409,4,9:50.0,Technical foul by A. Drummond,,74,87
410,4,9:50.0,,J. Redick makes technical free throw,74,88
411,4,9:45.0,,J. Redick misses 3-pt jump shot from 25 ft,74,88
412,4,9:42.0,Defensive rebound by A. Drummond,,74,88
413,4,9:32.0,J. Leuer makes 2-pt layup from 2 ft,,76,88
414,4,9:21.0,,J. Redick misses 3-pt jump shot from 26 ft,76,88
415,4,9:18.0,Defensive rebound by A. Drummond,,76,88
416,4,9:13.0,R. Jackson misses 3-pt jump shot from 25 ft,,76,88
417,4,9:10.0,,Defensive rebound by R. Covington,76,88
418,4,9:01.0,,Personal foul by G. Robinson (drawn by J. Redick),76,88
419,4,9:01.0,B. Griffin enters the game for J. Leuer,,76,88
420,4,9:01.0,S. Johnson enters the game for G. Robinson,,76,88
421,4,9:01.0,,D. Šarić enters the game for M. Fultz,76,88
422,4,9:01.0,,L. Shamet enters the game for M. Muscala,76,88
423,4,9:01.0,,B. Simmons enters the game for J. Redick,76,88
424,4,8:51.0,,Shooting foul by A. Drummond (drawn by J. Embiid),76,88
425,4,8:51.0,,J. Embiid misses free throw 1 of 2,76,88
426,4,8:51.0,,Offensive rebound by Team,76,88
427,4,8:51.0,Z. Pachulia enters the game for A. Drummond,,76,88
428,4,8:51.0,,J. Embiid misses free throw 2 of 2,76,88
429,4,8:49.0,Defensive rebound by B. Griffin,,76,88
430,4,8:38.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by B. Griffin),,78,88
431,4,8:36.0,,Philadelphia full timeout,78,88
432,4,8:24.0,,Personal foul by Z. Pachulia (drawn by J. Embiid),78,88
433,4,8:24.0,,J. Embiid makes free throw 1 of 2,78,89
434,4,8:24.0,,J. Embiid makes free throw 2 of 2,78,90
435,4,8:07.0,B. Griffin makes 2-pt jump shot from 8 ft (assist by J. Calderón),,80,90
436,4,7:51.0,,J. Embiid misses 3-pt jump shot from 26 ft,80,90
437,4,7:49.0,Defensive rebound by R. Jackson,,80,90
438,4,7:39.0,R. Jackson misses 3-pt jump shot from 24 ft,,80,90
439,4,7:35.0,,Defensive rebound by J. Embiid,80,90
440,4,7:30.0,,D. Šarić misses 3-pt jump shot from 25 ft,80,90
441,4,7:28.0,Defensive rebound by R. Jackson,,80,90
442,4,7:16.0,S. Johnson misses 3-pt jump shot from 24 ft,,80,90
443,4,7:15.0,,Defensive rebound by J. Embiid,80,90
444,4,7:11.0,,Personal foul by R. Jackson (drawn by B. Simmons),80,90
445,4,7:11.0,,B. Simmons makes free throw 1 of 2,80,91
446,4,7:11.0,A. Drummond enters the game for R. Jackson,,80,91
447,4,7:11.0,I. Smith enters the game for Z. Pachulia,,80,91
448,4,7:11.0,,A. Johnson enters the game for J. Embiid,80,91
449,4,7:11.0,,B. Simmons misses free throw 2 of 2,80,91
450,4,7:09.0,Defensive rebound by B. Griffin,,80,91
451,4,6:49.0,B. Griffin makes 2-pt jump shot from 7 ft,,82,91
452,4,6:30.0,,A. Johnson misses 2-pt hook shot from 7 ft,82,91
453,4,6:28.0,Defensive rebound by A. Drummond,,82,91
454,4,6:21.0,Personal foul by R. Covington (drawn by J. Calderón),,82,91
455,4,6:21.0,,J. Redick enters the game for R. Covington,82,91
456,4,6:14.0,Turnover by J. Calderón (bad pass; steal by B. Simmons),,82,91
457,4,6:08.0,,L. Shamet misses 3-pt jump shot from 25 ft,82,91
458,4,6:05.0,Defensive rebound by A. Drummond,,82,91
459,4,5:50.0,I. Smith makes 3-pt jump shot from 26 ft (assist by J. Calderón),,85,91
460,4,5:38.0,,Personal foul by J. Calderón (drawn by J. Redick),85,91
461,4,5:38.0,,J. Redick makes free throw 1 of 2,85,92
462,4,5:38.0,,J. Redick misses free throw 2 of 2,85,92
463,4,5:36.0,Defensive rebound by A. Drummond,,85,92
464,4,5:18.0,I. Smith misses 2-pt jump shot from 7 ft,,85,92
465,4,5:17.0,Offensive rebound by Team,,85,92
466,4,5:17.0,,Loose ball foul by A. Johnson (drawn by I. Smith),85,92
467,4,5:08.0,Turnover by B. Griffin (out of bounds lost ball),,85,92
468,4,4:53.0,,Turnover by D. Šarić (bad pass; steal by I. Smith),85,92
469,4,4:49.0,I. Smith makes 2-pt layup from 3 ft,,87,92
470,4,4:47.0,,Philadelphia full timeout,87,92
471,4,4:47.0,,R. Covington enters the game for A. Johnson,87,92
472,4,4:47.0,,J. Embiid enters the game for D. Šarić,87,92
473,4,4:47.0,,M. Muscala enters the game for L. Shamet,87,92
474,4,4:23.0,,Turnover by M. Muscala (off goaltending),87,92
475,4,4:07.0,B. Griffin misses 2-pt jump shot from 10 ft,,87,92
476,4,4:04.0,,Defensive rebound by J. Embiid,87,92
477,4,3:56.0,,J. Embiid makes 2-pt layup from 1 ft (assist by R. Covington),87,94
478,4,3:40.0,S. Johnson misses 3-pt jump shot from 26 ft,,87,94
479,4,3:37.0,,Defensive rebound by J. Embiid,87,94
480,4,3:22.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),87,97
481,4,3:21.0,Detroit full timeout,,87,97
482,4,3:21.0,R. Jackson enters the game for J. Calderón,,87,97
483,4,3:07.0,B. Griffin makes 2-pt layup from 4 ft,,89,97
484,4,3:07.0,Violation by Team (delay of game),,89,97
485,4,3:07.0,Violation by Team (delay of game),,89,97
486,4,3:07.0,,J. Redick makes technical free throw,89,98
487,4,2:56.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by J. Redick),89,101
488,4,2:36.0,Shooting foul by J. Embiid (drawn by A. Drummond),,89,101
489,4,2:36.0,A. Drummond misses free throw 1 of 2,,89,101
490,4,2:36.0,Offensive rebound by Team,,89,101
491,4,2:36.0,A. Drummond makes free throw 2 of 2,,90,101
492,4,2:20.0,,Shooting foul by B. Griffin (drawn by M. Muscala),90,101
493,4,2:20.0,,M. Muscala makes free throw 1 of 3,90,102
494,4,2:20.0,,M. Muscala makes free throw 2 of 3,90,103
495,4,2:20.0,,M. Muscala makes free throw 3 of 3,90,104
496,4,2:03.0,Shooting foul by R. Covington (drawn by B. Griffin),,90,104
497,4,2:03.0,B. Griffin makes free throw 1 of 2,,91,104
498,4,2:03.0,B. Griffin misses free throw 2 of 2,,91,104
499,4,2:01.0,,Defensive rebound by J. Embiid,91,104
500,4,1:43.0,,Shooting foul by B. Griffin (drawn by J. Embiid),91,104
501,4,1:43.0,,J. Embiid misses free throw 1 of 2,91,104
502,4,1:43.0,,Offensive rebound by Team,91,104
503,4,1:43.0,,J. Embiid makes free throw 2 of 2,91,105
504,4,1:43.0,Detroit full timeout,,91,105
505,4,1:38.0,B. Griffin misses 2-pt layup from 2 ft,,91,105
506,4,1:37.0,A. Drummond makes 2-pt layup at rim,,93,105
507,4,1:37.0,Offensive rebound by A. Drummond,,93,105
508,4,1:28.0,,Turnover by M. Muscala (palming),93,105
509,4,1:16.0,B. Griffin makes 2-pt hook shot from 2 ft,,95,105
510,4,0:57.0,,Personal foul by S. Johnson (drawn by J. Redick),95,105
511,4,0:57.0,,J. Redick makes free throw 1 of 2,95,106
512,4,0:57.0,,J. Redick makes free throw 2 of 2,95,107
513,4,0:45.0,B. Griffin makes 2-pt dunk from 2 ft,,97,107
514,4,0:19.0,,J. Embiid misses 2-pt jump shot from 22 ft,97,107
515,4,0:17.0,Defensive rebound by B. Griffin,,97,107
516,4,0:15.0,Personal take foul by B. Simmons (drawn by B. Griffin),,97,107
517,4,0:15.0,B. Griffin makes free throw 1 of 2,,98,107
518,4,0:15.0,B. Griffin makes free throw 2 of 2,,99,107
519,4,0:11.0,,Personal take foul by B. Griffin (drawn by J. Redick),99,107
520,4,0:11.0,,J. Redick makes free throw 1 of 2,99,108
521,4,0:11.0,,A. Johnson enters the game for J. Embiid,99,108
522,4,0:11.0,,J. Redick makes free throw 2 of 2,99,109
523,4,0:05.0,R. Jackson misses 3-pt jump shot from 26 ft,,99,109
524,4,0:03.0,,Defensive rebound by B. Simmons,99,109
