,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
33,1,7:19.0,,Turnover by K. Lowry (bad pass; steal by E. Bledsoe),8,6
34,1,7:10.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),,10,6
35,1,7:10.0,,Toronto full timeout,10,6
36,1,7:10.0,,F. VanVleet enters the game for D. Green,10,6
37,1,6:50.0,,K. Leonard misses 2-pt jump shot from 14 ft,10,6
38,1,6:46.0,Defensive rebound by S. Brown,,10,6
39,1,6:38.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,10,6
40,1,6:35.0,,Defensive rebound by S. Ibaka,10,6
41,1,6:28.0,,Shooting foul by K. Middleton (drawn by S. Ibaka),10,6
42,1,6:28.0,,S. Ibaka makes free throw 1 of 2,10,7
43,1,6:28.0,,S. Ibaka makes free throw 2 of 2,10,8
44,1,6:11.0,K. Middleton misses 2-pt jump shot from 13 ft,,10,8
45,1,6:07.0,,Defensive rebound by K. Leonard,10,8
46,1,5:57.0,,S. Ibaka makes 2-pt hook shot from 9 ft (assist by K. Lowry),10,10
47,1,5:37.0,G. Antetokounmpo misses 2-pt hook shot from 4 ft (block by S. Ibaka),,10,10
48,1,5:33.0,,Defensive rebound by F. VanVleet,10,10
49,1,5:31.0,,K. Lowry misses 3-pt jump shot from 24 ft,10,10
50,1,5:27.0,,Offensive rebound by K. Lowry,10,10
51,1,5:27.0,,K. Lowry misses 3-pt jump shot from 24 ft,10,10
52,1,5:27.0,,Offensive rebound by S. Ibaka,10,10
53,1,5:27.0,,Shooting foul by G. Antetokounmpo (drawn by S. Ibaka),10,10
54,1,5:27.0,,S. Ibaka makes free throw 1 of 2,10,11
55,1,5:27.0,G. Hill enters the game for G. Antetokounmpo,,10,11
56,1,5:27.0,D. Wilson enters the game for E. Bledsoe,,10,11
57,1,5:27.0,,S. Ibaka makes free throw 2 of 2,10,12
58,1,5:10.0,D. Wilson makes 3-pt jump shot from 27 ft (assist by K. Middleton),,13,12
59,1,5:01.0,,K. Lowry makes 2-pt layup from 4 ft,13,14
60,1,4:45.0,Turnover by D. Wilson (bad pass; steal by K. Leonard),,13,14
61,1,4:43.0,,K. Leonard makes 2-pt layup from 1 ft,13,16
62,1,4:20.0,K. Middleton misses 2-pt layup from 3 ft (block by S. Ibaka),,13,16
63,1,4:19.0,Offensive rebound by K. Middleton,,13,16
64,1,4:18.0,Turnover by Team (shot clock),,13,16
65,1,4:18.0,,N. Powell enters the game for K. Lowry,13,16
66,1,4:04.0,,S. Ibaka misses 3-pt jump shot from 23 ft,13,16
67,1,3:58.0,Defensive rebound by K. Middleton,,13,16
68,1,3:55.0,G. Hill makes 3-pt jump shot from 26 ft (assist by K. Middleton),,16,16
69,1,3:31.0,,P. Siakam makes 2-pt layup at rim,16,18
70,1,3:20.0,Shooting foul by F. VanVleet (drawn by K. Middleton),,16,18
71,1,3:20.0,M. Brogdon enters the game for S. Brown,,16,18
72,1,3:20.0,E. İlyasova enters the game for B. Lopez,,16,18
73,1,3:20.0,,O. Anunoby enters the game for P. Siakam,16,18
74,1,3:20.0,K. Middleton makes free throw 1 of 2,,17,18
75,1,3:20.0,K. Middleton makes free throw 2 of 2,,18,18
76,1,3:01.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by N. Powell),18,20
77,1,2:40.0,Turnover by G. Hill (bad pass),,18,20
78,1,2:40.0,Milwaukee full timeout,,18,20
79,1,2:40.0,S. Brown enters the game for K. Middleton,,18,20
80,1,2:40.0,,G. Monroe enters the game for S. Ibaka,18,20
81,1,2:40.0,,D. Wright enters the game for K. Leonard,18,20
82,1,2:27.0,,F. VanVleet misses 3-pt jump shot from 25 ft,18,20
83,1,2:22.0,,Offensive rebound by D. Wright,18,20
84,1,2:21.0,,D. Wright misses 2-pt layup from 1 ft,18,20
85,1,2:17.0,Defensive rebound by S. Brown,,18,20
86,1,2:09.0,G. Hill makes 2-pt jump shot from 12 ft,,20,20
87,1,1:48.0,,D. Wright makes 2-pt layup from 4 ft,20,22
88,1,1:48.0,G. Antetokounmpo enters the game for S. Brown,,20,22
89,1,1:48.0,T. Snell enters the game for D. Wilson,,20,22
90,1,1:48.0,,P. Siakam enters the game for G. Monroe,20,22
91,1,1:27.0,Turnover by E. İlyasova (back court),,20,22
92,1,1:20.0,,Personal foul by T. Snell (drawn by P. Siakam),20,22
93,1,1:15.0,,P. Siakam makes 3-pt jump shot from 26 ft (assist by O. Anunoby),20,25
94,1,1:03.0,Turnover by M. Brogdon (bad pass; steal by F. VanVleet),,20,25
95,1,0:52.0,,O. Anunoby misses 3-pt jump shot from 26 ft,20,25
96,1,0:49.0,Defensive rebound by G. Hill,,20,25
97,1,0:44.0,M. Brogdon misses 2-pt jump shot from 14 ft,,20,25
98,1,0:40.0,Offensive rebound by G. Antetokounmpo,,20,25
99,1,0:35.0,Turnover by G. Hill (out of bounds lost ball),,20,25
100,1,0:30.0,,Offensive foul by D. Wright (drawn by E. İlyasova),20,25
101,1,0:30.0,,Turnover by D. Wright (offensive foul),20,25
102,1,0:19.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,22,25
103,1,0:00.0,,O. Anunoby misses 3-pt jump shot from 26 ft,22,25
104,1,0:00.0,,Offensive rebound by Team,22,25
105,2,11:35.0,T. Snell makes 3-pt jump shot from 27 ft (assist by M. Brogdon),,25,25
106,2,11:10.0,,Turnover by P. Siakam (lost ball; steal by G. Antetokounmpo),25,25
107,2,11:05.0,E. İlyasova misses 3-pt jump shot from 25 ft,,25,25
108,2,11:01.0,,Defensive rebound by O. Anunoby,25,25
109,2,10:55.0,,N. Powell makes 2-pt dunk at rim (assist by P. Siakam),25,27
110,2,10:46.0,T. Snell makes 3-pt jump shot from 26 ft (assist by E. İlyasova),,28,27
111,2,10:21.0,,D. Wright misses 2-pt jump shot from 5 ft,28,27
112,2,10:17.0,Defensive rebound by E. İlyasova,,28,27
113,2,10:14.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,30,27
114,2,10:14.0,Shooting foul by O. Anunoby (drawn by G. Antetokounmpo),,30,27
115,2,10:14.0,G. Antetokounmpo makes free throw 1 of 1,,31,27
116,2,9:53.0,,P. Siakam misses 3-pt jump shot from 26 ft,31,27
117,2,9:49.0,Defensive rebound by M. Brogdon,,31,27
118,2,9:31.0,M. Brogdon makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,34,27
119,2,9:11.0,,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),34,29
120,2,9:04.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,36,29
121,2,8:52.0,,F. VanVleet makes 2-pt layup from 1 ft,36,31
122,2,8:47.0,Shooting foul by D. Wright (drawn by M. Brogdon),,36,31
123,2,8:47.0,M. Brogdon makes free throw 1 of 2,,37,31
124,2,8:47.0,D. Wilson enters the game for E. İlyasova,,37,31
125,2,8:47.0,,S. Ibaka enters the game for O. Anunoby,37,31
126,2,8:47.0,,K. Lowry enters the game for D. Wright,37,31
127,2,8:47.0,M. Brogdon makes free throw 2 of 2,,38,31
128,2,8:30.0,,Turnover by F. VanVleet (bad pass; steal by M. Brogdon),38,31
129,2,8:20.0,M. Brogdon misses 2-pt layup from 1 ft,,38,31
130,2,8:18.0,,Defensive rebound by N. Powell,38,31
131,2,8:03.0,,F. VanVleet misses 3-pt jump shot from 25 ft,38,31
132,2,7:59.0,Defensive rebound by T. Snell,,38,31
133,2,7:54.0,D. Wilson makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,41,31
134,2,7:53.0,,Toronto full timeout,41,31
135,2,7:53.0,,K. Leonard enters the game for F. VanVleet,41,31
136,2,7:37.0,,K. Lowry misses 3-pt jump shot from 24 ft,41,31
137,2,7:33.0,Defensive rebound by D. Wilson,,41,31
138,2,7:17.0,T. Snell misses 2-pt jump shot from 7 ft,,41,31
139,2,7:14.0,,Defensive rebound by S. Ibaka,41,31
140,2,7:11.0,,K. Lowry makes 2-pt jump shot from 3 ft,41,33
141,2,7:11.0,,Shooting foul by M. Brogdon (drawn by K. Lowry),41,33
142,2,7:11.0,K. Middleton enters the game for M. Brogdon,,41,33
143,2,7:11.0,,P. McCaw enters the game for N. Powell,41,33
144,2,7:11.0,,D. Wright enters the game for P. Siakam,41,33
145,2,7:11.0,,K. Lowry makes free throw 1 of 1,41,34
146,2,6:55.0,D. Wilson makes 2-pt jump shot from 19 ft (assist by T. Snell),,43,34
147,2,6:36.0,,S. Ibaka misses 2-pt jump shot from 17 ft,43,34
148,2,6:35.0,,Offensive rebound by Team,43,34
149,2,6:35.0,G. Hill enters the game for G. Antetokounmpo,,43,34
150,2,6:35.0,B. Lopez enters the game for T. Snell,,43,34
151,2,6:25.0,,Shooting foul by K. Middleton (drawn by K. Leonard),43,34
152,2,6:25.0,,K. Leonard makes free throw 1 of 2,43,35
153,2,6:25.0,,K. Leonard makes free throw 2 of 2,43,36
154,2,6:17.0,Offensive foul by D. Wilson (drawn by D. Wright),,43,36
155,2,6:17.0,Turnover by D. Wilson (offensive foul),,43,36
156,2,6:02.0,,K. Leonard makes 2-pt jump shot from 11 ft,43,38
157,2,5:49.0,D. Wilson misses 3-pt jump shot from 28 ft,,43,38
158,2,5:44.0,Offensive rebound by K. Middleton,,43,38
159,2,5:41.0,D. Wilson misses 2-pt jump shot from 1 ft (block by S. Ibaka),,43,38
160,2,5:37.0,,Defensive rebound by P. McCaw,43,38
161,2,5:37.0,,Shooting foul by B. Lopez (drawn by P. McCaw),43,38
162,2,5:37.0,,P. McCaw makes free throw 1 of 2,43,39
163,2,5:37.0,,P. McCaw makes free throw 2 of 2,43,40
164,2,5:29.0,Personal foul by P. McCaw (drawn by E. Bledsoe),,43,40
165,2,5:15.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,46,40
166,2,5:01.0,,S. Ibaka misses 3-pt jump shot from 25 ft,46,40
167,2,4:57.0,Defensive rebound by K. Middleton,,46,40
168,2,4:53.0,E. Bledsoe makes 3-pt jump shot from 29 ft,,49,40
169,2,4:25.0,,P. McCaw misses 3-pt jump shot from 24 ft,49,40
170,2,4:22.0,,Offensive rebound by D. Wright,49,40
171,2,4:22.0,T. Snell enters the game for E. Bledsoe,,49,40
172,2,4:17.0,,Offensive foul by S. Ibaka (drawn by G. Hill),49,40
173,2,4:17.0,,Turnover by S. Ibaka (offensive foul),49,40
174,2,3:56.0,K. Middleton makes 2-pt jump shot from 10 ft,,51,40
175,2,3:42.0,,D. Wright misses 3-pt jump shot from 26 ft,51,40
176,2,3:36.0,Defensive rebound by T. Snell,,51,40
177,2,3:27.0,Turnover by K. Middleton (lost ball; steal by D. Wright),,51,40
178,2,3:15.0,,K. Leonard makes 2-pt jump shot from 13 ft,51,42
179,2,3:07.0,Milwaukee full timeout,,51,42
180,2,3:07.0,G. Antetokounmpo enters the game for D. Wilson,,51,42
181,2,3:07.0,,N. Powell enters the game for P. McCaw,51,42
182,2,3:07.0,,P. Siakam enters the game for D. Wright,51,42
183,2,2:55.0,Turnover by B. Lopez (palming),,51,42
184,2,2:44.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by P. Siakam),51,45
185,2,2:35.0,B. Lopez misses 3-pt jump shot from 29 ft,,51,45
186,2,2:34.0,,Defensive rebound by Team,51,45
187,2,2:15.0,,S. Ibaka misses 2-pt jump shot from 10 ft,51,45
188,2,2:13.0,Defensive rebound by G. Antetokounmpo,,51,45
189,2,2:13.0,Personal foul by K. Leonard (drawn by G. Antetokounmpo),,51,45
190,2,2:13.0,M. Brogdon enters the game for T. Snell,,51,45
191,2,1:55.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,54,45
192,2,1:37.0,,K. Leonard misses 2-pt jump shot from 11 ft,54,45
193,2,1:34.0,Defensive rebound by G. Antetokounmpo,,54,45
194,2,1:33.0,Personal foul by N. Powell (drawn by G. Antetokounmpo),,54,45
195,2,1:33.0,G. Antetokounmpo makes free throw 1 of 2,,55,45
196,2,1:33.0,T. Snell enters the game for K. Middleton,,55,45
197,2,1:33.0,G. Antetokounmpo misses free throw 2 of 2,,55,45
198,2,1:31.0,,Defensive rebound by S. Ibaka,55,45
199,2,1:13.0,,K. Leonard makes 2-pt jump shot from 10 ft,55,47
200,2,1:05.0,B. Lopez misses 3-pt jump shot from 27 ft,,55,47
201,2,1:02.0,,Defensive rebound by Team,55,47
202,2,1:01.0,Loose ball foul by G. Antetokounmpo (drawn by N. Powell),,55,47
203,2,1:01.0,K. Middleton enters the game for G. Antetokounmpo,,55,47
204,2,0:48.0,,K. Lowry misses 2-pt layup from 3 ft,55,47
205,2,0:46.0,Defensive rebound by B. Lopez,,55,47
206,2,0:38.0,G. Hill misses 2-pt layup from 2 ft,,55,47
207,2,0:35.0,,Defensive rebound by K. Leonard,55,47
208,2,0:32.0,,K. Lowry misses 3-pt jump shot from 26 ft,55,47
209,2,0:32.0,Defensive rebound by T. Snell,,55,47
210,2,0:14.0,Personal foul by K. Leonard (drawn by K. Middleton),,55,47
211,2,0:14.0,K. Middleton misses free throw 1 of 2,,55,47
212,2,0:14.0,Offensive rebound by Team,,55,47
213,2,0:14.0,D. Wilson enters the game for B. Lopez,,55,47
214,2,0:14.0,K. Middleton makes free throw 2 of 2,,56,47
215,2,0:01.0,,K. Leonard misses 3-pt jump shot from 26 ft,56,47
216,2,0:01.0,Defensive rebound by K. Middleton,,56,47
217,3,11:37.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft,,56,47
218,3,11:34.0,,Defensive rebound by D. Green,56,47
219,3,11:30.0,,D. Green misses 3-pt jump shot from 28 ft,56,47
220,3,11:26.0,Defensive rebound by E. Bledsoe,,56,47
221,3,11:15.0,K. Middleton makes 2-pt jump shot from 9 ft (assist by E. Bledsoe),,58,47
222,3,11:02.0,,Turnover by K. Lowry (bad pass; steal by K. Middleton),58,47
223,3,10:59.0,K. Middleton makes 2-pt dunk from 1 ft,,60,47
224,3,10:45.0,,K. Leonard misses 2-pt layup from 1 ft (block by B. Lopez),60,47
225,3,10:44.0,Defensive rebound by E. Bledsoe,,60,47
226,3,10:44.0,Personal take foul by K. Lowry (drawn by E. Bledsoe),,60,47
227,3,10:30.0,K. Middleton makes 3-pt jump shot from 26 ft,,63,47
228,3,10:17.0,,Personal foul by M. Brogdon (drawn by D. Green),63,47
229,3,10:10.0,,S. Ibaka misses 2-pt jump shot from 17 ft,63,47
230,3,10:07.0,,Offensive rebound by K. Leonard,63,47
231,3,10:07.0,,K. Leonard makes 2-pt layup from 1 ft,63,49
232,3,10:07.0,,Shooting foul by G. Antetokounmpo (drawn by K. Leonard),63,49
233,3,10:07.0,,K. Leonard misses free throw 1 of 1,63,49
234,3,10:05.0,Defensive rebound by G. Antetokounmpo,,63,49
235,3,9:51.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,65,49
236,3,9:51.0,,Toronto full timeout,65,49
237,3,9:32.0,,K. Lowry makes 3-pt jump shot from 27 ft (assist by S. Ibaka),65,52
238,3,9:17.0,M. Brogdon misses 3-pt jump shot from 25 ft,,65,52
239,3,9:14.0,Offensive rebound by E. Bledsoe,,65,52
240,3,9:11.0,E. Bledsoe makes 2-pt layup from 1 ft,,67,52
241,3,9:02.0,,S. Ibaka misses 2-pt jump shot from 20 ft,67,52
242,3,8:58.0,Defensive rebound by G. Antetokounmpo,,67,52
243,3,8:52.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,69,52
244,3,8:37.0,,P. Siakam makes 2-pt jump shot from 5 ft,69,54
245,3,8:24.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,69,54
246,3,8:21.0,,Defensive rebound by D. Green,69,54
247,3,8:18.0,,Turnover by K. Lowry (bad pass; steal by G. Antetokounmpo),69,54
248,3,8:16.0,Offensive foul by G. Antetokounmpo (drawn by K. Lowry),,69,54
249,3,8:16.0,Turnover by G. Antetokounmpo (offensive foul),,69,54
250,3,8:16.0,D. Wilson enters the game for G. Antetokounmpo,,69,54
251,3,7:54.0,,Turnover by K. Lowry (bad pass; steal by D. Wilson),69,54
252,3,7:41.0,E. Bledsoe makes 2-pt jump shot from 15 ft,,71,54
253,3,7:19.0,,D. Green misses 2-pt jump shot from 7 ft,71,54
254,3,7:15.0,Defensive rebound by M. Brogdon,,71,54
255,3,7:12.0,M. Brogdon misses 2-pt layup from 2 ft (block by D. Green),,71,54
256,3,7:12.0,Offensive rebound by Team,,71,54
257,3,7:04.0,B. Lopez makes 2-pt hook shot from 10 ft (assist by E. Bledsoe),,73,54
258,3,6:51.0,,K. Leonard misses 2-pt layup from 1 ft,73,54
259,3,6:49.0,Defensive rebound by M. Brogdon,,73,54
260,3,6:47.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,76,54
261,3,6:45.0,,Toronto full timeout,76,54
262,3,6:45.0,S. Brown enters the game for M. Brogdon,,76,54
263,3,6:45.0,,N. Powell enters the game for D. Green,76,54
264,3,6:45.0,,F. VanVleet enters the game for S. Ibaka,76,54
265,3,6:26.0,,Turnover by K. Leonard (lost ball; steal by K. Middleton),76,54
266,3,6:18.0,E. Bledsoe misses 2-pt layup from 1 ft,,76,54
267,3,6:16.0,Offensive rebound by D. Wilson,,76,54
268,3,6:16.0,D. Wilson makes 2-pt dunk at rim,,78,54
269,3,6:09.0,,Turnover by N. Powell (bad pass; steal by E. Bledsoe),78,54
270,3,6:00.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,78,54
271,3,5:57.0,,Defensive rebound by Team,78,54
272,3,5:48.0,,K. Lowry misses 2-pt layup from 1 ft,78,54
273,3,5:45.0,Defensive rebound by D. Wilson,,78,54
274,3,5:41.0,E. Bledsoe misses 2-pt layup from 1 ft,,78,54
275,3,5:38.0,,Defensive rebound by K. Leonard,78,54
276,3,5:34.0,,P. Siakam makes 2-pt layup from 3 ft (assist by K. Lowry),78,56
277,3,5:34.0,,Shooting foul by B. Lopez (drawn by P. Siakam),78,56
278,3,5:34.0,G. Hill enters the game for E. Bledsoe,,78,56
279,3,5:34.0,,P. Siakam makes free throw 1 of 1,78,57
280,3,5:23.0,B. Lopez misses 3-pt jump shot from 25 ft,,78,57
281,3,5:19.0,,Defensive rebound by N. Powell,78,57
282,3,5:14.0,,P. Siakam misses 2-pt layup from 4 ft,78,57
283,3,5:12.0,Defensive rebound by D. Wilson,,78,57
284,3,4:50.0,Turnover by Team (shot clock),,78,57
285,3,4:45.0,,P. Siakam makes 2-pt layup from 3 ft,78,59
286,3,4:45.0,,Shooting foul by B. Lopez (drawn by P. Siakam),78,59
287,3,4:45.0,,P. Siakam misses free throw 1 of 1,78,59
288,3,4:43.0,Defensive rebound by B. Lopez,,78,59
289,3,4:30.0,B. Lopez misses 3-pt jump shot from 28 ft,,78,59
290,3,4:28.0,,Defensive rebound by K. Leonard,78,59
291,3,4:15.0,,Turnover by P. Siakam (bad pass; steal by D. Wilson),78,59
292,3,4:14.0,Personal foul by N. Powell (drawn by G. Hill),,78,59
293,3,4:00.0,S. Brown misses 3-pt jump shot from 23 ft,,78,59
294,3,3:56.0,,Defensive rebound by N. Powell,78,59
295,3,3:53.0,,N. Powell makes 2-pt layup from 1 ft,78,61
296,3,3:53.0,Violation by Team (def goaltending),,78,61
297,3,3:53.0,Milwaukee full timeout,,78,61
298,3,3:53.0,G. Antetokounmpo enters the game for S. Brown,,78,61
299,3,3:53.0,M. Brogdon enters the game for B. Lopez,,78,61
300,3,3:53.0,T. Snell enters the game for K. Middleton,,78,61
301,3,3:53.0,,S. Ibaka enters the game for P. Siakam,78,61
302,3,3:35.0,Shooting foul by N. Powell (drawn by M. Brogdon),,78,61
303,3,3:35.0,M. Brogdon makes free throw 1 of 2,,79,61
304,3,3:35.0,M. Brogdon misses free throw 2 of 2,,79,61
305,3,3:32.0,,Defensive rebound by S. Ibaka,79,61
306,3,3:17.0,,F. VanVleet makes 3-pt jump shot from 26 ft,79,64
307,3,3:02.0,D. Wilson misses 3-pt jump shot from 26 ft,,79,64
308,3,2:59.0,,Defensive rebound by K. Leonard,79,64
309,3,2:40.0,,N. Powell makes 3-pt jump shot from 27 ft,79,67
310,3,2:16.0,G. Hill makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,82,67
311,3,2:05.0,,Turnover by K. Lowry (bad pass; steal by G. Antetokounmpo),82,67
312,3,1:54.0,D. Wilson makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,84,67
313,3,1:54.0,Shooting foul by K. Lowry (drawn by D. Wilson),,84,67
314,3,1:54.0,S. Brown enters the game for G. Antetokounmpo,,84,67
315,3,1:54.0,,P. Siakam enters the game for K. Leonard,84,67
316,3,1:54.0,,D. Wright enters the game for K. Lowry,84,67
317,3,1:54.0,D. Wilson makes free throw 1 of 1,,85,67
318,3,1:39.0,,F. VanVleet misses 2-pt layup from 2 ft,85,67
319,3,1:36.0,Defensive rebound by S. Brown,,85,67
320,3,1:33.0,Turnover by S. Brown (bad pass; steal by S. Ibaka),,85,67
321,3,1:29.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),85,69
322,3,1:15.0,Personal foul by F. VanVleet (drawn by G. Hill),,85,69
323,3,1:15.0,G. Hill makes free throw 1 of 2,,86,69
324,3,1:15.0,G. Hill makes free throw 2 of 2,,87,69
325,3,0:52.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by F. VanVleet),87,72
326,3,0:44.0,M. Brogdon misses 2-pt layup from 1 ft,,87,72
327,3,0:42.0,,Defensive rebound by S. Ibaka,87,72
328,3,0:38.0,,F. VanVleet makes 2-pt layup from 1 ft (assist by N. Powell),87,74
329,3,0:29.0,G. Hill misses 3-pt jump shot from 28 ft,,87,74
330,3,0:25.0,,Defensive rebound by N. Powell,87,74
331,3,0:13.0,,D. Wright makes 2-pt dunk from 1 ft (assist by S. Ibaka),87,76
332,3,0:00.0,D. Wilson misses 3-pt jump shot from 29 ft,,87,76
333,3,0:00.0,Offensive rebound by Team,,87,76
334,4,11:40.0,,P. Siakam makes 2-pt jump shot from 7 ft,87,78
335,4,11:40.0,,Shooting foul by G. Antetokounmpo (drawn by P. Siakam),87,78
336,4,11:40.0,B. Lopez enters the game for G. Antetokounmpo,,87,78
337,4,11:40.0,,P. Siakam makes free throw 1 of 1,87,79
338,4,11:25.0,Turnover by T. Snell (lost ball; steal by P. Siakam),,87,79
339,4,11:20.0,,D. Wright misses 2-pt layup from 1 ft,87,79
340,4,11:19.0,,Offensive rebound by P. Siakam,87,79
341,4,11:19.0,,P. Siakam makes 2-pt layup from 1 ft,87,81
342,4,11:19.0,Milwaukee full timeout,,87,81
343,4,11:19.0,K. Middleton enters the game for T. Snell,,87,81
344,4,11:04.0,Turnover by K. Middleton (bad pass; steal by N. Powell),,87,81
345,4,10:56.0,,P. Siakam misses 2-pt jump shot from 5 ft (block by D. Wilson),87,81
346,4,10:56.0,,Offensive rebound by Team,87,81
347,4,10:47.0,,N. Powell misses 2-pt jump shot from 5 ft,87,81
348,4,10:44.0,Defensive rebound by M. Brogdon,,87,81
349,4,10:33.0,Personal foul by P. Siakam (drawn by B. Lopez),,87,81
350,4,10:27.0,K. Middleton makes 2-pt jump shot from 11 ft (assist by D. Wilson),,89,81
351,4,10:10.0,,F. VanVleet misses 2-pt jump shot from 12 ft,89,81
352,4,10:09.0,,Offensive rebound by Team,89,81
353,4,10:09.0,Loose ball foul by B. Lopez (drawn by F. VanVleet),,89,81
354,4,9:58.0,,S. Ibaka misses 2-pt jump shot from 16 ft,89,81
355,4,9:53.0,Defensive rebound by D. Wilson,,89,81
356,4,9:45.0,B. Lopez misses 3-pt jump shot from 24 ft,,89,81
357,4,9:41.0,,Defensive rebound by F. VanVleet,89,81
358,4,9:27.0,,P. Siakam makes 2-pt layup from 2 ft,89,83
359,4,9:08.0,Personal foul by P. Siakam (drawn by M. Brogdon),,89,83
360,4,8:56.0,Offensive foul by E. Bledsoe (drawn by D. Wright),,89,83
361,4,8:56.0,Turnover by E. Bledsoe (offensive foul),,89,83
362,4,8:38.0,,P. Siakam misses 2-pt layup from 4 ft,89,83
363,4,8:36.0,Defensive rebound by B. Lopez,,89,83
364,4,8:24.0,D. Wilson makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),,92,83
365,4,7:59.0,,N. Powell misses 2-pt jump shot from 10 ft,92,83
366,4,7:54.0,Defensive rebound by M. Brogdon,,92,83
367,4,7:45.0,M. Brogdon makes 2-pt layup from 1 ft (assist by K. Middleton),,94,83
368,4,7:45.0,,Toronto full timeout,94,83
369,4,7:45.0,G. Hill enters the game for D. Wilson,,94,83
370,4,7:45.0,,D. Green enters the game for N. Powell,94,83
371,4,7:45.0,,K. Leonard enters the game for P. Siakam,94,83
372,4,7:45.0,,K. Lowry enters the game for D. Wright,94,83
373,4,7:27.0,,Turnover by D. Green (bad pass; steal by E. Bledsoe),94,83
374,4,7:18.0,B. Lopez makes 2-pt layup from 2 ft (assist by E. Bledsoe),,96,83
375,4,7:18.0,Shooting foul by F. VanVleet (drawn by B. Lopez),,96,83
