,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
387,4,7:22.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),103,103
388,4,7:20.0,Atlanta full timeout,,103,103
389,4,7:04.0,K. Huerter makes 3-pt jump shot from 26 ft (assist by D. Dedmon),,106,103
390,4,6:48.0,,J. Redick misses 2-pt layup from 3 ft,106,103
391,4,6:45.0,Defensive rebound by J. Collins,,106,103
392,4,6:37.0,D. Dedmon misses 2-pt layup from 2 ft (block by M. Muscala),,106,103
393,4,6:34.0,Offensive rebound by D. Bembry,,106,103
394,4,6:33.0,D. Bembry misses 2-pt layup from 3 ft,,106,103
395,4,6:33.0,Offensive rebound by Team,,106,103
396,4,6:33.0,,Loose ball foul by L. Shamet (drawn by D. Dedmon),106,103
397,4,6:33.0,,J. Butler enters the game for J. Redick,106,103
398,4,6:26.0,K. Huerter makes 2-pt layup from 3 ft (assist by D. Dedmon),,108,103
399,4,6:25.0,,Philadelphia full timeout,108,103
400,4,6:25.0,J. Anderson enters the game for D. Bembry,,108,103
401,4,6:25.0,V. Carter enters the game for J. Collins,,108,103
402,4,6:25.0,J. Lin enters the game for T. Young,,108,103
403,4,6:16.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Simmons),108,105
404,4,6:03.0,Offensive foul by J. Anderson (drawn by L. Shamet),,108,105
405,4,6:03.0,Turnover by J. Anderson (offensive foul),,108,105
406,4,6:03.0,,J. Redick enters the game for L. Shamet,108,105
407,4,5:45.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),108,108
408,4,5:34.0,Personal foul by T. McConnell (drawn by J. Lin),,108,108
409,4,5:34.0,D. Bembry enters the game for J. Anderson,,108,108
410,4,5:34.0,J. Collins enters the game for V. Carter,,108,108
411,4,5:28.0,J. Lin misses 2-pt jump shot from 11 ft,,108,108
412,4,5:26.0,,Defensive rebound by T. McConnell,108,108
413,4,5:15.0,,Personal foul by K. Huerter (drawn by J. Redick),108,108
414,4,5:15.0,,J. Redick makes free throw 1 of 2,108,109
415,4,5:15.0,,J. Redick makes free throw 2 of 2,108,110
416,4,4:56.0,Personal foul by B. Simmons (drawn by K. Huerter),,108,110
417,4,4:56.0,K. Huerter makes free throw 1 of 2,,109,110
418,4,4:56.0,K. Huerter makes free throw 2 of 2,,110,110
419,4,4:45.0,,Turnover by M. Muscala (step out of bounds),110,110
420,4,4:26.0,D. Dedmon makes 2-pt layup from 2 ft (assist by J. Collins),,112,110
421,4,4:26.0,,Philadelphia full timeout,112,110
422,4,4:14.0,,J. Butler makes 2-pt dunk from 3 ft (assist by B. Simmons),112,112
423,4,4:14.0,,Shooting foul by D. Dedmon (drawn by J. Butler),112,112
424,4,4:14.0,,J. Butler makes free throw 1 of 1,112,113
425,4,3:56.0,K. Huerter makes 2-pt jump shot from 9 ft,,114,113
426,4,3:38.0,,J. Redick misses 3-pt jump shot from 26 ft,114,113
427,4,3:36.0,Defensive rebound by D. Dedmon,,114,113
428,4,3:33.0,J. Collins makes 2-pt dunk at rim (assist by D. Bembry),,116,113
429,4,3:20.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by B. Simmons),116,116
430,4,2:55.0,D. Dedmon makes 2-pt dunk from 2 ft (assist by K. Huerter),,118,116
431,4,2:37.0,,T. McConnell makes 3-pt jump shot from 24 ft (assist by B. Simmons),118,119
432,4,2:16.0,K. Huerter misses 2-pt jump shot from 12 ft,,118,119
433,4,2:15.0,,Defensive rebound by B. Simmons,118,119
434,4,2:10.0,,J. Redick misses 3-pt jump shot from 26 ft,118,119
435,4,2:07.0,,Offensive rebound by T. McConnell,118,119
436,4,1:59.0,,Turnover by B. Simmons (bad pass; steal by K. Huerter),118,119
437,4,1:59.0,Atlanta full timeout,,118,119
438,4,1:35.0,K. Huerter misses 3-pt jump shot from 27 ft,,118,119
439,4,1:34.0,,Defensive rebound by J. Butler,118,119
440,4,1:16.0,,J. Butler makes 2-pt jump shot from 6 ft,118,121
441,4,0:53.0,K. Huerter makes 3-pt jump shot from 27 ft (assist by J. Lin),,121,121
442,4,0:31.0,,Turnover by J. Butler (lost ball; steal by K. Huerter),121,121
443,4,0:25.0,Atlanta full timeout,,121,121
444,4,0:25.0,,W. Chandler enters the game for J. Redick,121,121
445,4,0:09.0,J. Collins makes 2-pt jump shot from 13 ft (assist by K. Huerter),,123,121
446,4,0:09.0,,Philadelphia full timeout,123,121
447,4,0:09.0,J. Anderson enters the game for J. Lin,,123,121
448,4,0:09.0,,J. Redick enters the game for W. Chandler,123,121
449,4,0:09.0,,L. Shamet enters the game for T. McConnell,123,121
450,4,0:02.0,,Shooting foul by J. Anderson (drawn by J. Butler),123,121
451,4,0:02.0,,J. Butler misses free throw 1 of 2,123,121
452,4,0:02.0,,Offensive rebound by Team,123,121
453,4,0:02.0,A. Len enters the game for J. Anderson,,123,121
454,4,0:02.0,,J. Bolden enters the game for J. Redick,123,121
455,4,0:02.0,,W. Chandler enters the game for L. Shamet,123,121
456,4,0:02.0,,J. Butler misses free throw 2 of 2,123,121
457,4,0:02.0,,Offensive rebound by B. Simmons,123,121
458,4,0:02.0,,B. Simmons misses 2-pt layup at rim,123,121
459,4,0:01.0,,Offensive rebound by W. Chandler,123,121
460,4,0:00.0,,W. Chandler misses 2-pt layup at rim,123,121
461,4,0:00.0,,Offensive rebound by Team,123,121
