,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHICAGO_ACTION,ORLANDO_SCORE,CHICAGO_SCORE
74,1,2:15.0,,Loose ball foul by W. Carter (drawn by T. Ross),24,14
75,1,2:15.0,Orlando full timeout,,24,14
76,1,2:15.0,M. Bamba enters the game for N. Vučević,,24,14
77,1,2:15.0,,R. Arcidiacono enters the game for W. Carter,24,14
78,1,2:15.0,,R. Lopez enters the game for K. Dunn,24,14
79,1,2:01.0,M. Bamba misses 3-pt jump shot from 24 ft,,24,14
80,1,1:56.0,,Defensive rebound by R. Arcidiacono,24,14
81,1,1:46.0,,A. Blakeney misses 2-pt jump shot from 23 ft,24,14
82,1,1:44.0,Defensive rebound by J. Isaac,,24,14
83,1,1:36.0,T. Ross misses 2-pt jump shot from 20 ft,,24,14
84,1,1:33.0,,Defensive rebound by R. Lopez,24,14
85,1,1:19.0,,Z. LaVine misses 2-pt layup from 2 ft,24,14
86,1,1:16.0,Defensive rebound by T. Ross,,24,14
87,1,1:12.0,J. Grant makes 3-pt jump shot from 25 ft (assist by W. Iwundu),,27,14
88,1,0:47.0,,A. Blakeney misses 2-pt jump shot from 21 ft,27,14
89,1,0:43.0,Defensive rebound by T. Ross,,27,14
90,1,0:37.0,T. Ross makes 2-pt jump shot from 21 ft,,29,14
91,1,0:28.0,,Z. LaVine makes 2-pt layup from 1 ft,29,16
92,1,0:06.0,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Grant),,32,16
93,1,0:03.0,,Personal foul by W. Iwundu (drawn by Z. LaVine),32,16
94,1,0:00.0,,A. Blakeney misses 2-pt jump shot from 10 ft (block by M. Bamba),32,16
95,1,0:00.0,,Offensive rebound by Team,32,16
96,2,11:43.0,T. Ross makes 2-pt jump shot from 15 ft (assist by A. Gordon),,34,16
97,2,11:20.0,,A. Blakeney makes 2-pt jump shot from 6 ft,34,18
98,2,11:00.0,Turnover by T. Ross (traveling),,34,18
99,2,11:00.0,,J. Holiday enters the game for C. Hutchison,34,18
100,2,10:44.0,,A. Blakeney misses 2-pt jump shot from 14 ft,34,18
101,2,10:40.0,,Offensive rebound by R. Lopez,34,18
102,2,10:27.0,,R. Lopez misses 2-pt layup from 2 ft,34,18
103,2,10:25.0,Defensive rebound by T. Ross,,34,18
104,2,10:19.0,J. Grant makes 3-pt jump shot from 26 ft (assist by A. Gordon),,37,18
105,2,9:49.0,,A. Blakeney makes 2-pt jump shot from 9 ft (assist by R. Arcidiacono),37,20
106,2,9:35.0,T. Ross misses 2-pt jump shot from 21 ft,,37,20
107,2,9:33.0,,Defensive rebound by J. Holiday,37,20
108,2,9:26.0,,S. Harrison misses 2-pt layup from 2 ft,37,20
109,2,9:24.0,,Offensive rebound by S. Harrison,37,20
110,2,9:22.0,,S. Harrison makes 2-pt layup from 1 ft,37,22
111,2,9:01.0,A. Gordon misses 2-pt jump shot from 14 ft,,37,22
112,2,8:58.0,,Defensive rebound by A. Blakeney,37,22
113,2,8:39.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,37,22
114,2,8:35.0,Defensive rebound by W. Iwundu,,37,22
115,2,8:30.0,Shooting foul by J. Holiday (drawn by W. Iwundu),,37,22
116,2,8:30.0,W. Iwundu makes free throw 1 of 2,,38,22
117,2,8:30.0,,L. Markkanen enters the game for A. Blakeney,38,22
118,2,8:30.0,W. Iwundu makes free throw 2 of 2,,39,22
119,2,8:11.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,39,22
120,2,8:08.0,Defensive rebound by T. Ross,,39,22
121,2,8:01.0,M. Bamba makes 2-pt layup from 1 ft (assist by T. Ross),,41,22
122,2,8:01.0,Shooting foul by L. Markkanen (drawn by M. Bamba),,41,22
123,2,8:01.0,E. Fournier enters the game for W. Iwundu,,41,22
124,2,8:01.0,,K. Dunn enters the game for R. Arcidiacono,41,22
125,2,8:01.0,M. Bamba misses free throw 1 of 1,,41,22
126,2,7:59.0,,Defensive rebound by J. Holiday,41,22
127,2,7:41.0,,K. Dunn makes 2-pt jump shot from 10 ft (assist by S. Harrison),41,24
128,2,7:17.0,T. Ross makes 3-pt jump shot from 25 ft,,44,24
129,2,6:58.0,,S. Harrison makes 2-pt layup from 2 ft,44,26
130,2,6:45.0,A. Gordon makes 2-pt layup from 1 ft (assist by J. Grant),,46,26
131,2,6:45.0,Shooting foul by R. Lopez (drawn by A. Gordon),,46,26
132,2,6:45.0,,Chicago full timeout,46,26
133,2,6:45.0,D. Augustin enters the game for M. Bamba,,46,26
134,2,6:45.0,J. Isaac enters the game for J. Grant,,46,26
135,2,6:45.0,,Z. LaVine enters the game for R. Lopez,46,26
136,2,6:45.0,A. Gordon misses free throw 1 of 1,,46,26
137,2,6:42.0,,Defensive rebound by Z. LaVine,46,26
138,2,6:23.0,,J. Holiday misses 2-pt jump shot from 7 ft,46,26
139,2,6:20.0,Defensive rebound by A. Gordon,,46,26
140,2,6:13.0,Turnover by A. Gordon (bad pass; steal by L. Markkanen),,46,26
141,2,6:05.0,,S. Harrison makes 2-pt layup from 2 ft (assist by K. Dunn),46,28
142,2,5:45.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by A. Gordon),,49,28
143,2,5:29.0,,L. Markkanen makes 2-pt layup from 2 ft (assist by K. Dunn),49,30
144,2,5:10.0,J. Isaac makes 2-pt layup from 1 ft (assist by E. Fournier),,51,30
145,2,5:01.0,,K. Dunn makes 2-pt layup from 1 ft,51,32
146,2,4:42.0,D. Augustin misses 3-pt jump shot from 25 ft,,51,32
147,2,4:38.0,,Defensive rebound by Z. LaVine,51,32
148,2,4:34.0,,K. Dunn makes 3-pt jump shot from 24 ft (assist by Z. LaVine),51,35
149,2,4:27.0,Orlando full timeout,,51,35
150,2,4:27.0,N. Vučević enters the game for T. Ross,,51,35
151,2,4:08.0,A. Gordon makes 2-pt jump shot from 17 ft (assist by D. Augustin),,53,35
152,2,3:53.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by J. Holiday),53,38
153,2,3:27.0,Turnover by D. Augustin (lost ball; steal by S. Harrison),,53,38
154,2,3:27.0,,Personal foul by D. Augustin (drawn by K. Dunn),53,38
155,2,3:16.0,,L. Markkanen misses 2-pt layup from 1 ft (block by J. Isaac),53,38
156,2,3:13.0,Defensive rebound by N. Vučević,,53,38
157,2,3:00.0,E. Fournier misses 2-pt jump shot from 10 ft,,53,38
158,2,2:59.0,Offensive rebound by Team,,53,38
159,2,2:46.0,Turnover by J. Isaac (lost ball; steal by K. Dunn),,53,38
160,2,2:39.0,,Shooting foul by A. Gordon (drawn by Z. LaVine),53,38
161,2,2:39.0,,Z. LaVine makes free throw 1 of 2,53,39
162,2,2:39.0,T. Ross enters the game for J. Isaac,,53,39
163,2,2:39.0,,Z. LaVine makes free throw 2 of 2,53,40
164,2,2:25.0,Turnover by T. Ross (bad pass),,53,40
165,2,2:18.0,,S. Harrison misses 3-pt jump shot from 22 ft,53,40
166,2,2:16.0,Defensive rebound by A. Gordon,,53,40
167,2,2:01.0,A. Gordon makes 2-pt layup from 1 ft (assist by E. Fournier),,55,40
168,2,1:56.0,,J. Holiday misses 2-pt jump shot from 14 ft,55,40
169,2,1:56.0,Defensive rebound by A. Gordon,,55,40
170,2,1:43.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),,58,40
171,2,1:40.0,,Chicago full timeout,58,40
172,2,1:40.0,,Violation by Team (delay of game),58,40
173,2,1:26.0,,S. Harrison misses 3-pt jump shot from 26 ft,58,40
174,2,1:20.0,Defensive rebound by N. Vučević,,58,40
175,2,1:14.0,A. Gordon misses 2-pt layup from 3 ft,,58,40
176,2,1:12.0,,Defensive rebound by L. Markkanen,58,40
177,2,0:59.0,,S. Harrison misses 2-pt layup from 2 ft,58,40
178,2,0:55.0,,Offensive rebound by L. Markkanen,58,40
179,2,0:55.0,,L. Markkanen makes 2-pt layup at rim,58,42
180,2,0:48.0,N. Vučević makes 2-pt layup from 3 ft (assist by E. Fournier),,60,42
181,2,0:40.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by K. Dunn),60,45
182,2,0:32.0,Turnover by D. Augustin (out of bounds lost ball),,60,45
183,2,0:11.0,,Turnover by L. Markkanen (lost ball; steal by N. Vučević),60,45
184,2,0:06.0,Personal foul by J. Holiday (drawn by E. Fournier),,60,45
185,2,0:00.0,E. Fournier makes 2-pt jump shot from 18 ft,,62,45
186,3,11:46.0,N. Vučević makes 2-pt jump shot from 7 ft (assist by A. Gordon),,64,45
187,3,11:32.0,,W. Carter misses 2-pt jump shot from 12 ft,64,45
188,3,11:28.0,Defensive rebound by J. Isaac,,64,45
189,3,11:16.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by D. Augustin),,67,45
190,3,10:49.0,,J. Holiday misses 3-pt jump shot from 26 ft,67,45
191,3,10:46.0,Defensive rebound by D. Augustin,,67,45
192,3,10:36.0,N. Vučević misses 2-pt jump shot from 16 ft,,67,45
193,3,10:32.0,,Defensive rebound by J. Holiday,67,45
194,3,10:22.0,,K. Dunn misses 2-pt jump shot from 17 ft,67,45
195,3,10:20.0,Defensive rebound by A. Gordon,,67,45
196,3,10:03.0,Turnover by N. Vučević (bad pass; steal by L. Markkanen),,67,45
197,3,9:47.0,,J. Holiday misses 3-pt jump shot from 25 ft,67,45
198,3,9:42.0,,Offensive rebound by L. Markkanen,67,45
199,3,9:41.0,,L. Markkanen misses 2-pt layup from 3 ft (block by N. Vučević),67,45
200,3,9:41.0,Defensive rebound by E. Fournier,,67,45
201,3,9:29.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by E. Fournier),,70,45
202,3,9:29.0,,Chicago full timeout,70,45
203,3,9:07.0,,L. Markkanen misses 3-pt jump shot from 27 ft,70,45
204,3,9:04.0,Defensive rebound by D. Augustin,,70,45
205,3,8:56.0,Shooting foul by K. Dunn (drawn by N. Vučević),,70,45
206,3,8:56.0,N. Vučević misses free throw 1 of 2,,70,45
207,3,8:56.0,Offensive rebound by Team,,70,45
208,3,8:56.0,N. Vučević makes free throw 2 of 2,,71,45
209,3,8:38.0,,W. Carter misses 2-pt jump shot from 7 ft,71,45
210,3,8:35.0,Defensive rebound by N. Vučević,,71,45
211,3,8:25.0,N. Vučević makes 2-pt layup from 2 ft (assist by A. Gordon),,73,45
212,3,8:17.0,,Offensive foul by W. Carter (drawn by D. Augustin),73,45
213,3,8:17.0,,Turnover by W. Carter (offensive foul),73,45
214,3,8:17.0,,R. Lopez enters the game for W. Carter,73,45
215,3,8:01.0,D. Augustin misses 3-pt jump shot from 27 ft,,73,45
216,3,7:59.0,,Defensive rebound by Team,73,45
217,3,7:40.0,,Z. LaVine misses 2-pt jump shot from 4 ft,73,45
218,3,7:40.0,Defensive rebound by Team,,73,45
219,3,7:22.0,E. Fournier misses 3-pt jump shot from 26 ft,,73,45
220,3,7:18.0,Offensive rebound by N. Vučević,,73,45
221,3,7:16.0,Turnover by N. Vučević (lost ball; steal by K. Dunn),,73,45
222,3,7:10.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by L. Markkanen),73,47
223,3,6:54.0,D. Augustin makes 2-pt layup from 1 ft,,75,47
224,3,6:42.0,,J. Holiday misses 3-pt jump shot from 26 ft,75,47
225,3,6:40.0,,Offensive rebound by R. Lopez,75,47
226,3,6:37.0,,K. Dunn misses 3-pt jump shot from 26 ft,75,47
227,3,6:35.0,Defensive rebound by Team,,75,47
228,3,6:19.0,N. Vučević misses 2-pt jump shot from 10 ft,,75,47
229,3,6:17.0,,Defensive rebound by Z. LaVine,75,47
230,3,6:12.0,,Z. LaVine makes 2-pt layup from 2 ft,75,49
231,3,6:12.0,,Shooting foul by N. Vučević (drawn by Z. LaVine),75,49
232,3,6:12.0,W. Iwundu enters the game for A. Gordon,,75,49
233,3,6:12.0,,Z. LaVine makes free throw 1 of 1,75,50
234,3,5:55.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Fournier),,77,50
235,3,5:34.0,,K. Dunn misses 2-pt layup from 2 ft,77,50
236,3,5:32.0,Defensive rebound by N. Vučević,,77,50
237,3,5:23.0,N. Vučević misses 2-pt jump shot from 21 ft,,77,50
238,3,5:21.0,,Defensive rebound by J. Holiday,77,50
239,3,5:13.0,,Shooting foul by E. Fournier (drawn by Z. LaVine),77,50
240,3,5:13.0,,Z. LaVine misses free throw 1 of 2,77,50
241,3,5:13.0,,Offensive rebound by Team,77,50
242,3,5:13.0,J. Grant enters the game for D. Augustin,,77,50
243,3,5:13.0,,A. Blakeney enters the game for J. Holiday,77,50
244,3,5:13.0,,C. Hutchison enters the game for L. Markkanen,77,50
245,3,5:13.0,,Z. LaVine makes free throw 2 of 2,77,51
246,3,5:02.0,J. Isaac makes 3-pt jump shot from 24 ft (assist by E. Fournier),,80,51
247,3,4:41.0,,C. Hutchison makes 2-pt layup from 2 ft (assist by Z. LaVine),80,53
248,3,4:29.0,E. Fournier makes 2-pt jump shot from 16 ft (assist by N. Vučević),,82,53
249,3,4:17.0,,K. Dunn makes 2-pt jump shot from 6 ft,82,55
250,3,4:02.0,N. Vučević makes 2-pt jump shot from 14 ft,,84,55
251,3,3:42.0,,K. Dunn makes 2-pt jump shot from 17 ft,84,57
252,3,3:18.0,J. Grant misses 3-pt jump shot from 26 ft,,84,57
253,3,3:15.0,,Defensive rebound by A. Blakeney,84,57
254,3,3:02.0,,A. Blakeney misses 2-pt jump shot from 8 ft,84,57
255,3,2:59.0,Defensive rebound by J. Grant,,84,57
256,3,2:56.0,E. Fournier misses 3-pt jump shot from 26 ft,,84,57
257,3,2:53.0,,Defensive rebound by A. Blakeney,84,57
258,3,2:43.0,,K. Dunn makes 2-pt layup from 2 ft,84,59
259,3,2:43.0,,Shooting foul by N. Vučević (drawn by K. Dunn),84,59
260,3,2:43.0,Orlando full timeout,,84,59
261,3,2:43.0,A. Gordon enters the game for E. Fournier,,84,59
262,3,2:43.0,T. Ross enters the game for J. Isaac,,84,59
263,3,2:43.0,,R. Arcidiacono enters the game for Z. LaVine,84,59
264,3,2:43.0,,K. Dunn makes free throw 1 of 1,84,60
265,3,2:23.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by A. Gordon),,86,60
266,3,2:09.0,,K. Dunn misses 2-pt jump shot from 16 ft,86,60
267,3,2:03.0,Defensive rebound by N. Vučević,,86,60
268,3,2:02.0,Shooting foul by C. Hutchison (drawn by W. Iwundu),,86,60
269,3,2:02.0,W. Iwundu makes free throw 1 of 2,,87,60
270,3,2:02.0,,S. Harrison enters the game for K. Dunn,87,60
271,3,2:02.0,W. Iwundu makes free throw 2 of 2,,88,60
272,3,1:45.0,,C. Hutchison misses 2-pt layup from 5 ft (block by N. Vučević),88,60
273,3,1:42.0,Defensive rebound by N. Vučević,,88,60
274,3,1:36.0,A. Gordon misses 2-pt layup from 2 ft,,88,60
275,3,1:34.0,,Defensive rebound by A. Blakeney,88,60
276,3,1:28.0,,A. Blakeney misses 2-pt jump shot from 11 ft,88,60
277,3,1:26.0,Defensive rebound by W. Iwundu,,88,60
278,3,1:13.0,A. Gordon makes 2-pt jump shot from 20 ft,,90,60
279,3,0:49.0,,R. Arcidiacono makes 2-pt layup from 8 ft,90,62
280,3,0:32.0,W. Iwundu misses 3-pt jump shot from 25 ft,,90,62
281,3,0:28.0,,Defensive rebound by S. Harrison,90,62
282,3,0:11.0,,Turnover by S. Harrison (traveling),90,62
283,3,0:07.0,Personal foul by R. Arcidiacono (drawn by J. Grant),,90,62
284,3,0:07.0,,J. Holiday enters the game for R. Lopez,90,62
285,3,0:00.0,J. Grant misses 2-pt layup from 1 ft,,90,62
286,3,0:00.0,Offensive rebound by Team,,90,62
287,4,11:40.0,Violation by Team (kicked ball),,90,62
288,4,11:31.0,,L. Markkanen makes 2-pt jump shot from 7 ft (assist by R. Arcidiacono),90,64
289,4,11:09.0,T. Ross misses 3-pt jump shot from 25 ft,,90,64
290,4,11:05.0,,Defensive rebound by R. Arcidiacono,90,64
291,4,11:02.0,,S. Harrison misses 2-pt layup from 1 ft (block by M. Bamba),90,64
292,4,11:02.0,,Offensive rebound by Team,90,64
293,4,10:58.0,,Personal foul by T. Ross (drawn by S. Harrison),90,64
294,4,10:49.0,,C. Hutchison makes 2-pt layup from 1 ft (assist by R. Arcidiacono),90,66
295,4,10:33.0,Turnover by M. Bamba (3 sec),,90,66
296,4,10:22.0,,Offensive foul by R. Arcidiacono (drawn by J. Grant),90,66
297,4,10:22.0,,Turnover by R. Arcidiacono (offensive foul),90,66
298,4,10:09.0,A. Gordon misses 3-pt jump shot from 25 ft,,90,66
299,4,10:06.0,Offensive rebound by M. Bamba,,90,66
300,4,10:00.0,A. Gordon misses 3-pt jump shot from 24 ft,,90,66
301,4,9:58.0,Offensive rebound by M. Bamba,,90,66
302,4,9:56.0,M. Bamba makes 2-pt layup from 2 ft,,92,66
303,4,9:40.0,,L. Markkanen misses 2-pt jump shot from 5 ft,92,66
304,4,9:38.0,Defensive rebound by M. Bamba,,92,66
305,4,9:28.0,M. Bamba makes 2-pt hook shot from 5 ft (assist by E. Fournier),,94,66
306,4,9:06.0,,S. Harrison misses 2-pt layup from 2 ft,94,66
307,4,9:02.0,Defensive rebound by M. Bamba,,94,66
308,4,8:57.0,Turnover by E. Fournier (lost ball; steal by S. Harrison),,94,66
309,4,8:53.0,,S. Harrison makes 2-pt layup from 2 ft,94,68
310,4,8:30.0,E. Fournier misses 2-pt jump shot from 21 ft,,94,68
311,4,8:28.0,,Defensive rebound by C. Hutchison,94,68
312,4,8:20.0,,S. Harrison makes 3-pt jump shot from 26 ft (assist by A. Blakeney),94,71
313,4,7:59.0,A. Gordon misses 3-pt jump shot from 25 ft,,94,71
314,4,7:57.0,,Defensive rebound by S. Harrison,94,71
315,4,7:49.0,,S. Harrison misses 2-pt layup from 5 ft (block by A. Gordon),94,71
316,4,7:46.0,Defensive rebound by J. Grant,,94,71
317,4,7:33.0,A. Gordon makes 2-pt jump shot from 13 ft,,96,71
318,4,7:26.0,,Chicago full timeout,96,71
319,4,7:26.0,D. Augustin enters the game for E. Fournier,,96,71
320,4,7:26.0,W. Iwundu enters the game for J. Grant,,96,71
321,4,7:26.0,,C. Felício enters the game for L. Markkanen,96,71
322,4,7:19.0,,C. Felício misses 2-pt jump shot from 9 ft,96,71
323,4,7:19.0,,Offensive rebound by Team,96,71
324,4,7:09.0,,S. Harrison misses 2-pt layup from 2 ft (block by M. Bamba),96,71
325,4,7:06.0,Defensive rebound by T. Ross,,96,71
326,4,6:53.0,M. Bamba makes 2-pt dunk at rim (assist by A. Gordon),,98,71
327,4,6:32.0,,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by C. Hutchison),98,74
328,4,6:04.0,D. Augustin makes 2-pt layup from 2 ft,,100,74
329,4,5:50.0,,C. Hutchison misses 3-pt jump shot from 26 ft,100,74
330,4,5:46.0,Defensive rebound by T. Ross,,100,74
331,4,5:29.0,Shooting foul by R. Arcidiacono (drawn by M. Bamba),,100,74
332,4,5:29.0,M. Bamba makes free throw 1 of 2,,101,74
333,4,5:29.0,,C. Payne enters the game for R. Arcidiacono,101,74
334,4,5:29.0,M. Bamba makes free throw 2 of 2,,102,74
335,4,5:21.0,,Shooting foul by W. Iwundu (drawn by A. Blakeney),102,74
336,4,5:21.0,,A. Blakeney misses free throw 1 of 2,102,74
337,4,5:21.0,,Offensive rebound by Team,102,74
338,4,5:21.0,,A. Blakeney misses free throw 2 of 2,102,74
339,4,5:17.0,Defensive rebound by M. Bamba,,102,74
340,4,5:09.0,Offensive foul by M. Bamba (drawn by C. Payne),,102,74
341,4,5:09.0,Turnover by M. Bamba (offensive foul),,102,74
342,4,5:00.0,,C. Felício makes 2-pt layup from 1 ft (assist by S. Harrison),102,76
343,4,4:31.0,T. Ross makes 3-pt jump shot from 23 ft (assist by D. Augustin),,105,76
344,4,4:21.0,,C. Hutchison makes 2-pt jump shot from 17 ft,105,78
345,4,4:02.0,Personal foul by C. Payne (drawn by A. Gordon),,105,78
346,4,3:57.0,Shooting foul by C. Hutchison (drawn by A. Gordon),,105,78
347,4,3:57.0,A. Gordon makes free throw 1 of 2,,106,78
348,4,3:57.0,A. Gordon makes free throw 2 of 2,,107,78
349,4,3:48.0,,C. Felício makes 2-pt dunk from 1 ft (assist by C. Payne),107,80
350,4,3:48.0,Orlando full timeout,,107,80
351,4,3:48.0,I. Briscoe enters the game for D. Augustin,,107,80
352,4,3:48.0,T. Caupain enters the game for A. Gordon,,107,80
353,4,3:48.0,J. Martin enters the game for T. Ross,,107,80
354,4,3:19.0,M. Bamba misses 2-pt hook shot from 10 ft,,107,80
355,4,3:17.0,,Defensive rebound by C. Hutchison,107,80
356,4,3:05.0,,S. Harrison misses 3-pt jump shot from 26 ft,107,80
357,4,3:02.0,Defensive rebound by T. Caupain,,107,80
358,4,2:43.0,J. Martin makes 2-pt layup from 1 ft (assist by T. Caupain),,109,80
359,4,2:43.0,Shooting foul by C. Felício (drawn by J. Martin),,109,80
360,4,2:43.0,J. Martin makes free throw 1 of 1,,110,80
361,4,2:23.0,,A. Blakeney makes 2-pt layup from 3 ft (assist by C. Hutchison),110,82
362,4,2:01.0,T. Caupain misses 3-pt jump shot from 24 ft,,110,82
363,4,1:58.0,,Defensive rebound by C. Payne,110,82
364,4,1:51.0,,A. Blakeney makes 2-pt jump shot from 17 ft,110,84
365,4,1:37.0,M. Bamba misses 2-pt jump shot from 19 ft,,110,84
366,4,1:37.0,,Defensive rebound by Team,110,84
367,4,1:24.0,,C. Payne misses 2-pt layup from 5 ft,110,84
368,4,1:24.0,,Offensive rebound by Team,110,84
369,4,1:15.0,,Turnover by S. Harrison (traveling),110,84
370,4,1:01.0,Turnover by W. Iwundu (lost ball; steal by S. Harrison),,110,84
371,4,0:58.0,,Turnover by C. Hutchison (traveling),110,84
372,4,0:38.0,I. Briscoe makes 2-pt layup from 2 ft,,112,84
373,4,0:26.0,,A. Blakeney misses 2-pt jump shot from 8 ft,112,84
374,4,0:23.0,Defensive rebound by Team,,112,84
