,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
384,4,6:54.0,,Shooting foul by J. Jackson (drawn by R. O'Neale),78,95
385,4,6:54.0,,R. O'Neale makes free throw 1 of 2,78,96
386,4,6:54.0,,R. O'Neale makes free throw 2 of 2,78,97
387,4,6:49.0,Phoenix full timeout,,78,97
388,4,6:35.0,D. Ayton makes 2-pt dunk from 2 ft (assist by J. Jackson),,80,97
389,4,6:18.0,,D. Mitchell makes 2-pt layup from 2 ft (assist by J. Ingles),80,99
390,4,5:59.0,J. Jackson misses 2-pt jump shot from 10 ft,,80,99
391,4,5:57.0,,Defensive rebound by R. Rubio,80,99
392,4,5:55.0,Technical foul by J. Jackson,,80,99
393,4,5:55.0,,R. Rubio makes technical free throw,80,100
394,4,5:49.0,,Shooting foul by D. Ayton (drawn by R. Gobert),80,100
395,4,5:49.0,,R. Gobert makes free throw 1 of 2,80,101
396,4,5:49.0,,R. Gobert makes free throw 2 of 2,80,102
397,4,5:33.0,Turnover by E. Okobo (bad pass; steal by R. Gobert),,80,102
398,4,5:28.0,,R. O'Neale makes 2-pt layup from 3 ft (assist by R. Gobert),80,104
399,4,5:28.0,Violation by Team (def goaltending),,80,104
400,4,5:07.0,D. Ayton makes 2-pt jump shot from 17 ft (assist by K. Oubre),,82,104
401,4,4:55.0,,Shooting foul by D. Ayton (drawn by D. Mitchell),82,104
402,4,4:55.0,,D. Mitchell misses free throw 1 of 2,82,104
403,4,4:55.0,,Offensive rebound by Team,82,104
404,4,4:55.0,,D. Mitchell makes free throw 2 of 2,82,105
405,4,4:43.0,D. Ayton makes 2-pt jump shot from 10 ft (assist by J. Jackson),,84,105
406,4,4:27.0,,R. Rubio makes 2-pt layup from 3 ft,84,107
407,4,4:23.0,Shooting foul by R. Gobert (drawn by J. Jackson),,84,107
408,4,4:23.0,J. Jackson makes free throw 1 of 2,,85,107
409,4,4:23.0,J. Jackson makes free throw 2 of 2,,86,107
410,4,3:58.0,,Turnover by R. Rubio (bad pass; steal by M. Bridges),86,107
411,4,3:52.0,Personal foul by R. O'Neale (drawn by D. Ayton),,86,107
412,4,3:46.0,E. Okobo misses 3-pt jump shot from 26 ft,,86,107
413,4,3:43.0,,Defensive rebound by R. Gobert,86,107
414,4,3:32.0,,R. Rubio makes 3-pt jump shot from 23 ft (assist by R. Gobert),86,110
415,4,3:10.0,D. Ayton misses 2-pt jump shot from 19 ft,,86,110
416,4,3:06.0,,Defensive rebound by R. Gobert,86,110
417,4,2:59.0,,Shooting foul by M. Bridges (drawn by R. Gobert),86,110
418,4,2:59.0,,R. Gobert misses free throw 1 of 2,86,110
419,4,2:59.0,,Offensive rebound by Team,86,110
420,4,2:59.0,D. Bender enters the game for J. Jackson,,86,110
421,4,2:59.0,J. Evans enters the game for K. Oubre,,86,110
422,4,2:59.0,,G. Allen enters the game for J. Ingles,86,110
423,4,2:59.0,,R. Neto enters the game for D. Mitchell,86,110
424,4,2:59.0,,G. Niang enters the game for R. Rubio,86,110
425,4,2:59.0,,R. Gobert makes free throw 2 of 2,86,111
426,4,2:57.0,Personal take foul by R. Neto (drawn by J. Evans),,86,111
427,4,2:57.0,,E. Udoh enters the game for R. Gobert,86,111
428,4,2:44.0,D. Ayton makes 2-pt dunk from 2 ft (assist by M. Bridges),,88,111
429,4,2:25.0,,G. Niang makes 2-pt jump shot from 9 ft (assist by E. Udoh),88,113
430,4,2:12.0,D. Ayton misses 3-pt jump shot from 25 ft,,88,113
431,4,2:09.0,,Defensive rebound by G. Allen,88,113
432,4,1:56.0,,E. Udoh makes 2-pt layup from 2 ft (assist by R. Neto),88,115
433,4,1:39.0,D. Ayton misses 2-pt layup from 5 ft,,88,115
434,4,1:37.0,,Defensive rebound by G. Niang,88,115
435,4,1:34.0,,Personal take foul by D. Bender (drawn by G. Niang),88,115
436,4,1:34.0,,G. Niang misses free throw 1 of 2,88,115
437,4,1:34.0,,Offensive rebound by Team,88,115
438,4,1:34.0,R. Holmes enters the game for D. Ayton,,88,115
439,4,1:34.0,,T. Cavanaugh enters the game for R. O'Neale,88,115
440,4,1:34.0,,G. Niang makes free throw 2 of 2,88,116
441,4,1:10.0,E. Okobo misses 2-pt layup from 5 ft,,88,116
442,4,1:09.0,,Defensive rebound by E. Udoh,88,116
443,4,0:52.0,,G. Allen misses 2-pt jump shot from 11 ft,88,116
444,4,0:49.0,Defensive rebound by D. Bender,,88,116
445,4,0:30.0,Turnover by M. Bridges (bad pass),,88,116
446,4,0:18.0,,R. Neto misses 2-pt layup from 3 ft,88,116
447,4,0:16.0,,Offensive rebound by E. Udoh,88,116
448,4,0:15.0,,G. Allen misses 3-pt jump shot from 26 ft,88,116
449,4,0:15.0,Defensive rebound by E. Okobo,,88,116
