,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
25,1,8:03.0,,Turnover by T. Ferguson (lost ball; steal by L. Ball),7,11
26,1,7:52.0,Turnover by B. Ingram (bad pass; steal by T. Ferguson),,7,11
27,1,7:39.0,,S. Adams makes 2-pt layup from 1 ft,7,13
28,1,7:27.0,Turnover by T. Chandler (bad pass; steal by S. Adams),,7,13
29,1,7:23.0,,P. George makes 3-pt jump shot from 25 ft,7,16
30,1,7:21.0,LA Lakers full timeout,,7,16
31,1,7:21.0,J. McGee enters the game for T. Chandler,,7,16
32,1,7:07.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by B. Ingram),,10,16
33,1,6:50.0,,R. Westbrook makes 2-pt jump shot from 17 ft (assist by T. Ferguson),10,18
34,1,6:31.0,J. McGee makes 2-pt hook shot from 6 ft (assist by B. Ingram),,12,18
35,1,6:16.0,,R. Westbrook misses 3-pt jump shot from 25 ft,12,18
36,1,6:14.0,Defensive rebound by L. Ball,,12,18
37,1,6:09.0,Offensive foul by K. Kuzma (drawn by J. Grant),,12,18
38,1,6:09.0,Turnover by K. Kuzma (offensive foul),,12,18
39,1,5:56.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by P. George),12,21
40,1,5:42.0,K. Kuzma makes 3-pt jump shot from 26 ft,,15,21
41,1,5:27.0,,J. Grant misses 2-pt dunk from 1 ft,15,21
42,1,5:25.0,Defensive rebound by L. Ball,,15,21
43,1,5:22.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by L. Ball),,17,21
44,1,5:05.0,,T. Ferguson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),17,24
45,1,4:46.0,L. Ball misses 3-pt jump shot from 25 ft,,17,24
46,1,4:44.0,,Defensive rebound by P. George,17,24
47,1,4:40.0,,R. Westbrook misses 2-pt jump shot from 16 ft,17,24
48,1,4:37.0,Defensive rebound by J. McGee,,17,24
49,1,4:20.0,K. Kuzma misses 3-pt jump shot from 25 ft,,17,24
50,1,4:18.0,,Defensive rebound by R. Westbrook,17,24
51,1,4:12.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),17,27
52,1,3:54.0,Turnover by K. Caldwell-Pope (bad pass),,17,27
53,1,3:54.0,,D. Schröder enters the game for T. Ferguson,17,27
54,1,3:37.0,,P. George makes 2-pt jump shot from 10 ft,17,29
55,1,3:15.0,B. Ingram misses 3-pt jump shot from 22 ft,,17,29
56,1,3:12.0,,Defensive rebound by P. George,17,29
57,1,3:09.0,,Shooting foul by K. Kuzma (drawn by P. George),17,29
58,1,3:09.0,,P. George makes free throw 1 of 2,17,30
59,1,3:09.0,J. Hart enters the game for K. Kuzma,,17,30
60,1,3:09.0,,P. George misses free throw 2 of 2,17,30
61,1,3:06.0,,Offensive rebound by S. Adams,17,30
62,1,2:56.0,,J. Grant makes 2-pt hook shot from 5 ft,17,32
63,1,2:56.0,,Shooting foul by J. McGee (drawn by J. Grant),17,32
64,1,2:56.0,,Oklahoma City full timeout,17,32
65,1,2:56.0,M. Beasley enters the game for L. Ball,,17,32
66,1,2:56.0,,A. Nader enters the game for R. Westbrook,17,32
67,1,2:56.0,,J. Grant makes free throw 1 of 1,17,33
68,1,2:41.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by J. Hart),,20,33
69,1,2:28.0,,Personal foul by J. Hart (drawn by S. Adams),20,33
70,1,2:28.0,,S. Adams makes free throw 1 of 2,20,34
71,1,2:28.0,,P. Patterson enters the game for J. Grant,20,34
72,1,2:28.0,,S. Adams misses free throw 2 of 2,20,34
73,1,2:26.0,,Offensive rebound by S. Adams,20,34
74,1,2:26.0,,P. George misses 2-pt dunk from 1 ft,20,34
75,1,2:26.0,,Offensive rebound by P. George,20,34
76,1,2:22.0,,P. George makes 3-pt jump shot from 23 ft (assist by S. Adams),20,37
77,1,2:21.0,LA Lakers full timeout,,20,37
78,1,2:21.0,I. Zubac enters the game for J. McGee,,20,37
79,1,2:21.0,,N. Noel enters the game for S. Adams,20,37
80,1,2:08.0,M. Beasley misses 3-pt jump shot from 23 ft,,20,37
81,1,2:05.0,Offensive rebound by I. Zubac,,20,37
82,1,1:54.0,I. Zubac makes 2-pt dunk from 1 ft (assist by B. Ingram),,22,37
83,1,1:37.0,,D. Schröder misses 3-pt jump shot from 25 ft,22,37
84,1,1:35.0,Defensive rebound by I. Zubac,,22,37
85,1,1:13.0,M. Beasley misses 2-pt jump shot from 15 ft,,22,37
86,1,1:10.0,,Defensive rebound by N. Noel,22,37
87,1,0:59.0,,A. Nader misses 2-pt jump shot from 10 ft,22,37
88,1,0:57.0,Defensive rebound by I. Zubac,,22,37
89,1,0:39.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by B. Ingram),,25,37
90,1,0:28.0,,N. Noel makes 2-pt jump shot from 9 ft (assist by D. Schröder),25,39
91,1,0:04.0,M. Beasley makes 2-pt layup from 3 ft,,27,39
92,1,0:00.0,,P. George misses 3-pt jump shot from 30 ft,27,39
93,1,0:00.0,,Offensive rebound by Team,27,39
94,2,11:45.0,S. Mykhailiuk misses 3-pt jump shot from 24 ft,,27,39
95,2,11:42.0,,Defensive rebound by H. Diallo,27,39
96,2,11:34.0,,Turnover by N. Noel (lost ball; steal by M. Beasley),27,39
97,2,11:26.0,J. Hart misses 3-pt jump shot from 25 ft,,27,39
98,2,11:23.0,Offensive rebound by S. Mykhailiuk,,27,39
99,2,11:18.0,Turnover by I. Zubac (lost ball; steal by N. Noel),,27,39
100,2,11:09.0,,P. Patterson misses 3-pt jump shot from 25 ft,27,39
101,2,11:05.0,Defensive rebound by M. Beasley,,27,39
102,2,10:59.0,I. Zubac makes 2-pt hook shot from 12 ft (assist by M. Beasley),,29,39
103,2,10:43.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by D. Schröder),29,42
104,2,10:28.0,M. Beasley makes 2-pt layup from 2 ft,,31,42
105,2,10:28.0,Shooting foul by P. Patterson (drawn by M. Beasley),,31,42
106,2,10:28.0,M. Beasley makes free throw 1 of 1,,32,42
107,2,10:15.0,,N. Noel misses 2-pt layup from 1 ft,32,42
108,2,10:12.0,,Offensive rebound by N. Noel,32,42
109,2,10:08.0,,D. Schröder misses 3-pt jump shot from 26 ft,32,42
110,2,10:06.0,Defensive rebound by Team,,32,42
111,2,10:06.0,M. Wagner enters the game for M. Beasley,,32,42
112,2,9:51.0,J. Hart makes 2-pt layup from 1 ft (assist by L. Stephenson),,34,42
113,2,9:51.0,Shooting foul by N. Noel (drawn by J. Hart),,34,42
114,2,9:51.0,J. Hart makes free throw 1 of 1,,35,42
115,2,9:44.0,,A. Nader misses 3-pt jump shot from 23 ft,35,42
116,2,9:42.0,Defensive rebound by L. Stephenson,,35,42
117,2,9:32.0,I. Zubac makes 2-pt layup from 3 ft (assist by J. Hart),,37,42
118,2,9:31.0,,Oklahoma City full timeout,37,42
119,2,9:21.0,,D. Schröder makes 2-pt jump shot from 19 ft (assist by P. Patterson),37,44
120,2,9:08.0,Shooting foul by P. Patterson (drawn by M. Wagner),,37,44
121,2,9:08.0,M. Wagner makes free throw 1 of 2,,38,44
122,2,9:08.0,,R. Westbrook enters the game for A. Nader,38,44
123,2,9:08.0,M. Wagner makes free throw 2 of 2,,39,44
124,2,8:56.0,,H. Diallo misses 3-pt jump shot from 23 ft,39,44
125,2,8:53.0,Defensive rebound by I. Zubac,,39,44
126,2,8:49.0,J. Hart misses 2-pt layup from 1 ft,,39,44
127,2,8:45.0,Offensive rebound by I. Zubac,,39,44
128,2,8:45.0,I. Zubac makes 2-pt dunk from 1 ft,,41,44
129,2,8:37.0,,Personal foul by M. Wagner (drawn by P. Patterson),41,44
130,2,8:37.0,K. Kuzma enters the game for M. Wagner,,41,44
131,2,8:37.0,,J. Grant enters the game for P. Patterson,41,44
132,2,8:28.0,,Turnover by D. Schröder (lost ball; steal by J. Hart),41,44
133,2,8:20.0,J. Hart makes 3-pt jump shot from 25 ft,,44,44
134,2,8:07.0,,R. Westbrook misses 2-pt jump shot from 20 ft,44,44
135,2,8:06.0,Defensive rebound by S. Mykhailiuk,,44,44
136,2,8:06.0,Personal take foul by D. Schröder (drawn by S. Mykhailiuk),,44,44
137,2,8:06.0,,S. Adams enters the game for N. Noel,44,44
138,2,8:06.0,,T. Ferguson enters the game for D. Schröder,44,44
139,2,7:45.0,K. Kuzma makes 2-pt jump shot from 11 ft,,46,44
140,2,7:45.0,Away from play foul by R. Westbrook (drawn by S. Mykhailiuk),,46,44
141,2,7:45.0,S. Mykhailiuk makes free throw 1 of 1,,47,44
142,2,7:34.0,,T. Ferguson misses 3-pt jump shot from 25 ft,47,44
143,2,7:31.0,Defensive rebound by J. Hart,,47,44
144,2,7:24.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft,,47,44
145,2,7:21.0,,Defensive rebound by R. Westbrook,47,44
146,2,7:12.0,,Shooting foul by L. Stephenson (drawn by H. Diallo),47,44
147,2,7:12.0,,H. Diallo misses free throw 1 of 2,47,44
148,2,7:12.0,,Offensive rebound by Team,47,44
149,2,7:12.0,,H. Diallo misses free throw 2 of 2,47,44
150,2,7:10.0,Defensive rebound by K. Kuzma,,47,44
151,2,7:01.0,Turnover by L. Stephenson (traveling),,47,44
152,2,7:01.0,,P. George enters the game for H. Diallo,47,44
153,2,6:51.0,,R. Westbrook misses 2-pt layup from 2 ft,47,44
154,2,6:49.0,Defensive rebound by J. Hart,,47,44
155,2,6:46.0,Turnover by J. Hart (bad pass),,47,44
156,2,6:29.0,,R. Westbrook misses 2-pt jump shot from 14 ft,47,44
157,2,6:27.0,Defensive rebound by K. Kuzma,,47,44
158,2,6:27.0,Personal take foul by R. Westbrook (drawn by K. Kuzma),,47,44
159,2,6:27.0,K. Kuzma makes free throw 1 of 2,,48,44
160,2,6:27.0,,Oklahoma City full timeout,48,44
161,2,6:27.0,L. Ball enters the game for S. Mykhailiuk,,48,44
162,2,6:27.0,T. Chandler enters the game for L. Stephenson,,48,44
163,2,6:27.0,B. Ingram enters the game for I. Zubac,,48,44
164,2,6:27.0,K. Kuzma makes free throw 2 of 2,,49,44
165,2,6:10.0,,Turnover by S. Adams (bad pass; steal by K. Kuzma),49,44
166,2,6:06.0,K. Kuzma misses 2-pt layup from 1 ft,,49,44
167,2,6:05.0,,Defensive rebound by P. George,49,44
168,2,6:00.0,,R. Westbrook makes 3-pt jump shot from 23 ft (assist by P. George),49,47
169,2,5:46.0,J. Hart makes 3-pt jump shot from 22 ft (assist by L. Ball),,52,47
170,2,5:26.0,,R. Westbrook misses 2-pt jump shot from 10 ft,52,47
171,2,5:23.0,Defensive rebound by T. Chandler,,52,47
172,2,5:15.0,T. Chandler makes 2-pt layup from 2 ft (assist by B. Ingram),,54,47
173,2,5:05.0,,P. George makes 3-pt jump shot from 25 ft,54,50
174,2,4:45.0,L. Ball misses 2-pt jump shot from 20 ft,,54,50
175,2,4:42.0,,Defensive rebound by S. Adams,54,50
176,2,4:30.0,,T. Ferguson makes 3-pt jump shot from 25 ft (assist by R. Westbrook),54,53
177,2,4:28.0,LA Lakers full timeout,,54,53
178,2,4:28.0,K. Caldwell-Pope enters the game for J. Hart,,54,53
179,2,4:28.0,M. Wagner enters the game for K. Kuzma,,54,53
180,2,4:05.0,L. Ball misses 2-pt layup from 4 ft,,54,53
181,2,4:03.0,Offensive rebound by T. Chandler,,54,53
182,2,4:02.0,T. Chandler misses 2-pt layup from 1 ft,,54,53
183,2,3:56.0,,Defensive rebound by S. Adams,54,53
184,2,3:48.0,,S. Adams misses 2-pt hook shot from 4 ft (block by M. Wagner),54,53
185,2,3:45.0,Defensive rebound by M. Wagner,,54,53
186,2,3:44.0,Shooting foul by T. Ferguson (drawn by B. Ingram),,54,53
187,2,3:44.0,B. Ingram makes free throw 1 of 2,,55,53
188,2,3:44.0,B. Ingram makes free throw 2 of 2,,56,53
189,2,3:31.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by P. George),56,56
190,2,3:18.0,M. Wagner makes 3-pt jump shot from 27 ft (assist by L. Ball),,59,56
191,2,3:01.0,,P. George makes 2-pt jump shot from 18 ft (assist by R. Westbrook),59,58
192,2,2:50.0,L. Ball makes 2-pt dunk from 1 ft (assist by B. Ingram),,61,58
193,2,2:33.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by P. George),61,61
194,2,2:18.0,L. Ball misses 2-pt jump shot from 18 ft,,61,61
195,2,2:16.0,,Defensive rebound by R. Westbrook,61,61
196,2,2:10.0,,R. Westbrook misses 2-pt layup from 5 ft,61,61
197,2,2:10.0,,Offensive rebound by Team,61,61
198,2,2:08.0,,J. Grant misses 2-pt layup from 7 ft (block by T. Chandler),61,61
199,2,2:08.0,,Offensive rebound by Team,61,61
200,2,1:58.0,,S. Adams makes 2-pt hook shot from 15 ft,61,63
201,2,1:40.0,L. Ball misses 3-pt jump shot from 23 ft,,61,63
202,2,1:38.0,,Defensive rebound by S. Adams,61,63
203,2,1:24.0,,R. Westbrook misses 3-pt jump shot from 24 ft,61,63
204,2,1:20.0,Defensive rebound by T. Chandler,,61,63
205,2,1:14.0,L. Ball makes 3-pt jump shot from 23 ft (assist by B. Ingram),,64,63
206,2,1:05.0,,Oklahoma City full timeout,64,63
207,2,1:00.0,,R. Westbrook misses 3-pt jump shot from 26 ft,64,63
208,2,0:58.0,Defensive rebound by K. Caldwell-Pope,,64,63
209,2,0:36.0,L. Ball makes 3-pt jump shot from 27 ft (assist by K. Caldwell-Pope),,67,63
210,2,0:30.0,,J. Grant misses 3-pt jump shot from 26 ft,67,63
211,2,0:26.0,Defensive rebound by B. Ingram,,67,63
212,2,0:08.0,Turnover by B. Ingram (traveling),,67,63
213,2,0:03.0,,P. George misses 3-pt jump shot from 26 ft,67,63
214,2,0:00.0,Defensive rebound by L. Ball,,67,63
215,2,0:00.0,L. Ball misses 3-pt jump shot from 85 ft,,67,63
216,2,0:00.0,Offensive rebound by Team,,67,63
217,3,11:46.0,B. Ingram misses 3-pt jump shot from 26 ft,,67,63
218,3,11:43.0,,Defensive rebound by J. Grant,67,63
219,3,11:27.0,,R. Westbrook makes 3-pt jump shot from 26 ft (assist by P. George),67,66
220,3,11:02.0,B. Ingram misses 2-pt layup from 5 ft,,67,66
221,3,10:58.0,Offensive rebound by T. Chandler,,67,66
222,3,10:58.0,T. Chandler misses 2-pt dunk at rim,,67,66
223,3,10:58.0,,Defensive rebound by T. Ferguson,67,66
224,3,10:50.0,,P. George makes 2-pt jump shot from 20 ft,67,68
225,3,10:35.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,67,68
226,3,10:34.0,,Defensive rebound by Team,67,68
227,3,10:10.0,,S. Adams misses 2-pt hook shot from 7 ft,67,68
228,3,10:08.0,Defensive rebound by T. Chandler,,67,68
229,3,10:03.0,Turnover by B. Ingram (bad pass; steal by S. Adams),,67,68
230,3,9:59.0,,Shooting foul by L. Ball (drawn by T. Ferguson),67,68
231,3,9:59.0,,T. Ferguson makes free throw 1 of 2,67,69
232,3,9:59.0,,T. Ferguson misses free throw 2 of 2,67,69
233,3,9:56.0,Defensive rebound by K. Kuzma,,67,69
234,3,9:48.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by L. Ball),,70,69
235,3,9:26.0,,J. Grant misses 2-pt jump shot from 4 ft,70,69
236,3,9:22.0,,Offensive rebound by S. Adams,70,69
237,3,9:22.0,,S. Adams misses 2-pt layup from 1 ft,70,69
238,3,9:21.0,Defensive rebound by K. Caldwell-Pope,,70,69
239,3,9:17.0,L. Ball makes 3-pt jump shot from 27 ft (assist by K. Kuzma),,73,69
240,3,8:53.0,,S. Adams makes 2-pt jump shot from 6 ft (assist by R. Westbrook),73,71
241,3,8:40.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,73,71
242,3,8:37.0,Offensive rebound by T. Chandler,,73,71
243,3,8:32.0,T. Chandler makes 2-pt layup at rim (assist by L. Ball),,75,71
244,3,8:17.0,,Turnover by P. George (bad pass; steal by K. Caldwell-Pope),75,71
245,3,8:13.0,K. Caldwell-Pope makes 2-pt layup from 2 ft,,77,71
246,3,8:13.0,,Oklahoma City full timeout,77,71
247,3,8:05.0,,Shooting foul by T. Chandler (drawn by R. Westbrook),77,71
248,3,8:05.0,,R. Westbrook misses free throw 1 of 2,77,71
249,3,8:05.0,,Offensive rebound by Team,77,71
250,3,8:05.0,,R. Westbrook misses free throw 2 of 2,77,71
251,3,8:02.0,,Offensive rebound by S. Adams,77,71
252,3,8:01.0,,Shooting foul by L. Ball (drawn by T. Ferguson),77,71
253,3,8:01.0,,T. Ferguson makes free throw 1 of 3,77,72
254,3,8:01.0,,T. Ferguson makes free throw 2 of 3,77,73
255,3,8:01.0,,T. Ferguson misses free throw 3 of 3,77,73
256,3,7:58.0,,Offensive rebound by T. Ferguson,77,73
257,3,7:56.0,,P. George makes 3-pt jump shot from 26 ft (assist by T. Ferguson),77,76
258,3,7:56.0,LA Lakers full timeout,,77,76
259,3,7:37.0,B. Ingram misses 2-pt layup from 3 ft,,77,76
260,3,7:33.0,Offensive rebound by K. Kuzma,,77,76
261,3,7:28.0,Turnover by K. Kuzma (traveling),,77,76
262,3,7:17.0,,P. George misses 3-pt jump shot from 26 ft,77,76
263,3,7:14.0,Defensive rebound by K. Kuzma,,77,76
264,3,7:09.0,Personal foul by T. Ferguson (drawn by T. Chandler),,77,76
265,3,7:06.0,Personal foul by T. Ferguson (drawn by K. Caldwell-Pope),,77,76
266,3,7:06.0,J. McGee enters the game for T. Chandler,,77,76
267,3,7:06.0,Violation by Team (delay of game),,77,76
268,3,6:51.0,L. Ball misses 3-pt jump shot from 24 ft,,77,76
269,3,6:48.0,,Defensive rebound by S. Adams,77,76
270,3,6:37.0,,Offensive foul by T. Ferguson (drawn by K. Caldwell-Pope),77,76
271,3,6:37.0,,Turnover by T. Ferguson (offensive foul),77,76
272,3,6:37.0,,D. Schröder enters the game for T. Ferguson,77,76
273,3,6:29.0,Turnover by L. Ball (bad pass; steal by P. George),,77,76
274,3,6:23.0,,Turnover by R. Westbrook (bad pass; steal by K. Caldwell-Pope),77,76
275,3,6:21.0,Turnover by K. Caldwell-Pope (bad pass; steal by S. Adams),,77,76
276,3,6:14.0,,R. Westbrook makes 3-pt jump shot from 25 ft,77,79
277,3,6:00.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by B. Ingram),,80,79
278,3,5:47.0,,R. Westbrook misses 2-pt jump shot from 18 ft,80,79
279,3,5:44.0,Defensive rebound by B. Ingram,,80,79
280,3,5:32.0,B. Ingram misses 2-pt jump shot from 10 ft (block by R. Westbrook),,80,79
281,3,5:29.0,Offensive rebound by B. Ingram,,80,79
282,3,5:28.0,Offensive foul by K. Kuzma (drawn by D. Schröder),,80,79
283,3,5:28.0,Turnover by K. Kuzma (offensive foul),,80,79
284,3,5:28.0,J. Hart enters the game for L. Ball,,80,79
285,3,5:28.0,S. Mykhailiuk enters the game for K. Caldwell-Pope,,80,79
286,3,5:15.0,,Def 3 sec tech foul by Team,80,79
287,3,5:15.0,,P. George makes technical free throw,80,80
288,3,5:09.0,,D. Schröder misses 3-pt jump shot from 26 ft,80,80
289,3,5:06.0,Defensive rebound by J. Hart,,80,80
290,3,4:58.0,Shooting foul by J. Grant (drawn by B. Ingram),,80,80
291,3,4:58.0,B. Ingram makes free throw 1 of 2,,81,80
292,3,4:58.0,B. Ingram makes free throw 2 of 2,,82,80
293,3,4:47.0,,R. Westbrook misses 2-pt layup from 4 ft (block by J. McGee),82,80
294,3,4:44.0,Defensive rebound by S. Mykhailiuk,,82,80
295,3,4:40.0,Personal foul by J. Grant (drawn by J. McGee),,82,80
296,3,4:35.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by B. Ingram),,85,80
297,3,4:23.0,,P. George makes 2-pt jump shot from 2 ft,85,82
298,3,4:23.0,,Shooting foul by S. Mykhailiuk (drawn by P. George),85,82
299,3,4:23.0,,A. Nader enters the game for J. Grant,85,82
300,3,4:23.0,,P. George makes free throw 1 of 1,85,83
301,3,4:07.0,B. Ingram misses 2-pt jump shot from 13 ft,,85,83
302,3,4:05.0,,Defensive rebound by S. Adams,85,83
303,3,3:59.0,,R. Westbrook misses 2-pt layup from 3 ft,85,83
304,3,3:56.0,,Offensive rebound by R. Westbrook,85,83
305,3,3:54.0,,R. Westbrook makes 2-pt dunk from 1 ft,85,85
306,3,3:38.0,K. Kuzma misses 2-pt jump shot from 14 ft,,85,85
307,3,3:34.0,Offensive rebound by J. McGee,,85,85
308,3,3:34.0,J. McGee makes 2-pt dunk at rim,,87,85
309,3,3:21.0,,Shooting foul by S. Mykhailiuk (drawn by D. Schröder),87,85
310,3,3:21.0,I. Zubac enters the game for J. McGee,,87,85
311,3,3:21.0,,N. Noel enters the game for S. Adams,87,85
312,3,3:21.0,,D. Schröder makes free throw 1 of 2,87,86
313,3,3:21.0,,D. Schröder makes free throw 2 of 2,87,87
314,3,3:06.0,K. Kuzma misses 3-pt jump shot from 26 ft,,87,87
315,3,3:04.0,Offensive rebound by Team,,87,87
316,3,3:04.0,,Loose ball foul by N. Noel (drawn by J. Hart),87,87
317,3,3:04.0,J. Hart misses free throw 1 of 2,,87,87
318,3,3:04.0,Offensive rebound by Team,,87,87
319,3,3:04.0,J. Hart makes free throw 2 of 2,,88,87
320,3,2:53.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by R. Westbrook),88,90
321,3,2:32.0,Turnover by B. Ingram (traveling),,88,90
322,3,2:27.0,,N. Noel makes 2-pt jump shot from 7 ft (assist by R. Westbrook),88,92
323,3,2:12.0,Turnover by I. Zubac (3 sec),,88,92
324,3,2:12.0,L. Stephenson enters the game for B. Ingram,,88,92
325,3,2:06.0,,Turnover by R. Westbrook (bad pass; steal by K. Kuzma),88,92
326,3,2:01.0,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by J. Hart),,91,92
327,3,1:46.0,,Turnover by D. Schröder (bad pass),91,92
328,3,1:46.0,,H. Diallo enters the game for R. Westbrook,91,92
329,3,1:33.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,91,92
330,3,1:31.0,,Defensive rebound by A. Nader,91,92
331,3,1:22.0,,P. George misses 2-pt layup from 9 ft (block by J. Hart),91,92
332,3,1:19.0,Defensive rebound by I. Zubac,,91,92
333,3,1:13.0,I. Zubac makes 2-pt dunk from 1 ft (assist by K. Kuzma),,93,92
334,3,0:58.0,,P. George makes 3-pt jump shot from 25 ft (assist by N. Noel),93,95
335,3,0:39.0,Offensive foul by I. Zubac (drawn by D. Schröder),,93,95
336,3,0:39.0,Turnover by I. Zubac (offensive foul),,93,95
337,3,0:31.0,,D. Schröder misses 3-pt jump shot from 26 ft,93,95
338,3,0:28.0,Defensive rebound by L. Stephenson,,93,95
339,3,0:09.0,K. Kuzma makes 2-pt layup from 6 ft,,95,95
340,3,0:04.0,,Shooting foul by S. Mykhailiuk (drawn by A. Nader),95,95
341,3,0:04.0,,A. Nader misses free throw 1 of 2,95,95
342,3,0:04.0,,Offensive rebound by Team,95,95
343,3,0:04.0,,A. Nader makes free throw 2 of 2,95,96
344,3,0:00.0,J. Hart misses 3-pt jump shot from 26 ft,,95,96
345,3,0:00.0,Offensive rebound by Team,,95,96
346,4,11:48.0,,A. Nader misses 3-pt jump shot from 25 ft,95,96
347,4,11:46.0,Defensive rebound by S. Mykhailiuk,,95,96
348,4,11:37.0,I. Zubac makes 2-pt layup from 4 ft (assist by L. Stephenson),,97,96
349,4,11:16.0,,D. Schröder makes 2-pt jump shot from 14 ft (assist by P. George),97,98
350,4,11:06.0,L. Stephenson makes 2-pt layup from 1 ft,,99,98
351,4,10:47.0,,Personal foul by L. Stephenson (drawn by A. Nader),99,98
352,4,10:47.0,,H. Diallo enters the game for P. George,99,98
353,4,10:47.0,,T. Ferguson enters the game for A. Nader,99,98
354,4,10:38.0,,T. Ferguson misses 3-pt jump shot from 25 ft,99,98
355,4,10:32.0,,Offensive rebound by H. Diallo,99,98
356,4,10:32.0,,H. Diallo misses 2-pt layup from 1 ft,99,98
357,4,10:32.0,Defensive rebound by M. Beasley,,99,98
358,4,10:18.0,M. Beasley misses 2-pt jump shot from 10 ft,,99,98
359,4,10:16.0,,Defensive rebound by D. Schröder,99,98
360,4,10:14.0,,Turnover by D. Schröder (bad pass; steal by J. Hart),99,98
361,4,10:09.0,I. Zubac makes 2-pt layup from 3 ft (assist by M. Beasley),,101,98
362,4,10:09.0,,Violation by Team (def goaltending),101,98
363,4,10:09.0,,S. Adams enters the game for N. Noel,101,98
364,4,10:09.0,,R. Westbrook enters the game for D. Schröder,101,98
365,4,9:49.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by R. Westbrook),101,101
366,4,9:49.0,,Shooting foul by M. Beasley (drawn by P. Patterson),101,101
367,4,9:49.0,,P. Patterson misses free throw 1 of 1,101,101
368,4,9:49.0,Defensive rebound by Team,,101,101
369,4,9:49.0,,Loose ball foul by S. Adams (drawn by I. Zubac),101,101
370,4,9:27.0,Turnover by M. Beasley (lost ball; steal by R. Westbrook),,101,101
371,4,9:22.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by H. Diallo),101,104
372,4,9:20.0,,Violation by Team (delay of game),101,104
373,4,9:06.0,M. Beasley misses 2-pt layup from 3 ft,,101,104
374,4,9:00.0,Offensive rebound by I. Zubac,,101,104
375,4,9:00.0,I. Zubac misses 2-pt layup at rim,,101,104
376,4,9:00.0,Offensive rebound by I. Zubac,,101,104
377,4,8:56.0,I. Zubac makes 2-pt layup at rim,,103,104
