,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
380,4,3:54.0,D. Green enters the game for F. VanVleet,,92,85
381,4,3:39.0,K. Leonard misses 2-pt jump shot from 8 ft,,92,85
382,4,3:37.0,,Defensive rebound by N. Vučević,92,85
383,4,3:20.0,,E. Fournier misses 3-pt jump shot from 26 ft,92,85
384,4,3:16.0,Defensive rebound by K. Leonard,,92,85
385,4,3:13.0,K. Leonard makes 2-pt layup from 2 ft,,94,85
386,4,3:13.0,,Violation by Team (def goaltending),94,85
387,4,3:13.0,Shooting foul by E. Fournier (drawn by K. Leonard),,94,85
388,4,3:13.0,K. Leonard misses free throw 1 of 1,,94,85
389,4,3:08.0,Offensive rebound by P. Siakam,,94,85
390,4,2:58.0,K. Leonard misses 2-pt jump shot from 11 ft,,94,85
391,4,2:55.0,,Defensive rebound by N. Vučević,94,85
392,4,2:44.0,,T. Ross makes 3-pt jump shot from 27 ft (assist by N. Vučević),94,88
393,4,2:34.0,Turnover by K. Leonard (traveling),,94,88
394,4,2:22.0,,T. Ross misses 3-pt jump shot from 25 ft,94,88
395,4,2:19.0,Defensive rebound by K. Leonard,,94,88
396,4,2:00.0,D. Green misses 3-pt jump shot from 27 ft,,94,88
397,4,1:57.0,,Defensive rebound by T. Ross,94,88
398,4,1:55.0,,T. Ross makes 2-pt layup from 2 ft,94,90
399,4,1:33.0,P. Siakam makes 2-pt jump shot from 7 ft,,96,90
400,4,1:17.0,,Turnover by N. Vučević (lost ball; steal by D. Green),96,90
401,4,1:04.0,Personal foul by E. Fournier (drawn by P. Siakam),,96,90
402,4,1:04.0,Toronto full timeout,,96,90
403,4,0:53.0,D. Green misses 3-pt jump shot from 23 ft,,96,90
404,4,0:51.0,,Defensive rebound by N. Vučević,96,90
405,4,0:42.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),96,93
406,4,0:20.0,K. Leonard misses 2-pt jump shot from 19 ft,,96,93
407,4,0:15.0,Offensive rebound by K. Lowry,,96,93
408,4,0:12.0,Personal take foul by A. Gordon (drawn by K. Leonard),,96,93
409,4,0:12.0,K. Leonard makes free throw 1 of 2,,97,93
410,4,0:12.0,K. Leonard makes free throw 2 of 2,,98,93
411,4,0:12.0,,Orlando full timeout,98,93
412,4,0:12.0,F. VanVleet enters the game for M. Gasol,,98,93
413,4,0:07.0,,T. Ross misses 3-pt jump shot from 26 ft,98,93
414,4,0:07.0,,Offensive rebound by N. Vučević,98,93
415,4,0:00.0,,E. Fournier misses 3-pt jump shot from 25 ft,98,93
416,4,0:00.0,,Offensive rebound by Team,98,93
417,4,0:00.0,,Turnover by A. Gordon (inbound),98,93
