,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MILWAUKEE_ACTION,PORTLAND_SCORE,MILWAUKEE_SCORE
46,1,6:29.0,,Shooting foul by J. Nurkić (drawn by G. Antetokounmpo),7,18
47,1,6:29.0,,P. Connaughton enters the game for M. Brogdon,7,18
48,1,6:29.0,,G. Antetokounmpo misses free throw 1 of 1,7,18
49,1,6:29.0,Defensive rebound by A. Aminu,,7,18
50,1,6:15.0,C. McCollum misses 2-pt hook shot from 9 ft,,7,18
51,1,6:13.0,Offensive rebound by J. Nurkić,,7,18
52,1,6:12.0,J. Nurkić misses 2-pt layup from 2 ft,,7,18
53,1,6:11.0,,Defensive rebound by Team,7,18
54,1,6:11.0,Loose ball foul by M. Harkless (drawn by K. Middleton),,7,18
55,1,5:54.0,,P. Connaughton misses 2-pt dunk at rim,7,18
56,1,5:46.0,,Offensive rebound by G. Antetokounmpo,7,18
57,1,5:46.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,7,20
58,1,5:35.0,A. Aminu misses 3-pt jump shot from 26 ft,,7,20
59,1,5:32.0,,Defensive rebound by E. Bledsoe,7,20
60,1,5:18.0,,Turnover by B. Lopez (bad pass; steal by M. Harkless),7,20
61,1,5:12.0,A. Aminu misses 2-pt jump shot from 11 ft,,7,20
62,1,5:08.0,,Defensive rebound by E. Bledsoe,7,20
63,1,5:02.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),7,22
64,1,5:02.0,Portland full timeout,,7,22
65,1,5:02.0,M. Leonard enters the game for A. Aminu,,7,22
66,1,5:02.0,E. Turner enters the game for J. Nurkić,,7,22
67,1,5:02.0,,T. Maker enters the game for B. Lopez,7,22
68,1,4:38.0,M. Harkless misses 3-pt jump shot from 23 ft,,7,22
69,1,4:35.0,,Defensive rebound by E. Bledsoe,7,22
70,1,4:16.0,,E. Bledsoe makes 2-pt layup from 1 ft,7,24
71,1,3:54.0,C. McCollum misses 3-pt jump shot from 27 ft,,7,24
72,1,3:54.0,,Defensive rebound by Team,7,24
73,1,3:54.0,,T. Snell enters the game for K. Middleton,7,24
74,1,3:46.0,,E. Bledsoe makes 2-pt layup from 2 ft,7,26
75,1,3:35.0,M. Leonard makes 3-pt jump shot from 27 ft (assist by D. Lillard),,10,26
76,1,3:18.0,,T. Maker misses 3-pt jump shot from 23 ft,10,26
77,1,3:13.0,Defensive rebound by M. Harkless,,10,26
78,1,3:10.0,D. Lillard makes 3-pt jump shot from 27 ft,,13,26
79,1,2:50.0,,Turnover by G. Antetokounmpo (bad pass; steal by M. Harkless),13,26
80,1,2:44.0,D. Lillard misses 3-pt jump shot from 30 ft,,13,26
81,1,2:41.0,,Defensive rebound by T. Maker,13,26
82,1,2:32.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,13,26
83,1,2:29.0,Defensive rebound by D. Lillard,,13,26
84,1,2:19.0,E. Turner makes 2-pt jump shot from 12 ft,,15,26
85,1,1:54.0,,E. Bledsoe makes 2-pt layup at rim,15,28
86,1,1:48.0,Offensive foul by D. Lillard (drawn by E. Bledsoe),,15,28
87,1,1:48.0,Turnover by D. Lillard (offensive foul),,15,28
88,1,1:48.0,N. Stauskas enters the game for C. McCollum,,15,28
89,1,1:48.0,,M. Brogdon enters the game for E. Bledsoe,15,28
90,1,1:41.0,,T. Maker misses 3-pt jump shot from 27 ft,15,28
91,1,1:38.0,Defensive rebound by M. Harkless,,15,28
92,1,1:29.0,Shooting foul by P. Connaughton (drawn by D. Lillard),,15,28
93,1,1:29.0,D. Lillard makes free throw 1 of 3,,16,28
94,1,1:29.0,D. Lillard makes free throw 2 of 3,,17,28
95,1,1:29.0,D. Lillard makes free throw 3 of 3,,18,28
96,1,1:12.0,,T. Maker makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),18,31
97,1,1:07.0,Turnover by D. Lillard (bad pass; steal by G. Antetokounmpo),,18,31
98,1,1:03.0,,M. Brogdon misses 2-pt layup from 2 ft (block by M. Harkless),18,31
99,1,1:03.0,,Offensive rebound by Team,18,31
100,1,1:03.0,Z. Collins enters the game for M. Harkless,,18,31
101,1,1:03.0,,E. İlyasova enters the game for G. Antetokounmpo,18,31
102,1,1:01.0,,Offensive foul by T. Maker (drawn by D. Lillard),18,31
103,1,1:01.0,,Turnover by T. Maker (offensive foul),18,31
104,1,0:42.0,D. Lillard misses 2-pt jump shot from 19 ft,,18,31
105,1,0:39.0,,Defensive rebound by P. Connaughton,18,31
106,1,0:31.0,,T. Maker misses 3-pt jump shot from 27 ft,18,31
107,1,0:26.0,Defensive rebound by N. Stauskas,,18,31
108,1,0:13.0,E. Turner makes 2-pt jump shot from 18 ft,,20,31
109,1,0:00.0,,Turnover by M. Brogdon (offensive foul),20,31
110,1,0:00.0,,Offensive foul by M. Brogdon (drawn by D. Lillard),20,31
111,1,0:00.0,Turnover by M. Leonard (bad pass; steal by P. Connaughton),,20,31
112,2,11:38.0,E. Turner misses 3-pt jump shot from 26 ft,,20,31
113,2,11:34.0,,Defensive rebound by E. İlyasova,20,31
114,2,11:24.0,,M. Brogdon misses 3-pt jump shot from 26 ft,20,31
115,2,11:20.0,Defensive rebound by E. Turner,,20,31
116,2,11:18.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by E. Turner),,23,31
117,2,11:01.0,,E. İlyasova misses 2-pt jump shot from 5 ft,23,31
118,2,10:58.0,,Offensive rebound by M. Brogdon,23,31
119,2,10:57.0,,M. Brogdon makes 2-pt layup from 2 ft,23,33
120,2,10:48.0,Turnover by N. Stauskas (step out of bounds),,23,33
121,2,10:48.0,,S. Brown enters the game for P. Connaughton,23,33
122,2,10:32.0,,Shooting foul by C. McCollum (drawn by M. Brogdon),23,33
123,2,10:32.0,,M. Brogdon makes free throw 1 of 2,23,34
124,2,10:32.0,,M. Brogdon makes free throw 2 of 2,23,35
125,2,10:25.0,Shooting foul by T. Snell (drawn by C. McCollum),,23,35
126,2,10:25.0,C. McCollum makes free throw 1 of 2,,24,35
127,2,10:25.0,C. McCollum makes free throw 2 of 2,,25,35
128,2,10:13.0,,M. Brogdon makes 2-pt layup from 2 ft (assist by B. Lopez),25,37
129,2,9:59.0,M. Leonard makes 3-pt jump shot from 27 ft (assist by E. Turner),,28,37
130,2,9:41.0,,T. Snell makes 2-pt layup from 2 ft (assist by E. İlyasova),28,39
131,2,9:41.0,,Shooting foul by Z. Collins (drawn by T. Snell),28,39
132,2,9:41.0,,T. Snell makes free throw 1 of 1,28,40
133,2,9:26.0,C. McCollum makes 2-pt jump shot from 13 ft,,30,40
134,2,9:12.0,,E. İlyasova misses 3-pt jump shot from 27 ft,30,40
135,2,9:12.0,Defensive rebound by M. Leonard,,30,40
136,2,8:53.0,E. Turner misses 2-pt jump shot from 11 ft,,30,40
137,2,8:50.0,,Defensive rebound by E. İlyasova,30,40
138,2,8:41.0,,T. Snell misses 2-pt jump shot from 4 ft,30,40
139,2,8:38.0,Defensive rebound by Z. Collins,,30,40
140,2,8:31.0,N. Stauskas misses 2-pt layup from 5 ft,,30,40
141,2,8:31.0,,Defensive rebound by E. İlyasova,30,40
142,2,8:19.0,,Turnover by S. Brown (bad pass; steal by M. Leonard),30,40
143,2,8:12.0,C. McCollum misses 2-pt jump shot from 18 ft,,30,40
144,2,8:08.0,,Defensive rebound by E. İlyasova,30,40
145,2,7:56.0,,M. Brogdon makes 2-pt layup from 1 ft,30,42
146,2,7:54.0,Portland full timeout,,30,42
147,2,7:54.0,,K. Middleton enters the game for T. Snell,30,42
148,2,7:42.0,Turnover by C. McCollum (bad pass; steal by K. Middleton),,30,42
149,2,7:38.0,,S. Brown makes 2-pt dunk at rim (assist by K. Middleton),30,44
150,2,7:22.0,C. McCollum makes 2-pt jump shot from 16 ft,,32,44
151,2,7:09.0,,E. İlyasova misses 2-pt layup from 6 ft,32,44
152,2,7:05.0,Defensive rebound by M. Leonard,,32,44
153,2,6:53.0,E. Turner misses 2-pt jump shot from 14 ft,,32,44
154,2,6:50.0,,Defensive rebound by K. Middleton,32,44
155,2,6:47.0,,K. Middleton makes 3-pt jump shot from 27 ft,32,47
156,2,6:47.0,,Shooting foul by N. Stauskas (drawn by K. Middleton),32,47
157,2,6:47.0,,K. Middleton makes free throw 1 of 1,32,48
158,2,6:47.0,A. Aminu enters the game for Z. Collins,,32,48
159,2,6:47.0,D. Lillard enters the game for M. Leonard,,32,48
160,2,6:47.0,J. Nurkić enters the game for E. Turner,,32,48
161,2,6:47.0,,G. Antetokounmpo enters the game for E. İlyasova,32,48
162,2,6:30.0,A. Aminu misses 3-pt jump shot from 25 ft,,32,48
163,2,6:25.0,,Defensive rebound by M. Brogdon,32,48
164,2,6:21.0,,M. Brogdon makes 2-pt layup from 4 ft,32,50
165,2,6:11.0,N. Stauskas misses 3-pt jump shot from 26 ft,,32,50
166,2,6:11.0,Offensive rebound by J. Nurkić,,32,50
167,2,6:06.0,N. Stauskas misses 3-pt jump shot from 23 ft,,32,50
168,2,6:04.0,,Defensive rebound by G. Antetokounmpo,32,50
169,2,6:00.0,,B. Lopez misses 3-pt jump shot from 27 ft,32,50
170,2,6:00.0,Defensive rebound by A. Aminu,,32,50
171,2,5:48.0,D. Lillard misses 3-pt jump shot from 25 ft,,32,50
172,2,5:48.0,,Defensive rebound by G. Antetokounmpo,32,50
173,2,5:37.0,,S. Brown misses 3-pt jump shot from 27 ft,32,50
174,2,5:34.0,Defensive rebound by N. Stauskas,,32,50
175,2,5:27.0,N. Stauskas misses 3-pt jump shot from 27 ft,,32,50
176,2,5:23.0,,Defensive rebound by K. Middleton,32,50
177,2,5:22.0,,Shooting foul by C. McCollum (drawn by K. Middleton),32,50
178,2,5:22.0,,K. Middleton makes free throw 1 of 2,32,51
179,2,5:22.0,E. Turner enters the game for C. McCollum,,32,51
180,2,5:22.0,,E. Bledsoe enters the game for M. Brogdon,32,51
181,2,5:22.0,,K. Middleton makes free throw 2 of 2,32,52
182,2,5:05.0,A. Aminu misses 3-pt jump shot from 26 ft,,32,52
183,2,5:02.0,,Defensive rebound by S. Brown,32,52
184,2,4:56.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,32,54
185,2,4:40.0,Personal foul by G. Antetokounmpo (drawn by D. Lillard),,32,54
186,2,4:40.0,C. McCollum enters the game for N. Stauskas,,32,54
187,2,4:40.0,,E. İlyasova enters the game for B. Lopez,32,54
188,2,4:31.0,A. Aminu misses 3-pt jump shot from 25 ft,,32,54
189,2,4:31.0,Offensive rebound by J. Nurkić,,32,54
190,2,4:25.0,Shooting foul by E. İlyasova (drawn by D. Lillard),,32,54
191,2,4:25.0,D. Lillard makes free throw 1 of 2,,33,54
192,2,4:25.0,D. Lillard makes free throw 2 of 2,,34,54
193,2,4:13.0,,K. Middleton misses 3-pt jump shot from 26 ft,34,54
194,2,4:10.0,,Offensive rebound by G. Antetokounmpo,34,54
195,2,4:03.0,,E. Bledsoe makes 2-pt layup at rim (assist by K. Middleton),34,56
196,2,3:55.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),,36,56
197,2,3:55.0,Shooting foul by E. İlyasova (drawn by J. Nurkić),,36,56
198,2,3:55.0,J. Nurkić makes free throw 1 of 1,,37,56
199,2,3:36.0,,E. İlyasova misses 3-pt jump shot from 27 ft,37,56
200,2,3:33.0,,Offensive rebound by G. Antetokounmpo,37,56
201,2,3:33.0,,Turnover by G. Antetokounmpo (step out of bounds),37,56
202,2,3:26.0,Shooting foul by K. Middleton (drawn by J. Nurkić),,37,56
203,2,3:26.0,J. Nurkić makes free throw 1 of 2,,38,56
204,2,3:26.0,,P. Connaughton enters the game for S. Brown,38,56
205,2,3:26.0,J. Nurkić makes free throw 2 of 2,,39,56
206,2,3:15.0,,K. Middleton misses 2-pt layup from 1 ft,39,56
207,2,3:13.0,,Offensive rebound by P. Connaughton,39,56
208,2,3:11.0,,K. Middleton misses 3-pt jump shot from 23 ft,39,56
209,2,3:08.0,Defensive rebound by A. Aminu,,39,56
210,2,3:04.0,,Milwaukee full timeout,39,56
211,2,3:04.0,Personal foul by E. Bledsoe (drawn by D. Lillard),,39,56
212,2,3:04.0,D. Lillard makes free throw 1 of 2,,40,56
213,2,3:04.0,D. Lillard makes free throw 2 of 2,,41,56
214,2,2:50.0,,Shooting foul by E. Turner (drawn by K. Middleton),41,56
215,2,2:50.0,,K. Middleton makes free throw 1 of 2,41,57
216,2,2:50.0,,K. Middleton makes free throw 2 of 2,41,58
217,2,2:30.0,J. Nurkić makes 2-pt hook shot from 8 ft,,43,58
218,2,2:15.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by P. Connaughton),43,61
219,2,1:55.0,Offensive foul by J. Nurkić (drawn by E. İlyasova),,43,61
220,2,1:55.0,Turnover by J. Nurkić (offensive foul),,43,61
221,2,1:55.0,,B. Lopez enters the game for E. İlyasova,43,61
222,2,1:44.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,43,61
223,2,1:41.0,Defensive rebound by J. Nurkić,,43,61
224,2,1:36.0,C. McCollum makes 2-pt jump shot from 4 ft,,45,61
225,2,1:36.0,Shooting foul by K. Middleton (drawn by C. McCollum),,45,61
226,2,1:36.0,C. McCollum makes free throw 1 of 1,,46,61
227,2,1:19.0,,K. Middleton makes 2-pt jump shot from 13 ft (assist by P. Connaughton),46,63
228,2,1:07.0,J. Nurkić makes 2-pt dunk from 2 ft (assist by D. Lillard),,48,63
229,2,0:51.0,,K. Middleton makes 2-pt layup from 1 ft,48,65
230,2,0:35.0,C. McCollum makes 2-pt jump shot from 16 ft,,50,65
231,2,0:28.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by E. Bledsoe),50,67
232,2,0:28.0,,Shooting foul by A. Aminu (drawn by G. Antetokounmpo),50,67
233,2,0:28.0,,M. Brogdon enters the game for K. Middleton,50,67
234,2,0:28.0,,G. Antetokounmpo makes free throw 1 of 1,50,68
235,2,0:06.0,Turnover by D. Lillard (bad pass; steal by G. Antetokounmpo),,50,68
236,2,0:02.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),50,70
237,2,0:01.0,Turnover by A. Aminu (bad pass),,50,70
238,2,0:00.0,,G. Antetokounmpo makes 2-pt jump shot from 12 ft (assist by M. Brogdon),50,72
239,3,11:47.0,M. Harkless misses 3-pt jump shot from 27 ft,,50,72
240,3,11:46.0,Offensive rebound by Team,,50,72
241,3,11:46.0,,Loose ball foul by B. Lopez (drawn by J. Nurkić),50,72
242,3,11:37.0,A. Aminu misses 2-pt jump shot from 8 ft,,50,72
243,3,11:34.0,,Defensive rebound by K. Middleton,50,72
244,3,11:32.0,,Personal foul by M. Harkless (drawn by G. Antetokounmpo),50,72
245,3,11:27.0,,Turnover by B. Lopez (bad pass; steal by C. McCollum),50,72
246,3,11:16.0,C. McCollum misses 2-pt layup from 3 ft,,50,72
247,3,11:14.0,,Defensive rebound by G. Antetokounmpo,50,72
248,3,11:05.0,,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),50,75
249,3,10:53.0,Shooting foul by E. Bledsoe (drawn by D. Lillard),,50,75
250,3,10:53.0,D. Lillard misses free throw 1 of 3,,50,75
251,3,10:53.0,Offensive rebound by Team,,50,75
252,3,10:53.0,D. Lillard makes free throw 2 of 3,,51,75
253,3,10:53.0,D. Lillard makes free throw 3 of 3,,52,75
254,3,10:42.0,,K. Middleton makes 2-pt layup from 2 ft (assist by B. Lopez),52,77
255,3,10:28.0,A. Aminu misses 3-pt jump shot from 28 ft,,52,77
256,3,10:25.0,,Defensive rebound by K. Middleton,52,77
257,3,10:20.0,,Personal foul by A. Aminu (drawn by G. Antetokounmpo),52,77
258,3,10:18.0,,Offensive foul by B. Lopez (drawn by A. Aminu),52,77
259,3,10:18.0,,Turnover by B. Lopez (offensive foul),52,77
260,3,10:07.0,D. Lillard makes 2-pt jump shot from 13 ft,,54,77
261,3,10:07.0,Shooting foul by B. Lopez (drawn by D. Lillard),,54,77
262,3,10:07.0,D. Lillard makes free throw 1 of 1,,55,77
263,3,9:51.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,55,77
264,3,9:48.0,Defensive rebound by A. Aminu,,55,77
265,3,9:39.0,J. Nurkić makes 2-pt jump shot from 14 ft (assist by C. McCollum),,57,77
266,3,9:27.0,,K. Middleton makes 3-pt jump shot from 27 ft,57,80
267,3,9:11.0,M. Harkless misses 3-pt jump shot from 23 ft,,57,80
268,3,9:11.0,,Defensive rebound by E. Bledsoe,57,80
269,3,9:09.0,,Milwaukee full timeout,57,80
270,3,9:03.0,,Personal foul by C. McCollum (drawn by M. Brogdon),57,80
271,3,8:54.0,,M. Brogdon misses 3-pt jump shot from 26 ft,57,80
272,3,8:51.0,,Offensive rebound by G. Antetokounmpo,57,80
273,3,8:51.0,,G. Antetokounmpo makes 2-pt dunk at rim,57,82
274,3,8:51.0,,Shooting foul by M. Harkless (drawn by G. Antetokounmpo),57,82
275,3,8:51.0,,G. Antetokounmpo makes free throw 1 of 1,57,83
276,3,8:42.0,D. Lillard misses 3-pt jump shot from 30 ft,,57,83
277,3,8:39.0,Offensive rebound by M. Harkless,,57,83
278,3,8:37.0,A. Aminu misses 3-pt jump shot from 28 ft,,57,83
279,3,8:37.0,Offensive rebound by Team,,57,83
280,3,8:37.0,,Loose ball foul by B. Lopez (drawn by J. Nurkić),57,83
281,3,8:37.0,,E. İlyasova enters the game for B. Lopez,57,83
282,3,8:31.0,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),,59,83
283,3,8:07.0,,M. Brogdon misses 2-pt jump shot from 22 ft,59,83
284,3,8:04.0,Defensive rebound by A. Aminu,,59,83
285,3,8:00.0,Personal foul by E. İlyasova (drawn by D. Lillard),,59,83
286,3,8:00.0,D. Lillard makes free throw 1 of 2,,60,83
287,3,8:00.0,D. Lillard misses free throw 2 of 2,,60,83
288,3,7:57.0,,Defensive rebound by G. Antetokounmpo,60,83
289,3,7:43.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by E. Bledsoe),60,85
290,3,7:34.0,D. Lillard makes 2-pt layup from 1 ft,,62,85
291,3,7:33.0,Violation by Team (delay of game),,62,85
292,3,7:23.0,,K. Middleton makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),62,87
293,3,7:12.0,C. McCollum makes 3-pt jump shot from 27 ft (assist by D. Lillard),,65,87
294,3,7:05.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by A. Aminu),65,87
295,3,7:05.0,,Offensive rebound by Team,65,87
296,3,7:05.0,,P. Connaughton enters the game for M. Brogdon,65,87
297,3,6:57.0,,K. Middleton misses 2-pt jump shot from 3 ft (block by J. Nurkić),65,87
298,3,6:57.0,,Offensive rebound by Team,65,87
299,3,6:49.0,,P. Connaughton makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),65,90
300,3,6:30.0,Turnover by D. Lillard (bad pass; steal by K. Middleton),,65,90
301,3,6:25.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,65,90
302,3,6:22.0,Defensive rebound by D. Lillard,,65,90
303,3,6:13.0,C. McCollum misses 3-pt jump shot from 27 ft,,65,90
304,3,6:10.0,,Defensive rebound by G. Antetokounmpo,65,90
305,3,6:07.0,,Personal foul by A. Aminu (drawn by G. Antetokounmpo),65,90
306,3,6:07.0,,G. Antetokounmpo misses free throw 1 of 2,65,90
307,3,6:07.0,,Offensive rebound by Team,65,90
308,3,6:07.0,E. Turner enters the game for M. Harkless,,65,90
309,3,6:07.0,,G. Antetokounmpo makes free throw 2 of 2,65,91
310,3,5:54.0,D. Lillard makes 2-pt layup from 1 ft (assist by E. Turner),,67,91
311,3,5:47.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by K. Middleton),67,94
312,3,5:36.0,Shooting foul by E. İlyasova (drawn by C. McCollum),,67,94
313,3,5:36.0,C. McCollum makes free throw 1 of 2,,68,94
314,3,5:36.0,C. McCollum makes free throw 2 of 2,,69,94
315,3,5:24.0,,E. İlyasova misses 3-pt jump shot from 26 ft,69,94
316,3,5:21.0,Defensive rebound by E. Turner,,69,94
317,3,5:14.0,A. Aminu misses 3-pt jump shot from 24 ft,,69,94
318,3,5:14.0,Offensive rebound by J. Nurkić,,69,94
319,3,5:14.0,Personal foul by E. İlyasova (drawn by J. Nurkić),,69,94
320,3,5:14.0,J. Nurkić makes free throw 1 of 2,,70,94
321,3,5:14.0,,T. Maker enters the game for E. İlyasova,70,94
322,3,5:14.0,J. Nurkić misses free throw 2 of 2,,70,94
323,3,5:12.0,,Defensive rebound by G. Antetokounmpo,70,94
324,3,5:12.0,,Personal foul by D. Lillard (drawn by G. Antetokounmpo),70,94
325,3,5:12.0,,G. Antetokounmpo makes free throw 1 of 2,70,95
326,3,5:12.0,,G. Antetokounmpo makes free throw 2 of 2,70,96
327,3,4:59.0,J. Nurkić makes 2-pt layup from 1 ft,,72,96
328,3,4:44.0,,G. Antetokounmpo makes 2-pt jump shot from 19 ft,72,98
329,3,4:27.0,J. Nurkić misses 3-pt jump shot from 27 ft,,72,98
330,3,4:25.0,,Defensive rebound by K. Middleton,72,98
331,3,4:17.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,72,98
332,3,4:14.0,,Offensive rebound by T. Maker,72,98
333,3,4:08.0,,P. Connaughton makes 2-pt layup from 1 ft (assist by K. Middleton),72,100
334,3,4:00.0,C. McCollum makes 2-pt layup at rim,,74,100
335,3,4:00.0,Personal foul by K. Middleton (drawn by C. McCollum),,74,100
336,3,4:00.0,M. Leonard enters the game for J. Nurkić,,74,100
337,3,4:00.0,,T. Snell enters the game for K. Middleton,74,100
338,3,4:00.0,C. McCollum makes free throw 1 of 1,,75,100
339,3,3:47.0,,T. Snell misses 3-pt jump shot from 23 ft,75,100
340,3,3:44.0,Defensive rebound by A. Aminu,,75,100
341,3,3:44.0,Personal foul by T. Maker (drawn by A. Aminu),,75,100
342,3,3:44.0,A. Aminu makes free throw 1 of 2,,76,100
343,3,3:44.0,,M. Brogdon enters the game for E. Bledsoe,76,100
344,3,3:44.0,A. Aminu makes free throw 2 of 2,,77,100
345,3,3:30.0,,Turnover by G. Antetokounmpo (bad pass; steal by C. McCollum),77,100
346,3,3:25.0,C. McCollum misses 2-pt layup from 1 ft,,77,100
347,3,3:24.0,Offensive rebound by C. McCollum,,77,100
348,3,3:24.0,C. McCollum misses 2-pt layup from 2 ft,,77,100
349,3,3:24.0,Offensive rebound by A. Aminu,,77,100
350,3,3:21.0,A. Aminu makes 2-pt layup from 1 ft,,79,100
351,3,3:05.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,79,100
352,3,3:04.0,Defensive rebound by D. Lillard,,79,100
353,3,2:56.0,A. Aminu misses 3-pt jump shot from 23 ft,,79,100
354,3,2:51.0,,Defensive rebound by P. Connaughton,79,100
355,3,2:43.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,79,100
356,3,2:41.0,Defensive rebound by Team,,79,100
357,3,2:41.0,Portland full timeout,,79,100
358,3,2:24.0,A. Aminu misses 3-pt jump shot from 28 ft,,79,100
359,3,2:21.0,,Defensive rebound by G. Antetokounmpo,79,100
360,3,2:14.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),79,103
361,3,2:01.0,D. Lillard misses 3-pt jump shot from 27 ft,,79,103
362,3,1:58.0,,Defensive rebound by G. Antetokounmpo,79,103
363,3,1:53.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),79,106
364,3,1:30.0,M. Leonard misses 2-pt jump shot from 14 ft,,79,106
365,3,1:27.0,,Defensive rebound by T. Maker,79,106
366,3,1:13.0,,T. Maker makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),79,109
367,3,0:50.0,D. Lillard misses 2-pt jump shot from 20 ft,,79,109
368,3,0:48.0,,Defensive rebound by G. Antetokounmpo,79,109
369,3,0:43.0,,P. Connaughton misses 3-pt jump shot from 27 ft,79,109
370,3,0:41.0,Defensive rebound by D. Lillard,,79,109
371,3,0:37.0,Offensive foul by C. McCollum (drawn by P. Connaughton),,79,109
