,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
40,1,6:08.0,,J. Harden misses 2-pt jump shot from 15 ft,9,6
41,1,6:03.0,Defensive rebound by A. Iguodala,,9,6
42,1,6:00.0,Personal foul by P. Tucker (drawn by D. Green),,9,6
43,1,6:00.0,K. Looney enters the game for D. Green,,9,6
44,1,6:00.0,,G. Clark enters the game for J. Ennis,9,6
45,1,5:52.0,K. Durant makes 2-pt dunk from 2 ft,,11,6
46,1,5:34.0,,C. Capela makes 2-pt hook shot from 6 ft,11,8
47,1,5:16.0,K. Durant misses 2-pt jump shot from 16 ft,,11,8
48,1,5:13.0,Offensive rebound by D. Jones,,11,8
49,1,5:07.0,Turnover by A. Iguodala (traveling),,11,8
50,1,5:07.0,J. Jerebko enters the game for D. Jones,,11,8
51,1,4:51.0,,C. Capela misses 2-pt layup from 4 ft (block by K. Durant),11,8
52,1,4:51.0,,Offensive rebound by Team,11,8
53,1,4:45.0,,J. Harden misses 3-pt jump shot from 25 ft,11,8
54,1,4:41.0,,Offensive rebound by C. Capela,11,8
55,1,4:35.0,,G. Clark misses 3-pt jump shot from 25 ft,11,8
56,1,4:32.0,Defensive rebound by A. Iguodala,,11,8
57,1,4:28.0,Shooting foul by G. Clark (drawn by K. Looney),,11,8
58,1,4:28.0,K. Looney makes free throw 1 of 2,,12,8
59,1,4:28.0,S. Livingston enters the game for A. Iguodala,,12,8
60,1,4:28.0,,I. Hartenstein enters the game for C. Capela,12,8
61,1,4:28.0,K. Looney makes free throw 2 of 2,,13,8
62,1,4:15.0,,J. Harden misses 2-pt layup from 1 ft,13,8
63,1,4:10.0,,Offensive rebound by I. Hartenstein,13,8
64,1,4:10.0,,I. Hartenstein misses 2-pt dunk from 1 ft,13,8
65,1,4:10.0,Defensive rebound by S. Livingston,,13,8
66,1,4:06.0,J. Jerebko makes 2-pt dunk from 1 ft (assist by S. Livingston),,15,8
67,1,3:46.0,,Shooting foul by S. Livingston (drawn by J. Harden),15,8
68,1,3:46.0,,J. Harden makes free throw 1 of 2,15,9
69,1,3:46.0,A. McKinnie enters the game for K. Thompson,,15,9
70,1,3:46.0,,J. Harden makes free throw 2 of 2,15,10
71,1,3:30.0,K. Durant misses 3-pt jump shot from 26 ft,,15,10
72,1,3:26.0,,Defensive rebound by I. Hartenstein,15,10
73,1,3:21.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by I. Hartenstein),15,13
74,1,3:07.0,S. Livingston misses 2-pt jump shot from 13 ft,,15,13
75,1,3:03.0,,Defensive rebound by J. Harden,15,13
76,1,2:50.0,,J. Harden makes 3-pt jump shot from 25 ft,15,16
77,1,2:39.0,Personal foul by I. Hartenstein (drawn by K. Durant),,15,16
78,1,2:39.0,Golden State full timeout,,15,16
79,1,2:39.0,,C. Paul enters the game for J. Harden,15,16
80,1,2:32.0,J. Jerebko makes 2-pt jump shot from 19 ft (assist by K. Looney),,17,16
81,1,2:19.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by C. Paul),17,19
82,1,2:03.0,A. McKinnie misses 3-pt jump shot from 26 ft,,17,19
83,1,2:00.0,,Defensive rebound by C. Paul,17,19
84,1,1:50.0,,I. Hartenstein misses 2-pt layup from 5 ft (block by K. Looney),17,19
85,1,1:50.0,,Offensive rebound by Team,17,19
86,1,1:48.0,,I. Hartenstein makes 2-pt layup from 2 ft (assist by C. Paul),17,21
87,1,1:48.0,,Shooting foul by A. McKinnie (drawn by I. Hartenstein),17,21
88,1,1:48.0,,I. Hartenstein makes free throw 1 of 1,17,22
89,1,1:38.0,K. Looney makes 2-pt dunk from 1 ft (assist by S. Livingston),,19,22
90,1,1:26.0,,E. Gordon misses 3-pt jump shot from 27 ft,19,22
91,1,1:25.0,Defensive rebound by Team,,19,22
92,1,1:03.0,A. McKinnie misses 2-pt layup from 2 ft,,19,22
93,1,1:01.0,,Defensive rebound by I. Hartenstein,19,22
94,1,0:45.0,,E. Gordon misses 2-pt layup from 4 ft,19,22
95,1,0:43.0,Defensive rebound by A. McKinnie,,19,22
96,1,0:42.0,Turnover by A. McKinnie (bad pass),,19,22
97,1,0:29.0,,C. Paul makes 3-pt jump shot from 26 ft,19,25
98,1,0:09.0,K. Durant misses 2-pt jump shot from 11 ft,,19,25
99,1,0:07.0,,Defensive rebound by C. Paul,19,25
100,1,0:01.0,,E. Gordon misses 3-pt jump shot from 25 ft,19,25
101,1,0:00.0,Defensive rebound by J. Jerebko,,19,25
102,2,11:36.0,,E. Gordon misses 2-pt layup from 9 ft,19,25
103,2,11:36.0,,Offensive rebound by G. Clark,19,25
104,2,11:36.0,,Turnover by Team (shot clock),19,25
105,2,11:18.0,K. Thompson misses 3-pt jump shot from 26 ft,,19,25
106,2,11:15.0,,Defensive rebound by G. Clark,19,25
107,2,10:53.0,,C. Paul misses 2-pt jump shot from 14 ft,19,25
108,2,10:51.0,Defensive rebound by K. Thompson,,19,25
109,2,10:35.0,Turnover by D. Green (bad pass; steal by C. Paul),,19,25
110,2,10:35.0,,Personal take foul by J. Jerebko (drawn by E. Gordon),19,25
111,2,10:24.0,,Turnover by E. Gordon (bad pass),19,25
112,2,10:24.0,,C. Capela enters the game for I. Hartenstein,19,25
113,2,10:14.0,Personal foul by E. Gordon (drawn by K. Thompson),,19,25
114,2,10:05.0,Q. Cook misses 2-pt jump shot from 20 ft,,19,25
115,2,10:05.0,Offensive rebound by Team,,19,25
116,2,10:05.0,,Loose ball foul by C. Paul (drawn by D. Green),19,25
117,2,9:55.0,Turnover by D. Green (bad pass; steal by E. Gordon),,19,25
118,2,9:51.0,,E. Gordon makes 2-pt dunk at rim,19,27
119,2,9:36.0,S. Livingston makes 2-pt layup from 3 ft (assist by D. Green),,21,27
120,2,9:20.0,,C. Capela misses 2-pt layup from 3 ft (block by K. Thompson),21,27
121,2,9:18.0,Defensive rebound by K. Thompson,,21,27
122,2,9:14.0,J. Jerebko makes 2-pt layup from 1 ft (assist by D. Green),,23,27
123,2,9:08.0,,Personal foul by K. Thompson (drawn by E. Gordon),23,27
124,2,8:54.0,,C. Capela misses 2-pt layup from 4 ft,23,27
125,2,8:53.0,,Offensive rebound by C. Capela,23,27
126,2,8:51.0,,C. Capela misses 2-pt layup from 2 ft,23,27
127,2,8:48.0,Defensive rebound by S. Livingston,,23,27
128,2,8:32.0,Q. Cook makes 2-pt jump shot from 10 ft (assist by D. Green),,25,27
129,2,8:12.0,,J. Ennis makes 2-pt dunk from 2 ft (assist by C. Paul),25,29
130,2,8:03.0,Personal foul by E. Gordon (drawn by K. Thompson),,25,29
131,2,8:03.0,,J. Harden enters the game for G. Clark,25,29
132,2,7:50.0,S. Livingston misses 2-pt jump shot from 12 ft,,25,29
133,2,7:49.0,Offensive rebound by Team,,25,29
134,2,7:46.0,D. Green misses 2-pt jump shot from 18 ft,,25,29
135,2,7:44.0,,Defensive rebound by J. Ennis,25,29
136,2,7:32.0,,J. Harden makes 2-pt layup from 2 ft,25,31
137,2,7:32.0,J. Bell enters the game for D. Green,,25,31
138,2,7:32.0,,P. Tucker enters the game for J. Ennis,25,31
139,2,7:16.0,,Houston full timeout,25,31
140,2,7:16.0,A. Iguodala enters the game for S. Livingston,,25,31
141,2,7:16.0,,J. Ennis enters the game for E. Gordon,25,31
142,2,7:06.0,A. Iguodala misses 2-pt jump shot from 22 ft,,25,31
143,2,7:02.0,,Defensive rebound by P. Tucker,25,31
144,2,6:57.0,,J. Harden misses 3-pt jump shot from 26 ft,25,31
145,2,6:56.0,,Offensive rebound by Team,25,31
146,2,6:43.0,,J. Harden misses 3-pt jump shot from 26 ft,25,31
147,2,6:40.0,Defensive rebound by Q. Cook,,25,31
148,2,6:18.0,J. Jerebko misses 3-pt jump shot from 26 ft,,25,31
149,2,6:14.0,,Defensive rebound by C. Paul,25,31
150,2,5:57.0,,C. Paul makes 2-pt layup from 3 ft,25,33
151,2,5:44.0,Turnover by K. Thompson (lost ball),,25,33
152,2,5:44.0,Loose ball foul by J. Bell (drawn by J. Ennis),,25,33
153,2,5:44.0,K. Durant enters the game for J. Jerebko,,25,33
154,2,5:44.0,J. Evans enters the game for K. Thompson,,25,33
155,2,5:31.0,,Personal foul by Q. Cook (drawn by C. Capela),25,33
156,2,5:31.0,,E. Gordon enters the game for C. Paul,25,33
157,2,5:18.0,,J. Harden misses 3-pt jump shot from 25 ft,25,33
158,2,5:16.0,Defensive rebound by K. Durant,,25,33
159,2,5:10.0,Turnover by K. Durant (bad pass; steal by C. Capela),,25,33
160,2,5:10.0,,Personal take foul by J. Evans (drawn by C. Capela),25,33
161,2,5:10.0,,C. Capela makes free throw 1 of 2,25,34
162,2,5:10.0,,C. Capela makes free throw 2 of 2,25,35
163,2,4:54.0,K. Durant makes 2-pt jump shot from 19 ft,,27,35
164,2,4:41.0,,J. Harden misses 2-pt layup from 3 ft,27,35
165,2,4:38.0,Defensive rebound by J. Evans,,27,35
166,2,4:20.0,J. Evans misses 2-pt jump shot from 20 ft,,27,35
167,2,4:18.0,,Defensive rebound by C. Capela,27,35
168,2,4:08.0,,Personal foul by J. Evans (drawn by E. Gordon),27,35
169,2,4:08.0,,E. Gordon makes free throw 1 of 2,27,36
170,2,4:08.0,,E. Gordon makes free throw 2 of 2,27,37
171,2,3:58.0,Turnover by J. Evans (bad pass),,27,37
172,2,3:52.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),27,39
173,2,3:33.0,J. Evans makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,30,39
174,2,3:20.0,,J. Harden makes 2-pt layup from 1 ft,30,41
175,2,3:13.0,Shooting foul by E. Gordon (drawn by A. Iguodala),,30,41
176,2,3:13.0,A. Iguodala makes free throw 1 of 2,,31,41
177,2,3:13.0,D. Green enters the game for J. Bell,,31,41
178,2,3:13.0,K. Looney enters the game for Q. Cook,,31,41
179,2,3:13.0,K. Thompson enters the game for J. Evans,,31,41
180,2,3:13.0,,C. Paul enters the game for E. Gordon,31,41
181,2,3:13.0,A. Iguodala misses free throw 2 of 2,,31,41
182,2,3:12.0,,Defensive rebound by C. Capela,31,41
183,2,2:50.0,,J. Harden misses 3-pt jump shot from 26 ft,31,41
184,2,2:47.0,Defensive rebound by Team,,31,41
185,2,2:47.0,Golden State full timeout,,31,41
186,2,2:38.0,A. Iguodala makes 2-pt dunk from 2 ft,,33,41
187,2,2:11.0,,C. Capela misses 2-pt hook shot from 7 ft,33,41
188,2,2:09.0,Defensive rebound by A. Iguodala,,33,41
189,2,2:07.0,Personal foul by J. Ennis (drawn by K. Durant),,33,41
190,2,2:07.0,K. Durant makes free throw 1 of 2,,34,41
191,2,2:07.0,K. Durant makes free throw 2 of 2,,35,41
192,2,1:55.0,,Turnover by C. Paul (bad pass),35,41
193,2,1:35.0,K. Thompson makes 2-pt jump shot from 13 ft,,37,41
194,2,1:27.0,,Personal foul by A. Iguodala (drawn by P. Tucker),37,41
195,2,1:27.0,,P. Tucker makes free throw 1 of 2,37,42
196,2,1:27.0,,P. Tucker misses free throw 2 of 2,37,42
197,2,1:27.0,Defensive rebound by D. Green,,37,42
198,2,1:13.0,Personal foul by P. Tucker (drawn by K. Durant),,37,42
199,2,1:13.0,K. Durant makes free throw 1 of 2,,38,42
200,2,1:13.0,K. Durant makes free throw 2 of 2,,39,42
201,2,0:53.0,,J. Ennis misses 3-pt jump shot from 24 ft,39,42
202,2,0:51.0,,Offensive rebound by P. Tucker,39,42
203,2,0:39.0,,J. Harden makes 2-pt layup from 1 ft,39,44
204,2,0:35.0,Turnover by K. Durant (palming),,39,44
205,2,0:29.0,,J. Harden makes 3-pt jump shot from 28 ft,39,47
206,2,0:05.0,K. Durant misses 2-pt jump shot from 16 ft,,39,47
207,2,0:03.0,Offensive rebound by K. Looney,,39,47
208,2,0:03.0,K. Looney misses 2-pt layup at rim,,39,47
209,2,0:03.0,Offensive rebound by K. Looney,,39,47
210,2,0:03.0,K. Looney makes 2-pt layup at rim,,41,47
211,2,0:00.0,,J. Harden misses 3-pt jump shot from 36 ft (block by K. Thompson),41,47
212,2,0:00.0,,Offensive rebound by Team,41,47
213,3,11:37.0,,J. Harden makes 3-pt jump shot from 28 ft,41,50
214,3,11:19.0,K. Thompson misses 2-pt jump shot from 19 ft,,41,50
215,3,11:16.0,Turnover by D. Jones (lost ball; steal by J. Harden),,41,50
216,3,11:16.0,Offensive rebound by D. Jones,,41,50
217,3,11:08.0,,J. Ennis makes 2-pt layup from 1 ft (assist by C. Paul),41,52
218,3,10:56.0,Personal foul by J. Ennis (drawn by D. Green),,41,52
219,3,10:47.0,K. Durant makes 2-pt jump shot from 16 ft,,43,52
220,3,10:16.0,,C. Paul misses 3-pt jump shot from 27 ft,43,52
221,3,10:14.0,Defensive rebound by D. Green,,43,52
222,3,10:00.0,D. Green misses 3-pt jump shot from 25 ft,,43,52
223,3,9:58.0,Offensive rebound by D. Jones,,43,52
224,3,9:53.0,K. Thompson misses 2-pt jump shot from 14 ft,,43,52
225,3,9:50.0,,Defensive rebound by C. Capela,43,52
226,3,9:38.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),43,54
227,3,9:22.0,Personal foul by J. Harden (drawn by K. Thompson),,43,54
228,3,9:17.0,K. Durant makes 2-pt jump shot from 19 ft,,45,54
229,3,8:58.0,,Personal foul by D. Jones (drawn by C. Paul),45,54
230,3,8:44.0,,J. Harden misses 3-pt jump shot from 26 ft,45,54
231,3,8:41.0,Defensive rebound by D. Green,,45,54
232,3,8:30.0,Turnover by D. Green (bad pass; steal by J. Ennis),,45,54
233,3,8:25.0,,J. Ennis misses 3-pt jump shot from 26 ft,45,54
234,3,8:23.0,Defensive rebound by D. Jones,,45,54
235,3,8:21.0,Turnover by D. Green (dbl dribble),,45,54
236,3,8:01.0,,C. Paul makes 2-pt jump shot from 12 ft,45,56
237,3,7:52.0,D. Jones misses 2-pt layup from 5 ft (block by C. Paul),,45,56
238,3,7:44.0,Offensive rebound by Team,,45,56
239,3,7:42.0,K. Thompson misses 2-pt jump shot from 16 ft,,45,56
240,3,7:42.0,,Defensive rebound by Team,45,56
241,3,7:42.0,Loose ball foul by D. Jones (drawn by C. Paul),,45,56
242,3,7:26.0,,C. Paul misses 2-pt layup from 5 ft (block by D. Jones),45,56
243,3,7:26.0,,Offensive rebound by Team,45,56
244,3,7:19.0,,Shooting foul by D. Green (drawn by J. Ennis),45,56
245,3,7:19.0,,J. Ennis misses free throw 1 of 2,45,56
246,3,7:19.0,,Offensive rebound by Team,45,56
247,3,7:19.0,,J. Ennis misses free throw 2 of 2,45,56
248,3,7:19.0,Defensive rebound by K. Durant,,45,56
249,3,7:06.0,Offensive foul by K. Thompson (drawn by P. Tucker),,45,56
250,3,7:06.0,Turnover by K. Thompson (offensive foul),,45,56
251,3,6:51.0,,Shooting foul by D. Jones (drawn by J. Harden),45,56
252,3,6:51.0,,Houston full timeout,45,56
253,3,6:51.0,K. Looney enters the game for D. Jones,,45,56
254,3,6:51.0,,E. Gordon enters the game for C. Paul,45,56
255,3,6:51.0,,J. Harden makes free throw 1 of 2,45,57
256,3,6:51.0,,J. Harden makes free throw 2 of 2,45,58
257,3,6:42.0,K. Looney makes 2-pt layup from 1 ft (assist by K. Durant),,47,58
258,3,6:42.0,Shooting foul by J. Ennis (drawn by K. Looney),,47,58
259,3,6:42.0,K. Looney misses free throw 1 of 1,,47,58
260,3,6:42.0,,Defensive rebound by P. Tucker,47,58
261,3,6:18.0,,Turnover by Team (shot clock),47,58
262,3,6:03.0,K. Thompson misses 3-pt jump shot from 25 ft,,47,58
263,3,6:01.0,,Defensive rebound by P. Tucker,47,58
264,3,5:50.0,,J. Harden makes 2-pt layup from 3 ft,47,60
265,3,5:39.0,K. Durant misses 3-pt jump shot from 25 ft,,47,60
266,3,5:37.0,,Defensive rebound by C. Capela,47,60
267,3,5:34.0,Violation by Team (kicked ball),,47,60
268,3,5:34.0,J. Jerebko enters the game for D. Green,,47,60
269,3,5:34.0,,G. Clark enters the game for J. Ennis,47,60
270,3,5:30.0,,J. Harden makes 3-pt jump shot from 27 ft (assist by C. Capela),47,63
271,3,5:18.0,K. Thompson makes 2-pt layup from 3 ft (assist by K. Durant),,49,63
272,3,5:04.0,,Personal foul by J. Jerebko (drawn by C. Capela),49,63
273,3,5:04.0,,C. Capela makes free throw 1 of 2,49,64
274,3,5:04.0,,C. Capela makes free throw 2 of 2,49,65
275,3,4:49.0,K. Durant misses 2-pt jump shot from 13 ft,,49,65
276,3,4:45.0,Offensive rebound by K. Looney,,49,65
277,3,4:44.0,K. Looney makes 2-pt layup from 1 ft,,51,65
278,3,4:23.0,,C. Capela misses 2-pt jump shot from 10 ft,51,65
279,3,4:21.0,Defensive rebound by A. Iguodala,,51,65
280,3,4:14.0,A. Iguodala makes 2-pt layup from 2 ft,,53,65
281,3,3:53.0,,J. Harden misses 3-pt jump shot from 26 ft,53,65
282,3,3:50.0,Defensive rebound by J. Jerebko,,53,65
283,3,3:43.0,K. Thompson misses 2-pt jump shot from 14 ft,,53,65
284,3,3:41.0,Offensive rebound by K. Looney,,53,65
285,3,3:40.0,Shooting foul by P. Tucker (drawn by J. Jerebko),,53,65
286,3,3:40.0,J. Jerebko makes free throw 1 of 2,,54,65
287,3,3:40.0,Q. Cook enters the game for A. Iguodala,,54,65
288,3,3:40.0,S. Livingston enters the game for K. Thompson,,54,65
289,3,3:40.0,,I. Hartenstein enters the game for C. Capela,54,65
290,3,3:40.0,J. Jerebko makes free throw 2 of 2,,55,65
291,3,3:18.0,,G. Clark makes 3-pt jump shot from 26 ft (assist by J. Harden),55,68
292,3,3:06.0,Shooting foul by J. Harden (drawn by K. Durant),,55,68
293,3,3:06.0,K. Durant makes free throw 1 of 2,,56,68
294,3,3:06.0,K. Durant makes free throw 2 of 2,,57,68
295,3,2:57.0,,Personal foul by K. Durant (drawn by J. Harden),57,68
296,3,2:57.0,Golden State full timeout,,57,68
297,3,2:57.0,,J. Harden makes free throw 1 of 2,57,69
298,3,2:57.0,,J. Harden makes free throw 2 of 2,57,70
299,3,2:36.0,K. Durant misses 2-pt jump shot from 13 ft,,57,70
300,3,2:29.0,Offensive rebound by K. Looney,,57,70
301,3,2:29.0,K. Looney makes 2-pt layup from 1 ft,,59,70
302,3,2:23.0,,E. Gordon misses 3-pt jump shot from 26 ft,59,70
303,3,2:21.0,Defensive rebound by J. Jerebko,,59,70
304,3,2:12.0,,Violation by Team (kicked ball),59,70
305,3,2:12.0,,C. Paul enters the game for J. Harden,59,70
306,3,2:00.0,Q. Cook misses 3-pt jump shot from 26 ft,,59,70
307,3,1:59.0,,Defensive rebound by Team,59,70
308,3,1:41.0,,P. Tucker misses 3-pt jump shot from 23 ft,59,70
309,3,1:38.0,,Offensive rebound by G. Clark,59,70
310,3,1:32.0,,G. Clark makes 3-pt jump shot from 25 ft (assist by E. Gordon),59,73
311,3,1:09.0,S. Livingston misses 2-pt jump shot from 16 ft,,59,73
312,3,1:07.0,,Defensive rebound by I. Hartenstein,59,73
313,3,1:01.0,,E. Gordon misses 3-pt jump shot from 29 ft,59,73
314,3,0:59.0,,Offensive rebound by Team,59,73
315,3,0:48.0,,G. Clark makes 3-pt jump shot from 23 ft (assist by P. Tucker),59,76
316,3,0:30.0,Def 3 sec tech foul by Team,,59,76
317,3,0:30.0,K. Durant makes technical free throw,,60,76
318,3,0:30.0,Violation by Team (delay of game),,60,76
319,3,0:19.0,Q. Cook makes 3-pt jump shot from 26 ft (assist by S. Livingston),,63,76
320,3,0:01.0,,G. Clark misses 3-pt jump shot from 27 ft,63,76
321,3,0:01.0,Defensive rebound by K. Durant,,63,76
322,4,11:46.0,J. Jerebko misses 2-pt layup from 3 ft (block by G. Clark),,63,76
323,4,11:43.0,,Defensive rebound by G. Clark,63,76
324,4,11:31.0,,Turnover by E. Gordon (out of bounds lost ball),63,76
325,4,11:17.0,K. Thompson makes 2-pt layup from 3 ft (assist by J. Jerebko),,65,76
326,4,11:04.0,,G. Clark misses 3-pt jump shot from 26 ft,65,76
327,4,11:02.0,,Offensive rebound by J. Ennis,65,76
328,4,11:00.0,,E. Gordon misses 3-pt jump shot from 25 ft,65,76
329,4,10:59.0,,Offensive rebound by Team,65,76
330,4,10:47.0,,E. Gordon makes 2-pt jump shot from 9 ft,65,78
331,4,10:43.0,Turnover by D. Green (bad pass; steal by C. Paul),,65,78
332,4,10:43.0,Loose ball foul by J. Jerebko (drawn by C. Paul),,65,78
333,4,10:28.0,,J. Ennis makes 2-pt layup from 3 ft (assist by C. Paul),65,80
334,4,10:13.0,K. Thompson misses 3-pt jump shot from 26 ft,,65,80
335,4,10:10.0,,Defensive rebound by J. Ennis,65,80
336,4,10:06.0,,C. Paul misses 3-pt jump shot from 27 ft,65,80
337,4,10:04.0,,Offensive rebound by Team,65,80
338,4,10:04.0,Loose ball foul by Q. Cook (drawn by C. Paul),,65,80
339,4,9:59.0,,Shooting foul by D. Green (drawn by J. Ennis),65,80
340,4,9:59.0,,J. Ennis makes free throw 1 of 2,65,81
341,4,9:59.0,,J. Ennis makes free throw 2 of 2,65,82
342,4,9:49.0,K. Thompson misses 3-pt jump shot from 28 ft,,65,82
343,4,9:46.0,,Defensive rebound by G. Clark,65,82
344,4,9:40.0,,C. Paul misses 2-pt jump shot from 12 ft,65,82
345,4,9:36.0,Defensive rebound by D. Green,,65,82
346,4,9:34.0,Turnover by K. Thompson (bad pass; steal by C. Paul),,65,82
347,4,9:34.0,,Personal foul by S. Livingston (drawn by C. Paul),65,82
348,4,9:11.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by C. Paul),65,85
349,4,8:59.0,K. Thompson misses 2-pt jump shot from 19 ft,,65,85
350,4,8:56.0,,Defensive rebound by C. Paul,65,85
351,4,8:52.0,,Turnover by C. Paul (lost ball; steal by S. Livingston),65,85
352,4,8:47.0,J. Jerebko misses 2-pt layup from 4 ft (block by C. Paul),,65,85
353,4,8:44.0,,Defensive rebound by C. Paul,65,85
354,4,8:42.0,,I. Hartenstein makes 3-pt jump shot from 23 ft (assist by E. Gordon),65,88
355,4,8:36.0,Golden State full timeout,,65,88
356,4,8:36.0,J. Bell enters the game for D. Green,,65,88
357,4,8:36.0,J. Evans enters the game for J. Jerebko,,65,88
358,4,8:36.0,K. Looney enters the game for S. Livingston,,65,88
359,4,8:36.0,A. McKinnie enters the game for K. Thompson,,65,88
360,4,8:36.0,,J. Harden enters the game for C. Paul,65,88
361,4,8:19.0,Turnover by K. Looney (out of bounds lost ball),,65,88
362,4,8:08.0,,J. Ennis makes 2-pt layup from 1 ft (assist by G. Clark),65,90
363,4,8:08.0,,Shooting foul by J. Evans (drawn by J. Ennis),65,90
364,4,8:08.0,,J. Ennis makes free throw 1 of 1,65,91
365,4,7:48.0,A. McKinnie misses 2-pt layup from 3 ft (block by G. Clark),,65,91
366,4,7:44.0,Offensive rebound by J. Bell,,65,91
367,4,7:43.0,K. Looney misses 3-pt jump shot from 26 ft,,65,91
368,4,7:41.0,,Defensive rebound by G. Clark,65,91
369,4,7:28.0,,J. Harden misses 3-pt jump shot from 26 ft,65,91
370,4,7:25.0,,Offensive rebound by I. Hartenstein,65,91
371,4,7:11.0,,G. Clark misses 3-pt jump shot from 24 ft,65,91
372,4,7:09.0,Defensive rebound by J. Evans,,65,91
373,4,7:05.0,Personal foul by J. Harden (drawn by J. Evans),,65,91
374,4,7:05.0,,C. Capela enters the game for I. Hartenstein,65,91
375,4,6:51.0,Turnover by K. Looney (bad pass; steal by J. Harden),,65,91
376,4,6:44.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by E. Gordon),65,94
377,4,6:27.0,J. Evans misses 3-pt jump shot from 23 ft,,65,94
378,4,6:27.0,Offensive rebound by Team,,65,94
379,4,6:27.0,,Loose ball foul by C. Capela (drawn by A. McKinnie),65,94
380,4,6:27.0,D. Jones enters the game for K. Looney,,65,94
381,4,6:15.0,Q. Cook misses 2-pt layup from 4 ft,,65,94
382,4,6:13.0,,Defensive rebound by C. Capela,65,94
383,4,6:06.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by G. Clark),65,97
384,4,5:41.0,J. Bell misses 2-pt jump shot from 17 ft,,65,97
385,4,5:39.0,,Defensive rebound by J. Harden,65,97
386,4,5:25.0,,J. Harden misses 2-pt layup from 2 ft,65,97
387,4,5:23.0,Defensive rebound by J. Evans,,65,97
388,4,5:18.0,A. McKinnie makes 2-pt dunk from 1 ft (assist by J. Evans),,67,97
389,4,5:02.0,,J. Ennis misses 3-pt jump shot from 23 ft,67,97
390,4,4:59.0,Defensive rebound by J. Bell,,67,97
391,4,4:46.0,A. McKinnie makes 2-pt layup from 1 ft (assist by J. Bell),,69,97
392,4,4:46.0,Shooting foul by J. Harden (drawn by A. McKinnie),,69,97
