,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DETROIT_ACTION,PORTLAND_SCORE,DETROIT_SCORE
389,4,5:52.0,S. Curry enters the game for J. Layman,,70,80
390,4,5:52.0,E. Freedom enters the game for M. Leonard,,70,80
391,4,5:52.0,,T. Maker makes free throw 2 of 2,70,81
392,4,5:42.0,R. Hood misses 2-pt jump shot from 19 ft,,70,81
393,4,5:39.0,,Defensive rebound by L. Kennard,70,81
394,4,5:26.0,,L. Galloway makes 2-pt jump shot from 8 ft (assist by A. Drummond),70,83
395,4,5:12.0,D. Lillard misses 3-pt jump shot from 26 ft,,70,83
396,4,5:10.0,,Defensive rebound by A. Drummond,70,83
397,4,5:05.0,,L. Galloway misses 3-pt jump shot from 28 ft,70,83
398,4,5:03.0,Defensive rebound by E. Freedom,,70,83
399,4,4:57.0,Shooting foul by L. Galloway (drawn by D. Lillard),,70,83
400,4,4:57.0,D. Lillard makes free throw 1 of 3,,71,83
401,4,4:57.0,D. Lillard makes free throw 2 of 3,,72,83
402,4,4:57.0,D. Lillard makes free throw 3 of 3,,73,83
403,4,4:42.0,,Personal foul by D. Lillard (drawn by L. Kennard),73,83
404,4,4:31.0,,A. Drummond makes 2-pt dunk from 2 ft (assist by T. Maker),73,85
405,4,4:11.0,Personal foul by A. Drummond (drawn by D. Lillard),,73,85
406,4,3:57.0,D. Lillard misses 3-pt jump shot from 24 ft,,73,85
407,4,3:55.0,,Defensive rebound by T. Maker,73,85
408,4,3:44.0,,R. Jackson makes 2-pt jump shot from 8 ft,73,87
409,4,3:43.0,Portland full timeout,,73,87
410,4,3:43.0,,B. Brown enters the game for L. Galloway,73,87
411,4,3:43.0,,W. Ellington enters the game for L. Kennard,73,87
412,4,3:35.0,M. Harkless makes 2-pt dunk from 3 ft,,75,87
413,4,3:14.0,,T. Maker misses 3-pt jump shot from 26 ft,75,87
414,4,3:11.0,Defensive rebound by D. Lillard,,75,87
415,4,3:04.0,D. Lillard makes 2-pt jump shot from 15 ft,,77,87
416,4,2:59.0,,Detroit full timeout,77,87
417,4,2:59.0,,L. Galloway enters the game for B. Brown,77,87
418,4,2:46.0,,W. Ellington misses 3-pt jump shot from 23 ft,77,87
419,4,2:43.0,,Offensive rebound by W. Ellington,77,87
420,4,2:36.0,,R. Jackson makes 2-pt jump shot from 19 ft,77,89
421,4,2:21.0,E. Freedom misses 2-pt jump shot from 14 ft,,77,89
422,4,2:18.0,,Defensive rebound by W. Ellington,77,89
423,4,2:00.0,,R. Jackson makes 2-pt jump shot from 11 ft,77,91
424,4,1:48.0,D. Lillard misses 2-pt jump shot from 16 ft,,77,91
425,4,1:48.0,Offensive rebound by Team,,77,91
426,4,1:48.0,Personal foul by W. Ellington (drawn by E. Freedom),,77,91
427,4,1:48.0,E. Freedom makes free throw 1 of 2,,78,91
428,4,1:48.0,E. Freedom makes free throw 2 of 2,,79,91
429,4,1:33.0,,A. Drummond misses 2-pt layup from 2 ft,79,91
430,4,1:31.0,Defensive rebound by D. Lillard,,79,91
431,4,1:26.0,S. Curry misses 3-pt jump shot from 27 ft,,79,91
432,4,1:22.0,Offensive rebound by E. Freedom,,79,91
433,4,1:18.0,D. Lillard makes 2-pt jump shot from 5 ft,,81,91
434,4,1:18.0,Shooting foul by R. Jackson (drawn by D. Lillard),,81,91
435,4,1:18.0,D. Lillard makes free throw 1 of 1,,82,91
436,4,1:10.0,,Personal foul by E. Freedom (drawn by A. Drummond),82,91
437,4,1:09.0,,Personal take foul by E. Freedom (drawn by A. Drummond),82,91
438,4,1:09.0,,A. Drummond makes free throw 1 of 2,82,92
439,4,1:09.0,M. Leonard enters the game for E. Freedom,,82,92
440,4,1:09.0,,A. Drummond makes free throw 2 of 2,82,93
441,4,0:55.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Leonard),,85,93
442,4,0:49.0,,Personal foul by S. Curry (drawn by T. Maker),85,93
443,4,0:49.0,,T. Maker makes free throw 1 of 2,85,94
444,4,0:49.0,,B. Brown enters the game for W. Ellington,85,94
445,4,0:49.0,,T. Maker makes free throw 2 of 2,85,95
446,4,0:49.0,Portland full timeout,,85,95
447,4,0:49.0,,W. Ellington enters the game for T. Maker,85,95
448,4,0:47.0,Turnover by R. Hood (bad pass; steal by A. Drummond),,85,95
449,4,0:38.0,,Turnover by R. Jackson (back court),85,95
450,4,0:35.0,D. Lillard makes 3-pt jump shot from 24 ft,,88,95
451,4,0:35.0,,Violation by Team (def goaltending),88,95
452,4,0:31.0,,Personal foul by R. Hood (drawn by L. Galloway),88,95
453,4,0:31.0,,L. Galloway misses free throw 1 of 2,88,95
454,4,0:31.0,,Offensive rebound by Team,88,95
455,4,0:31.0,,L. Galloway makes free throw 2 of 2,88,96
456,4,0:23.0,D. Lillard misses 2-pt layup from 2 ft,,88,96
457,4,0:21.0,,Defensive rebound by A. Drummond,88,96
458,4,0:21.0,,Personal take foul by M. Harkless (drawn by A. Drummond),88,96
459,4,0:21.0,,A. Drummond misses free throw 1 of 2,88,96
460,4,0:21.0,,Offensive rebound by Team,88,96
461,4,0:21.0,,A. Drummond makes free throw 2 of 2,88,97
462,4,0:15.0,D. Lillard misses 2-pt jump shot from 1 ft,,88,97
463,4,0:15.0,Offensive rebound by M. Leonard,,88,97
464,4,0:15.0,M. Leonard makes 2-pt dunk at rim,,90,97
465,4,0:11.0,,Personal take foul by M. Harkless (drawn by R. Jackson),90,97
466,4,0:11.0,,R. Jackson makes free throw 1 of 2,90,98
467,4,0:11.0,,R. Jackson makes free throw 2 of 2,90,99
468,4,0:04.0,R. Hood misses 3-pt jump shot from 25 ft,,90,99
469,4,0:02.0,,Defensive rebound by A. Drummond,90,99
