,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
29,1,7:50.0,,Offensive rebound by Team,7,10
30,1,7:39.0,,A. Žižić misses 2-pt jump shot from 11 ft,7,10
31,1,7:36.0,,Offensive rebound by A. Žižić,7,10
32,1,7:35.0,,A. Žižić misses 2-pt layup from 3 ft,7,10
33,1,7:35.0,,Offensive rebound by D. Nwaba,7,10
34,1,7:30.0,,A. Žižić makes 2-pt layup from 1 ft,7,12
35,1,7:13.0,Shooting foul by A. Žižić (drawn by J. Tatum),,7,12
36,1,7:13.0,J. Tatum makes free throw 1 of 2,,8,12
37,1,7:13.0,,L. Nance enters the game for A. Žižić,8,12
38,1,7:13.0,J. Tatum makes free throw 2 of 2,,9,12
39,1,7:06.0,,C. Sexton makes 2-pt layup from 1 ft (assist by A. Burks),9,14
40,1,6:46.0,J. Tatum makes 2-pt layup from 2 ft (assist by A. Horford),,11,14
41,1,6:26.0,,D. Nwaba misses 2-pt layup from 6 ft (block by J. Tatum),11,14
42,1,6:23.0,,Offensive rebound by D. Nwaba,11,14
43,1,6:23.0,,Turnover by D. Nwaba (lost ball; steal by J. Tatum),11,14
44,1,6:23.0,Personal foul by D. Nwaba (drawn by J. Tatum),,11,14
45,1,6:23.0,,Cleveland full timeout,11,14
46,1,6:23.0,G. Hayward enters the game for J. Brown,,11,14
47,1,6:23.0,,J. Clarkson enters the game for D. Nwaba,11,14
48,1,6:04.0,T. Rozier misses 2-pt jump shot from 14 ft,,11,14
49,1,6:01.0,,Defensive rebound by J. Clarkson,11,14
50,1,5:44.0,,C. Sexton makes 2-pt layup from 2 ft (assist by A. Burks),11,16
51,1,5:31.0,M. Smart makes 3-pt jump shot from 27 ft (assist by A. Horford),,14,16
52,1,5:16.0,,A. Burks misses 3-pt jump shot from 25 ft,14,16
53,1,5:14.0,Defensive rebound by T. Rozier,,14,16
54,1,5:08.0,Personal foul by C. Sexton (drawn by J. Tatum),,14,16
55,1,5:08.0,J. Tatum makes free throw 1 of 2,,15,16
56,1,5:08.0,J. Tatum makes free throw 2 of 2,,16,16
57,1,4:53.0,,Personal foul by T. Rozier (drawn by L. Nance),16,16
58,1,4:44.0,,C. Sexton misses 2-pt layup from 4 ft (block by A. Horford),16,16
59,1,4:38.0,,Offensive rebound by L. Nance,16,16
60,1,4:37.0,,L. Nance makes 2-pt layup from 2 ft,16,18
61,1,4:31.0,G. Hayward makes 2-pt jump shot from 21 ft (assist by A. Horford),,18,18
62,1,4:20.0,,J. Clarkson misses 3-pt jump shot from 26 ft,18,18
63,1,4:18.0,Defensive rebound by J. Tatum,,18,18
64,1,4:04.0,J. Tatum misses 3-pt jump shot from 24 ft,,18,18
65,1,4:03.0,,Defensive rebound by C. Sexton,18,18
66,1,3:42.0,,A. Burks misses 3-pt jump shot from 23 ft,18,18
67,1,3:39.0,Defensive rebound by G. Hayward,,18,18
68,1,3:21.0,G. Hayward makes 2-pt layup from 2 ft (assist by A. Horford),,20,18
69,1,3:05.0,,C. Sexton makes 3-pt jump shot from 26 ft (assist by J. Clarkson),20,21
70,1,2:53.0,J. Tatum makes 2-pt layup from 1 ft (assist by M. Smart),,22,21
71,1,2:34.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by L. Nance),22,24
72,1,2:34.0,Boston full timeout,,22,24
73,1,2:34.0,D. Theis enters the game for A. Horford,,22,24
74,1,2:34.0,B. Wanamaker enters the game for T. Rozier,,22,24
75,1,2:34.0,,J. Blossomgame enters the game for D. Adel,22,24
76,1,2:34.0,,M. Dellavedova enters the game for A. Burks,22,24
77,1,2:19.0,D. Theis makes 2-pt dunk from 1 ft (assist by G. Hayward),,24,24
78,1,1:55.0,,Shooting foul by M. Smart (drawn by J. Clarkson),24,24
79,1,1:55.0,,J. Clarkson makes free throw 1 of 3,24,25
80,1,1:55.0,,J. Clarkson makes free throw 2 of 3,24,26
81,1,1:55.0,,J. Clarkson misses free throw 3 of 3,24,26
82,1,1:51.0,Defensive rebound by G. Hayward,,24,26
83,1,1:39.0,G. Hayward makes 2-pt jump shot from 14 ft,,26,26
84,1,1:17.0,,J. Blossomgame misses 3-pt jump shot from 26 ft,26,26
85,1,1:13.0,,Offensive rebound by L. Nance,26,26
86,1,1:12.0,,L. Nance misses 2-pt jump shot from 4 ft,26,26
87,1,1:11.0,,Offensive rebound by J. Blossomgame,26,26
88,1,1:11.0,,J. Blossomgame makes 2-pt dunk at rim,26,28
89,1,0:47.0,Shooting foul by M. Dellavedova (drawn by J. Tatum),,26,28
90,1,0:47.0,J. Tatum makes free throw 1 of 2,,27,28
91,1,0:47.0,J. Brown enters the game for M. Smart,,27,28
92,1,0:47.0,J. Tatum makes free throw 2 of 2,,28,28
93,1,0:37.0,,J. Clarkson makes 2-pt jump shot from 1 ft (assist by M. Dellavedova),28,30
94,1,0:30.0,G. Hayward misses 3-pt jump shot from 28 ft,,28,30
95,1,0:27.0,,Defensive rebound by L. Nance,28,30
96,1,0:07.0,,J. Blossomgame misses 2-pt jump shot from 8 ft,28,30
97,1,0:05.0,Defensive rebound by B. Wanamaker,,28,30
98,2,11:43.0,J. Brown misses 2-pt jump shot from 1 ft,,28,30
99,2,11:40.0,,Defensive rebound by J. Blossomgame,28,30
100,2,11:37.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,28,30
101,2,11:33.0,Defensive rebound by D. Theis,,28,30
102,2,11:32.0,Personal foul by M. Dellavedova (drawn by G. Hayward),,28,30
103,2,11:25.0,D. Theis makes 2-pt dunk at rim (assist by G. Hayward),,30,30
104,2,11:10.0,,Personal foul by B. Wanamaker (drawn by C. Sexton),30,30
105,2,10:55.0,,L. Nance misses 2-pt layup from 2 ft,30,30
106,2,10:53.0,Defensive rebound by D. Theis,,30,30
107,2,10:49.0,J. Brown misses 2-pt layup from 1 ft,,30,30
108,2,10:43.0,Offensive rebound by J. Brown,,30,30
109,2,10:43.0,J. Brown misses 2-pt layup from 1 ft,,30,30
110,2,10:42.0,Offensive rebound by J. Brown,,30,30
111,2,10:41.0,J. Brown misses 2-pt layup from 2 ft,,30,30
112,2,10:38.0,,Defensive rebound by J. Blossomgame,30,30
113,2,10:34.0,,C. Sexton makes 3-pt jump shot from 26 ft (assist by J. Blossomgame),30,33
114,2,10:22.0,G. Hayward misses 3-pt jump shot from 25 ft,,30,33
115,2,10:19.0,,Defensive rebound by J. Blossomgame,30,33
116,2,10:12.0,,L. Nance makes 3-pt jump shot from 25 ft (assist by J. Clarkson),30,36
117,2,9:52.0,J. Brown makes 2-pt jump shot from 10 ft (assist by D. Theis),,32,36
118,2,9:31.0,,Turnover by J. Clarkson (bad pass; steal by D. Theis),32,36
119,2,9:28.0,G. Hayward makes 2-pt layup from 2 ft (assist by S. Ojeleye),,34,36
120,2,9:28.0,,Cleveland full timeout,34,36
121,2,9:28.0,,A. Burks enters the game for C. Sexton,34,36
122,2,9:10.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,34,36
123,2,9:08.0,,Offensive rebound by J. Clarkson,34,36
124,2,8:54.0,,J. Clarkson misses 3-pt jump shot from 25 ft,34,36
125,2,8:51.0,Defensive rebound by G. Hayward,,34,36
126,2,8:40.0,D. Theis makes 2-pt dunk from 1 ft (assist by G. Hayward),,36,36
127,2,8:25.0,Violation by Team (kicked ball),,36,36
128,2,8:25.0,,D. Adel enters the game for J. Blossomgame,36,36
129,2,8:13.0,,D. Adel misses 3-pt jump shot from 26 ft,36,36
130,2,8:09.0,Defensive rebound by J. Brown,,36,36
131,2,8:03.0,J. Brown misses 2-pt layup from 1 ft,,36,36
132,2,8:00.0,,Defensive rebound by A. Burks,36,36
133,2,7:55.0,,Turnover by A. Burks (bad pass; steal by S. Ojeleye),36,36
134,2,7:54.0,Personal take foul by L. Nance (drawn by S. Ojeleye),,36,36
135,2,7:54.0,,C. Sexton enters the game for M. Dellavedova,36,36
136,2,7:46.0,G. Hayward misses 2-pt layup from 1 ft,,36,36
137,2,7:43.0,,Defensive rebound by L. Nance,36,36
138,2,7:41.0,,Turnover by L. Nance (bad pass; steal by J. Brown),36,36
139,2,7:37.0,J. Brown makes 2-pt dunk from 1 ft,,38,36
140,2,7:14.0,,L. Nance misses 2-pt jump shot from 3 ft (block by D. Theis),38,36
141,2,7:08.0,,Offensive rebound by L. Nance,38,36
142,2,7:08.0,,Turnover by L. Nance (lost ball; steal by S. Ojeleye),38,36
143,2,7:08.0,J. Brown makes 2-pt dunk at rim (assist by S. Ojeleye),,40,36
144,2,7:08.0,,Cleveland full timeout,40,36
145,2,7:08.0,T. Rozier enters the game for G. Hayward,,40,36
146,2,7:08.0,,D. Nwaba enters the game for J. Clarkson,40,36
147,2,7:08.0,,A. Žižić enters the game for L. Nance,40,36
148,2,6:56.0,,Turnover by C. Sexton (bad pass; steal by J. Brown),40,36
149,2,6:51.0,B. Wanamaker makes 2-pt layup from 1 ft,,42,36
150,2,6:37.0,,C. Sexton makes 2-pt jump shot from 13 ft,42,38
151,2,6:22.0,B. Wanamaker misses 3-pt jump shot from 27 ft,,42,38
152,2,6:19.0,,Defensive rebound by D. Nwaba,42,38
153,2,6:10.0,,C. Sexton misses 3-pt jump shot from 27 ft,42,38
154,2,6:08.0,Defensive rebound by S. Ojeleye,,42,38
155,2,5:58.0,T. Rozier makes 2-pt layup from 1 ft,,44,38
156,2,5:34.0,,A. Burks makes 2-pt jump shot from 16 ft,44,40
157,2,5:12.0,J. Brown misses 3-pt jump shot from 24 ft,,44,40
158,2,5:10.0,,Defensive rebound by A. Burks,44,40
159,2,4:53.0,,A. Burks makes 2-pt jump shot from 11 ft,44,42
160,2,4:53.0,,Shooting foul by S. Ojeleye (drawn by A. Burks),44,42
161,2,4:53.0,A. Horford enters the game for D. Theis,,44,42
162,2,4:53.0,J. Tatum enters the game for B. Wanamaker,,44,42
163,2,4:53.0,,A. Burks makes free throw 1 of 1,44,43
164,2,4:38.0,J. Brown makes 2-pt jump shot from 2 ft (assist by J. Tatum),,46,43
165,2,4:10.0,,A. Burks misses 2-pt jump shot from 24 ft,46,43
166,2,4:07.0,Defensive rebound by J. Brown,,46,43
167,2,3:59.0,A. Horford misses 3-pt jump shot from 26 ft,,46,43
168,2,3:57.0,,Defensive rebound by A. Žižić,46,43
169,2,3:48.0,,C. Sexton makes 2-pt jump shot from 1 ft,46,45
170,2,3:40.0,T. Rozier misses 3-pt jump shot from 27 ft,,46,45
171,2,3:36.0,,Defensive rebound by A. Žižić,46,45
172,2,3:29.0,,C. Sexton misses 2-pt layup from 1 ft,46,45
173,2,3:27.0,Defensive rebound by J. Tatum,,46,45
174,2,3:16.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by T. Rozier),,49,45
175,2,2:51.0,,Personal foul by T. Rozier (drawn by C. Sexton),49,45
176,2,2:51.0,G. Hayward enters the game for J. Brown,,49,45
177,2,2:51.0,M. Smart enters the game for S. Ojeleye,,49,45
178,2,2:41.0,Violation by Team (kicked ball),,49,45
179,2,2:28.0,,A. Burks makes 2-pt jump shot from 10 ft,49,47
180,2,2:09.0,A. Horford makes 2-pt jump shot from 14 ft,,51,47
181,2,1:45.0,,C. Sexton misses 2-pt jump shot from 17 ft,51,47
182,2,1:41.0,Defensive rebound by T. Rozier,,51,47
183,2,1:40.0,Offensive foul by T. Rozier (drawn by D. Adel),,51,47
184,2,1:40.0,Turnover by T. Rozier (offensive foul),,51,47
185,2,1:17.0,,C. Sexton makes 2-pt jump shot from 5 ft (assist by D. Adel),51,49
186,2,1:00.0,G. Hayward makes 2-pt jump shot from 7 ft,,53,49
187,2,0:47.0,,A. Burks misses 2-pt jump shot from 5 ft,53,49
188,2,0:45.0,,Offensive rebound by A. Burks,53,49
189,2,0:45.0,,A. Burks makes 2-pt layup from 1 ft,53,51
190,2,0:32.0,A. Horford makes 3-pt jump shot from 25 ft (assist by G. Hayward),,56,51
191,2,0:06.0,,C. Sexton misses 2-pt jump shot from 9 ft,56,51
192,2,0:03.0,Defensive rebound by M. Smart,,56,51
193,2,0:01.0,T. Rozier makes 3-pt jump shot from 30 ft (assist by M. Smart),,59,51
194,3,11:47.0,Turnover by A. Horford (bad pass),,59,51
195,3,11:36.0,,C. Sexton misses 2-pt layup from 2 ft (block by A. Horford),59,51
196,3,11:35.0,,Offensive rebound by A. Žižić,59,51
197,3,11:34.0,,A. Žižić makes 2-pt layup from 1 ft,59,53
198,3,11:17.0,T. Rozier misses 3-pt jump shot from 27 ft,,59,53
199,3,11:15.0,,Defensive rebound by A. Žižić,59,53
200,3,10:52.0,,D. Nwaba makes 2-pt layup from 1 ft (assist by A. Žižić),59,55
201,3,10:42.0,M. Smart makes 3-pt jump shot from 26 ft (assist by T. Rozier),,62,55
202,3,10:12.0,,C. Sexton makes 2-pt jump shot from 5 ft,62,57
203,3,10:03.0,T. Rozier misses 3-pt jump shot from 23 ft,,62,57
204,3,10:00.0,Offensive rebound by A. Horford,,62,57
205,3,9:54.0,J. Brown misses 2-pt jump shot from 13 ft,,62,57
206,3,9:52.0,Offensive rebound by J. Brown,,62,57
207,3,9:50.0,J. Brown misses 2-pt layup from 2 ft,,62,57
208,3,9:47.0,,Defensive rebound by A. Žižić,62,57
209,3,9:42.0,,D. Adel misses 3-pt jump shot from 27 ft (block by J. Tatum),62,57
210,3,9:39.0,Defensive rebound by M. Smart,,62,57
211,3,9:31.0,J. Tatum misses 2-pt jump shot from 5 ft,,62,57
212,3,9:28.0,,Defensive rebound by D. Adel,62,57
213,3,9:23.0,,A. Burks misses 2-pt layup from 1 ft (block by A. Horford),62,57
214,3,9:20.0,Defensive rebound by M. Smart,,62,57
215,3,9:13.0,J. Tatum misses 2-pt jump shot from 21 ft,,62,57
216,3,9:10.0,,Defensive rebound by D. Nwaba,62,57
217,3,9:05.0,,D. Nwaba makes 2-pt jump shot from 10 ft,62,59
218,3,9:04.0,Boston full timeout,,62,59
219,3,8:50.0,M. Smart misses 2-pt jump shot from 12 ft,,62,59
220,3,8:47.0,,Defensive rebound by A. Žižić,62,59
221,3,8:34.0,,Turnover by C. Sexton (bad pass; steal by M. Smart),62,59
222,3,8:32.0,T. Rozier misses 2-pt layup from 1 ft,,62,59
223,3,8:30.0,Offensive rebound by A. Horford,,62,59
224,3,8:30.0,A. Horford makes 2-pt layup at rim,,64,59
225,3,8:05.0,,A. Žižić misses 2-pt layup from 2 ft,64,59
226,3,8:03.0,Defensive rebound by J. Brown,,64,59
227,3,7:59.0,Turnover by J. Brown (lost ball; steal by A. Burks),,64,59
228,3,7:53.0,,D. Nwaba misses 2-pt layup from 1 ft,64,59
229,3,7:46.0,,Offensive rebound by A. Žižić,64,59
230,3,7:46.0,,A. Žižić makes 2-pt layup from 1 ft,64,61
231,3,7:34.0,J. Brown misses 3-pt jump shot from 26 ft,,64,61
232,3,7:31.0,,Defensive rebound by A. Žižić,64,61
233,3,7:23.0,,Personal foul by T. Rozier (drawn by C. Sexton),64,61
234,3,7:23.0,G. Hayward enters the game for J. Brown,,64,61
235,3,7:23.0,,J. Clarkson enters the game for D. Nwaba,64,61
236,3,7:08.0,,D. Adel makes 2-pt jump shot from 2 ft,64,63
237,3,7:01.0,Turnover by T. Rozier (bad pass; steal by C. Sexton),,64,63
238,3,6:54.0,,C. Sexton misses 2-pt layup from 1 ft,64,63
239,3,6:51.0,,Offensive rebound by C. Sexton,64,63
240,3,6:49.0,,C. Sexton makes 2-pt jump shot from 13 ft,64,65
241,3,6:35.0,A. Horford misses 3-pt jump shot from 25 ft,,64,65
242,3,6:32.0,,Defensive rebound by J. Clarkson,64,65
243,3,6:25.0,,C. Sexton misses 3-pt jump shot from 22 ft,64,65
244,3,6:22.0,Defensive rebound by J. Tatum,,64,65
245,3,6:13.0,G. Hayward makes 2-pt dunk from 1 ft (assist by A. Horford),,66,65
246,3,5:55.0,,C. Sexton makes 3-pt jump shot from 26 ft (assist by J. Clarkson),66,68
247,3,5:32.0,G. Hayward misses 2-pt jump shot from 13 ft,,66,68
248,3,5:30.0,,Defensive rebound by A. Žižić,66,68
249,3,5:20.0,,A. Burks makes 2-pt jump shot from 17 ft,66,70
250,3,5:11.0,M. Smart makes 3-pt jump shot from 25 ft,,69,70
251,3,5:11.0,Shooting foul by D. Adel (drawn by M. Smart),,69,70
252,3,5:11.0,,L. Nance enters the game for A. Žižić,69,70
253,3,5:11.0,M. Smart makes free throw 1 of 1,,70,70
254,3,4:54.0,,Turnover by A. Burks (bad pass; steal by T. Rozier),70,70
255,3,4:53.0,Personal take foul by C. Sexton (drawn by T. Rozier),,70,70
256,3,4:53.0,,J. Blossomgame enters the game for D. Adel,70,70
257,3,4:43.0,Turnover by G. Hayward (bad pass; steal by A. Burks),,70,70
258,3,4:40.0,,A. Burks misses 2-pt layup from 1 ft (block by G. Hayward),70,70
259,3,4:40.0,,Offensive rebound by Team,70,70
260,3,4:37.0,,J. Clarkson misses 2-pt jump shot from 13 ft,70,70
261,3,4:34.0,Defensive rebound by T. Rozier,,70,70
262,3,4:28.0,T. Rozier misses 2-pt jump shot from 10 ft,,70,70
263,3,4:25.0,,Defensive rebound by L. Nance,70,70
264,3,4:16.0,,J. Clarkson misses 3-pt jump shot from 25 ft,70,70
265,3,4:14.0,Defensive rebound by M. Smart,,70,70
266,3,4:04.0,J. Tatum makes 2-pt jump shot from 16 ft,,72,70
267,3,3:39.0,,Turnover by A. Burks (bad pass; steal by T. Rozier),72,70
268,3,3:39.0,Personal foul by A. Burks (drawn by T. Rozier),,72,70
269,3,3:39.0,J. Brown enters the game for T. Rozier,,72,70
270,3,3:39.0,,M. Dellavedova enters the game for A. Burks,72,70
271,3,3:29.0,J. Tatum makes 2-pt layup from 1 ft (assist by M. Smart),,74,70
272,3,3:18.0,,Shooting foul by M. Smart (drawn by C. Sexton),74,70
273,3,3:18.0,,C. Sexton makes free throw 1 of 2,74,71
274,3,3:18.0,D. Theis enters the game for A. Horford,,74,71
275,3,3:18.0,,C. Sexton makes free throw 2 of 2,74,72
276,3,3:06.0,G. Hayward makes 2-pt jump shot from 15 ft (assist by D. Theis),,76,72
277,3,2:52.0,,Turnover by M. Dellavedova (bad pass),76,72
278,3,2:52.0,,Cleveland full timeout,76,72
279,3,2:46.0,Personal foul by J. Clarkson (drawn by J. Tatum),,76,72
280,3,2:36.0,Shooting foul by J. Clarkson (drawn by J. Tatum),,76,72
281,3,2:36.0,J. Tatum makes free throw 1 of 2,,77,72
282,3,2:36.0,J. Tatum makes free throw 2 of 2,,78,72
283,3,2:23.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by L. Nance),78,75
284,3,2:12.0,M. Smart misses 3-pt jump shot from 25 ft,,78,75
285,3,2:09.0,,Defensive rebound by L. Nance,78,75
286,3,1:55.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,78,75
287,3,1:52.0,Defensive rebound by J. Tatum,,78,75
288,3,1:44.0,J. Brown makes 3-pt jump shot from 28 ft (assist by J. Tatum),,81,75
289,3,1:24.0,,J. Clarkson misses 2-pt jump shot from 6 ft (block by D. Theis),81,75
290,3,1:23.0,Defensive rebound by J. Tatum,,81,75
291,3,1:23.0,Personal foul by L. Nance (drawn by J. Tatum),,81,75
292,3,1:23.0,J. Tatum makes free throw 1 of 2,,82,75
293,3,1:23.0,B. Wanamaker enters the game for M. Smart,,82,75
294,3,1:23.0,J. Tatum makes free throw 2 of 2,,83,75
295,3,1:12.0,,Turnover by M. Dellavedova (bad pass),83,75
296,3,0:57.0,G. Hayward makes 2-pt jump shot from 19 ft (assist by D. Theis),,85,75
297,3,0:47.0,,L. Nance makes 2-pt jump shot from 10 ft (assist by C. Sexton),85,77
298,3,0:33.0,J. Tatum misses 3-pt jump shot from 27 ft,,85,77
299,3,0:30.0,,Defensive rebound by C. Sexton,85,77
300,3,0:07.0,,J. Blossomgame misses 3-pt jump shot from 23 ft,85,77
301,3,0:03.0,,Offensive rebound by L. Nance,85,77
302,3,0:03.0,,L. Nance makes 2-pt layup from 1 ft,85,79
303,3,0:00.0,Turnover by J. Tatum (bad pass; steal by M. Dellavedova),,85,79
304,4,11:43.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),85,82
305,4,11:32.0,G. Hayward makes 2-pt layup from 1 ft (assist by B. Wanamaker),,87,82
306,4,11:12.0,,J. Clarkson misses 3-pt jump shot from 26 ft,87,82
307,4,11:09.0,Defensive rebound by G. Hayward,,87,82
308,4,11:04.0,Offensive foul by J. Brown (drawn by J. Clarkson),,87,82
309,4,11:04.0,Turnover by J. Brown (offensive foul),,87,82
310,4,10:50.0,,C. Sexton misses 2-pt jump shot from 14 ft,87,82
311,4,10:47.0,,Offensive rebound by L. Nance,87,82
312,4,10:37.0,,M. Dellavedova makes 2-pt jump shot from 8 ft,87,84
313,4,10:19.0,J. Brown misses 3-pt jump shot from 25 ft,,87,84
314,4,10:16.0,,Defensive rebound by L. Nance,87,84
315,4,10:09.0,,M. Dellavedova misses 2-pt jump shot from 9 ft,87,84
316,4,10:06.0,Defensive rebound by B. Wanamaker,,87,84
317,4,10:04.0,B. Wanamaker makes 2-pt jump shot from 8 ft,,89,84
318,4,10:04.0,Shooting foul by M. Dellavedova (drawn by B. Wanamaker),,89,84
319,4,10:04.0,,A. Burks enters the game for C. Sexton,89,84
320,4,10:04.0,B. Wanamaker makes free throw 1 of 1,,90,84
321,4,9:56.0,,Personal foul by J. Brown (drawn by J. Blossomgame),90,84
322,4,9:37.0,,M. Dellavedova makes 3-pt jump shot from 31 ft (assist by J. Blossomgame),90,87
323,4,9:19.0,J. Brown misses 2-pt jump shot from 8 ft,,90,87
324,4,9:17.0,Offensive rebound by J. Brown,,90,87
325,4,9:16.0,J. Brown makes 2-pt layup at rim,,92,87
326,4,9:02.0,,J. Clarkson misses 2-pt layup from 2 ft,92,87
327,4,9:02.0,Defensive rebound by G. Hayward,,92,87
328,4,8:58.0,Offensive foul by S. Ojeleye (drawn by M. Dellavedova),,92,87
329,4,8:58.0,Turnover by S. Ojeleye (offensive foul),,92,87
330,4,8:43.0,,J. Clarkson misses 3-pt jump shot from 26 ft,92,87
331,4,8:40.0,Defensive rebound by D. Theis,,92,87
332,4,8:23.0,J. Brown misses 2-pt jump shot from 8 ft,,92,87
333,4,8:20.0,,Defensive rebound by J. Clarkson,92,87
334,4,8:00.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,92,87
335,4,7:58.0,Defensive rebound by G. Hayward,,92,87
336,4,7:50.0,B. Wanamaker misses 3-pt jump shot from 22 ft,,92,87
337,4,7:49.0,Offensive rebound by Team,,92,87
338,4,7:28.0,,J. Blossomgame makes 2-pt dunk at rim (assist by M. Dellavedova),92,89
339,4,7:28.0,T. Rozier enters the game for J. Brown,,92,89
340,4,7:11.0,G. Hayward misses 3-pt jump shot from 26 ft,,92,89
341,4,7:09.0,,Defensive rebound by Team,92,89
342,4,6:58.0,,Turnover by M. Dellavedova (bad pass; steal by G. Hayward),92,89
343,4,6:54.0,B. Wanamaker makes 2-pt layup at rim (assist by G. Hayward),,94,89
344,4,6:53.0,,Cleveland full timeout,94,89
345,4,6:53.0,A. Horford enters the game for G. Hayward,,94,89
346,4,6:53.0,M. Smart enters the game for D. Theis,,94,89
347,4,6:26.0,,L. Nance makes 2-pt layup from 1 ft (assist by M. Dellavedova),94,91
348,4,6:11.0,M. Smart makes 2-pt jump shot from 11 ft (assist by A. Horford),,96,91
349,4,5:51.0,,J. Clarkson misses 2-pt jump shot from 11 ft,96,91
350,4,5:48.0,Defensive rebound by A. Horford,,96,91
351,4,5:33.0,Turnover by M. Smart (bad pass; steal by J. Clarkson),,96,91
352,4,5:27.0,,J. Clarkson misses 3-pt jump shot from 27 ft,96,91
353,4,5:25.0,,Offensive rebound by Team,96,91
354,4,5:25.0,J. Tatum enters the game for B. Wanamaker,,96,91
355,4,5:25.0,,D. Nwaba enters the game for J. Blossomgame,96,91
356,4,5:25.0,,C. Sexton enters the game for M. Dellavedova,96,91
357,4,5:12.0,,C. Sexton misses 3-pt jump shot from 26 ft (block by S. Ojeleye),96,91
358,4,5:10.0,,Offensive rebound by Team,96,91
359,4,5:10.0,,Turnover by Team (shot clock),96,91
360,4,5:03.0,Turnover by A. Horford (bad pass),,96,91
361,4,4:39.0,,C. Sexton misses 2-pt jump shot from 17 ft,96,91
362,4,4:37.0,Defensive rebound by T. Rozier,,96,91
363,4,4:32.0,M. Smart makes 3-pt jump shot from 29 ft (assist by T. Rozier),,99,91
364,4,4:07.0,,J. Clarkson misses 2-pt jump shot from 6 ft,99,91
365,4,4:05.0,Defensive rebound by A. Horford,,99,91
366,4,4:00.0,J. Tatum makes 2-pt layup from 2 ft (assist by T. Rozier),,101,91
367,4,4:00.0,,Cleveland full timeout,101,91
368,4,4:00.0,G. Hayward enters the game for S. Ojeleye,,101,91
369,4,4:00.0,,A. Žižić enters the game for J. Clarkson,101,91
370,4,3:38.0,,C. Sexton misses 2-pt jump shot from 14 ft,101,91
371,4,3:37.0,,Offensive rebound by Team,101,91
372,4,3:37.0,,Turnover by Team (shot clock),101,91
373,4,3:19.0,J. Tatum misses 2-pt jump shot from 18 ft,,101,91
374,4,3:16.0,,Defensive rebound by A. Žižić,101,91
375,4,3:01.0,,D. Nwaba misses 2-pt jump shot from 11 ft,101,91
376,4,2:58.0,,Offensive rebound by Team,101,91
377,4,2:58.0,Loose ball foul by A. Horford (drawn by D. Nwaba),,101,91
