,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
98,1,2:18.0,Offensive rebound by W. Ellington,,23,31
99,1,2:12.0,G. Robinson misses 3-pt jump shot from 27 ft,,23,31
100,1,2:07.0,,Defensive rebound by E. İlyasova,23,31
101,1,2:04.0,,Turnover by S. Brown (out of bounds lost ball),23,31
102,1,2:04.0,,G. Antetokounmpo enters the game for E. İlyasova,23,31
103,1,1:50.0,G. Robinson makes 3-pt jump shot from 27 ft (assist by I. Smith),,26,31
104,1,1:40.0,,Personal foul by G. Robinson (drawn by B. Lopez),26,31
105,1,1:40.0,,E. Bledsoe enters the game for S. Brown,26,31
106,1,1:40.0,,B. Lopez makes free throw 1 of 2,26,32
107,1,1:40.0,,B. Lopez misses free throw 2 of 2,26,32
108,1,1:36.0,Defensive rebound by G. Robinson,,26,32
109,1,1:17.0,L. Galloway misses 3-pt jump shot from 24 ft,,26,32
110,1,1:12.0,Offensive rebound by G. Robinson,,26,32
111,1,1:10.0,W. Ellington misses 3-pt jump shot from 26 ft,,26,32
112,1,1:08.0,,Defensive rebound by P. Connaughton,26,32
113,1,1:00.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft (assist by E. Bledsoe),26,34
114,1,0:40.0,A. Drummond misses 2-pt jump shot from 17 ft,,26,34
115,1,0:37.0,,Defensive rebound by P. Connaughton,26,34
116,1,0:32.0,,E. Bledsoe makes 2-pt layup from 1 ft,26,36
117,1,0:19.0,G. Robinson misses 3-pt jump shot from 28 ft,,26,36
118,1,0:16.0,,Defensive rebound by G. Antetokounmpo,26,36
119,1,0:13.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),26,38
120,1,0:01.0,Shooting foul by B. Lopez (drawn by A. Drummond),,26,38
121,1,0:01.0,A. Drummond misses free throw 1 of 2,,26,38
122,1,0:01.0,Offensive rebound by Team,,26,38
123,1,0:01.0,A. Drummond makes free throw 2 of 2,,27,38
124,2,11:43.0,,Turnover by G. Antetokounmpo (step out of bounds),27,38
125,2,11:30.0,Shooting foul by N. Mirotić (drawn by T. Maker),,27,38
126,2,11:30.0,T. Maker makes free throw 1 of 2,,28,38
127,2,11:30.0,T. Maker makes free throw 2 of 2,,29,38
128,2,11:21.0,,Shooting foul by I. Smith (drawn by G. Antetokounmpo),29,38
129,2,11:21.0,,G. Antetokounmpo misses free throw 1 of 2,29,38
130,2,11:21.0,,Offensive rebound by Team,29,38
131,2,11:21.0,,G. Antetokounmpo makes free throw 2 of 2,29,39
132,2,11:04.0,B. Brown misses 2-pt layup from 2 ft,,29,39
133,2,11:02.0,,Defensive rebound by N. Mirotić,29,39
134,2,10:59.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,29,39
135,2,10:59.0,Defensive rebound by Team,,29,39
136,2,10:59.0,,Loose ball foul by E. Bledsoe (drawn by W. Ellington),29,39
137,2,10:59.0,,P. Connaughton enters the game for G. Hill,29,39
138,2,10:43.0,I. Smith makes 2-pt jump shot from 18 ft,,31,39
139,2,10:30.0,,G. Antetokounmpo misses 2-pt jump shot from 13 ft,31,39
140,2,10:26.0,Defensive rebound by L. Kennard,,31,39
141,2,10:18.0,I. Smith misses 2-pt layup from 3 ft,,31,39
142,2,10:17.0,Offensive rebound by T. Maker,,31,39
143,2,10:17.0,T. Maker misses 2-pt layup from 1 ft (block by E. Bledsoe),,31,39
144,2,10:17.0,Offensive rebound by Team,,31,39
145,2,10:12.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by T. Maker),,34,39
146,2,9:53.0,,E. Bledsoe misses 2-pt jump shot from 11 ft,34,39
147,2,9:50.0,Defensive rebound by I. Smith,,34,39
148,2,9:41.0,I. Smith makes 2-pt layup from 3 ft,,36,39
149,2,9:40.0,,Milwaukee full timeout,36,39
150,2,9:26.0,,G. Antetokounmpo misses 2-pt hook shot from 5 ft (block by T. Maker),36,39
151,2,9:25.0,,Offensive rebound by Team,36,39
152,2,9:21.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by P. Connaughton),36,41
153,2,9:05.0,W. Ellington misses 3-pt jump shot from 24 ft (block by P. Connaughton),,36,41
154,2,9:02.0,,Defensive rebound by G. Antetokounmpo,36,41
155,2,9:02.0,,Offensive foul by G. Antetokounmpo (drawn by B. Brown),36,41
156,2,9:02.0,,Turnover by G. Antetokounmpo (offensive foul),36,41
157,2,8:51.0,I. Smith misses 2-pt jump shot from 14 ft,,36,41
158,2,8:48.0,,Defensive rebound by G. Antetokounmpo,36,41
159,2,8:43.0,,Turnover by E. Bledsoe (bad pass; steal by W. Ellington),36,41
160,2,8:42.0,Personal foul by G. Antetokounmpo (drawn by W. Ellington),,36,41
161,2,8:42.0,L. Galloway enters the game for W. Ellington,,36,41
162,2,8:42.0,,K. Middleton enters the game for S. Brown,36,41
163,2,8:24.0,B. Brown misses 2-pt layup from 7 ft,,36,41
164,2,8:21.0,,Defensive rebound by P. Connaughton,36,41
165,2,8:17.0,,N. Mirotić misses 3-pt jump shot from 29 ft,36,41
166,2,8:14.0,Defensive rebound by L. Kennard,,36,41
167,2,8:07.0,L. Kennard makes 2-pt jump shot from 16 ft (assist by T. Maker),,38,41
168,2,7:53.0,,Turnover by G. Antetokounmpo (bad pass; steal by B. Brown),38,41
169,2,7:49.0,B. Brown makes 2-pt layup from 2 ft,,40,41
170,2,7:31.0,,E. Bledsoe misses 2-pt jump shot from 10 ft,40,41
171,2,7:29.0,Defensive rebound by B. Brown,,40,41
172,2,7:14.0,I. Smith misses 2-pt jump shot from 16 ft,,40,41
173,2,7:11.0,,Defensive rebound by G. Antetokounmpo,40,41
174,2,7:05.0,,K. Middleton misses 2-pt layup from 3 ft,40,41
175,2,7:03.0,,Offensive rebound by G. Antetokounmpo,40,41
176,2,7:02.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by T. Maker),40,41
177,2,6:58.0,,Offensive rebound by E. Bledsoe,40,41
178,2,6:54.0,,N. Mirotić misses 2-pt layup from 2 ft,40,41
179,2,6:50.0,,Offensive rebound by N. Mirotić,40,41
180,2,6:50.0,,N. Mirotić makes 2-pt layup at rim,40,43
181,2,6:40.0,T. Maker misses 3-pt jump shot from 27 ft,,40,43
182,2,6:38.0,,Defensive rebound by K. Middleton,40,43
183,2,6:35.0,,Offensive foul by K. Middleton (drawn by L. Galloway),40,43
184,2,6:35.0,,Turnover by K. Middleton (offensive foul),40,43
185,2,6:35.0,Detroit full timeout,,40,43
186,2,6:35.0,A. Drummond enters the game for T. Maker,,40,43
187,2,6:35.0,R. Jackson enters the game for I. Smith,,40,43
188,2,6:35.0,,G. Hill enters the game for G. Antetokounmpo,40,43
189,2,6:35.0,,E. İlyasova enters the game for E. Bledsoe,40,43
190,2,6:35.0,,B. Lopez enters the game for N. Mirotić,40,43
191,2,6:20.0,L. Kennard misses 3-pt jump shot from 27 ft (block by P. Connaughton),,40,43
192,2,6:16.0,,Defensive rebound by E. İlyasova,40,43
193,2,6:14.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by E. İlyasova),40,45
194,2,6:00.0,A. Drummond misses 2-pt hook shot from 4 ft,,40,45
195,2,5:57.0,,Defensive rebound by E. İlyasova,40,45
196,2,5:48.0,,Turnover by B. Lopez (lost ball; steal by B. Brown),40,45
197,2,5:43.0,L. Kennard makes 3-pt jump shot from 27 ft (assist by B. Brown),,43,45
198,2,5:21.0,,P. Connaughton misses 2-pt layup from 3 ft (block by B. Brown),43,45
199,2,5:16.0,Defensive rebound by A. Drummond,,43,45
200,2,5:01.0,Offensive foul by A. Drummond (drawn by E. İlyasova),,43,45
201,2,5:01.0,Turnover by A. Drummond (offensive foul),,43,45
202,2,5:01.0,Violation by Team (delay of game),,43,45
203,2,5:01.0,W. Ellington enters the game for B. Brown,,43,45
204,2,4:45.0,,K. Middleton makes 2-pt layup from 2 ft,43,47
205,2,4:45.0,,Shooting foul by L. Galloway (drawn by K. Middleton),43,47
206,2,4:45.0,,K. Middleton makes free throw 1 of 1,43,48
207,2,4:33.0,A. Drummond misses 2-pt layup from 3 ft (block by G. Hill),,43,48
208,2,4:33.0,Offensive rebound by Team,,43,48
209,2,4:25.0,A. Drummond makes 2-pt layup from 1 ft (assist by W. Ellington),,45,48
210,2,4:11.0,,B. Lopez misses 2-pt jump shot from 9 ft,45,48
211,2,4:06.0,,Offensive rebound by K. Middleton,45,48
212,2,4:06.0,,K. Middleton misses 2-pt layup at rim,45,48
213,2,4:06.0,Defensive rebound by A. Drummond,,45,48
214,2,4:04.0,R. Jackson misses 2-pt layup from 2 ft (block by E. İlyasova),,45,48
215,2,4:00.0,,Defensive rebound by P. Connaughton,45,48
216,2,3:58.0,,K. Middleton misses 3-pt jump shot from 26 ft,45,48
217,2,3:55.0,Defensive rebound by L. Galloway,,45,48
218,2,3:43.0,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),,47,48
219,2,3:29.0,,E. İlyasova makes 3-pt jump shot from 27 ft (assist by G. Hill),47,51
220,2,3:09.0,Turnover by A. Drummond (bad pass; steal by B. Lopez),,47,51
221,2,3:06.0,,G. Hill misses 2-pt layup from 4 ft (block by L. Galloway),47,51
222,2,3:06.0,,Offensive rebound by Team,47,51
223,2,3:06.0,,S. Brown enters the game for E. İlyasova,47,51
224,2,2:55.0,,Turnover by K. Middleton (bad pass; steal by L. Kennard),47,51
225,2,2:37.0,R. Jackson makes 2-pt jump shot from 10 ft,,49,51
226,2,2:21.0,,P. Connaughton makes 2-pt jump shot from 11 ft (assist by G. Hill),49,53
227,2,2:04.0,A. Drummond misses 2-pt layup from 6 ft (block by G. Hill),,49,53
228,2,2:01.0,,Defensive rebound by G. Hill,49,53
229,2,1:59.0,,G. Hill misses 2-pt layup from 2 ft,49,53
230,2,1:59.0,Defensive rebound by W. Ellington,,49,53
231,2,1:50.0,L. Galloway makes 3-pt jump shot from 22 ft (assist by L. Kennard),,52,53
232,2,1:31.0,,K. Middleton makes 3-pt jump shot from 26 ft,52,56
233,2,1:18.0,R. Jackson misses 2-pt jump shot from 11 ft,,52,56
234,2,1:16.0,Offensive rebound by R. Jackson,,52,56
235,2,1:14.0,L. Kennard makes 3-pt jump shot from 27 ft (assist by R. Jackson),,55,56
236,2,0:51.0,,K. Middleton misses 2-pt jump shot from 15 ft,55,56
237,2,0:48.0,Defensive rebound by L. Kennard,,55,56
238,2,0:37.0,L. Kennard misses 2-pt layup from 2 ft,,55,56
239,2,0:37.0,Offensive rebound by A. Drummond,,55,56
240,2,0:37.0,Personal foul by B. Lopez (drawn by A. Drummond),,55,56
241,2,0:37.0,,E. Bledsoe enters the game for P. Connaughton,55,56
242,2,0:28.0,R. Jackson makes 2-pt jump shot from 14 ft,,57,56
243,2,0:09.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,57,58
244,2,0:03.0,R. Jackson makes 2-pt layup from 1 ft,,59,58
245,2,0:00.0,,E. Bledsoe misses 3-pt jump shot from 46 ft,59,58
246,2,0:00.0,,Offensive rebound by Team,59,58
247,3,11:43.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),59,60
248,3,11:27.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),,61,60
249,3,11:19.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),61,63
250,3,11:00.0,W. Ellington misses 2-pt jump shot from 16 ft,,61,63
251,3,11:00.0,,Defensive rebound by S. Brown,61,63
252,3,10:56.0,,S. Brown misses 2-pt jump shot from 1 ft,61,63
253,3,10:53.0,,Offensive rebound by G. Antetokounmpo,61,63
254,3,10:52.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,61,65
255,3,10:35.0,T. Maker misses 2-pt layup from 3 ft (block by S. Brown),,61,65
256,3,10:35.0,,Defensive rebound by Team,61,65
257,3,10:20.0,,E. Bledsoe makes 2-pt jump shot from 13 ft,61,67
258,3,10:20.0,Detroit full timeout,,61,67
259,3,9:54.0,A. Drummond misses 3-pt jump shot from 29 ft,,61,67
260,3,9:51.0,,Defensive rebound by K. Middleton,61,67
261,3,9:45.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,61,67
262,3,9:43.0,Defensive rebound by Team,,61,67
263,3,9:29.0,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),,63,67
264,3,9:14.0,,B. Lopez makes 2-pt jump shot from 4 ft (assist by K. Middleton),63,69
265,3,8:59.0,A. Drummond misses 2-pt jump shot from 13 ft,,63,69
266,3,8:57.0,,Defensive rebound by G. Antetokounmpo,63,69
267,3,8:45.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,63,71
268,3,8:28.0,L. Kennard makes 2-pt jump shot from 13 ft (assist by A. Drummond),,65,71
269,3,8:08.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,65,74
270,3,7:41.0,R. Jackson misses 3-pt jump shot from 27 ft,,65,74
271,3,7:38.0,,Defensive rebound by B. Lopez,65,74
272,3,7:32.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,65,74
273,3,7:30.0,Defensive rebound by A. Drummond,,65,74
274,3,7:25.0,T. Maker misses 2-pt layup from 4 ft,,65,74
275,3,7:21.0,,Defensive rebound by B. Lopez,65,74
276,3,7:13.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),65,76
277,3,6:52.0,W. Ellington makes 2-pt jump shot from 16 ft,,67,76
278,3,6:39.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,67,76
279,3,6:36.0,,Offensive rebound by E. Bledsoe,67,76
280,3,6:36.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,67,76
281,3,6:36.0,,Offensive rebound by Team,67,76
282,3,6:36.0,Loose ball foul by W. Ellington (drawn by G. Antetokounmpo),,67,76
283,3,6:36.0,,Milwaukee full timeout,67,76
284,3,6:36.0,G. Robinson enters the game for R. Jackson,,67,76
285,3,6:36.0,I. Smith enters the game for T. Maker,,67,76
286,3,6:36.0,,P. Connaughton enters the game for S. Brown,67,76
287,3,6:25.0,,K. Middleton misses 2-pt jump shot from 12 ft,67,76
288,3,6:23.0,Defensive rebound by I. Smith,,67,76
289,3,6:14.0,G. Robinson misses 2-pt jump shot from 23 ft,,67,76
290,3,6:10.0,,Defensive rebound by P. Connaughton,67,76
291,3,5:59.0,,P. Connaughton makes 2-pt jump shot from 7 ft (assist by G. Antetokounmpo),67,78
292,3,5:40.0,I. Smith misses 3-pt jump shot from 26 ft,,67,78
293,3,5:37.0,,Defensive rebound by G. Antetokounmpo,67,78
294,3,5:30.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,67,78
295,3,5:28.0,Defensive rebound by A. Drummond,,67,78
296,3,5:23.0,Turnover by W. Ellington (bad pass; steal by E. Bledsoe),,67,78
297,3,5:19.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),67,80
298,3,5:01.0,L. Kennard misses 2-pt jump shot from 20 ft (block by P. Connaughton),,67,80
299,3,4:56.0,,Defensive rebound by G. Antetokounmpo,67,80
300,3,4:54.0,,E. Bledsoe misses 3-pt jump shot from 28 ft,67,80
301,3,4:51.0,Defensive rebound by I. Smith,,67,80
302,3,4:42.0,I. Smith makes 2-pt jump shot from 11 ft,,69,80
303,3,4:14.0,,K. Middleton misses 3-pt jump shot from 22 ft,69,80
304,3,4:12.0,Defensive rebound by A. Drummond,,69,80
305,3,4:02.0,G. Robinson makes 2-pt dunk from 1 ft (assist by I. Smith),,71,80
306,3,3:55.0,,Milwaukee full timeout,71,80
307,3,3:55.0,,Technical foul by B. Griffin,71,80
308,3,3:55.0,L. Galloway enters the game for W. Ellington,,71,80
309,3,3:55.0,,G. Hill enters the game for G. Antetokounmpo,71,80
310,3,3:55.0,,E. İlyasova enters the game for E. Bledsoe,71,80
311,3,3:55.0,,K. Middleton makes technical free throw,71,81
312,3,3:41.0,,K. Middleton makes 2-pt jump shot from 14 ft,71,83
313,3,3:15.0,I. Smith misses 2-pt jump shot from 17 ft,,71,83
314,3,3:15.0,,Defensive rebound by P. Connaughton,71,83
315,3,3:06.0,,B. Lopez misses 3-pt jump shot from 27 ft,71,83
316,3,3:06.0,Defensive rebound by Team,,71,83
317,3,2:57.0,Def 3 sec tech foul by Team,,71,83
318,3,2:57.0,L. Kennard makes technical free throw,,72,83
319,3,2:45.0,G. Robinson misses 3-pt jump shot from 25 ft,,72,83
320,3,2:44.0,Offensive rebound by Team,,72,83
321,3,2:44.0,,Loose ball foul by B. Lopez (drawn by A. Drummond),72,83
322,3,2:28.0,L. Galloway misses 2-pt layup from 8 ft,,72,83
323,3,2:25.0,,Defensive rebound by E. İlyasova,72,83
324,3,2:25.0,,Personal take foul by L. Galloway (drawn by K. Middleton),72,83
325,3,2:25.0,W. Ellington enters the game for L. Kennard,,72,83
326,3,2:25.0,,S. Brown enters the game for K. Middleton,72,83
327,3,2:21.0,,S. Brown makes 2-pt layup from 1 ft (assist by P. Connaughton),72,85
328,3,1:55.0,G. Robinson makes 2-pt jump shot from 15 ft,,74,85
329,3,1:36.0,,G. Hill makes 2-pt layup from 2 ft,74,87
330,3,1:21.0,I. Smith misses 2-pt layup from 6 ft,,74,87
331,3,1:19.0,,Defensive rebound by S. Brown,74,87
332,3,1:13.0,,P. Connaughton makes 3-pt jump shot from 24 ft (assist by S. Brown),74,90
333,3,0:53.0,L. Galloway misses 2-pt jump shot from 11 ft,,74,90
334,3,0:50.0,,Defensive rebound by E. İlyasova,74,90
335,3,0:45.0,,Personal foul by I. Smith (drawn by G. Hill),74,90
336,3,0:45.0,,G. Antetokounmpo enters the game for B. Lopez,74,90
337,3,0:40.0,,S. Brown makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),74,92
338,3,0:40.0,,Shooting foul by A. Drummond (drawn by S. Brown),74,92
339,3,0:40.0,,S. Brown makes free throw 1 of 1,74,93
340,3,0:29.0,Personal foul by G. Hill (drawn by L. Galloway),,74,93
341,3,0:22.0,Shooting foul by E. İlyasova (drawn by G. Robinson),,74,93
342,3,0:22.0,G. Robinson makes free throw 1 of 2,,75,93
343,3,0:22.0,T. Maker enters the game for A. Drummond,,75,93
344,3,0:22.0,G. Robinson makes free throw 2 of 2,,76,93
345,3,0:02.0,,G. Hill misses 2-pt jump shot from 20 ft,76,93
346,3,0:02.0,Defensive rebound by G. Robinson,,76,93
347,3,0:00.0,G. Robinson misses 3-pt jump shot from 56 ft,,76,93
348,3,0:00.0,Offensive rebound by Team,,76,93
349,4,11:43.0,W. Ellington makes 3-pt jump shot from 29 ft,,79,93
350,4,11:34.0,,Offensive foul by G. Antetokounmpo (drawn by T. Maker),79,93
351,4,11:34.0,,Turnover by G. Antetokounmpo (offensive foul),79,93
352,4,11:16.0,B. Brown makes 3-pt jump shot from 26 ft (assist by T. Maker),,82,93
353,4,11:01.0,,Turnover by G. Antetokounmpo (traveling),82,93
354,4,10:47.0,Turnover by R. Jackson (bad pass),,82,93
355,4,10:47.0,,N. Mirotić enters the game for E. İlyasova,82,93
356,4,10:27.0,,E. Bledsoe makes 2-pt jump shot from 12 ft (assist by N. Mirotić),82,95
357,4,10:20.0,Personal foul by G. Hill (drawn by T. Maker),,82,95
358,4,10:14.0,T. Maker makes 2-pt dunk from 2 ft (assist by R. Jackson),,84,95
359,4,10:00.0,,Personal foul by B. Brown (drawn by E. Bledsoe),84,95
360,4,9:54.0,,N. Mirotić misses 2-pt layup from 2 ft,84,95
361,4,9:51.0,Defensive rebound by W. Ellington,,84,95
362,4,9:47.0,R. Jackson misses 2-pt jump shot from 16 ft,,84,95
363,4,9:46.0,,Loose ball foul by N. Mirotić (drawn by T. Maker),84,95
364,4,9:46.0,Offensive rebound by Team,,84,95
365,4,9:32.0,Turnover by Team (shot clock),,84,95
366,4,9:08.0,,G. Hill misses 2-pt jump shot from 12 ft,84,95
367,4,9:05.0,Defensive rebound by L. Galloway,,84,95
368,4,8:56.0,T. Maker misses 2-pt layup from 4 ft (block by G. Antetokounmpo),,84,95
369,4,8:56.0,Offensive rebound by Team,,84,95
370,4,8:56.0,A. Drummond enters the game for T. Maker,,84,95
371,4,8:56.0,,B. Lopez enters the game for G. Antetokounmpo,84,95
372,4,8:52.0,Turnover by L. Galloway (bad pass; steal by E. Bledsoe),,84,95
373,4,8:41.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,84,95
