,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
51,1,5:39.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),11,10
52,1,5:39.0,,Shooting foul by J. Grant (drawn by R. Gobert),11,10
53,1,5:39.0,D. Schröder enters the game for P. George,,11,10
54,1,5:39.0,,R. O'Neale enters the game for J. Ingles,11,10
55,1,5:39.0,,R. Gobert makes free throw 1 of 1,11,11
56,1,5:29.0,,Defensive rebound by D. Mitchell,11,11
57,1,5:29.0,J. Grant misses 2-pt jump shot from 12 ft (block by D. Mitchell),,11,11
58,1,5:19.0,,K. Korver misses 2-pt jump shot from 21 ft,11,11
59,1,5:14.0,Defensive rebound by S. Adams,,11,11
60,1,5:09.0,S. Adams makes 2-pt hook shot from 2 ft (assist by R. Westbrook),,13,11
61,1,4:52.0,,D. Mitchell misses 2-pt jump shot from 14 ft,13,11
62,1,4:49.0,Defensive rebound by T. Ferguson,,13,11
63,1,4:27.0,D. Schröder misses 2-pt jump shot from 13 ft (block by R. Gobert),,13,11
64,1,4:24.0,Offensive rebound by J. Grant,,13,11
65,1,4:24.0,J. Grant makes 3-pt jump shot from 25 ft,,16,11
66,1,4:14.0,,K. Korver misses 3-pt jump shot from 25 ft,16,11
67,1,4:11.0,Defensive rebound by T. Ferguson,,16,11
68,1,4:11.0,Turnover by T. Ferguson (step out of bounds),,16,11
69,1,4:06.0,,J. Crowder misses 3-pt jump shot from 25 ft,16,11
70,1,4:02.0,Defensive rebound by D. Schröder,,16,11
71,1,3:56.0,D. Schröder makes 2-pt jump shot from 16 ft,,18,11
72,1,3:40.0,,D. Mitchell misses 3-pt jump shot from 25 ft,18,11
73,1,3:37.0,Defensive rebound by D. Schröder,,18,11
74,1,3:28.0,T. Ferguson makes 2-pt dunk from 2 ft (assist by D. Schröder),,20,11
75,1,3:08.0,,Personal foul by D. Schröder (drawn by D. Mitchell),20,11
76,1,3:08.0,N. Noel enters the game for S. Adams,,20,11
77,1,3:08.0,,D. Favors enters the game for R. Gobert,20,11
78,1,3:08.0,,J. Ingles enters the game for D. Mitchell,20,11
79,1,2:54.0,,R. O'Neale makes 3-pt jump shot from 25 ft (assist by J. Ingles),20,14
80,1,2:43.0,R. Westbrook makes 2-pt jump shot from 10 ft,,22,14
81,1,2:21.0,,J. Ingles misses 3-pt jump shot from 24 ft,22,14
82,1,2:18.0,,Offensive rebound by D. Favors,22,14
83,1,2:07.0,,J. Crowder makes 3-pt jump shot from 25 ft,22,17
84,1,1:53.0,Oklahoma City full timeout,,22,17
85,1,1:53.0,P. George enters the game for T. Ferguson,,22,17
86,1,1:53.0,M. Morris enters the game for J. Grant,,22,17
87,1,1:53.0,A. Nader enters the game for R. Westbrook,,22,17
88,1,1:53.0,,D. Exum enters the game for R. O'Neale,22,17
89,1,1:48.0,Turnover by N. Noel (bad pass; steal by K. Korver),,22,17
90,1,1:39.0,,D. Favors misses 2-pt layup from 4 ft (block by P. George),22,17
91,1,1:35.0,Defensive rebound by N. Noel,,22,17
92,1,1:33.0,Personal foul by D. Exum (drawn by D. Schröder),,22,17
93,1,1:26.0,N. Noel misses 2-pt jump shot from 10 ft,,22,17
94,1,1:25.0,Offensive rebound by Team,,22,17
95,1,1:22.0,P. George misses 3-pt jump shot from 25 ft,,22,17
96,1,1:20.0,,Defensive rebound by J. Ingles,22,17
97,1,1:00.0,,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),22,19
98,1,0:52.0,M. Morris misses 3-pt jump shot from 25 ft,,22,19
99,1,0:48.0,,Defensive rebound by K. Korver,22,19
100,1,0:39.0,,Personal foul by P. George (drawn by J. Ingles),22,19
101,1,0:28.0,,Turnover by D. Exum (step out of bounds),22,19
102,1,0:09.0,D. Schröder misses 3-pt jump shot from 25 ft,,22,19
103,1,0:06.0,,Defensive rebound by J. Crowder,22,19
104,1,0:02.0,,J. Crowder makes 2-pt dunk from 2 ft (assist by J. Ingles),22,21
105,2,11:45.0,P. George makes 2-pt jump shot from 19 ft (assist by D. Schröder),,24,21
106,2,11:29.0,,D. Exum misses 3-pt jump shot from 23 ft,24,21
107,2,11:26.0,,Offensive rebound by D. Favors,24,21
108,2,11:21.0,,Turnover by D. Exum (step out of bounds),24,21
109,2,11:04.0,Personal foul by J. Ingles (drawn by P. George),,24,21
110,2,10:57.0,D. Schröder makes 2-pt jump shot from 10 ft,,26,21
111,2,10:29.0,,R. O'Neale misses 3-pt jump shot from 38 ft,26,21
112,2,10:28.0,,Turnover by Team (shot clock),26,21
113,2,10:28.0,,Offensive rebound by Team,26,21
114,2,10:15.0,Turnover by D. Schröder (bad pass; steal by R. O'Neale),,26,21
115,2,10:13.0,,Personal foul by P. George (drawn by R. O'Neale),26,21
116,2,10:04.0,,Personal foul by M. Morris (drawn by J. Crowder),26,21
117,2,10:00.0,,Offensive foul by D. Favors (drawn by P. George),26,21
118,2,10:00.0,,Turnover by D. Favors (offensive foul),26,21
119,2,10:00.0,,T. Sefolosha enters the game for J. Crowder,26,21
120,2,10:00.0,Oklahoma City full timeout,,26,21
121,2,10:00.0,,K. Korver enters the game for D. Exum,26,21
122,2,9:51.0,P. George misses 2-pt jump shot from 2 ft,,26,21
123,2,9:49.0,,Defensive rebound by R. O'Neale,26,21
124,2,9:34.0,,R. O'Neale misses 2-pt jump shot from 9 ft,26,21
125,2,9:33.0,Defensive rebound by D. Schröder,,26,21
126,2,9:28.0,Personal foul by R. O'Neale (drawn by D. Schröder),,26,21
127,2,9:16.0,M. Morris misses 2-pt layup from 4 ft,,26,21
128,2,9:13.0,Offensive rebound by N. Noel,,26,21
129,2,9:13.0,N. Noel makes 2-pt layup at rim,,28,21
130,2,9:00.0,,Offensive foul by D. Favors (drawn by A. Nader),28,21
131,2,9:00.0,,Turnover by D. Favors (offensive foul),28,21
132,2,9:00.0,,D. Mitchell enters the game for J. Ingles,28,21
133,2,8:49.0,M. Morris misses 2-pt jump shot from 15 ft,,28,21
134,2,8:47.0,,Defensive rebound by R. O'Neale,28,21
135,2,8:40.0,,D. Mitchell misses 2-pt layup from 3 ft,28,21
136,2,8:38.0,,Offensive rebound by D. Favors,28,21
137,2,8:38.0,,D. Favors misses 2-pt layup from 1 ft,28,21
138,2,8:38.0,Defensive rebound by M. Morris,,28,21
139,2,8:34.0,Personal foul by T. Sefolosha (drawn by P. George),,28,21
140,2,8:34.0,S. Adams enters the game for P. George,,28,21
141,2,8:34.0,R. Westbrook enters the game for N. Noel,,28,21
142,2,8:34.0,,R. Gobert enters the game for D. Favors,28,21
143,2,8:28.0,S. Adams misses 2-pt jump shot from 10 ft,,28,21
144,2,8:25.0,Offensive rebound by Team,,28,21
145,2,8:23.0,D. Schröder makes 2-pt jump shot from 17 ft (assist by R. Westbrook),,30,21
146,2,8:15.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by D. Mitchell),30,24
147,2,8:03.0,Turnover by R. Westbrook (bad pass; steal by D. Mitchell),,30,24
148,2,7:42.0,,D. Mitchell makes 2-pt jump shot from 13 ft,30,26
149,2,7:31.0,D. Schröder misses 2-pt jump shot from 11 ft,,30,26
150,2,7:28.0,,Defensive rebound by R. Gobert,30,26
151,2,7:18.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,30,26
152,2,7:14.0,Defensive rebound by R. Westbrook,,30,26
153,2,7:09.0,R. Westbrook misses 2-pt jump shot from 21 ft,,30,26
154,2,7:06.0,,Defensive rebound by D. Mitchell,30,26
155,2,6:57.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by R. O'Neale),30,29
156,2,6:29.0,M. Morris misses 2-pt jump shot from 4 ft (block by R. Gobert),,30,29
157,2,6:25.0,,Defensive rebound by T. Sefolosha,30,29
158,2,6:21.0,,R. O'Neale misses 3-pt jump shot from 25 ft,30,29
159,2,6:18.0,Defensive rebound by D. Schröder,,30,29
160,2,5:59.0,S. Adams makes 2-pt hook shot from 8 ft,,32,29
161,2,5:59.0,,Utah full timeout,32,29
162,2,5:59.0,T. Ferguson enters the game for M. Morris,,32,29
163,2,5:59.0,J. Grant enters the game for D. Schröder,,32,29
164,2,5:49.0,,Personal foul by A. Nader (drawn by R. Gobert),32,29
165,2,5:49.0,P. George enters the game for A. Nader,,32,29
166,2,5:38.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,32,29
167,2,5:36.0,Defensive rebound by P. George,,32,29
168,2,5:29.0,T. Ferguson makes 3-pt jump shot from 25 ft (assist by J. Grant),,35,29
169,2,5:01.0,,D. Mitchell misses 3-pt jump shot from 26 ft,35,29
170,2,4:59.0,Defensive rebound by R. Westbrook,,35,29
171,2,4:47.0,Def 3 sec tech foul by Team,,35,29
172,2,4:47.0,P. George makes technical free throw,,36,29
173,2,4:47.0,,J. Crowder enters the game for K. Korver,36,29
174,2,4:47.0,,J. Ingles enters the game for T. Sefolosha,36,29
175,2,4:35.0,S. Adams makes 2-pt hook shot from 11 ft (assist by R. Westbrook),,38,29
176,2,4:21.0,,Personal foul by S. Adams (drawn by R. Gobert),38,29
177,2,4:08.0,,J. Crowder misses 3-pt jump shot from 30 ft,38,29
178,2,4:05.0,Defensive rebound by R. Westbrook,,38,29
179,2,3:59.0,R. Westbrook misses 2-pt jump shot from 7 ft,,38,29
180,2,3:57.0,,Defensive rebound by R. O'Neale,38,29
181,2,3:48.0,,R. O'Neale misses 3-pt jump shot from 23 ft,38,29
182,2,3:45.0,Defensive rebound by R. Westbrook,,38,29
183,2,3:42.0,Shooting foul by J. Crowder (drawn by R. Westbrook),,38,29
184,2,3:42.0,R. Westbrook makes free throw 1 of 2,,39,29
185,2,3:42.0,R. Westbrook makes free throw 2 of 2,,40,29
186,2,3:22.0,,R. O'Neale makes 3-pt jump shot from 23 ft (assist by J. Crowder),40,32
187,2,3:10.0,T. Ferguson misses 3-pt jump shot from 23 ft,,40,32
188,2,3:06.0,,Defensive rebound by R. Gobert,40,32
189,2,2:59.0,,J. Crowder misses 3-pt jump shot from 25 ft,40,32
190,2,2:56.0,Defensive rebound by P. George,,40,32
191,2,2:49.0,Turnover by P. George (bad pass; steal by J. Crowder),,40,32
192,2,2:40.0,,Shooting foul by J. Grant (drawn by D. Mitchell),40,32
193,2,2:40.0,,D. Mitchell makes free throw 1 of 2,40,33
194,2,2:40.0,,D. Mitchell makes free throw 2 of 2,40,34
195,2,2:34.0,R. Westbrook makes 2-pt layup from 4 ft,,42,34
196,2,2:23.0,,Turnover by J. Ingles (lost ball; steal by P. George),42,34
197,2,2:16.0,J. Grant misses 3-pt jump shot from 23 ft,,42,34
198,2,2:13.0,,Defensive rebound by R. O'Neale,42,34
199,2,2:08.0,,J. Ingles misses 3-pt jump shot from 26 ft,42,34
200,2,2:04.0,,Offensive rebound by J. Crowder,42,34
201,2,2:02.0,,Turnover by J. Crowder (bad pass; steal by P. George),42,34
202,2,1:58.0,Personal foul by J. Ingles (drawn by P. George),,42,34
203,2,1:58.0,P. George makes free throw 1 of 2,,43,34
204,2,1:58.0,,D. Exum enters the game for J. Ingles,43,34
205,2,1:58.0,P. George makes free throw 2 of 2,,44,34
206,2,1:46.0,,Turnover by D. Mitchell (bad pass; steal by P. George),44,34
207,2,1:42.0,J. Grant makes 2-pt dunk from 2 ft (assist by P. George),,46,34
208,2,1:13.0,,J. Crowder misses 3-pt jump shot from 25 ft,46,34
209,2,1:10.0,Defensive rebound by P. George,,46,34
210,2,1:04.0,J. Grant misses 3-pt jump shot from 24 ft,,46,34
211,2,1:02.0,,Defensive rebound by J. Crowder,46,34
212,2,0:57.0,,Personal foul by P. George (drawn by D. Mitchell),46,34
213,2,0:57.0,,D. Mitchell misses free throw 1 of 2,46,34
214,2,0:57.0,,Offensive rebound by Team,46,34
215,2,0:57.0,,D. Mitchell makes free throw 2 of 2,46,35
216,2,0:44.0,J. Grant makes 2-pt jump shot from 6 ft (assist by R. Westbrook),,48,35
217,2,0:23.0,,R. O'Neale makes 2-pt layup from 2 ft,48,37
218,2,0:06.0,,Violation by Team (kicked ball),48,37
219,2,0:01.0,R. Westbrook makes 2-pt layup from 2 ft (assist by P. George),,50,37
220,3,11:47.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by J. Grant),,53,37
221,3,11:21.0,,D. Mitchell misses 2-pt jump shot from 21 ft,53,37
222,3,11:17.0,Defensive rebound by R. Westbrook,,53,37
223,3,11:08.0,Turnover by P. George (bad pass; steal by D. Mitchell),,53,37
224,3,11:00.0,,Shooting foul by J. Grant (drawn by R. Gobert),53,37
225,3,11:00.0,,R. Gobert makes free throw 1 of 2,53,38
226,3,11:00.0,,R. Gobert makes free throw 2 of 2,53,39
227,3,10:47.0,J. Grant misses 2-pt layup from 3 ft (block by D. Favors),,53,39
228,3,10:45.0,,Defensive rebound by R. Gobert,53,39
229,3,10:34.0,,J. Ingles misses 3-pt jump shot from 23 ft,53,39
230,3,10:33.0,,Offensive rebound by Team,53,39
231,3,10:33.0,Loose ball foul by S. Adams (drawn by R. Gobert),,53,39
232,3,10:22.0,,D. Mitchell makes 3-pt jump shot from 27 ft (assist by R. O'Neale),53,42
233,3,10:09.0,P. George misses 2-pt jump shot from 14 ft,,53,42
234,3,10:06.0,,Defensive rebound by D. Favors,53,42
235,3,10:02.0,,R. O'Neale misses 3-pt jump shot from 26 ft,53,42
236,3,9:59.0,,Offensive rebound by R. Gobert,53,42
237,3,9:59.0,,Shooting foul by S. Adams (drawn by R. Gobert),53,42
238,3,9:59.0,,R. Gobert makes free throw 1 of 2,53,43
239,3,9:59.0,Oklahoma City full timeout,,53,43
240,3,9:59.0,,R. Gobert makes free throw 2 of 2,53,44
241,3,9:49.0,R. Westbrook misses 2-pt layup from 2 ft,,53,44
242,3,9:48.0,,Defensive rebound by J. Ingles,53,44
243,3,9:30.0,,J. Ingles misses 3-pt jump shot from 25 ft,53,44
244,3,9:27.0,Defensive rebound by P. George,,53,44
245,3,9:17.0,Shooting foul by D. Favors (drawn by J. Grant),,53,44
246,3,9:17.0,J. Grant makes free throw 1 of 2,,54,44
247,3,9:17.0,J. Grant misses free throw 2 of 2,,54,44
248,3,9:15.0,,Defensive rebound by R. Gobert,54,44
249,3,9:01.0,,D. Mitchell misses 3-pt jump shot from 25 ft,54,44
250,3,8:58.0,Defensive rebound by P. George,,54,44
251,3,8:54.0,,Violation by Team (kicked ball),54,44
252,3,8:37.0,Turnover by T. Ferguson (bad pass; steal by J. Ingles),,54,44
253,3,8:33.0,,Turnover by J. Ingles (bad pass; steal by R. Westbrook),54,44
254,3,8:31.0,Turnover by R. Westbrook (bad pass; steal by D. Mitchell),,54,44
255,3,8:23.0,,Personal foul by P. George (drawn by D. Mitchell),54,44
256,3,8:12.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Ingles),54,47
257,3,7:47.0,J. Grant misses 2-pt jump shot from 6 ft (block by R. Gobert),,54,47
258,3,7:44.0,Offensive rebound by S. Adams,,54,47
259,3,7:43.0,S. Adams misses 2-pt layup from 2 ft,,54,47
260,3,7:40.0,Offensive rebound by S. Adams,,54,47
261,3,7:40.0,S. Adams misses 2-pt layup from 2 ft,,54,47
262,3,7:40.0,,Defensive rebound by D. Mitchell,54,47
263,3,7:30.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),54,49
264,3,7:14.0,R. Westbrook misses 2-pt jump shot from 17 ft,,54,49
265,3,7:11.0,,Defensive rebound by D. Favors,54,49
266,3,7:05.0,,D. Mitchell misses 3-pt jump shot from 27 ft,54,49
267,3,7:02.0,Defensive rebound by S. Adams,,54,49
268,3,6:54.0,S. Adams makes 2-pt hook shot from 8 ft (assist by R. Westbrook),,56,49
269,3,6:30.0,,J. Ingles misses 2-pt layup from 2 ft (block by S. Adams),56,49
270,3,6:30.0,Defensive rebound by Team,,56,49
271,3,6:30.0,D. Schröder enters the game for P. George,,56,49
272,3,6:30.0,,J. Crowder enters the game for D. Favors,56,49
273,3,6:30.0,,K. Korver enters the game for J. Ingles,56,49
274,3,6:23.0,R. Westbrook misses 3-pt jump shot from 26 ft,,56,49
275,3,6:20.0,,Defensive rebound by R. Gobert,56,49
276,3,6:08.0,,J. Crowder misses 2-pt layup from 3 ft,56,49
277,3,6:07.0,,Offensive rebound by R. Gobert,56,49
278,3,6:07.0,,R. Gobert misses 2-pt layup from 2 ft,56,49
279,3,6:07.0,,Offensive rebound by R. Gobert,56,49
280,3,6:06.0,,R. Gobert makes 2-pt layup from 2 ft,56,51
281,3,5:51.0,D. Schröder makes 2-pt jump shot from 19 ft,,58,51
282,3,5:49.0,,Utah full timeout,58,51
283,3,5:33.0,,K. Korver makes 2-pt layup from 2 ft (assist by R. Gobert),58,53
284,3,5:09.0,D. Schröder misses 2-pt layup from 6 ft (block by R. Gobert),,58,53
285,3,5:07.0,Offensive rebound by S. Adams,,58,53
286,3,5:07.0,Personal foul by J. Crowder (drawn by S. Adams),,58,53
287,3,5:00.0,R. Westbrook misses 2-pt jump shot from 15 ft,,58,53
288,3,4:58.0,,Defensive rebound by K. Korver,58,53
289,3,4:42.0,,Turnover by R. Gobert (lost ball; steal by S. Adams),58,53
290,3,4:37.0,R. Westbrook makes 2-pt layup from 3 ft,,60,53
291,3,4:23.0,,D. Mitchell makes 2-pt layup from 2 ft,60,55
292,3,4:04.0,D. Schröder misses 2-pt jump shot from 18 ft,,60,55
293,3,4:01.0,,Defensive rebound by R. O'Neale,60,55
294,3,3:48.0,,J. Crowder misses 2-pt layup from 1 ft,60,55
295,3,3:46.0,Defensive rebound by S. Adams,,60,55
296,3,3:40.0,D. Schröder makes 2-pt layup from 2 ft,,62,55
297,3,3:19.0,,Turnover by D. Mitchell (bad pass; steal by J. Grant),62,55
298,3,3:17.0,Shooting foul by R. O'Neale (drawn by R. Westbrook),,62,55
299,3,3:17.0,A. Nader enters the game for S. Adams,,62,55
300,3,3:17.0,N. Noel enters the game for T. Ferguson,,62,55
301,3,3:17.0,,D. Favors enters the game for R. Gobert,62,55
302,3,3:17.0,,J. Ingles enters the game for D. Mitchell,62,55
303,3,3:17.0,R. Westbrook makes free throw 1 of 2,,63,55
304,3,3:17.0,R. Westbrook misses free throw 2 of 2,,63,55
305,3,3:16.0,Offensive rebound by Team,,63,55
306,3,3:16.0,,Loose ball foul by K. Korver (drawn by N. Noel),63,55
307,3,3:09.0,R. Westbrook misses 2-pt jump shot from 10 ft,,63,55
308,3,3:06.0,,Defensive rebound by J. Crowder,63,55
309,3,2:59.0,,Shooting foul by R. Westbrook (drawn by D. Favors),63,55
310,3,2:59.0,,D. Favors misses free throw 1 of 2,63,55
311,3,2:59.0,,Offensive rebound by Team,63,55
312,3,2:59.0,,D. Favors makes free throw 2 of 2,63,56
313,3,2:45.0,D. Schröder makes 2-pt layup from 3 ft,,65,56
314,3,2:31.0,,Turnover by K. Korver (bad pass; steal by J. Grant),65,56
315,3,2:29.0,Shooting foul by J. Crowder (drawn by N. Noel),,65,56
316,3,2:29.0,N. Noel makes free throw 1 of 2,,66,56
317,3,2:29.0,P. George enters the game for R. Westbrook,,66,56
318,3,2:29.0,N. Noel misses free throw 2 of 2,,66,56
319,3,2:28.0,,Defensive rebound by J. Crowder,66,56
320,3,2:16.0,,J. Crowder misses 2-pt layup from 4 ft,66,56
321,3,2:13.0,Defensive rebound by D. Schröder,,66,56
322,3,2:06.0,Shooting foul by D. Favors (drawn by D. Schröder),,66,56
323,3,2:06.0,D. Schröder makes free throw 1 of 2,,67,56
324,3,2:06.0,D. Schröder makes free throw 2 of 2,,68,56
325,3,1:54.0,,J. Ingles makes 2-pt layup from 2 ft (assist by D. Favors),68,58
326,3,1:39.0,N. Noel makes 2-pt dunk from 2 ft (assist by D. Schröder),,70,58
327,3,1:29.0,,J. Ingles misses 3-pt jump shot from 24 ft,70,58
328,3,1:26.0,Defensive rebound by P. George,,70,58
329,3,1:16.0,D. Schröder makes 2-pt jump shot from 14 ft,,72,58
330,3,1:02.0,,J. Crowder makes 2-pt layup from 2 ft (assist by D. Favors),72,60
331,3,0:50.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by N. Noel),,75,60
332,3,0:36.0,,K. Korver misses 3-pt jump shot from 23 ft,75,60
333,3,0:33.0,Defensive rebound by P. George,,75,60
334,3,0:30.0,Personal foul by K. Korver (drawn by P. George),,75,60
335,3,0:30.0,P. George makes free throw 1 of 2,,76,60
336,3,0:30.0,P. George makes free throw 2 of 2,,77,60
337,3,0:18.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Ingles),77,63
338,3,0:02.0,D. Schröder misses 3-pt jump shot from 25 ft,,77,63
339,3,0:02.0,Offensive rebound by N. Noel,,77,63
340,4,11:50.0,,D. Exum misses 2-pt layup from 4 ft,77,63
341,4,11:48.0,Defensive rebound by P. George,,77,63
342,4,11:39.0,Turnover by P. George (bad pass; steal by D. Mitchell),,77,63
343,4,11:33.0,,D. Mitchell misses 2-pt layup from 3 ft,77,63
344,4,11:31.0,Defensive rebound by P. George,,77,63
345,4,11:26.0,A. Nader makes 3-pt jump shot from 26 ft (assist by P. George),,80,63
346,4,11:11.0,,D. Favors makes 2-pt layup from 2 ft (assist by D. Exum),80,65
347,4,10:51.0,D. Schröder misses 2-pt jump shot from 11 ft,,80,65
348,4,10:50.0,,Defensive rebound by Team,80,65
349,4,10:50.0,,K. Korver enters the game for R. O'Neale,80,65
350,4,10:43.0,,Shooting foul by A. Nader (drawn by D. Mitchell),80,65
351,4,10:43.0,,D. Mitchell makes free throw 1 of 2,80,66
352,4,10:43.0,,D. Mitchell makes free throw 2 of 2,80,67
353,4,10:34.0,Shooting foul by D. Favors (drawn by P. George),,80,67
354,4,10:34.0,P. George misses free throw 1 of 2,,80,67
355,4,10:34.0,Offensive rebound by Team,,80,67
356,4,10:34.0,,R. Gobert enters the game for D. Favors,80,67
357,4,10:34.0,P. George misses free throw 2 of 2,,80,67
358,4,10:32.0,,Defensive rebound by R. Gobert,80,67
359,4,10:13.0,,D. Exum misses 2-pt jump shot from 5 ft (block by N. Noel),80,67
360,4,10:10.0,Defensive rebound by A. Nader,,80,67
361,4,10:09.0,Turnover by A. Nader (lost ball; steal by K. Korver),,80,67
362,4,9:52.0,,D. Mitchell makes 3-pt jump shot from 25 ft,80,70
363,4,9:50.0,Oklahoma City full timeout,,80,70
364,4,9:50.0,R. Westbrook enters the game for A. Nader,,80,70
365,4,9:39.0,Personal foul by D. Exum (drawn by P. George),,80,70
366,4,9:28.0,Turnover by P. George (bad pass),,80,70
367,4,9:13.0,,D. Mitchell makes 2-pt dunk from 1 ft,80,72
368,4,8:58.0,Personal foul by R. Gobert (drawn by P. Patterson),,80,72
369,4,8:54.0,R. Westbrook misses 3-pt jump shot from 26 ft,,80,72
370,4,8:49.0,,Defensive rebound by J. Crowder,80,72
371,4,8:38.0,,J. Crowder makes 2-pt jump shot from 23 ft (assist by D. Mitchell),80,74
372,4,8:13.0,P. George makes 2-pt jump shot from 18 ft,,82,74
373,4,8:01.0,,Personal foul by P. Patterson (drawn by R. Gobert),82,74
374,4,8:01.0,S. Adams enters the game for P. George,,82,74
375,4,8:01.0,T. Ferguson enters the game for N. Noel,,82,74
376,4,8:01.0,J. Grant enters the game for P. Patterson,,82,74
377,4,7:44.0,,R. Gobert misses 2-pt hook shot from 6 ft (block by R. Westbrook),82,74
378,4,7:42.0,Defensive rebound by D. Schröder,,82,74
379,4,7:40.0,D. Schröder makes 2-pt layup from 3 ft,,84,74
380,4,7:40.0,Shooting foul by K. Korver (drawn by D. Schröder),,84,74
381,4,7:40.0,,J. Ingles enters the game for K. Korver,84,74
382,4,7:40.0,D. Schröder misses free throw 1 of 1,,84,74
383,4,7:39.0,,Defensive rebound by J. Crowder,84,74
384,4,7:27.0,,D. Mitchell misses 2-pt layup from 6 ft (block by S. Adams),84,74
385,4,7:24.0,Defensive rebound by Team,,84,74
386,4,7:21.0,Personal foul by J. Crowder (drawn by R. Westbrook),,84,74
387,4,7:21.0,R. Westbrook misses free throw 1 of 2,,84,74
