,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
77,1,2:44.0,,P. Millsap enters the game for N. Jokić,18,22
78,1,2:31.0,T. Gibson misses 2-pt jump shot from 14 ft,,18,22
79,1,2:29.0,,Defensive rebound by M. Plumlee,18,22
80,1,2:23.0,,M. Plumlee makes 2-pt dunk at rim (assist by M. Beasley),18,24
81,1,2:08.0,C. Reynolds misses 3-pt jump shot from 25 ft,,18,24
82,1,2:04.0,Offensive rebound by T. Gibson,,18,24
83,1,2:02.0,T. Gibson makes 2-pt layup from 1 ft,,20,24
84,1,1:45.0,,P. Millsap misses 2-pt jump shot from 5 ft,20,24
85,1,1:42.0,Defensive rebound by K. Bates-Diop,,20,24
86,1,1:33.0,K. Bates-Diop misses 2-pt jump shot from 5 ft,,20,24
87,1,1:30.0,,Defensive rebound by M. Plumlee,20,24
88,1,1:27.0,,M. Morris misses 2-pt layup from 3 ft (block by K. Bates-Diop),20,24
89,1,1:27.0,,Offensive rebound by Team,20,24
90,1,1:27.0,C. Williams enters the game for K. Bates-Diop,,20,24
91,1,1:23.0,,J. Murray makes 2-pt jump shot from 9 ft (assist by M. Plumlee),20,26
92,1,1:01.0,C. Williams misses 3-pt jump shot from 23 ft,,20,26
93,1,1:01.0,,Defensive rebound by M. Beasley,20,26
94,1,0:45.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by P. Millsap),20,29
95,1,0:39.0,J. Bayless misses 2-pt jump shot from 21 ft,,20,29
96,1,0:36.0,,Defensive rebound by P. Millsap,20,29
97,1,0:32.0,Violation by Team (kicked ball),,20,29
98,1,0:31.0,,M. Beasley misses 3-pt jump shot from 26 ft,20,29
99,1,0:27.0,Defensive rebound by J. Bayless,,20,29
100,1,0:06.0,A. Tolliver misses 2-pt jump shot from 24 ft,,20,29
101,1,0:03.0,,Defensive rebound by M. Beasley,20,29
102,1,0:00.0,,M. Morris makes 2-pt jump shot from 22 ft (assist by M. Beasley),20,31
103,2,11:50.0,C. Williams makes 3-pt jump shot from 24 ft (assist by J. Bayless),,23,31
104,2,11:30.0,,M. Plumlee misses 2-pt hook shot from 7 ft,23,31
105,2,11:27.0,Defensive rebound by T. Gibson,,23,31
106,2,11:20.0,J. Bayless makes 2-pt layup from 2 ft,,25,31
107,2,11:08.0,,P. Millsap makes 3-pt jump shot from 22 ft (assist by M. Morris),25,34
108,2,10:56.0,J. Bayless misses 2-pt jump shot from 17 ft,,25,34
109,2,10:54.0,Offensive rebound by T. Gibson,,25,34
110,2,10:53.0,J. Bayless misses 3-pt jump shot from 22 ft,,25,34
111,2,10:50.0,,Defensive rebound by P. Millsap,25,34
112,2,10:39.0,,P. Millsap makes 2-pt dunk from 1 ft (assist by M. Plumlee),25,36
113,2,10:13.0,C. Reynolds makes 3-pt jump shot from 24 ft (assist by A. Tolliver),,28,36
114,2,9:52.0,,Turnover by P. Millsap (traveling),28,36
115,2,9:39.0,C. Williams makes 2-pt jump shot from 16 ft (assist by A. Tolliver),,30,36
116,2,9:37.0,,Denver full timeout,30,36
117,2,9:37.0,,T. Craig enters the game for P. Millsap,30,36
118,2,9:26.0,,Turnover by J. Murray (bad pass; steal by C. Williams),30,36
119,2,9:22.0,C. Williams makes 2-pt dunk from 1 ft,,32,36
120,2,9:07.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Plumlee),32,39
121,2,8:45.0,C. Williams misses 3-pt jump shot from 23 ft (block by T. Craig),,32,39
122,2,8:45.0,Offensive rebound by Team,,32,39
123,2,8:41.0,Turnover by Team (shot clock),,32,39
124,2,8:20.0,,M. Beasley misses 3-pt jump shot from 25 ft,32,39
125,2,8:18.0,Defensive rebound by A. Tolliver,,32,39
126,2,8:14.0,C. Reynolds makes 3-pt jump shot from 24 ft (assist by J. Bayless),,35,39
127,2,7:56.0,,M. Morris makes 2-pt layup from 2 ft (assist by M. Plumlee),35,41
128,2,7:44.0,Turnover by J. Bayless (bad pass; steal by M. Morris),,35,41
129,2,7:41.0,,Shooting foul by A. Tolliver (drawn by J. Murray),35,41
130,2,7:41.0,,J. Murray makes free throw 1 of 2,35,42
131,2,7:41.0,K. Towns enters the game for T. Gibson,,35,42
132,2,7:41.0,,W. Barton enters the game for M. Beasley,35,42
133,2,7:41.0,,G. Harris enters the game for M. Morris,35,42
134,2,7:41.0,,N. Jokić enters the game for M. Plumlee,35,42
135,2,7:41.0,,J. Murray makes free throw 2 of 2,35,43
136,2,7:24.0,Personal foul by N. Jokić (drawn by K. Towns),,35,43
137,2,7:24.0,,M. Morris enters the game for J. Murray,35,43
138,2,7:18.0,K. Towns misses 3-pt jump shot from 25 ft,,35,43
139,2,7:15.0,,Defensive rebound by W. Barton,35,43
140,2,7:11.0,,T. Craig misses 3-pt jump shot from 22 ft,35,43
141,2,7:08.0,Defensive rebound by J. Bayless,,35,43
142,2,6:57.0,Personal foul by T. Craig (drawn by K. Towns),,35,43
143,2,6:52.0,K. Towns makes 2-pt hook shot from 5 ft (assist by C. Williams),,37,43
144,2,6:40.0,,N. Jokić misses 2-pt jump shot from 8 ft,37,43
145,2,6:36.0,Defensive rebound by J. Bayless,,37,43
146,2,6:30.0,J. Bayless misses 3-pt jump shot from 24 ft,,37,43
147,2,6:28.0,,Defensive rebound by Team,37,43
148,2,6:28.0,T. Jones enters the game for J. Bayless,,37,43
149,2,6:28.0,,P. Millsap enters the game for T. Craig,37,43
150,2,6:14.0,,G. Harris makes 2-pt jump shot from 8 ft (assist by N. Jokić),37,45
151,2,6:05.0,A. Tolliver misses 3-pt jump shot from 25 ft,,37,45
152,2,6:05.0,,Defensive rebound by G. Harris,37,45
153,2,5:58.0,,Personal foul by C. Williams (drawn by W. Barton),37,45
154,2,5:58.0,K. Bates-Diop enters the game for A. Tolliver,,37,45
155,2,5:58.0,D. Šarić enters the game for C. Williams,,37,45
156,2,5:46.0,,G. Harris misses 2-pt jump shot from 11 ft,37,45
157,2,5:42.0,Defensive rebound by K. Towns,,37,45
158,2,5:34.0,Offensive foul by D. Šarić (drawn by G. Harris),,37,45
159,2,5:34.0,Turnover by D. Šarić (offensive foul),,37,45
160,2,5:34.0,J. Okogie enters the game for C. Reynolds,,37,45
161,2,5:19.0,,W. Barton misses 2-pt jump shot from 6 ft,37,45
162,2,5:16.0,Defensive rebound by T. Jones,,37,45
163,2,5:12.0,K. Bates-Diop makes 2-pt layup from 1 ft (assist by T. Jones),,39,45
164,2,4:59.0,,P. Millsap misses 2-pt layup from 3 ft,39,45
165,2,4:57.0,Defensive rebound by D. Šarić,,39,45
166,2,4:51.0,K. Towns makes 2-pt layup from 2 ft (assist by T. Jones),,41,45
167,2,4:51.0,,Denver full timeout,41,45
168,2,4:51.0,,J. Murray enters the game for M. Morris,41,45
169,2,4:35.0,,Personal foul by D. Šarić (drawn by P. Millsap),41,45
170,2,4:35.0,T. Gibson enters the game for D. Šarić,,41,45
171,2,4:27.0,,P. Millsap makes 2-pt jump shot from 6 ft (assist by W. Barton),41,47
172,2,4:08.0,T. Gibson misses 2-pt jump shot from 5 ft,,41,47
173,2,4:06.0,,Defensive rebound by W. Barton,41,47
174,2,3:58.0,,G. Harris misses 2-pt layup from 2 ft (block by K. Towns),41,47
175,2,3:58.0,,Offensive rebound by Team,41,47
176,2,3:49.0,,N. Jokić misses 2-pt jump shot from 7 ft,41,47
177,2,3:47.0,Defensive rebound by K. Towns,,41,47
178,2,3:27.0,J. Okogie misses 2-pt jump shot from 20 ft,,41,47
179,2,3:24.0,,Defensive rebound by J. Murray,41,47
180,2,3:08.0,,N. Jokić makes 2-pt layup from 2 ft,41,49
181,2,3:08.0,,Violation by Team (delay of game),41,49
182,2,2:51.0,T. Jones misses 2-pt jump shot from 8 ft,,41,49
183,2,2:44.0,Offensive rebound by T. Jones,,41,49
184,2,2:44.0,T. Jones makes 2-pt layup from 1 ft,,43,49
185,2,2:34.0,,Personal foul by T. Gibson (drawn by G. Harris),43,49
186,2,2:34.0,,M. Plumlee enters the game for N. Jokić,43,49
187,2,2:30.0,,Turnover by W. Barton (lost ball; steal by T. Gibson),43,49
188,2,2:29.0,Personal take foul by M. Plumlee (drawn by T. Jones),,43,49
189,2,2:14.0,Turnover by J. Okogie (bad pass),,43,49
190,2,1:56.0,,W. Barton makes 2-pt jump shot from 17 ft (assist by M. Plumlee),43,51
191,2,1:54.0,Minnesota full timeout,,43,51
192,2,1:54.0,C. Reynolds enters the game for J. Okogie,,43,51
193,2,1:34.0,K. Towns misses 2-pt layup from 5 ft (block by M. Plumlee),,43,51
194,2,1:32.0,Offensive rebound by T. Gibson,,43,51
195,2,1:32.0,T. Gibson misses 2-pt jump shot from 6 ft,,43,51
196,2,1:32.0,Offensive rebound by Team,,43,51
197,2,1:27.0,Turnover by C. Reynolds (step out of bounds),,43,51
198,2,1:12.0,,J. Murray misses 2-pt jump shot from 11 ft,43,51
199,2,1:09.0,,Offensive rebound by P. Millsap,43,51
200,2,1:07.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by W. Barton),43,54
201,2,0:50.0,K. Towns makes 2-pt dunk from 1 ft (assist by K. Bates-Diop),,45,54
202,2,0:43.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Murray),45,56
203,2,0:33.0,K. Towns makes 2-pt dunk from 1 ft,,47,56
204,2,0:33.0,Shooting foul by M. Plumlee (drawn by K. Towns),,47,56
205,2,0:33.0,K. Towns makes free throw 1 of 1,,48,56
206,2,0:24.0,,Shooting foul by C. Reynolds (drawn by W. Barton),48,56
207,2,0:24.0,A. Tolliver enters the game for T. Gibson,,48,56
208,2,0:24.0,,T. Craig enters the game for M. Plumlee,48,56
209,2,0:24.0,,W. Barton makes free throw 1 of 2,48,57
210,2,0:24.0,,W. Barton makes free throw 2 of 2,48,58
211,2,0:06.0,K. Towns misses 2-pt layup from 5 ft (block by P. Millsap),,48,58
212,2,0:06.0,,Defensive rebound by Team,48,58
213,2,0:06.0,T. Gibson enters the game for A. Tolliver,,48,58
214,2,0:06.0,,N. Jokić enters the game for T. Craig,48,58
215,2,0:00.0,,W. Barton misses 3-pt jump shot from 26 ft,48,58
216,2,0:00.0,,Offensive rebound by Team,48,58
217,3,11:37.0,D. Šarić makes 2-pt layup from 4 ft,,50,58
218,3,11:17.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),50,60
219,3,11:04.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by K. Towns),,53,60
220,3,10:48.0,Violation by Team (kicked ball),,53,60
221,3,10:38.0,,W. Barton misses 3-pt jump shot from 24 ft,53,60
222,3,10:35.0,Defensive rebound by J. Okogie,,53,60
223,3,10:22.0,K. Towns misses 2-pt layup from 4 ft (block by G. Harris),,53,60
224,3,10:19.0,,Defensive rebound by P. Millsap,53,60
225,3,10:04.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by G. Harris),53,63
226,3,9:55.0,Turnover by T. Jones (bad pass; steal by J. Murray),,53,63
227,3,9:52.0,,J. Murray misses 3-pt jump shot from 25 ft,53,63
228,3,9:49.0,Defensive rebound by J. Okogie,,53,63
229,3,9:43.0,K. Towns makes 2-pt dunk from 1 ft (assist by K. Bates-Diop),,55,63
230,3,9:28.0,,Shooting foul by T. Jones (drawn by J. Murray),55,63
231,3,9:28.0,,J. Murray makes free throw 1 of 2,55,64
232,3,9:28.0,,J. Murray makes free throw 2 of 2,55,65
233,3,9:15.0,T. Jones makes 2-pt jump shot from 8 ft,,57,65
234,3,9:00.0,,J. Murray makes 2-pt jump shot from 14 ft (assist by N. Jokić),57,67
235,3,8:50.0,K. Bates-Diop misses 2-pt jump shot from 3 ft,,57,67
236,3,8:49.0,Offensive rebound by K. Towns,,57,67
237,3,8:49.0,K. Towns misses 2-pt layup at rim,,57,67
238,3,8:49.0,Offensive rebound by K. Bates-Diop,,57,67
239,3,8:49.0,Shooting foul by N. Jokić (drawn by K. Bates-Diop),,57,67
240,3,8:49.0,K. Bates-Diop makes free throw 1 of 2,,58,67
241,3,8:49.0,K. Bates-Diop makes free throw 2 of 2,,59,67
242,3,8:29.0,,N. Jokić makes 2-pt hook shot from 3 ft,59,69
243,3,8:17.0,K. Towns makes 2-pt jump shot from 19 ft,,61,69
244,3,8:03.0,,J. Murray misses 2-pt jump shot from 3 ft,61,69
245,3,8:02.0,,Offensive rebound by N. Jokić,61,69
246,3,8:02.0,,N. Jokić makes 2-pt layup from 1 ft,61,71
247,3,8:00.0,Turnover by D. Šarić (bad pass),,61,71
248,3,7:47.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by P. Millsap),61,74
249,3,7:39.0,Minnesota full timeout,,61,74
250,3,7:20.0,Turnover by K. Bates-Diop (lost ball; steal by P. Millsap),,61,74
251,3,7:00.0,,P. Millsap misses 3-pt jump shot from 25 ft,61,74
252,3,6:55.0,,Offensive rebound by N. Jokić,61,74
253,3,6:55.0,,N. Jokić makes 2-pt layup from 1 ft,61,76
254,3,6:33.0,D. Šarić misses 3-pt jump shot from 25 ft,,61,76
255,3,6:31.0,Offensive rebound by K. Towns,,61,76
256,3,6:29.0,K. Towns misses 2-pt jump shot from 11 ft,,61,76
257,3,6:27.0,,Defensive rebound by W. Barton,61,76
258,3,6:15.0,,J. Murray makes 2-pt jump shot from 15 ft,61,78
259,3,6:02.0,K. Towns misses 3-pt jump shot from 26 ft,,61,78
260,3,5:59.0,,Defensive rebound by G. Harris,61,78
261,3,5:55.0,,G. Harris misses 3-pt jump shot from 25 ft,61,78
262,3,5:52.0,Defensive rebound by D. Šarić,,61,78
263,3,5:34.0,T. Jones makes 3-pt jump shot from 26 ft,,64,78
264,3,5:18.0,,Turnover by N. Jokić (bad pass; steal by D. Šarić),64,78
265,3,5:12.0,Personal foul by P. Millsap (drawn by D. Šarić),,64,78
266,3,5:12.0,J. Bayless enters the game for T. Jones,,64,78
267,3,5:12.0,C. Reynolds enters the game for J. Okogie,,64,78
268,3,5:12.0,,M. Morris enters the game for W. Barton,64,78
269,3,5:12.0,,M. Plumlee enters the game for P. Millsap,64,78
270,3,5:07.0,K. Bates-Diop misses 3-pt jump shot from 23 ft,,64,78
271,3,5:02.0,,Defensive rebound by N. Jokić,64,78
272,3,4:54.0,,N. Jokić misses 2-pt layup from 6 ft (block by K. Towns),64,78
273,3,4:51.0,Defensive rebound by K. Towns,,64,78
274,3,4:49.0,K. Towns makes 2-pt jump shot from 12 ft,,66,78
275,3,4:49.0,Shooting foul by N. Jokić (drawn by K. Towns),,66,78
276,3,4:49.0,T. Gibson enters the game for D. Šarić,,66,78
277,3,4:49.0,,P. Millsap enters the game for N. Jokić,66,78
278,3,4:49.0,K. Towns makes free throw 1 of 1,,67,78
279,3,4:38.0,,Personal foul by J. Bayless (drawn by J. Murray),67,78
280,3,4:30.0,,M. Morris misses 3-pt jump shot from 24 ft,67,78
281,3,4:26.0,Defensive rebound by K. Towns,,67,78
282,3,4:18.0,K. Towns makes 2-pt layup from 2 ft (assist by C. Reynolds),,69,78
283,3,3:53.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by G. Harris),69,81
284,3,3:27.0,K. Bates-Diop makes 3-pt jump shot from 25 ft (assist by K. Towns),,72,81
285,3,3:12.0,,J. Murray misses 2-pt dunk from 4 ft (block by T. Gibson),72,81
286,3,3:09.0,,Offensive rebound by J. Murray,72,81
287,3,3:08.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by M. Morris),72,84
288,3,2:39.0,K. Bates-Diop misses 2-pt jump shot from 23 ft,,72,84
289,3,2:37.0,,Defensive rebound by Team,72,84
290,3,2:37.0,Loose ball foul by K. Towns (drawn by P. Millsap),,72,84
291,3,2:37.0,,Denver full timeout,72,84
292,3,2:37.0,A. Tolliver enters the game for K. Bates-Diop,,72,84
293,3,2:37.0,C. Williams enters the game for K. Towns,,72,84
294,3,2:37.0,,W. Barton enters the game for G. Harris,72,84
295,3,2:37.0,,M. Beasley enters the game for J. Murray,72,84
296,3,2:14.0,,M. Plumlee misses 2-pt layup from 9 ft,72,84
297,3,2:13.0,Personal foul by M. Plumlee (drawn by J. Bayless),,72,84
298,3,2:13.0,Defensive rebound by C. Williams,,72,84
299,3,2:02.0,Turnover by T. Gibson (traveling),,72,84
300,3,1:45.0,,Turnover by M. Beasley (lost ball; steal by C. Williams),72,84
301,3,1:36.0,A. Tolliver misses 3-pt jump shot from 23 ft,,72,84
302,3,1:33.0,,Defensive rebound by W. Barton,72,84
303,3,1:28.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by M. Beasley),72,87
304,3,1:12.0,T. Gibson makes 2-pt layup from 2 ft (assist by C. Williams),,74,87
305,3,0:54.0,,P. Millsap misses 2-pt jump shot from 5 ft,74,87
306,3,0:54.0,,Offensive rebound by Team,74,87
307,3,0:50.0,,Shooting foul by A. Tolliver (drawn by M. Plumlee),74,87
308,3,0:50.0,,M. Plumlee misses free throw 1 of 2,74,87
309,3,0:50.0,,Offensive rebound by Team,74,87
310,3,0:50.0,,M. Plumlee makes free throw 2 of 2,74,88
311,3,0:42.0,Personal foul by P. Millsap (drawn by T. Gibson),,74,88
312,3,0:42.0,T. Gibson makes free throw 1 of 2,,75,88
313,3,0:42.0,T. Gibson makes free throw 2 of 2,,76,88
314,3,0:22.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by M. Plumlee),76,91
315,3,0:22.0,K. Towns enters the game for T. Gibson,,76,91
316,3,0:22.0,,T. Craig enters the game for M. Plumlee,76,91
317,3,0:02.0,K. Towns makes 2-pt dunk from 1 ft (assist by A. Tolliver),,78,91
318,3,0:00.0,,P. Millsap makes 3-pt jump shot from 45 ft (assist by M. Morris),78,94
319,4,11:46.0,,Turnover by M. Plumlee (bad pass; steal by C. Reynolds),78,94
320,4,11:33.0,C. Williams makes 2-pt jump shot from 10 ft (assist by C. Reynolds),,80,94
321,4,11:16.0,,Personal foul by C. Williams (drawn by M. Beasley),80,94
322,4,11:16.0,,N. Jokić enters the game for M. Plumlee,80,94
323,4,11:06.0,,Personal foul by T. Gibson (drawn by N. Jokić),80,94
324,4,10:51.0,,W. Barton misses 3-pt jump shot from 28 ft,80,94
325,4,10:47.0,,Offensive rebound by M. Morris,80,94
326,4,10:37.0,,N. Jokić makes 2-pt layup from 2 ft (assist by M. Beasley),80,96
327,4,10:22.0,C. Williams misses 2-pt jump shot from 19 ft,,80,96
328,4,10:19.0,,Defensive rebound by M. Morris,80,96
329,4,10:06.0,,Turnover by N. Jokić (bad pass),80,96
330,4,9:56.0,J. Bayless makes 2-pt jump shot from 6 ft,,82,96
331,4,9:56.0,,Denver full timeout,82,96
332,4,9:56.0,K. Towns enters the game for T. Gibson,,82,96
333,4,9:40.0,,N. Jokić makes 2-pt layup from 2 ft (assist by T. Craig),82,98
334,4,9:15.0,J. Bayless misses 3-pt jump shot from 24 ft,,82,98
335,4,9:12.0,,Defensive rebound by N. Jokić,82,98
336,4,9:02.0,,W. Barton misses 2-pt layup from 1 ft,82,98
337,4,8:59.0,Defensive rebound by K. Towns,,82,98
338,4,8:52.0,K. Towns makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,85,98
339,4,8:31.0,,T. Craig makes 3-pt jump shot from 23 ft (assist by W. Barton),85,101
340,4,8:17.0,K. Towns misses 3-pt jump shot from 25 ft,,85,101
341,4,8:14.0,,Defensive rebound by W. Barton,85,101
342,4,8:07.0,,M. Morris makes 3-pt jump shot from 22 ft (assist by W. Barton),85,104
343,4,8:06.0,Minnesota full timeout,,85,104
344,4,8:06.0,T. Jones enters the game for A. Tolliver,,85,104
345,4,8:06.0,D. Šarić enters the game for C. Williams,,85,104
346,4,7:52.0,Turnover by K. Towns (bad pass),,85,104
347,4,7:34.0,,Turnover by W. Barton (lost ball; steal by C. Reynolds),85,104
348,4,7:27.0,T. Jones makes 2-pt layup from 2 ft,,87,104
349,4,7:16.0,,Turnover by N. Jokić (bad pass),87,104
350,4,7:16.0,K. Bates-Diop enters the game for C. Reynolds,,87,104
351,4,6:52.0,D. Šarić makes 2-pt layup from 1 ft (assist by K. Bates-Diop),,89,104
352,4,6:35.0,,Turnover by M. Morris (bad pass; steal by T. Jones),89,104
353,4,6:32.0,T. Jones makes 2-pt layup from 2 ft,,91,104
354,4,6:32.0,,Denver full timeout,91,104
355,4,6:32.0,,G. Harris enters the game for W. Barton,91,104
356,4,6:32.0,,P. Millsap enters the game for M. Beasley,91,104
357,4,6:32.0,,J. Murray enters the game for T. Craig,91,104
358,4,6:32.0,,M. Plumlee enters the game for N. Jokić,91,104
359,4,6:22.0,,Personal foul by J. Bayless (drawn by J. Murray),91,104
360,4,6:13.0,,G. Harris makes 3-pt jump shot from 25 ft,91,107
361,4,6:00.0,J. Bayless misses 2-pt jump shot from 4 ft,,91,107
362,4,5:58.0,,Defensive rebound by M. Morris,91,107
363,4,5:55.0,,J. Murray makes 2-pt dunk from 1 ft,91,109
364,4,5:55.0,Minnesota full timeout,,91,109
365,4,5:39.0,K. Towns makes 2-pt layup from 4 ft,,93,109
366,4,5:16.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by M. Morris),93,112
367,4,5:00.0,Offensive foul by K. Towns (drawn by P. Millsap),,93,112
368,4,5:00.0,Turnover by K. Towns (offensive foul),,93,112
369,4,4:48.0,,P. Millsap makes 2-pt jump shot from 3 ft (assist by M. Morris),93,114
370,4,4:36.0,T. Jones makes 2-pt jump shot from 19 ft,,95,114
371,4,4:22.0,,Shooting foul by D. Šarić (drawn by P. Millsap),95,114
372,4,4:22.0,,P. Millsap makes free throw 1 of 2,95,115
373,4,4:22.0,G. Dieng enters the game for J. Bayless,,95,115
374,4,4:22.0,C. Reynolds enters the game for K. Towns,,95,115
375,4,4:22.0,,P. Millsap misses free throw 2 of 2,95,115
376,4,4:20.0,Defensive rebound by G. Dieng,,95,115
377,4,4:09.0,C. Reynolds misses 3-pt jump shot from 26 ft,,95,115
378,4,4:06.0,,Defensive rebound by M. Plumlee,95,115
