,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
65,1,4:20.0,,K. Anderson makes 2-pt jump shot from 8 ft,11,15
66,1,4:09.0,Personal foul by W. Selden (drawn by D. Harris),,11,15
67,1,4:01.0,H. Barnes makes 2-pt dunk from 1 ft (assist by D. Harris),,13,15
68,1,4:01.0,Shooting foul by M. Gasol (drawn by H. Barnes),,13,15
69,1,4:01.0,J. Brunson enters the game for M. Kleber,,13,15
70,1,4:01.0,D. Jordan enters the game for D. Smith,,13,15
71,1,4:01.0,,M. Brooks enters the game for K. Anderson,13,15
72,1,4:01.0,,J. Jackson enters the game for M. Gasol,13,15
73,1,4:01.0,H. Barnes makes free throw 1 of 1,,14,15
74,1,3:39.0,,J. Green makes 3-pt jump shot from 24 ft (assist by S. Mack),14,18
75,1,3:24.0,Personal foul by S. Mack (drawn by D. Harris),,14,18
76,1,3:24.0,D. Harris makes free throw 1 of 2,,15,18
77,1,3:24.0,L. Dončić enters the game for D. Finney-Smith,,15,18
78,1,3:24.0,D. Harris makes free throw 2 of 2,,16,18
79,1,3:12.0,,J. Jackson makes 2-pt jump shot from 21 ft (assist by S. Mack),16,20
80,1,3:01.0,D. Jordan misses 2-pt dunk from 1 ft,,16,20
81,1,2:58.0,,Defensive rebound by J. Jackson,16,20
82,1,2:53.0,,S. Mack misses 2-pt layup from 1 ft,16,20
83,1,2:46.0,Defensive rebound by J. Brunson,,16,20
84,1,2:46.0,Personal foul by J. Green (drawn by D. Jordan),,16,20
85,1,2:46.0,Dallas full timeout,,16,20
86,1,2:46.0,D. Jordan makes free throw 1 of 2,,17,20
87,1,2:46.0,D. Jordan misses free throw 2 of 2,,17,20
88,1,2:43.0,,Defensive rebound by J. Green,17,20
89,1,2:32.0,,W. Selden misses 2-pt jump shot from 11 ft,17,20
90,1,2:29.0,Defensive rebound by L. Dončić,,17,20
91,1,2:22.0,D. Jordan misses 2-pt hook shot from 2 ft (block by J. Jackson),,17,20
92,1,2:18.0,,Defensive rebound by S. Mack,17,20
93,1,2:15.0,,J. Green misses 3-pt jump shot from 23 ft,17,20
94,1,2:09.0,Defensive rebound by D. Jordan,,17,20
95,1,1:58.0,L. Dončić misses 2-pt jump shot from 11 ft,,17,20
96,1,1:57.0,,Defensive rebound by Team,17,20
97,1,1:42.0,,M. Brooks makes 2-pt jump shot from 8 ft (assist by J. Green),17,22
98,1,1:26.0,H. Barnes misses 2-pt jump shot from 7 ft,,17,22
99,1,1:20.0,Offensive rebound by D. Jordan,,17,22
100,1,1:20.0,D. Jordan misses 2-pt layup from 1 ft,,17,22
101,1,1:20.0,,Defensive rebound by M. Brooks,17,22
102,1,1:12.0,,J. Jackson misses 2-pt jump shot from 9 ft,17,22
103,1,1:09.0,Defensive rebound by D. Jordan,,17,22
104,1,1:06.0,J. Brunson makes 2-pt layup from 1 ft,,19,22
105,1,0:51.0,,J. Green makes 3-pt jump shot from 25 ft (assist by S. Mack),19,25
106,1,0:35.0,D. Jordan makes 2-pt hook shot from 2 ft,,21,25
107,1,0:10.0,,M. Brooks misses 2-pt jump shot from 20 ft,21,25
108,1,0:07.0,Defensive rebound by L. Dončić,,21,25
109,1,0:01.0,L. Dončić misses 2-pt jump shot from 9 ft,,21,25
110,1,0:01.0,Offensive rebound by Team,,21,25
111,2,11:37.0,L. Dončić makes 2-pt layup from 2 ft,,23,25
112,2,11:20.0,,W. Selden misses 3-pt jump shot from 24 ft,23,25
113,2,11:17.0,Defensive rebound by D. Jordan,,23,25
114,2,11:12.0,J. Brunson misses 2-pt layup at rim,,23,25
115,2,11:06.0,Offensive rebound by J. Brunson,,23,25
116,2,11:05.0,D. Jordan makes 2-pt dunk from 1 ft (assist by D. Harris),,25,25
117,2,10:49.0,,Turnover by O. Casspi (bad pass),25,25
118,2,10:49.0,D. Smith enters the game for D. Harris,,25,25
119,2,10:37.0,Turnover by L. Dončić (lost ball; steal by J. Jackson),,25,25
120,2,10:34.0,,J. Jackson makes 2-pt layup from 1 ft,25,27
121,2,10:34.0,,Shooting foul by D. Smith (drawn by J. Jackson),25,27
122,2,10:34.0,,J. Jackson makes free throw 1 of 1,25,28
123,2,10:21.0,J. Brunson makes 2-pt jump shot from 17 ft (assist by D. Smith),,27,28
124,2,9:56.0,,O. Casspi misses 2-pt hook shot from 6 ft (block by M. Kleber),27,28
125,2,9:52.0,,Offensive rebound by S. Mack,27,28
126,2,9:50.0,,O. Casspi misses 2-pt jump shot from 12 ft,27,28
127,2,9:48.0,Defensive rebound by D. Jordan,,27,28
128,2,9:47.0,Shooting foul by J. Jackson (drawn by D. Smith),,27,28
129,2,9:47.0,D. Smith makes free throw 1 of 2,,28,28
130,2,9:47.0,,M. Conley enters the game for S. Mack,28,28
131,2,9:47.0,D. Smith makes free throw 2 of 2,,29,28
132,2,9:23.0,,Turnover by O. Casspi (lost ball; steal by D. Smith),29,28
133,2,9:18.0,Turnover by D. Smith (bad pass; steal by W. Selden),,29,28
134,2,9:13.0,,Turnover by W. Selden (bad pass; steal by J. Brunson),29,28
135,2,9:08.0,D. Jordan misses 2-pt layup from 1 ft,,29,28
136,2,9:05.0,,Defensive rebound by J. Jackson,29,28
137,2,8:59.0,,J. Jackson makes 2-pt layup from 1 ft (assist by M. Conley),29,30
138,2,8:59.0,Dallas full timeout,,29,30
139,2,8:59.0,,G. Temple enters the game for W. Selden,29,30
140,2,8:39.0,Shooting foul by O. Casspi (drawn by M. Kleber),,29,30
141,2,8:39.0,M. Kleber makes free throw 1 of 2,,30,30
142,2,8:39.0,M. Kleber makes free throw 2 of 2,,31,30
143,2,8:23.0,,M. Brooks misses 2-pt jump shot from 11 ft,31,30
144,2,8:20.0,Defensive rebound by L. Dončić,,31,30
145,2,8:07.0,J. Brunson misses 3-pt jump shot from 23 ft,,31,30
146,2,8:03.0,,Defensive rebound by M. Brooks,31,30
147,2,8:00.0,,M. Brooks misses 2-pt dunk from 1 ft (block by L. Dončić),31,30
148,2,7:57.0,Defensive rebound by J. Brunson,,31,30
149,2,7:55.0,D. Jordan makes 2-pt dunk at rim (assist by J. Brunson),,33,30
150,2,7:39.0,,M. Brooks misses 3-pt jump shot from 25 ft,33,30
151,2,7:37.0,Defensive rebound by M. Kleber,,33,30
152,2,7:20.0,Turnover by D. Jordan (lost ball; steal by M. Conley),,33,30
153,2,7:19.0,,Personal take foul by D. Jordan (drawn by M. Conley),33,30
154,2,7:19.0,H. Barnes enters the game for J. Brunson,,33,30
155,2,7:19.0,D. Finney-Smith enters the game for L. Dončić,,33,30
156,2,7:19.0,D. Harris enters the game for D. Jordan,,33,30
157,2,7:19.0,,K. Anderson enters the game for M. Brooks,33,30
158,2,7:19.0,,M. Gasol enters the game for O. Casspi,33,30
159,2,7:19.0,,J. Green enters the game for J. Jackson,33,30
160,2,7:06.0,,M. Conley makes 2-pt jump shot from 1 ft (assist by K. Anderson),33,32
161,2,6:47.0,D. Smith misses 2-pt jump shot from 12 ft,,33,32
162,2,6:44.0,,Defensive rebound by J. Green,33,32
163,2,6:39.0,,Turnover by J. Green (bad pass; steal by M. Kleber),33,32
164,2,6:33.0,D. Finney-Smith makes 2-pt layup from 1 ft (assist by D. Smith),,35,32
165,2,6:16.0,,M. Conley misses 2-pt layup from 3 ft (block by M. Kleber),35,32
166,2,6:13.0,,Offensive rebound by J. Green,35,32
167,2,6:09.0,,M. Gasol makes 2-pt hook shot from 5 ft (assist by J. Green),35,34
168,2,6:07.0,Shooting foul by M. Gasol (drawn by D. Smith),,35,34
169,2,6:07.0,D. Smith misses free throw 1 of 3,,35,34
170,2,6:07.0,Offensive rebound by Team,,35,34
171,2,6:07.0,D. Smith makes free throw 2 of 3,,36,34
172,2,6:07.0,D. Smith makes free throw 3 of 3,,37,34
173,2,5:55.0,,Shooting foul by M. Kleber (drawn by M. Gasol),37,34
174,2,5:55.0,,M. Gasol misses free throw 1 of 2,37,34
175,2,5:55.0,,Offensive rebound by Team,37,34
176,2,5:55.0,,M. Gasol makes free throw 2 of 2,37,35
177,2,5:44.0,D. Harris misses 3-pt jump shot from 27 ft,,37,35
178,2,5:44.0,,Defensive rebound by J. Green,37,35
179,2,5:31.0,,M. Gasol makes 2-pt hook shot from 8 ft,37,37
180,2,5:20.0,H. Barnes makes 2-pt layup from 1 ft (assist by D. Smith),,39,37
181,2,5:02.0,,M. Gasol misses 2-pt hook shot from 8 ft,39,37
182,2,4:59.0,Defensive rebound by D. Smith,,39,37
183,2,4:56.0,D. Smith misses 2-pt layup from 1 ft (block by J. Green),,39,37
184,2,4:53.0,,Defensive rebound by K. Anderson,39,37
185,2,4:44.0,,J. Green makes 2-pt hook shot from 3 ft (assist by K. Anderson),39,39
186,2,4:21.0,H. Barnes misses 2-pt layup from 1 ft,,39,39
187,2,4:19.0,,Defensive rebound by M. Gasol,39,39
188,2,4:18.0,Violation by Team (kicked ball),,39,39
189,2,4:18.0,J. Brunson enters the game for D. Harris,,39,39
190,2,4:18.0,L. Dončić enters the game for D. Smith,,39,39
191,2,4:08.0,,M. Gasol misses 3-pt jump shot from 25 ft,39,39
192,2,4:05.0,,Offensive rebound by J. Green,39,39
193,2,4:00.0,,M. Conley misses 2-pt layup from 1 ft,39,39
194,2,3:57.0,Defensive rebound by M. Kleber,,39,39
195,2,3:45.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by J. Brunson),,42,39
196,2,3:24.0,,J. Green misses 3-pt jump shot from 25 ft,42,39
197,2,3:21.0,Defensive rebound by L. Dončić,,42,39
198,2,3:11.0,L. Dončić misses 2-pt layup from 5 ft (block by M. Gasol),,42,39
199,2,3:07.0,,Defensive rebound by M. Conley,42,39
200,2,3:06.0,,Shooting foul by H. Barnes (drawn by G. Temple),42,39
201,2,3:06.0,,G. Temple makes free throw 1 of 2,42,40
202,2,3:06.0,D. Jordan enters the game for M. Kleber,,42,40
203,2,3:06.0,,J. Jackson enters the game for J. Green,42,40
204,2,3:06.0,,G. Temple makes free throw 2 of 2,42,41
205,2,2:47.0,Turnover by H. Barnes (bad pass; steal by K. Anderson),,42,41
206,2,2:40.0,,Turnover by M. Conley (bad pass; steal by D. Finney-Smith),42,41
207,2,2:35.0,L. Dončić makes 3-pt jump shot from 24 ft (assist by J. Brunson),,45,41
208,2,2:12.0,,M. Conley misses 3-pt jump shot from 23 ft,45,41
209,2,2:07.0,Defensive rebound by L. Dončić,,45,41
210,2,1:58.0,L. Dončić misses 3-pt jump shot from 23 ft,,45,41
211,2,1:55.0,,Defensive rebound by M. Gasol,45,41
212,2,1:50.0,,M. Conley makes 3-pt jump shot from 26 ft (assist by G. Temple),45,44
213,2,1:26.0,H. Barnes misses 2-pt layup from 2 ft,,45,44
214,2,1:26.0,Offensive rebound by D. Jordan,,45,44
215,2,1:22.0,D. Jordan makes 2-pt dunk from 1 ft,,47,44
216,2,1:08.0,,G. Temple makes 3-pt jump shot from 27 ft (assist by J. Jackson),47,47
217,2,0:51.0,H. Barnes misses 3-pt jump shot from 22 ft,,47,47
218,2,0:46.0,Offensive rebound by D. Jordan,,47,47
219,2,0:46.0,D. Jordan misses 2-pt layup from 1 ft,,47,47
220,2,0:46.0,,Defensive rebound by J. Jackson,47,47
221,2,0:34.0,,Shooting foul by H. Barnes (drawn by M. Gasol),47,47
222,2,0:34.0,,Memphis full timeout,47,47
223,2,0:34.0,M. Kleber enters the game for H. Barnes,,47,47
224,2,0:34.0,,W. Selden enters the game for J. Jackson,47,47
225,2,0:34.0,,M. Gasol makes free throw 1 of 2,47,48
226,2,0:34.0,,M. Gasol makes free throw 2 of 2,47,49
227,2,0:12.0,L. Dončić makes 2-pt jump shot from 11 ft,,49,49
228,2,0:01.0,,M. Conley makes 3-pt jump shot from 26 ft,49,52
229,2,0:01.0,,Shooting foul by J. Brunson (drawn by M. Conley),49,52
230,2,0:01.0,,M. Conley makes free throw 1 of 1,49,53
231,2,0:00.0,L. Dončić misses 3-pt jump shot from 62 ft,,49,53
232,2,0:00.0,Offensive rebound by Team,,49,53
233,3,11:46.0,D. Smith makes 3-pt jump shot from 22 ft (assist by L. Dončić),,52,53
234,3,11:29.0,,M. Gasol misses 2-pt jump shot from 10 ft,52,53
235,3,11:27.0,Defensive rebound by D. Jordan,,52,53
236,3,11:15.0,L. Dončić makes 3-pt jump shot from 22 ft (assist by D. Smith),,55,53
237,3,11:12.0,,Memphis full timeout,55,53
238,3,10:53.0,,M. Gasol makes 2-pt jump shot from 14 ft (assist by K. Anderson),55,55
239,3,10:27.0,D. Smith misses 2-pt jump shot from 11 ft,,55,55
240,3,10:24.0,,Defensive rebound by K. Anderson,55,55
241,3,10:11.0,,M. Gasol misses 3-pt jump shot from 25 ft,55,55
242,3,10:06.0,Defensive rebound by H. Barnes,,55,55
243,3,9:58.0,Shooting foul by J. Jackson (drawn by D. Jordan),,55,55
244,3,9:58.0,D. Jordan makes free throw 1 of 2,,56,55
245,3,9:58.0,D. Jordan makes free throw 2 of 2,,57,55
246,3,9:45.0,,M. Conley makes 3-pt jump shot from 26 ft (assist by G. Temple),57,58
247,3,9:33.0,Shooting foul by M. Gasol (drawn by D. Jordan),,57,58
248,3,9:33.0,D. Jordan makes free throw 1 of 2,,58,58
249,3,9:33.0,D. Jordan makes free throw 2 of 2,,59,58
250,3,9:20.0,,J. Jackson misses 3-pt jump shot from 24 ft,59,58
251,3,9:15.0,Defensive rebound by D. Finney-Smith,,59,58
252,3,9:11.0,H. Barnes misses 3-pt jump shot from 26 ft,,59,58
253,3,9:08.0,,Defensive rebound by K. Anderson,59,58
254,3,9:03.0,,Personal foul by D. Finney-Smith (drawn by M. Gasol),59,58
255,3,8:54.0,,M. Conley makes 3-pt jump shot from 26 ft (assist by J. Jackson),59,61
256,3,8:35.0,D. Smith misses 2-pt layup from 1 ft (block by M. Gasol),,59,61
257,3,8:35.0,Offensive rebound by Team,,59,61
258,3,8:35.0,Personal foul by M. Conley (drawn by D. Jordan),,59,61
259,3,8:21.0,D. Smith makes 3-pt jump shot from 26 ft,,62,61
260,3,8:00.0,,M. Gasol makes 2-pt jump shot from 11 ft (assist by G. Temple),62,63
261,3,7:50.0,Personal foul by G. Temple (drawn by L. Dončić),,62,63
262,3,7:41.0,H. Barnes misses 2-pt layup from 5 ft (block by K. Anderson),,62,63
263,3,7:41.0,Offensive rebound by Team,,62,63
264,3,7:37.0,D. Finney-Smith misses 2-pt layup from 1 ft,,62,63
265,3,7:37.0,,Defensive rebound by Team,62,63
266,3,7:37.0,Loose ball foul by D. Finney-Smith (drawn by M. Gasol),,62,63
267,3,7:20.0,,M. Conley misses 3-pt jump shot from 26 ft,62,63
268,3,7:16.0,Defensive rebound by D. Jordan,,62,63
269,3,7:09.0,Turnover by D. Smith (bad pass; steal by M. Conley),,62,63
270,3,7:04.0,,Turnover by M. Conley (bad pass; steal by D. Finney-Smith),62,63
271,3,6:55.0,D. Jordan makes 2-pt dunk from 1 ft (assist by D. Smith),,64,63
272,3,6:32.0,,K. Anderson makes 2-pt layup from 1 ft (assist by M. Conley),64,65
273,3,6:17.0,H. Barnes misses 2-pt layup from 1 ft,,64,65
274,3,6:14.0,,Defensive rebound by M. Gasol,64,65
275,3,6:10.0,,J. Jackson misses 2-pt layup from 2 ft (block by D. Finney-Smith),64,65
276,3,6:06.0,Defensive rebound by L. Dončić,,64,65
277,3,5:49.0,L. Dončić makes 3-pt jump shot from 27 ft (assist by H. Barnes),,67,65
278,3,5:47.0,,Memphis full timeout,67,65
279,3,5:47.0,,J. Green enters the game for J. Jackson,67,65
280,3,5:47.0,,W. Selden enters the game for G. Temple,67,65
281,3,5:26.0,,M. Gasol makes 2-pt jump shot from 7 ft (assist by M. Conley),67,67
282,3,5:07.0,L. Dončić makes 2-pt layup from 1 ft,,69,67
283,3,4:42.0,,J. Green misses 2-pt jump shot from 2 ft,69,67
284,3,4:41.0,,Offensive rebound by Team,69,67
285,3,4:41.0,,Turnover by J. Green (traveling),69,67
286,3,4:41.0,M. Kleber enters the game for D. Jordan,,69,67
287,3,4:29.0,L. Dončić misses 2-pt jump shot from 18 ft,,69,67
288,3,4:27.0,,Defensive rebound by Team,69,67
289,3,4:16.0,,M. Conley makes 3-pt jump shot from 23 ft (assist by W. Selden),69,70
290,3,3:59.0,D. Smith misses 3-pt jump shot from 27 ft,,69,70
291,3,3:54.0,,Defensive rebound by W. Selden,69,70
292,3,3:47.0,,M. Conley misses 2-pt jump shot from 22 ft,69,70
293,3,3:46.0,Defensive rebound by D. Finney-Smith,,69,70
294,3,3:46.0,Dallas full timeout,,69,70
295,3,3:46.0,J. Brunson enters the game for L. Dončić,,69,70
296,3,3:46.0,D. Harris enters the game for D. Smith,,69,70
297,3,3:46.0,,S. Mack enters the game for M. Conley,69,70
298,3,3:32.0,J. Brunson misses 2-pt jump shot from 11 ft,,69,70
299,3,3:31.0,,Defensive rebound by K. Anderson,69,70
300,3,3:10.0,,Turnover by M. Gasol (bad pass),69,70
301,3,2:59.0,H. Barnes misses 3-pt jump shot from 26 ft,,69,70
302,3,2:55.0,,Defensive rebound by J. Green,69,70
303,3,2:43.0,,J. Green makes 2-pt jump shot from 15 ft (assist by M. Gasol),69,72
304,3,2:17.0,J. Brunson misses 2-pt layup from 2 ft (block by K. Anderson),,69,72
305,3,2:17.0,Offensive rebound by Team,,69,72
306,3,2:17.0,Turnover by Team (shot clock),,69,72
307,3,2:17.0,,J. Jackson enters the game for M. Gasol,69,72
308,3,2:06.0,,Personal foul by J. Brunson (drawn by J. Jackson),69,72
309,3,2:06.0,D. Jordan enters the game for M. Kleber,,69,72
310,3,2:00.0,,W. Selden misses 3-pt jump shot from 26 ft,69,72
311,3,1:57.0,,Offensive rebound by J. Green,69,72
312,3,1:57.0,,J. Green makes 2-pt dunk from 1 ft,69,74
313,3,1:57.0,Dallas full timeout,,69,74
314,3,1:43.0,D. Harris makes 2-pt jump shot from 5 ft,,71,74
315,3,1:18.0,,K. Anderson misses 2-pt jump shot from 16 ft,71,74
316,3,1:16.0,Defensive rebound by D. Jordan,,71,74
317,3,1:06.0,Shooting foul by J. Green (drawn by H. Barnes),,71,74
318,3,1:06.0,H. Barnes makes free throw 1 of 2,,72,74
319,3,1:06.0,L. Dončić enters the game for D. Finney-Smith,,72,74
320,3,1:06.0,,M. Brooks enters the game for K. Anderson,72,74
321,3,1:06.0,H. Barnes misses free throw 2 of 2,,72,74
322,3,1:05.0,,Defensive rebound by J. Green,72,74
323,3,0:52.0,,S. Mack misses 2-pt jump shot from 14 ft,72,74
324,3,0:49.0,Defensive rebound by J. Brunson,,72,74
325,3,0:45.0,Personal foul by S. Mack (drawn by J. Brunson),,72,74
326,3,0:45.0,J. Brunson makes free throw 1 of 2,,73,74
327,3,0:45.0,M. Kleber enters the game for H. Barnes,,73,74
328,3,0:45.0,J. Brunson makes free throw 2 of 2,,74,74
329,3,0:34.0,,J. Jackson misses 2-pt jump shot from 16 ft,74,74
330,3,0:31.0,Defensive rebound by L. Dončić,,74,74
331,3,0:19.0,D. Jordan misses 2-pt dunk from 1 ft (block by J. Jackson),,74,74
332,3,0:17.0,,Defensive rebound by J. Green,74,74
333,3,0:06.0,,Personal take foul by D. Harris (drawn by M. Brooks),74,74
334,3,0:04.0,,Turnover by M. Brooks (lost ball; steal by D. Harris),74,74
335,3,0:01.0,L. Dončić misses 3-pt jump shot from 29 ft,,74,74
336,3,0:01.0,Offensive rebound by Team,,74,74
337,4,11:48.0,,Turnover by W. Selden (3 sec),74,74
338,4,11:32.0,Offensive foul by L. Dončić (drawn by M. Gasol),,74,74
339,4,11:32.0,Turnover by L. Dončić (offensive foul),,74,74
340,4,11:16.0,,M. Gasol misses 2-pt jump shot from 10 ft,74,74
341,4,11:12.0,,Offensive rebound by M. Brooks,74,74
342,4,11:12.0,,M. Brooks misses 2-pt layup from 1 ft,74,74
343,4,11:12.0,Defensive rebound by D. Jordan,,74,74
344,4,10:52.0,L. Dončić misses 3-pt jump shot from 26 ft,,74,74
345,4,10:49.0,,Defensive rebound by M. Brooks,74,74
346,4,10:39.0,,Offensive foul by M. Brooks (drawn by J. Brunson),74,74
347,4,10:39.0,,Turnover by M. Brooks (offensive foul),74,74
348,4,10:39.0,,G. Temple enters the game for M. Brooks,74,74
349,4,10:23.0,J. Brunson misses 2-pt layup from 2 ft (block by J. Jackson),,74,74
350,4,10:23.0,Offensive rebound by D. Jordan,,74,74
351,4,10:21.0,D. Jordan makes 2-pt layup from 1 ft,,76,74
352,4,10:06.0,,Offensive foul by W. Selden (drawn by D. Harris),76,74
353,4,10:06.0,,Turnover by W. Selden (offensive foul),76,74
354,4,10:06.0,,M. Conley enters the game for W. Selden,76,74
355,4,9:52.0,M. Kleber misses 3-pt jump shot from 27 ft,,76,74
356,4,9:48.0,,Defensive rebound by Team,76,74
357,4,9:38.0,,Personal foul by J. Brunson (drawn by M. Conley),76,74
358,4,9:30.0,,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),76,76
359,4,9:13.0,D. Harris misses 2-pt layup from 2 ft (block by J. Jackson),,76,76
360,4,9:10.0,,Defensive rebound by G. Temple,76,76
361,4,8:52.0,,Personal foul by D. Harris (drawn by M. Gasol),76,76
362,4,8:52.0,D. Smith enters the game for D. Harris,,76,76
363,4,8:41.0,,Turnover by J. Jackson (lost ball; steal by M. Kleber),76,76
364,4,8:32.0,M. Kleber misses 3-pt jump shot from 26 ft,,76,76
365,4,8:30.0,,Defensive rebound by M. Conley,76,76
366,4,8:14.0,,S. Mack makes 3-pt jump shot from 23 ft (assist by M. Conley),76,79
367,4,8:13.0,Dallas full timeout,,76,79
368,4,7:48.0,M. Kleber misses 2-pt jump shot from 13 ft,,76,79
369,4,7:45.0,,Defensive rebound by M. Gasol,76,79
370,4,7:26.0,,M. Conley misses 2-pt jump shot from 16 ft,76,79
371,4,7:24.0,Defensive rebound by L. Dončić,,76,79
372,4,7:12.0,D. Smith makes 3-pt jump shot from 26 ft (assist by D. Jordan),,79,79
373,4,6:57.0,,Personal foul by J. Brunson (drawn by M. Gasol),79,79
374,4,6:57.0,H. Barnes enters the game for L. Dončić,,79,79
375,4,6:57.0,D. Finney-Smith enters the game for M. Kleber,,79,79
376,4,6:57.0,,K. Anderson enters the game for S. Mack,79,79
377,4,6:47.0,,M. Conley makes 3-pt jump shot from 25 ft,79,82
378,4,6:26.0,Personal foul by G. Temple (drawn by D. Jordan),,79,82
379,4,6:19.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by J. Brunson),,82,82
380,4,5:57.0,,J. Jackson makes 2-pt jump shot from 13 ft (assist by K. Anderson),82,84
381,4,5:41.0,J. Brunson makes 2-pt jump shot from 6 ft,,84,84
382,4,5:29.0,,M. Gasol misses 3-pt jump shot from 26 ft,84,84
383,4,5:26.0,Defensive rebound by D. Jordan,,84,84
384,4,5:19.0,J. Brunson misses 2-pt jump shot from 14 ft,,84,84
385,4,5:17.0,,Defensive rebound by M. Gasol,84,84
