,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
56,1,4:27.0,,T. Johnson enters the game for J. Richardson,13,23
57,1,4:27.0,K. Leonard makes free throw 2 of 2,,14,23
58,1,4:11.0,,T. Johnson makes 2-pt jump shot from 5 ft (assist by H. Whiteside),14,25
59,1,3:58.0,G. Monroe makes 2-pt layup from 4 ft (assist by N. Powell),,16,25
60,1,3:45.0,,Turnover by D. Wade (step out of bounds),16,25
61,1,3:45.0,,B. Adebayo enters the game for J. Johnson,16,25
62,1,3:45.0,,K. Olynyk enters the game for H. Whiteside,16,25
63,1,3:25.0,N. Powell misses 3-pt jump shot from 26 ft,,16,25
64,1,3:23.0,,Defensive rebound by Team,16,25
65,1,3:23.0,Loose ball foul by G. Monroe (drawn by B. Adebayo),,16,25
66,1,3:11.0,,B. Adebayo misses 2-pt jump shot from 9 ft,16,25
67,1,3:09.0,Defensive rebound by O. Anunoby,,16,25
68,1,3:05.0,Turnover by F. VanVleet (lost ball; steal by D. Wade),,16,25
69,1,3:00.0,,K. Olynyk makes 2-pt layup from 3 ft (assist by D. Wade),16,27
70,1,2:39.0,F. VanVleet makes 2-pt jump shot from 17 ft,,18,27
71,1,2:20.0,,J. Winslow misses 2-pt jump shot from 13 ft,18,27
72,1,2:16.0,Defensive rebound by O. Anunoby,,18,27
73,1,2:09.0,G. Monroe makes 2-pt layup from 4 ft (assist by O. Anunoby),,20,27
74,1,2:01.0,,Miami full timeout,20,27
75,1,2:01.0,D. Green enters the game for K. Leonard,,20,27
76,1,2:01.0,D. Wright enters the game for F. VanVleet,,20,27
77,1,2:01.0,,D. Jones enters the game for J. Winslow,20,27
78,1,1:49.0,,Turnover by D. Jones (bad pass; steal by D. Wright),20,27
79,1,1:45.0,Turnover by O. Anunoby (lost ball; steal by T. Johnson),,20,27
80,1,1:40.0,,D. Jones makes 2-pt dunk from 3 ft (assist by K. Olynyk),20,29
81,1,1:19.0,O. Anunoby misses 3-pt jump shot from 27 ft,,20,29
82,1,1:15.0,,Defensive rebound by B. Adebayo,20,29
83,1,1:08.0,,B. Adebayo makes 2-pt dunk from 4 ft (assist by T. Johnson),20,31
84,1,0:57.0,D. Wright misses 2-pt layup from 4 ft,,20,31
85,1,0:54.0,Offensive rebound by G. Monroe,,20,31
86,1,0:54.0,G. Monroe makes 2-pt hook shot from 9 ft,,22,31
87,1,0:54.0,Shooting foul by D. Jones (drawn by G. Monroe),,22,31
88,1,0:54.0,G. Monroe makes free throw 1 of 1,,23,31
89,1,0:37.0,,D. Wade misses 2-pt jump shot from 16 ft,23,31
90,1,0:32.0,Defensive rebound by D. Wright,,23,31
91,1,0:24.0,G. Monroe misses 2-pt hook shot from 14 ft,,23,31
92,1,0:20.0,,Defensive rebound by T. Johnson,23,31
93,1,0:08.0,,Personal foul by D. Green (drawn by D. Wade),23,31
94,1,0:08.0,P. Siakam enters the game for G. Monroe,,23,31
95,1,0:01.0,,T. Johnson misses 3-pt jump shot from 26 ft,23,31
96,1,0:01.0,,Offensive rebound by Team,23,31
97,2,11:38.0,N. Powell misses 3-pt jump shot from 23 ft,,23,31
98,2,11:33.0,Offensive rebound by O. Anunoby,,23,31
99,2,11:33.0,O. Anunoby misses 2-pt dunk from 1 ft,,23,31
100,2,11:32.0,,Defensive rebound by B. Adebayo,23,31
101,2,11:23.0,,Turnover by D. Jones (bad pass; steal by D. Wright),23,31
102,2,11:17.0,Turnover by P. Siakam (out of bounds lost ball),,23,31
103,2,11:04.0,,K. Olynyk misses 3-pt jump shot from 26 ft,23,31
104,2,11:01.0,Defensive rebound by D. Green,,23,31
105,2,10:56.0,Turnover by D. Green (bad pass; steal by K. Olynyk),,23,31
106,2,10:44.0,,Shooting foul by N. Powell (drawn by D. Wade),23,31
107,2,10:44.0,,D. Wade makes free throw 1 of 2,23,32
108,2,10:44.0,,D. Wade misses free throw 2 of 2,23,32
109,2,10:42.0,Defensive rebound by D. Wright,,23,32
110,2,10:26.0,O. Anunoby makes 2-pt layup from 4 ft,,25,32
111,2,10:06.0,,T. Johnson misses 3-pt jump shot from 26 ft,25,32
112,2,10:02.0,Defensive rebound by N. Powell,,25,32
113,2,9:59.0,D. Green makes 3-pt jump shot from 27 ft (assist by N. Powell),,28,32
114,2,9:34.0,,Turnover by T. Johnson (bad pass; steal by D. Green),28,32
115,2,9:28.0,O. Anunoby misses 3-pt jump shot from 23 ft,,28,32
116,2,9:26.0,,Defensive rebound by B. Adebayo,28,32
117,2,9:20.0,,Personal foul by N. Powell (drawn by K. Olynyk),28,32
118,2,9:20.0,S. Ibaka enters the game for N. Powell,,28,32
119,2,9:10.0,,D. Wade makes 2-pt hook shot from 6 ft,28,34
120,2,8:52.0,D. Green misses 3-pt jump shot from 23 ft,,28,34
121,2,8:50.0,Offensive rebound by Team,,28,34
122,2,8:46.0,D. Green makes 3-pt jump shot from 23 ft (assist by D. Wright),,31,34
123,2,8:35.0,,D. Wade misses 2-pt layup from 3 ft,31,34
124,2,8:34.0,Defensive rebound by Team,,31,34
125,2,8:34.0,,Loose ball foul by B. Adebayo (drawn by S. Ibaka),31,34
126,2,8:21.0,D. Wright makes 2-pt jump shot from 9 ft,,33,34
127,2,8:14.0,,Miami full timeout,33,34
128,2,8:14.0,,J. Richardson enters the game for B. Adebayo,33,34
129,2,8:14.0,,H. Whiteside enters the game for D. Wade,33,34
130,2,7:59.0,,Personal foul by S. Ibaka (drawn by H. Whiteside),33,34
131,2,7:51.0,,D. Jones makes 2-pt layup from 3 ft (assist by T. Johnson),33,36
132,2,7:51.0,,Shooting foul by O. Anunoby (drawn by D. Jones),33,36
133,2,7:51.0,,D. Jones makes free throw 1 of 1,33,37
134,2,7:38.0,Turnover by D. Green (out of bounds lost ball),,33,37
135,2,7:26.0,,Turnover by D. Jones (traveling),33,37
136,2,7:26.0,K. Leonard enters the game for O. Anunoby,,33,37
137,2,7:08.0,P. Siakam misses 2-pt layup from 7 ft (block by H. Whiteside),,33,37
138,2,7:05.0,,Defensive rebound by T. Johnson,33,37
139,2,7:02.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by T. Johnson),33,40
140,2,6:45.0,Shooting foul by H. Whiteside (drawn by D. Wright),,33,40
141,2,6:45.0,D. Wright misses free throw 1 of 2,,33,40
142,2,6:45.0,Offensive rebound by Team,,33,40
143,2,6:45.0,F. VanVleet enters the game for D. Green,,33,40
144,2,6:45.0,,J. Winslow enters the game for K. Olynyk,33,40
145,2,6:45.0,D. Wright makes free throw 2 of 2,,34,40
146,2,6:32.0,,J. Richardson misses 2-pt jump shot from 9 ft (block by S. Ibaka),34,40
147,2,6:29.0,Defensive rebound by D. Wright,,34,40
148,2,6:20.0,S. Ibaka misses 3-pt jump shot from 27 ft,,34,40
149,2,6:16.0,,Defensive rebound by H. Whiteside,34,40
150,2,6:09.0,,J. Richardson misses 3-pt jump shot from 22 ft (block by P. Siakam),34,40
151,2,6:03.0,Defensive rebound by K. Leonard,,34,40
152,2,5:59.0,P. Siakam misses 2-pt jump shot from 22 ft,,34,40
153,2,5:55.0,,Defensive rebound by H. Whiteside,34,40
154,2,5:41.0,,J. Winslow misses 2-pt jump shot from 6 ft,34,40
155,2,5:39.0,,Offensive rebound by H. Whiteside,34,40
156,2,5:37.0,,H. Whiteside misses 2-pt hook shot from 7 ft,34,40
157,2,5:35.0,Defensive rebound by S. Ibaka,,34,40
158,2,5:30.0,S. Ibaka makes 3-pt jump shot from 28 ft (assist by F. VanVleet),,37,40
159,2,5:14.0,,J. Winslow makes 2-pt jump shot from 12 ft,37,42
160,2,5:00.0,Shooting foul by H. Whiteside (drawn by S. Ibaka),,37,42
161,2,5:00.0,S. Ibaka makes free throw 1 of 2,,38,42
162,2,5:00.0,,J. Johnson enters the game for D. Jones,38,42
163,2,5:00.0,S. Ibaka misses free throw 2 of 2,,38,42
164,2,4:57.0,,Defensive rebound by H. Whiteside,38,42
165,2,4:40.0,,H. Whiteside makes 2-pt dunk from 4 ft (assist by J. Richardson),38,44
166,2,4:23.0,F. VanVleet misses 2-pt jump shot from 20 ft,,38,44
167,2,4:20.0,,Defensive rebound by H. Whiteside,38,44
168,2,4:20.0,O. Anunoby enters the game for P. Siakam,,38,44
169,2,4:20.0,N. Powell enters the game for D. Wright,,38,44
170,2,4:03.0,,T. Johnson makes 3-pt jump shot from 27 ft (assist by J. Richardson),38,47
171,2,3:45.0,K. Leonard misses 3-pt jump shot from 27 ft,,38,47
172,2,3:42.0,,Defensive rebound by J. Johnson,38,47
173,2,3:38.0,,Personal foul by F. VanVleet (drawn by T. Johnson),38,47
174,2,3:38.0,,T. Johnson makes free throw 1 of 2,38,48
175,2,3:38.0,,T. Johnson makes free throw 2 of 2,38,49
176,2,3:21.0,K. Leonard misses 2-pt layup from 6 ft,,38,49
177,2,3:18.0,Offensive rebound by S. Ibaka,,38,49
178,2,3:17.0,S. Ibaka misses 2-pt layup from 5 ft (block by H. Whiteside),,38,49
179,2,3:17.0,Offensive rebound by O. Anunoby,,38,49
180,2,3:11.0,S. Ibaka misses 2-pt layup from 6 ft (block by H. Whiteside),,38,49
181,2,3:07.0,,Defensive rebound by T. Johnson,38,49
182,2,2:49.0,,J. Johnson makes 2-pt dunk from 4 ft,38,51
183,2,2:48.0,Toronto full timeout,,38,51
184,2,2:35.0,K. Leonard misses 2-pt hook shot from 6 ft,,38,51
185,2,2:32.0,,Defensive rebound by H. Whiteside,38,51
186,2,2:21.0,,Turnover by J. Johnson (bad pass; steal by K. Leonard),38,51
187,2,2:17.0,F. VanVleet misses 2-pt layup from 5 ft (block by T. Johnson),,38,51
188,2,2:13.0,,Defensive rebound by J. Richardson,38,51
189,2,2:10.0,,J. Johnson makes 2-pt layup from 4 ft (assist by T. Johnson),38,53
190,2,1:57.0,F. VanVleet misses 3-pt jump shot from 26 ft,,38,53
191,2,1:56.0,,Defensive rebound by Team,38,53
192,2,1:56.0,D. Green enters the game for S. Ibaka,,38,53
193,2,1:56.0,G. Monroe enters the game for N. Powell,,38,53
194,2,1:42.0,,J. Johnson misses 3-pt jump shot from 25 ft,38,53
195,2,1:38.0,Defensive rebound by K. Leonard,,38,53
196,2,1:38.0,Shooting foul by J. Winslow (drawn by K. Leonard),,38,53
197,2,1:38.0,K. Leonard makes free throw 1 of 2,,39,53
198,2,1:38.0,,B. Adebayo enters the game for T. Johnson,39,53
199,2,1:38.0,,D. Wade enters the game for H. Whiteside,39,53
200,2,1:38.0,K. Leonard makes free throw 2 of 2,,40,53
201,2,1:21.0,,J. Johnson makes 3-pt jump shot from 26 ft (assist by J. Winslow),40,56
202,2,1:04.0,Shooting foul by B. Adebayo (drawn by K. Leonard),,40,56
203,2,1:04.0,K. Leonard makes free throw 1 of 2,,41,56
204,2,1:04.0,K. Leonard makes free throw 2 of 2,,42,56
205,2,0:46.0,,J. Richardson makes 2-pt jump shot from 16 ft,42,58
206,2,0:34.0,K. Leonard makes 2-pt layup from 5 ft,,44,58
207,2,0:34.0,,Violation by Team (def goaltending),44,58
208,2,0:09.0,,D. Wade misses 3-pt jump shot from 24 ft,44,58
209,2,0:06.0,Defensive rebound by G. Monroe,,44,58
210,3,11:39.0,D. Green makes 2-pt jump shot from 18 ft (assist by S. Ibaka),,46,58
211,3,11:20.0,,R. McGruder makes 3-pt jump shot from 27 ft (assist by J. Richardson),46,61
212,3,11:05.0,S. Ibaka misses 2-pt jump shot from 7 ft,,46,61
213,3,11:01.0,,Defensive rebound by H. Whiteside,46,61
214,3,10:52.0,,J. Winslow misses 2-pt jump shot from 10 ft,46,61
215,3,10:51.0,Defensive rebound by Team,,46,61
216,3,10:33.0,Turnover by P. Siakam (lost ball; steal by J. Johnson),,46,61
217,3,10:29.0,,Turnover by R. McGruder (traveling),46,61
218,3,10:19.0,Offensive foul by P. Siakam (drawn by J. Richardson),,46,61
219,3,10:19.0,Turnover by P. Siakam (offensive foul),,46,61
220,3,10:09.0,,Shooting foul by P. Siakam (drawn by J. Richardson),46,61
221,3,10:09.0,,J. Richardson makes free throw 1 of 2,46,62
222,3,10:09.0,,J. Richardson makes free throw 2 of 2,46,63
223,3,9:50.0,Turnover by D. Green (out of bounds lost ball),,46,63
224,3,9:35.0,,R. McGruder misses 3-pt jump shot from 28 ft,46,63
225,3,9:32.0,Defensive rebound by D. Green,,46,63
226,3,9:24.0,S. Ibaka misses 2-pt jump shot from 18 ft,,46,63
227,3,9:23.0,Offensive rebound by D. Green,,46,63
228,3,9:23.0,D. Green makes 2-pt layup at rim,,48,63
229,3,9:05.0,,Shooting foul by S. Ibaka (drawn by H. Whiteside),48,63
230,3,9:05.0,,H. Whiteside misses free throw 1 of 2,48,63
231,3,9:05.0,,Offensive rebound by Team,48,63
232,3,9:05.0,,H. Whiteside misses free throw 2 of 2,48,63
233,3,9:02.0,Defensive rebound by K. Leonard,,48,63
234,3,8:48.0,D. Green misses 3-pt jump shot from 24 ft,,48,63
235,3,8:45.0,Offensive rebound by K. Leonard,,48,63
236,3,8:44.0,K. Leonard makes 2-pt layup from 3 ft,,50,63
237,3,8:32.0,,J. Winslow makes 2-pt dunk from 3 ft,50,65
238,3,8:21.0,Turnover by K. Leonard (bad pass; steal by J. Richardson),,50,65
239,3,8:16.0,,J. Richardson makes 2-pt layup from 3 ft,50,67
240,3,7:53.0,F. VanVleet makes 3-pt jump shot from 28 ft (assist by D. Green),,53,67
241,3,7:30.0,,H. Whiteside misses 2-pt hook shot from 9 ft,53,67
242,3,7:27.0,Defensive rebound by P. Siakam,,53,67
243,3,7:22.0,K. Leonard misses 3-pt jump shot from 26 ft,,53,67
244,3,7:20.0,,Defensive rebound by J. Richardson,53,67
245,3,7:09.0,,R. McGruder makes 2-pt jump shot from 10 ft,53,69
246,3,6:53.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,56,69
247,3,6:46.0,,Miami full timeout,56,69
248,3,6:46.0,,B. Adebayo enters the game for J. Richardson,56,69
249,3,6:46.0,,D. Wade enters the game for H. Whiteside,56,69
250,3,6:34.0,,J. Johnson misses 2-pt layup from 5 ft,56,69
251,3,6:29.0,Defensive rebound by P. Siakam,,56,69
252,3,6:20.0,K. Leonard makes 3-pt jump shot from 26 ft,,59,69
253,3,6:01.0,,D. Wade makes 2-pt jump shot from 10 ft,59,71
254,3,5:42.0,P. Siakam makes 2-pt layup from 5 ft (assist by D. Green),,61,71
255,3,5:26.0,,J. Winslow makes 3-pt jump shot from 23 ft (assist by D. Wade),61,74
256,3,5:14.0,Shooting foul by B. Adebayo (drawn by K. Leonard),,61,74
257,3,5:14.0,K. Leonard makes free throw 1 of 2,,62,74
258,3,5:14.0,K. Leonard makes free throw 2 of 2,,63,74
259,3,5:01.0,,Personal foul by P. Siakam (drawn by B. Adebayo),63,74
260,3,4:52.0,,J. Winslow misses 3-pt jump shot from 26 ft,63,74
261,3,4:49.0,Defensive rebound by P. Siakam,,63,74
262,3,4:43.0,P. Siakam makes 2-pt layup from 3 ft,,65,74
263,3,4:26.0,,B. Adebayo misses 2-pt hook shot from 6 ft,65,74
264,3,4:23.0,Defensive rebound by P. Siakam,,65,74
265,3,4:20.0,K. Leonard makes 2-pt jump shot from 7 ft (assist by P. Siakam),,67,74
266,3,4:20.0,Shooting foul by D. Wade (drawn by K. Leonard),,67,74
267,3,4:20.0,,T. Johnson enters the game for R. McGruder,67,74
268,3,4:20.0,K. Leonard makes free throw 1 of 1,,68,74
269,3,4:07.0,,J. Winslow misses 3-pt jump shot from 27 ft,68,74
270,3,4:03.0,Defensive rebound by D. Green,,68,74
271,3,3:59.0,D. Green makes 3-pt jump shot from 27 ft,,71,74
272,3,3:58.0,,Miami full timeout,71,74
273,3,3:41.0,,D. Wade makes 2-pt jump shot from 10 ft (assist by J. Winslow),71,76
274,3,3:19.0,Personal foul by J. Winslow (drawn by D. Green),,71,76
275,3,3:19.0,O. Anunoby enters the game for P. Siakam,,71,76
276,3,3:19.0,,J. Richardson enters the game for J. Winslow,71,76
277,3,3:05.0,Shooting foul by T. Johnson (drawn by F. VanVleet),,71,76
278,3,3:05.0,F. VanVleet makes free throw 1 of 2,,72,76
279,3,3:05.0,F. VanVleet makes free throw 2 of 2,,73,76
280,3,2:44.0,,J. Johnson misses 3-pt jump shot from 26 ft,73,76
281,3,2:40.0,Defensive rebound by K. Leonard,,73,76
282,3,2:26.0,K. Leonard misses 2-pt jump shot from 6 ft,,73,76
283,3,2:22.0,,Defensive rebound by J. Johnson,73,76
284,3,2:16.0,,D. Wade misses 2-pt jump shot from 17 ft,73,76
285,3,2:12.0,Defensive rebound by O. Anunoby,,73,76
286,3,1:57.0,F. VanVleet makes 3-pt jump shot from 27 ft (assist by S. Ibaka),,76,76
287,3,1:39.0,,Turnover by J. Richardson (bad pass; steal by K. Leonard),76,76
288,3,1:33.0,F. VanVleet misses 3-pt jump shot from 23 ft,,76,76
289,3,1:29.0,Offensive rebound by K. Leonard,,76,76
290,3,1:28.0,K. Leonard misses 2-pt layup from 6 ft (block by J. Richardson),,76,76
291,3,1:26.0,Offensive rebound by K. Leonard,,76,76
292,3,1:26.0,K. Leonard makes 2-pt layup from 4 ft,,78,76
293,3,1:16.0,,J. Richardson makes 3-pt jump shot from 28 ft (assist by D. Wade),78,79
294,3,0:53.0,K. Leonard misses 2-pt jump shot from 15 ft,,78,79
295,3,0:49.0,,Defensive rebound by J. Johnson,78,79
296,3,0:36.0,Violation by Team (kicked ball),,78,79
297,3,0:36.0,N. Powell enters the game for D. Green,,78,79
298,3,0:36.0,P. Siakam enters the game for S. Ibaka,,78,79
299,3,0:36.0,D. Wright enters the game for K. Leonard,,78,79
300,3,0:36.0,,K. Olynyk enters the game for J. Johnson,78,79
301,3,0:28.0,,D. Wade misses 3-pt jump shot from 27 ft,78,79
302,3,0:24.0,Defensive rebound by F. VanVleet,,78,79
303,3,0:03.0,N. Powell makes 3-pt jump shot from 23 ft (assist by D. Wright),,81,79
304,3,0:00.0,,Turnover by D. Wade (out of bounds lost ball),81,79
305,4,11:44.0,,J. Richardson misses 3-pt jump shot from 26 ft,81,79
306,4,11:39.0,Defensive rebound by N. Powell,,81,79
307,4,11:35.0,F. VanVleet misses 2-pt layup from 2 ft (block by D. Wade),,81,79
308,4,11:31.0,,Defensive rebound by K. Olynyk,81,79
309,4,11:27.0,,Turnover by K. Olynyk (lost ball; steal by O. Anunoby),81,79
310,4,11:21.0,D. Wright makes 2-pt layup from 3 ft,,83,79
311,4,10:49.0,,Turnover by T. Johnson (lost ball; steal by O. Anunoby),83,79
312,4,10:38.0,Turnover by P. Siakam (traveling),,83,79
313,4,10:38.0,,H. Whiteside enters the game for B. Adebayo,83,79
314,4,10:22.0,,H. Whiteside makes 2-pt dunk from 5 ft (assist by D. Wade),83,81
315,4,10:00.0,P. Siakam misses 3-pt jump shot from 25 ft,,83,81
316,4,9:57.0,,Defensive rebound by K. Olynyk,83,81
317,4,9:47.0,,T. Johnson makes 3-pt jump shot from 27 ft (assist by D. Wade),83,84
318,4,9:23.0,N. Powell makes 2-pt jump shot from 16 ft,,85,84
319,4,9:00.0,,H. Whiteside makes 2-pt layup from 3 ft (assist by J. Richardson),85,86
320,4,9:00.0,,Shooting foul by P. Siakam (drawn by H. Whiteside),85,86
321,4,9:00.0,G. Monroe enters the game for F. VanVleet,,85,86
322,4,9:00.0,,H. Whiteside misses free throw 1 of 1,85,86
323,4,9:00.0,Defensive rebound by Team,,85,86
324,4,8:42.0,,Violation by Team (kicked ball),85,86
325,4,8:42.0,Toronto full timeout,,85,86
326,4,8:35.0,Shooting foul by T. Johnson (drawn by P. Siakam),,85,86
327,4,8:35.0,P. Siakam makes free throw 1 of 2,,86,86
328,4,8:35.0,P. Siakam misses free throw 2 of 2,,86,86
329,4,8:32.0,,Defensive rebound by H. Whiteside,86,86
330,4,8:17.0,,D. Wade misses 2-pt jump shot from 7 ft,86,86
331,4,8:14.0,,Offensive rebound by K. Olynyk,86,86
332,4,8:12.0,,K. Olynyk makes 2-pt layup from 6 ft,86,88
333,4,7:59.0,D. Wright makes 2-pt layup from 3 ft (assist by N. Powell),,88,88
334,4,7:40.0,,T. Johnson misses 3-pt jump shot from 26 ft,88,88
335,4,7:36.0,Defensive rebound by P. Siakam,,88,88
336,4,7:27.0,Shooting foul by H. Whiteside (drawn by G. Monroe),,88,88
337,4,7:27.0,G. Monroe makes free throw 1 of 2,,89,88
338,4,7:27.0,,J. Winslow enters the game for D. Wade,89,88
339,4,7:27.0,G. Monroe makes free throw 2 of 2,,90,88
340,4,7:16.0,,K. Olynyk misses 3-pt jump shot from 26 ft,90,88
341,4,7:12.0,Defensive rebound by O. Anunoby,,90,88
342,4,7:02.0,Turnover by N. Powell (lost ball; steal by K. Olynyk),,90,88
343,4,6:49.0,,J. Winslow makes 3-pt jump shot from 27 ft (assist by T. Johnson),90,91
344,4,6:23.0,D. Wright misses 3-pt jump shot from 26 ft,,90,91
345,4,6:23.0,Offensive rebound by Team,,90,91
346,4,6:23.0,,Loose ball foul by H. Whiteside (drawn by G. Monroe),90,91
347,4,6:23.0,D. Green enters the game for N. Powell,,90,91
348,4,6:23.0,K. Leonard enters the game for P. Siakam,,90,91
349,4,6:23.0,F. VanVleet enters the game for D. Wright,,90,91
350,4,6:12.0,Personal foul by J. Winslow (drawn by K. Leonard),,90,91
351,4,5:59.0,G. Monroe misses 2-pt layup from 4 ft,,90,91
352,4,5:55.0,,Defensive rebound by T. Johnson,90,91
353,4,5:46.0,,K. Olynyk misses 2-pt jump shot from 11 ft,90,91
354,4,5:41.0,Defensive rebound by D. Green,,90,91
355,4,5:35.0,Turnover by D. Green (bad pass; steal by T. Johnson),,90,91
356,4,5:21.0,,T. Johnson misses 2-pt jump shot from 22 ft,90,91
357,4,5:17.0,Defensive rebound by D. Green,,90,91
358,4,4:57.0,F. VanVleet misses 3-pt jump shot from 27 ft,,90,91
359,4,4:52.0,Offensive rebound by G. Monroe,,90,91
360,4,4:51.0,G. Monroe misses 2-pt layup from 4 ft,,90,91
361,4,4:49.0,Offensive rebound by O. Anunoby,,90,91
362,4,4:46.0,K. Leonard makes 3-pt jump shot from 26 ft (assist by O. Anunoby),,93,91
363,4,4:38.0,,Miami full timeout,93,91
364,4,4:38.0,S. Ibaka enters the game for O. Anunoby,,93,91
365,4,4:38.0,P. Siakam enters the game for G. Monroe,,93,91
366,4,4:38.0,,J. Johnson enters the game for K. Olynyk,93,91
367,4,4:28.0,,Personal foul by D. Green (drawn by J. Winslow),93,91
368,4,4:13.0,,T. Johnson makes 2-pt jump shot from 6 ft (assist by J. Richardson),93,93
369,4,3:46.0,K. Leonard misses 2-pt jump shot from 13 ft,,93,93
370,4,3:43.0,,Defensive rebound by T. Johnson,93,93
371,4,3:28.0,,J. Richardson makes 2-pt jump shot from 17 ft (assist by T. Johnson),93,95
372,4,3:12.0,Turnover by P. Siakam (lost ball; steal by J. Johnson),,93,95
373,4,2:58.0,,J. Winslow makes 2-pt jump shot from 5 ft,93,97
374,4,2:57.0,Toronto full timeout,,93,97
375,4,2:54.0,Turnover by P. Siakam (bad pass; steal by T. Johnson),,93,97
376,4,2:54.0,,Shooting foul by P. Siakam (drawn by T. Johnson),93,97
377,4,2:54.0,,T. Johnson misses free throw 1 of 2,93,97
378,4,2:54.0,,Offensive rebound by Team,93,97
379,4,2:54.0,,T. Johnson misses free throw 2 of 2,93,97
380,4,2:51.0,Defensive rebound by P. Siakam,,93,97
