,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
389,4,5:48.0,P. Siakam makes 2-pt layup from 3 ft (assist by K. Lowry),,88,88
390,4,5:30.0,,Turnover by I. Smith (lost ball; steal by N. Powell),88,88
391,4,5:28.0,Shooting foul by B. Griffin (drawn by P. Siakam),,88,88
392,4,5:28.0,O. Anunoby enters the game for S. Ibaka,,88,88
393,4,5:28.0,M. Gasol enters the game for N. Powell,,88,88
394,4,5:28.0,,A. Drummond enters the game for T. Maker,88,88
395,4,5:28.0,,R. Jackson enters the game for I. Smith,88,88
396,4,5:28.0,P. Siakam misses free throw 1 of 2,,88,88
397,4,5:28.0,Offensive rebound by Team,,88,88
398,4,5:28.0,P. Siakam misses free throw 2 of 2,,88,88
399,4,5:26.0,,Defensive rebound by A. Drummond,88,88
400,4,5:09.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by L. Kennard),88,91
401,4,4:48.0,K. Lowry misses 3-pt jump shot from 25 ft,,88,91
402,4,4:47.0,,Defensive rebound by W. Ellington,88,91
403,4,4:28.0,,L. Kennard misses 3-pt jump shot from 23 ft,88,91
404,4,4:26.0,,Offensive rebound by A. Drummond,88,91
405,4,4:26.0,,Shooting foul by M. Gasol (drawn by A. Drummond),88,91
406,4,4:26.0,,Offensive rebound by Team,88,91
407,4,4:26.0,,A. Drummond misses free throw 1 of 2,88,91
408,4,4:26.0,,A. Drummond makes free throw 2 of 2,88,92
409,4,4:26.0,Toronto full timeout,,88,92
410,4,4:05.0,D. Green misses 2-pt jump shot from 11 ft,,88,92
411,4,4:05.0,,Defensive rebound by A. Drummond,88,92
412,4,3:47.0,,Personal foul by P. Siakam (drawn by B. Griffin),88,92
413,4,3:47.0,,B. Griffin misses free throw 1 of 2,88,92
414,4,3:47.0,,Offensive rebound by Team,88,92
415,4,3:47.0,,B. Griffin makes free throw 2 of 2,88,93
416,4,3:36.0,M. Gasol misses 2-pt layup from 1 ft (block by B. Griffin),,88,93
417,4,3:36.0,,Defensive rebound by Team,88,93
418,4,3:36.0,Violation by Team (kicked ball),,88,93
419,4,3:13.0,,Turnover by W. Ellington (bad pass; steal by D. Green),88,93
420,4,3:07.0,Turnover by P. Siakam (bad pass; steal by W. Ellington),,88,93
421,4,2:55.0,,Shooting foul by M. Gasol (drawn by A. Drummond),88,93
422,4,2:55.0,,A. Drummond misses free throw 1 of 2,88,93
423,4,2:55.0,,Offensive rebound by Team,88,93
424,4,2:55.0,,A. Drummond makes free throw 2 of 2,88,94
425,4,2:48.0,D. Green makes 3-pt jump shot from 23 ft (assist by K. Lowry),,91,94
426,4,2:32.0,,Turnover by A. Drummond (off goaltending),91,94
427,4,2:19.0,M. Gasol misses 2-pt hook shot from 8 ft,,91,94
428,4,2:15.0,Offensive rebound by M. Gasol,,91,94
429,4,2:14.0,M. Gasol misses 2-pt layup from 2 ft,,91,94
430,4,2:13.0,,Defensive rebound by A. Drummond,91,94
431,4,1:56.0,,R. Jackson makes 2-pt layup from 1 ft,91,96
432,4,1:46.0,K. Lowry makes 3-pt jump shot from 27 ft,,94,96
433,4,1:34.0,,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),94,98
434,4,1:28.0,K. Lowry makes 2-pt layup from 6 ft,,96,98
435,4,1:12.0,,Turnover by R. Jackson (bad pass),96,98
436,4,1:06.0,Personal foul by R. Jackson (drawn by M. Gasol),,96,98
437,4,0:58.0,K. Lowry misses 2-pt jump shot from 6 ft,,96,98
438,4,0:57.0,Offensive rebound by Team,,96,98
439,4,0:57.0,Personal foul by R. Jackson (drawn by M. Gasol),,96,98
440,4,0:57.0,M. Gasol makes free throw 1 of 2,,97,98
441,4,0:57.0,M. Gasol makes free throw 2 of 2,,98,98
442,4,0:57.0,,Detroit full timeout,98,98
443,4,0:41.0,,R. Jackson makes 2-pt jump shot from 7 ft (assist by A. Drummond),98,100
444,4,0:41.0,Toronto full timeout,,98,100
445,4,0:41.0,,B. Brown enters the game for L. Kennard,98,100
446,4,0:31.0,D. Green misses 3-pt jump shot from 26 ft,,98,100
447,4,0:27.0,Offensive rebound by M. Gasol,,98,100
448,4,0:26.0,K. Lowry misses 3-pt jump shot from 26 ft,,98,100
449,4,0:26.0,Offensive rebound by O. Anunoby,,98,100
450,4,0:25.0,O. Anunoby makes 2-pt layup from 1 ft,,100,100
451,4,0:01.0,,Turnover by Team (shot clock),100,100
452,4,0:01.0,Toronto full timeout,,100,100
453,4,0:01.0,,T. Maker enters the game for R. Jackson,100,100
454,4,0:01.0,M. Gasol misses 2-pt jump shot from 21 ft,,100,100
455,4,0:00.0,Offensive rebound by Team,,100,100
456,1OT,4:39.0,,Personal foul by O. Anunoby (drawn by B. Griffin),100,100
457,1OT,4:26.0,,W. Ellington misses 2-pt jump shot from 21 ft (block by O. Anunoby),100,100
458,1OT,4:26.0,,Offensive rebound by Team,100,100
459,1OT,4:24.0,,A. Drummond misses 3-pt jump shot from 26 ft (block by M. Gasol),100,100
460,1OT,4:24.0,,Offensive rebound by Team,100,100
461,1OT,4:24.0,,Turnover by Team (shot clock),100,100
462,1OT,4:11.0,K. Lowry makes 2-pt jump shot from 16 ft (assist by M. Gasol),,102,100
463,1OT,3:48.0,,Turnover by B. Griffin (lost ball; steal by D. Green),102,100
464,1OT,3:46.0,Shooting foul by L. Kennard (drawn by K. Lowry),,102,100
465,1OT,3:46.0,K. Lowry makes free throw 1 of 2,,103,100
466,1OT,3:46.0,K. Lowry makes free throw 2 of 2,,104,100
467,1OT,3:21.0,,A. Drummond makes 2-pt jump shot from 8 ft (assist by L. Kennard),104,102
468,1OT,3:03.0,Personal foul by R. Jackson (drawn by K. Lowry),,104,102
469,1OT,2:51.0,Turnover by K. Lowry (bad pass; steal by W. Ellington),,104,102
470,1OT,2:38.0,,B. Griffin misses 3-pt jump shot from 26 ft,104,102
471,1OT,2:37.0,Defensive rebound by Team,,104,102
472,1OT,2:37.0,,Loose ball foul by B. Griffin (drawn by M. Gasol),104,102
473,1OT,2:22.0,K. Lowry makes 3-pt jump shot from 28 ft (assist by M. Gasol),,107,102
474,1OT,2:18.0,,Detroit full timeout,107,102
475,1OT,1:57.0,,Personal foul by M. Gasol (drawn by B. Griffin),107,102
476,1OT,1:45.0,,Personal foul by D. Green (drawn by B. Griffin),107,102
477,1OT,1:45.0,,B. Griffin makes free throw 1 of 2,107,103
478,1OT,1:45.0,,B. Griffin makes free throw 2 of 2,107,104
479,1OT,1:30.0,P. Siakam misses 2-pt dunk from 3 ft,,107,104
480,1OT,1:28.0,,Defensive rebound by R. Jackson,107,104
481,1OT,1:23.0,,R. Jackson makes 3-pt jump shot from 23 ft (assist by L. Kennard),107,107
482,1OT,1:06.0,K. Lowry misses 3-pt jump shot from 27 ft,,107,107
483,1OT,1:06.0,,Defensive rebound by A. Drummond,107,107
484,1OT,0:46.0,,Shooting foul by K. Lowry (drawn by A. Drummond),107,107
485,1OT,0:46.0,,A. Drummond makes free throw 1 of 2,107,108
486,1OT,0:46.0,,A. Drummond makes free throw 2 of 2,107,109
487,1OT,0:46.0,Toronto full timeout,,107,109
488,1OT,0:46.0,,B. Brown enters the game for L. Kennard,107,109
489,1OT,0:41.0,D. Green misses 3-pt jump shot from 24 ft,,107,109
490,1OT,0:37.0,Offensive rebound by K. Lowry,,107,109
491,1OT,0:35.0,O. Anunoby misses 3-pt jump shot from 27 ft,,107,109
492,1OT,0:35.0,,Defensive rebound by Team,107,109
493,1OT,0:35.0,,L. Kennard enters the game for B. Brown,107,109
494,1OT,0:14.0,,R. Jackson misses 2-pt jump shot from 9 ft,107,109
495,1OT,0:12.0,Defensive rebound by P. Siakam,,107,109
496,1OT,0:07.0,K. Lowry misses 2-pt layup from 2 ft,,107,109
497,1OT,0:06.0,,Defensive rebound by L. Kennard,107,109
498,1OT,0:06.0,,Personal foul by O. Anunoby (drawn by L. Kennard),107,109
499,1OT,0:06.0,,L. Kennard makes free throw 1 of 2,107,110
500,1OT,0:06.0,,B. Brown enters the game for R. Jackson,107,110
501,1OT,0:06.0,,L. Kennard makes free throw 2 of 2,107,111
502,1OT,0:06.0,Toronto full timeout,,107,111
503,1OT,0:06.0,,T. Maker enters the game for L. Kennard,107,111
504,1OT,0:02.0,M. Gasol misses 2-pt hook shot from 7 ft (block by A. Drummond),,107,111
505,1OT,0:01.0,,Defensive rebound by B. Griffin,107,111
506,1OT,0:01.0,,Personal foul by M. Gasol (drawn by B. Griffin),107,111
507,1OT,0:01.0,N. Powell enters the game for M. Gasol,,107,111
508,1OT,0:01.0,,B. Griffin misses free throw 1 of 2,107,111
509,1OT,0:01.0,,Offensive rebound by Team,107,111
510,1OT,0:01.0,,B. Griffin makes free throw 2 of 2,107,112
