,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
117,2,10:10.0,,S. Curry makes 2-pt jump shot from 17 ft (assist by E. Turner),35,36
118,2,9:58.0,Turnover by E. Payton (bad pass; steal by S. Curry),,35,36
119,2,9:55.0,,S. Curry misses 3-pt jump shot from 27 ft,35,36
120,2,9:53.0,,Offensive rebound by Team,35,36
121,2,9:53.0,Loose ball foul by J. Randle (drawn by Z. Collins),,35,36
122,2,9:43.0,,Turnover by S. Curry (bad pass; steal by F. Jackson),35,36
123,2,9:39.0,F. Jackson makes 2-pt layup from 2 ft,,37,36
124,2,9:39.0,,Portland full timeout,37,36
125,2,9:15.0,,S. Curry misses 2-pt jump shot from 17 ft (block by N. Mirotić),37,36
126,2,9:11.0,Defensive rebound by E. Payton,,37,36
127,2,9:10.0,Personal foul by Z. Collins (drawn by J. Randle),,37,36
128,2,9:03.0,Turnover by J. Randle (traveling),,37,36
129,2,8:51.0,,J. Layman makes 2-pt layup at rim (assist by Z. Collins),37,38
130,2,8:32.0,J. Randle misses 2-pt layup from 2 ft,,37,38
131,2,8:32.0,,Defensive rebound by Z. Collins,37,38
132,2,8:25.0,,M. Leonard makes 2-pt layup from 1 ft (assist by E. Turner),37,40
133,2,8:14.0,F. Jackson misses 3-pt jump shot from 22 ft,,37,40
134,2,8:12.0,,Defensive rebound by E. Turner,37,40
135,2,8:07.0,,Z. Collins makes 2-pt dunk from 1 ft (assist by E. Turner),37,42
136,2,7:58.0,New Orleans full timeout,,37,42
137,2,7:58.0,J. Holiday enters the game for F. Jackson,,37,42
138,2,7:58.0,E. Moore enters the game for D. Miller,,37,42
139,2,7:49.0,N. Mirotić misses 3-pt jump shot from 25 ft,,37,42
140,2,7:47.0,,Defensive rebound by S. Curry,37,42
141,2,7:28.0,,E. Turner misses 2-pt jump shot from 15 ft,37,42
142,2,7:24.0,,Offensive rebound by M. Leonard,37,42
143,2,7:24.0,A. Davis enters the game for N. Mirotić,,37,42
144,2,7:24.0,,A. Aminu enters the game for Z. Collins,37,42
145,2,7:24.0,,J. Nurkić enters the game for M. Leonard,37,42
146,2,7:13.0,,E. Turner makes 2-pt jump shot from 5 ft,37,44
147,2,7:02.0,Shooting foul by S. Curry (drawn by J. Holiday),,37,44
148,2,7:02.0,J. Holiday makes free throw 1 of 2,,38,44
149,2,7:02.0,,C. McCollum enters the game for S. Curry,38,44
150,2,7:02.0,J. Holiday makes free throw 2 of 2,,39,44
151,2,6:53.0,,E. Turner misses 2-pt jump shot from 11 ft,39,44
152,2,6:50.0,,Offensive rebound by C. McCollum,39,44
153,2,6:48.0,,J. Layman makes 2-pt jump shot from 17 ft (assist by C. McCollum),39,46
154,2,6:48.0,,Away from play foul by J. Randle (drawn by J. Nurkić),39,46
155,2,6:48.0,,J. Nurkić makes free throw 1 of 1,39,47
156,2,6:30.0,A. Davis makes 2-pt hook shot from 6 ft (assist by J. Holiday),,41,47
157,2,6:17.0,,C. McCollum makes 2-pt jump shot from 19 ft (assist by E. Turner),41,49
158,2,6:05.0,Def 3 sec tech foul by Team,,41,49
159,2,6:05.0,E. Moore makes technical free throw,,42,49
160,2,5:52.0,E. Payton misses 3-pt jump shot from 25 ft,,42,49
161,2,5:49.0,,Defensive rebound by E. Turner,42,49
162,2,5:40.0,,J. Layman makes 2-pt dunk from 1 ft (assist by J. Nurkić),42,51
163,2,5:29.0,E. Payton makes 2-pt jump shot from 17 ft,,44,51
164,2,5:18.0,,C. McCollum misses 2-pt jump shot from 22 ft,44,51
165,2,5:18.0,,Offensive rebound by E. Turner,44,51
166,2,5:16.0,,E. Turner misses 2-pt layup from 3 ft (block by A. Davis),44,51
167,2,5:13.0,Defensive rebound by J. Holiday,,44,51
168,2,5:09.0,Turnover by E. Payton (bad pass; steal by C. McCollum),,44,51
169,2,5:05.0,,J. Layman makes 3-pt jump shot from 26 ft (assist by J. Nurkić),44,54
170,2,4:58.0,New Orleans full timeout,,44,54
171,2,4:58.0,F. Jackson enters the game for E. Moore,,44,54
172,2,4:58.0,D. Miller enters the game for E. Payton,,44,54
173,2,4:58.0,,D. Lillard enters the game for E. Turner,44,54
174,2,4:47.0,D. Miller misses 3-pt jump shot from 26 ft,,44,54
175,2,4:42.0,,Defensive rebound by A. Aminu,44,54
176,2,4:35.0,,J. Layman makes 2-pt dunk at rim (assist by J. Nurkić),44,56
177,2,4:19.0,J. Holiday makes 2-pt jump shot from 14 ft,,46,56
178,2,4:02.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by D. Lillard),46,59
179,2,3:49.0,Turnover by J. Holiday (bad pass; steal by C. McCollum),,46,59
180,2,3:47.0,,C. McCollum makes 2-pt dunk from 1 ft,46,61
181,2,3:32.0,J. Randle makes 2-pt dunk from 1 ft,,48,61
182,2,3:17.0,,J. Nurkić makes 2-pt jump shot from 21 ft,48,63
183,2,3:05.0,J. Randle makes 2-pt layup from 3 ft,,50,63
184,2,2:54.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by D. Lillard),50,66
185,2,2:39.0,A. Davis makes 2-pt jump shot from 3 ft (assist by J. Holiday),,52,66
186,2,2:24.0,,J. Layman makes 3-pt jump shot from 28 ft,52,69
187,2,2:07.0,A. Davis makes 2-pt jump shot from 6 ft (assist by J. Randle),,54,69
188,2,1:53.0,,J. Layman misses 3-pt jump shot from 26 ft,54,69
189,2,1:50.0,Defensive rebound by J. Randle,,54,69
190,2,1:41.0,Shooting foul by A. Aminu (drawn by A. Davis),,54,69
191,2,1:41.0,A. Davis makes free throw 1 of 2,,55,69
192,2,1:41.0,E. Moore enters the game for D. Miller,,55,69
193,2,1:41.0,A. Davis makes free throw 2 of 2,,56,69
194,2,1:29.0,,D. Lillard makes 2-pt jump shot from 21 ft,56,71
195,2,1:22.0,Offensive foul by A. Davis (drawn by A. Aminu),,56,71
196,2,1:22.0,Turnover by A. Davis (offensive foul),,56,71
197,2,1:10.0,,Shooting foul by A. Davis (drawn by J. Nurkić),56,71
198,2,1:10.0,,J. Nurkić makes free throw 1 of 2,56,72
199,2,1:10.0,,J. Nurkić misses free throw 2 of 2,56,72
200,2,1:08.0,Defensive rebound by J. Randle,,56,72
201,2,0:59.0,A. Davis makes 2-pt hook shot from 5 ft (assist by F. Jackson),,58,72
202,2,0:47.0,,J. Nurkić misses 2-pt jump shot from 20 ft,58,72
203,2,0:44.0,Defensive rebound by J. Randle,,58,72
204,2,0:40.0,A. Davis misses 2-pt layup from 2 ft (block by J. Nurkić),,58,72
205,2,0:39.0,,Defensive rebound by A. Aminu,58,72
206,2,0:39.0,,Personal foul by A. Davis (drawn by A. Aminu),58,72
207,2,0:39.0,,A. Aminu makes free throw 1 of 2,58,73
208,2,0:39.0,N. Mirotić enters the game for A. Davis,,58,73
209,2,0:39.0,,A. Aminu makes free throw 2 of 2,58,74
210,2,0:26.0,J. Randle misses 2-pt hook shot from 5 ft,,58,74
211,2,0:24.0,,Defensive rebound by C. McCollum,58,74
212,2,0:09.0,,A. Aminu misses 2-pt jump shot from 10 ft,58,74
213,2,0:06.0,,Offensive rebound by J. Nurkić,58,74
214,2,0:06.0,,J. Nurkić misses 2-pt layup from 1 ft,58,74
215,2,0:05.0,,Offensive rebound by J. Nurkić,58,74
216,2,0:04.0,,J. Nurkić misses 2-pt hook shot from 2 ft,58,74
217,2,0:02.0,Defensive rebound by J. Randle,,58,74
218,2,0:00.0,J. Holiday misses 3-pt jump shot from 42 ft,,58,74
219,2,0:00.0,Offensive rebound by Team,,58,74
220,3,11:42.0,,A. Aminu misses 3-pt jump shot from 23 ft,58,74
221,3,11:38.0,,Offensive rebound by D. Lillard,58,74
222,3,11:36.0,,D. Lillard makes 3-pt jump shot from 27 ft,58,77
223,3,11:23.0,A. Davis misses 2-pt dunk from 1 ft (block by J. Nurkić),,58,77
224,3,11:20.0,,Defensive rebound by A. Aminu,58,77
225,3,11:13.0,,C. McCollum makes 2-pt layup from 1 ft (assist by D. Lillard),58,79
226,3,11:02.0,J. Holiday makes 2-pt jump shot from 20 ft,,60,79
227,3,10:43.0,,Shooting foul by A. Davis (drawn by C. McCollum),60,79
228,3,10:43.0,,C. McCollum makes free throw 1 of 2,60,80
229,3,10:43.0,,C. McCollum makes free throw 2 of 2,60,81
230,3,10:31.0,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Randle),,63,81
231,3,10:09.0,,C. McCollum misses 3-pt jump shot from 27 ft,63,81
232,3,10:08.0,Defensive rebound by A. Davis,,63,81
233,3,10:00.0,Personal foul by M. Harkless (drawn by A. Davis),,63,81
234,3,9:54.0,J. Randle misses 2-pt dunk from 1 ft (block by M. Harkless),,63,81
235,3,9:52.0,,Defensive rebound by A. Aminu,63,81
236,3,9:47.0,,D. Lillard misses 3-pt jump shot from 27 ft,63,81
237,3,9:44.0,Defensive rebound by J. Randle,,63,81
238,3,9:32.0,A. Davis makes 2-pt hook shot from 5 ft (assist by J. Holiday),,65,81
239,3,9:20.0,,D. Lillard makes 2-pt layup from 1 ft,65,83
240,3,9:09.0,J. Holiday makes 2-pt jump shot from 9 ft (assist by A. Davis),,67,83
241,3,8:54.0,,M. Harkless makes 2-pt dunk from 2 ft (assist by D. Lillard),67,85
242,3,8:41.0,J. Holiday makes 2-pt jump shot from 13 ft,,69,85
243,3,8:24.0,,J. Nurkić makes 2-pt layup from 1 ft,69,87
244,3,8:02.0,Personal foul by A. Aminu (drawn by J. Randle),,69,87
245,3,7:57.0,J. Holiday misses 2-pt jump shot from 23 ft,,69,87
246,3,7:55.0,,Defensive rebound by J. Nurkić,69,87
247,3,7:48.0,,D. Lillard misses 2-pt jump shot from 15 ft,69,87
248,3,7:45.0,,Offensive rebound by J. Nurkić,69,87
249,3,7:45.0,,J. Nurkić makes 2-pt layup at rim,69,89
250,3,7:37.0,Personal foul by A. Aminu (drawn by A. Davis),,69,89
251,3,7:37.0,,Technical foul by A. Gentry,69,89
252,3,7:37.0,,D. Lillard makes technical free throw,69,90
253,3,7:30.0,Shooting foul by M. Harkless (drawn by A. Davis),,69,90
254,3,7:30.0,A. Davis makes free throw 1 of 2,,70,90
255,3,7:30.0,A. Davis makes free throw 2 of 2,,71,90
256,3,7:14.0,,J. Nurkić misses 2-pt jump shot from 11 ft,71,90
257,3,7:11.0,Defensive rebound by J. Randle,,71,90
258,3,7:03.0,Turnover by E. Payton (traveling),,71,90
259,3,6:51.0,,A. Aminu misses 3-pt jump shot from 23 ft,71,90
260,3,6:48.0,Defensive rebound by A. Davis,,71,90
261,3,6:44.0,J. Randle makes 2-pt layup from 1 ft (assist by J. Holiday),,73,90
262,3,6:44.0,Shooting foul by J. Nurkić (drawn by J. Randle),,73,90
263,3,6:44.0,,Portland full timeout,73,90
264,3,6:44.0,N. Mirotić enters the game for E. Payton,,73,90
265,3,6:44.0,,Z. Collins enters the game for A. Aminu,73,90
266,3,6:44.0,J. Randle makes free throw 1 of 1,,74,90
267,3,6:29.0,,J. Nurkić makes 2-pt dunk from 1 ft (assist by Z. Collins),74,92
268,3,6:12.0,J. Holiday makes 2-pt layup from 2 ft,,76,92
269,3,5:51.0,,Offensive foul by J. Nurkić (drawn by N. Mirotić),76,92
270,3,5:51.0,,Turnover by J. Nurkić (offensive foul),76,92
271,3,5:44.0,,Loose ball foul by J. Nurkić (drawn by A. Davis),76,92
272,3,5:44.0,A. Davis misses free throw 1 of 2,,76,92
273,3,5:44.0,Offensive rebound by Team,,76,92
274,3,5:44.0,A. Davis makes free throw 2 of 2,,77,92
275,3,5:28.0,,Shooting foul by J. Randle (drawn by J. Nurkić),77,92
276,3,5:28.0,,J. Nurkić makes free throw 1 of 2,77,93
277,3,5:28.0,,J. Nurkić misses free throw 2 of 2,77,93
278,3,5:26.0,Defensive rebound by N. Mirotić,,77,93
279,3,5:16.0,A. Davis misses 2-pt jump shot from 14 ft,,77,93
280,3,5:13.0,Offensive rebound by J. Randle,,77,93
281,3,5:11.0,J. Randle misses 2-pt jump shot from 2 ft,,77,93
282,3,5:08.0,,Defensive rebound by J. Nurkić,77,93
283,3,5:01.0,,Z. Collins misses 2-pt layup from 1 ft,77,93
284,3,5:01.0,,Offensive rebound by J. Nurkić,77,93
285,3,5:01.0,,Personal foul by J. Randle (drawn by J. Nurkić),77,93
286,3,4:55.0,,C. McCollum makes 2-pt jump shot from 13 ft,77,95
287,3,4:40.0,E. Moore misses 3-pt jump shot from 25 ft,,77,95
288,3,4:39.0,,Defensive rebound by Z. Collins,77,95
289,3,4:27.0,,Personal foul by N. Mirotić (drawn by J. Nurkić),77,95
290,3,4:27.0,D. Miller enters the game for E. Moore,,77,95
291,3,4:10.0,,D. Lillard makes 2-pt jump shot from 20 ft,77,97
292,3,4:07.0,Personal foul by M. Harkless (drawn by N. Mirotić),,77,97
293,3,4:07.0,N. Mirotić makes free throw 1 of 2,,78,97
294,3,4:07.0,N. Mirotić makes free throw 2 of 2,,79,97
295,3,3:51.0,,Turnover by M. Harkless (bad pass; steal by J. Holiday),79,97
296,3,3:33.0,Shooting foul by Z. Collins (drawn by A. Davis),,79,97
297,3,3:33.0,A. Davis makes free throw 1 of 2,,80,97
298,3,3:33.0,T. Frazier enters the game for J. Randle,,80,97
299,3,3:33.0,,E. Turner enters the game for M. Harkless,80,97
300,3,3:33.0,A. Davis misses free throw 2 of 2,,80,97
301,3,3:31.0,,Defensive rebound by J. Nurkić,80,97
302,3,3:23.0,,D. Lillard misses 3-pt jump shot from 25 ft,80,97
303,3,3:23.0,Defensive rebound by Team,,80,97
304,3,3:23.0,,Loose ball foul by Z. Collins (drawn by A. Davis),80,97
305,3,3:23.0,A. Davis misses free throw 1 of 2,,80,97
306,3,3:23.0,Offensive rebound by Team,,80,97
307,3,3:23.0,,M. Leonard enters the game for Z. Collins,80,97
308,3,3:23.0,A. Davis makes free throw 2 of 2,,81,97
309,3,3:12.0,,Personal foul by N. Mirotić (drawn by E. Turner),81,97
310,3,3:12.0,,E. Turner misses free throw 1 of 2,81,97
311,3,3:12.0,,Offensive rebound by Team,81,97
312,3,3:12.0,,J. Layman enters the game for C. McCollum,81,97
313,3,3:12.0,,E. Turner makes free throw 2 of 2,81,98
314,3,3:07.0,J. Holiday misses 3-pt jump shot from 24 ft,,81,98
315,3,3:06.0,,Defensive rebound by E. Turner,81,98
316,3,2:52.0,,D. Lillard makes 2-pt layup from 2 ft (assist by J. Nurkić),81,100
317,3,2:44.0,N. Mirotić misses 3-pt jump shot from 26 ft,,81,100
318,3,2:42.0,,Defensive rebound by J. Nurkić,81,100
319,3,2:27.0,,J. Nurkić makes 2-pt layup from 3 ft (assist by D. Lillard),81,102
320,3,2:19.0,Personal foul by M. Leonard (drawn by T. Frazier),,81,102
321,3,2:19.0,New Orleans full timeout,,81,102
322,3,2:19.0,T. Frazier misses free throw 1 of 2,,81,102
323,3,2:19.0,Offensive rebound by Team,,81,102
324,3,2:19.0,J. Okafor enters the game for A. Davis,,81,102
325,3,2:19.0,T. Frazier makes free throw 2 of 2,,82,102
326,3,2:05.0,,J. Nurkić misses 2-pt hook shot from 4 ft,82,102
327,3,2:03.0,Defensive rebound by J. Okafor,,82,102
328,3,1:51.0,J. Okafor misses 2-pt hook shot from 4 ft,,82,102
329,3,1:50.0,,Defensive rebound by E. Turner,82,102
330,3,1:43.0,,J. Nurkić misses 2-pt layup from 2 ft,82,102
331,3,1:42.0,,Offensive rebound by Team,82,102
332,3,1:33.0,,J. Layman misses 3-pt jump shot from 25 ft,82,102
333,3,1:30.0,,Offensive rebound by J. Nurkić,82,102
334,3,1:21.0,,J. Layman misses 3-pt jump shot from 25 ft,82,102
335,3,1:20.0,,Offensive rebound by D. Lillard,82,102
336,3,1:18.0,,D. Lillard misses 2-pt layup from 4 ft,82,102
337,3,1:16.0,Defensive rebound by J. Okafor,,82,102
338,3,1:12.0,Shooting foul by J. Nurkić (drawn by N. Mirotić),,82,102
339,3,1:12.0,N. Mirotić makes free throw 1 of 2,,83,102
340,3,1:12.0,,M. Harkless enters the game for J. Nurkić,83,102
341,3,1:12.0,N. Mirotić makes free throw 2 of 2,,84,102
342,3,0:54.0,,D. Lillard misses 3-pt jump shot from 24 ft,84,102
343,3,0:52.0,Defensive rebound by J. Okafor,,84,102
344,3,0:43.0,D. Miller misses 3-pt jump shot from 25 ft,,84,102
345,3,0:41.0,,Defensive rebound by E. Turner,84,102
346,3,0:32.0,,D. Lillard misses 2-pt layup from 3 ft (block by D. Miller),84,102
347,3,0:28.0,,Offensive rebound by D. Lillard,84,102
348,3,0:27.0,,D. Lillard misses 2-pt layup from 2 ft (block by N. Mirotić),84,102
349,3,0:27.0,Defensive rebound by N. Mirotić,,84,102
350,3,0:27.0,T. Frazier makes 2-pt layup from 1 ft (assist by N. Mirotić),,86,102
351,3,0:07.0,,D. Lillard misses 3-pt jump shot from 25 ft,86,102
352,3,0:04.0,,Offensive rebound by M. Harkless,86,102
353,3,0:04.0,,Personal foul by T. Frazier (drawn by M. Harkless),86,102
354,3,0:04.0,,M. Harkless makes free throw 1 of 2,86,103
355,3,0:04.0,,M. Harkless makes free throw 2 of 2,86,104
356,3,0:00.0,J. Okafor misses 3-pt jump shot from 24 ft,,86,104
357,3,0:00.0,Offensive rebound by Team,,86,104
358,4,11:38.0,Shooting foul by J. Layman (drawn by D. Miller),,86,104
359,4,11:38.0,D. Miller makes free throw 1 of 2,,87,104
360,4,11:38.0,D. Miller makes free throw 2 of 2,,88,104
361,4,11:25.0,,E. Turner misses 2-pt jump shot from 10 ft,88,104
362,4,11:22.0,Defensive rebound by J. Okafor,,88,104
363,4,11:15.0,T. Frazier makes 2-pt jump shot from 21 ft,,90,104
364,4,10:56.0,,M. Harkless misses 3-pt jump shot from 25 ft,90,104
365,4,10:54.0,,Offensive rebound by J. Layman,90,104
366,4,10:54.0,,Personal foul by E. Moore (drawn by J. Layman),90,104
367,4,10:43.0,,S. Curry misses 2-pt jump shot from 18 ft,90,104
368,4,10:39.0,Defensive rebound by J. Okafor,,90,104
369,4,10:32.0,N. Mirotić misses 2-pt layup from 1 ft,,90,104
370,4,10:30.0,Offensive rebound by J. Okafor,,90,104
371,4,10:28.0,E. Moore makes 2-pt jump shot from 14 ft (assist by J. Okafor),,92,104
372,4,10:04.0,,M. Leonard makes 3-pt jump shot from 24 ft,92,107
373,4,9:55.0,N. Mirotić makes 3-pt jump shot from 29 ft (assist by T. Frazier),,95,107
374,4,9:34.0,,J. Layman misses 2-pt jump shot from 6 ft,95,107
375,4,9:33.0,Defensive rebound by J. Okafor,,95,107
376,4,9:16.0,J. Okafor misses 2-pt hook shot from 4 ft,,95,107
377,4,9:14.0,,Defensive rebound by E. Turner,95,107
378,4,9:08.0,,M. Leonard misses 3-pt jump shot from 25 ft,95,107
379,4,9:05.0,Defensive rebound by E. Moore,,95,107
380,4,8:55.0,N. Mirotić misses 2-pt jump shot from 21 ft,,95,107
381,4,8:54.0,,Defensive rebound by M. Leonard,95,107
382,4,8:46.0,,E. Turner misses 2-pt layup from 2 ft,95,107
383,4,8:45.0,Defensive rebound by J. Okafor,,95,107
384,4,8:43.0,New Orleans full timeout,,95,107
