,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
57,1,5:08.0,,B. Griffin makes 2-pt layup from 2 ft,16,20
58,1,4:55.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by K. Middleton),,19,20
59,1,4:39.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by B. Griffin),19,22
60,1,4:30.0,Turnover by E. İlyasova (bad pass),,19,22
61,1,4:30.0,B. Lopez enters the game for G. Antetokounmpo,,19,22
62,1,4:30.0,,B. Brown enters the game for B. Griffin,19,22
63,1,4:30.0,,I. Smith enters the game for R. Jackson,19,22
64,1,4:15.0,,I. Smith misses 3-pt jump shot from 26 ft,19,22
65,1,4:12.0,Defensive rebound by K. Middleton,,19,22
66,1,4:06.0,K. Middleton makes 3-pt jump shot from 27 ft,,22,22
67,1,4:01.0,,Detroit full timeout,22,22
68,1,4:01.0,S. Brown enters the game for K. Middleton,,22,22
69,1,4:01.0,,L. Galloway enters the game for W. Ellington,22,22
70,1,3:47.0,,L. Kennard misses 2-pt jump shot from 11 ft,22,22
71,1,3:44.0,Defensive rebound by B. Lopez,,22,22
72,1,3:34.0,E. İlyasova misses 2-pt hook shot from 6 ft,,22,22
73,1,3:31.0,Offensive rebound by G. Hill,,22,22
74,1,3:31.0,G. Hill makes 2-pt layup from 1 ft,,24,22
75,1,3:16.0,,Turnover by A. Drummond (3 sec),24,22
76,1,2:52.0,P. Connaughton makes 2-pt jump shot from 9 ft (assist by G. Hill),,26,22
77,1,2:34.0,,B. Brown misses 3-pt jump shot from 25 ft,26,22
78,1,2:32.0,Defensive rebound by S. Brown,,26,22
79,1,2:28.0,B. Lopez misses 3-pt jump shot from 29 ft,,26,22
80,1,2:24.0,,Defensive rebound by B. Brown,26,22
81,1,2:18.0,,Shooting foul by G. Hill (drawn by B. Brown),26,22
82,1,2:18.0,,Technical foul by A. Drummond,26,22
83,1,2:18.0,Technical foul by S. Brown,,26,22
84,1,2:18.0,,B. Brown makes free throw 1 of 2,26,23
85,1,2:18.0,E. Bledsoe enters the game for P. Connaughton,,26,23
86,1,2:18.0,,B. Griffin enters the game for A. Drummond,26,23
87,1,2:18.0,,T. Maker enters the game for L. Kennard,26,23
88,1,2:18.0,,B. Brown makes free throw 2 of 2,26,24
89,1,2:02.0,B. Lopez makes 2-pt dunk from 2 ft (assist by G. Hill),,28,24
90,1,1:42.0,,B. Brown misses 2-pt layup from 6 ft (block by S. Brown),28,24
91,1,1:36.0,Defensive rebound by G. Hill,,28,24
92,1,1:36.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,28,24
93,1,1:30.0,,Defensive rebound by B. Griffin,28,24
94,1,1:27.0,,B. Griffin misses 3-pt jump shot from 25 ft,28,24
95,1,1:26.0,Defensive rebound by B. Lopez,,28,24
96,1,1:11.0,E. Bledsoe misses 2-pt layup from 3 ft,,28,24
97,1,1:11.0,Offensive rebound by G. Hill,,28,24
98,1,1:07.0,G. Hill makes 2-pt layup from 1 ft,,30,24
99,1,0:56.0,,L. Galloway misses 3-pt jump shot from 24 ft,30,24
100,1,0:56.0,,Offensive rebound by Team,30,24
101,1,0:56.0,,Personal foul by S. Brown (drawn by T. Maker),30,24
102,1,0:56.0,G. Antetokounmpo enters the game for E. İlyasova,,30,24
103,1,0:56.0,Violation by Team (delay of game),,30,24
104,1,0:45.0,,B. Griffin misses 2-pt layup from 5 ft,30,24
105,1,0:42.0,Defensive rebound by G. Antetokounmpo,,30,24
106,1,0:42.0,Personal foul by T. Maker (drawn by G. Antetokounmpo),,30,24
107,1,0:27.0,B. Lopez makes 2-pt jump shot from 10 ft (assist by G. Hill),,32,24
108,1,0:03.0,,I. Smith misses 3-pt jump shot from 25 ft,32,24
109,1,0:03.0,Defensive rebound by Team,,32,24
110,1,0:00.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,32,24
111,1,0:00.0,Offensive rebound by Team,,32,24
112,2,11:47.0,E. Bledsoe misses 2-pt jump shot from 12 ft,,32,24
113,2,11:44.0,,Defensive rebound by R. Jackson,32,24
114,2,11:34.0,,B. Griffin misses 2-pt layup from 2 ft,32,24
115,2,11:34.0,Defensive rebound by Team,,32,24
116,2,11:34.0,,Loose ball foul by B. Griffin (drawn by S. Brown),32,24
117,2,11:20.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,35,24
118,2,11:03.0,,B. Griffin makes 2-pt layup from 1 ft,35,26
119,2,11:03.0,,Shooting foul by D. Wilson (drawn by B. Griffin),35,26
120,2,11:03.0,,B. Griffin makes free throw 1 of 1,35,27
121,2,10:48.0,D. Wilson misses 3-pt jump shot from 23 ft,,35,27
122,2,10:46.0,,Defensive rebound by R. Jackson,35,27
123,2,10:37.0,,Turnover by R. Jackson (bad pass; steal by S. Brown),35,27
124,2,10:33.0,N. Mirotić misses 3-pt jump shot from 30 ft,,35,27
125,2,10:28.0,,Defensive rebound by B. Griffin,35,27
126,2,10:18.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by R. Jackson),35,30
127,2,10:04.0,G. Antetokounmpo makes 2-pt jump shot from 16 ft,,37,30
128,2,9:57.0,,B. Griffin makes 2-pt layup from 2 ft (assist by R. Jackson),37,32
129,2,9:57.0,,Shooting foul by D. Wilson (drawn by B. Griffin),37,32
130,2,9:57.0,P. Connaughton enters the game for S. Brown,,37,32
131,2,9:57.0,,B. Griffin makes free throw 1 of 1,37,33
132,2,9:37.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by D. Wilson),,39,33
133,2,9:27.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by R. Jackson),39,36
134,2,9:14.0,P. Connaughton misses 3-pt jump shot from 23 ft,,39,36
135,2,9:11.0,Offensive rebound by D. Wilson,,39,36
136,2,9:10.0,Personal foul by R. Jackson (drawn by E. Bledsoe),,39,36
137,2,9:10.0,E. İlyasova enters the game for D. Wilson,,39,36
138,2,9:04.0,Turnover by G. Antetokounmpo (lost ball; steal by B. Griffin),,39,36
139,2,9:04.0,,Personal foul by E. İlyasova (drawn by W. Ellington),39,36
140,2,9:04.0,,B. Brown enters the game for B. Griffin,39,36
141,2,9:04.0,,A. Drummond enters the game for T. Maker,39,36
142,2,8:58.0,,R. Jackson makes 2-pt jump shot from 17 ft (assist by B. Brown),39,38
143,2,8:48.0,Personal foul by R. Jackson (drawn by N. Mirotić),,39,38
144,2,8:40.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,39,38
145,2,8:34.0,Offensive rebound by G. Antetokounmpo,,39,38
146,2,8:33.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,41,38
147,2,8:18.0,,W. Ellington makes 2-pt jump shot from 11 ft (assist by A. Drummond),41,40
148,2,8:07.0,E. Bledsoe misses 2-pt layup from 2 ft (block by L. Galloway),,41,40
149,2,8:03.0,Offensive rebound by E. Bledsoe,,41,40
150,2,8:01.0,P. Connaughton misses 2-pt hook shot from 8 ft,,41,40
151,2,8:01.0,,Defensive rebound by L. Galloway,41,40
152,2,7:47.0,,W. Ellington misses 3-pt jump shot from 27 ft,41,40
153,2,7:44.0,Defensive rebound by P. Connaughton,,41,40
154,2,7:40.0,P. Connaughton misses 3-pt jump shot from 29 ft,,41,40
155,2,7:37.0,,Defensive rebound by A. Drummond,41,40
156,2,7:18.0,,A. Drummond misses 2-pt jump shot from 11 ft,41,40
157,2,7:16.0,Defensive rebound by G. Antetokounmpo,,41,40
158,2,7:16.0,Milwaukee full timeout,,41,40
159,2,7:16.0,G. Hill enters the game for G. Antetokounmpo,,41,40
160,2,7:16.0,B. Lopez enters the game for E. Bledsoe,,41,40
161,2,7:16.0,K. Middleton enters the game for N. Mirotić,,41,40
162,2,7:16.0,,L. Kennard enters the game for L. Galloway,41,40
163,2,7:16.0,,I. Smith enters the game for R. Jackson,41,40
164,2,7:02.0,E. İlyasova makes 2-pt layup from 2 ft (assist by B. Lopez),,43,40
165,2,6:40.0,,Turnover by A. Drummond (out of bounds lost ball),43,40
166,2,6:27.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by K. Middleton),,46,40
167,2,6:08.0,,A. Drummond misses 2-pt hook shot from 4 ft,46,40
168,2,6:06.0,Defensive rebound by G. Hill,,46,40
169,2,6:02.0,Personal foul by I. Smith (drawn by G. Hill),,46,40
170,2,5:57.0,G. Hill makes 3-pt jump shot from 24 ft (assist by P. Connaughton),,49,40
171,2,5:56.0,,Detroit full timeout,49,40
172,2,5:39.0,,I. Smith misses 2-pt layup from 3 ft,49,40
173,2,5:38.0,,Offensive rebound by A. Drummond,49,40
174,2,5:36.0,,Shooting foul by G. Hill (drawn by A. Drummond),49,40
175,2,5:36.0,,A. Drummond misses free throw 1 of 2,49,40
176,2,5:36.0,,Offensive rebound by Team,49,40
177,2,5:36.0,,A. Drummond misses free throw 2 of 2,49,40
178,2,5:32.0,Defensive rebound by B. Lopez,,49,40
179,2,5:22.0,Turnover by K. Middleton (lost ball; steal by A. Drummond),,49,40
180,2,5:05.0,,I. Smith misses 2-pt jump shot from 18 ft,49,40
181,2,5:02.0,Defensive rebound by P. Connaughton,,49,40
182,2,4:52.0,Personal foul by A. Drummond (drawn by G. Hill),,49,40
183,2,4:52.0,G. Hill makes free throw 1 of 2,,50,40
184,2,4:52.0,,B. Griffin enters the game for B. Brown,50,40
185,2,4:52.0,G. Hill makes free throw 2 of 2,,51,40
186,2,4:29.0,,A. Drummond makes 2-pt dunk from 2 ft (assist by B. Griffin),51,42
187,2,4:14.0,G. Hill misses 3-pt jump shot from 26 ft,,51,42
188,2,4:10.0,,Defensive rebound by W. Ellington,51,42
189,2,4:04.0,,B. Griffin misses 2-pt layup from 2 ft,51,42
190,2,4:01.0,Defensive rebound by B. Lopez,,51,42
191,2,3:57.0,B. Lopez makes 3-pt jump shot from 27 ft (assist by K. Middleton),,54,42
192,2,3:34.0,,L. Kennard makes 2-pt jump shot from 9 ft (assist by B. Griffin),54,44
193,2,3:34.0,,Shooting foul by E. İlyasova (drawn by L. Kennard),54,44
194,2,3:34.0,G. Antetokounmpo enters the game for P. Connaughton,,54,44
195,2,3:34.0,E. Bledsoe enters the game for E. İlyasova,,54,44
196,2,3:34.0,,R. Jackson enters the game for I. Smith,54,44
197,2,3:34.0,,L. Kennard makes free throw 1 of 1,54,45
198,2,3:18.0,K. Middleton makes 2-pt jump shot from 17 ft,,56,45
199,2,3:18.0,Shooting foul by A. Drummond (drawn by K. Middleton),,56,45
200,2,3:18.0,,T. Maker enters the game for A. Drummond,56,45
201,2,3:18.0,K. Middleton makes free throw 1 of 1,,57,45
202,2,3:04.0,,Turnover by B. Griffin (lost ball; steal by K. Middleton),57,45
203,2,2:57.0,E. Bledsoe makes 2-pt layup from 2 ft,,59,45
204,2,2:57.0,N. Mirotić enters the game for G. Hill,,59,45
205,2,2:32.0,,R. Jackson misses 2-pt jump shot from 21 ft,59,45
206,2,2:29.0,Defensive rebound by K. Middleton,,59,45
207,2,2:27.0,K. Middleton misses 3-pt jump shot from 28 ft,,59,45
208,2,2:26.0,Offensive rebound by Team,,59,45
209,2,2:26.0,,Loose ball foul by R. Jackson (drawn by G. Antetokounmpo),59,45
210,2,2:26.0,G. Antetokounmpo makes free throw 1 of 2,,60,45
211,2,2:26.0,,I. Smith enters the game for R. Jackson,60,45
212,2,2:26.0,G. Antetokounmpo misses free throw 2 of 2,,60,45
213,2,2:23.0,,Defensive rebound by I. Smith,60,45
214,2,2:05.0,,W. Ellington makes 3-pt jump shot from 27 ft,60,48
215,2,1:52.0,B. Lopez makes 2-pt layup from 2 ft,,62,48
216,2,1:36.0,,Shooting foul by G. Antetokounmpo (drawn by B. Griffin),62,48
217,2,1:36.0,,B. Griffin makes free throw 1 of 2,62,49
218,2,1:36.0,,B. Griffin makes free throw 2 of 2,62,50
219,2,1:15.0,G. Antetokounmpo misses 2-pt jump shot from 4 ft,,62,50
220,2,1:12.0,Offensive rebound by G. Antetokounmpo,,62,50
221,2,1:11.0,G. Antetokounmpo misses 2-pt hook shot from 6 ft (block by T. Maker),,62,50
222,2,1:08.0,Offensive rebound by G. Antetokounmpo,,62,50
223,2,1:06.0,B. Lopez misses 3-pt jump shot from 26 ft,,62,50
224,2,1:05.0,Offensive rebound by E. Bledsoe,,62,50
225,2,1:05.0,Personal foul by T. Maker (drawn by G. Antetokounmpo),,62,50
226,2,1:05.0,G. Antetokounmpo makes free throw 1 of 2,,63,50
227,2,1:05.0,E. İlyasova enters the game for B. Lopez,,63,50
228,2,1:05.0,G. Antetokounmpo misses free throw 2 of 2,,63,50
229,2,1:02.0,,Defensive rebound by L. Kennard,63,50
230,2,0:45.0,,Personal foul by K. Middleton (drawn by T. Maker),63,50
231,2,0:45.0,,T. Maker makes free throw 1 of 2,63,51
232,2,0:45.0,B. Lopez enters the game for G. Antetokounmpo,,63,51
233,2,0:45.0,,T. Maker makes free throw 2 of 2,63,52
234,2,0:29.0,K. Middleton makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),,65,52
235,2,0:19.0,,T. Maker makes 2-pt dunk from 2 ft (assist by I. Smith),65,54
236,2,0:04.0,Shooting foul by I. Smith (drawn by E. Bledsoe),,65,54
237,2,0:04.0,E. Bledsoe makes free throw 1 of 2,,66,54
238,2,0:04.0,P. Connaughton enters the game for E. İlyasova,,66,54
239,2,0:04.0,G. Hill enters the game for B. Lopez,,66,54
240,2,0:04.0,D. Wilson enters the game for N. Mirotić,,66,54
241,2,0:04.0,,L. Galloway enters the game for T. Maker,66,54
242,2,0:04.0,E. Bledsoe makes free throw 2 of 2,,67,54
243,2,0:00.0,,B. Griffin misses 3-pt jump shot from 27 ft,67,54
244,2,0:00.0,,Offensive rebound by Team,67,54
245,3,11:48.0,Turnover by G. Antetokounmpo (bad pass; steal by W. Ellington),,67,54
246,3,11:43.0,,W. Ellington misses 3-pt jump shot from 27 ft,67,54
247,3,11:41.0,,Offensive rebound by A. Drummond,67,54
248,3,11:35.0,,R. Jackson misses 3-pt jump shot from 23 ft,67,54
249,3,11:32.0,Defensive rebound by K. Middleton,,67,54
250,3,11:24.0,B. Lopez misses 2-pt jump shot from 17 ft,,67,54
251,3,11:22.0,,Defensive rebound by B. Griffin,67,54
252,3,11:12.0,,B. Griffin misses 2-pt layup from 1 ft,67,54
253,3,11:10.0,Defensive rebound by G. Antetokounmpo,,67,54
254,3,11:05.0,Offensive foul by S. Brown (drawn by R. Jackson),,67,54
255,3,11:05.0,Turnover by S. Brown (offensive foul),,67,54
256,3,10:51.0,,Turnover by A. Drummond (bad pass; steal by E. Bledsoe),67,54
257,3,10:46.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,67,54
258,3,10:43.0,,Defensive rebound by W. Ellington,67,54
259,3,10:36.0,,Shooting foul by G. Antetokounmpo (drawn by A. Drummond),67,54
260,3,10:36.0,,A. Drummond makes free throw 1 of 2,67,55
261,3,10:36.0,,A. Drummond makes free throw 2 of 2,67,56
262,3,10:25.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,67,56
263,3,10:22.0,Offensive rebound by S. Brown,,67,56
264,3,10:21.0,Personal foul by L. Kennard (drawn by S. Brown),,67,56
265,3,10:11.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,69,56
266,3,9:55.0,,L. Kennard misses 2-pt layup from 4 ft,69,56
267,3,9:52.0,Defensive rebound by K. Middleton,,69,56
268,3,9:48.0,E. Bledsoe misses 2-pt layup from 2 ft,,69,56
269,3,9:46.0,Offensive rebound by E. Bledsoe,,69,56
270,3,9:41.0,Personal foul by A. Drummond (drawn by E. Bledsoe),,69,56
271,3,9:41.0,,Z. Pachulia enters the game for A. Drummond,69,56
272,3,9:31.0,B. Lopez makes 2-pt hook shot from 4 ft,,71,56
273,3,9:13.0,,B. Griffin makes 2-pt layup from 2 ft,71,58
274,3,9:10.0,Personal foul by Z. Pachulia (drawn by G. Antetokounmpo),,71,58
275,3,9:08.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,71,58
276,3,9:04.0,,Defensive rebound by W. Ellington,71,58
277,3,8:49.0,,B. Griffin misses 3-pt jump shot from 26 ft,71,58
278,3,8:46.0,Defensive rebound by G. Antetokounmpo,,71,58
279,3,8:43.0,Shooting foul by L. Kennard (drawn by K. Middleton),,71,58
280,3,8:43.0,K. Middleton misses free throw 1 of 3,,71,58
281,3,8:43.0,Offensive rebound by Team,,71,58
282,3,8:43.0,K. Middleton makes free throw 2 of 3,,72,58
283,3,8:43.0,K. Middleton makes free throw 3 of 3,,73,58
284,3,8:25.0,,R. Jackson makes 2-pt layup from 2 ft (assist by B. Griffin),73,60
285,3,8:11.0,B. Lopez misses 3-pt jump shot from 33 ft,,73,60
286,3,8:08.0,,Defensive rebound by B. Griffin,73,60
287,3,8:06.0,,Personal foul by G. Antetokounmpo (drawn by B. Griffin),73,60
288,3,8:06.0,E. İlyasova enters the game for G. Antetokounmpo,,73,60
289,3,7:52.0,,B. Griffin misses 2-pt jump shot from 10 ft,73,60
290,3,7:49.0,Defensive rebound by E. Bledsoe,,73,60
291,3,7:43.0,E. Bledsoe makes 2-pt dunk from 2 ft,,75,60
292,3,7:37.0,,Detroit full timeout,75,60
293,3,7:37.0,P. Connaughton enters the game for S. Brown,,75,60
294,3,7:37.0,,L. Galloway enters the game for Z. Pachulia,75,60
295,3,7:24.0,,R. Jackson misses 3-pt jump shot from 23 ft,75,60
296,3,7:20.0,Defensive rebound by K. Middleton,,75,60
297,3,7:12.0,E. Bledsoe makes 2-pt dunk from 1 ft (assist by P. Connaughton),,77,60
298,3,6:59.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by R. Jackson),77,63
299,3,6:43.0,E. Bledsoe misses 2-pt layup from 4 ft (block by L. Galloway),,77,63
300,3,6:39.0,Offensive rebound by E. Bledsoe,,77,63
301,3,6:38.0,E. Bledsoe makes 2-pt layup from 2 ft,,79,63
302,3,6:32.0,,B. Griffin misses 3-pt jump shot from 27 ft,79,63
303,3,6:30.0,Defensive rebound by P. Connaughton,,79,63
304,3,6:25.0,Turnover by K. Middleton (bad pass; steal by B. Griffin),,79,63
305,3,6:14.0,,B. Griffin makes 2-pt layup from 4 ft,79,65
306,3,6:14.0,,Shooting foul by B. Lopez (drawn by B. Griffin),79,65
307,3,6:14.0,,B. Griffin makes free throw 1 of 1,79,66
308,3,5:59.0,K. Middleton makes 3-pt jump shot from 26 ft,,82,66
309,3,5:49.0,,L. Galloway misses 3-pt jump shot from 23 ft,82,66
310,3,5:45.0,Defensive rebound by K. Middleton,,82,66
311,3,5:39.0,B. Lopez misses 3-pt jump shot from 25 ft,,82,66
312,3,5:36.0,,Defensive rebound by L. Galloway,82,66
313,3,5:25.0,,L. Galloway misses 3-pt jump shot from 24 ft,82,66
314,3,5:22.0,Defensive rebound by P. Connaughton,,82,66
315,3,5:18.0,Turnover by E. Bledsoe (bad pass; steal by R. Jackson),,82,66
316,3,5:09.0,,L. Kennard misses 2-pt layup from 3 ft,82,66
317,3,5:07.0,Defensive rebound by E. İlyasova,,82,66
318,3,4:53.0,K. Middleton makes 3-pt jump shot from 26 ft,,85,66
319,3,4:47.0,,Personal foul by K. Middleton (drawn by R. Jackson),85,66
320,3,4:47.0,,Detroit full timeout,85,66
321,3,4:47.0,G. Hill enters the game for E. Bledsoe,,85,66
322,3,4:47.0,N. Mirotić enters the game for B. Lopez,,85,66
323,3,4:47.0,,Z. Pachulia enters the game for B. Griffin,85,66
324,3,4:47.0,,I. Smith enters the game for R. Jackson,85,66
325,3,4:28.0,,W. Ellington misses 3-pt jump shot from 28 ft,85,66
326,3,4:27.0,,Offensive rebound by L. Galloway,85,66
327,3,4:27.0,,Personal foul by E. İlyasova (drawn by W. Ellington),85,66
328,3,4:27.0,,W. Ellington makes free throw 1 of 2,85,67
329,3,4:27.0,,W. Ellington makes free throw 2 of 2,85,68
330,3,4:13.0,K. Middleton misses 3-pt jump shot from 27 ft,,85,68
331,3,4:08.0,Offensive rebound by Team,,85,68
332,3,3:55.0,Shooting foul by L. Galloway (drawn by E. İlyasova),,85,68
333,3,3:55.0,E. İlyasova makes free throw 1 of 2,,86,68
334,3,3:55.0,E. İlyasova makes free throw 2 of 2,,87,68
335,3,3:39.0,,I. Smith misses 2-pt layup from 3 ft,87,68
336,3,3:37.0,,Offensive rebound by W. Ellington,87,68
337,3,3:33.0,,W. Ellington misses 3-pt jump shot from 26 ft,87,68
338,3,3:30.0,Defensive rebound by N. Mirotić,,87,68
339,3,3:20.0,K. Middleton misses 2-pt jump shot from 13 ft,,87,68
340,3,3:18.0,,Defensive rebound by L. Kennard,87,68
341,3,3:09.0,,L. Galloway misses 2-pt layup from 2 ft,87,68
342,3,3:06.0,Defensive rebound by K. Middleton,,87,68
343,3,3:01.0,K. Middleton misses 3-pt jump shot from 25 ft,,87,68
344,3,2:56.0,,Defensive rebound by W. Ellington,87,68
345,3,2:50.0,,L. Galloway misses 3-pt jump shot from 24 ft,87,68
346,3,2:48.0,Defensive rebound by G. Hill,,87,68
347,3,2:46.0,Milwaukee full timeout,,87,68
348,3,2:46.0,B. Lopez enters the game for E. İlyasova,,87,68
349,3,2:46.0,,B. Brown enters the game for W. Ellington,87,68
350,3,2:46.0,,A. Drummond enters the game for Z. Pachulia,87,68
351,3,2:35.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by G. Hill),,90,68
352,3,2:21.0,,B. Brown makes 2-pt layup from 1 ft,90,70
353,3,2:05.0,Shooting foul by A. Drummond (drawn by G. Hill),,90,70
354,3,2:05.0,G. Hill makes free throw 1 of 2,,91,70
355,3,2:05.0,S. Brown enters the game for K. Middleton,,91,70
356,3,2:05.0,,T. Maker enters the game for A. Drummond,91,70
357,3,2:05.0,G. Hill makes free throw 2 of 2,,92,70
358,3,1:52.0,,I. Smith makes 2-pt hook shot from 7 ft,92,72
359,3,1:41.0,Shooting foul by B. Brown (drawn by N. Mirotić),,92,72
360,3,1:41.0,N. Mirotić makes free throw 1 of 3,,93,72
361,3,1:41.0,N. Mirotić makes free throw 2 of 3,,94,72
362,3,1:41.0,N. Mirotić makes free throw 3 of 3,,95,72
363,3,1:29.0,,Shooting foul by B. Lopez (drawn by I. Smith),95,72
364,3,1:29.0,,I. Smith makes free throw 1 of 2,95,73
365,3,1:29.0,G. Antetokounmpo enters the game for B. Lopez,,95,73
366,3,1:29.0,,I. Smith makes free throw 2 of 2,95,74
367,3,1:14.0,G. Hill misses 2-pt jump shot from 9 ft,,95,74
368,3,1:11.0,Offensive rebound by G. Antetokounmpo,,95,74
369,3,1:07.0,N. Mirotić misses 3-pt jump shot from 27 ft,,95,74
370,3,1:07.0,,Defensive rebound by L. Kennard,95,74
371,3,0:57.0,,Personal foul by G. Hill (drawn by T. Maker),95,74
372,3,0:57.0,,T. Maker makes free throw 1 of 2,95,75
373,3,0:57.0,E. Bledsoe enters the game for P. Connaughton,,95,75
374,3,0:57.0,,T. Maker makes free throw 2 of 2,95,76
375,3,0:42.0,Shooting foul by T. Maker (drawn by G. Antetokounmpo),,95,76
376,3,0:42.0,G. Antetokounmpo makes free throw 1 of 2,,96,76
377,3,0:42.0,G. Antetokounmpo makes free throw 2 of 2,,97,76
378,3,0:32.0,,I. Smith makes 2-pt jump shot from 18 ft,97,78
