,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
34,1,7:03.0,A. Gordon misses 3-pt jump shot from 23 ft,,12,11
35,1,7:01.0,,Defensive rebound by J. Tatum,12,11
36,1,6:49.0,,Boston full timeout,12,11
37,1,6:49.0,,G. Hayward enters the game for A. Baynes,12,11
38,1,6:49.0,,M. Morris enters the game for M. Smart,12,11
39,1,6:40.0,,A. Horford misses 2-pt hook shot from 6 ft,12,11
40,1,6:38.0,,Offensive rebound by M. Morris,12,11
41,1,6:33.0,,K. Irving misses 3-pt jump shot from 26 ft,12,11
42,1,6:31.0,Defensive rebound by N. Vučević,,12,11
43,1,6:12.0,Turnover by N. Vučević (bad pass; steal by A. Horford),,12,11
44,1,6:00.0,,Shooting foul by N. Vučević (drawn by A. Horford),12,11
45,1,6:00.0,,A. Horford makes free throw 1 of 2,12,12
46,1,6:00.0,W. Iwundu enters the game for A. Gordon,,12,12
47,1,6:00.0,,J. Brown enters the game for J. Tatum,12,12
48,1,6:00.0,,A. Horford makes free throw 2 of 2,12,13
49,1,5:46.0,Turnover by N. Vučević (lost ball; steal by K. Irving),,12,13
50,1,5:43.0,,J. Brown misses 2-pt layup from 2 ft (block by J. Isaac),12,13
51,1,5:41.0,,Offensive rebound by Team,12,13
52,1,5:31.0,,A. Horford misses 2-pt jump shot from 20 ft,12,13
53,1,5:28.0,Defensive rebound by D. Augustin,,12,13
54,1,5:21.0,D. Augustin makes 2-pt layup from 3 ft,,14,13
55,1,5:11.0,,K. Irving misses 2-pt jump shot from 19 ft,14,13
56,1,5:09.0,Defensive rebound by N. Vučević,,14,13
57,1,4:52.0,E. Fournier misses 2-pt jump shot from 20 ft,,14,13
58,1,4:50.0,,Defensive rebound by G. Hayward,14,13
59,1,4:40.0,,G. Hayward makes 2-pt jump shot from 23 ft (assist by A. Horford),14,15
60,1,4:28.0,D. Augustin misses 2-pt layup from 3 ft,,14,15
61,1,4:26.0,Offensive rebound by D. Augustin,,14,15
62,1,4:25.0,Turnover by D. Augustin (bad pass; steal by J. Brown),,14,15
63,1,4:19.0,,J. Brown makes 2-pt layup from 1 ft (assist by K. Irving),14,17
64,1,4:19.0,Orlando full timeout,,14,17
65,1,4:19.0,T. Ross enters the game for E. Fournier,,14,17
66,1,4:07.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by D. Augustin),,16,17
67,1,3:54.0,,K. Irving misses 2-pt hook shot from 6 ft,16,17
68,1,3:52.0,Defensive rebound by Team,,16,17
69,1,3:52.0,,Loose ball foul by A. Horford (drawn by J. Isaac),16,17
70,1,3:32.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by D. Augustin),,19,17
71,1,3:15.0,,M. Morris misses 2-pt jump shot from 15 ft,19,17
72,1,3:10.0,Defensive rebound by T. Ross,,19,17
73,1,3:02.0,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),,22,17
74,1,2:45.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Horford),22,20
75,1,2:29.0,N. Vučević misses 3-pt jump shot from 26 ft,,22,20
76,1,2:27.0,,Defensive rebound by M. Morris,22,20
77,1,2:13.0,,Turnover by A. Horford (3 sec),22,20
78,1,2:13.0,K. Birch enters the game for D. Augustin,,22,20
79,1,2:13.0,M. Carter-Williams enters the game for J. Isaac,,22,20
80,1,2:13.0,A. Gordon enters the game for N. Vučević,,22,20
81,1,2:13.0,,T. Rozier enters the game for K. Irving,22,20
82,1,2:06.0,T. Ross misses 3-pt jump shot from 26 ft,,22,20
83,1,2:04.0,,Defensive rebound by T. Rozier,22,20
84,1,1:54.0,,T. Rozier misses 2-pt jump shot from 11 ft,22,20
85,1,1:52.0,Defensive rebound by T. Ross,,22,20
86,1,1:46.0,K. Birch makes 2-pt dunk from 1 ft (assist by T. Ross),,24,20
87,1,1:24.0,,A. Horford makes 2-pt layup from 2 ft (assist by T. Rozier),24,22
88,1,1:04.0,W. Iwundu misses 3-pt jump shot from 26 ft,,24,22
89,1,1:03.0,,Defensive rebound by Team,24,22
90,1,1:03.0,,D. Theis enters the game for A. Horford,24,22
91,1,0:49.0,,Personal foul by M. Carter-Williams (drawn by D. Theis),24,22
92,1,0:43.0,,G. Hayward makes 2-pt jump shot from 6 ft,24,24
93,1,0:32.0,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,27,24
94,1,0:15.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by G. Hayward),27,27
95,1,0:04.0,T. Ross misses 3-pt jump shot from 26 ft,,27,27
96,1,0:02.0,,Defensive rebound by D. Theis,27,27
97,2,11:49.0,Turnover by A. Gordon (bad pass),,27,27
98,2,11:26.0,,M. Morris misses 3-pt jump shot from 25 ft,27,27
99,2,11:24.0,Defensive rebound by T. Ross,,27,27
100,2,11:15.0,M. Carter-Williams misses 2-pt jump shot from 21 ft,,27,27
101,2,11:12.0,,Defensive rebound by G. Hayward,27,27
102,2,11:01.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by G. Hayward),27,30
103,2,10:50.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,30,30
104,2,10:39.0,,Personal foul by E. Fournier (drawn by G. Hayward),30,30
105,2,10:34.0,,G. Hayward makes 2-pt jump shot from 6 ft (assist by D. Theis),30,32
106,2,10:20.0,E. Fournier misses 2-pt jump shot from 11 ft,,30,32
107,2,10:19.0,,Defensive rebound by Team,30,32
108,2,10:18.0,Loose ball foul by K. Birch (drawn by G. Hayward),,30,32
109,2,10:02.0,,M. Smart misses 3-pt jump shot from 27 ft,30,32
110,2,10:00.0,Defensive rebound by E. Fournier,,30,32
111,2,9:49.0,Turnover by T. Ross (bad pass; steal by M. Smart),,30,32
112,2,9:44.0,,G. Hayward misses 2-pt layup from 2 ft (block by A. Gordon),30,32
113,2,9:43.0,,Offensive rebound by D. Theis,30,32
114,2,9:42.0,,D. Theis makes 2-pt layup from 1 ft,30,34
115,2,9:32.0,T. Ross misses 3-pt jump shot from 27 ft,,30,34
116,2,9:30.0,,Defensive rebound by M. Morris,30,34
117,2,9:22.0,,T. Rozier makes 2-pt layup from 3 ft,30,36
118,2,9:03.0,Shooting foul by D. Theis (drawn by E. Fournier),,30,36
119,2,9:03.0,E. Fournier makes free throw 1 of 2,,31,36
120,2,9:03.0,E. Fournier makes free throw 2 of 2,,32,36
121,2,8:52.0,,T. Rozier makes 3-pt jump shot from 25 ft,32,39
122,2,8:41.0,Turnover by M. Carter-Williams (bad pass),,32,39
123,2,8:25.0,,M. Morris misses 2-pt jump shot from 7 ft,32,39
124,2,8:22.0,Defensive rebound by M. Carter-Williams,,32,39
125,2,8:15.0,A. Gordon misses 3-pt jump shot from 25 ft,,32,39
126,2,8:14.0,Offensive rebound by Team,,32,39
127,2,8:14.0,,J. Brown enters the game for G. Hayward,32,39
128,2,7:59.0,Personal foul by T. Rozier (drawn by M. Carter-Williams),,32,39
129,2,7:59.0,W. Iwundu enters the game for E. Fournier,,32,39
130,2,7:55.0,T. Ross misses 2-pt jump shot from 18 ft,,32,39
131,2,7:53.0,,Defensive rebound by T. Rozier,32,39
132,2,7:43.0,,D. Theis makes 2-pt dunk at rim,32,41
133,2,7:37.0,Orlando full timeout,,32,41
134,2,7:21.0,K. Birch misses 2-pt layup from 1 ft,,32,41
135,2,7:19.0,,Defensive rebound by D. Theis,32,41
136,2,7:17.0,,Turnover by T. Rozier (bad pass),32,41
137,2,7:17.0,D. Augustin enters the game for K. Birch,,32,41
138,2,7:17.0,N. Vučević enters the game for M. Carter-Williams,,32,41
139,2,7:00.0,N. Vučević makes 2-pt jump shot from 11 ft,,34,41
140,2,6:47.0,,Shooting foul by A. Gordon (drawn by J. Brown),34,41
141,2,6:47.0,,J. Brown makes free throw 1 of 2,34,42
142,2,6:47.0,,A. Baynes enters the game for M. Morris,34,42
143,2,6:47.0,,G. Hayward enters the game for M. Smart,34,42
144,2,6:47.0,,K. Irving enters the game for D. Theis,34,42
145,2,6:47.0,,J. Brown misses free throw 2 of 2,34,42
146,2,6:47.0,Defensive rebound by A. Gordon,,34,42
147,2,6:34.0,N. Vučević misses 2-pt layup from 2 ft,,34,42
148,2,6:32.0,,Defensive rebound by A. Baynes,34,42
149,2,6:20.0,,J. Brown misses 2-pt jump shot from 8 ft,34,42
150,2,6:19.0,,Offensive rebound by A. Baynes,34,42
151,2,6:18.0,,A. Baynes misses 2-pt layup from 1 ft,34,42
152,2,6:17.0,,Offensive rebound by A. Baynes,34,42
153,2,6:16.0,,A. Baynes makes 2-pt layup from 1 ft,34,44
154,2,5:57.0,Turnover by W. Iwundu (bad pass; steal by G. Hayward),,34,44
155,2,5:51.0,,G. Hayward makes 2-pt jump shot from 7 ft,34,46
156,2,5:36.0,Shooting foul by J. Brown (drawn by T. Ross),,34,46
157,2,5:36.0,T. Ross makes free throw 1 of 3,,35,46
158,2,5:36.0,T. Ross makes free throw 2 of 3,,36,46
159,2,5:36.0,J. Isaac enters the game for A. Gordon,,36,46
160,2,5:36.0,T. Ross makes free throw 3 of 3,,37,46
161,2,5:25.0,,G. Hayward misses 3-pt jump shot from 25 ft,37,46
162,2,5:23.0,Defensive rebound by N. Vučević,,37,46
163,2,5:04.0,D. Augustin misses 3-pt jump shot from 25 ft,,37,46
164,2,5:02.0,,Defensive rebound by G. Hayward,37,46
165,2,4:52.0,,J. Brown makes 2-pt layup at rim (assist by K. Irving),37,48
166,2,4:42.0,T. Ross misses 3-pt jump shot from 26 ft,,37,48
167,2,4:40.0,,Defensive rebound by J. Brown,37,48
168,2,4:32.0,,K. Irving makes 2-pt jump shot from 21 ft (assist by J. Brown),37,50
169,2,4:04.0,N. Vučević makes 2-pt layup from 1 ft (assist by W. Iwundu),,39,50
170,2,3:46.0,,T. Rozier misses 3-pt jump shot from 25 ft,39,50
171,2,3:44.0,Defensive rebound by D. Augustin,,39,50
172,2,3:37.0,D. Augustin misses 2-pt layup from 4 ft,,39,50
173,2,3:35.0,Offensive rebound by N. Vučević,,39,50
174,2,3:34.0,N. Vučević makes 2-pt hook shot from 2 ft,,41,50
175,2,3:33.0,,Boston full timeout,41,50
176,2,3:33.0,E. Fournier enters the game for W. Iwundu,,41,50
177,2,3:33.0,A. Gordon enters the game for T. Ross,,41,50
178,2,3:33.0,,A. Horford enters the game for A. Baynes,41,50
179,2,3:33.0,,M. Morris enters the game for J. Brown,41,50
180,2,3:33.0,,M. Smart enters the game for T. Rozier,41,50
181,2,3:22.0,,M. Smart misses 3-pt jump shot from 23 ft,41,50
182,2,3:20.0,Defensive rebound by E. Fournier,,41,50
183,2,3:10.0,E. Fournier misses 3-pt jump shot from 25 ft,,41,50
184,2,3:08.0,,Defensive rebound by M. Morris,41,50
185,2,3:07.0,,Turnover by M. Morris (bad pass; steal by D. Augustin),41,50
186,2,3:05.0,D. Augustin misses 2-pt layup from 3 ft (block by M. Morris),,41,50
187,2,3:04.0,,Defensive rebound by K. Irving,41,50
188,2,2:59.0,,Turnover by K. Irving (bad pass),41,50
189,2,2:45.0,Turnover by D. Augustin (bad pass; steal by M. Smart),,41,50
190,2,2:41.0,,G. Hayward makes 2-pt layup from 3 ft (assist by M. Smart),41,52
191,2,2:22.0,N. Vučević misses 2-pt hook shot from 3 ft,,41,52
192,2,2:20.0,,Defensive rebound by M. Morris,41,52
193,2,2:02.0,,M. Morris misses 2-pt jump shot from 11 ft,41,52
194,2,2:01.0,Defensive rebound by J. Isaac,,41,52
195,2,1:56.0,D. Augustin misses 3-pt jump shot from 26 ft,,41,52
196,2,1:54.0,,Defensive rebound by A. Horford,41,52
197,2,1:38.0,,Turnover by K. Irving (bad pass; steal by E. Fournier),41,52
198,2,1:34.0,D. Augustin makes 2-pt layup from 2 ft (assist by E. Fournier),,43,52
199,2,1:15.0,,Turnover by A. Horford (bad pass; steal by N. Vučević),43,52
200,2,1:09.0,J. Isaac makes 3-pt jump shot from 23 ft (assist by D. Augustin),,46,52
201,2,0:51.0,,G. Hayward misses 2-pt jump shot from 18 ft,46,52
202,2,0:49.0,Defensive rebound by J. Isaac,,46,52
203,2,0:41.0,Personal foul by K. Irving (drawn by D. Augustin),,46,52
204,2,0:33.0,Turnover by E. Fournier (lost ball; steal by M. Smart),,46,52
205,2,0:29.0,,M. Morris misses 3-pt jump shot from 25 ft,46,52
206,2,0:27.0,Defensive rebound by D. Augustin,,46,52
207,2,0:03.0,A. Gordon makes 2-pt layup from 1 ft (assist by D. Augustin),,48,52
208,2,0:01.0,,K. Irving misses 2-pt jump shot from 13 ft,48,52
209,2,0:00.0,,Offensive rebound by Team,48,52
210,3,11:50.0,Personal foul by A. Horford (drawn by N. Vučević),,48,52
211,3,11:35.0,D. Augustin makes 3-pt jump shot from 24 ft,,51,52
212,3,11:13.0,,A. Horford misses 2-pt hook shot from 5 ft,51,52
213,3,11:11.0,Defensive rebound by A. Gordon,,51,52
214,3,10:52.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by D. Augustin),,54,52
215,3,10:36.0,,A. Baynes misses 3-pt jump shot from 25 ft,54,52
216,3,10:34.0,Defensive rebound by E. Fournier,,54,52
217,3,10:25.0,A. Gordon misses 3-pt jump shot from 27 ft,,54,52
218,3,10:22.0,,Defensive rebound by A. Horford,54,52
219,3,10:08.0,,A. Baynes makes 2-pt jump shot from 17 ft (assist by K. Irving),54,54
220,3,9:54.0,N. Vučević misses 2-pt hook shot from 7 ft,,54,54
221,3,9:52.0,,Defensive rebound by A. Baynes,54,54
222,3,9:45.0,,K. Irving misses 3-pt jump shot from 27 ft,54,54
223,3,9:42.0,Defensive rebound by J. Isaac,,54,54
224,3,9:36.0,Personal foul by M. Smart (drawn by J. Isaac),,54,54
225,3,9:29.0,E. Fournier misses 2-pt layup from 4 ft,,54,54
226,3,9:28.0,Offensive rebound by N. Vučević,,54,54
227,3,9:27.0,N. Vučević makes 2-pt layup from 1 ft,,56,54
228,3,9:11.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by A. Horford),56,57
229,3,8:57.0,J. Isaac misses 3-pt jump shot from 26 ft,,56,57
230,3,8:55.0,,Defensive rebound by M. Smart,56,57
231,3,8:49.0,,A. Horford misses 2-pt layup from 3 ft (block by N. Vučević),56,57
232,3,8:48.0,Defensive rebound by Team,,56,57
233,3,8:40.0,Shooting foul by K. Irving (drawn by D. Augustin),,56,57
234,3,8:40.0,D. Augustin makes free throw 1 of 2,,57,57
235,3,8:40.0,D. Augustin makes free throw 2 of 2,,58,57
236,3,8:26.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by A. Baynes),58,60
237,3,8:06.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),,61,60
238,3,7:48.0,,Offensive foul by A. Baynes (drawn by E. Fournier),61,60
239,3,7:48.0,,Turnover by A. Baynes (offensive foul),61,60
240,3,7:31.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by E. Fournier),,64,60
241,3,7:20.0,,Turnover by K. Irving (bad pass; steal by A. Gordon),64,60
242,3,7:12.0,N. Vučević misses 3-pt jump shot from 25 ft,,64,60
243,3,7:10.0,,Defensive rebound by G. Hayward,64,60
244,3,6:58.0,,K. Irving makes 2-pt jump shot from 11 ft (assist by A. Baynes),64,62
245,3,6:42.0,Turnover by E. Fournier (bad pass; steal by M. Smart),,64,62
246,3,6:37.0,,Personal foul by A. Gordon (drawn by A. Horford),64,62
247,3,6:37.0,,Boston full timeout,64,62
248,3,6:37.0,,M. Morris enters the game for A. Baynes,64,62
249,3,6:25.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by K. Irving),64,65
250,3,6:15.0,Personal take foul by G. Hayward (drawn by E. Fournier),,64,65
251,3,6:15.0,,J. Brown enters the game for M. Smart,64,65
252,3,6:08.0,E. Fournier makes 2-pt layup from 1 ft,,66,65
253,3,5:54.0,,A. Horford makes 2-pt jump shot from 18 ft,66,67
254,3,5:54.0,W. Iwundu enters the game for J. Isaac,,66,67
255,3,5:34.0,E. Fournier misses 3-pt jump shot from 27 ft,,66,67
256,3,5:32.0,,Defensive rebound by M. Morris,66,67
257,3,5:12.0,,Turnover by G. Hayward (bad pass; steal by E. Fournier),66,67
258,3,5:08.0,D. Augustin makes 2-pt layup from 2 ft,,68,67
259,3,4:46.0,,G. Hayward makes 2-pt jump shot from 19 ft (assist by A. Horford),68,69
260,3,4:22.0,Turnover by E. Fournier (bad pass; steal by A. Horford),,68,69
261,3,4:17.0,,G. Hayward misses 2-pt layup from 2 ft,68,69
262,3,4:15.0,Defensive rebound by D. Augustin,,68,69
263,3,4:09.0,A. Gordon makes 2-pt layup from 1 ft (assist by D. Augustin),,70,69
264,3,4:01.0,,K. Irving misses 2-pt jump shot from 7 ft,70,69
265,3,3:59.0,Defensive rebound by W. Iwundu,,70,69
266,3,3:41.0,N. Vučević makes 2-pt hook shot from 5 ft,,72,69
267,3,3:23.0,,Shooting foul by N. Vučević (drawn by A. Horford),72,69
268,3,3:23.0,,A. Horford misses free throw 1 of 2,72,69
269,3,3:23.0,,Offensive rebound by Team,72,69
270,3,3:23.0,M. Carter-Williams enters the game for D. Augustin,,72,69
271,3,3:23.0,T. Ross enters the game for E. Fournier,,72,69
272,3,3:23.0,,T. Rozier enters the game for G. Hayward,72,69
273,3,3:23.0,,B. Wanamaker enters the game for K. Irving,72,69
274,3,3:23.0,,A. Horford makes free throw 2 of 2,72,70
275,3,3:09.0,A. Gordon makes 2-pt layup at rim (assist by N. Vučević),,74,70
276,3,2:56.0,,A. Horford misses 2-pt jump shot from 14 ft,74,70
277,3,2:54.0,Defensive rebound by M. Carter-Williams,,74,70
278,3,2:46.0,M. Carter-Williams misses 2-pt layup from 3 ft,,74,70
279,3,2:44.0,Offensive rebound by A. Gordon,,74,70
280,3,2:43.0,A. Gordon misses 2-pt layup from 1 ft,,74,70
281,3,2:42.0,Offensive rebound by M. Carter-Williams,,74,70
282,3,2:39.0,N. Vučević misses 3-pt jump shot from 27 ft,,74,70
283,3,2:37.0,,Defensive rebound by T. Rozier,74,70
284,3,2:26.0,,Turnover by T. Rozier (bad pass; steal by M. Carter-Williams),74,70
285,3,2:22.0,W. Iwundu makes 2-pt dunk from 1 ft (assist by A. Gordon),,76,70
286,3,2:22.0,,Boston full timeout,76,70
287,3,2:22.0,K. Birch enters the game for N. Vučević,,76,70
288,3,2:12.0,,A. Horford makes 2-pt hook shot from 7 ft (assist by B. Wanamaker),76,72
289,3,1:52.0,Shooting foul by J. Brown (drawn by T. Ross),,76,72
290,3,1:52.0,T. Ross makes free throw 1 of 3,,77,72
291,3,1:52.0,T. Ross makes free throw 2 of 3,,78,72
292,3,1:52.0,T. Ross makes free throw 3 of 3,,79,72
293,3,1:36.0,,T. Rozier makes 2-pt layup from 2 ft,79,74
294,3,1:25.0,K. Birch misses 2-pt layup from 3 ft,,79,74
295,3,1:23.0,,Defensive rebound by A. Horford,79,74
296,3,1:15.0,,B. Wanamaker makes 2-pt jump shot from 3 ft (assist by A. Horford),79,76
297,3,0:52.0,A. Gordon makes 2-pt jump shot from 9 ft,,81,76
298,3,0:45.0,,J. Brown makes 2-pt layup from 2 ft (assist by A. Horford),81,78
299,3,0:37.0,Orlando full timeout,,81,78
300,3,0:37.0,,D. Theis enters the game for A. Horford,81,78
301,3,0:29.0,T. Ross misses 3-pt jump shot from 26 ft,,81,78
302,3,0:26.0,Offensive rebound by A. Gordon,,81,78
303,3,0:16.0,M. Carter-Williams misses 2-pt layup from 1 ft,,81,78
304,3,0:15.0,Offensive rebound by K. Birch,,81,78
305,3,0:14.0,K. Birch makes 2-pt layup from 1 ft,,83,78
306,3,0:01.0,,T. Rozier misses 3-pt jump shot from 27 ft,83,78
307,3,0:00.0,Defensive rebound by W. Iwundu,,83,78
308,4,11:44.0,,G. Hayward makes 2-pt jump shot from 11 ft,83,80
309,4,11:27.0,T. Ross makes 2-pt jump shot from 17 ft (assist by A. Gordon),,85,80
310,4,11:19.0,,Personal foul by M. Carter-Williams (drawn by T. Rozier),85,80
311,4,10:58.0,,G. Hayward misses 3-pt jump shot from 25 ft (block by M. Carter-Williams),85,80
312,4,10:57.0,,Offensive rebound by Team,85,80
313,4,10:57.0,,Turnover by Team (shot clock),85,80
314,4,10:46.0,Shooting foul by T. Rozier (drawn by T. Ross),,85,80
315,4,10:46.0,T. Ross makes free throw 1 of 3,,86,80
316,4,10:46.0,T. Ross makes free throw 2 of 3,,87,80
317,4,10:46.0,T. Ross makes free throw 3 of 3,,88,80
318,4,10:34.0,,B. Wanamaker misses 3-pt jump shot from 26 ft,88,80
319,4,10:32.0,Defensive rebound by E. Fournier,,88,80
320,4,10:26.0,T. Ross makes 3-pt jump shot from 25 ft (assist by E. Fournier),,91,80
321,4,10:09.0,,B. Wanamaker misses 2-pt layup from 1 ft,91,80
322,4,10:07.0,Defensive rebound by K. Birch,,91,80
323,4,10:02.0,E. Fournier misses 2-pt jump shot from 21 ft,,91,80
324,4,9:59.0,,Defensive rebound by T. Rozier,91,80
325,4,9:58.0,,Turnover by T. Rozier (lost ball; steal by M. Carter-Williams),91,80
326,4,9:53.0,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,94,80
327,4,9:51.0,,Boston full timeout,94,80
328,4,9:51.0,,K. Irving enters the game for B. Wanamaker,94,80
329,4,9:34.0,,Turnover by T. Rozier (bad pass; steal by M. Carter-Williams),94,80
330,4,9:20.0,T. Ross misses 3-pt jump shot from 26 ft,,94,80
331,4,9:18.0,,Defensive rebound by T. Rozier,94,80
332,4,9:12.0,,Shooting foul by A. Gordon (drawn by M. Morris),94,80
333,4,9:12.0,,M. Morris makes free throw 1 of 2,94,81
334,4,9:12.0,,M. Morris makes free throw 2 of 2,94,82
335,4,8:57.0,Shooting foul by M. Morris (drawn by E. Fournier),,94,82
336,4,8:57.0,E. Fournier makes free throw 1 of 2,,95,82
337,4,8:57.0,J. Martin enters the game for A. Gordon,,95,82
338,4,8:57.0,,J. Brown enters the game for T. Rozier,95,82
339,4,8:57.0,E. Fournier makes free throw 2 of 2,,96,82
340,4,8:37.0,,Shooting foul by J. Martin (drawn by M. Morris),96,82
341,4,8:37.0,,M. Morris makes free throw 1 of 3,96,83
342,4,8:37.0,,M. Morris makes free throw 2 of 3,96,84
343,4,8:37.0,,M. Morris makes free throw 3 of 3,96,85
344,4,8:21.0,E. Fournier makes 2-pt layup from 1 ft (assist by T. Ross),,98,85
345,4,8:21.0,Shooting foul by D. Theis (drawn by E. Fournier),,98,85
346,4,8:21.0,E. Fournier makes free throw 1 of 1,,99,85
347,4,8:09.0,,K. Irving makes 2-pt jump shot from 16 ft,99,87
348,4,7:52.0,J. Martin misses 3-pt jump shot from 23 ft,,99,87
349,4,7:50.0,,Defensive rebound by K. Irving,99,87
350,4,7:45.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by K. Irving),99,90
351,4,7:28.0,E. Fournier misses 2-pt jump shot from 8 ft,,99,90
352,4,7:26.0,,Defensive rebound by D. Theis,99,90
353,4,7:18.0,,J. Brown makes 3-pt jump shot from 27 ft (assist by K. Irving),99,93
354,4,7:17.0,Orlando full timeout,,99,93
355,4,7:17.0,D. Augustin enters the game for K. Birch,,99,93
356,4,7:17.0,A. Gordon enters the game for M. Carter-Williams,,99,93
357,4,7:17.0,W. Iwundu enters the game for J. Martin,,99,93
358,4,7:17.0,N. Vučević enters the game for T. Ross,,99,93
359,4,6:57.0,W. Iwundu misses 2-pt jump shot from 13 ft,,99,93
360,4,6:55.0,,Defensive rebound by M. Morris,99,93
361,4,6:50.0,,G. Hayward misses 2-pt layup from 3 ft (block by A. Gordon),99,93
362,4,6:47.0,Defensive rebound by D. Augustin,,99,93
363,4,6:36.0,N. Vučević misses 2-pt hook shot from 7 ft,,99,93
364,4,6:33.0,,Defensive rebound by M. Morris,99,93
365,4,6:21.0,,K. Irving misses 2-pt jump shot from 6 ft,99,93
366,4,6:18.0,,Offensive rebound by K. Irving,99,93
367,4,6:15.0,,M. Morris misses 3-pt jump shot from 27 ft,99,93
368,4,6:13.0,Defensive rebound by N. Vučević,,99,93
369,4,5:59.0,E. Fournier misses 3-pt jump shot from 26 ft,,99,93
370,4,5:56.0,,Defensive rebound by K. Irving,99,93
371,4,5:48.0,,Shooting foul by W. Iwundu (drawn by M. Morris),99,93
372,4,5:48.0,,M. Morris makes free throw 1 of 2,99,94
373,4,5:48.0,T. Ross enters the game for W. Iwundu,,99,94
374,4,5:48.0,,M. Morris makes free throw 2 of 2,99,95
375,4,5:27.0,D. Augustin misses 2-pt jump shot from 12 ft,,99,95
376,4,5:23.0,,Defensive rebound by K. Irving,99,95
377,4,5:13.0,,M. Morris misses 3-pt jump shot from 26 ft,99,95
378,4,5:09.0,Defensive rebound by E. Fournier,,99,95
379,4,5:02.0,Offensive foul by N. Vučević (drawn by D. Theis),,99,95
380,4,5:02.0,Turnover by N. Vučević (offensive foul),,99,95
381,4,5:02.0,,T. Rozier enters the game for M. Morris,99,95
