,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,LA LAKERS_ACTION,CLEVELAND_SCORE,LA LAKERS_SCORE
27,1,7:08.0,,L. Ball misses 2-pt dunk from 2 ft,11,7
28,1,7:07.0,Defensive rebound by C. Sexton,,11,7
29,1,7:07.0,Personal take foul by J. McGee (drawn by C. Sexton),,11,7
30,1,7:01.0,Turnover by R. Hood (bad pass),,11,7
31,1,6:48.0,,B. Ingram makes 2-pt jump shot from 14 ft,11,9
32,1,6:40.0,C. Osman makes 2-pt layup from 1 ft,,13,9
33,1,6:27.0,,Personal foul by C. Sexton (drawn by B. Ingram),13,9
34,1,6:27.0,,LA Lakers full timeout,13,9
35,1,6:27.0,J. Clarkson enters the game for R. Hood,,13,9
36,1,6:18.0,,B. Ingram misses 2-pt layup from 2 ft,13,9
37,1,6:17.0,Defensive rebound by A. Burks,,13,9
38,1,6:11.0,C. Sexton makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,16,9
39,1,5:57.0,,Turnover by J. Hart (bad pass; steal by C. Osman),16,9
40,1,5:54.0,C. Osman misses 2-pt layup from 1 ft (block by J. Hart),,16,9
41,1,5:49.0,Offensive rebound by J. Clarkson,,16,9
42,1,5:37.0,J. Clarkson misses 2-pt jump shot from 22 ft,,16,9
43,1,5:37.0,,Defensive rebound by J. Hart,16,9
44,1,5:28.0,,Turnover by K. Kuzma (lost ball; steal by A. Burks),16,9
45,1,5:17.0,A. Burks makes 2-pt jump shot from 5 ft,,18,9
46,1,5:09.0,,L. Ball makes 2-pt layup from 3 ft,18,11
47,1,4:46.0,A. Burks makes 3-pt jump shot from 24 ft (assist by C. Osman),,21,11
48,1,4:33.0,,L. Ball makes 2-pt layup from 3 ft,21,13
49,1,4:20.0,C. Sexton makes 2-pt jump shot from 22 ft,,23,13
50,1,3:57.0,,B. Ingram misses 2-pt layup from 3 ft,23,13
51,1,3:47.0,Defensive rebound by T. Thompson,,23,13
52,1,3:44.0,T. Thompson makes 2-pt hook shot from 4 ft (assist by J. Clarkson),,25,13
53,1,3:30.0,,L. Ball misses 2-pt hook shot from 3 ft,25,13
54,1,3:26.0,Defensive rebound by C. Osman,,25,13
55,1,3:19.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by C. Sexton),,28,13
56,1,3:18.0,,LA Lakers full timeout,28,13
57,1,3:18.0,,K. Caldwell-Pope enters the game for K. Kuzma,28,13
58,1,3:18.0,,T. Chandler enters the game for J. McGee,28,13
59,1,2:53.0,,L. Ball makes 3-pt jump shot from 25 ft (assist by J. Hart),28,16
60,1,2:26.0,C. Osman misses 3-pt jump shot from 26 ft,,28,16
61,1,2:24.0,,Defensive rebound by T. Chandler,28,16
62,1,2:16.0,,J. Hart misses 3-pt jump shot from 23 ft,28,16
63,1,2:14.0,Defensive rebound by C. Osman,,28,16
64,1,2:04.0,C. Sexton makes 2-pt jump shot from 18 ft,,30,16
65,1,1:49.0,,B. Ingram makes 2-pt layup from 2 ft (assist by L. Ball),30,18
66,1,1:49.0,,Shooting foul by A. Burks (drawn by B. Ingram),30,18
67,1,1:49.0,M. Dellavedova enters the game for C. Sexton,,30,18
68,1,1:49.0,A. Žižić enters the game for T. Thompson,,30,18
69,1,1:49.0,,B. Ingram makes free throw 1 of 1,30,19
70,1,1:37.0,J. Clarkson misses 2-pt jump shot from 12 ft,,30,19
71,1,1:35.0,,Defensive rebound by T. Chandler,30,19
72,1,1:34.0,,Personal foul by M. Dellavedova (drawn by L. Ball),30,19
73,1,1:34.0,,L. Ball misses free throw 1 of 2,30,19
74,1,1:34.0,,Offensive rebound by Team,30,19
75,1,1:34.0,J. Blossomgame enters the game for C. Osman,,30,19
76,1,1:34.0,,L. Ball makes free throw 2 of 2,30,20
77,1,1:13.0,Turnover by J. Clarkson (traveling),,30,20
78,1,1:13.0,,L. Stephenson enters the game for L. Ball,30,20
79,1,0:50.0,,J. Hart misses 2-pt jump shot from 5 ft,30,20
80,1,0:48.0,Defensive rebound by A. Burks,,30,20
81,1,0:40.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,30,20
82,1,0:39.0,Offensive rebound by A. Žižić,,30,20
83,1,0:35.0,J. Clarkson misses 2-pt jump shot from 6 ft,,30,20
84,1,0:33.0,Offensive rebound by J. Blossomgame,,30,20
85,1,0:33.0,J. Blossomgame makes 2-pt layup from 1 ft,,32,20
86,1,0:30.0,,Shooting foul by A. Burks (drawn by B. Ingram),32,20
87,1,0:30.0,,B. Ingram makes free throw 1 of 2,32,21
88,1,0:30.0,C. Payne enters the game for A. Burks,,32,21
89,1,0:30.0,,B. Ingram makes free throw 2 of 2,32,22
90,1,0:11.0,M. Dellavedova misses 2-pt jump shot from 3 ft,,32,22
91,1,0:11.0,Offensive rebound by J. Blossomgame,,32,22
92,1,0:11.0,J. Blossomgame misses 2-pt layup from 2 ft,,32,22
93,1,0:11.0,,Defensive rebound by J. Hart,32,22
94,1,0:01.0,,B. Ingram makes 2-pt jump shot from 11 ft (assist by K. Caldwell-Pope),32,24
95,2,11:46.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by C. Payne),,35,24
96,2,11:26.0,,M. Beasley misses 2-pt jump shot from 7 ft,35,24
97,2,11:25.0,Defensive rebound by A. Žižić,,35,24
98,2,11:16.0,C. Payne misses 2-pt jump shot from 19 ft,,35,24
99,2,11:14.0,,Defensive rebound by L. Stephenson,35,24
100,2,11:09.0,,L. Stephenson misses 3-pt jump shot from 23 ft,35,24
101,2,11:06.0,Defensive rebound by A. Žižić,,35,24
102,2,11:00.0,Personal foul by M. Beasley (drawn by A. Žižić),,35,24
103,2,10:50.0,Turnover by M. Dellavedova (traveling),,35,24
104,2,10:37.0,,M. Beasley misses 2-pt layup from 3 ft,35,24
105,2,10:34.0,Defensive rebound by C. Payne,,35,24
106,2,10:23.0,A. Žižić misses 2-pt hook shot from 5 ft,,35,24
107,2,10:20.0,,Defensive rebound by K. Caldwell-Pope,35,24
108,2,10:10.0,,L. Ball makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),35,27
109,2,9:47.0,J. Clarkson makes 2-pt layup from 3 ft,,37,27
110,2,9:35.0,,K. Kuzma makes 2-pt layup from 3 ft (assist by L. Stephenson),37,29
111,2,9:09.0,Turnover by Team (shot clock),,37,29
112,2,8:54.0,,M. Beasley makes 2-pt layup from 3 ft,37,31
113,2,8:53.0,Cleveland full timeout,,37,31
114,2,8:53.0,C. Osman enters the game for J. Blossomgame,,37,31
115,2,8:53.0,T. Thompson enters the game for A. Žižić,,37,31
116,2,8:53.0,,J. McGee enters the game for M. Beasley,37,31
117,2,8:37.0,J. Clarkson misses 3-pt jump shot from 27 ft,,37,31
118,2,8:34.0,,Defensive rebound by J. McGee,37,31
119,2,8:23.0,,K. Caldwell-Pope makes 2-pt jump shot from 21 ft (assist by L. Ball),37,33
120,2,8:05.0,Turnover by M. Dellavedova (step out of bounds),,37,33
121,2,7:46.0,,L. Ball misses 3-pt jump shot from 27 ft,37,33
122,2,7:43.0,,Offensive rebound by K. Kuzma,37,33
123,2,7:36.0,,Turnover by L. Stephenson (bad pass; steal by C. Osman),37,33
124,2,7:32.0,C. Osman misses 2-pt layup from 2 ft,,37,33
125,2,7:29.0,,Defensive rebound by L. Stephenson,37,33
126,2,7:27.0,,Offensive foul by K. Kuzma (drawn by J. Clarkson),37,33
127,2,7:27.0,,Turnover by K. Kuzma (offensive foul),37,33
128,2,7:27.0,R. Hood enters the game for J. Clarkson,,37,33
129,2,7:27.0,C. Sexton enters the game for M. Dellavedova,,37,33
130,2,7:27.0,,B. Ingram enters the game for K. Caldwell-Pope,37,33
131,2,7:08.0,R. Hood makes 2-pt jump shot from 13 ft (assist by T. Thompson),,39,33
132,2,6:48.0,,K. Kuzma makes 2-pt jump shot from 8 ft (assist by B. Ingram),39,35
133,2,6:40.0,Turnover by C. Payne (traveling),,39,35
134,2,6:40.0,A. Burks enters the game for C. Payne,,39,35
135,2,6:40.0,,Technical foul by L. Stephenson,39,35
136,2,6:40.0,R. Hood makes technical free throw,,40,35
137,2,6:29.0,,K. Kuzma makes 2-pt layup from 3 ft (assist by L. Ball),40,37
138,2,6:15.0,T. Thompson makes 2-pt hook shot from 4 ft (assist by C. Sexton),,42,37
139,2,6:15.0,,Violation by Team (def goaltending),42,37
140,2,6:03.0,,K. Kuzma makes 2-pt dunk from 4 ft,42,39
141,2,5:43.0,R. Hood misses 2-pt jump shot from 7 ft,,42,39
142,2,5:41.0,Offensive rebound by R. Hood,,42,39
143,2,5:40.0,R. Hood makes 2-pt jump shot from 2 ft,,44,39
144,2,5:23.0,,L. Stephenson misses 2-pt jump shot from 3 ft,44,39
145,2,5:22.0,,Offensive rebound by L. Stephenson,44,39
146,2,5:22.0,,Turnover by L. Stephenson (bad pass),44,39
147,2,5:22.0,,J. Hart enters the game for L. Stephenson,44,39
148,2,5:11.0,C. Sexton misses 2-pt jump shot from 21 ft,,44,39
149,2,5:09.0,,Defensive rebound by J. Hart,44,39
150,2,4:55.0,,K. Kuzma misses 2-pt layup from 5 ft,44,39
151,2,4:52.0,Defensive rebound by T. Thompson,,44,39
152,2,4:46.0,T. Thompson misses 2-pt hook shot from 4 ft,,44,39
153,2,4:42.0,Offensive rebound by Team,,44,39
154,2,4:42.0,,Loose ball foul by J. McGee (drawn by C. Sexton),44,39
155,2,4:28.0,C. Osman misses 2-pt layup from 2 ft,,44,39
156,2,4:26.0,,Defensive rebound by J. McGee,44,39
157,2,4:23.0,,K. Kuzma misses 3-pt jump shot from 26 ft,44,39
158,2,4:21.0,,Offensive rebound by B. Ingram,44,39
159,2,4:17.0,,J. Hart misses 3-pt jump shot from 27 ft,44,39
160,2,4:14.0,Defensive rebound by R. Hood,,44,39
161,2,4:09.0,Shooting foul by K. Kuzma (drawn by R. Hood),,44,39
162,2,4:09.0,R. Hood makes free throw 1 of 2,,45,39
163,2,4:09.0,R. Hood makes free throw 2 of 2,,46,39
164,2,3:53.0,,Shooting foul by A. Burks (drawn by J. Hart),46,39
165,2,3:53.0,,J. Hart makes free throw 1 of 2,46,40
166,2,3:53.0,J. Clarkson enters the game for A. Burks,,46,40
167,2,3:53.0,,I. Zubac enters the game for J. McGee,46,40
168,2,3:53.0,,J. Hart makes free throw 2 of 2,46,41
169,2,3:44.0,C. Sexton makes 2-pt layup from 2 ft,,48,41
170,2,3:39.0,,Turnover by B. Ingram (traveling),48,41
171,2,3:28.0,C. Osman misses 3-pt jump shot from 27 ft,,48,41
172,2,3:24.0,,Defensive rebound by L. Ball,48,41
173,2,3:16.0,,I. Zubac makes 2-pt dunk from 2 ft (assist by K. Kuzma),48,43
174,2,3:06.0,Cleveland full timeout,,48,43
175,2,2:48.0,R. Hood misses 3-pt jump shot from 27 ft,,48,43
176,2,2:45.0,,Defensive rebound by L. Ball,48,43
177,2,2:23.0,,K. Kuzma misses 3-pt jump shot from 27 ft,48,43
178,2,2:21.0,Defensive rebound by T. Thompson,,48,43
179,2,2:02.0,C. Sexton misses 2-pt layup from 3 ft (block by J. Hart),,48,43
180,2,2:02.0,Offensive rebound by Team,,48,43
181,2,1:58.0,C. Sexton misses 2-pt jump shot from 16 ft (block by I. Zubac),,48,43
182,2,1:58.0,Offensive rebound by Team,,48,43
183,2,1:58.0,Turnover by Team (shot clock),,48,43
184,2,1:43.0,,I. Zubac misses 2-pt hook shot from 6 ft,48,43
185,2,1:39.0,Defensive rebound by T. Thompson,,48,43
186,2,1:24.0,R. Hood misses 2-pt jump shot from 6 ft (block by I. Zubac),,48,43
187,2,1:20.0,,Defensive rebound by L. Ball,48,43
188,2,1:17.0,,J. Hart makes 2-pt layup from 1 ft (assist by L. Ball),48,45
189,2,1:00.0,Shooting foul by L. Ball (drawn by C. Sexton),,48,45
190,2,1:00.0,C. Sexton makes free throw 1 of 2,,49,45
191,2,1:00.0,C. Sexton misses free throw 2 of 2,,49,45
192,2,0:58.0,,Defensive rebound by I. Zubac,49,45
193,2,0:47.0,,Turnover by B. Ingram (bad pass; steal by C. Sexton),49,45
194,2,0:43.0,C. Sexton misses 2-pt jump shot from 18 ft,,49,45
195,2,0:38.0,,Defensive rebound by B. Ingram,49,45
196,2,0:35.0,,Shooting foul by C. Sexton (drawn by K. Kuzma),49,45
197,2,0:35.0,,K. Kuzma makes free throw 1 of 2,49,46
198,2,0:35.0,M. Dellavedova enters the game for C. Sexton,,49,46
199,2,0:35.0,,K. Kuzma misses free throw 2 of 2,49,46
200,2,0:35.0,Defensive rebound by C. Osman,,49,46
201,2,0:26.0,R. Hood makes 2-pt jump shot from 7 ft,,51,46
202,2,0:03.0,,B. Ingram misses 2-pt jump shot from 16 ft,51,46
203,2,0:02.0,,Offensive rebound by B. Ingram,51,46
204,2,0:02.0,,K. Kuzma misses 3-pt jump shot from 28 ft,51,46
205,2,0:02.0,,Offensive rebound by Team,51,46
206,3,11:41.0,Turnover by R. Hood (bad pass; steal by J. Hart),,51,46
207,3,11:41.0,,Personal take foul by C. Osman (drawn by K. Kuzma),51,46
208,3,11:20.0,,J. McGee misses 2-pt hook shot from 5 ft,51,46
209,3,11:19.0,,Offensive rebound by L. Ball,51,46
210,3,11:17.0,,L. Ball makes 2-pt layup from 1 ft,51,48
211,3,10:51.0,A. Burks misses 3-pt jump shot from 27 ft,,51,48
212,3,10:49.0,,Defensive rebound by J. McGee,51,48
213,3,10:38.0,,K. Kuzma makes 2-pt jump shot from 12 ft,51,50
214,3,10:14.0,A. Burks makes 3-pt jump shot from 25 ft (assist by R. Hood),,54,50
215,3,9:51.0,,K. Kuzma misses 3-pt jump shot from 26 ft,54,50
216,3,9:49.0,Defensive rebound by T. Thompson,,54,50
217,3,9:43.0,R. Hood misses 2-pt layup from 4 ft,,54,50
218,3,9:41.0,Offensive rebound by T. Thompson,,54,50
219,3,9:41.0,T. Thompson makes 2-pt layup from 1 ft,,56,50
220,3,9:25.0,,B. Ingram misses 2-pt jump shot from 12 ft,56,50
221,3,9:25.0,,Offensive rebound by B. Ingram,56,50
222,3,9:20.0,,L. Ball misses 3-pt jump shot from 25 ft,56,50
223,3,9:18.0,Defensive rebound by T. Thompson,,56,50
224,3,9:14.0,C. Sexton makes 2-pt layup from 4 ft,,58,50
225,3,9:01.0,,B. Ingram misses 2-pt jump shot from 16 ft,58,50
226,3,8:58.0,Defensive rebound by T. Thompson,,58,50
227,3,8:48.0,A. Burks misses 2-pt layup from 3 ft,,58,50
228,3,8:45.0,,Defensive rebound by J. McGee,58,50
229,3,8:45.0,,Personal foul by C. Sexton (drawn by K. Kuzma),58,50
230,3,8:39.0,,K. Kuzma misses 2-pt layup from 2 ft,58,50
231,3,8:36.0,Defensive rebound by T. Thompson,,58,50
232,3,8:29.0,C. Osman makes 3-pt jump shot from 25 ft (assist by R. Hood),,61,50
233,3,8:27.0,,LA Lakers full timeout,61,50
234,3,8:27.0,,K. Caldwell-Pope enters the game for K. Kuzma,61,50
235,3,8:07.0,,B. Ingram makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),61,53
236,3,7:50.0,R. Hood misses 3-pt jump shot from 27 ft,,61,53
237,3,7:48.0,,Defensive rebound by J. McGee,61,53
238,3,7:34.0,,L. Ball misses 3-pt jump shot from 26 ft,61,53
239,3,7:31.0,Defensive rebound by A. Burks,,61,53
240,3,7:17.0,C. Osman misses 2-pt layup from 2 ft (block by J. McGee),,61,53
241,3,7:09.0,Offensive rebound by T. Thompson,,61,53
242,3,7:09.0,T. Thompson misses 2-pt layup at rim,,61,53
243,3,7:08.0,,Defensive rebound by B. Ingram,61,53
244,3,7:07.0,,J. Hart misses 3-pt jump shot from 25 ft,61,53
245,3,7:05.0,Defensive rebound by C. Sexton,,61,53
246,3,7:03.0,Turnover by C. Sexton (lost ball; steal by L. Ball),,61,53
247,3,6:58.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,61,53
248,3,6:56.0,Defensive rebound by C. Osman,,61,53
249,3,6:41.0,R. Hood misses 3-pt jump shot from 25 ft,,61,53
250,3,6:37.0,,Defensive rebound by L. Ball,61,53
251,3,6:29.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,61,53
252,3,6:27.0,Defensive rebound by Team,,61,53
253,3,6:27.0,,Loose ball foul by J. McGee (drawn by A. Burks),61,53
254,3,6:27.0,J. Clarkson enters the game for R. Hood,,61,53
255,3,6:27.0,,I. Zubac enters the game for J. McGee,61,53
256,3,6:09.0,T. Thompson makes 2-pt hook shot from 7 ft,,63,53
257,3,5:53.0,,J. Hart misses 2-pt jump shot from 9 ft,63,53
258,3,5:51.0,Defensive rebound by A. Burks,,63,53
259,3,5:47.0,A. Burks misses 2-pt layup from 2 ft,,63,53
260,3,5:43.0,Offensive rebound by T. Thompson,,63,53
261,3,5:43.0,T. Thompson makes 2-pt layup from 2 ft,,65,53
262,3,5:29.0,,J. Hart misses 3-pt jump shot from 23 ft,65,53
263,3,5:26.0,,Offensive rebound by L. Ball,65,53
264,3,5:24.0,,J. Hart makes 2-pt layup from 2 ft (assist by L. Ball),65,55
265,3,5:03.0,J. Clarkson misses 2-pt jump shot from 8 ft,,65,55
266,3,5:02.0,Offensive rebound by Team,,65,55
267,3,5:02.0,,S. Mykhailiuk enters the game for J. Hart,65,55
268,3,4:54.0,Shooting foul by B. Ingram (drawn by A. Burks),,65,55
269,3,4:54.0,A. Burks makes free throw 1 of 2,,66,55
270,3,4:54.0,A. Burks makes free throw 2 of 2,,67,55
271,3,4:46.0,,S. Mykhailiuk makes 3-pt jump shot from 24 ft (assist by B. Ingram),67,58
272,3,4:28.0,C. Osman makes 2-pt jump shot from 17 ft (assist by A. Burks),,69,58
273,3,4:09.0,,B. Ingram misses 3-pt jump shot from 26 ft,69,58
274,3,4:06.0,,Offensive rebound by S. Mykhailiuk,69,58
275,3,4:04.0,,B. Ingram makes 2-pt dunk from 2 ft (assist by S. Mykhailiuk),69,60
276,3,3:48.0,T. Thompson misses 2-pt layup from 1 ft,,69,60
277,3,3:41.0,Offensive rebound by T. Thompson,,69,60
278,3,3:41.0,T. Thompson makes 2-pt layup at rim,,71,60
279,3,3:25.0,,I. Zubac makes 2-pt layup from 3 ft (assist by L. Ball),71,62
280,3,3:25.0,,Shooting foul by A. Burks (drawn by I. Zubac),71,62
281,3,3:25.0,M. Dellavedova enters the game for A. Burks,,71,62
282,3,3:25.0,,I. Zubac makes free throw 1 of 1,71,63
283,3,3:15.0,Personal foul by K. Caldwell-Pope (drawn by J. Clarkson),,71,63
284,3,3:15.0,,L. Stephenson enters the game for B. Ingram,71,63
285,3,3:00.0,T. Thompson misses 2-pt hook shot from 10 ft,,71,63
286,3,3:00.0,,Defensive rebound by L. Stephenson,71,63
287,3,2:46.0,,L. Stephenson misses 2-pt jump shot from 21 ft,71,63
288,3,2:43.0,Defensive rebound by T. Thompson,,71,63
289,3,2:27.0,Shooting foul by S. Mykhailiuk (drawn by C. Osman),,71,63
290,3,2:27.0,Cleveland full timeout,,71,63
291,3,2:27.0,A. Žižić enters the game for T. Thompson,,71,63
292,3,2:27.0,C. Osman makes free throw 1 of 2,,72,63
293,3,2:27.0,C. Osman makes free throw 2 of 2,,73,63
294,3,2:15.0,,S. Mykhailiuk misses 3-pt jump shot from 27 ft,73,63
295,3,2:13.0,Defensive rebound by M. Dellavedova,,73,63
296,3,2:01.0,C. Sexton misses 3-pt jump shot from 24 ft,,73,63
297,3,1:59.0,,Defensive rebound by I. Zubac,73,63
298,3,1:54.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft,73,65
299,3,1:25.0,C. Osman misses 3-pt jump shot from 28 ft,,73,65
300,3,1:25.0,Offensive rebound by Team,,73,65
301,3,1:25.0,Turnover by Team (shot clock),,73,65
302,3,1:25.0,J. Blossomgame enters the game for C. Sexton,,73,65
303,3,1:14.0,,L. Ball misses 3-pt jump shot from 25 ft,73,65
304,3,1:12.0,Defensive rebound by C. Osman,,73,65
305,3,1:05.0,C. Osman misses 2-pt hook shot from 6 ft,,73,65
306,3,1:04.0,,Defensive rebound by Team,73,65
307,3,0:50.0,,Personal foul by M. Dellavedova (drawn by L. Ball),73,65
308,3,0:44.0,,L. Stephenson misses 2-pt layup from 3 ft,73,65
309,3,0:42.0,Defensive rebound by A. Žižić,,73,65
310,3,0:31.0,J. Clarkson makes 2-pt layup from 4 ft,,75,65
311,3,0:19.0,,L. Ball misses 2-pt hook shot from 7 ft,75,65
312,3,0:17.0,Defensive rebound by Team,,75,65
313,3,0:01.0,J. Clarkson misses 2-pt layup from 3 ft,,75,65
314,3,0:01.0,Offensive rebound by Team,,75,65
315,4,11:45.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,75,65
316,4,11:43.0,,Offensive rebound by K. Caldwell-Pope,75,65
317,4,11:37.0,,Shooting foul by A. Žižić (drawn by B. Ingram),75,65
318,4,11:37.0,,B. Ingram misses free throw 1 of 2,75,65
319,4,11:37.0,,Offensive rebound by Team,75,65
320,4,11:37.0,,M. Beasley enters the game for I. Zubac,75,65
321,4,11:37.0,,B. Ingram misses free throw 2 of 2,75,65
322,4,11:34.0,Defensive rebound by C. Osman,,75,65
323,4,11:10.0,Turnover by C. Osman (bad pass; steal by M. Beasley),,75,65
324,4,11:03.0,,Shooting foul by A. Žižić (drawn by M. Beasley),75,65
325,4,11:03.0,,M. Beasley misses free throw 1 of 2,75,65
326,4,11:03.0,,Offensive rebound by Team,75,65
327,4,11:03.0,,M. Beasley makes free throw 2 of 2,75,66
328,4,10:44.0,C. Osman makes 3-pt jump shot from 27 ft (assist by A. Žižić),,78,66
329,4,10:28.0,,M. Beasley misses 2-pt layup from 1 ft,78,66
330,4,10:26.0,Defensive rebound by J. Blossomgame,,78,66
331,4,10:20.0,J. Blossomgame misses 2-pt layup from 6 ft,,78,66
332,4,10:17.0,,Defensive rebound by K. Kuzma,78,66
333,4,10:12.0,,K. Kuzma makes 2-pt dunk from 3 ft,78,68
334,4,10:01.0,Personal foul by B. Ingram (drawn by M. Dellavedova),,78,68
335,4,10:01.0,A. Burks enters the game for C. Osman,,78,68
336,4,9:53.0,J. Clarkson misses 2-pt layup from 4 ft,,78,68
337,4,9:51.0,,Defensive rebound by K. Kuzma,78,68
338,4,9:50.0,,Shooting foul by J. Blossomgame (drawn by K. Kuzma),78,68
339,4,9:50.0,,K. Kuzma misses free throw 1 of 2,78,68
340,4,9:50.0,,Offensive rebound by Team,78,68
341,4,9:50.0,,K. Kuzma makes free throw 2 of 2,78,69
342,4,9:40.0,J. Clarkson makes 2-pt layup from 3 ft (assist by M. Dellavedova),,80,69
343,4,9:30.0,,Shooting foul by J. Blossomgame (drawn by L. Stephenson),80,69
344,4,9:30.0,,L. Stephenson misses free throw 1 of 2,80,69
345,4,9:30.0,,Offensive rebound by Team,80,69
346,4,9:30.0,,L. Stephenson misses free throw 2 of 2,80,69
347,4,9:27.0,Defensive rebound by J. Clarkson,,80,69
348,4,9:20.0,Personal foul by L. Stephenson (drawn by J. Clarkson),,80,69
349,4,9:06.0,A. Burks misses 3-pt jump shot from 26 ft,,80,69
350,4,9:02.0,,Defensive rebound by K. Kuzma,80,69
351,4,8:57.0,,M. Beasley makes 2-pt layup from 2 ft (assist by K. Kuzma),80,71
352,4,8:57.0,,Shooting foul by J. Clarkson (drawn by M. Beasley),80,71
353,4,8:57.0,,M. Beasley makes free throw 1 of 1,80,72
354,4,8:57.0,Cleveland full timeout,,80,72
355,4,8:57.0,C. Osman enters the game for J. Blossomgame,,80,72
356,4,8:57.0,T. Thompson enters the game for A. Žižić,,80,72
357,4,8:39.0,T. Thompson misses 2-pt hook shot from 6 ft,,80,72
358,4,8:36.0,,Defensive rebound by K. Caldwell-Pope,80,72
359,4,8:34.0,,K. Kuzma misses 2-pt layup from 2 ft,80,72
360,4,8:28.0,,Offensive rebound by M. Beasley,80,72
361,4,8:28.0,,M. Beasley makes 2-pt layup from 1 ft,80,74
362,4,8:15.0,Shooting foul by M. Beasley (drawn by A. Burks),,80,74
363,4,8:15.0,A. Burks makes free throw 1 of 2,,81,74
364,4,8:15.0,A. Burks makes free throw 2 of 2,,82,74
365,4,7:58.0,,M. Beasley misses 2-pt jump shot from 5 ft (block by T. Thompson),82,74
366,4,7:58.0,,Offensive rebound by Team,82,74
367,4,7:53.0,,Offensive foul by K. Kuzma (drawn by M. Dellavedova),82,74
368,4,7:53.0,,Turnover by K. Kuzma (offensive foul),82,74
369,4,7:53.0,,J. Hart enters the game for L. Stephenson,82,74
370,4,7:40.0,T. Thompson makes 2-pt dunk from 2 ft (assist by M. Dellavedova),,84,74
371,4,7:39.0,,LA Lakers full timeout,84,74
372,4,7:39.0,,J. McGee enters the game for M. Beasley,84,74
373,4,7:26.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,84,74
374,4,7:26.0,,Offensive rebound by Team,84,74
375,4,7:26.0,Loose ball foul by C. Osman (drawn by K. Kuzma),,84,74
376,4,7:26.0,,K. Kuzma makes free throw 1 of 2,84,75
377,4,7:26.0,,K. Kuzma misses free throw 2 of 2,84,75
378,4,7:23.0,Defensive rebound by A. Burks,,84,75
379,4,7:04.0,A. Burks misses 2-pt jump shot from 6 ft,,84,75
380,4,7:01.0,,Defensive rebound by J. McGee,84,75
381,4,6:46.0,,K. Kuzma makes 2-pt jump shot from 20 ft,84,77
382,4,6:25.0,T. Thompson misses 2-pt layup from 3 ft,,84,77
383,4,6:23.0,,Defensive rebound by J. McGee,84,77
384,4,6:14.0,,K. Kuzma makes 2-pt jump shot from 3 ft,84,79
