,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
29,1,8:17.0,,Defensive rebound by J. Allen,6,6
30,1,8:11.0,,J. Harris misses 3-pt jump shot from 25 ft,6,6
31,1,8:08.0,Defensive rebound by L. Markkanen,,6,6
32,1,8:01.0,Z. LaVine misses 2-pt layup from 1 ft,,6,6
33,1,8:01.0,Offensive rebound by Team,,6,6
34,1,7:54.0,R. Lopez misses 2-pt hook shot from 4 ft,,6,6
35,1,7:51.0,,Defensive rebound by J. Allen,6,6
36,1,7:44.0,,D. Russell misses 2-pt jump shot from 10 ft (block by K. Dunn),6,6
37,1,7:43.0,,Offensive rebound by Team,6,6
38,1,7:40.0,,Personal foul by W. Selden (drawn by T. Graham),6,6
39,1,7:35.0,,R. Kurucs misses 2-pt jump shot from 7 ft,6,6
40,1,7:32.0,,Offensive rebound by R. Kurucs,6,6
41,1,7:31.0,,D. Russell misses 3-pt jump shot from 26 ft,6,6
42,1,7:29.0,Defensive rebound by Z. LaVine,,6,6
43,1,7:14.0,Turnover by K. Dunn (bad pass),,6,6
44,1,7:01.0,,R. Kurucs misses 3-pt jump shot from 25 ft,6,6
45,1,6:58.0,Defensive rebound by L. Markkanen,,6,6
46,1,6:45.0,W. Selden makes 2-pt jump shot from 18 ft,,8,6
47,1,6:31.0,,R. Kurucs misses 2-pt jump shot from 21 ft,8,6
48,1,6:28.0,Defensive rebound by L. Markkanen,,8,6
49,1,6:23.0,L. Markkanen misses 2-pt layup from 4 ft,,8,6
50,1,6:20.0,,Defensive rebound by J. Allen,8,6
51,1,6:13.0,,D. Russell makes 2-pt layup from 3 ft,8,8
52,1,6:00.0,Turnover by W. Selden (bad pass; steal by R. Kurucs),,8,8
53,1,5:56.0,,R. Kurucs misses 2-pt layup at rim (block by L. Markkanen),8,8
54,1,5:53.0,,Offensive rebound by R. Kurucs,8,8
55,1,5:48.0,,D. Russell misses 3-pt jump shot from 26 ft,8,8
56,1,5:46.0,Defensive rebound by Z. LaVine,,8,8
57,1,5:36.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,11,8
58,1,5:35.0,,Brooklyn full timeout,11,8
59,1,5:35.0,,S. Napier enters the game for D. Russell,11,8
60,1,5:19.0,,T. Graham misses 2-pt layup from 4 ft,11,8
61,1,5:16.0,Defensive rebound by W. Selden,,11,8
62,1,5:03.0,R. Lopez misses 2-pt hook shot from 4 ft,,11,8
63,1,4:59.0,,Defensive rebound by R. Kurucs,11,8
64,1,4:50.0,,S. Napier misses 2-pt jump shot from 14 ft,11,8
65,1,4:48.0,Defensive rebound by L. Markkanen,,11,8
66,1,4:42.0,L. Markkanen misses 2-pt jump shot from 18 ft,,11,8
67,1,4:39.0,,Defensive rebound by S. Napier,11,8
68,1,4:30.0,,T. Graham misses 2-pt jump shot from 11 ft,11,8
69,1,4:27.0,Defensive rebound by L. Markkanen,,11,8
70,1,4:21.0,R. Lopez misses 3-pt jump shot from 25 ft,,11,8
71,1,4:20.0,Offensive rebound by Team,,11,8
72,1,4:20.0,,Loose ball foul by S. Napier (drawn by L. Markkanen),11,8
73,1,4:20.0,B. Portis enters the game for R. Lopez,,11,8
74,1,4:20.0,,D. Carroll enters the game for J. Allen,11,8
75,1,4:20.0,,E. Davis enters the game for T. Graham,11,8
76,1,4:20.0,,R. Hollis-Jefferson enters the game for R. Kurucs,11,8
77,1,4:10.0,K. Dunn makes 2-pt hook shot from 4 ft,,13,8
78,1,4:02.0,,S. Napier misses 3-pt jump shot from 26 ft,13,8
79,1,3:58.0,Defensive rebound by L. Markkanen,,13,8
80,1,3:47.0,B. Portis makes 2-pt hook shot from 6 ft,,15,8
81,1,3:28.0,,J. Harris misses 2-pt layup from 1 ft,15,8
82,1,3:26.0,Defensive rebound by W. Selden,,15,8
83,1,3:20.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by Z. LaVine),,17,8
84,1,2:59.0,,R. Hollis-Jefferson makes 3-pt jump shot from 23 ft (assist by S. Napier),17,11
85,1,2:58.0,Chicago full timeout,,17,11
86,1,2:58.0,S. Harrison enters the game for L. Markkanen,,17,11
87,1,2:58.0,J. Parker enters the game for W. Selden,,17,11
88,1,2:58.0,,D. Russell enters the game for J. Harris,17,11
89,1,2:47.0,Z. LaVine makes 2-pt dunk from 1 ft,,19,11
90,1,2:38.0,,D. Carroll misses 2-pt layup from 1 ft,19,11
91,1,2:38.0,Defensive rebound by J. Parker,,19,11
92,1,2:29.0,Turnover by Z. LaVine (bad pass; steal by D. Carroll),,19,11
93,1,2:17.0,,Shooting foul by S. Harrison (drawn by S. Napier),19,11
94,1,2:17.0,,S. Napier makes free throw 1 of 2,19,12
95,1,2:17.0,,S. Napier misses free throw 2 of 2,19,12
96,1,2:14.0,Defensive rebound by J. Parker,,19,12
97,1,2:06.0,Turnover by Z. LaVine (lost ball; steal by S. Napier),,19,12
98,1,2:02.0,,D. Carroll makes 2-pt layup from 2 ft (assist by S. Napier),19,14
99,1,1:47.0,J. Parker misses 2-pt jump shot from 15 ft,,19,14
100,1,1:45.0,,Defensive rebound by E. Davis,19,14
101,1,1:33.0,,Shooting foul by J. Parker (drawn by R. Hollis-Jefferson),19,14
102,1,1:33.0,,R. Hollis-Jefferson misses free throw 1 of 2,19,14
103,1,1:33.0,,Offensive rebound by Team,19,14
104,1,1:33.0,R. Arcidiacono enters the game for K. Dunn,,19,14
105,1,1:33.0,A. Blakeney enters the game for Z. LaVine,,19,14
106,1,1:33.0,,R. Hollis-Jefferson misses free throw 2 of 2,19,14
107,1,1:31.0,Defensive rebound by J. Parker,,19,14
108,1,1:17.0,S. Harrison misses 3-pt jump shot from 24 ft,,19,14
109,1,1:14.0,,Defensive rebound by E. Davis,19,14
110,1,1:04.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,19,14
111,1,1:01.0,Defensive rebound by B. Portis,,19,14
112,1,0:47.0,J. Parker misses 2-pt layup from 6 ft,,19,14
113,1,0:44.0,,Defensive rebound by E. Davis,19,14
114,1,0:37.0,,S. Napier misses 2-pt layup from 4 ft,19,14
115,1,0:37.0,,Offensive rebound by E. Davis,19,14
116,1,0:37.0,,E. Davis makes 2-pt layup at rim,19,16
117,1,0:27.0,Turnover by R. Arcidiacono (lost ball; steal by E. Davis),,19,16
118,1,0:26.0,,Personal foul by B. Portis (drawn by D. Russell),19,16
119,1,0:26.0,,D. Russell makes free throw 1 of 2,19,17
120,1,0:26.0,,D. Russell makes free throw 2 of 2,19,18
121,1,0:05.0,Personal foul by D. Russell (drawn by A. Blakeney),,19,18
122,1,0:05.0,Turnover by S. Harrison (bad pass; steal by D. Russell),,19,18
123,1,0:02.0,,D. Russell misses 2-pt layup from 2 ft (block by A. Blakeney),19,18
124,1,0:01.0,,Offensive rebound by D. Carroll,19,18
125,1,0:00.0,,D. Carroll makes 2-pt layup from 1 ft,19,20
126,2,11:44.0,,E. Davis makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),19,22
127,2,11:25.0,A. Blakeney misses 2-pt jump shot from 11 ft,,19,22
128,2,11:24.0,,Defensive rebound by Team,19,22
129,2,11:12.0,,R. Hollis-Jefferson makes 2-pt dunk from 2 ft (assist by D. Russell),19,24
130,2,11:11.0,Chicago full timeout,,19,24
131,2,11:08.0,Turnover by R. Arcidiacono (lost ball; steal by S. Napier),,19,24
132,2,11:06.0,,Shooting foul by J. Parker (drawn by R. Hollis-Jefferson),19,24
133,2,11:06.0,,R. Hollis-Jefferson makes free throw 1 of 2,19,25
134,2,11:06.0,,R. Hollis-Jefferson makes free throw 2 of 2,19,26
135,2,10:57.0,R. Arcidiacono makes 2-pt jump shot from 17 ft,,21,26
136,2,10:43.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by S. Harrison),21,26
137,2,10:37.0,J. Parker makes 2-pt dunk from 1 ft,,23,26
138,2,10:21.0,,Turnover by S. Napier (bad pass; steal by J. Parker),23,26
139,2,10:15.0,Shooting foul by E. Davis (drawn by B. Portis),,23,26
140,2,10:15.0,B. Portis makes free throw 1 of 2,,24,26
141,2,10:15.0,B. Portis makes free throw 2 of 2,,25,26
142,2,10:04.0,,S. Napier misses 3-pt jump shot from 26 ft,25,26
143,2,10:01.0,Defensive rebound by J. Parker,,25,26
144,2,9:57.0,Turnover by S. Harrison (bad pass),,25,26
145,2,9:57.0,,R. Kurucs enters the game for S. Napier,25,26
146,2,9:43.0,,R. Hollis-Jefferson makes 2-pt jump shot from 16 ft (assist by D. Russell),25,28
147,2,9:28.0,J. Parker makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),,28,28
148,2,9:16.0,,E. Davis makes 2-pt dunk from 1 ft (assist by D. Russell),28,30
149,2,8:59.0,J. Parker misses 2-pt layup from 1 ft,,28,30
150,2,8:59.0,Offensive rebound by Team,,28,30
151,2,8:54.0,J. Parker makes 2-pt jump shot from 4 ft,,30,30
152,2,8:40.0,,Personal foul by R. Arcidiacono (drawn by D. Carroll),30,30
153,2,8:30.0,,D. Carroll makes 2-pt layup from 2 ft (assist by E. Davis),30,32
154,2,8:30.0,Violation by Team (def goaltending),,30,32
155,2,8:21.0,S. Harrison makes 3-pt jump shot from 23 ft (assist by B. Portis),,33,32
156,2,8:13.0,,Personal foul by A. Blakeney (drawn by R. Kurucs),33,32
157,2,8:05.0,,E. Davis misses 2-pt layup from 6 ft,33,32
158,2,8:01.0,Defensive rebound by A. Blakeney,,33,32
159,2,7:58.0,A. Blakeney makes 2-pt layup from 1 ft,,35,32
160,2,7:48.0,,Shooting foul by J. Parker (drawn by R. Hollis-Jefferson),35,32
161,2,7:48.0,,R. Hollis-Jefferson makes free throw 1 of 2,35,33
162,2,7:48.0,L. Markkanen enters the game for J. Parker,,35,33
163,2,7:48.0,,R. Hollis-Jefferson misses free throw 2 of 2,35,33
164,2,7:45.0,Defensive rebound by B. Portis,,35,33
165,2,7:37.0,R. Arcidiacono misses 2-pt jump shot from 14 ft,,35,33
166,2,7:34.0,,Defensive rebound by R. Hollis-Jefferson,35,33
167,2,7:30.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,35,35
168,2,7:20.0,S. Harrison makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),,38,35
169,2,7:04.0,,D. Carroll misses 2-pt layup from 1 ft,38,35
170,2,7:03.0,Defensive rebound by L. Markkanen,,38,35
171,2,6:55.0,L. Markkanen misses 3-pt jump shot from 25 ft,,38,35
172,2,6:52.0,Offensive rebound by A. Blakeney,,38,35
173,2,6:48.0,Shooting foul by D. Carroll (drawn by L. Markkanen),,38,35
174,2,6:48.0,,Brooklyn full timeout,38,35
175,2,6:48.0,K. Dunn enters the game for R. Arcidiacono,,38,35
176,2,6:48.0,Z. LaVine enters the game for A. Blakeney,,38,35
177,2,6:48.0,,J. Harris enters the game for D. Carroll,38,35
178,2,6:48.0,L. Markkanen makes free throw 1 of 2,,39,35
179,2,6:48.0,L. Markkanen makes free throw 2 of 2,,40,35
180,2,6:27.0,,D. Russell misses 2-pt jump shot from 12 ft,40,35
181,2,6:24.0,Defensive rebound by L. Markkanen,,40,35
182,2,6:11.0,L. Markkanen misses 3-pt jump shot from 24 ft,,40,35
183,2,6:07.0,,Defensive rebound by R. Hollis-Jefferson,40,35
184,2,6:00.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by D. Russell),40,37
185,2,5:38.0,K. Dunn misses 2-pt jump shot from 18 ft,,40,37
186,2,5:37.0,Offensive rebound by Team,,40,37
187,2,5:37.0,,Loose ball foul by J. Harris (drawn by B. Portis),40,37
188,2,5:37.0,,J. Allen enters the game for E. Davis,40,37
189,2,5:32.0,Turnover by K. Dunn (bad pass; steal by D. Russell),,40,37
190,2,5:29.0,,Turnover by J. Allen (bad pass; steal by Z. LaVine),40,37
191,2,5:20.0,Personal foul by R. Kurucs (drawn by L. Markkanen),,40,37
192,2,5:20.0,W. Selden enters the game for S. Harrison,,40,37
193,2,5:13.0,Z. LaVine makes 2-pt layup from 2 ft,,42,37
194,2,4:58.0,,R. Kurucs misses 3-pt jump shot from 25 ft,42,37
195,2,4:56.0,Defensive rebound by Team,,42,37
196,2,4:56.0,R. Lopez enters the game for B. Portis,,42,37
197,2,4:56.0,,T. Graham enters the game for R. Hollis-Jefferson,42,37
198,2,4:56.0,,S. Napier enters the game for D. Russell,42,37
199,2,4:47.0,Personal foul by T. Graham (drawn by Z. LaVine),,42,37
200,2,4:47.0,Z. LaVine makes free throw 1 of 2,,43,37
201,2,4:47.0,Z. LaVine makes free throw 2 of 2,,44,37
202,2,4:38.0,,Personal foul by W. Selden (drawn by J. Harris),44,37
203,2,4:38.0,,J. Harris makes free throw 1 of 2,44,38
204,2,4:38.0,,J. Harris makes free throw 2 of 2,44,39
205,2,4:26.0,R. Lopez misses 2-pt hook shot from 3 ft,,44,39
206,2,4:22.0,,Defensive rebound by R. Kurucs,44,39
207,2,3:59.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by J. Allen),44,42
208,2,3:38.0,Z. LaVine makes 2-pt jump shot from 14 ft,,46,42
209,2,3:28.0,,R. Kurucs misses 3-pt jump shot from 26 ft,46,42
210,2,3:25.0,Defensive rebound by R. Lopez,,46,42
211,2,3:18.0,Turnover by K. Dunn (lost ball; steal by J. Harris),,46,42
212,2,3:12.0,,S. Napier misses 3-pt jump shot from 25 ft,46,42
213,2,3:06.0,Defensive rebound by W. Selden,,46,42
214,2,2:54.0,Z. LaVine makes 3-pt jump shot from 26 ft,,49,42
215,2,2:40.0,,S. Napier misses 2-pt jump shot from 14 ft (block by K. Dunn),49,42
216,2,2:37.0,Defensive rebound by L. Markkanen,,49,42
217,2,2:29.0,Z. LaVine makes 2-pt jump shot from 6 ft,,51,42
218,2,2:06.0,,R. Kurucs makes 2-pt layup from 3 ft (assist by S. Napier),51,44
219,2,1:43.0,Z. LaVine misses 2-pt jump shot from 8 ft,,51,44
220,2,1:41.0,,Defensive rebound by S. Napier,51,44
221,2,1:32.0,,J. Harris misses 3-pt jump shot from 25 ft,51,44
222,2,1:29.0,Defensive rebound by Team,,51,44
223,2,1:29.0,,Loose ball foul by R. Kurucs (drawn by R. Lopez),51,44
224,2,1:29.0,R. Lopez misses free throw 1 of 2,,51,44
225,2,1:29.0,Offensive rebound by Team,,51,44
226,2,1:29.0,S. Harrison enters the game for W. Selden,,51,44
227,2,1:29.0,,D. Carroll enters the game for R. Kurucs,51,44
228,2,1:29.0,R. Lopez makes free throw 2 of 2,,52,44
229,2,1:16.0,,S. Napier misses 3-pt jump shot from 25 ft,52,44
230,2,1:12.0,Defensive rebound by L. Markkanen,,52,44
231,2,1:08.0,Turnover by K. Dunn (lost ball; steal by S. Napier),,52,44
232,2,1:04.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by T. Graham),52,47
233,2,0:46.0,Z. LaVine makes 2-pt jump shot from 4 ft,,54,47
234,2,0:31.0,,S. Napier misses 3-pt jump shot from 25 ft,54,47
235,2,0:28.0,Defensive rebound by L. Markkanen,,54,47
236,2,0:10.0,Z. LaVine misses 3-pt jump shot from 25 ft,,54,47
237,2,0:07.0,,Defensive rebound by S. Napier,54,47
238,2,0:01.0,,S. Napier makes 3-pt jump shot from 25 ft,54,50
239,3,11:49.0,,D. Russell makes 2-pt jump shot from 7 ft (assist by T. Graham),54,52
240,3,11:33.0,W. Selden misses 3-pt jump shot from 26 ft,,54,52
241,3,11:30.0,,Defensive rebound by D. Russell,54,52
242,3,11:23.0,,D. Russell makes 2-pt jump shot from 11 ft,54,54
243,3,11:02.0,Shooting foul by T. Graham (drawn by L. Markkanen),,54,54
244,3,11:02.0,L. Markkanen makes free throw 1 of 2,,55,54
245,3,11:02.0,L. Markkanen misses free throw 2 of 2,,55,54
246,3,11:00.0,,Defensive rebound by R. Kurucs,55,54
247,3,10:51.0,,Shooting foul by W. Selden (drawn by J. Allen),55,54
248,3,10:51.0,,J. Allen misses free throw 1 of 2,55,54
249,3,10:51.0,,Offensive rebound by Team,55,54
250,3,10:51.0,,J. Allen makes free throw 2 of 2,55,55
251,3,10:42.0,K. Dunn makes 2-pt jump shot from 13 ft,,57,55
252,3,10:24.0,,D. Russell misses 2-pt jump shot from 16 ft,57,55
253,3,10:21.0,,Offensive rebound by R. Kurucs,57,55
254,3,10:18.0,,T. Graham misses 3-pt jump shot from 23 ft,57,55
255,3,10:14.0,Defensive rebound by K. Dunn,,57,55
256,3,10:06.0,Z. LaVine misses 2-pt jump shot from 9 ft,,57,55
257,3,10:03.0,,Defensive rebound by J. Harris,57,55
258,3,9:58.0,,Personal foul by R. Lopez (drawn by D. Russell),57,55
259,3,9:51.0,,J. Harris makes 2-pt layup from 2 ft,57,57
260,3,9:36.0,R. Lopez misses 2-pt hook shot from 5 ft,,57,57
261,3,9:34.0,,Defensive rebound by T. Graham,57,57
262,3,9:29.0,,J. Harris misses 3-pt jump shot from 26 ft,57,57
263,3,9:26.0,Defensive rebound by L. Markkanen,,57,57
264,3,9:21.0,K. Dunn makes 3-pt jump shot from 25 ft (assist by L. Markkanen),,60,57
265,3,9:10.0,,J. Allen misses 2-pt hook shot from 4 ft,60,57
266,3,9:10.0,Defensive rebound by R. Lopez,,60,57
267,3,9:04.0,Personal foul by R. Kurucs (drawn by L. Markkanen),,60,57
268,3,8:55.0,W. Selden makes 2-pt jump shot from 15 ft,,62,57
269,3,8:48.0,,Personal foul by K. Dunn (drawn by D. Russell),62,57
270,3,8:41.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Allen),62,60
271,3,8:22.0,L. Markkanen misses 2-pt layup from 2 ft,,62,60
272,3,8:20.0,,Defensive rebound by T. Graham,62,60
273,3,8:17.0,,D. Russell misses 3-pt jump shot from 25 ft,62,60
274,3,8:14.0,,Offensive rebound by Team,62,60
275,3,8:09.0,,R. Kurucs misses 3-pt jump shot from 25 ft,62,60
276,3,8:09.0,Defensive rebound by Team,,62,60
277,3,7:58.0,Z. LaVine misses 2-pt jump shot from 18 ft,,62,60
278,3,7:54.0,,Defensive rebound by J. Harris,62,60
279,3,7:50.0,,T. Graham misses 2-pt jump shot from 14 ft,62,60
280,3,7:49.0,,Offensive rebound by Team,62,60
281,3,7:49.0,Loose ball foul by L. Markkanen (drawn by J. Allen),,62,60
282,3,7:46.0,,Shooting foul by Z. LaVine (drawn by R. Kurucs),62,60
283,3,7:46.0,,R. Kurucs makes free throw 1 of 2,62,61
284,3,7:46.0,,R. Kurucs makes free throw 2 of 2,62,62
285,3,7:39.0,Turnover by K. Dunn (out of bounds lost ball),,62,62
286,3,7:23.0,,T. Graham makes 2-pt layup from 2 ft (assist by J. Harris),62,64
287,3,7:10.0,R. Lopez makes 2-pt dunk from 2 ft (assist by Z. LaVine),,64,64
288,3,6:56.0,,Personal foul by K. Dunn (drawn by T. Graham),64,64
289,3,6:56.0,,Brooklyn full timeout,64,64
290,3,6:56.0,R. Arcidiacono enters the game for K. Dunn,,64,64
291,3,6:56.0,,T. Graham makes free throw 1 of 2,64,65
292,3,6:56.0,,T. Graham misses free throw 2 of 2,64,65
293,3,6:53.0,Defensive rebound by L. Markkanen,,64,65
294,3,6:39.0,R. Arcidiacono misses 3-pt jump shot from 25 ft,,64,65
295,3,6:36.0,,Defensive rebound by J. Harris,64,65
296,3,6:28.0,,D. Russell makes 2-pt jump shot from 11 ft,64,67
297,3,6:13.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by W. Selden),,66,67
298,3,5:54.0,,J. Allen misses 2-pt layup from 3 ft,66,67
299,3,5:51.0,Defensive rebound by L. Markkanen,,66,67
300,3,5:48.0,Shooting foul by R. Kurucs (drawn by R. Lopez),,66,67
301,3,5:48.0,R. Lopez makes free throw 1 of 2,,67,67
302,3,5:48.0,,D. Carroll enters the game for R. Kurucs,67,67
303,3,5:48.0,,S. Napier enters the game for D. Russell,67,67
304,3,5:48.0,R. Lopez misses free throw 2 of 2,,67,67
305,3,5:44.0,,Defensive rebound by T. Graham,67,67
306,3,5:34.0,,Personal foul by R. Arcidiacono (drawn by S. Napier),67,67
307,3,5:34.0,,S. Napier makes free throw 1 of 2,67,68
308,3,5:34.0,,S. Napier misses free throw 2 of 2,67,68
309,3,5:31.0,Defensive rebound by L. Markkanen,,67,68
310,3,5:20.0,L. Markkanen misses 3-pt jump shot from 25 ft,,67,68
311,3,5:17.0,,Defensive rebound by J. Allen,67,68
312,3,5:07.0,,S. Napier makes 3-pt jump shot from 25 ft,67,71
313,3,5:05.0,Chicago full timeout,,67,71
314,3,5:05.0,B. Portis enters the game for R. Lopez,,67,71
315,3,4:52.0,Personal foul by T. Graham (drawn by Z. LaVine),,67,71
316,3,4:52.0,,R. Hollis-Jefferson enters the game for T. Graham,67,71
317,3,4:44.0,Z. LaVine makes 2-pt layup from 5 ft,,69,71
318,3,4:28.0,,Personal foul by Z. LaVine (drawn by D. Carroll),69,71
319,3,4:28.0,,D. Carroll makes free throw 1 of 2,69,72
320,3,4:28.0,,D. Carroll makes free throw 2 of 2,69,73
321,3,4:15.0,Turnover by Z. LaVine (lost ball; steal by D. Carroll),,69,73
322,3,4:10.0,,J. Harris misses 3-pt jump shot from 25 ft,69,73
323,3,4:07.0,Defensive rebound by L. Markkanen,,69,73
324,3,3:51.0,Shooting foul by R. Hollis-Jefferson (drawn by Z. LaVine),,69,73
325,3,3:51.0,Z. LaVine makes free throw 1 of 2,,70,73
326,3,3:51.0,J. Parker enters the game for L. Markkanen,,70,73
327,3,3:51.0,Z. LaVine misses free throw 2 of 2,,70,73
328,3,3:49.0,,Defensive rebound by R. Hollis-Jefferson,70,73
329,3,3:33.0,,S. Napier makes 2-pt jump shot from 18 ft,70,75
330,3,3:13.0,W. Selden misses 2-pt jump shot from 13 ft,,70,75
331,3,3:10.0,,Defensive rebound by J. Allen,70,75
332,3,3:05.0,,D. Carroll misses 2-pt layup from 5 ft,70,75
333,3,3:03.0,Defensive rebound by Z. LaVine,,70,75
334,3,2:59.0,R. Arcidiacono misses 3-pt jump shot from 23 ft,,70,75
335,3,2:56.0,,Defensive rebound by R. Hollis-Jefferson,70,75
336,3,2:50.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by J. Parker),70,75
337,3,2:49.0,Personal foul by J. Harris (drawn by J. Parker),,70,75
338,3,2:49.0,,E. Davis enters the game for J. Allen,70,75
339,3,2:49.0,,D. Russell enters the game for J. Harris,70,75
340,3,2:49.0,J. Parker makes free throw 1 of 2,,71,75
341,3,2:49.0,S. Harrison enters the game for W. Selden,,71,75
342,3,2:49.0,J. Parker misses free throw 2 of 2,,71,75
343,3,2:46.0,,Defensive rebound by E. Davis,71,75
344,3,2:25.0,,Shooting foul by R. Arcidiacono (drawn by S. Napier),71,75
345,3,2:25.0,,S. Napier makes free throw 1 of 2,71,76
346,3,2:25.0,,S. Napier misses free throw 2 of 2,71,76
347,3,2:23.0,Defensive rebound by B. Portis,,71,76
348,3,2:06.0,B. Portis makes 2-pt layup from 2 ft (assist by J. Parker),,73,76
349,3,1:54.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by E. Davis),73,78
350,3,1:41.0,B. Portis misses 3-pt jump shot from 25 ft,,73,78
351,3,1:38.0,,Defensive rebound by D. Russell,73,78
352,3,1:32.0,,Shooting foul by B. Portis (drawn by D. Carroll),73,78
353,3,1:32.0,,D. Carroll misses free throw 1 of 3,73,78
354,3,1:32.0,,Offensive rebound by Team,73,78
355,3,1:32.0,,D. Carroll makes free throw 2 of 3,73,79
356,3,1:32.0,,D. Carroll misses free throw 3 of 3,73,79
357,3,1:30.0,Defensive rebound by B. Portis,,73,79
358,3,1:19.0,B. Portis makes 2-pt layup from 2 ft (assist by R. Arcidiacono),,75,79
359,3,1:04.0,,D. Russell misses 2-pt jump shot from 5 ft (block by S. Harrison),75,79
360,3,1:01.0,,Offensive rebound by D. Russell,75,79
361,3,0:59.0,,D. Russell makes 2-pt jump shot from 12 ft,75,81
362,3,0:51.0,Z. LaVine makes 2-pt jump shot from 8 ft,,77,81
363,3,0:38.0,,D. Carroll misses 3-pt jump shot from 26 ft,77,81
364,3,0:35.0,Defensive rebound by J. Parker,,77,81
365,3,0:30.0,J. Parker misses 3-pt jump shot from 26 ft,,77,81
366,3,0:27.0,Offensive rebound by J. Parker,,77,81
367,3,0:27.0,J. Parker makes 2-pt layup from 2 ft,,79,81
368,3,0:04.0,,D. Russell makes 2-pt layup from 3 ft,79,83
369,3,0:00.0,J. Parker misses 3-pt jump shot from 36 ft,,79,83
370,3,0:00.0,Offensive rebound by Team,,79,83
371,4,11:44.0,W. Selden misses 3-pt jump shot from 25 ft,,79,83
372,4,11:40.0,,Defensive rebound by E. Davis,79,83
373,4,11:33.0,,Shooting foul by B. Portis (drawn by D. Russell),79,83
374,4,11:33.0,,D. Russell makes free throw 1 of 2,79,84
375,4,11:33.0,,D. Russell makes free throw 2 of 2,79,85
376,4,11:14.0,Shooting foul by E. Davis (drawn by R. Arcidiacono),,79,85
377,4,11:14.0,R. Arcidiacono makes free throw 1 of 2,,80,85
378,4,11:14.0,R. Arcidiacono makes free throw 2 of 2,,81,85
379,4,10:58.0,,Offensive foul by E. Davis (drawn by R. Arcidiacono),81,85
380,4,10:58.0,,Turnover by E. Davis (offensive foul),81,85
381,4,10:49.0,R. Arcidiacono misses 3-pt jump shot from 25 ft,,81,85
382,4,10:46.0,,Defensive rebound by E. Davis,81,85
383,4,10:33.0,,Personal foul by J. Parker (drawn by D. Carroll),81,85
