,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,TORONTO_ACTION,GOLDEN STATE_SCORE,TORONTO_SCORE
370,4,6:15.0,,S. Ibaka misses free throw 1 of 2,104,108
371,4,6:15.0,,S. Ibaka makes free throw 2 of 2,104,109
372,4,5:55.0,K. Durant misses 2-pt jump shot from 16 ft,,104,109
373,4,5:54.0,Offensive rebound by Team,,104,109
374,4,5:54.0,,Loose ball foul by D. Wright (drawn by J. Bell),104,109
375,4,5:54.0,,K. Leonard enters the game for D. Wright,104,109
376,4,5:45.0,A. Iguodala misses 3-pt jump shot from 27 ft,,104,109
377,4,5:42.0,,Defensive rebound by K. Leonard,104,109
378,4,5:32.0,,K. Lowry misses 2-pt layup from 2 ft (block by A. Iguodala),104,109
379,4,5:30.0,Defensive rebound by D. Lee,,104,109
380,4,5:28.0,D. Lee misses 2-pt layup from 1 ft (block by S. Ibaka),,104,109
381,4,5:25.0,Offensive rebound by J. Bell,,104,109
382,4,5:23.0,K. Thompson misses 3-pt jump shot from 24 ft,,104,109
383,4,5:21.0,,Defensive rebound by K. Leonard,104,109
384,4,5:14.0,,K. Leonard makes 2-pt jump shot from 20 ft,104,111
385,4,4:54.0,K. Durant misses 2-pt layup from 1 ft,,104,111
386,4,4:52.0,,Defensive rebound by K. Leonard,104,111
387,4,4:43.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),104,114
388,4,4:41.0,Golden State full timeout,,104,114
389,4,4:41.0,J. Jerebko enters the game for J. Bell,,104,114
390,4,4:41.0,K. Looney enters the game for D. Lee,,104,114
391,4,4:24.0,K. Durant misses 2-pt jump shot from 9 ft,,104,114
392,4,4:22.0,Offensive rebound by K. Durant,,104,114
393,4,4:20.0,J. Jerebko makes 3-pt jump shot from 26 ft (assist by K. Durant),,107,114
394,4,3:53.0,,Turnover by P. Siakam (lost ball; steal by A. Iguodala),107,114
395,4,3:41.0,Shooting foul by S. Ibaka (drawn by K. Looney),,107,114
396,4,3:41.0,K. Looney misses free throw 1 of 2,,107,114
397,4,3:41.0,Offensive rebound by Team,,107,114
398,4,3:41.0,K. Looney makes free throw 2 of 2,,108,114
399,4,3:24.0,,D. Green misses 3-pt jump shot from 26 ft,108,114
400,4,3:21.0,Defensive rebound by J. Jerebko,,108,114
401,4,3:09.0,K. Looney misses 2-pt layup from 2 ft (block by D. Green),,108,114
402,4,3:09.0,Offensive rebound by Team,,108,114
403,4,3:01.0,J. Jerebko misses 3-pt jump shot from 28 ft,,108,114
404,4,2:56.0,Offensive rebound by A. Iguodala,,108,114
405,4,2:53.0,K. Thompson misses 3-pt jump shot from 27 ft,,108,114
406,4,2:49.0,,Defensive rebound by K. Lowry,108,114
407,4,2:49.0,,Personal foul by J. Jerebko (drawn by K. Lowry),108,114
408,4,2:35.0,,K. Lowry misses 3-pt jump shot from 25 ft,108,114
409,4,2:32.0,Defensive rebound by K. Durant,,108,114
410,4,2:26.0,K. Durant makes 2-pt dunk from 1 ft,,110,114
411,4,1:58.0,,S. Ibaka misses 3-pt jump shot from 25 ft,110,114
412,4,1:56.0,Defensive rebound by K. Durant,,110,114
413,4,1:40.0,K. Durant misses 2-pt layup from 2 ft,,110,114
414,4,1:40.0,Offensive rebound by K. Looney,,110,114
415,4,1:40.0,K. Looney makes 2-pt layup from 1 ft,,112,114
416,4,1:40.0,,Toronto full timeout,112,114
417,4,1:31.0,,K. Leonard makes 2-pt jump shot from 14 ft,112,116
418,4,1:20.0,Shooting foul by P. Siakam (drawn by K. Durant),,112,116
419,4,1:20.0,K. Durant makes free throw 1 of 2,,113,116
420,4,1:20.0,K. Durant misses free throw 2 of 2,,113,116
421,4,1:16.0,Offensive rebound by K. Looney,,113,116
422,4,1:15.0,K. Thompson misses 3-pt jump shot from 27 ft,,113,116
423,4,1:13.0,,Defensive rebound by K. Leonard,113,116
424,4,0:56.0,,K. Lowry makes 3-pt jump shot from 23 ft,113,119
425,4,0:45.0,K. Durant makes 3-pt jump shot from 28 ft,,116,119
426,4,0:23.0,,K. Leonard misses 2-pt jump shot from 19 ft,116,119
427,4,0:19.0,Defensive rebound by K. Looney,,116,119
428,4,0:09.0,K. Durant makes 3-pt jump shot from 24 ft,,119,119
429,4,0:08.0,,Toronto full timeout,119,119
430,1OT,4:42.0,,P. Siakam makes 2-pt hook shot from 4 ft (assist by K. Lowry),119,121
431,1OT,4:30.0,Personal foul by K. Leonard (drawn by K. Durant),,119,121
432,1OT,4:21.0,J. Jerebko misses 3-pt jump shot from 23 ft,,119,121
433,1OT,4:18.0,,Defensive rebound by K. Lowry,119,121
434,1OT,4:08.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by K. Lowry),119,123
435,1OT,3:52.0,Turnover by J. Jerebko (traveling),,119,123
436,1OT,3:38.0,,K. Leonard misses 2-pt jump shot from 2 ft,119,123
437,1OT,3:36.0,Defensive rebound by K. Durant,,119,123
438,1OT,3:33.0,Personal foul by K. Lowry (drawn by K. Thompson),,119,123
439,1OT,3:30.0,Personal foul by D. Green (drawn by K. Thompson),,119,123
440,1OT,3:27.0,Shooting foul by K. Leonard (drawn by K. Durant),,119,123
441,1OT,3:27.0,K. Durant makes free throw 1 of 2,,120,123
442,1OT,3:27.0,K. Durant makes free throw 2 of 2,,121,123
443,1OT,3:02.0,,K. Lowry misses 2-pt jump shot from 10 ft,121,123
444,1OT,3:01.0,Defensive rebound by K. Thompson,,121,123
445,1OT,2:53.0,K. Durant makes 2-pt jump shot from 14 ft,,123,123
446,1OT,2:29.0,,P. Siakam misses 3-pt jump shot from 24 ft,123,123
447,1OT,2:26.0,Defensive rebound by K. Looney,,123,123
448,1OT,2:14.0,Turnover by K. Thompson (lost ball; steal by K. Lowry),,123,123
449,1OT,2:07.0,,D. Green makes 3-pt jump shot from 28 ft (assist by K. Lowry),123,126
450,1OT,1:53.0,Turnover by K. Durant (out of bounds lost ball),,123,126
451,1OT,1:35.0,,Personal foul by K. Durant (drawn by K. Leonard),123,126
452,1OT,1:20.0,,Turnover by S. Ibaka (off goaltending),123,126
453,1OT,1:08.0,Turnover by A. Iguodala (lost ball; steal by K. Lowry),,123,126
454,1OT,1:05.0,,Shooting foul by A. Iguodala (drawn by P. Siakam),123,126
455,1OT,1:05.0,,P. Siakam makes free throw 1 of 2,123,127
456,1OT,1:05.0,,P. Siakam makes free throw 2 of 2,123,128
457,1OT,0:55.0,J. Jerebko makes 2-pt layup from 1 ft (assist by K. Looney),,125,128
458,1OT,0:32.0,,K. Leonard misses 2-pt jump shot from 16 ft,125,128
459,1OT,0:30.0,Defensive rebound by J. Jerebko,,125,128
460,1OT,0:22.0,Turnover by A. Iguodala (traveling),,125,128
461,1OT,0:22.0,,Personal take foul by J. Jerebko (drawn by P. Siakam),125,128
462,1OT,0:22.0,,P. Siakam makes free throw 1 of 2,125,129
463,1OT,0:22.0,,P. Siakam misses free throw 2 of 2,125,129
464,1OT,0:19.0,,Offensive rebound by K. Leonard,125,129
465,1OT,0:14.0,,Shooting foul by K. Durant (drawn by P. Siakam),125,129
466,1OT,0:14.0,,P. Siakam makes free throw 1 of 2,125,130
467,1OT,0:14.0,,P. Siakam makes free throw 2 of 2,125,131
468,1OT,0:14.0,Golden State full timeout,,125,131
469,1OT,0:11.0,K. Thompson misses 2-pt jump shot from 20 ft,,125,131
470,1OT,0:09.0,Offensive rebound by J. Jerebko,,125,131
471,1OT,0:07.0,J. Jerebko misses 2-pt jump shot from 19 ft,,125,131
472,1OT,0:07.0,Offensive rebound by Team,,125,131
473,1OT,0:04.0,J. Jerebko makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,128,131
