,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
386,4,7:40.0,K. Thomas misses 2-pt jump shot from 9 ft,,69,95
387,4,7:36.0,,Defensive rebound by J. Allen,69,95
388,4,7:14.0,,R. Kurucs misses 2-pt layup from 7 ft (block by T. Maker),69,95
389,4,7:11.0,Defensive rebound by I. Smith,,69,95
390,4,7:07.0,L. Galloway misses 2-pt layup from 3 ft,,69,95
391,4,7:04.0,,Defensive rebound by D. Russell,69,95
392,4,7:00.0,,Personal foul by T. Maker (drawn by S. Dinwiddie),69,95
393,4,6:50.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,69,95
394,4,6:48.0,,Offensive rebound by Team,69,95
395,4,6:38.0,,Offensive foul by R. Kurucs (drawn by I. Smith),69,95
396,4,6:38.0,,Turnover by R. Kurucs (offensive foul),69,95
397,4,6:25.0,L. Kennard misses 3-pt jump shot from 26 ft (block by D. Russell),,69,95
398,4,6:22.0,,Defensive rebound by A. Crabbe,69,95
399,4,6:16.0,,Personal foul by I. Smith (drawn by J. Allen),69,95
400,4,6:16.0,,J. Dudley enters the game for S. Dinwiddie,69,95
401,4,6:16.0,,J. Harris enters the game for R. Kurucs,69,95
402,4,6:12.0,,Personal foul by T. Maker (drawn by J. Allen),69,95
403,4,6:03.0,,J. Allen makes 2-pt dunk from 1 ft (assist by D. Russell),69,97
404,4,5:45.0,K. Thomas misses 3-pt jump shot from 26 ft,,69,97
405,4,5:41.0,Offensive rebound by L. Kennard,,69,97
406,4,5:39.0,T. Maker misses 3-pt jump shot from 23 ft,,69,97
407,4,5:36.0,,Defensive rebound by J. Harris,69,97
408,4,5:19.0,,Shooting foul by L. Galloway (drawn by J. Allen),69,97
409,4,5:19.0,,Offensive rebound by Team,69,97
410,4,5:19.0,,J. Allen misses free throw 1 of 2,69,97
411,4,5:19.0,,S. Napier enters the game for A. Crabbe,69,97
412,4,5:19.0,,T. Pinson enters the game for D. Russell,69,97
413,4,5:19.0,,J. Allen makes free throw 2 of 2,69,98
414,4,5:19.0,Detroit full timeout,,69,98
415,4,5:19.0,J. Leuer enters the game for L. Kennard,,69,98
416,4,5:19.0,G. Robinson enters the game for T. Maker,,69,98
417,4,5:19.0,,R. Hollis-Jefferson enters the game for J. Allen,69,98
418,4,5:19.0,,C. LeVert enters the game for J. Harris,69,98
419,4,4:55.0,K. Thomas misses 2-pt jump shot from 15 ft,,69,98
420,4,4:55.0,Offensive rebound by Team,,69,98
421,4,4:55.0,Turnover by Team (shot clock),,69,98
422,4,4:31.0,,C. LeVert makes 2-pt layup from 3 ft (assist by J. Dudley),69,100
423,4,4:09.0,G. Robinson misses 2-pt layup from 3 ft,,69,100
424,4,4:07.0,Offensive rebound by G. Robinson,,69,100
425,4,4:06.0,G. Robinson makes 2-pt layup from 4 ft,,71,100
426,4,3:51.0,,C. LeVert misses 2-pt layup from 6 ft,71,100
427,4,3:49.0,Defensive rebound by K. Thomas,,71,100
428,4,3:46.0,G. Robinson makes 2-pt dunk at rim (assist by K. Thomas),,73,100
429,4,3:30.0,,Shooting foul by J. Leuer (drawn by R. Hollis-Jefferson),73,100
430,4,3:30.0,,R. Hollis-Jefferson misses free throw 1 of 2,73,100
431,4,3:30.0,,Offensive rebound by Team,73,100
432,4,3:30.0,,R. Hollis-Jefferson misses free throw 2 of 2,73,100
433,4,3:28.0,Defensive rebound by G. Robinson,,73,100
434,4,3:09.0,I. Smith misses 2-pt jump shot from 21 ft,,73,100
435,4,3:06.0,,Defensive rebound by T. Pinson,73,100
436,4,3:01.0,,T. Pinson misses 2-pt layup from 6 ft,73,100
437,4,2:59.0,Defensive rebound by J. Leuer,,73,100
438,4,2:51.0,J. Leuer misses 2-pt jump shot from 12 ft,,73,100
439,4,2:49.0,,Defensive rebound by J. Dudley,73,100
440,4,2:27.0,,Turnover by C. LeVert (traveling),73,100
441,4,2:27.0,Z. Pachulia enters the game for I. Smith,,73,100
442,4,2:11.0,L. Galloway misses 3-pt jump shot from 25 ft,,73,100
443,4,2:07.0,,Defensive rebound by J. Dudley,73,100
444,4,2:02.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,73,100
445,4,2:00.0,Defensive rebound by Z. Pachulia,,73,100
446,4,1:54.0,J. Leuer misses 2-pt layup from 5 ft (block by R. Hollis-Jefferson),,73,100
447,4,1:54.0,Offensive rebound by J. Leuer,,73,100
448,4,1:51.0,J. Leuer misses 2-pt layup from 3 ft,,73,100
449,4,1:49.0,,Defensive rebound by S. Napier,73,100
450,4,1:31.0,,T. Pinson makes 3-pt jump shot from 29 ft (assist by C. LeVert),73,103
451,4,1:17.0,G. Robinson misses 3-pt jump shot from 23 ft,,73,103
452,4,1:13.0,,Defensive rebound by S. Napier,73,103
453,4,1:02.0,,J. Dudley misses 3-pt jump shot from 25 ft,73,103
454,4,0:59.0,Defensive rebound by J. Leuer,,73,103
455,4,0:47.0,K. Thomas misses 3-pt jump shot from 23 ft,,73,103
456,4,0:45.0,,Defensive rebound by R. Hollis-Jefferson,73,103
457,4,0:27.0,,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,73,103
458,4,0:24.0,Defensive rebound by K. Thomas,,73,103
459,4,0:11.0,G. Robinson makes 2-pt jump shot from 16 ft (assist by Z. Pachulia),,75,103
