,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
69,1,4:47.0,,J. Harden misses 2-pt layup from 2 ft,18,15
70,1,4:46.0,,Offensive rebound by K. Faried,18,15
71,1,4:45.0,,Shooting foul by D. Bender (drawn by K. Faried),18,15
72,1,4:45.0,,K. Faried makes free throw 1 of 2,18,16
73,1,4:45.0,,K. Faried makes free throw 2 of 2,18,17
74,1,4:36.0,D. Booker makes 2-pt jump shot from 17 ft,,20,17
75,1,4:20.0,,K. Faried makes 2-pt dunk at rim (assist by J. Harden),20,19
76,1,4:04.0,K. Oubre makes 2-pt layup from 1 ft (assist by D. Booker),,22,19
77,1,4:04.0,Shooting foul by I. Shumpert (drawn by K. Oubre),,22,19
78,1,4:04.0,R. Holmes enters the game for D. Ayton,,22,19
79,1,4:04.0,J. Jackson enters the game for D. Bender,,22,19
80,1,4:04.0,K. Oubre makes free throw 1 of 1,,23,19
81,1,3:48.0,,I. Shumpert misses 2-pt jump shot from 12 ft,23,19
82,1,3:47.0,Defensive rebound by R. Holmes,,23,19
83,1,3:26.0,M. Bridges misses 3-pt jump shot from 25 ft,,23,19
84,1,3:25.0,,Defensive rebound by I. Shumpert,23,19
85,1,3:11.0,,J. Harden makes 2-pt layup from 1 ft,23,21
86,1,3:06.0,Offensive foul by D. Booker (drawn by A. Rivers),,23,21
87,1,3:06.0,Turnover by D. Booker (offensive foul),,23,21
88,1,2:58.0,,J. Harden makes 2-pt layup at rim,23,23
89,1,2:52.0,Phoenix full timeout,,23,23
90,1,2:45.0,R. Holmes makes 2-pt jump shot from 5 ft,,25,23
91,1,2:23.0,,Turnover by J. Harden (lost ball; steal by M. Bridges),25,23
92,1,2:10.0,R. Holmes makes 2-pt layup from 1 ft (assist by J. Jackson),,27,23
93,1,2:10.0,Shooting foul by G. Green (drawn by R. Holmes),,27,23
94,1,2:10.0,J. Crawford enters the game for K. Oubre,,27,23
95,1,2:10.0,R. Holmes makes free throw 1 of 1,,28,23
96,1,1:53.0,,J. Harden misses 3-pt jump shot from 24 ft,28,23
97,1,1:52.0,Defensive rebound by D. Booker,,28,23
98,1,1:36.0,R. Holmes misses 2-pt layup from 1 ft,,28,23
99,1,1:35.0,,Defensive rebound by K. Faried,28,23
100,1,1:25.0,,I. Shumpert makes 3-pt jump shot from 26 ft (assist by J. Harden),28,26
101,1,1:05.0,R. Holmes misses 2-pt layup from 3 ft (block by J. Harden),,28,26
102,1,1:04.0,,Defensive rebound by I. Shumpert,28,26
103,1,0:59.0,,J. Harden misses 3-pt jump shot from 25 ft,28,26
104,1,0:58.0,Defensive rebound by R. Holmes,,28,26
105,1,0:53.0,D. Booker makes 2-pt layup from 1 ft (assist by J. Crawford),,30,26
106,1,0:39.0,,J. Harden misses 2-pt jump shot from 5 ft,30,26
107,1,0:37.0,Defensive rebound by Team,,30,26
108,1,0:37.0,,Loose ball foul by K. Faried (drawn by R. Holmes),30,26
109,1,0:37.0,R. Holmes misses free throw 1 of 2,,30,26
110,1,0:37.0,Offensive rebound by Team,,30,26
111,1,0:37.0,,E. Gordon enters the game for I. Shumpert,30,26
112,1,0:37.0,R. Holmes makes free throw 2 of 2,,31,26
113,1,0:27.0,,J. Harden misses 2-pt jump shot from 18 ft,31,26
114,1,0:26.0,Defensive rebound by R. Holmes,,31,26
115,1,0:04.0,J. Crawford misses 3-pt jump shot from 23 ft,,31,26
116,1,0:02.0,,Defensive rebound by K. Faried,31,26
117,1,0:00.0,,A. Rivers misses 3-pt jump shot from 47 ft,31,26
118,1,0:00.0,,Offensive rebound by Team,31,26
119,2,11:44.0,J. Jackson misses 2-pt jump shot from 20 ft,,31,26
120,2,11:43.0,Offensive rebound by R. Holmes,,31,26
121,2,11:39.0,R. Holmes misses 2-pt layup from 4 ft (block by G. Green),,31,26
122,2,11:38.0,,Defensive rebound by E. Gordon,31,26
123,2,11:33.0,,I. Shumpert misses 3-pt jump shot from 25 ft,31,26
124,2,11:32.0,Defensive rebound by M. Bridges,,31,26
125,2,11:25.0,Turnover by J. Crawford (bad pass),,31,26
126,2,11:12.0,,G. Green misses 3-pt jump shot from 23 ft,31,26
127,2,11:11.0,Defensive rebound by R. Holmes,,31,26
128,2,10:57.0,J. Jackson makes 2-pt dunk from 2 ft,,33,26
129,2,10:45.0,,E. Gordon makes 2-pt layup at rim,33,28
130,2,10:30.0,R. Holmes misses 2-pt layup from 1 ft,,33,28
131,2,10:29.0,,Defensive rebound by K. Faried,33,28
132,2,10:27.0,Technical foul by R. Holmes,,33,28
133,2,10:27.0,,E. Gordon makes technical free throw,33,29
134,2,10:27.0,D. Ayton enters the game for R. Holmes,,33,29
135,2,10:27.0,,D. House enters the game for G. Green,33,29
136,2,10:27.0,,P. Tucker enters the game for I. Shumpert,33,29
137,2,10:18.0,,K. Faried misses 2-pt layup from 4 ft,33,29
138,2,10:17.0,Defensive rebound by D. Ayton,,33,29
139,2,10:14.0,Turnover by D. Ayton (bad pass; steal by P. Tucker),,33,29
140,2,10:13.0,,K. Faried misses 2-pt dunk at rim (block by J. Jackson),33,29
141,2,10:12.0,Defensive rebound by M. Bridges,,33,29
142,2,10:00.0,J. Crawford misses 3-pt jump shot from 25 ft,,33,29
143,2,9:58.0,,Defensive rebound by K. Faried,33,29
144,2,9:54.0,,E. Gordon makes 3-pt jump shot from 25 ft,33,32
145,2,9:43.0,T. Daniels misses 3-pt jump shot from 27 ft,,33,32
146,2,9:43.0,,Defensive rebound by E. Gordon,33,32
147,2,9:31.0,,A. Rivers makes 2-pt layup from 1 ft,33,34
148,2,9:12.0,D. Ayton makes 2-pt jump shot from 12 ft (assist by T. Daniels),,35,34
149,2,9:01.0,,Shooting foul by T. Daniels (drawn by A. Rivers),35,34
150,2,9:01.0,,A. Rivers misses free throw 1 of 2,35,34
151,2,9:01.0,,Offensive rebound by Team,35,34
152,2,9:01.0,,C. Capela enters the game for K. Faried,35,34
153,2,9:01.0,,A. Rivers misses free throw 2 of 2,35,34
154,2,9:01.0,Defensive rebound by J. Jackson,,35,34
155,2,8:45.0,D. Ayton makes 2-pt hook shot from 5 ft (assist by T. Daniels),,37,34
156,2,8:27.0,,Shooting foul by M. Bridges (drawn by E. Gordon),37,34
157,2,8:27.0,,E. Gordon makes free throw 1 of 2,37,35
158,2,8:27.0,K. Oubre enters the game for T. Daniels,,37,35
159,2,8:27.0,,E. Gordon makes free throw 2 of 2,37,36
160,2,8:12.0,D. Ayton misses 2-pt jump shot from 12 ft,,37,36
161,2,8:10.0,,Defensive rebound by D. House,37,36
162,2,8:04.0,,E. Gordon misses 3-pt jump shot from 26 ft,37,36
163,2,8:03.0,Defensive rebound by M. Bridges,,37,36
164,2,7:56.0,Turnover by J. Crawford (bad pass),,37,36
165,2,7:38.0,,E. Gordon makes 2-pt layup from 1 ft,37,38
166,2,7:17.0,J. Jackson makes 2-pt jump shot from 7 ft,,39,38
167,2,7:04.0,,E. Gordon misses 3-pt jump shot from 25 ft,39,38
168,2,7:02.0,,Offensive rebound by P. Tucker,39,38
169,2,6:58.0,,A. Rivers misses 3-pt jump shot from 25 ft,39,38
170,2,6:55.0,Defensive rebound by Team,,39,38
171,2,6:55.0,,Houston full timeout,39,38
172,2,6:55.0,,J. Harden enters the game for A. Rivers,39,38
173,2,6:47.0,Personal foul by E. Gordon (drawn by K. Oubre),,39,38
174,2,6:38.0,K. Oubre misses 3-pt jump shot from 26 ft,,39,38
175,2,6:37.0,,Defensive rebound by P. Tucker,39,38
176,2,6:25.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),39,40
177,2,6:06.0,J. Jackson makes 2-pt jump shot from 22 ft,,41,40
178,2,5:57.0,,C. Capela makes 2-pt layup at rim (assist by J. Harden),41,42
179,2,5:57.0,,Shooting foul by J. Jackson (drawn by C. Capela),41,42
180,2,5:57.0,D. Booker enters the game for J. Crawford,,41,42
181,2,5:57.0,,C. Capela makes free throw 1 of 1,41,43
182,2,5:47.0,K. Oubre makes 2-pt jump shot from 15 ft (assist by D. Booker),,43,43
183,2,5:36.0,,Shooting foul by M. Bridges (drawn by J. Harden),43,43
184,2,5:36.0,,J. Harden makes free throw 1 of 2,43,44
185,2,5:36.0,,G. Green enters the game for E. Gordon,43,44
186,2,5:36.0,,J. Harden makes free throw 2 of 2,43,45
187,2,5:24.0,J. Jackson misses 3-pt jump shot from 23 ft,,43,45
188,2,5:23.0,,Defensive rebound by C. Capela,43,45
189,2,5:15.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),43,47
190,2,5:14.0,Phoenix full timeout,,43,47
191,2,5:14.0,D. Bender enters the game for J. Jackson,,43,47
192,2,4:55.0,D. Booker misses 2-pt layup from 2 ft (block by C. Capela),,43,47
193,2,4:54.0,,Defensive rebound by C. Capela,43,47
194,2,4:46.0,,J. Harden misses 3-pt jump shot from 25 ft,43,47
195,2,4:45.0,Defensive rebound by D. Booker,,43,47
196,2,4:31.0,D. Bender makes 2-pt layup from 2 ft (assist by M. Bridges),,45,47
197,2,4:14.0,,G. Green misses 3-pt jump shot from 25 ft,45,47
198,2,4:13.0,Defensive rebound by Team,,45,47
199,2,3:57.0,D. Ayton misses 2-pt layup from 1 ft (block by G. Green),,45,47
200,2,3:56.0,,Defensive rebound by J. Harden,45,47
201,2,3:47.0,,Turnover by G. Green (bad pass; steal by K. Oubre),45,47
202,2,3:43.0,Turnover by M. Bridges (lost ball; steal by P. Tucker),,45,47
203,2,3:35.0,,Turnover by G. Green (traveling),45,47
204,2,3:16.0,D. Ayton misses 2-pt hook shot from 7 ft,,45,47
205,2,3:14.0,,Defensive rebound by J. Harden,45,47
206,2,3:08.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),45,49
207,2,2:49.0,Shooting foul by J. Harden (drawn by D. Ayton),,45,49
208,2,2:49.0,D. Ayton makes free throw 1 of 2,,46,49
209,2,2:49.0,,E. Gordon enters the game for G. Green,46,49
210,2,2:49.0,D. Ayton makes free throw 2 of 2,,47,49
211,2,2:38.0,,E. Gordon misses 2-pt layup from 1 ft,47,49
212,2,2:37.0,Defensive rebound by D. Ayton,,47,49
213,2,2:33.0,Shooting foul by J. Harden (drawn by K. Oubre),,47,49
214,2,2:33.0,K. Oubre makes free throw 1 of 2,,48,49
215,2,2:33.0,R. Holmes enters the game for D. Ayton,,48,49
216,2,2:33.0,K. Oubre makes free throw 2 of 2,,49,49
217,2,2:13.0,,J. Harden misses 2-pt layup at rim,49,49
218,2,2:12.0,Defensive rebound by D. Bender,,49,49
219,2,2:04.0,K. Oubre makes 2-pt jump shot from 5 ft (assist by D. Booker),,51,49
220,2,1:53.0,,J. Harden makes 2-pt layup from 1 ft,51,51
221,2,1:30.0,D. Booker misses 2-pt jump shot from 12 ft,,51,51
222,2,1:29.0,,Defensive rebound by J. Harden,51,51
223,2,1:24.0,,D. House misses 2-pt layup from 3 ft (block by K. Oubre),51,51
224,2,1:23.0,,Offensive rebound by C. Capela,51,51
225,2,1:22.0,,C. Capela misses 2-pt layup from 3 ft,51,51
226,2,1:20.0,Defensive rebound by D. Booker,,51,51
227,2,1:15.0,D. Booker misses 2-pt layup from 1 ft,,51,51
228,2,1:14.0,,Defensive rebound by C. Capela,51,51
229,2,1:02.0,,Shooting foul by R. Holmes (drawn by D. House),51,51
230,2,1:02.0,,D. House makes free throw 1 of 2,51,52
231,2,1:02.0,,D. House makes free throw 2 of 2,51,53
232,2,0:47.0,D. Booker misses 2-pt jump shot from 16 ft,,51,53
233,2,0:45.0,Offensive rebound by R. Holmes,,51,53
234,2,0:38.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by M. Bridges),,54,53
235,2,0:29.0,,J. Harden makes 2-pt jump shot from 4 ft,54,55
236,2,0:04.0,M. Bridges misses 3-pt jump shot from 26 ft,,54,55
237,2,0:03.0,Offensive rebound by D. Bender,,54,55
238,2,0:00.0,D. Booker makes 3-pt jump shot from 28 ft (assist by D. Bender),,57,55
239,3,11:49.0,D. Booker misses 2-pt jump shot from 15 ft,,57,55
240,3,11:48.0,Offensive rebound by D. Ayton,,57,55
241,3,11:47.0,D. Ayton misses 2-pt layup from 1 ft,,57,55
242,3,11:46.0,Offensive rebound by D. Ayton,,57,55
243,3,11:45.0,D. Ayton makes 2-pt layup from 1 ft,,59,55
244,3,11:26.0,,D. House makes 3-pt jump shot from 25 ft (assist by E. Gordon),59,58
245,3,11:11.0,Turnover by D. Ayton (lost ball; steal by J. Harden),,59,58
246,3,11:03.0,,Shooting foul by T. Daniels (drawn by J. Harden),59,58
247,3,11:03.0,,J. Harden makes free throw 1 of 2,59,59
248,3,11:03.0,,J. Harden makes free throw 2 of 2,59,60
249,3,10:41.0,Shooting foul by P. Tucker (drawn by D. Booker),,59,60
250,3,10:41.0,D. Booker makes free throw 1 of 2,,60,60
251,3,10:41.0,D. Booker makes free throw 2 of 2,,61,60
252,3,10:27.0,,E. Gordon misses 3-pt jump shot from 26 ft,61,60
253,3,10:26.0,Defensive rebound by D. Bender,,61,60
254,3,10:07.0,D. Booker misses 3-pt jump shot from 25 ft,,61,60
255,3,10:06.0,,Defensive rebound by P. Tucker,61,60
256,3,10:00.0,,E. Gordon misses 3-pt jump shot from 26 ft,61,60
257,3,9:59.0,,Offensive rebound by C. Capela,61,60
258,3,9:55.0,,C. Capela makes 2-pt layup from 1 ft,61,62
259,3,9:30.0,Turnover by D. Ayton (lost ball; steal by J. Harden),,61,62
260,3,9:25.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),61,64
261,3,9:14.0,Shooting foul by D. House (drawn by D. Booker),,61,64
262,3,9:14.0,D. Booker makes free throw 1 of 2,,62,64
263,3,9:14.0,M. Bridges enters the game for T. Daniels,,62,64
264,3,9:14.0,D. Booker makes free throw 2 of 2,,63,64
265,3,9:01.0,,P. Tucker misses 3-pt jump shot from 23 ft,63,64
266,3,9:00.0,Defensive rebound by D. Booker,,63,64
267,3,8:54.0,D. Booker makes 2-pt jump shot from 4 ft,,65,64
268,3,8:44.0,,J. Harden misses 3-pt jump shot from 24 ft,65,64
269,3,8:44.0,Defensive rebound by M. Bridges,,65,64
270,3,8:25.0,Turnover by D. Ayton (lost ball; steal by J. Harden),,65,64
271,3,8:13.0,,J. Harden makes 2-pt jump shot from 7 ft,65,66
272,3,7:51.0,Shooting foul by C. Capela (drawn by D. Booker),,65,66
273,3,7:51.0,D. Booker makes free throw 1 of 2,,66,66
274,3,7:51.0,D. Booker makes free throw 2 of 2,,67,66
275,3,7:37.0,,Turnover by J. Harden (bad pass; steal by K. Oubre),67,66
276,3,7:33.0,K. Oubre misses 2-pt dunk from 1 ft,,67,66
277,3,7:31.0,,Defensive rebound by E. Gordon,67,66
278,3,7:28.0,,Shooting foul by D. Bender (drawn by C. Capela),67,66
279,3,7:28.0,,C. Capela makes free throw 1 of 2,67,67
280,3,7:28.0,,C. Capela misses free throw 2 of 2,67,67
281,3,7:28.0,Defensive rebound by D. Ayton,,67,67
282,3,7:10.0,D. Ayton misses 2-pt hook shot from 6 ft,,67,67
283,3,7:09.0,,Defensive rebound by D. House,67,67
284,3,7:01.0,,J. Harden misses 3-pt jump shot from 27 ft,67,67
285,3,7:00.0,Defensive rebound by D. Bender,,67,67
286,3,6:56.0,Turnover by D. Booker (bad pass),,67,67
287,3,6:56.0,,Houston full timeout,67,67
288,3,6:56.0,,A. Rivers enters the game for E. Gordon,67,67
289,3,6:56.0,,I. Shumpert enters the game for P. Tucker,67,67
290,3,6:42.0,,D. House misses 3-pt jump shot from 25 ft,67,67
291,3,6:41.0,Defensive rebound by Team,,67,67
292,3,6:27.0,Turnover by D. Booker (bad pass; steal by C. Capela),,67,67
293,3,6:21.0,,D. House misses 3-pt jump shot from 23 ft,67,67
294,3,6:20.0,Defensive rebound by D. Ayton,,67,67
295,3,6:07.0,K. Oubre misses 2-pt jump shot from 11 ft,,67,67
296,3,6:06.0,,Defensive rebound by C. Capela,67,67
297,3,5:59.0,,J. Harden makes 2-pt layup from 1 ft,67,69
298,3,5:36.0,D. Booker makes 2-pt jump shot from 17 ft,,69,69
299,3,5:23.0,,J. Harden makes 2-pt layup from 1 ft,69,71
300,3,5:08.0,D. Booker misses 3-pt jump shot from 25 ft,,69,71
301,3,5:08.0,,Defensive rebound by D. House,69,71
302,3,5:00.0,,J. Harden misses 3-pt jump shot from 25 ft,69,71
303,3,4:56.0,Defensive rebound by D. Ayton,,69,71
304,3,4:53.0,Shooting foul by I. Shumpert (drawn by D. Booker),,69,71
305,3,4:53.0,D. Booker makes free throw 1 of 2,,70,71
306,3,4:53.0,R. Holmes enters the game for D. Ayton,,70,71
307,3,4:53.0,J. Jackson enters the game for D. Bender,,70,71
308,3,4:53.0,,K. Faried enters the game for C. Capela,70,71
309,3,4:53.0,D. Booker makes free throw 2 of 2,,71,71
310,3,4:32.0,,D. House makes 2-pt layup from 1 ft (assist by A. Rivers),71,73
311,3,4:18.0,R. Holmes makes 2-pt dunk from 1 ft (assist by D. Booker),,73,73
312,3,3:58.0,,J. Harden makes 3-pt jump shot from 26 ft,73,76
313,3,3:45.0,D. Booker makes 2-pt jump shot from 20 ft,,75,76
314,3,3:28.0,,D. House makes 2-pt layup from 1 ft (assist by J. Harden),75,78
315,3,3:05.0,J. Jackson makes 3-pt jump shot from 26 ft (assist by M. Bridges),,78,78
316,3,2:51.0,Violation by Team (kicked ball),,78,78
317,3,2:51.0,Phoenix full timeout,,78,78
318,3,2:51.0,J. Crawford enters the game for D. Booker,,78,78
319,3,2:51.0,,G. Green enters the game for D. House,78,78
320,3,2:42.0,,G. Green misses 3-pt jump shot from 26 ft,78,78
321,3,2:38.0,Defensive rebound by K. Oubre,,78,78
322,3,2:35.0,Offensive foul by K. Oubre (drawn by K. Faried),,78,78
323,3,2:35.0,Turnover by K. Oubre (offensive foul),,78,78
324,3,2:30.0,,A. Rivers makes 2-pt layup from 1 ft (assist by J. Harden),78,80
325,3,2:30.0,Violation by Team (def goaltending),,78,80
326,3,2:18.0,K. Oubre makes 3-pt jump shot from 22 ft (assist by M. Bridges),,81,80
327,3,2:03.0,,Offensive foul by G. Green (drawn by J. Jackson),81,80
328,3,2:03.0,,Turnover by G. Green (offensive foul),81,80
329,3,1:42.0,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Crawford),,83,80
330,3,1:29.0,,K. Faried makes 2-pt layup from 1 ft (assist by I. Shumpert),83,82
331,3,1:29.0,,E. Gordon enters the game for J. Harden,83,82
332,3,1:07.0,R. Holmes makes 2-pt layup from 1 ft,,85,82
333,3,0:57.0,,Shooting foul by R. Holmes (drawn by K. Faried),85,82
334,3,0:57.0,,K. Faried makes free throw 1 of 2,85,83
335,3,0:57.0,Defensive rebound by R. Holmes,,85,83
336,3,0:57.0,,K. Faried misses free throw 2 of 2,85,83
337,3,0:39.0,J. Crawford misses 3-pt jump shot from 26 ft,,85,83
338,3,0:38.0,,Defensive rebound by I. Shumpert,85,83
339,3,0:29.0,,K. Faried misses 2-pt hook shot from 7 ft,85,83
340,3,0:28.0,Defensive rebound by K. Oubre,,85,83
341,3,0:08.0,M. Bridges misses 2-pt layup from 1 ft,,85,83
342,3,0:06.0,,Defensive rebound by A. Rivers,85,83
343,3,0:01.0,,E. Gordon misses 2-pt layup from 1 ft,85,83
344,3,0:01.0,,Offensive rebound by Team,85,83
345,4,11:48.0,,K. Faried makes 2-pt dunk from 1 ft (assist by E. Gordon),85,85
346,4,11:23.0,Offensive foul by T. Daniels (drawn by A. Rivers),,85,85
347,4,11:23.0,Turnover by T. Daniels (offensive foul),,85,85
348,4,11:12.0,,E. Gordon misses 3-pt jump shot from 28 ft,85,85
349,4,11:11.0,Defensive rebound by R. Holmes,,85,85
350,4,10:58.0,J. Jackson misses 2-pt jump shot from 7 ft (block by J. Harden),,85,85
351,4,10:58.0,Offensive rebound by Team,,85,85
352,4,10:56.0,M. Bridges makes 2-pt layup from 1 ft (assist by J. Crawford),,87,85
353,4,10:46.0,,E. Gordon misses 2-pt layup from 1 ft,87,85
354,4,10:44.0,Defensive rebound by R. Holmes,,87,85
355,4,10:31.0,J. Crawford misses 2-pt layup from 3 ft,,87,85
356,4,10:30.0,Offensive rebound by R. Holmes,,87,85
357,4,10:22.0,Turnover by R. Holmes (lost ball; steal by J. Harden),,87,85
358,4,10:07.0,,E. Gordon misses 3-pt jump shot from 26 ft,87,85
359,4,10:06.0,,Offensive rebound by K. Faried,87,85
360,4,10:06.0,D. Booker enters the game for T. Daniels,,87,85
361,4,9:53.0,,A. Rivers misses 3-pt jump shot from 23 ft,87,85
362,4,9:52.0,Defensive rebound by R. Holmes,,87,85
363,4,9:43.0,D. Booker misses 3-pt jump shot from 25 ft,,87,85
364,4,9:43.0,,Defensive rebound by Team,87,85
365,4,9:29.0,,Shooting foul by R. Holmes (drawn by J. Harden),87,85
366,4,9:29.0,D. Ayton enters the game for R. Holmes,,87,85
367,4,9:29.0,,J. Harden misses free throw 1 of 2,87,85
368,4,9:29.0,,Offensive rebound by Team,87,85
369,4,9:29.0,,C. Capela enters the game for K. Faried,87,85
370,4,9:29.0,,P. Tucker enters the game for A. Rivers,87,85
371,4,9:29.0,,J. Harden makes free throw 2 of 2,87,86
372,4,9:09.0,J. Jackson misses 2-pt layup from 1 ft,,87,86
373,4,9:09.0,Offensive rebound by D. Ayton,,87,86
374,4,9:08.0,D. Ayton makes 2-pt layup from 1 ft,,89,86
375,4,9:00.0,,Personal foul by J. Jackson (drawn by E. Gordon),89,86
376,4,8:50.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by I. Shumpert),89,89
377,4,8:27.0,Turnover by D. Booker (lost ball; steal by J. Harden),,89,89
378,4,8:11.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by I. Shumpert),89,92
379,4,8:10.0,Phoenix full timeout,,89,92
380,4,8:10.0,,D. House enters the game for I. Shumpert,89,92
381,4,7:57.0,J. Jackson misses 2-pt jump shot from 10 ft,,89,92
382,4,7:55.0,Offensive rebound by J. Jackson,,89,92
383,4,7:55.0,J. Jackson misses 2-pt layup from 1 ft,,89,92
384,4,7:54.0,Offensive rebound by D. Ayton,,89,92
385,4,7:54.0,D. Ayton misses 2-pt layup from 1 ft,,89,92
386,4,7:53.0,Offensive rebound by J. Jackson,,89,92
387,4,7:53.0,J. Jackson misses 2-pt layup from 1 ft,,89,92
388,4,7:53.0,Offensive rebound by J. Jackson,,89,92
389,4,7:51.0,J. Jackson misses 2-pt layup from 1 ft,,89,92
390,4,7:50.0,,Defensive rebound by P. Tucker,89,92
391,4,7:44.0,,Turnover by C. Capela (out of bounds lost ball),89,92
