,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
116,2,10:27.0,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),,35,29
117,2,10:27.0,Shooting foul by M. Bridges (drawn by S. Curry),,35,29
118,2,10:27.0,S. Curry makes free throw 1 of 1,,36,29
119,2,10:13.0,,J. Jackson makes 2-pt layup from 1 ft,36,31
120,2,10:00.0,S. Curry makes 3-pt jump shot from 25 ft,,39,31
121,2,9:43.0,,K. Oubre makes 2-pt dunk at rim (assist by D. Bender),39,33
122,2,9:31.0,S. Curry misses 2-pt jump shot from 16 ft,,39,33
123,2,9:30.0,,Defensive rebound by J. Crawford,39,33
124,2,9:26.0,,Offensive foul by J. Jackson (drawn by S. Curry),39,33
125,2,9:26.0,,Turnover by J. Jackson (offensive foul),39,33
126,2,9:26.0,,D. Booker enters the game for J. Jackson,39,33
127,2,9:17.0,D. Green misses 2-pt layup from 4 ft,,39,33
128,2,9:15.0,,Defensive rebound by D. Bender,39,33
129,2,9:10.0,,D. Booker makes 2-pt layup at rim,39,35
130,2,8:59.0,J. Jerebko misses 3-pt jump shot from 25 ft,,39,35
131,2,8:57.0,,Defensive rebound by J. Crawford,39,35
132,2,8:52.0,,J. Crawford misses 2-pt jump shot from 20 ft (block by S. Livingston),39,35
133,2,8:48.0,Defensive rebound by S. Curry,,39,35
134,2,8:45.0,S. Curry misses 3-pt jump shot from 26 ft,,39,35
135,2,8:41.0,,Defensive rebound by K. Oubre,39,35
136,2,8:36.0,,D. Booker misses 3-pt jump shot from 30 ft,39,35
137,2,8:33.0,Defensive rebound by S. Curry,,39,35
138,2,8:25.0,Personal foul by D. Booker (drawn by A. Iguodala),,39,35
139,2,8:25.0,A. McKinnie enters the game for A. Iguodala,,39,35
140,2,8:25.0,K. Thompson enters the game for J. Jerebko,,39,35
141,2,8:25.0,,D. Ayton enters the game for D. Bender,39,35
142,2,8:20.0,K. Thompson misses 2-pt jump shot from 19 ft,,39,35
143,2,8:17.0,,Defensive rebound by J. Crawford,39,35
144,2,8:11.0,,D. Ayton misses 2-pt jump shot from 12 ft,39,35
145,2,8:08.0,,Offensive rebound by K. Oubre,39,35
146,2,8:07.0,,K. Oubre makes 2-pt dunk at rim,39,37
147,2,7:56.0,Turnover by D. Green (traveling),,39,37
148,2,7:56.0,K. Looney enters the game for D. Green,,39,37
149,2,7:45.0,,Shooting foul by K. Looney (drawn by D. Ayton),39,37
150,2,7:45.0,,D. Ayton makes free throw 1 of 2,39,38
151,2,7:45.0,,D. Ayton makes free throw 2 of 2,39,39
152,2,7:31.0,K. Looney misses 2-pt layup from 1 ft (block by J. Crawford),,39,39
153,2,7:29.0,,Defensive rebound by D. Booker,39,39
154,2,7:27.0,,Turnover by D. Booker (bad pass; steal by S. Livingston),39,39
155,2,7:23.0,S. Livingston makes 2-pt layup from 1 ft (assist by S. Curry),,41,39
156,2,7:05.0,,D. Ayton misses 2-pt hook shot from 2 ft,41,39
157,2,7:04.0,,Offensive rebound by D. Ayton,41,39
158,2,7:04.0,,D. Ayton misses 2-pt layup from 1 ft,41,39
159,2,7:01.0,Defensive rebound by K. Looney,,41,39
160,2,6:52.0,S. Livingston misses 2-pt jump shot from 12 ft,,41,39
161,2,6:51.0,,Defensive rebound by D. Ayton,41,39
162,2,6:50.0,,M. Bridges makes 2-pt layup at rim (assist by D. Booker),41,41
163,2,6:50.0,Golden State full timeout,,41,41
164,2,6:46.0,Personal foul by K. Oubre (drawn by K. Thompson),,41,41
165,2,6:34.0,S. Livingston makes 2-pt jump shot from 15 ft,,43,41
166,2,6:16.0,,D. Ayton misses 2-pt layup from 1 ft,43,41
167,2,6:14.0,Defensive rebound by K. Looney,,43,41
168,2,6:02.0,A. McKinnie makes 2-pt dunk from 1 ft (assist by K. Looney),,45,41
169,2,5:47.0,,Personal foul by K. Looney (drawn by D. Ayton),45,41
170,2,5:47.0,J. Bell enters the game for S. Curry,,45,41
171,2,5:47.0,Q. Cook enters the game for K. Looney,,45,41
172,2,5:47.0,K. Durant enters the game for A. McKinnie,,45,41
173,2,5:47.0,,T. Warren enters the game for M. Bridges,45,41
174,2,5:46.0,,Shooting foul by K. Thompson (drawn by D. Booker),45,41
175,2,5:46.0,,D. Booker makes free throw 1 of 2,45,42
176,2,5:46.0,,D. Booker makes free throw 2 of 2,45,43
177,2,5:32.0,K. Thompson misses 2-pt jump shot from 15 ft,,45,43
178,2,5:29.0,,Defensive rebound by D. Ayton,45,43
179,2,5:26.0,,Shooting foul by Q. Cook (drawn by D. Booker),45,43
180,2,5:26.0,,D. Booker makes free throw 1 of 2,45,44
181,2,5:26.0,,D. Booker makes free throw 2 of 2,45,45
182,2,5:06.0,Q. Cook makes 2-pt jump shot from 21 ft (assist by J. Bell),,47,45
183,2,4:43.0,,T. Warren misses 2-pt jump shot from 12 ft,47,45
184,2,4:41.0,Defensive rebound by S. Livingston,,47,45
185,2,4:36.0,J. Bell makes 2-pt layup from 1 ft (assist by S. Livingston),,49,45
186,2,4:36.0,,Phoenix full timeout,49,45
187,2,4:36.0,A. Iguodala enters the game for K. Thompson,,49,45
188,2,4:36.0,,D. Melton enters the game for J. Crawford,49,45
189,2,4:22.0,,D. Booker misses 2-pt layup from 8 ft (block by J. Bell),49,45
190,2,4:21.0,Defensive rebound by J. Bell,,49,45
191,2,4:16.0,K. Durant makes 2-pt dunk from 1 ft (assist by S. Livingston),,51,45
192,2,4:00.0,,D. Booker misses 2-pt jump shot from 1 ft (block by J. Bell),51,45
193,2,3:58.0,Defensive rebound by Q. Cook,,51,45
194,2,3:44.0,S. Livingston makes 2-pt jump shot from 7 ft (assist by K. Durant),,53,45
195,2,3:21.0,,K. Oubre misses 3-pt jump shot from 25 ft,53,45
196,2,3:17.0,Defensive rebound by J. Bell,,53,45
197,2,3:03.0,K. Durant makes 2-pt jump shot from 18 ft (assist by S. Livingston),,55,45
198,2,2:44.0,,D. Ayton makes 2-pt hook shot from 2 ft (assist by T. Warren),55,47
199,2,2:25.0,Q. Cook misses 2-pt jump shot from 20 ft,,55,47
200,2,2:24.0,,Defensive rebound by D. Booker,55,47
201,2,2:15.0,,Shooting foul by Q. Cook (drawn by T. Warren),55,47
202,2,2:15.0,,T. Warren makes free throw 1 of 2,55,48
203,2,2:15.0,S. Curry enters the game for J. Bell,,55,48
204,2,2:15.0,D. Green enters the game for S. Livingston,,55,48
205,2,2:15.0,,M. Bridges enters the game for K. Oubre,55,48
206,2,2:15.0,,T. Warren makes free throw 2 of 2,55,49
207,2,1:55.0,Shooting foul by D. Ayton (drawn by S. Curry),,55,49
208,2,1:55.0,S. Curry makes free throw 1 of 2,,56,49
209,2,1:55.0,J. Jerebko enters the game for Q. Cook,,56,49
210,2,1:55.0,S. Curry makes free throw 2 of 2,,57,49
211,2,1:47.0,,Shooting foul by D. Green (drawn by M. Bridges),57,49
212,2,1:47.0,,M. Bridges misses free throw 1 of 2,57,49
213,2,1:47.0,,Offensive rebound by Team,57,49
214,2,1:47.0,,M. Bridges makes free throw 2 of 2,57,50
215,2,1:32.0,S. Curry makes 2-pt jump shot from 20 ft (assist by K. Durant),,59,50
216,2,1:14.0,,D. Ayton makes 2-pt jump shot from 17 ft (assist by T. Warren),59,52
217,2,1:02.0,S. Curry makes 2-pt jump shot from 13 ft,,61,52
218,2,0:50.0,,T. Warren misses 2-pt jump shot from 22 ft,61,52
219,2,0:50.0,Defensive rebound by S. Curry,,61,52
220,2,0:38.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,64,52
221,2,0:30.0,,Turnover by D. Booker (lost ball; steal by A. Iguodala),64,52
222,2,0:27.0,J. Jerebko makes 2-pt layup from 1 ft (assist by A. Iguodala),,66,52
223,2,0:27.0,Shooting foul by D. Ayton (drawn by J. Jerebko),,66,52
224,2,0:27.0,J. Jerebko makes free throw 1 of 1,,67,52
225,2,0:08.0,,D. Booker misses 3-pt jump shot from 25 ft,67,52
226,2,0:05.0,Defensive rebound by S. Curry,,67,52
227,2,0:00.0,Shooting foul by D. Booker (drawn by A. Iguodala),,67,52
228,2,0:00.0,A. Iguodala makes free throw 1 of 2,,68,52
229,2,0:00.0,A. Iguodala makes free throw 2 of 2,,69,52
230,3,11:46.0,,T. Warren makes 3-pt jump shot from 23 ft (assist by D. Booker),69,55
231,3,11:24.0,K. Thompson misses 3-pt jump shot from 25 ft,,69,55
232,3,11:20.0,,Defensive rebound by M. Bridges,69,55
233,3,11:15.0,,D. Ayton makes 2-pt dunk at rim (assist by D. Booker),69,57
234,3,10:59.0,S. Curry makes 3-pt jump shot from 26 ft,,72,57
235,3,10:41.0,,Shooting foul by S. Curry (drawn by D. Ayton),72,57
236,3,10:41.0,,D. Ayton makes free throw 1 of 2,72,58
237,3,10:41.0,,D. Ayton makes free throw 2 of 2,72,59
238,3,10:36.0,Personal foul by D. Melton (drawn by S. Curry),,72,59
239,3,10:28.0,K. Looney makes 2-pt layup from 1 ft (assist by K. Thompson),,74,59
240,3,10:28.0,Shooting foul by D. Melton (drawn by K. Looney),,74,59
241,3,10:28.0,K. Looney makes free throw 1 of 1,,75,59
242,3,10:18.0,,T. Warren makes 2-pt dunk from 1 ft,75,61
243,3,10:08.0,Turnover by S. Curry (bad pass; steal by D. Melton),,75,61
244,3,10:08.0,,Personal take foul by D. Green (drawn by T. Warren),75,61
245,3,9:54.0,,Shooting foul by K. Durant (drawn by D. Ayton),75,61
246,3,9:54.0,,D. Ayton makes free throw 1 of 2,75,62
247,3,9:54.0,,D. Ayton misses free throw 2 of 2,75,62
248,3,9:52.0,Defensive rebound by K. Durant,,75,62
249,3,9:49.0,Turnover by K. Durant (bad pass; steal by T. Warren),,75,62
250,3,9:41.0,,D. Melton misses 3-pt jump shot from 25 ft,75,62
251,3,9:40.0,,Offensive rebound by Team,75,62
252,3,9:40.0,Loose ball foul by K. Looney (drawn by M. Bridges),,75,62
253,3,9:40.0,J. Bell enters the game for K. Looney,,75,62
254,3,9:27.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Booker),75,64
255,3,9:27.0,Golden State full timeout,,75,64
256,3,9:10.0,Shooting foul by M. Bridges (drawn by S. Curry),,75,64
257,3,9:10.0,S. Curry makes free throw 1 of 2,,76,64
258,3,9:10.0,S. Curry makes free throw 2 of 2,,77,64
259,3,8:57.0,,D. Ayton makes 2-pt jump shot from 16 ft,77,66
260,3,8:43.0,,Violation by Team (kicked ball),77,66
261,3,8:37.0,Personal foul by T. Warren (drawn by K. Thompson),,77,66
262,3,8:29.0,J. Bell makes 2-pt dunk from 1 ft (assist by D. Green),,79,66
263,3,8:16.0,,T. Warren misses 3-pt jump shot from 25 ft,79,66
264,3,8:11.0,Defensive rebound by S. Curry,,79,66
265,3,8:07.0,K. Thompson misses 3-pt jump shot from 26 ft,,79,66
266,3,8:04.0,,Defensive rebound by D. Ayton,79,66
267,3,7:58.0,,M. Bridges misses 3-pt jump shot from 23 ft,79,66
268,3,7:55.0,Defensive rebound by J. Bell,,79,66
269,3,7:53.0,Personal foul by D. Melton (drawn by D. Green),,79,66
270,3,7:53.0,D. Green makes free throw 1 of 2,,80,66
271,3,7:53.0,D. Green makes free throw 2 of 2,,81,66
272,3,7:41.0,,D. Booker makes 2-pt layup from 1 ft (assist by M. Bridges),81,68
273,3,7:22.0,K. Durant misses 2-pt jump shot from 11 ft,,81,68
274,3,7:19.0,,Defensive rebound by D. Ayton,81,68
275,3,7:10.0,,D. Melton misses 2-pt layup from 3 ft,81,68
276,3,7:10.0,Defensive rebound by Team,,81,68
277,3,7:04.0,Shooting foul by M. Bridges (drawn by K. Durant),,81,68
278,3,7:04.0,K. Durant makes free throw 1 of 2,,82,68
279,3,7:04.0,,J. Crawford enters the game for M. Bridges,82,68
280,3,7:04.0,,J. Jackson enters the game for D. Melton,82,68
281,3,7:04.0,K. Durant misses free throw 2 of 2,,82,68
282,3,7:00.0,,Defensive rebound by T. Warren,82,68
283,3,6:50.0,,D. Booker makes 2-pt jump shot from 10 ft,82,70
284,3,6:42.0,K. Durant misses 3-pt jump shot from 26 ft,,82,70
285,3,6:42.0,,Defensive rebound by Team,82,70
286,3,6:23.0,,J. Jackson misses 2-pt layup from 5 ft,82,70
287,3,6:20.0,,Offensive rebound by D. Ayton,82,70
288,3,6:19.0,,D. Ayton makes 2-pt hook shot from 5 ft,82,72
289,3,6:01.0,D. Green makes 3-pt jump shot from 23 ft (assist by J. Bell),,85,72
290,3,5:42.0,,D. Booker misses 2-pt jump shot from 23 ft,85,72
291,3,5:41.0,Defensive rebound by S. Curry,,85,72
292,3,5:33.0,J. Bell makes 2-pt layup at rim (assist by S. Curry),,87,72
293,3,5:33.0,,Phoenix full timeout,87,72
294,3,5:33.0,A. Iguodala enters the game for D. Green,,87,72
295,3,5:33.0,,K. Oubre enters the game for D. Booker,87,72
296,3,5:10.0,,D. Ayton makes 2-pt layup at rim (assist by J. Crawford),87,74
297,3,4:53.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by A. Iguodala),,90,74
298,3,4:47.0,,Turnover by K. Oubre (bad pass; steal by S. Curry),90,74
299,3,4:44.0,Shooting foul by D. Ayton (drawn by K. Durant),,90,74
300,3,4:44.0,K. Durant makes free throw 1 of 2,,91,74
301,3,4:44.0,K. Durant misses free throw 2 of 2,,91,74
302,3,4:42.0,,Defensive rebound by T. Warren,91,74
303,3,4:34.0,,Shooting foul by J. Bell (drawn by T. Warren),91,74
304,3,4:34.0,,T. Warren makes free throw 1 of 2,91,75
305,3,4:34.0,,T. Warren makes free throw 2 of 2,91,76
306,3,4:19.0,Turnover by J. Bell (3 sec),,91,76
307,3,4:10.0,,Turnover by J. Crawford (bad pass; steal by K. Thompson),91,76
308,3,4:06.0,Turnover by K. Thompson (bad pass),,91,76
309,3,3:58.0,,K. Oubre makes 3-pt jump shot from 25 ft,91,79
310,3,3:41.0,J. Bell makes 2-pt jump shot from 5 ft (assist by S. Curry),,93,79
311,3,3:30.0,Violation by Team (kicked ball),,93,79
312,3,3:30.0,Q. Cook enters the game for S. Curry,,93,79
313,3,3:23.0,,Shooting foul by K. Thompson (drawn by D. Ayton),93,79
314,3,3:23.0,,D. Ayton makes free throw 1 of 2,93,80
315,3,3:23.0,J. Jerebko enters the game for K. Thompson,,93,80
316,3,3:23.0,,D. Ayton makes free throw 2 of 2,93,81
317,3,3:13.0,K. Durant misses 2-pt jump shot from 10 ft,,93,81
318,3,3:08.0,,Defensive rebound by T. Warren,93,81
319,3,3:04.0,,K. Oubre misses 3-pt jump shot from 26 ft,93,81
320,3,3:02.0,Defensive rebound by J. Jerebko,,93,81
321,3,2:57.0,J. Bell makes 2-pt dunk from 1 ft (assist by Q. Cook),,95,81
322,3,2:38.0,,D. Ayton misses 2-pt layup from 1 ft (block by J. Bell),95,81
323,3,2:38.0,,Offensive rebound by Team,95,81
324,3,2:38.0,D. Green enters the game for J. Bell,,95,81
325,3,2:38.0,,D. Bender enters the game for D. Ayton,95,81
326,3,2:29.0,,Turnover by J. Crawford (bad pass; steal by D. Green),95,81
327,3,2:23.0,J. Jerebko misses 2-pt layup at rim,,95,81
328,3,2:22.0,Offensive rebound by Q. Cook,,95,81
329,3,2:21.0,Turnover by Q. Cook (out of bounds lost ball),,95,81
330,3,2:09.0,,K. Oubre misses 2-pt layup from 1 ft,95,81
331,3,2:06.0,Defensive rebound by A. Iguodala,,95,81
332,3,2:05.0,Shooting foul by J. Jackson (drawn by A. Iguodala),,95,81
333,3,2:05.0,A. Iguodala misses free throw 1 of 2,,95,81
334,3,2:05.0,Offensive rebound by Team,,95,81
335,3,2:05.0,A. Iguodala misses free throw 2 of 2,,95,81
336,3,2:01.0,Offensive rebound by A. Iguodala,,95,81
337,3,1:59.0,K. Durant makes 3-pt jump shot from 27 ft (assist by Q. Cook),,98,81
338,3,1:49.0,,Offensive foul by J. Jackson (drawn by K. Durant),98,81
339,3,1:49.0,,Turnover by J. Jackson (offensive foul),98,81
340,3,1:38.0,Personal foul by K. Oubre (drawn by K. Durant),,98,81
341,3,1:38.0,K. Durant makes free throw 1 of 2,,99,81
342,3,1:38.0,K. Durant makes free throw 2 of 2,,100,81
343,3,1:29.0,,Shooting foul by A. Iguodala (drawn by K. Oubre),100,81
344,3,1:29.0,,K. Oubre makes free throw 1 of 2,100,82
345,3,1:29.0,,K. Oubre makes free throw 2 of 2,100,83
346,3,1:09.0,Turnover by Q. Cook (traveling),,100,83
347,3,1:03.0,,Shooting foul by D. Green (drawn by T. Warren),100,83
348,3,1:03.0,,T. Warren makes free throw 1 of 2,100,84
349,3,1:03.0,,T. Warren makes free throw 2 of 2,100,85
350,3,0:53.0,Shooting foul by J. Jackson (drawn by J. Jerebko),,100,85
351,3,0:53.0,,D. Booker enters the game for J. Jackson,100,85
352,3,0:53.0,J. Jerebko makes free throw 1 of 2,,101,85
353,3,0:53.0,J. Jerebko makes free throw 2 of 2,,102,85
354,3,0:39.0,,T. Warren makes 2-pt layup from 1 ft,102,87
355,3,0:27.0,K. Durant makes 3-pt jump shot from 26 ft,,105,87
356,3,0:08.0,,D. Bender misses 3-pt jump shot from 25 ft,105,87
357,3,0:04.0,Defensive rebound by D. Green,,105,87
358,3,0:01.0,Q. Cook makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,108,87
359,4,11:48.0,Personal foul by D. Melton (drawn by S. Curry),,108,87
360,4,11:42.0,S. Curry makes 3-pt jump shot from 25 ft,,111,87
361,4,11:23.0,,D. Booker misses 2-pt jump shot from 19 ft,111,87
362,4,11:20.0,Defensive rebound by S. Curry,,111,87
363,4,11:14.0,S. Curry misses 3-pt jump shot from 25 ft,,111,87
364,4,11:12.0,,Defensive rebound by K. Oubre,111,87
365,4,11:01.0,,K. Oubre makes 2-pt jump shot from 12 ft,111,89
366,4,10:52.0,Personal foul by K. Oubre (drawn by S. Curry),,111,89
367,4,10:44.0,A. Iguodala misses 3-pt jump shot from 23 ft,,111,89
368,4,10:42.0,,Defensive rebound by D. Melton,111,89
369,4,10:28.0,,M. Bridges misses 3-pt jump shot from 26 ft,111,89
370,4,10:25.0,Defensive rebound by S. Livingston,,111,89
371,4,10:21.0,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),,113,89
372,4,10:01.0,,D. Ayton misses 2-pt jump shot from 16 ft,113,89
373,4,9:58.0,Defensive rebound by D. Green,,113,89
374,4,9:52.0,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),,116,89
375,4,9:50.0,,Phoenix full timeout,116,89
376,4,9:40.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Ayton),116,92
377,4,9:21.0,S. Livingston makes 2-pt dunk from 1 ft (assist by S. Curry),,118,92
378,4,9:01.0,,D. Ayton misses 2-pt hook shot from 10 ft,118,92
379,4,8:58.0,Defensive rebound by S. Curry,,118,92
380,4,8:56.0,Turnover by A. Iguodala (bad pass),,118,92
381,4,8:56.0,K. Thompson enters the game for A. Iguodala,,118,92
382,4,8:40.0,,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Booker),118,94
383,4,8:40.0,A. McKinnie enters the game for J. Jerebko,,118,94
384,4,8:40.0,,T. Warren enters the game for K. Oubre,118,94
385,4,8:25.0,Turnover by S. Curry (bad pass; steal by D. Booker),,118,94
