,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
130,2,11:20.0,J. Green makes free throw 2 of 2,,38,23
131,2,10:59.0,,J. Carter misses 2-pt jump shot from 15 ft,38,23
132,2,10:55.0,Defensive rebound by J. Green,,38,23
133,2,10:44.0,L. Williams misses 2-pt jump shot from 22 ft,,38,23
134,2,10:43.0,,Defensive rebound by J. Noah,38,23
135,2,10:24.0,,D. Wright misses 2-pt layup from 7 ft (block by J. Green),38,23
136,2,10:21.0,Defensive rebound by J. Green,,38,23
137,2,10:20.0,Shooting foul by J. Carter (drawn by T. Wallace),,38,23
138,2,10:20.0,T. Wallace makes free throw 1 of 2,,39,23
139,2,10:20.0,,M. Conley enters the game for J. Carter,39,23
140,2,10:20.0,T. Wallace misses free throw 2 of 2,,39,23
141,2,10:18.0,,Defensive rebound by J. Noah,39,23
142,2,10:05.0,,J. Holiday misses 3-pt jump shot from 23 ft,39,23
143,2,10:03.0,,Offensive rebound by J. Noah,39,23
144,2,9:59.0,,C. Miles misses 3-pt jump shot from 27 ft,39,23
145,2,9:57.0,Defensive rebound by L. Williams,,39,23
146,2,9:47.0,M. Harrell makes 2-pt layup at rim (assist by J. Green),,41,23
147,2,9:47.0,Shooting foul by J. Noah (drawn by M. Harrell),,41,23
148,2,9:47.0,M. Harrell makes free throw 1 of 1,,42,23
149,2,9:34.0,,J. Holiday makes 2-pt layup from 1 ft (assist by J. Noah),42,25
150,2,9:23.0,M. Harrell makes 2-pt layup at rim (assist by L. Williams),,44,25
151,2,9:11.0,,Shooting foul by M. Harrell (drawn by J. Noah),44,25
152,2,9:11.0,,J. Noah makes free throw 1 of 2,44,26
153,2,9:11.0,,I. Rabb enters the game for C. Miles,44,26
154,2,9:11.0,,J. Noah makes free throw 2 of 2,44,27
155,2,9:00.0,Turnover by T. Wallace (traveling),,44,27
156,2,8:42.0,,J. Noah misses 2-pt hook shot from 5 ft,44,27
157,2,8:39.0,Defensive rebound by T. Wallace,,44,27
158,2,8:34.0,M. Harrell makes 2-pt dunk at rim (assist by L. Williams),,46,27
159,2,8:34.0,,Memphis full timeout,46,27
160,2,8:20.0,,Shooting foul by J. Green (drawn by J. Noah),46,27
161,2,8:20.0,,J. Noah makes free throw 1 of 2,46,28
162,2,8:20.0,,A. Bradley enters the game for D. Wright,46,28
163,2,8:20.0,,J. Noah makes free throw 2 of 2,46,29
164,2,8:00.0,Shooting foul by J. Holiday (drawn by M. Harrell),,46,29
165,2,8:00.0,M. Harrell misses free throw 1 of 2,,46,29
166,2,8:00.0,Offensive rebound by Team,,46,29
167,2,8:00.0,,T. Dorsey enters the game for J. Holiday,46,29
168,2,8:00.0,M. Harrell misses free throw 2 of 2,,46,29
169,2,7:58.0,,Defensive rebound by I. Rabb,46,29
170,2,7:46.0,,J. Noah makes 2-pt dunk at rim (assist by I. Rabb),46,31
171,2,7:23.0,J. Green makes 3-pt jump shot from 27 ft (assist by G. Temple),,49,31
172,2,7:11.0,,I. Rabb makes 2-pt jump shot from 16 ft (assist by M. Conley),49,33
173,2,7:05.0,Personal foul by I. Rabb (drawn by M. Harrell),,49,33
174,2,7:05.0,M. Harrell makes free throw 1 of 2,,50,33
175,2,7:05.0,S. Gilgeous-Alexander enters the game for T. Wallace,,50,33
176,2,7:05.0,L. Shamet enters the game for L. Williams,,50,33
177,2,7:05.0,,B. Caboclo enters the game for J. Noah,50,33
178,2,7:05.0,M. Harrell makes free throw 2 of 2,,51,33
179,2,6:56.0,,Personal foul by G. Temple (drawn by M. Conley),51,33
180,2,6:56.0,D. Gallinari enters the game for J. Green,,51,33
181,2,6:52.0,,M. Conley makes 2-pt jump shot from 20 ft,51,35
182,2,6:41.0,M. Harrell makes 2-pt jump shot from 2 ft (assist by S. Gilgeous-Alexander),,53,35
183,2,6:29.0,,I. Rabb misses 2-pt jump shot from 17 ft,53,35
184,2,6:27.0,Defensive rebound by S. Gilgeous-Alexander,,53,35
185,2,6:19.0,Shooting foul by A. Bradley (drawn by S. Gilgeous-Alexander),,53,35
186,2,6:19.0,S. Gilgeous-Alexander makes free throw 1 of 2,,54,35
187,2,6:19.0,P. Beverley enters the game for G. Temple,,54,35
188,2,6:19.0,S. Gilgeous-Alexander makes free throw 2 of 2,,55,35
189,2,6:10.0,,Personal foul by S. Gilgeous-Alexander (drawn by B. Caboclo),55,35
190,2,5:59.0,,I. Rabb makes 2-pt dunk at rim (assist by M. Conley),55,37
191,2,5:44.0,Shooting foul by B. Caboclo (drawn by M. Harrell),,55,37
192,2,5:44.0,,C. Parsons enters the game for B. Caboclo,55,37
193,2,5:44.0,M. Harrell makes free throw 1 of 2,,56,37
194,2,5:44.0,M. Harrell makes free throw 2 of 2,,57,37
195,2,5:38.0,,Personal foul by P. Beverley (drawn by M. Conley),57,37
196,2,5:38.0,,M. Conley makes free throw 1 of 2,57,38
197,2,5:38.0,I. Zubac enters the game for M. Harrell,,57,38
198,2,5:38.0,,M. Conley makes free throw 2 of 2,57,39
199,2,5:23.0,D. Gallinari makes 2-pt jump shot from 13 ft,,59,39
200,2,5:07.0,,T. Dorsey misses 2-pt layup from 3 ft,59,39
201,2,5:04.0,Defensive rebound by S. Gilgeous-Alexander,,59,39
202,2,5:01.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,,59,39
203,2,4:58.0,,Defensive rebound by A. Bradley,59,39
204,2,4:51.0,,Turnover by A. Bradley (lost ball; steal by D. Gallinari),59,39
205,2,4:48.0,Shooting foul by A. Bradley (drawn by D. Gallinari),,59,39
206,2,4:48.0,D. Gallinari makes free throw 1 of 2,,60,39
207,2,4:48.0,D. Gallinari makes free throw 2 of 2,,61,39
208,2,4:38.0,,C. Parsons makes 3-pt jump shot from 25 ft (assist by M. Conley),61,42
209,2,4:16.0,P. Beverley misses 2-pt jump shot from 11 ft,,61,42
210,2,4:13.0,Offensive rebound by I. Zubac,,61,42
211,2,4:13.0,I. Zubac misses 2-pt layup from 1 ft,,61,42
212,2,4:12.0,,Defensive rebound by T. Dorsey,61,42
213,2,4:11.0,,Turnover by T. Dorsey (bad pass; steal by P. Beverley),61,42
214,2,4:11.0,Turnover by P. Beverley (out of bounds lost ball),,61,42
215,2,3:53.0,,Turnover by C. Parsons (lost ball; steal by D. Gallinari),61,42
216,2,3:44.0,P. Beverley misses 2-pt jump shot from 6 ft (block by I. Rabb),,61,42
217,2,3:44.0,Offensive rebound by Team,,61,42
218,2,3:44.0,LA Clippers full timeout,,61,42
219,2,3:44.0,L. Williams enters the game for S. Gilgeous-Alexander,,61,42
220,2,3:44.0,,C. Miles enters the game for A. Bradley,61,42
221,2,3:36.0,L. Shamet misses 2-pt jump shot from 14 ft,,61,42
222,2,3:32.0,,Defensive rebound by I. Rabb,61,42
223,2,3:26.0,,I. Rabb misses 2-pt jump shot from 5 ft,61,42
224,2,3:22.0,Defensive rebound by I. Zubac,,61,42
225,2,3:15.0,Turnover by D. Gallinari (bad pass; steal by I. Rabb),,61,42
226,2,3:11.0,,M. Conley makes 3-pt jump shot from 25 ft,61,45
227,2,3:01.0,,Personal foul by L. Williams (drawn by M. Conley),61,45
228,2,3:01.0,Turnover by L. Williams (turnover),,61,45
229,2,2:46.0,,Turnover by M. Conley (bad pass; steal by P. Beverley),61,45
230,2,2:40.0,Turnover by L. Shamet (bad pass),,61,45
231,2,2:24.0,,C. Miles misses 2-pt jump shot from 21 ft,61,45
232,2,2:21.0,,Offensive rebound by M. Conley,61,45
233,2,2:18.0,,C. Parsons misses 3-pt jump shot from 27 ft,61,45
234,2,2:15.0,Defensive rebound by D. Gallinari,,61,45
235,2,2:10.0,D. Gallinari misses 3-pt jump shot from 26 ft,,61,45
236,2,2:06.0,,Defensive rebound by M. Conley,61,45
237,2,2:04.0,,Shooting foul by I. Zubac (drawn by M. Conley),61,45
238,2,2:04.0,,M. Conley misses free throw 1 of 2,61,45
239,2,2:04.0,,Offensive rebound by Team,61,45
240,2,2:04.0,,J. Noah enters the game for I. Rabb,61,45
241,2,2:04.0,,M. Conley makes free throw 2 of 2,61,46
242,2,1:56.0,Personal foul by T. Dorsey (drawn by L. Shamet),,61,46
243,2,1:56.0,L. Shamet makes free throw 1 of 2,,62,46
244,2,1:56.0,L. Shamet makes free throw 2 of 2,,63,46
245,2,1:40.0,,M. Conley misses 3-pt jump shot from 25 ft,63,46
246,2,1:37.0,Defensive rebound by L. Williams,,63,46
247,2,1:33.0,L. Shamet misses 3-pt jump shot from 26 ft,,63,46
248,2,1:30.0,,Defensive rebound by J. Noah,63,46
249,2,1:21.0,,T. Dorsey makes 3-pt jump shot from 26 ft,63,49
250,2,1:05.0,Turnover by I. Zubac (lost ball),,63,49
251,2,1:05.0,Loose ball foul by I. Zubac (drawn by T. Dorsey),,63,49
252,2,1:05.0,,T. Dorsey makes free throw 1 of 2,63,50
253,2,1:05.0,M. Harrell enters the game for I. Zubac,,63,50
254,2,1:05.0,,T. Dorsey misses free throw 2 of 2,63,50
255,2,1:02.0,,Offensive rebound by T. Dorsey,63,50
256,2,1:00.0,,C. Miles misses 3-pt jump shot from 25 ft,63,50
257,2,0:58.0,Defensive rebound by P. Beverley,,63,50
258,2,0:47.0,L. Williams misses 2-pt layup from 4 ft (block by M. Conley),,63,50
259,2,0:47.0,Offensive rebound by Team,,63,50
260,2,0:41.0,L. Williams misses 3-pt jump shot from 25 ft,,63,50
261,2,0:38.0,,Defensive rebound by C. Parsons,63,50
262,2,0:29.0,,M. Conley misses 2-pt jump shot from 8 ft,63,50
263,2,0:26.0,Defensive rebound by M. Harrell,,63,50
264,2,0:23.0,Shooting foul by C. Miles (drawn by M. Harrell),,63,50
265,2,0:23.0,M. Harrell makes free throw 1 of 2,,64,50
266,2,0:23.0,G. Temple enters the game for L. Shamet,,64,50
267,2,0:23.0,S. Thornwell enters the game for L. Williams,,64,50
268,2,0:23.0,M. Harrell makes free throw 2 of 2,,65,50
269,2,0:02.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Conley),65,53
270,2,0:00.0,Turnover by P. Beverley (bad pass; steal by M. Conley),,65,53
271,2,0:00.0,,Personal foul by G. Temple (drawn by M. Conley),65,53
272,2,0:00.0,,M. Conley misses free throw 1 of 2,65,53
273,2,0:00.0,,Offensive rebound by Team,65,53
274,2,0:00.0,,J. Holiday enters the game for C. Parsons,65,53
275,2,0:00.0,,M. Conley misses free throw 2 of 2,65,53
276,2,0:00.0,,Offensive rebound by Team,65,53
277,3,11:47.0,,I. Rabb misses 2-pt layup from 5 ft,65,53
278,3,11:43.0,Defensive rebound by P. Beverley,,65,53
279,3,11:32.0,S. Gilgeous-Alexander misses 2-pt layup from 1 ft,,65,53
280,3,11:29.0,,Defensive rebound by J. Holiday,65,53
281,3,11:08.0,,A. Bradley misses 2-pt jump shot from 10 ft,65,53
282,3,11:05.0,Defensive rebound by L. Shamet,,65,53
283,3,10:58.0,Turnover by L. Shamet (bad pass; steal by A. Bradley),,65,53
284,3,10:53.0,,Personal foul by L. Shamet (drawn by A. Bradley),65,53
285,3,10:48.0,,B. Caboclo makes 3-pt jump shot from 26 ft (assist by I. Rabb),65,56
286,3,10:34.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,68,56
287,3,10:20.0,,M. Conley misses 3-pt jump shot from 25 ft,68,56
288,3,10:18.0,Defensive rebound by D. Gallinari,,68,56
289,3,10:12.0,Turnover by S. Gilgeous-Alexander (bad pass),,68,56
290,3,10:02.0,,A. Bradley makes 2-pt layup at rim (assist by I. Rabb),68,58
291,3,9:51.0,S. Gilgeous-Alexander misses 2-pt jump shot from 13 ft,,68,58
292,3,9:51.0,Offensive rebound by Team,,68,58
293,3,9:50.0,,Loose ball foul by B. Caboclo (drawn by I. Zubac),68,58
294,3,9:50.0,,J. Noah enters the game for B. Caboclo,68,58
295,3,9:41.0,D. Gallinari misses 3-pt jump shot from 25 ft,,68,58
296,3,9:39.0,,Defensive rebound by Team,68,58
297,3,9:28.0,,J. Noah makes 2-pt layup from 1 ft (assist by A. Bradley),68,60
298,3,9:20.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,70,60
299,3,9:05.0,,J. Holiday misses 2-pt jump shot from 15 ft,70,60
300,3,9:01.0,Defensive rebound by P. Beverley,,70,60
301,3,8:56.0,P. Beverley makes 2-pt jump shot from 2 ft,,72,60
302,3,8:31.0,,A. Bradley misses 3-pt jump shot from 26 ft,72,60
303,3,8:28.0,Defensive rebound by P. Beverley,,72,60
304,3,8:24.0,D. Gallinari misses 3-pt jump shot from 26 ft,,72,60
305,3,8:20.0,Offensive rebound by I. Zubac,,72,60
306,3,8:15.0,Turnover by S. Gilgeous-Alexander (dbl dribble),,72,60
307,3,7:52.0,,M. Conley makes 2-pt jump shot from 8 ft,72,62
308,3,7:39.0,Offensive foul by D. Gallinari (drawn by M. Conley),,72,62
309,3,7:39.0,Turnover by D. Gallinari (offensive foul),,72,62
310,3,7:20.0,,M. Conley makes 2-pt jump shot from 10 ft,72,64
311,3,7:04.0,P. Beverley misses 3-pt jump shot from 26 ft,,72,64
312,3,7:01.0,,Defensive rebound by I. Rabb,72,64
313,3,6:52.0,,I. Rabb makes 3-pt jump shot from 25 ft (assist by M. Conley),72,67
314,3,6:51.0,LA Clippers full timeout,,72,67
315,3,6:51.0,M. Harrell enters the game for S. Gilgeous-Alexander,,72,67
316,3,6:51.0,L. Williams enters the game for I. Zubac,,72,67
317,3,6:34.0,D. Gallinari misses 2-pt jump shot from 12 ft,,72,67
318,3,6:31.0,,Defensive rebound by J. Holiday,72,67
319,3,6:15.0,,A. Bradley makes 2-pt jump shot from 7 ft (assist by M. Conley),72,69
320,3,5:53.0,Turnover by M. Harrell (lost ball; steal by J. Holiday),,72,69
321,3,5:46.0,,Personal foul by M. Harrell (drawn by J. Noah),72,69
322,3,5:46.0,J. Green enters the game for P. Beverley,,72,69
323,3,5:46.0,G. Temple enters the game for D. Gallinari,,72,69
324,3,5:46.0,T. Wallace enters the game for L. Shamet,,72,69
325,3,5:46.0,,D. Wright enters the game for J. Holiday,72,69
326,3,5:33.0,,A. Bradley makes 3-pt jump shot from 25 ft,72,72
327,3,5:21.0,L. Williams makes 2-pt layup from 2 ft,,74,72
328,3,5:10.0,,Shooting foul by T. Wallace (drawn by M. Conley),74,72
329,3,5:10.0,,M. Conley makes free throw 1 of 2,74,73
330,3,5:10.0,,C. Parsons enters the game for I. Rabb,74,73
331,3,5:10.0,,M. Conley makes free throw 2 of 2,74,74
332,3,4:49.0,T. Wallace makes 2-pt jump shot from 12 ft (assist by G. Temple),,76,74
333,3,4:37.0,,D. Wright misses 2-pt jump shot from 9 ft,76,74
334,3,4:34.0,Defensive rebound by G. Temple,,76,74
335,3,4:32.0,Shooting foul by M. Conley (drawn by T. Wallace),,76,74
336,3,4:32.0,Technical foul by,,76,74
337,3,4:32.0,L. Williams makes technical free throw,,77,74
338,3,4:32.0,T. Wallace misses free throw 1 of 2,,77,74
339,3,4:32.0,Offensive rebound by Team,,77,74
340,3,4:32.0,,C. Miles enters the game for M. Conley,77,74
341,3,4:32.0,T. Wallace makes free throw 2 of 2,,78,74
342,3,4:15.0,,A. Bradley misses 2-pt jump shot from 18 ft,78,74
343,3,4:13.0,Defensive rebound by T. Wallace,,78,74
344,3,4:07.0,L. Williams makes 2-pt layup from 1 ft (assist by T. Wallace),,80,74
345,3,4:07.0,,Memphis full timeout,80,74
346,3,3:44.0,,J. Noah makes 2-pt layup at rim (assist by C. Parsons),80,76
347,3,3:17.0,M. Harrell misses 2-pt jump shot from 9 ft,,80,76
348,3,3:14.0,,Defensive rebound by C. Parsons,80,76
349,3,3:02.0,,C. Parsons misses 2-pt layup from 2 ft,80,76
350,3,3:00.0,,Offensive rebound by A. Bradley,80,76
351,3,3:00.0,,A. Bradley makes 2-pt layup from 1 ft,80,78
352,3,2:47.0,Turnover by L. Williams (lost ball; steal by J. Noah),,80,78
353,3,2:42.0,,A. Bradley makes 2-pt jump shot from 23 ft (assist by J. Noah),80,80
354,3,2:20.0,J. Green misses 3-pt jump shot from 27 ft,,80,80
355,3,2:07.0,,Defensive rebound by D. Wright,80,80
356,3,2:02.0,,D. Wright misses 2-pt layup from 1 ft,80,80
357,3,2:00.0,Defensive rebound by T. Wallace,,80,80
358,3,1:42.0,J. Green misses 2-pt hook shot from 3 ft (block by J. Noah),,80,80
359,3,1:39.0,,Defensive rebound by D. Wright,80,80
360,3,1:38.0,,Personal foul by L. Williams (drawn by A. Bradley),80,80
361,3,1:35.0,,Personal foul by T. Wallace (drawn by A. Bradley),80,80
362,3,1:35.0,,A. Bradley makes free throw 1 of 2,80,81
363,3,1:35.0,,A. Bradley makes free throw 2 of 2,80,82
364,3,1:24.0,Personal foul by A. Bradley (drawn by L. Williams),,80,82
365,3,1:16.0,Turnover by L. Williams (lost ball; steal by C. Parsons),,80,82
366,3,1:15.0,,Personal take foul by M. Harrell (drawn by J. Noah),80,82
367,3,1:15.0,,J. Noah makes free throw 1 of 2,80,83
368,3,1:15.0,,M. Conley enters the game for A. Bradley,80,83
369,3,1:15.0,,J. Noah makes free throw 2 of 2,80,84
370,3,1:04.0,G. Temple misses 3-pt jump shot from 25 ft,,80,84
371,3,1:01.0,,Defensive rebound by J. Noah,80,84
372,3,0:54.0,,C. Miles misses 3-pt jump shot from 23 ft,80,84
373,3,0:51.0,Defensive rebound by M. Harrell,,80,84
374,3,0:47.0,Personal foul by J. Noah (drawn by L. Williams),,80,84
375,3,0:47.0,L. Williams makes free throw 1 of 2,,81,84
376,3,0:47.0,L. Williams misses free throw 2 of 2,,81,84
377,3,0:46.0,,Defensive rebound by J. Noah,81,84
378,3,0:38.0,,C. Parsons misses 2-pt jump shot from 8 ft,81,84
379,3,0:34.0,Defensive rebound by L. Williams,,81,84
380,3,0:30.0,L. Williams misses 2-pt layup from 3 ft (block by M. Conley),,81,84
381,3,0:30.0,Offensive rebound by Team,,81,84
382,3,0:30.0,Technical foul by L. Williams,,81,84
383,3,0:30.0,,M. Conley misses technical free throw,81,84
384,3,0:30.0,Defensive rebound by Team,,81,84
385,3,0:19.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,83,84
