,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
0,1,11:44.0,S. Harrison makes 2-pt layup from 1 ft (assist by W. Lemon),,2,0
1,1,11:31.0,,K. Knox makes 2-pt layup from 2 ft,2,2
2,1,11:26.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by D. Dotson),,2,2
3,1,11:21.0,,E. Mudiay makes 3-pt jump shot from 26 ft (assist by M. Robinson),2,5
4,1,10:58.0,R. Lopez makes 2-pt layup from 2 ft (assist by T. Luwawu-Cabarrot),,4,5
5,1,10:42.0,,E. Mudiay makes 2-pt jump shot from 17 ft,4,7
6,1,10:23.0,S. Harrison misses 2-pt jump shot from 9 ft,,4,7
7,1,10:21.0,Offensive rebound by R. Lopez,,4,7
8,1,10:21.0,R. Lopez makes 2-pt layup from 1 ft,,6,7
9,1,10:07.0,,Turnover by K. Knox (bad pass; steal by T. Luwawu-Cabarrot),6,7
10,1,10:06.0,,Violation by Team (kicked ball),6,7
11,1,9:59.0,W. Lemon misses 2-pt layup from 4 ft,,6,7
12,1,9:57.0,R. Lopez makes 2-pt dunk from 1 ft,,8,7
13,1,9:57.0,Offensive rebound by R. Lopez,,8,7
14,1,9:47.0,,E. Mudiay misses 3-pt jump shot from 27 ft,8,7
15,1,9:45.0,Defensive rebound by S. Harrison,,8,7
16,1,9:39.0,W. Selden misses 2-pt jump shot from 5 ft,,8,7
17,1,9:37.0,,Defensive rebound by L. Kornet,8,7
18,1,9:20.0,,L. Kornet misses 2-pt jump shot from 4 ft,8,7
19,1,9:18.0,Defensive rebound by S. Harrison,,8,7
20,1,9:10.0,S. Harrison misses 2-pt layup from 5 ft (block by M. Robinson),,8,7
21,1,9:08.0,Offensive rebound by W. Selden,,8,7
22,1,8:55.0,Turnover by Team (shot clock),,8,7
23,1,8:44.0,,E. Mudiay misses 3-pt jump shot from 24 ft,8,7
24,1,8:42.0,Defensive rebound by S. Harrison,,8,7
25,1,8:28.0,R. Lopez makes 2-pt hook shot from 3 ft (assist by S. Harrison),,10,7
26,1,8:28.0,,New York full timeout,10,7
27,1,8:14.0,,K. Knox makes 2-pt layup from 2 ft,10,9
28,1,7:57.0,Turnover by S. Harrison (traveling),,10,9
29,1,7:38.0,,M. Robinson makes 2-pt layup from 1 ft (assist by D. Dotson),10,11
30,1,7:25.0,W. Lemon misses 2-pt layup from 2 ft (block by L. Kornet),,10,11
31,1,7:25.0,Offensive rebound by Team,,10,11
32,1,7:21.0,S. Harrison misses 2-pt layup at rim,,10,11
33,1,7:19.0,,Defensive rebound by M. Robinson,10,11
34,1,7:06.0,,L. Kornet makes 2-pt hook shot from 3 ft (assist by E. Mudiay),10,13
35,1,6:54.0,W. Selden misses 3-pt jump shot from 25 ft,,10,13
36,1,6:52.0,,Defensive rebound by K. Knox,10,13
37,1,6:38.0,,K. Knox makes 2-pt layup from 2 ft (assist by L. Kornet),10,15
38,1,6:16.0,R. Lopez misses 2-pt hook shot from 3 ft,,10,15
39,1,6:14.0,,Defensive rebound by K. Knox,10,15
40,1,5:59.0,,E. Mudiay misses 2-pt jump shot from 12 ft,10,15
41,1,5:57.0,Defensive rebound by S. Harrison,,10,15
42,1,5:51.0,W. Selden makes 2-pt jump shot from 20 ft (assist by S. Harrison),,12,15
43,1,5:28.0,,K. Knox misses 3-pt jump shot from 25 ft,12,15
44,1,5:26.0,Defensive rebound by T. Luwawu-Cabarrot,,12,15
45,1,5:12.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by R. Lopez),,15,15
46,1,4:53.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by M. Robinson),15,18
47,1,4:37.0,T. Luwawu-Cabarrot misses 2-pt layup from 5 ft (block by K. Knox),,15,18
48,1,4:35.0,,Defensive rebound by M. Robinson,15,18
49,1,4:32.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by E. Mudiay),15,21
50,1,4:31.0,Chicago full timeout,,15,21
51,1,4:31.0,R. Arcidiacono enters the game for W. Lemon,,15,21
52,1,4:31.0,J. Sampson enters the game for W. Selden,,15,21
53,1,4:31.0,,K. Allen enters the game for L. Kornet,15,21
54,1,4:31.0,,L. Thomas enters the game for E. Mudiay,15,21
55,1,4:13.0,Turnover by T. Luwawu-Cabarrot (step out of bounds),,15,21
56,1,3:52.0,,L. Thomas makes 2-pt dunk from 2 ft (assist by K. Allen),15,23
57,1,3:31.0,R. Lopez makes 2-pt layup from 2 ft,,17,23
58,1,3:20.0,,K. Allen misses 3-pt jump shot from 25 ft,17,23
59,1,3:18.0,Defensive rebound by J. Sampson,,17,23
60,1,3:10.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,17,23
61,1,3:08.0,,Defensive rebound by L. Thomas,17,23
62,1,2:57.0,,K. Knox misses 2-pt hook shot from 5 ft,17,23
63,1,2:56.0,,Offensive rebound by M. Robinson,17,23
64,1,2:55.0,,M. Robinson makes 2-pt dunk from 1 ft,17,25
65,1,2:39.0,R. Lopez misses 2-pt jump shot from 22 ft,,17,25
66,1,2:37.0,,Defensive rebound by K. Knox,17,25
67,1,2:31.0,,K. Knox makes 3-pt jump shot from 26 ft,17,28
68,1,2:19.0,R. Arcidiacono misses 2-pt layup from 1 ft,,17,28
69,1,2:17.0,,Defensive rebound by D. Dotson,17,28
70,1,2:13.0,,K. Knox misses 3-pt jump shot from 27 ft,17,28
71,1,2:11.0,,Offensive rebound by K. Knox,17,28
72,1,2:10.0,,Shooting foul by R. Arcidiacono (drawn by K. Knox),17,28
73,1,2:10.0,A. Blakeney enters the game for S. Harrison,,17,28
74,1,2:10.0,C. Felício enters the game for R. Lopez,,17,28
75,1,2:10.0,B. Sampson enters the game for T. Luwawu-Cabarrot,,17,28
76,1,2:10.0,,L. Kornet enters the game for M. Robinson,17,28
77,1,2:10.0,,K. Knox makes free throw 1 of 2,17,29
78,1,2:10.0,,K. Knox makes free throw 2 of 2,17,30
79,1,1:45.0,Turnover by J. Sampson (off goaltending),,17,30
80,1,1:39.0,,Shooting foul by R. Arcidiacono (drawn by K. Allen),17,30
81,1,1:39.0,,K. Allen makes free throw 1 of 2,17,31
82,1,1:39.0,,J. Jenkins enters the game for D. Dotson,17,31
83,1,1:39.0,,K. Allen makes free throw 2 of 2,17,32
84,1,1:23.0,C. Felício misses 2-pt layup from 1 ft,,17,32
85,1,1:21.0,,Defensive rebound by K. Allen,17,32
86,1,1:14.0,,Shooting foul by B. Sampson (drawn by J. Jenkins),17,32
87,1,1:14.0,,J. Jenkins makes free throw 1 of 2,17,33
88,1,1:14.0,,J. Jenkins makes free throw 2 of 2,17,34
89,1,0:58.0,Turnover by C. Felício (bad pass; steal by K. Allen),,17,34
90,1,0:42.0,,J. Jenkins makes 3-pt jump shot from 26 ft (assist by K. Allen),17,37
91,1,0:28.0,J. Sampson makes 2-pt hook shot from 8 ft (assist by A. Blakeney),,19,37
92,1,0:05.0,,L. Kornet misses 3-pt jump shot from 25 ft,19,37
93,1,0:03.0,Defensive rebound by C. Felício,,19,37
94,2,11:47.0,,J. Jenkins makes 3-pt jump shot from 25 ft (assist by K. Knox),19,40
95,2,11:21.0,B. Sampson misses 2-pt layup from 1 ft,,19,40
96,2,11:19.0,,Defensive rebound by K. Knox,19,40
97,2,11:09.0,,J. Jenkins misses 3-pt jump shot from 26 ft,19,40
98,2,11:07.0,Defensive rebound by C. Felício,,19,40
99,2,11:00.0,R. Arcidiacono makes 2-pt jump shot from 12 ft,,21,40
100,2,11:00.0,Shooting foul by K. Knox (drawn by R. Arcidiacono),,21,40
101,2,11:00.0,,D. Dotson enters the game for K. Knox,21,40
102,2,11:00.0,R. Arcidiacono makes free throw 1 of 1,,22,40
103,2,10:48.0,,L. Kornet makes 3-pt jump shot from 27 ft (assist by K. Allen),22,43
104,2,10:32.0,R. Arcidiacono makes 2-pt jump shot from 20 ft,,24,43
105,2,10:20.0,,Shooting foul by R. Arcidiacono (drawn by K. Allen),24,43
106,2,10:20.0,,K. Allen makes free throw 1 of 2,24,44
107,2,10:20.0,,K. Allen makes free throw 2 of 2,24,45
108,2,10:07.0,R. Arcidiacono misses 2-pt layup from 2 ft,,24,45
109,2,10:06.0,,Defensive rebound by K. Allen,24,45
110,2,10:01.0,,K. Allen makes 3-pt jump shot from 25 ft,24,48
111,2,10:01.0,Chicago full timeout,,24,48
112,2,10:01.0,A. Blakeney misses 2-pt jump shot from 4 ft,,24,48
113,2,9:59.0,,Defensive rebound by K. Allen,24,48
114,2,9:41.0,,Turnover by K. Allen (bad pass; steal by B. Sampson),24,48
115,2,9:30.0,J. Sampson makes 2-pt layup from 1 ft,,26,48
116,2,9:17.0,,D. Dotson makes 3-pt jump shot from 26 ft,26,51
117,2,8:55.0,A. Blakeney makes 2-pt jump shot from 8 ft,,28,51
118,2,8:36.0,,L. Kornet makes 3-pt jump shot from 27 ft (assist by K. Allen),28,54
119,2,8:19.0,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by B. Sampson),,31,54
120,2,7:58.0,,L. Kornet makes 3-pt jump shot from 27 ft (assist by K. Allen),31,57
121,2,7:37.0,B. Sampson misses 3-pt jump shot from 27 ft,,31,57
122,2,7:35.0,,Defensive rebound by L. Thomas,31,57
123,2,7:28.0,,L. Thomas misses 2-pt layup from 1 ft,31,57
124,2,7:26.0,Defensive rebound by C. Felício,,31,57
125,2,7:14.0,A. Blakeney misses 2-pt jump shot from 17 ft,,31,57
126,2,7:12.0,,Defensive rebound by D. Dotson,31,57
127,2,7:05.0,,Turnover by D. Dotson (palming),31,57
128,2,7:05.0,W. Lemon enters the game for R. Arcidiacono,,31,57
129,2,7:05.0,W. Selden enters the game for J. Sampson,,31,57
130,2,7:05.0,,E. Mudiay enters the game for K. Allen,31,57
131,2,7:05.0,,M. Robinson enters the game for L. Kornet,31,57
132,2,6:48.0,A. Blakeney misses 2-pt layup from 3 ft (block by D. Dotson),,31,57
133,2,6:46.0,,Defensive rebound by D. Dotson,31,57
134,2,6:34.0,,Personal foul by W. Lemon (drawn by L. Thomas),31,57
135,2,6:22.0,,J. Jenkins misses 3-pt jump shot from 24 ft,31,57
136,2,6:21.0,Defensive rebound by A. Blakeney,,31,57
137,2,6:12.0,W. Lemon misses 2-pt layup from 1 ft (block by M. Robinson),,31,57
138,2,6:10.0,,Defensive rebound by M. Robinson,31,57
139,2,6:04.0,,Shooting foul by C. Felício (drawn by M. Robinson),31,57
140,2,6:04.0,,M. Robinson makes free throw 1 of 2,31,58
141,2,6:04.0,T. Luwawu-Cabarrot enters the game for B. Sampson,,31,58
142,2,6:04.0,,K. Knox enters the game for L. Thomas,31,58
143,2,6:04.0,,M. Robinson makes free throw 2 of 2,31,59
144,2,5:50.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,31,59
145,2,5:48.0,,Defensive rebound by K. Knox,31,59
146,2,5:31.0,,K. Knox misses 2-pt jump shot from 20 ft,31,59
147,2,5:29.0,Defensive rebound by A. Blakeney,,31,59
148,2,5:24.0,Personal foul by K. Knox (drawn by C. Felício),,31,59
149,2,5:16.0,W. Selden misses 2-pt layup from 4 ft,,31,59
150,2,5:14.0,,Defensive rebound by K. Knox,31,59
151,2,5:03.0,,Turnover by E. Mudiay (bad pass; steal by W. Selden),31,59
152,2,5:01.0,Personal take foul by E. Mudiay (drawn by W. Selden),,31,59
153,2,4:53.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,31,59
154,2,4:51.0,,Defensive rebound by M. Robinson,31,59
155,2,4:28.0,,E. Mudiay misses 2-pt jump shot from 23 ft,31,59
156,2,4:26.0,Defensive rebound by W. Selden,,31,59
157,2,4:11.0,A. Blakeney makes 2-pt jump shot from 15 ft (assist by C. Felício),,33,59
158,2,4:09.0,,New York full timeout,33,59
159,2,4:09.0,S. Harrison enters the game for A. Blakeney,,33,59
160,2,4:09.0,R. Lopez enters the game for C. Felício,,33,59
161,2,3:48.0,,E. Mudiay misses 2-pt jump shot from 15 ft,33,59
162,2,3:46.0,Defensive rebound by W. Lemon,,33,59
163,2,3:36.0,R. Lopez makes 2-pt hook shot from 10 ft (assist by T. Luwawu-Cabarrot),,35,59
164,2,3:15.0,,K. Knox misses 2-pt jump shot from 17 ft,35,59
165,2,3:13.0,Defensive rebound by S. Harrison,,35,59
166,2,3:05.0,Personal foul by J. Jenkins (drawn by R. Lopez),,35,59
167,2,3:05.0,,L. Kornet enters the game for J. Jenkins,35,59
168,2,2:51.0,R. Lopez makes 2-pt hook shot from 11 ft,,37,59
169,2,2:35.0,,K. Knox misses 2-pt layup from 2 ft,37,59
170,2,2:34.0,,Offensive rebound by M. Robinson,37,59
171,2,2:34.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by M. Robinson),37,59
172,2,2:34.0,,M. Robinson makes free throw 1 of 2,37,60
173,2,2:34.0,,M. Robinson misses free throw 2 of 2,37,60
174,2,2:30.0,Defensive rebound by W. Selden,,37,60
175,2,2:23.0,W. Lemon misses 2-pt layup from 1 ft,,37,60
176,2,2:21.0,Offensive rebound by R. Lopez,,37,60
177,2,2:21.0,R. Lopez misses 2-pt layup from 1 ft,,37,60
178,2,2:19.0,,Defensive rebound by E. Mudiay,37,60
179,2,2:19.0,,Turnover by E. Mudiay (out of bounds lost ball),37,60
180,2,2:15.0,W. Lemon misses 2-pt jump shot from 17 ft,,37,60
181,2,2:11.0,,Defensive rebound by E. Mudiay,37,60
182,2,2:01.0,,M. Robinson makes 2-pt dunk from 2 ft (assist by D. Dotson),37,62
183,2,1:45.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,37,62
184,2,1:44.0,,Loose ball foul by D. Dotson (drawn by R. Lopez),37,62
185,2,1:44.0,Offensive rebound by Team,,37,62
186,2,1:44.0,J. Sampson enters the game for W. Selden,,37,62
187,2,1:44.0,R. Lopez makes free throw 1 of 2,,38,62
188,2,1:44.0,R. Lopez makes free throw 2 of 2,,39,62
189,2,1:33.0,,D. Dotson misses 2-pt jump shot from 10 ft,39,62
190,2,1:31.0,Defensive rebound by J. Sampson,,39,62
