,QUARTER,TIME_REMAINING,DALLAS_ACTION,CLEVELAND_ACTION,DALLAS_SCORE,CLEVELAND_SCORE
385,4,7:26.0,D. Powell makes 2-pt layup from 1 ft (assist by H. Barnes),,95,83
386,4,7:11.0,,J. Clarkson makes 2-pt jump shot from 9 ft,95,85
387,4,7:09.0,,Violation by Team (delay of game),95,85
388,4,6:53.0,H. Barnes makes 2-pt layup from 1 ft (assist by J. Brunson),,97,85
389,4,6:41.0,,J. Clarkson makes 2-pt jump shot from 2 ft (assist by M. Dellavedova),97,87
390,4,6:41.0,Violation by Team (def goaltending),,97,87
391,4,6:27.0,H. Barnes makes 3-pt jump shot from 27 ft (assist by R. Broekhoff),,100,87
392,4,6:26.0,,Cleveland full timeout,100,87
393,4,6:26.0,,D. Adel enters the game for M. Dellavedova,100,87
394,4,6:26.0,,C. Sexton enters the game for R. Hood,100,87
395,4,6:09.0,,Personal foul by R. Broekhoff (drawn by L. Nance),100,87
396,4,5:55.0,,D. Adel makes 2-pt jump shot from 14 ft,100,89
397,4,5:41.0,Shooting foul by D. Adel (drawn by J. Brunson),,100,89
398,4,5:41.0,J. Brunson misses free throw 1 of 2,,100,89
399,4,5:41.0,Offensive rebound by Team,,100,89
400,4,5:41.0,J. Brunson makes free throw 2 of 2,,101,89
401,4,5:24.0,,Shooting foul by D. Harris (drawn by A. Burks),101,89
402,4,5:24.0,,A. Burks makes free throw 1 of 2,101,90
403,4,5:24.0,,A. Burks makes free throw 2 of 2,101,91
404,4,5:24.0,D. Finney-Smith enters the game for D. Harris,,101,91
405,4,5:07.0,H. Barnes makes 2-pt jump shot from 8 ft,,103,91
406,4,4:46.0,,C. Sexton misses 2-pt jump shot from 19 ft,103,91
407,4,4:44.0,Defensive rebound by H. Barnes,,103,91
408,4,4:34.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by J. Brunson),,106,91
409,4,4:32.0,,Cleveland full timeout,106,91
410,4,4:08.0,,A. Burks makes 2-pt jump shot from 1 ft,106,93
411,4,3:53.0,Turnover by H. Barnes (bad pass),,106,93
412,4,3:39.0,,Personal foul by R. Broekhoff (drawn by L. Nance),106,93
413,4,3:39.0,,L. Nance makes free throw 1 of 2,106,94
414,4,3:39.0,Dallas full timeout,,106,94
415,4,3:39.0,L. Dončić enters the game for R. Broekhoff,,106,94
416,4,3:39.0,M. Kleber enters the game for D. Powell,,106,94
417,4,3:39.0,,M. Dellavedova enters the game for D. Adel,106,94
418,4,3:39.0,,L. Nance misses free throw 2 of 2,106,94
419,4,3:36.0,Defensive rebound by H. Barnes,,106,94
420,4,3:15.0,H. Barnes misses 2-pt jump shot from 21 ft,,106,94
421,4,3:11.0,,Defensive rebound by C. Sexton,106,94
422,4,2:57.0,,A. Burks misses 3-pt jump shot from 24 ft,106,94
423,4,2:55.0,,Offensive rebound by L. Nance,106,94
424,4,2:53.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,106,94
425,4,2:53.0,Defensive rebound by D. Finney-Smith,,106,94
426,4,2:28.0,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by M. Kleber),,108,94
427,4,2:12.0,,J. Clarkson misses 3-pt jump shot from 29 ft,108,94
428,4,2:10.0,Defensive rebound by D. Finney-Smith,,108,94
429,4,1:49.0,L. Dončić misses 3-pt jump shot from 32 ft,,108,94
430,4,1:48.0,Offensive rebound by D. Finney-Smith,,108,94
431,4,1:48.0,D. Finney-Smith makes 2-pt dunk from 1 ft,,110,94
432,4,1:48.0,,Cleveland full timeout,110,94
433,4,1:48.0,,J. Blossomgame enters the game for J. Clarkson,110,94
434,4,1:48.0,,K. Simmons enters the game for M. Dellavedova,110,94
435,4,1:48.0,,A. Žižić enters the game for L. Nance,110,94
436,4,1:42.0,,Personal foul by J. Brunson (drawn by C. Sexton),110,94
437,4,1:42.0,,C. Sexton makes free throw 1 of 2,110,95
438,4,1:42.0,,D. Adel enters the game for A. Burks,110,95
439,4,1:42.0,,C. Sexton makes free throw 2 of 2,110,96
440,4,1:29.0,Shooting foul by D. Adel (drawn by L. Dončić),,110,96
441,4,1:29.0,L. Dončić misses free throw 1 of 2,,110,96
442,4,1:29.0,Offensive rebound by Team,,110,96
443,4,1:29.0,D. Macon enters the game for J. Brunson,,110,96
444,4,1:29.0,L. Dončić makes free throw 2 of 2,,111,96
445,4,1:13.0,,C. Sexton misses 2-pt jump shot from 14 ft,111,96
446,4,1:10.0,Defensive rebound by L. Dončić,,111,96
447,4,0:56.0,H. Barnes misses 3-pt jump shot from 27 ft,,111,96
448,4,0:53.0,,Defensive rebound by J. Blossomgame,111,96
449,4,0:44.0,,C. Sexton misses 2-pt layup from 1 ft,111,96
450,4,0:43.0,,Offensive rebound by Team,111,96
451,4,0:43.0,R. Broekhoff enters the game for L. Dončić,,111,96
452,4,0:29.0,,A. Žižić makes 2-pt hook shot from 13 ft,111,98
453,4,0:05.0,Turnover by D. Macon (bad pass; steal by A. Žižić),,111,98
454,4,0:00.0,,J. Blossomgame misses 2-pt jump shot from 11 ft,111,98
455,4,0:00.0,,Offensive rebound by Team,111,98
