,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
40,1,8:14.0,J. Embiid misses 2-pt jump shot from 13 ft,,6,5
41,1,8:14.0,Offensive rebound by B. Simmons,,6,5
42,1,8:14.0,B. Simmons makes 2-pt dunk from 1 ft,,8,5
43,1,8:14.0,Shooting foul by K. Middleton (drawn by B. Simmons),,8,5
44,1,8:14.0,B. Simmons misses free throw 1 of 1,,8,5
45,1,8:11.0,,Defensive rebound by N. Mirotić,8,5
46,1,8:04.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),8,8
47,1,7:54.0,B. Simmons makes 2-pt dunk from 1 ft,,10,8
48,1,7:42.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by J. Embiid),10,8
49,1,7:38.0,Defensive rebound by T. Harris,,10,8
50,1,7:36.0,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Simmons),,13,8
51,1,7:19.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,13,8
52,1,7:16.0,Defensive rebound by B. Simmons,,13,8
53,1,7:10.0,J. Redick makes 2-pt jump shot from 12 ft (assist by B. Simmons),,15,8
54,1,7:10.0,,Milwaukee full timeout,15,8
55,1,7:10.0,,E. İlyasova enters the game for N. Mirotić,15,8
56,1,6:57.0,,K. Middleton misses 3-pt jump shot from 26 ft,15,8
57,1,6:54.0,Defensive rebound by B. Simmons,,15,8
58,1,6:47.0,J. Embiid makes 2-pt jump shot from 5 ft,,17,8
59,1,6:34.0,,G. Antetokounmpo makes 2-pt dunk from 3 ft (assist by K. Middleton),17,10
60,1,6:20.0,J. Redick misses 2-pt jump shot from 18 ft,,17,10
61,1,6:17.0,,Defensive rebound by G. Antetokounmpo,17,10
62,1,6:11.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),17,13
63,1,5:56.0,J. Embiid makes 2-pt jump shot from 17 ft (assist by B. Simmons),,19,13
64,1,5:48.0,,K. Middleton makes 2-pt dunk from 1 ft,19,15
65,1,5:48.0,Philadelphia full timeout,,19,15
66,1,5:48.0,B. Marjanović enters the game for J. Embiid,,19,15
67,1,5:48.0,T. McConnell enters the game for J. Redick,,19,15
68,1,5:48.0,M. Scott enters the game for B. Simmons,,19,15
69,1,5:48.0,,P. Connaughton enters the game for G. Antetokounmpo,19,15
70,1,5:48.0,,G. Hill enters the game for E. Bledsoe,19,15
71,1,5:32.0,J. Butler misses 2-pt jump shot from 14 ft,,19,15
72,1,5:30.0,,Defensive rebound by P. Connaughton,19,15
73,1,5:25.0,,K. Middleton misses 3-pt jump shot from 27 ft,19,15
74,1,5:21.0,Defensive rebound by B. Marjanović,,19,15
75,1,5:13.0,M. Scott misses 2-pt jump shot from 15 ft,,19,15
76,1,5:10.0,,Defensive rebound by K. Middleton,19,15
77,1,4:49.0,,B. Lopez misses 3-pt jump shot from 29 ft,19,15
78,1,4:48.0,,Offensive rebound by Team,19,15
79,1,4:41.0,,K. Middleton misses 2-pt jump shot from 3 ft,19,15
80,1,4:39.0,,Offensive rebound by G. Hill,19,15
81,1,4:34.0,,P. Connaughton makes 3-pt jump shot from 25 ft (assist by G. Hill),19,18
82,1,4:17.0,B. Marjanović misses 2-pt jump shot from 13 ft (block by B. Lopez),,19,18
83,1,4:17.0,Offensive rebound by M. Scott,,19,18
84,1,4:12.0,M. Scott misses 2-pt layup from 4 ft (block by P. Connaughton),,19,18
85,1,4:08.0,,Defensive rebound by B. Lopez,19,18
86,1,4:07.0,,E. İlyasova misses 3-pt jump shot from 27 ft,19,18
87,1,4:04.0,Defensive rebound by T. McConnell,,19,18
88,1,4:00.0,T. McConnell misses 2-pt jump shot from 14 ft,,19,18
89,1,3:57.0,,Defensive rebound by K. Middleton,19,18
90,1,3:46.0,,K. Middleton misses 2-pt jump shot from 20 ft,19,18
91,1,3:44.0,Defensive rebound by T. McConnell,,19,18
92,1,3:40.0,Shooting foul by P. Connaughton (drawn by J. Butler),,19,18
93,1,3:40.0,J. Butler makes free throw 1 of 2,,20,18
94,1,3:40.0,,D. Wilson enters the game for B. Lopez,20,18
95,1,3:40.0,J. Butler makes free throw 2 of 2,,21,18
96,1,3:20.0,,K. Middleton misses 3-pt jump shot from 27 ft,21,18
97,1,3:16.0,Defensive rebound by T. Harris,,21,18
98,1,3:07.0,M. Scott misses 3-pt jump shot from 23 ft,,21,18
99,1,3:03.0,Offensive rebound by J. Butler,,21,18
100,1,3:03.0,J. Butler misses 2-pt layup from 1 ft,,21,18
101,1,3:02.0,Offensive rebound by T. McConnell,,21,18
102,1,3:00.0,M. Scott makes 3-pt jump shot from 23 ft (assist by T. Harris),,24,18
103,1,2:50.0,,D. Wilson misses 3-pt jump shot from 23 ft,24,18
104,1,2:47.0,,Offensive rebound by K. Middleton,24,18
105,1,2:46.0,,G. Hill misses 3-pt jump shot from 27 ft,24,18
106,1,2:44.0,,Offensive rebound by E. İlyasova,24,18
107,1,2:42.0,,E. İlyasova makes 2-pt layup from 1 ft,24,20
108,1,2:24.0,B. Marjanović misses 2-pt jump shot from 19 ft,,24,20
109,1,2:19.0,Offensive rebound by M. Scott,,24,20
110,1,2:17.0,T. McConnell makes 2-pt jump shot from 18 ft (assist by M. Scott),,26,20
111,1,2:05.0,,Personal foul by J. Butler (drawn by D. Wilson),26,20
112,1,2:05.0,J. Embiid enters the game for J. Butler,,26,20
113,1,2:05.0,J. Ennis enters the game for T. Harris,,26,20
114,1,2:05.0,J. Redick enters the game for B. Marjanović,,26,20
115,1,2:05.0,B. Simmons enters the game for M. Scott,,26,20
116,1,2:05.0,,G. Antetokounmpo enters the game for G. Hill,26,20
117,1,2:05.0,,T. Snell enters the game for K. Middleton,26,20
118,1,1:52.0,,D. Wilson makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),26,23
119,1,1:45.0,Personal foul by D. Wilson (drawn by B. Simmons),,26,23
120,1,1:45.0,,N. Mirotić enters the game for E. İlyasova,26,23
121,1,1:37.0,Turnover by T. McConnell (bad pass; steal by G. Antetokounmpo),,26,23
122,1,1:26.0,,G. Antetokounmpo misses 2-pt layup from 4 ft,26,23
123,1,1:22.0,,Offensive rebound by G. Antetokounmpo,26,23
124,1,1:22.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,26,25
125,1,1:00.0,T. McConnell makes 2-pt jump shot from 13 ft (assist by J. Embiid),,28,25
126,1,0:53.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,28,25
127,1,0:50.0,Defensive rebound by J. Embiid,,28,25
128,1,0:32.0,J. Ennis makes 3-pt jump shot from 26 ft (assist by T. McConnell),,31,25
129,1,0:16.0,,P. Connaughton misses 3-pt jump shot from 27 ft,31,25
130,1,0:13.0,Defensive rebound by J. Ennis,,31,25
131,1,0:06.0,J. Embiid misses 2-pt jump shot from 21 ft,,31,25
132,1,0:01.0,,Defensive rebound by G. Antetokounmpo,31,25
133,1,0:00.0,,Shooting foul by T. McConnell (drawn by G. Antetokounmpo),31,25
134,1,0:00.0,,G. Antetokounmpo makes free throw 1 of 3,31,26
135,1,0:00.0,,G. Antetokounmpo makes free throw 2 of 3,31,27
136,1,0:00.0,,G. Antetokounmpo makes free throw 3 of 3,31,28
137,2,11:45.0,Turnover by B. Simmons (bad pass; steal by E. Bledsoe),,31,28
138,2,11:40.0,,D. Wilson makes 2-pt dunk from 1 ft (assist by N. Mirotić),31,30
139,2,11:31.0,M. Scott misses 3-pt jump shot from 26 ft,,31,30
140,2,11:30.0,,Defensive rebound by E. Bledsoe,31,30
141,2,11:12.0,,Shooting foul by J. Ennis (drawn by E. Bledsoe),31,30
142,2,11:12.0,,E. Bledsoe misses free throw 1 of 2,31,30
143,2,11:12.0,,Offensive rebound by Team,31,30
144,2,11:12.0,,E. Bledsoe misses free throw 2 of 2,31,30
145,2,11:09.0,,Offensive rebound by D. Wilson,31,30
146,2,10:55.0,,E. Bledsoe makes 2-pt layup from 1 ft,31,32
147,2,10:43.0,B. Simmons misses 2-pt jump shot from 14 ft,,31,32
148,2,10:40.0,,Defensive rebound by G. Antetokounmpo,31,32
149,2,10:32.0,,N. Mirotić misses 3-pt jump shot from 26 ft,31,32
150,2,10:28.0,Defensive rebound by J. Embiid,,31,32
151,2,10:19.0,J. Ennis makes 3-pt jump shot from 24 ft (assist by J. Embiid),,34,32
152,2,10:10.0,,D. Wilson makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),34,35
153,2,9:56.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),,37,35
154,2,9:43.0,,T. Snell misses 3-pt jump shot from 23 ft,37,35
155,2,9:41.0,Defensive rebound by J. Embiid,,37,35
156,2,9:37.0,J. Ennis misses 3-pt jump shot from 23 ft,,37,35
157,2,9:36.0,,Defensive rebound by D. Wilson,37,35
158,2,9:36.0,,Personal foul by B. Simmons (drawn by D. Wilson),37,35
159,2,9:22.0,,Turnover by E. Bledsoe (bad pass; steal by J. Embiid),37,35
160,2,9:17.0,Turnover by J. Redick (lost ball; steal by E. Bledsoe),,37,35
161,2,9:09.0,,Personal foul by J. Ennis (drawn by G. Antetokounmpo),37,35
162,2,9:04.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,37,35
163,2,9:01.0,Defensive rebound by M. Scott,,37,35
164,2,8:50.0,J. Embiid makes 2-pt jump shot from 5 ft,,39,35
165,2,8:40.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,39,35
166,2,8:38.0,Defensive rebound by B. Simmons,,39,35
167,2,8:36.0,B. Simmons misses 2-pt layup from 1 ft,,39,35
168,2,8:36.0,Offensive rebound by Team,,39,35
169,2,8:36.0,,Loose ball foul by D. Wilson (drawn by J. Embiid),39,35
170,2,8:36.0,,P. Connaughton enters the game for G. Antetokounmpo,39,35
171,2,8:29.0,J. Embiid makes 2-pt dunk from 1 ft (assist by B. Simmons),,41,35
172,2,8:09.0,,D. Wilson makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),41,38
173,2,7:58.0,J. Redick makes 2-pt jump shot from 21 ft,,43,38
174,2,7:28.0,,E. Bledsoe misses 2-pt jump shot from 3 ft,43,38
175,2,7:25.0,Defensive rebound by J. Embiid,,43,38
176,2,7:13.0,B. Simmons misses 2-pt layup from 3 ft,,43,38
177,2,7:09.0,Offensive rebound by B. Simmons,,43,38
178,2,7:06.0,J. Ennis misses 2-pt layup from 3 ft,,43,38
179,2,7:06.0,Offensive rebound by Team,,43,38
180,2,7:06.0,Personal foul by E. Bledsoe (drawn by M. Scott),,43,38
181,2,7:06.0,J. Butler enters the game for J. Embiid,,43,38
182,2,7:06.0,T. Harris enters the game for J. Ennis,,43,38
183,2,7:06.0,B. Marjanović enters the game for J. Redick,,43,38
184,2,7:06.0,T. McConnell enters the game for B. Simmons,,43,38
185,2,7:06.0,,E. İlyasova enters the game for T. Snell,43,38
186,2,7:06.0,,B. Lopez enters the game for D. Wilson,43,38
187,2,7:02.0,Turnover by M. Scott (bad pass; steal by N. Mirotić),,43,38
188,2,6:57.0,,Turnover by N. Mirotić (bad pass),43,38
189,2,6:57.0,,Milwaukee full timeout,43,38
190,2,6:57.0,,K. Middleton enters the game for N. Mirotić,43,38
191,2,6:42.0,J. Butler makes 2-pt jump shot from 17 ft,,45,38
192,2,6:28.0,,Turnover by B. Lopez (bad pass; steal by J. Butler),45,38
193,2,6:24.0,T. McConnell makes 2-pt layup from 1 ft (assist by J. Butler),,47,38
194,2,6:03.0,,K. Middleton misses 2-pt jump shot from 17 ft,47,38
195,2,6:00.0,Defensive rebound by T. McConnell,,47,38
196,2,5:55.0,Turnover by T. McConnell (bad pass; steal by P. Connaughton),,47,38
197,2,5:49.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by P. Connaughton),47,40
198,2,5:49.0,Philadelphia full timeout,,47,40
199,2,5:38.0,T. Harris makes 3-pt jump shot from 27 ft (assist by T. McConnell),,50,40
200,2,5:26.0,,B. Lopez misses 3-pt jump shot from 27 ft,50,40
201,2,5:25.0,Defensive rebound by Team,,50,40
202,2,5:17.0,T. McConnell misses 2-pt layup from 2 ft (block by B. Lopez),,50,40
203,2,5:17.0,Offensive rebound by Team,,50,40
204,2,5:05.0,T. Harris makes 2-pt jump shot from 18 ft (assist by T. McConnell),,52,40
205,2,4:51.0,,Turnover by K. Middleton (lost ball; steal by T. Harris),52,40
206,2,4:38.0,B. Marjanović makes 2-pt hook shot from 6 ft (assist by J. Butler),,54,40
207,2,4:14.0,,Turnover by B. Lopez (lost ball; steal by J. Butler),54,40
208,2,4:07.0,Turnover by T. McConnell (lost ball; steal by E. İlyasova),,54,40
209,2,3:57.0,,K. Middleton misses 3-pt jump shot from 26 ft,54,40
210,2,3:54.0,Defensive rebound by J. Butler,,54,40
211,2,3:46.0,J. Butler misses 2-pt jump shot from 14 ft,,54,40
212,2,3:46.0,,Defensive rebound by Team,54,40
213,2,3:46.0,J. Embiid enters the game for B. Marjanović,,54,40
214,2,3:46.0,J. Redick enters the game for T. McConnell,,54,40
215,2,3:46.0,B. Simmons enters the game for M. Scott,,54,40
216,2,3:46.0,,G. Antetokounmpo enters the game for E. Bledsoe,54,40
217,2,3:46.0,,G. Hill enters the game for P. Connaughton,54,40
218,2,3:34.0,,B. Lopez makes 2-pt hook shot from 8 ft,54,42
219,2,3:19.0,T. Harris makes 2-pt jump shot from 11 ft,,56,42
220,2,3:01.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft,56,45
221,2,2:45.0,Turnover by B. Simmons (bad pass; steal by G. Antetokounmpo),,56,45
222,2,2:39.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,56,45
223,2,2:39.0,Defensive rebound by Team,,56,45
224,2,2:39.0,,Loose ball foul by G. Antetokounmpo (drawn by J. Embiid),56,45
225,2,2:20.0,Shooting foul by K. Middleton (drawn by J. Butler),,56,45
226,2,2:20.0,J. Butler misses free throw 1 of 3,,56,45
227,2,2:20.0,Offensive rebound by Team,,56,45
228,2,2:20.0,J. Butler misses free throw 2 of 3,,56,45
229,2,2:20.0,Offensive rebound by Team,,56,45
230,2,2:20.0,J. Butler makes free throw 3 of 3,,57,45
231,2,2:01.0,,K. Middleton misses 2-pt jump shot from 3 ft,57,45
232,2,1:58.0,Defensive rebound by J. Embiid,,57,45
233,2,1:55.0,J. Embiid misses 3-pt jump shot from 26 ft,,57,45
234,2,1:52.0,,Defensive rebound by G. Antetokounmpo,57,45
235,2,1:46.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),57,48
236,2,1:46.0,,N. Mirotić enters the game for E. İlyasova,57,48
237,2,1:28.0,J. Embiid makes 2-pt jump shot from 17 ft,,59,48
238,2,1:19.0,,G. Antetokounmpo makes 3-pt jump shot from 25 ft,59,51
239,2,0:56.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by J. Butler),,62,51
240,2,0:51.0,,Shooting foul by J. Embiid (drawn by G. Antetokounmpo),62,51
241,2,0:51.0,,G. Antetokounmpo makes free throw 1 of 2,62,52
242,2,0:51.0,,P. Connaughton enters the game for G. Hill,62,52
243,2,0:51.0,,G. Antetokounmpo makes free throw 2 of 2,62,53
244,2,0:28.0,J. Embiid misses 2-pt jump shot from 10 ft,,62,53
245,2,0:26.0,,Defensive rebound by G. Antetokounmpo,62,53
246,2,0:04.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,62,53
247,2,0:02.0,Defensive rebound by J. Embiid,,62,53
248,2,0:00.0,J. Embiid misses 3-pt jump shot from 38 ft,,62,53
249,2,0:00.0,Offensive rebound by Team,,62,53
250,3,11:43.0,T. Harris misses 3-pt jump shot from 26 ft,,62,53
251,3,11:39.0,,Defensive rebound by G. Antetokounmpo,62,53
252,3,11:25.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by K. Middleton),62,56
253,3,11:11.0,Shooting foul by E. Bledsoe (drawn by J. Redick),,62,56
254,3,11:11.0,J. Redick makes free throw 1 of 2,,63,56
255,3,11:11.0,J. Redick misses free throw 2 of 2,,63,56
256,3,11:08.0,,Defensive rebound by G. Antetokounmpo,63,56
257,3,11:01.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,63,56
258,3,11:01.0,Defensive rebound by Team,,63,56
259,3,10:48.0,J. Redick makes 2-pt jump shot from 17 ft (assist by J. Embiid),,65,56
260,3,10:42.0,,E. Bledsoe makes 2-pt jump shot from 12 ft,65,58
261,3,10:42.0,,Shooting foul by J. Redick (drawn by E. Bledsoe),65,58
262,3,10:42.0,,E. Bledsoe makes free throw 1 of 1,65,59
263,3,10:23.0,J. Embiid makes 2-pt jump shot from 10 ft (assist by B. Simmons),,67,59
264,3,10:05.0,,E. Bledsoe misses 2-pt jump shot from 10 ft,67,59
265,3,10:02.0,Defensive rebound by T. Harris,,67,59
266,3,9:57.0,J. Redick makes 3-pt jump shot from 23 ft (assist by T. Harris),,70,59
267,3,9:40.0,,N. Mirotić misses 3-pt jump shot from 23 ft,70,59
268,3,9:37.0,Defensive rebound by J. Embiid,,70,59
269,3,9:31.0,J. Embiid misses 3-pt jump shot from 26 ft,,70,59
270,3,9:30.0,Offensive rebound by J. Butler,,70,59
271,3,9:28.0,J. Butler makes 2-pt layup from 4 ft,,72,59
272,3,9:19.0,,Personal foul by J. Butler (drawn by K. Middleton),72,59
273,3,9:11.0,,K. Middleton makes 2-pt jump shot from 14 ft (assist by G. Antetokounmpo),72,61
274,3,9:00.0,Personal foul by K. Middleton (drawn by J. Butler),,72,61
275,3,8:54.0,J. Embiid makes 3-pt jump shot from 28 ft (assist by B. Simmons),,75,61
276,3,8:44.0,,Shooting foul by J. Embiid (drawn by G. Antetokounmpo),75,61
277,3,8:44.0,,G. Antetokounmpo makes free throw 1 of 2,75,62
278,3,8:44.0,,G. Antetokounmpo makes free throw 2 of 2,75,63
279,3,8:32.0,J. Redick misses 2-pt layup from 1 ft (block by B. Lopez),,75,63
280,3,8:28.0,,Defensive rebound by G. Antetokounmpo,75,63
281,3,8:21.0,,G. Antetokounmpo makes 2-pt hook shot from 3 ft,75,65
282,3,8:10.0,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),,78,65
283,3,7:58.0,,G. Antetokounmpo makes 2-pt jump shot from 10 ft,78,67
284,3,7:49.0,J. Embiid misses 3-pt jump shot from 27 ft,,78,67
285,3,7:46.0,,Defensive rebound by G. Antetokounmpo,78,67
286,3,7:42.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,78,67
287,3,7:38.0,Defensive rebound by J. Embiid,,78,67
288,3,7:32.0,J. Embiid misses 3-pt jump shot from 27 ft,,78,67
289,3,7:29.0,Offensive rebound by B. Simmons,,78,67
290,3,7:27.0,Turnover by B. Simmons (bad pass; steal by B. Lopez),,78,67
291,3,7:21.0,,N. Mirotić misses 3-pt jump shot from 23 ft,78,67
292,3,7:21.0,Defensive rebound by Team,,78,67
293,3,7:21.0,,E. İlyasova enters the game for N. Mirotić,78,67
294,3,7:10.0,J. Embiid misses 2-pt jump shot from 16 ft,,78,67
295,3,7:06.0,,Defensive rebound by G. Antetokounmpo,78,67
296,3,6:56.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),78,70
297,3,6:56.0,Philadelphia full timeout,,78,70
298,3,6:56.0,B. Marjanović enters the game for J. Embiid,,78,70
299,3,6:56.0,T. McConnell enters the game for J. Redick,,78,70
300,3,6:56.0,M. Scott enters the game for B. Simmons,,78,70
301,3,6:42.0,T. Harris misses 2-pt jump shot from 14 ft,,78,70
302,3,6:39.0,Offensive rebound by T. Harris,,78,70
303,3,6:37.0,Shooting foul by B. Lopez (drawn by T. Harris),,78,70
304,3,6:37.0,T. Harris misses free throw 1 of 2,,78,70
305,3,6:37.0,Offensive rebound by Team,,78,70
306,3,6:37.0,T. Harris makes free throw 2 of 2,,79,70
307,3,6:21.0,,K. Middleton makes 2-pt jump shot from 9 ft,79,72
308,3,6:01.0,B. Marjanović misses 2-pt jump shot from 8 ft (block by B. Lopez),,79,72
309,3,5:57.0,,Defensive rebound by G. Antetokounmpo,79,72
310,3,5:54.0,,B. Lopez misses 3-pt jump shot from 29 ft,79,72
311,3,5:51.0,,Offensive rebound by E. Bledsoe,79,72
312,3,5:50.0,,E. Bledsoe misses 2-pt layup from 2 ft,79,72
313,3,5:47.0,Defensive rebound by B. Marjanović,,79,72
314,3,5:33.0,B. Marjanović misses 2-pt jump shot from 18 ft,,79,72
315,3,5:30.0,Offensive rebound by M. Scott,,79,72
316,3,5:23.0,T. Harris makes 2-pt layup from 1 ft,,81,72
317,3,5:15.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,81,74
318,3,5:02.0,Personal foul by E. İlyasova (drawn by M. Scott),,81,74
319,3,5:02.0,,G. Hill enters the game for E. Bledsoe,81,74
320,3,5:02.0,,D. Wilson enters the game for B. Lopez,81,74
321,3,4:51.0,T. McConnell misses 2-pt jump shot from 14 ft,,81,74
322,3,4:48.0,,Defensive rebound by G. Hill,81,74
323,3,4:41.0,,K. Middleton misses 3-pt jump shot from 27 ft,81,74
324,3,4:39.0,Defensive rebound by M. Scott,,81,74
325,3,4:20.0,M. Scott misses 3-pt jump shot from 28 ft,,81,74
326,3,4:17.0,Offensive rebound by B. Marjanović,,81,74
327,3,4:17.0,Shooting foul by D. Wilson (drawn by B. Marjanović),,81,74
328,3,4:17.0,B. Marjanović makes free throw 1 of 2,,82,74
329,3,4:17.0,,P. Connaughton enters the game for K. Middleton,82,74
330,3,4:17.0,B. Marjanović makes free throw 2 of 2,,83,74
331,3,4:01.0,,G. Antetokounmpo makes 2-pt jump shot from 4 ft,83,76
332,3,4:01.0,,Shooting foul by B. Marjanović (drawn by G. Antetokounmpo),83,76
333,3,4:01.0,,G. Antetokounmpo makes free throw 1 of 1,83,77
334,3,3:51.0,Turnover by M. Scott (bad pass),,83,77
335,3,3:32.0,,P. Connaughton misses 3-pt jump shot from 27 ft,83,77
336,3,3:29.0,Defensive rebound by B. Marjanović,,83,77
337,3,3:21.0,J. Butler makes 3-pt jump shot from 27 ft (assist by T. Harris),,86,77
338,3,3:12.0,,D. Wilson misses 3-pt jump shot from 26 ft,86,77
339,3,3:09.0,Defensive rebound by T. Harris,,86,77
340,3,3:05.0,Offensive foul by J. Butler (drawn by E. İlyasova),,86,77
341,3,3:05.0,Turnover by J. Butler (offensive foul),,86,77
342,3,3:05.0,J. Embiid enters the game for J. Butler,,86,77
343,3,3:05.0,J. Ennis enters the game for T. Harris,,86,77
344,3,3:05.0,J. Redick enters the game for B. Marjanović,,86,77
345,3,3:05.0,B. Simmons enters the game for M. Scott,,86,77
346,3,2:46.0,,G. Hill makes 2-pt layup from 1 ft (assist by D. Wilson),86,79
347,3,2:34.0,T. McConnell misses 3-pt jump shot from 26 ft,,86,79
348,3,2:28.0,,Defensive rebound by E. İlyasova,86,79
349,3,2:22.0,,Turnover by E. İlyasova (bad pass),86,79
350,3,2:22.0,,Milwaukee full timeout,86,79
351,3,1:59.0,T. McConnell makes 2-pt jump shot from 15 ft (assist by J. Embiid),,88,79
352,3,1:40.0,,Shooting foul by J. Ennis (drawn by G. Antetokounmpo),88,79
353,3,1:40.0,,G. Antetokounmpo misses free throw 1 of 2,88,79
354,3,1:40.0,,Offensive rebound by Team,88,79
355,3,1:40.0,,G. Antetokounmpo makes free throw 2 of 2,88,80
356,3,1:22.0,T. McConnell misses 2-pt layup from 3 ft (block by G. Antetokounmpo),,88,80
357,3,1:18.0,,Defensive rebound by P. Connaughton,88,80
358,3,1:16.0,,Shooting foul by J. Redick (drawn by G. Antetokounmpo),88,80
359,3,1:16.0,,G. Antetokounmpo makes free throw 1 of 2,88,81
360,3,1:16.0,,T. Snell enters the game for E. İlyasova,88,81
361,3,1:16.0,,G. Antetokounmpo makes free throw 2 of 2,88,82
362,3,0:51.0,T. McConnell misses 2-pt jump shot from 18 ft,,88,82
363,3,0:49.0,Offensive rebound by Team,,88,82
364,3,0:49.0,,Loose ball foul by D. Wilson (drawn by J. Embiid),88,82
365,3,0:49.0,J. Embiid misses free throw 1 of 2,,88,82
366,3,0:49.0,Offensive rebound by Team,,88,82
367,3,0:49.0,M. Scott enters the game for T. McConnell,,88,82
368,3,0:49.0,,E. Bledsoe enters the game for G. Antetokounmpo,88,82
369,3,0:49.0,,E. İlyasova enters the game for G. Hill,88,82
370,3,0:49.0,J. Embiid makes free throw 2 of 2,,89,82
371,3,0:26.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,89,82
372,3,0:22.0,Defensive rebound by J. Embiid,,89,82
373,3,0:01.0,M. Scott misses 3-pt jump shot from 27 ft,,89,82
374,3,0:01.0,,Defensive rebound by E. Bledsoe,89,82
