,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
71,1,2:45.0,O. Anunoby enters the game for D. Green,,25,23
72,1,2:45.0,G. Monroe enters the game for S. Ibaka,,25,23
73,1,2:45.0,,M. Brogdon enters the game for K. Middleton,25,23
74,1,2:39.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by M. Brogdon),25,26
75,1,2:23.0,Turnover by K. Leonard (back court),,25,26
76,1,2:12.0,,Shooting foul by G. Monroe (drawn by G. Hill),25,26
77,1,2:12.0,,G. Hill makes free throw 1 of 2,25,27
78,1,2:12.0,P. Siakam enters the game for K. Leonard,,25,27
79,1,2:12.0,D. Wright enters the game for F. VanVleet,,25,27
80,1,2:12.0,,G. Hill makes free throw 2 of 2,25,28
81,1,1:59.0,D. Wright misses 2-pt jump shot from 15 ft,,25,28
82,1,1:56.0,,Defensive rebound by M. Brogdon,25,28
83,1,1:51.0,,S. Brown misses 3-pt jump shot from 28 ft,25,28
84,1,1:48.0,,Offensive rebound by E. İlyasova,25,28
85,1,1:47.0,,Turnover by E. İlyasova (bad pass; steal by N. Powell),25,28
86,1,1:41.0,P. Siakam makes 2-pt dunk from 1 ft (assist by N. Powell),,27,28
87,1,1:25.0,,S. Brown misses 3-pt jump shot from 24 ft,27,28
88,1,1:22.0,Defensive rebound by G. Monroe,,27,28
89,1,1:14.0,O. Anunoby misses 3-pt jump shot from 24 ft,,27,28
90,1,1:11.0,,Defensive rebound by E. İlyasova,27,28
91,1,1:07.0,,S. Brown makes 2-pt layup from 1 ft (assist by M. Brogdon),27,30
92,1,0:49.0,Turnover by G. Monroe (lost ball; steal by G. Hill),,27,30
93,1,0:41.0,,M. Brogdon makes 2-pt layup from 1 ft,27,32
94,1,0:24.0,O. Anunoby misses 3-pt jump shot from 26 ft,,27,32
95,1,0:20.0,,Defensive rebound by S. Brown,27,32
96,1,0:03.0,,Shooting foul by P. Siakam (drawn by M. Brogdon),27,32
97,1,0:03.0,,M. Brogdon makes free throw 1 of 2,27,33
98,1,0:03.0,,T. Snell enters the game for S. Brown,27,33
99,1,0:03.0,,M. Brogdon makes free throw 2 of 2,27,34
100,1,0:00.0,N. Powell misses 3-pt jump shot from 52 ft,,27,34
101,1,0:00.0,Offensive rebound by Team,,27,34
102,2,11:43.0,Turnover by N. Powell (bad pass; steal by D. Wilson),,27,34
103,2,11:43.0,,Turnover by G. Antetokounmpo (traveling),27,34
104,2,11:20.0,D. Wright misses 2-pt jump shot from 12 ft,,27,34
105,2,11:16.0,,Defensive rebound by D. Wilson,27,34
106,2,11:13.0,,M. Brogdon misses 2-pt layup from 3 ft (block by P. Siakam),27,34
107,2,11:13.0,,Offensive rebound by Team,27,34
108,2,10:56.0,,G. Hill misses 3-pt jump shot from 26 ft,27,34
109,2,10:53.0,,Offensive rebound by D. Wilson,27,34
110,2,10:46.0,,G. Antetokounmpo makes 2-pt jump shot from 9 ft,27,36
111,2,10:46.0,,Shooting foul by O. Anunoby (drawn by G. Antetokounmpo),27,36
112,2,10:46.0,,G. Antetokounmpo misses free throw 1 of 1,27,36
113,2,10:43.0,Defensive rebound by O. Anunoby,,27,36
114,2,10:29.0,Shooting foul by D. Wilson (drawn by N. Powell),,27,36
115,2,10:29.0,N. Powell makes free throw 1 of 2,,28,36
116,2,10:29.0,,E. Bledsoe enters the game for G. Hill,28,36
117,2,10:29.0,N. Powell makes free throw 2 of 2,,29,36
118,2,10:03.0,,Turnover by G. Antetokounmpo (lost ball; steal by N. Powell),29,36
119,2,9:45.0,N. Powell misses 2-pt jump shot from 14 ft,,29,36
120,2,9:42.0,,Defensive rebound by G. Antetokounmpo,29,36
121,2,9:38.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,29,38
122,2,9:26.0,D. Wright misses 3-pt jump shot from 26 ft,,29,38
123,2,9:22.0,,Defensive rebound by G. Antetokounmpo,29,38
124,2,9:10.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,29,38
125,2,9:08.0,Defensive rebound by D. Wright,,29,38
126,2,8:58.0,P. Siakam misses 2-pt layup from 7 ft,,29,38
127,2,8:55.0,,Defensive rebound by T. Snell,29,38
128,2,8:53.0,,Shooting foul by D. Wright (drawn by G. Antetokounmpo),29,38
129,2,8:53.0,,G. Antetokounmpo makes free throw 1 of 2,29,39
130,2,8:53.0,,G. Hill enters the game for M. Brogdon,29,39
131,2,8:53.0,,B. Lopez enters the game for D. Wilson,29,39
132,2,8:53.0,,G. Antetokounmpo misses free throw 2 of 2,29,39
133,2,8:50.0,Defensive rebound by O. Anunoby,,29,39
134,2,8:49.0,Toronto full timeout,,29,39
135,2,8:49.0,D. Green enters the game for G. Monroe,,29,39
136,2,8:49.0,K. Leonard enters the game for N. Powell,,29,39
137,2,8:40.0,O. Anunoby makes 3-pt jump shot from 27 ft (assist by D. Wright),,32,39
138,2,8:13.0,,G. Antetokounmpo misses 2-pt jump shot from 13 ft,32,39
139,2,8:11.0,Defensive rebound by K. Leonard,,32,39
140,2,8:04.0,K. Leonard makes 2-pt jump shot from 14 ft,,34,39
141,2,7:47.0,,Turnover by B. Lopez (bad pass; steal by D. Wright),34,39
142,2,7:40.0,O. Anunoby misses 3-pt jump shot from 27 ft,,34,39
143,2,7:36.0,,Defensive rebound by G. Antetokounmpo,34,39
144,2,7:33.0,,Offensive foul by E. Bledsoe (drawn by O. Anunoby),34,39
145,2,7:33.0,,Turnover by E. Bledsoe (offensive foul),34,39
146,2,7:33.0,,K. Middleton enters the game for T. Snell,34,39
147,2,7:20.0,K. Leonard misses 2-pt jump shot from 10 ft,,34,39
148,2,7:17.0,Offensive rebound by Team,,34,39
149,2,7:08.0,O. Anunoby misses 2-pt layup from 4 ft,,34,39
150,2,7:04.0,,Defensive rebound by B. Lopez,34,39
151,2,6:52.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,34,39
152,2,6:49.0,Defensive rebound by D. Green,,34,39
153,2,6:47.0,Turnover by D. Green (bad pass; steal by E. Bledsoe),,34,39
154,2,6:43.0,,K. Middleton misses 3-pt jump shot from 26 ft,34,39
155,2,6:40.0,,Offensive rebound by G. Antetokounmpo,34,39
156,2,6:39.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,34,41
157,2,6:21.0,P. Siakam makes 2-pt layup from 1 ft (assist by K. Leonard),,36,41
158,2,6:05.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by G. Hill),36,43
159,2,6:05.0,,Shooting foul by D. Green (drawn by E. Bledsoe),36,43
160,2,6:05.0,S. Ibaka enters the game for P. Siakam,,36,43
161,2,6:05.0,F. VanVleet enters the game for D. Wright,,36,43
162,2,6:05.0,,E. Bledsoe makes free throw 1 of 1,36,44
163,2,5:50.0,Shooting foul by B. Lopez (drawn by K. Leonard),,36,44
164,2,5:50.0,K. Leonard misses free throw 1 of 2,,36,44
165,2,5:50.0,Offensive rebound by Team,,36,44
166,2,5:50.0,,D. Wilson enters the game for G. Antetokounmpo,36,44
167,2,5:50.0,K. Leonard makes free throw 2 of 2,,37,44
168,2,5:41.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),37,47
169,2,5:29.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by F. VanVleet),,39,47
170,2,5:13.0,,Turnover by E. Bledsoe (traveling),39,47
171,2,5:13.0,N. Powell enters the game for O. Anunoby,,39,47
172,2,4:59.0,K. Leonard makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,42,47
173,2,4:40.0,,Turnover by D. Wilson (bad pass; steal by K. Leonard),42,47
174,2,4:40.0,Personal foul by K. Middleton (drawn by K. Leonard),,42,47
175,2,4:20.0,D. Green misses 3-pt jump shot from 26 ft,,42,47
176,2,4:18.0,,Defensive rebound by E. Bledsoe,42,47
177,2,4:16.0,,Personal foul by D. Green (drawn by E. Bledsoe),42,47
178,2,4:16.0,,G. Antetokounmpo enters the game for E. Bledsoe,42,47
179,2,4:16.0,,M. Brogdon enters the game for D. Wilson,42,47
180,2,4:03.0,,K. Middleton makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),42,49
181,2,4:01.0,,Technical foul by N. Nurse,42,49
182,2,4:01.0,,K. Middleton misses technical free throw,42,49
183,2,4:01.0,Defensive rebound by Team,,42,49
184,2,3:54.0,F. VanVleet misses 2-pt jump shot from 17 ft,,42,49
185,2,3:49.0,,Defensive rebound by G. Antetokounmpo,42,49
186,2,3:42.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),42,51
187,2,3:25.0,K. Leonard makes 2-pt hook shot from 4 ft,,44,51
188,2,3:13.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),44,53
189,2,3:02.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by F. VanVleet),,46,53
190,2,2:50.0,,Personal foul by F. VanVleet (drawn by G. Hill),46,53
191,2,2:50.0,,Milwaukee full timeout,46,53
192,2,2:50.0,P. Siakam enters the game for N. Powell,,46,53
193,2,2:50.0,,E. İlyasova enters the game for B. Lopez,46,53
194,2,2:50.0,,G. Hill makes free throw 1 of 2,46,54
195,2,2:50.0,,G. Hill makes free throw 2 of 2,46,55
196,2,2:25.0,F. VanVleet makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,49,55
197,2,2:05.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,49,57
198,2,1:52.0,P. Siakam misses 3-pt jump shot from 24 ft,,49,57
199,2,1:50.0,,Defensive rebound by G. Antetokounmpo,49,57
200,2,1:40.0,,M. Brogdon misses 3-pt jump shot from 26 ft,49,57
201,2,1:37.0,Defensive rebound by D. Green,,49,57
202,2,1:29.0,Shooting foul by K. Middleton (drawn by K. Leonard),,49,57
203,2,1:29.0,K. Leonard makes free throw 1 of 2,,50,57
204,2,1:29.0,,T. Snell enters the game for G. Hill,50,57
205,2,1:29.0,K. Leonard makes free throw 2 of 2,,51,57
206,2,1:10.0,,E. İlyasova misses 2-pt jump shot from 13 ft,51,57
207,2,1:07.0,Defensive rebound by K. Leonard,,51,57
208,2,1:02.0,F. VanVleet makes 3-pt jump shot from 27 ft (assist by S. Ibaka),,54,57
209,2,0:42.0,,E. İlyasova misses 3-pt jump shot from 27 ft,54,57
210,2,0:39.0,Defensive rebound by D. Green,,54,57
211,2,0:32.0,P. Siakam makes 2-pt layup from 1 ft,,56,57
212,2,0:11.0,,E. İlyasova misses 3-pt jump shot from 25 ft,56,57
213,2,0:09.0,Defensive rebound by F. VanVleet,,56,57
214,2,0:00.0,S. Ibaka misses 2-pt layup from 2 ft,,56,57
215,2,0:00.0,Offensive rebound by Team,,56,57
216,3,11:40.0,S. Ibaka misses 3-pt jump shot from 27 ft,,56,57
217,3,11:37.0,,Defensive rebound by E. Bledsoe,56,57
218,3,11:22.0,,K. Middleton misses 3-pt jump shot from 24 ft,56,57
219,3,11:19.0,Defensive rebound by S. Ibaka,,56,57
220,3,11:17.0,D. Green makes 3-pt jump shot from 29 ft,,59,57
221,3,10:57.0,,G. Antetokounmpo misses 2-pt jump shot from 20 ft,59,57
222,3,10:55.0,Defensive rebound by F. VanVleet,,59,57
223,3,10:39.0,S. Ibaka makes 2-pt hook shot from 7 ft (assist by F. VanVleet),,61,57
224,3,10:37.0,,Milwaukee full timeout,61,57
225,3,10:20.0,,B. Lopez misses 3-pt jump shot from 25 ft,61,57
226,3,10:18.0,Defensive rebound by P. Siakam,,61,57
227,3,10:05.0,P. Siakam makes 2-pt layup from 2 ft (assist by S. Ibaka),,63,57
228,3,9:39.0,,B. Lopez makes 2-pt jump shot from 9 ft,63,59
229,3,9:21.0,S. Ibaka misses 2-pt jump shot from 16 ft,,63,59
230,3,9:16.0,,Defensive rebound by G. Antetokounmpo,63,59
231,3,9:09.0,,K. Middleton misses 2-pt jump shot from 6 ft,63,59
232,3,9:05.0,Defensive rebound by K. Leonard,,63,59
233,3,9:03.0,Personal foul by K. Middleton (drawn by K. Leonard),,63,59
234,3,8:53.0,Personal foul by K. Middleton (drawn by K. Leonard),,63,59
235,3,8:46.0,F. VanVleet misses 3-pt jump shot from 27 ft,,63,59
236,3,8:41.0,,Defensive rebound by G. Antetokounmpo,63,59
237,3,8:38.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by S. Ibaka),63,59
238,3,8:34.0,Defensive rebound by F. VanVleet,,63,59
239,3,8:31.0,S. Ibaka makes 3-pt jump shot from 28 ft (assist by P. Siakam),,66,59
240,3,8:17.0,,E. Bledsoe misses 2-pt layup from 4 ft (block by D. Green),66,59
241,3,8:14.0,Defensive rebound by P. Siakam,,66,59
242,3,8:14.0,Shooting foul by M. Brogdon (drawn by S. Ibaka),,66,59
243,3,8:14.0,S. Ibaka makes free throw 1 of 2,,67,59
244,3,8:14.0,,S. Brown enters the game for K. Middleton,67,59
245,3,8:14.0,S. Ibaka makes free throw 2 of 2,,68,59
246,3,7:58.0,,S. Brown makes 3-pt jump shot from 23 ft (assist by M. Brogdon),68,62
247,3,7:41.0,Def 3 sec tech foul by Team,,68,62
248,3,7:41.0,K. Leonard makes technical free throw,,69,62
249,3,7:25.0,K. Leonard makes 2-pt jump shot from 17 ft,,71,62
250,3,7:04.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),71,64
251,3,6:51.0,Turnover by K. Leonard (lost ball; steal by M. Brogdon),,71,64
252,3,6:51.0,,Personal foul by K. Leonard (drawn by G. Antetokounmpo),71,64
253,3,6:25.0,,M. Brogdon misses 2-pt layup at rim,71,64
254,3,6:22.0,Defensive rebound by S. Ibaka,,71,64
255,3,6:19.0,Shooting foul by S. Brown (drawn by K. Leonard),,71,64
256,3,6:19.0,,E. İlyasova enters the game for G. Antetokounmpo,71,64
257,3,6:19.0,K. Leonard makes free throw 1 of 2,,72,64
258,3,6:19.0,K. Leonard makes free throw 2 of 2,,73,64
259,3,6:03.0,,M. Brogdon misses 2-pt layup from 1 ft,73,64
260,3,6:00.0,,Offensive rebound by M. Brogdon,73,64
261,3,5:50.0,,E. İlyasova misses 2-pt jump shot from 15 ft,73,64
262,3,5:47.0,Defensive rebound by K. Leonard,,73,64
263,3,5:41.0,P. Siakam makes 3-pt jump shot from 29 ft (assist by K. Leonard),,76,64
264,3,5:20.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by E. İlyasova),76,67
265,3,5:05.0,S. Ibaka makes 2-pt jump shot from 14 ft (assist by K. Leonard),,78,67
266,3,4:55.0,,M. Brogdon makes 2-pt layup at rim (assist by E. Bledsoe),78,69
267,3,4:52.0,Toronto full timeout,,78,69
268,3,4:52.0,,G. Hill enters the game for M. Brogdon,78,69
269,3,4:32.0,S. Ibaka misses 3-pt jump shot from 24 ft,,78,69
270,3,4:29.0,Offensive rebound by P. Siakam,,78,69
271,3,4:21.0,D. Green makes 2-pt jump shot from 17 ft (assist by P. Siakam),,80,69
272,3,3:54.0,,Turnover by Team (shot clock),80,69
273,3,3:45.0,P. Siakam makes 2-pt hook shot from 5 ft,,82,69
274,3,3:45.0,Shooting foul by E. İlyasova (drawn by P. Siakam),,82,69
275,3,3:45.0,,G. Antetokounmpo enters the game for B. Lopez,82,69
276,3,3:45.0,P. Siakam misses free throw 1 of 1,,82,69
277,3,3:41.0,,Defensive rebound by S. Brown,82,69
278,3,3:35.0,,Shooting foul by S. Ibaka (drawn by G. Antetokounmpo),82,69
279,3,3:35.0,,G. Antetokounmpo makes free throw 1 of 2,82,70
280,3,3:35.0,O. Anunoby enters the game for S. Ibaka,,82,70
281,3,3:35.0,,G. Antetokounmpo makes free throw 2 of 2,82,71
282,3,3:23.0,Toronto full timeout,,82,71
283,3,3:23.0,,Technical foul by B. Lopez,82,71
284,3,3:23.0,K. Leonard makes technical free throw,,83,71
285,3,3:10.0,P. Siakam misses 2-pt hook shot from 8 ft,,83,71
286,3,3:07.0,,Defensive rebound by G. Antetokounmpo,83,71
287,3,3:02.0,,S. Brown makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),83,74
288,3,2:47.0,K. Leonard misses 3-pt jump shot from 26 ft,,83,74
289,3,2:42.0,,Defensive rebound by G. Antetokounmpo,83,74
290,3,2:40.0,,Shooting foul by O. Anunoby (drawn by G. Antetokounmpo),83,74
291,3,2:40.0,,G. Antetokounmpo makes free throw 1 of 2,83,75
292,3,2:40.0,N. Powell enters the game for D. Green,,83,75
293,3,2:40.0,,G. Antetokounmpo makes free throw 2 of 2,83,76
294,3,2:22.0,F. VanVleet misses 2-pt layup from 4 ft,,83,76
295,3,2:20.0,,Defensive rebound by E. Bledsoe,83,76
296,3,2:10.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),83,79
297,3,1:55.0,P. Siakam makes 3-pt jump shot from 27 ft (assist by K. Leonard),,86,79
298,3,1:36.0,,Turnover by G. Antetokounmpo (bad pass; steal by K. Leonard),86,79
299,3,1:31.0,P. Siakam makes 2-pt hook shot from 2 ft (assist by N. Powell),,88,79
300,3,1:10.0,,S. Brown misses 3-pt jump shot from 25 ft,88,79
301,3,1:07.0,Defensive rebound by N. Powell,,88,79
302,3,1:04.0,Turnover by N. Powell (bad pass; steal by E. İlyasova),,88,79
303,3,1:02.0,,Personal foul by P. Siakam (drawn by G. Antetokounmpo),88,79
304,3,1:02.0,D. Green enters the game for K. Leonard,,88,79
305,3,1:02.0,D. Wright enters the game for P. Siakam,,88,79
306,3,1:02.0,,M. Brogdon enters the game for E. Bledsoe,88,79
307,3,1:02.0,,T. Snell enters the game for S. Brown,88,79
308,3,0:56.0,,Shooting foul by N. Powell (drawn by G. Hill),88,79
309,3,0:56.0,,G. Hill makes free throw 1 of 2,88,80
310,3,0:56.0,,G. Hill makes free throw 2 of 2,88,81
311,3,0:35.0,N. Powell misses 3-pt jump shot from 24 ft,,88,81
312,3,0:30.0,,Defensive rebound by G. Hill,88,81
313,3,0:27.0,,G. Hill misses 3-pt jump shot from 27 ft,88,81
314,3,0:23.0,Defensive rebound by D. Green,,88,81
315,3,0:09.0,F. VanVleet makes 3-pt jump shot from 28 ft,,91,81
316,3,0:04.0,,Shooting foul by O. Anunoby (drawn by G. Antetokounmpo),91,81
317,3,0:04.0,,G. Antetokounmpo misses free throw 1 of 2,91,81
318,3,0:04.0,,Offensive rebound by Team,91,81
319,3,0:04.0,,G. Antetokounmpo makes free throw 2 of 2,91,82
320,3,0:00.0,F. VanVleet misses 3-pt jump shot from 29 ft (block by M. Brogdon),,91,82
321,3,0:00.0,Offensive rebound by Team,,91,82
322,4,11:48.0,,K. Middleton makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),91,84
323,4,11:22.0,N. Powell misses 2-pt layup from 2 ft,,91,84
324,4,11:20.0,,Defensive rebound by G. Antetokounmpo,91,84
325,4,11:09.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by K. Middleton),91,87
326,4,10:55.0,Turnover by O. Anunoby (bad pass; steal by G. Antetokounmpo),,91,87
327,4,10:55.0,,Personal foul by O. Anunoby (drawn by G. Antetokounmpo),91,87
328,4,10:45.0,,K. Middleton makes 2-pt layup from 2 ft,91,89
329,4,10:34.0,S. Ibaka makes 2-pt jump shot from 12 ft (assist by N. Powell),,93,89
330,4,10:23.0,,Turnover by G. Antetokounmpo (bad pass),93,89
331,4,10:09.0,D. Wright misses 2-pt layup from 9 ft,,93,89
332,4,10:06.0,,Defensive rebound by G. Antetokounmpo,93,89
333,4,9:58.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,93,89
334,4,9:56.0,Defensive rebound by S. Ibaka,,93,89
335,4,9:43.0,Turnover by S. Ibaka (lost ball; steal by G. Hill),,93,89
336,4,9:28.0,,G. Hill makes 2-pt jump shot from 16 ft,93,91
337,4,9:09.0,S. Ibaka makes 2-pt layup from 1 ft (assist by N. Powell),,95,91
338,4,9:09.0,Shooting foul by G. Antetokounmpo (drawn by S. Ibaka),,95,91
339,4,9:09.0,P. Siakam enters the game for N. Powell,,95,91
340,4,9:09.0,S. Ibaka misses free throw 1 of 1,,95,91
341,4,9:05.0,,Defensive rebound by T. Snell,95,91
342,4,8:47.0,,G. Antetokounmpo makes 2-pt hook shot from 1 ft,95,93
343,4,8:36.0,O. Anunoby misses 3-pt jump shot from 27 ft,,95,93
344,4,8:33.0,,Defensive rebound by G. Antetokounmpo,95,93
345,4,8:26.0,,K. Middleton misses 3-pt jump shot from 26 ft,95,93
346,4,8:26.0,,Offensive rebound by Team,95,93
347,4,8:26.0,Loose ball foul by D. Wright (drawn by G. Hill),,95,93
348,4,8:26.0,K. Leonard enters the game for O. Anunoby,,95,93
349,4,8:12.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by T. Snell),95,96
350,4,7:44.0,D. Green makes 3-pt jump shot from 28 ft (assist by D. Wright),,98,96
351,4,7:39.0,,Turnover by G. Hill (bad pass; steal by K. Leonard),98,96
352,4,7:39.0,K. Leonard misses 2-pt jump shot from 10 ft,,98,96
353,4,7:39.0,Offensive rebound by D. Green,,98,96
354,4,7:27.0,K. Leonard makes 2-pt jump shot from 15 ft,,100,96
355,4,7:21.0,,Milwaukee full timeout,100,96
356,4,7:21.0,F. VanVleet enters the game for D. Wright,,100,96
357,4,7:21.0,,E. Bledsoe enters the game for G. Hill,100,96
358,4,7:10.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),100,98
359,4,6:42.0,S. Ibaka makes 2-pt hook shot from 6 ft (assist by F. VanVleet),,102,98
360,4,6:28.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,102,98
361,4,6:26.0,Defensive rebound by S. Ibaka,,102,98
362,4,6:05.0,F. VanVleet makes 3-pt jump shot from 27 ft (assist by S. Ibaka),,105,98
363,4,5:48.0,,E. Bledsoe misses 3-pt jump shot from 28 ft,105,98
364,4,5:46.0,Defensive rebound by F. VanVleet,,105,98
365,4,5:40.0,D. Green makes 2-pt layup from 1 ft (assist by F. VanVleet),,107,98
366,4,5:40.0,,Milwaukee full timeout,107,98
367,4,5:40.0,,G. Hill enters the game for M. Brogdon,107,98
368,4,5:40.0,,B. Lopez enters the game for T. Snell,107,98
369,4,5:26.0,,K. Middleton misses 3-pt jump shot from 27 ft,107,98
