,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
381,4,7:15.0,,J. Evans misses 3-pt jump shot from 27 ft,116,76
382,4,7:13.0,Defensive rebound by D. Powell,,116,76
383,4,6:58.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by R. Broekhoff),,118,76
384,4,6:42.0,,Q. Cook misses 2-pt jump shot from 16 ft,118,76
385,4,6:40.0,Defensive rebound by D. Nowitzki,,118,76
386,4,6:30.0,Turnover by D. Harris (bad pass),,118,76
387,4,6:30.0,,Golden State full timeout,118,76
388,4,6:30.0,,J. Jerebko enters the game for J. Bell,118,76
389,4,6:30.0,,A. McKinnie enters the game for D. Lee,118,76
390,4,6:12.0,,K. Looney makes 2-pt layup from 4 ft,118,78
391,4,5:51.0,Turnover by R. Broekhoff (bad pass; steal by J. Jerebko),,118,78
392,4,5:44.0,,K. Looney makes 2-pt dunk from 1 ft (assist by Q. Cook),118,80
393,4,5:25.0,R. Broekhoff makes 2-pt layup from 2 ft (assist by D. Powell),,120,80
394,4,5:10.0,,Q. Cook misses 2-pt jump shot from 20 ft,120,80
395,4,5:08.0,Defensive rebound by R. Broekhoff,,120,80
396,4,4:46.0,D. Harris misses 3-pt jump shot from 28 ft,,120,80
397,4,4:44.0,,Defensive rebound by J. Evans,120,80
398,4,4:41.0,,Personal foul by R. Broekhoff (drawn by J. Evans),120,80
399,4,4:41.0,K. Antetokounmpo enters the game for D. Harris,,120,80
400,4,4:41.0,C. Lee enters the game for D. Nowitzki,,120,80
401,4,4:41.0,D. Macon enters the game for D. Powell,,120,80
402,4,4:41.0,,J. Bell enters the game for K. Looney,120,80
403,4,4:26.0,,J. Evans misses 3-pt jump shot from 25 ft,120,80
404,4,4:24.0,,Offensive rebound by Q. Cook,120,80
405,4,4:18.0,,Turnover by Q. Cook (lost ball; steal by R. Broekhoff),120,80
406,4,3:54.0,C. Lee misses 2-pt jump shot from 17 ft,,120,80
407,4,3:52.0,,Defensive rebound by Q. Cook,120,80
408,4,3:45.0,,Q. Cook makes 2-pt layup from 2 ft,120,82
409,4,3:20.0,T. Burke makes 3-pt jump shot from 29 ft (assist by C. Lee),,123,82
410,4,3:05.0,,Personal foul by C. Lee (drawn by J. Bell),123,82
411,4,3:05.0,,D. Lee enters the game for Q. Cook,123,82
412,4,2:59.0,,J. Jerebko misses 3-pt jump shot from 29 ft,123,82
413,4,2:57.0,Defensive rebound by R. Broekhoff,,123,82
414,4,2:39.0,D. Macon misses 2-pt jump shot from 16 ft,,123,82
415,4,2:37.0,,Defensive rebound by J. Evans,123,82
416,4,2:33.0,,J. Bell misses 2-pt layup from 1 ft,123,82
417,4,2:32.0,Defensive rebound by C. Lee,,123,82
418,4,2:27.0,Shooting foul by J. Evans (drawn by R. Broekhoff),,123,82
419,4,2:27.0,Dallas full timeout,,123,82
420,4,2:27.0,R. Broekhoff makes free throw 1 of 2,,124,82
421,4,2:27.0,R. Broekhoff makes free throw 2 of 2,,125,82
422,4,2:25.0,,Personal take foul by T. Burke (drawn by D. Lee),125,82
423,4,2:25.0,D. Finney-Smith enters the game for R. Broekhoff,,125,82
424,4,2:09.0,,A. McKinnie makes 2-pt jump shot from 14 ft (assist by J. Jerebko),125,84
425,4,1:50.0,Shooting foul by J. Bell (drawn by K. Antetokounmpo),,125,84
426,4,1:50.0,K. Antetokounmpo misses free throw 1 of 2,,125,84
427,4,1:50.0,Offensive rebound by Team,,125,84
428,4,1:50.0,K. Antetokounmpo makes free throw 2 of 2,,126,84
429,4,1:38.0,,J. Jerebko makes 3-pt jump shot from 29 ft (assist by D. Lee),126,87
430,4,1:22.0,Turnover by C. Lee (palming),,126,87
431,4,1:10.0,,J. Jerebko misses 3-pt jump shot from 24 ft,126,87
432,4,1:09.0,Defensive rebound by D. Finney-Smith,,126,87
433,4,0:49.0,Turnover by D. Finney-Smith (lost ball; steal by J. Bell),,126,87
434,4,0:43.0,,D. Lee makes 2-pt layup from 1 ft,126,89
435,4,0:32.0,K. Antetokounmpo misses 2-pt jump shot from 5 ft (block by J. Jerebko),,126,89
436,4,0:30.0,,Defensive rebound by A. McKinnie,126,89
437,4,0:23.0,,Shooting foul by D. Macon (drawn by A. McKinnie),126,89
438,4,0:23.0,,A. McKinnie makes free throw 1 of 2,126,90
439,4,0:23.0,,A. McKinnie makes free throw 2 of 2,126,91
