,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
272,3,7:57.0,,Personal foul by B. Ingram (drawn by L. Dončić),64,71
273,3,7:46.0,,D. Smith misses 2-pt jump shot from 14 ft,64,71
274,3,7:40.0,Defensive rebound by J. McGee,,64,71
275,3,7:28.0,Turnover by J. McGee (lost ball; steal by D. Smith),,64,71
276,3,7:20.0,,L. Dončić misses 3-pt jump shot from 26 ft,64,71
277,3,7:16.0,Defensive rebound by J. McGee,,64,71
278,3,7:02.0,Shooting foul by W. Matthews (drawn by B. Ingram),,64,71
279,3,7:02.0,B. Ingram makes free throw 1 of 2,,65,71
280,3,7:02.0,T. Chandler enters the game for J. McGee,,65,71
281,3,7:02.0,B. Ingram makes free throw 2 of 2,,66,71
282,3,6:43.0,,L. Dončić makes 3-pt jump shot from 26 ft,66,74
283,3,6:20.0,Def 3 sec tech foul by Team,,66,74
284,3,6:20.0,K. Kuzma makes technical free throw,,67,74
285,3,6:11.0,Turnover by K. Kuzma (traveling),,67,74
286,3,6:03.0,,L. Dončić misses 2-pt jump shot from 8 ft,67,74
287,3,5:59.0,Defensive rebound by T. Chandler,,67,74
288,3,5:53.0,B. Ingram makes 2-pt jump shot from 8 ft,,69,74
289,3,5:29.0,,Turnover by D. Smith (lost ball; steal by J. Hart),69,74
290,3,5:26.0,Shooting foul by W. Matthews (drawn by J. Hart),,69,74
291,3,5:26.0,J. Hart makes free throw 1 of 2,,70,74
292,3,5:26.0,,J. Barea enters the game for W. Matthews,70,74
293,3,5:26.0,,M. Kleber enters the game for D. Smith,70,74
294,3,5:26.0,J. Hart makes free throw 2 of 2,,71,74
295,3,5:15.0,,H. Barnes misses 3-pt jump shot from 26 ft,71,74
296,3,5:11.0,Defensive rebound by L. Ball,,71,74
297,3,5:01.0,Turnover by L. Ball (bad pass; steal by L. Dončić),,71,74
298,3,4:48.0,,Turnover by L. Dončić (bad pass; steal by B. Ingram),71,74
299,3,4:45.0,B. Ingram makes 2-pt dunk from 1 ft (assist by T. Chandler),,73,74
300,3,4:23.0,,J. Barea makes 2-pt jump shot from 16 ft,73,76
301,3,4:13.0,B. Ingram makes 2-pt layup from 1 ft,,75,76
302,3,3:56.0,,H. Barnes misses 2-pt jump shot from 8 ft (block by T. Chandler),75,76
303,3,3:54.0,Defensive rebound by K. Kuzma,,75,76
304,3,3:50.0,L. Ball misses 2-pt layup from 3 ft (block by L. Dončić),,75,76
305,3,3:49.0,Offensive rebound by L. Ball,,75,76
306,3,3:49.0,L. Ball misses 2-pt layup from 1 ft,,75,76
307,3,3:48.0,Offensive rebound by L. Ball,,75,76
308,3,3:47.0,Shooting foul by D. Jordan (drawn by L. Ball),,75,76
309,3,3:47.0,L. Ball misses free throw 1 of 2,,75,76
310,3,3:47.0,Offensive rebound by Team,,75,76
311,3,3:47.0,,D. Harris enters the game for L. Dončić,75,76
312,3,3:47.0,,D. Powell enters the game for D. Jordan,75,76
313,3,3:47.0,L. Ball makes free throw 2 of 2,,76,76
314,3,3:32.0,,Personal foul by B. Ingram (drawn by J. Barea),76,76
315,3,3:32.0,K. Caldwell-Pope enters the game for B. Ingram,,76,76
316,3,3:32.0,,D. Finney-Smith enters the game for H. Barnes,76,76
317,3,3:32.0,,D. Nowitzki enters the game for M. Kleber,76,76
318,3,3:24.0,,J. Barea misses 2-pt jump shot from 14 ft,76,76
319,3,3:20.0,Defensive rebound by J. Hart,,76,76
320,3,3:16.0,K. Kuzma misses 3-pt jump shot from 24 ft,,76,76
321,3,3:13.0,,Defensive rebound by D. Finney-Smith,76,76
322,3,3:00.0,,D. Harris makes 2-pt jump shot from 18 ft (assist by D. Nowitzki),76,78
323,3,2:57.0,LA Lakers full timeout,,76,78
324,3,2:57.0,M. Beasley enters the game for K. Kuzma,,76,78
325,3,2:42.0,L. Ball makes 2-pt dunk at rim (assist by J. Hart),,78,78
326,3,2:28.0,,J. Barea makes 2-pt layup from 2 ft,78,80
327,3,2:13.0,K. Caldwell-Pope misses 2-pt jump shot from 10 ft,,78,80
328,3,2:11.0,,Defensive rebound by D. Harris,78,80
329,3,2:04.0,,D. Harris misses 3-pt jump shot from 25 ft,78,80
330,3,2:00.0,Defensive rebound by J. Hart,,78,80
331,3,1:54.0,M. Beasley makes 2-pt jump shot from 3 ft (assist by L. Ball),,80,80
332,3,1:54.0,Shooting foul by D. Powell (drawn by M. Beasley),,80,80
333,3,1:54.0,M. Beasley misses free throw 1 of 1,,80,80
334,3,1:52.0,,Defensive rebound by D. Powell,80,80
335,3,1:40.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,80,80
336,3,1:38.0,Defensive rebound by Team,,80,80
337,3,1:29.0,L. Ball misses 3-pt jump shot from 27 ft,,80,80
338,3,1:25.0,,Defensive rebound by D. Powell,80,80
339,3,1:18.0,,J. Barea misses 3-pt jump shot from 27 ft,80,80
340,3,1:14.0,Defensive rebound by J. Hart,,80,80
341,3,1:12.0,L. Ball makes 2-pt dunk from 1 ft (assist by J. Hart),,82,80
342,3,1:00.0,,D. Powell misses 3-pt jump shot from 27 ft,82,80
343,3,0:57.0,,Offensive rebound by D. Powell,82,80
344,3,0:54.0,,Turnover by J. Barea (bad pass),82,80
345,3,0:44.0,M. Beasley makes 2-pt jump shot from 6 ft,,84,80
346,3,0:30.0,,D. Harris misses 3-pt jump shot from 26 ft,84,80
347,3,0:26.0,Defensive rebound by J. Hart,,84,80
348,3,0:05.0,Personal foul by J. Barea (drawn by M. Beasley),,84,80
349,3,0:05.0,M. Beasley makes free throw 1 of 2,,85,80
350,3,0:05.0,M. Beasley makes free throw 2 of 2,,86,80
351,3,0:00.0,,D. Harris misses 3-pt jump shot from 28 ft,86,80
352,3,0:00.0,,Offensive rebound by Team,86,80
353,4,11:47.0,,Turnover by D. Harris (out of bounds lost ball),86,80
354,4,11:34.0,M. Beasley misses 2-pt jump shot from 10 ft,,86,80
355,4,11:31.0,,Defensive rebound by D. Nowitzki,86,80
356,4,11:23.0,,Turnover by D. Harris (lost ball; steal by K. Caldwell-Pope),86,80
357,4,11:16.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,86,80
358,4,11:15.0,Offensive rebound by J. Hart,,86,80
359,4,11:14.0,J. Hart makes 2-pt layup from 1 ft,,88,80
360,4,11:14.0,,Dallas full timeout,88,80
361,4,11:14.0,,L. Dončić enters the game for D. Finney-Smith,88,80
362,4,11:14.0,,W. Matthews enters the game for D. Harris,88,80
363,4,11:06.0,,Personal foul by J. Hart (drawn by L. Dončić),88,80
364,4,11:00.0,,L. Dončić makes 2-pt jump shot from 10 ft,88,82
365,4,10:43.0,B. Ingram makes 2-pt jump shot from 2 ft (assist by M. Beasley),,90,82
366,4,10:20.0,,J. Barea misses 3-pt jump shot from 23 ft (block by M. Beasley),90,82
367,4,10:18.0,,Offensive rebound by Team,90,82
368,4,10:18.0,,Turnover by Team (shot clock),90,82
369,4,10:00.0,Shooting foul by D. Powell (drawn by M. Beasley),,90,82
370,4,10:00.0,M. Beasley misses free throw 1 of 2,,90,82
371,4,10:00.0,Offensive rebound by Team,,90,82
372,4,10:00.0,,H. Barnes enters the game for D. Nowitzki,90,82
373,4,10:00.0,,D. Jordan enters the game for D. Powell,90,82
374,4,10:00.0,M. Beasley makes free throw 2 of 2,,91,82
375,4,9:52.0,,Personal foul by M. Beasley (drawn by H. Barnes),91,82
376,4,9:52.0,K. Kuzma enters the game for M. Beasley,,91,82
377,4,9:40.0,,H. Barnes misses 2-pt layup from 2 ft,91,82
378,4,9:39.0,,Offensive rebound by H. Barnes,91,82
379,4,9:38.0,,H. Barnes misses 2-pt layup at rim,91,82
380,4,9:36.0,,Offensive rebound by H. Barnes,91,82
381,4,9:33.0,,W. Matthews misses 3-pt jump shot from 25 ft,91,82
382,4,9:31.0,Defensive rebound by J. Hart,,91,82
383,4,9:24.0,LA Lakers full timeout,,91,82
