,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
90,1,2:40.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by D. Mitchell),11,19
91,1,2:24.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by K. Durant),,14,19
92,1,2:06.0,,D. Mitchell misses 2-pt jump shot from 7 ft,14,19
93,1,2:05.0,,Offensive rebound by R. Gobert,14,19
94,1,2:05.0,,Turnover by R. Gobert (lost ball; steal by K. Thompson),14,19
95,1,2:05.0,Turnover by K. Thompson (out of bounds lost ball),,14,19
96,1,2:05.0,A. Iguodala enters the game for K. Thompson,,14,19
97,1,2:05.0,,D. Favors enters the game for R. Gobert,14,19
98,1,2:05.0,,J. Ingles enters the game for K. Korver,14,19
99,1,2:05.0,,R. O'Neale enters the game for D. Mitchell,14,19
100,1,1:56.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by J. Ingles),14,22
101,1,1:40.0,K. Durant makes 2-pt jump shot from 13 ft (assist by J. Jerebko),,16,22
102,1,1:18.0,,J. Crowder misses 2-pt layup from 4 ft,16,22
103,1,1:15.0,Defensive rebound by J. Bell,,16,22
104,1,1:08.0,Def 3 sec tech foul by Team,,16,22
105,1,1:08.0,K. Durant makes technical free throw,,17,22
106,1,1:00.0,K. Durant misses 3-pt jump shot from 24 ft,,17,22
107,1,0:58.0,,Defensive rebound by D. Exum,17,22
108,1,0:46.0,,Shooting foul by J. Jerebko (drawn by J. Ingles),17,22
109,1,0:46.0,,J. Ingles makes free throw 1 of 2,17,23
110,1,0:46.0,,J. Ingles makes free throw 2 of 2,17,24
111,1,0:37.0,Personal foul by J. Ingles (drawn by K. Durant),,17,24
112,1,0:35.0,Personal foul by R. O'Neale (drawn by K. Durant),,17,24
113,1,0:35.0,K. Durant misses free throw 1 of 2,,17,24
114,1,0:35.0,Offensive rebound by Team,,17,24
115,1,0:35.0,K. Durant makes free throw 2 of 2,,18,24
116,1,0:31.0,,J. Ingles misses 3-pt jump shot from 25 ft,18,24
117,1,0:27.0,Defensive rebound by S. Livingston,,18,24
118,1,0:08.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by J. Bell),,21,24
119,1,0:00.0,,J. Crowder misses 3-pt jump shot from 26 ft,21,24
120,1,0:00.0,,Offensive rebound by Team,21,24
121,2,11:48.0,S. Curry makes 2-pt layup from 2 ft (assist by S. Livingston),,23,24
122,2,11:40.0,,Personal foul by A. Iguodala (drawn by J. Crowder),23,24
123,2,11:25.0,,J. Ingles misses 3-pt jump shot from 25 ft,23,24
124,2,11:21.0,Defensive rebound by S. Livingston,,23,24
125,2,11:10.0,D. Green makes 2-pt dunk from 2 ft (assist by S. Livingston),,25,24
126,2,10:57.0,,D. Favors makes 2-pt layup from 1 ft (assist by D. Exum),25,26
127,2,10:35.0,J. Jerebko misses 2-pt jump shot from 11 ft,,25,26
128,2,10:34.0,Offensive rebound by J. Jerebko,,25,26
129,2,10:23.0,J. Jerebko misses 2-pt jump shot from 20 ft,,25,26
130,2,10:20.0,,Defensive rebound by J. Ingles,25,26
131,2,10:15.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by D. Exum),25,29
132,2,9:56.0,S. Livingston misses 2-pt jump shot from 8 ft,,25,29
133,2,9:53.0,,Defensive rebound by J. Crowder,25,29
134,2,9:45.0,,D. Favors makes 2-pt hook shot from 4 ft (assist by J. Crowder),25,31
135,2,9:31.0,Turnover by S. Curry (bad pass; steal by R. O'Neale),,25,31
136,2,9:27.0,,R. O'Neale misses 2-pt layup from 4 ft (block by S. Livingston),25,31
137,2,9:23.0,Defensive rebound by A. Iguodala,,25,31
138,2,9:19.0,D. Green makes 2-pt layup from 3 ft (assist by S. Curry),,27,31
139,2,9:14.0,,Personal foul by S. Livingston (drawn by D. Favors),27,31
140,2,9:14.0,,K. Korver enters the game for J. Crowder,27,31
141,2,9:14.0,,D. Mitchell enters the game for J. Ingles,27,31
142,2,9:14.0,,T. Sefolosha enters the game for R. O'Neale,27,31
143,2,9:00.0,,D. Exum makes 2-pt layup from 2 ft,27,33
144,2,8:42.0,S. Livingston makes 2-pt jump shot from 14 ft,,29,33
145,2,8:34.0,,Offensive foul by D. Favors (drawn by S. Curry),29,33
146,2,8:34.0,,Turnover by D. Favors (offensive foul),29,33
147,2,8:34.0,A. McKinnie enters the game for J. Jerebko,,29,33
148,2,8:24.0,S. Curry makes 3-pt jump shot from 25 ft (assist by S. Livingston),,32,33
149,2,8:11.0,,D. Mitchell misses 2-pt layup from 4 ft,32,33
150,2,8:06.0,,Offensive rebound by D. Favors,32,33
151,2,8:06.0,,D. Favors makes 2-pt dunk from 1 ft,32,35
152,2,7:57.0,S. Curry makes 3-pt jump shot from 25 ft,,35,35
153,2,7:55.0,,Utah full timeout,35,35
154,2,7:55.0,K. Looney enters the game for A. Iguodala,,35,35
155,2,7:55.0,K. Thompson enters the game for S. Livingston,,35,35
156,2,7:55.0,,R. Rubio enters the game for D. Exum,35,35
157,2,7:34.0,,K. Korver misses 2-pt jump shot from 16 ft,35,35
158,2,7:30.0,Defensive rebound by A. McKinnie,,35,35
159,2,7:30.0,,R. Gobert enters the game for D. Favors,35,35
160,2,7:19.0,D. Green makes 2-pt layup from 2 ft (assist by K. Looney),,37,35
161,2,7:00.0,,R. Gobert makes 2-pt layup from 1 ft (assist by K. Korver),37,37
162,2,6:51.0,S. Curry makes 2-pt layup from 4 ft,,39,37
163,2,6:34.0,,D. Mitchell misses 2-pt jump shot from 11 ft,39,37
164,2,6:32.0,,Offensive rebound by D. Mitchell,39,37
165,2,6:30.0,,D. Mitchell makes 2-pt layup from 4 ft,39,39
166,2,6:24.0,S. Curry makes 3-pt jump shot from 25 ft,,42,39
167,2,6:03.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by D. Mitchell),42,42
168,2,5:48.0,S. Curry makes 2-pt layup from 4 ft (assist by D. Green),,44,42
169,2,5:41.0,,K. Korver misses 3-pt jump shot from 24 ft,44,42
170,2,5:39.0,,Offensive rebound by Team,44,42
171,2,5:39.0,K. Durant enters the game for S. Curry,,44,42
172,2,5:39.0,A. Iguodala enters the game for D. Green,,44,42
173,2,5:39.0,,J. Crowder enters the game for T. Sefolosha,44,42
174,2,5:26.0,,Turnover by D. Mitchell (lost ball; steal by A. McKinnie),44,42
175,2,5:20.0,Shooting foul by D. Mitchell (drawn by K. Thompson),,44,42
176,2,5:20.0,K. Thompson makes free throw 1 of 2,,45,42
177,2,5:20.0,K. Thompson makes free throw 2 of 2,,46,42
178,2,5:12.0,,Turnover by D. Mitchell (lost ball; steal by K. Thompson),46,42
179,2,5:03.0,K. Durant misses 2-pt jump shot from 10 ft,,46,42
180,2,5:01.0,Offensive rebound by K. Looney,,46,42
181,2,4:52.0,Shooting foul by R. Gobert (drawn by K. Durant),,46,42
182,2,4:52.0,K. Durant makes free throw 1 of 2,,47,42
183,2,4:52.0,,J. Ingles enters the game for K. Korver,47,42
184,2,4:52.0,K. Durant makes free throw 2 of 2,,48,42
185,2,4:39.0,,R. Gobert misses 2-pt layup from 3 ft (block by K. Durant),48,42
186,2,4:34.0,Defensive rebound by K. Thompson,,48,42
187,2,4:28.0,A. McKinnie misses 2-pt layup from 4 ft,,48,42
188,2,4:27.0,,Defensive rebound by J. Crowder,48,42
189,2,4:21.0,,Shooting foul by K. Looney (drawn by R. Gobert),48,42
190,2,4:21.0,,R. Gobert makes free throw 1 of 2,48,43
191,2,4:21.0,S. Curry enters the game for A. McKinnie,,48,43
192,2,4:21.0,,R. Gobert misses free throw 2 of 2,48,43
193,2,4:19.0,Defensive rebound by K. Durant,,48,43
194,2,4:07.0,A. Iguodala misses 2-pt layup from 3 ft (block by R. Gobert),,48,43
195,2,4:04.0,,Defensive rebound by R. Rubio,48,43
196,2,4:01.0,,J. Crowder makes 2-pt jump shot from 24 ft (assist by R. Rubio),48,45
197,2,3:46.0,S. Curry misses 2-pt jump shot from 11 ft,,48,45
198,2,3:44.0,,Defensive rebound by R. Gobert,48,45
199,2,3:44.0,,Personal foul by S. Curry (drawn by R. Gobert),48,45
200,2,3:44.0,D. Green enters the game for K. Looney,,48,45
201,2,3:27.0,,Personal foul by K. Thompson (drawn by R. Gobert),48,45
202,2,3:27.0,,R. Gobert makes free throw 1 of 2,48,46
203,2,3:27.0,,R. Gobert makes free throw 2 of 2,48,47
204,2,3:13.0,A. Iguodala misses 2-pt layup from 6 ft,,48,47
205,2,3:10.0,,Defensive rebound by J. Crowder,48,47
206,2,3:07.0,,R. Rubio misses 3-pt jump shot from 23 ft,48,47
207,2,3:04.0,Defensive rebound by K. Durant,,48,47
208,2,3:00.0,Shooting foul by R. Rubio (drawn by S. Curry),,48,47
209,2,3:00.0,S. Curry makes free throw 1 of 3,,49,47
210,2,3:00.0,S. Curry makes free throw 2 of 3,,50,47
211,2,3:00.0,S. Curry makes free throw 3 of 3,,51,47
212,2,2:52.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by R. Rubio),51,49
213,2,2:36.0,S. Curry misses 3-pt jump shot from 23 ft,,51,49
214,2,2:34.0,,Defensive rebound by R. Gobert,51,49
215,2,2:25.0,,Personal foul by K. Durant (drawn by J. Crowder),51,49
216,2,2:25.0,Golden State full timeout,,51,49
217,2,2:25.0,,J. Crowder misses free throw 1 of 2,51,49
218,2,2:25.0,,Offensive rebound by Team,51,49
219,2,2:25.0,,J. Crowder makes free throw 2 of 2,51,50
220,2,2:08.0,D. Green misses 3-pt jump shot from 23 ft,,51,50
221,2,2:05.0,,Defensive rebound by J. Crowder,51,50
222,2,1:48.0,,Shooting foul by S. Curry (drawn by D. Mitchell),51,50
223,2,1:48.0,,D. Mitchell makes free throw 1 of 2,51,51
224,2,1:48.0,Q. Cook enters the game for S. Curry,,51,51
225,2,1:48.0,,D. Mitchell misses free throw 2 of 2,51,51
226,2,1:46.0,,Offensive rebound by J. Crowder,51,51
227,2,1:44.0,,D. Mitchell misses 2-pt layup from 3 ft (block by A. Iguodala),51,51
228,2,1:42.0,Defensive rebound by Team,,51,51
229,2,1:36.0,K. Durant misses 3-pt jump shot from 25 ft,,51,51
230,2,1:32.0,,Defensive rebound by R. Rubio,51,51
231,2,1:29.0,,D. Mitchell misses 3-pt jump shot from 22 ft,51,51
232,2,1:26.0,Defensive rebound by K. Thompson,,51,51
233,2,1:23.0,Shooting foul by J. Crowder (drawn by K. Durant),,51,51
234,2,1:23.0,K. Durant makes free throw 1 of 2,,52,51
235,2,1:23.0,K. Durant makes free throw 2 of 2,,53,51
236,2,1:01.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Rubio),53,54
237,2,0:48.0,Turnover by K. Durant (lost ball; steal by J. Ingles),,53,54
238,2,0:47.0,,Personal foul by K. Durant (drawn by R. Rubio),53,54
239,2,0:47.0,,R. Rubio makes free throw 1 of 2,53,55
240,2,0:47.0,,R. Rubio makes free throw 2 of 2,53,56
241,2,0:36.0,Personal foul by J. Ingles (drawn by K. Durant),,53,56
242,2,0:36.0,K. Durant makes free throw 1 of 2,,54,56
243,2,0:36.0,K. Durant makes free throw 2 of 2,,55,56
244,2,0:31.0,,Offensive foul by R. Rubio (drawn by A. Iguodala),55,56
245,2,0:31.0,,Turnover by R. Rubio (offensive foul),55,56
246,2,0:31.0,,D. Exum enters the game for R. Rubio,55,56
247,2,0:20.0,K. Thompson misses 3-pt jump shot from 24 ft,,55,56
248,2,0:17.0,Offensive rebound by D. Green,,55,56
249,2,0:16.0,Q. Cook misses 2-pt jump shot from 14 ft,,55,56
250,2,0:14.0,,Defensive rebound by R. Gobert,55,56
251,2,0:00.0,,D. Mitchell misses 3-pt jump shot from 25 ft,55,56
252,2,0:00.0,,Offensive rebound by Team,55,56
253,3,11:47.0,K. Thompson misses 2-pt jump shot from 12 ft,,55,56
254,3,11:43.0,,Defensive rebound by D. Favors,55,56
255,3,11:30.0,,Turnover by R. Rubio (bad pass; steal by S. Curry),55,56
256,3,11:23.0,S. Curry misses 3-pt jump shot from 26 ft,,55,56
257,3,11:20.0,,Defensive rebound by R. Rubio,55,56
258,3,11:12.0,,Turnover by R. Rubio (bad pass; steal by D. Green),55,56
259,3,11:02.0,Shooting foul by D. Mitchell (drawn by K. Thompson),,55,56
260,3,11:02.0,K. Thompson makes free throw 1 of 2,,56,56
261,3,11:02.0,K. Thompson makes free throw 2 of 2,,57,56
262,3,10:52.0,,D. Mitchell makes 2-pt jump shot from 13 ft,57,58
263,3,10:36.0,Turnover by S. Curry (bad pass; steal by J. Ingles),,57,58
264,3,10:34.0,,Personal foul by D. Green (drawn by R. Rubio),57,58
265,3,10:29.0,,Shooting foul by K. Thompson (drawn by D. Favors),57,58
266,3,10:29.0,,D. Favors makes free throw 1 of 2,57,59
267,3,10:29.0,,D. Favors makes free throw 2 of 2,57,60
268,3,10:20.0,K. Thompson misses 3-pt jump shot from 25 ft,,57,60
269,3,10:19.0,,Defensive rebound by Team,57,60
270,3,10:09.0,,Def 3 sec tech foul by Team,57,60
271,3,10:09.0,,R. Rubio makes technical free throw,57,61
272,3,10:00.0,,D. Mitchell misses 2-pt jump shot from 13 ft (block by K. Thompson),57,61
273,3,9:56.0,Defensive rebound by K. Durant,,57,61
274,3,9:55.0,K. Durant makes 2-pt layup from 2 ft,,59,61
275,3,9:36.0,,D. Mitchell misses 2-pt layup from 3 ft,59,61
276,3,9:34.0,Defensive rebound by D. Green,,59,61
277,3,9:29.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),,62,61
278,3,9:09.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Ingles),62,64
279,3,8:55.0,K. Thompson makes 2-pt jump shot from 20 ft,,64,64
280,3,8:37.0,,Turnover by R. Gobert (lost ball; steal by D. Green),64,64
281,3,8:36.0,Personal foul by D. Mitchell (drawn by K. Durant),,64,64
282,3,8:28.0,K. Durant misses 2-pt layup from 4 ft,,64,64
283,3,8:28.0,Offensive rebound by Team,,64,64
284,3,8:19.0,K. Thompson misses 2-pt jump shot from 10 ft,,64,64
285,3,8:17.0,Offensive rebound by K. Looney,,64,64
286,3,8:16.0,K. Looney makes 2-pt dunk from 2 ft,,66,64
287,3,8:07.0,,D. Favors misses 3-pt jump shot from 24 ft,66,64
288,3,8:05.0,,Offensive rebound by R. Gobert,66,64
289,3,8:05.0,,Shooting foul by K. Looney (drawn by R. Gobert),66,64
290,3,8:05.0,,R. Gobert makes free throw 1 of 2,66,65
291,3,8:05.0,,R. Gobert makes free throw 2 of 2,66,66
292,3,7:55.0,K. Thompson misses 3-pt jump shot from 24 ft (block by D. Mitchell),,66,66
293,3,7:55.0,Offensive rebound by Team,,66,66
294,3,7:50.0,K. Thompson misses 2-pt jump shot from 18 ft,,66,66
295,3,7:46.0,,Defensive rebound by D. Favors,66,66
296,3,7:41.0,,D. Mitchell misses 3-pt jump shot from 24 ft,66,66
297,3,7:37.0,Defensive rebound by D. Green,,66,66
298,3,7:31.0,K. Durant misses 2-pt jump shot from 12 ft,,66,66
299,3,7:29.0,Offensive rebound by K. Durant,,66,66
300,3,7:28.0,K. Durant makes 2-pt jump shot from 11 ft,,68,66
301,3,7:07.0,,R. Rubio misses 3-pt jump shot from 24 ft,68,66
302,3,7:04.0,Defensive rebound by D. Green,,68,66
303,3,6:46.0,D. Green misses 2-pt layup from 3 ft (block by R. Gobert),,68,66
304,3,6:44.0,,Defensive rebound by J. Ingles,68,66
305,3,6:37.0,,D. Mitchell misses 2-pt jump shot from 2 ft,68,66
306,3,6:36.0,,Utah full timeout,68,66
307,3,6:36.0,J. Jerebko enters the game for K. Looney,,68,66
308,3,6:36.0,,J. Crowder enters the game for D. Favors,68,66
309,3,6:36.0,,K. Korver enters the game for J. Ingles,68,66
310,3,6:36.0,Defensive rebound by Team,,68,66
311,3,6:11.0,J. Jerebko misses 2-pt jump shot from 10 ft,,68,66
312,3,6:08.0,,Defensive rebound by R. Rubio,68,66
313,3,6:02.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by K. Korver),68,69
314,3,5:44.0,D. Green misses 2-pt layup from 3 ft,,68,69
315,3,5:42.0,,Defensive rebound by D. Mitchell,68,69
316,3,5:26.0,,D. Mitchell misses 2-pt jump shot from 9 ft,68,69
317,3,5:23.0,Defensive rebound by D. Green,,68,69
318,3,5:20.0,Shooting foul by J. Crowder (drawn by K. Thompson),,68,69
319,3,5:20.0,K. Thompson makes free throw 1 of 2,,69,69
320,3,5:20.0,,J. Ingles enters the game for D. Mitchell,69,69
321,3,5:20.0,K. Thompson makes free throw 2 of 2,,70,69
322,3,5:08.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by R. Gobert),70,72
323,3,4:55.0,S. Curry makes 2-pt jump shot from 14 ft,,72,72
324,3,4:43.0,,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Rubio),72,75
325,3,4:28.0,D. Green misses 2-pt layup from 5 ft (block by R. Gobert),,72,75
326,3,4:25.0,,Defensive rebound by J. Crowder,72,75
327,3,4:09.0,,R. Rubio misses 2-pt jump shot from 15 ft,72,75
328,3,4:05.0,Defensive rebound by K. Durant,,72,75
329,3,4:00.0,K. Durant makes 2-pt jump shot from 15 ft,,74,75
330,3,3:44.0,,Personal foul by D. Green (drawn by R. Gobert),74,75
331,3,3:44.0,J. Bell enters the game for S. Curry,,74,75
332,3,3:44.0,S. Livingston enters the game for D. Green,,74,75
333,3,3:44.0,,D. Exum enters the game for R. Gobert,74,75
334,3,3:44.0,,D. Favors enters the game for R. Rubio,74,75
335,3,3:39.0,,Turnover by D. Favors (traveling),74,75
336,3,3:20.0,Turnover by K. Durant (bad pass; steal by J. Crowder),,74,75
337,3,3:12.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by D. Exum),74,78
338,3,2:56.0,K. Thompson makes 2-pt jump shot from 15 ft (assist by S. Livingston),,76,78
339,3,2:49.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Ingles),76,81
340,3,2:39.0,Golden State full timeout,,76,81
341,3,2:35.0,K. Thompson misses 3-pt jump shot from 25 ft,,76,81
342,3,2:34.0,,Defensive rebound by Team,76,81
343,3,2:20.0,,J. Crowder misses 3-pt jump shot from 28 ft,76,81
344,3,2:17.0,Defensive rebound by J. Jerebko,,76,81
345,3,2:12.0,K. Durant misses 3-pt jump shot from 26 ft,,76,81
346,3,2:09.0,,Defensive rebound by J. Crowder,76,81
347,3,1:52.0,,J. Crowder misses 3-pt jump shot from 23 ft,76,81
348,3,1:47.0,Defensive rebound by J. Bell,,76,81
349,3,1:38.0,K. Thompson misses 2-pt jump shot from 16 ft,,76,81
350,3,1:35.0,,Defensive rebound by D. Favors,76,81
351,3,1:16.0,,J. Ingles misses 2-pt jump shot from 9 ft (block by S. Livingston),76,81
352,3,1:14.0,Defensive rebound by S. Livingston,,76,81
353,3,1:10.0,K. Durant makes 2-pt layup from 2 ft (assist by S. Livingston),,78,81
354,3,0:48.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by K. Korver),78,84
355,3,0:36.0,Turnover by K. Durant (bad pass; steal by K. Korver),,78,84
356,3,0:32.0,,K. Korver misses 3-pt jump shot from 25 ft,78,84
357,3,0:29.0,Defensive rebound by J. Jerebko,,78,84
358,3,0:13.0,J. Bell misses 2-pt layup from 3 ft (block by D. Favors),,78,84
359,3,0:10.0,Offensive rebound by K. Thompson,,78,84
360,3,0:08.0,S. Livingston makes 2-pt jump shot from 11 ft (assist by K. Thompson),,80,84
361,3,0:00.0,,J. Ingles misses 3-pt jump shot from 25 ft,80,84
362,3,0:00.0,,Offensive rebound by Team,80,84
363,4,11:44.0,,D. Exum makes 2-pt dunk from 1 ft (assist by D. Mitchell),80,86
364,4,11:28.0,S. Curry misses 2-pt jump shot from 16 ft,,80,86
365,4,11:26.0,,Defensive rebound by J. Crowder,80,86
366,4,11:15.0,,D. Favors makes 2-pt dunk from 2 ft (assist by D. Mitchell),80,88
367,4,11:10.0,Golden State full timeout,,80,88
368,4,11:10.0,D. Green enters the game for J. Bell,,80,88
369,4,10:59.0,S. Livingston misses 2-pt jump shot from 12 ft,,80,88
370,4,10:57.0,,Defensive rebound by D. Mitchell,80,88
371,4,10:36.0,,D. Exum makes 2-pt layup from 3 ft (assist by K. Korver),80,90
372,4,10:27.0,A. Iguodala misses 3-pt jump shot from 23 ft,,80,90
373,4,10:25.0,,Defensive rebound by D. Exum,80,90
374,4,10:20.0,,D. Mitchell misses 3-pt jump shot from 27 ft,80,90
375,4,10:15.0,Defensive rebound by D. Green,,80,90
376,4,10:10.0,S. Livingston misses 2-pt jump shot from 9 ft,,80,90
377,4,10:07.0,,Defensive rebound by D. Favors,80,90
378,4,10:03.0,,Personal foul by A. Iguodala (drawn by D. Favors),80,90
379,4,9:57.0,,Turnover by D. Favors (bad pass; steal by S. Curry),80,90
380,4,9:51.0,S. Livingston misses 2-pt layup from 3 ft,,80,90
381,4,9:49.0,,Defensive rebound by J. Crowder,80,90
382,4,9:47.0,,D. Mitchell misses 3-pt jump shot from 27 ft,80,90
383,4,9:42.0,Defensive rebound by S. Curry,,80,90
384,4,9:37.0,S. Curry makes 2-pt layup from 4 ft,,82,90
385,4,9:27.0,,Utah full timeout,82,90
386,4,9:27.0,,J. Ingles enters the game for J. Crowder,82,90
