,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
82,1,2:02.0,A. Tolliver enters the game for J. Okogie,,22,26
83,1,2:02.0,,J. Hart enters the game for K. Caldwell-Pope,22,26
84,1,2:02.0,,L. Stephenson enters the game for R. Rondo,22,26
85,1,1:50.0,A. Wiggins misses 2-pt layup from 3 ft,,22,26
86,1,1:46.0,Offensive rebound by G. Dieng,,22,26
87,1,1:46.0,G. Dieng misses 2-pt layup at rim,,22,26
88,1,1:46.0,Offensive rebound by G. Dieng,,22,26
89,1,1:46.0,A. Wiggins makes 2-pt layup from 2 ft (assist by G. Dieng),,24,26
90,1,1:46.0,,Violation by Team (def goaltending),24,26
91,1,1:46.0,Shooting foul by M. Beasley (drawn by A. Wiggins),,24,26
92,1,1:46.0,A. Wiggins makes free throw 1 of 1,,25,26
93,1,1:32.0,,Turnover by M. Beasley (lost ball; steal by A. Wiggins),25,26
94,1,1:28.0,J. Bayless makes 2-pt layup from 2 ft,,27,26
95,1,1:28.0,Shooting foul by M. Beasley (drawn by J. Bayless),,27,26
96,1,1:28.0,J. Bayless makes free throw 1 of 1,,28,26
97,1,1:22.0,,Personal foul by A. Wiggins (drawn by L. Stephenson),28,26
98,1,1:15.0,,Shooting foul by D. Šarić (drawn by M. Beasley),28,26
99,1,1:15.0,,M. Beasley makes free throw 1 of 2,28,27
100,1,1:15.0,,M. Beasley misses free throw 2 of 2,28,27
101,1,1:13.0,Defensive rebound by D. Šarić,,28,27
102,1,1:02.0,A. Wiggins misses 2-pt jump shot from 20 ft,,28,27
103,1,0:59.0,,Defensive rebound by L. Stephenson,28,27
104,1,0:55.0,,L. Stephenson makes 2-pt layup from 2 ft,28,29
105,1,0:45.0,G. Dieng misses 2-pt jump shot from 21 ft,,28,29
106,1,0:40.0,,Defensive rebound by M. Beasley,28,29
107,1,0:30.0,,B. Ingram misses 3-pt jump shot from 25 ft,28,29
108,1,0:26.0,Defensive rebound by A. Tolliver,,28,29
109,1,0:06.0,A. Wiggins misses 3-pt jump shot from 26 ft,,28,29
110,1,0:05.0,,Defensive rebound by Team,28,29
111,1,0:05.0,J. Okogie enters the game for A. Wiggins,,28,29
112,1,0:05.0,,S. Mykhailiuk enters the game for J. McGee,28,29
113,1,0:02.0,,B. Ingram misses 2-pt jump shot from 13 ft,28,29
114,1,0:00.0,Defensive rebound by G. Dieng,,28,29
115,2,11:49.0,,J. McGee misses 2-pt hook shot from 7 ft,28,29
116,2,11:44.0,Defensive rebound by J. Bayless,,28,29
117,2,11:36.0,Shooting foul by L. Stephenson (drawn by J. Okogie),,28,29
118,2,11:36.0,J. Okogie makes free throw 1 of 2,,29,29
119,2,11:36.0,J. Okogie makes free throw 2 of 2,,30,29
120,2,11:21.0,,Turnover by J. Hart (traveling),30,29
121,2,11:01.0,D. Šarić makes 2-pt jump shot from 5 ft (assist by J. Bayless),,32,29
122,2,10:51.0,,J. McGee makes 2-pt dunk from 1 ft (assist by M. Beasley),32,31
123,2,10:51.0,,Shooting foul by G. Dieng (drawn by J. McGee),32,31
124,2,10:51.0,,J. McGee misses free throw 1 of 1,32,31
125,2,10:48.0,Defensive rebound by D. Šarić,,32,31
126,2,10:36.0,G. Dieng misses 3-pt jump shot from 23 ft,,32,31
127,2,10:33.0,,Defensive rebound by L. Stephenson,32,31
128,2,10:29.0,,J. Hart misses 3-pt jump shot from 25 ft,32,31
129,2,10:24.0,Defensive rebound by A. Tolliver,,32,31
130,2,10:22.0,G. Dieng makes 2-pt layup from 2 ft (assist by J. Bayless),,34,31
131,2,10:22.0,,Violation by Team (def goaltending),34,31
132,2,10:11.0,,Turnover by L. Stephenson (bad pass),34,31
133,2,10:11.0,D. Rose enters the game for G. Dieng,,34,31
134,2,10:11.0,K. Towns enters the game for A. Tolliver,,34,31
135,2,9:59.0,Turnover by D. Rose (out of bounds lost ball),,34,31
136,2,9:59.0,,K. Kuzma enters the game for M. Beasley,34,31
137,2,9:47.0,,J. Hart misses 3-pt jump shot from 23 ft,34,31
138,2,9:44.0,Defensive rebound by D. Šarić,,34,31
139,2,9:35.0,J. Bayless makes 3-pt jump shot from 26 ft (assist by D. Rose),,37,31
140,2,9:33.0,,LA Lakers full timeout,37,31
141,2,9:18.0,,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by L. Stephenson),37,34
142,2,9:00.0,J. Bayless misses 2-pt jump shot from 5 ft (block by J. McGee),,37,34
143,2,8:56.0,,Defensive rebound by K. Kuzma,37,34
144,2,8:49.0,,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by J. Hart),37,37
145,2,8:28.0,K. Towns misses 2-pt layup from 4 ft (block by J. McGee),,37,37
146,2,8:24.0,,Defensive rebound by J. Hart,37,37
147,2,8:20.0,,L. Stephenson misses 2-pt layup from 5 ft (block by K. Towns),37,37
148,2,8:20.0,,Offensive rebound by Team,37,37
149,2,8:20.0,A. Wiggins enters the game for J. Bayless,,37,37
150,2,8:15.0,,Turnover by K. Kuzma (traveling),37,37
151,2,7:51.0,Turnover by Team (shot clock),,37,37
152,2,7:51.0,,I. Zubac enters the game for J. McGee,37,37
153,2,7:42.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,37,37
154,2,7:36.0,Defensive rebound by D. Šarić,,37,37
155,2,7:33.0,,Violation by Team (kicked ball),37,37
156,2,7:33.0,T. Gibson enters the game for D. Šarić,,37,37
157,2,7:33.0,,M. Wagner enters the game for K. Kuzma,37,37
158,2,7:28.0,D. Rose misses 2-pt layup from 2 ft (block by M. Wagner),,37,37
159,2,7:23.0,Offensive rebound by D. Rose,,37,37
160,2,7:22.0,D. Rose misses 2-pt layup from 2 ft,,37,37
161,2,7:20.0,,Defensive rebound by L. Stephenson,37,37
162,2,7:16.0,,Turnover by J. Hart (bad pass; steal by K. Towns),37,37
163,2,7:13.0,A. Wiggins makes 2-pt dunk from 1 ft (assist by K. Towns),,39,37
164,2,6:56.0,,I. Zubac misses 2-pt hook shot from 3 ft,39,37
165,2,6:50.0,,Offensive rebound by I. Zubac,39,37
166,2,6:49.0,,I. Zubac makes 2-pt layup from 2 ft,39,39
167,2,6:44.0,Turnover by J. Okogie (bad pass; steal by L. Stephenson),,39,39
168,2,6:38.0,,J. Hart makes 2-pt layup from 2 ft (assist by L. Stephenson),39,41
169,2,6:38.0,Minnesota full timeout,,39,41
170,2,6:38.0,,K. Caldwell-Pope enters the game for J. Hart,39,41
171,2,6:38.0,,K. Kuzma enters the game for S. Mykhailiuk,39,41
172,2,6:38.0,,R. Rondo enters the game for M. Wagner,39,41
173,2,6:22.0,K. Towns makes 2-pt jump shot from 19 ft,,41,41
174,2,6:06.0,,I. Zubac misses 2-pt hook shot from 4 ft (block by K. Towns),41,41
175,2,6:03.0,Defensive rebound by D. Rose,,41,41
176,2,5:58.0,A. Wiggins misses 2-pt layup from 4 ft,,41,41
177,2,5:54.0,Offensive rebound by T. Gibson,,41,41
178,2,5:51.0,A. Wiggins misses 3-pt jump shot from 24 ft,,41,41
179,2,5:48.0,,Defensive rebound by L. Stephenson,41,41
180,2,5:43.0,,Turnover by L. Stephenson (bad pass; steal by A. Wiggins),41,41
181,2,5:39.0,D. Rose makes 2-pt layup from 1 ft,,43,41
182,2,5:18.0,,L. Stephenson makes 3-pt jump shot from 22 ft (assist by K. Kuzma),43,44
183,2,5:11.0,Turnover by D. Rose (out of bounds lost ball),,43,44
184,2,5:11.0,J. Bayless enters the game for D. Rose,,43,44
185,2,5:11.0,,B. Ingram enters the game for L. Stephenson,43,44
186,2,5:09.0,,Shooting foul by A. Wiggins (drawn by B. Ingram),43,44
187,2,5:09.0,,B. Ingram makes free throw 1 of 2,43,45
188,2,5:09.0,,B. Ingram misses free throw 2 of 2,43,45
189,2,5:07.0,Defensive rebound by K. Towns,,43,45
190,2,4:52.0,J. Okogie makes 2-pt layup from 2 ft (assist by T. Gibson),,45,45
191,2,4:37.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by K. Kuzma),45,48
192,2,4:16.0,T. Gibson misses 2-pt hook shot from 5 ft,,45,48
193,2,4:13.0,,Defensive rebound by K. Kuzma,45,48
194,2,4:07.0,,K. Kuzma misses 2-pt layup from 2 ft,45,48
195,2,4:03.0,,Offensive rebound by I. Zubac,45,48
196,2,4:03.0,,I. Zubac misses 2-pt layup from 1 ft,45,48
197,2,4:02.0,Defensive rebound by J. Bayless,,45,48
198,2,4:01.0,J. Bayless misses 2-pt jump shot from 5 ft,,45,48
199,2,3:57.0,Offensive rebound by J. Okogie,,45,48
200,2,3:57.0,J. Okogie misses 2-pt layup at rim,,45,48
201,2,3:56.0,,Defensive rebound by I. Zubac,45,48
202,2,3:53.0,,K. Kuzma misses 3-pt jump shot from 26 ft,45,48
203,2,3:49.0,Defensive rebound by K. Towns,,45,48
204,2,3:45.0,J. Okogie misses 2-pt layup from 5 ft,,45,48
205,2,3:41.0,Offensive rebound by A. Wiggins,,45,48
206,2,3:40.0,Personal foul by I. Zubac (drawn by J. Okogie),,45,48
207,2,3:29.0,A. Wiggins makes 2-pt jump shot from 15 ft (assist by J. Bayless),,47,48
208,2,3:12.0,,K. Kuzma misses 3-pt jump shot from 25 ft,47,48
209,2,3:08.0,Defensive rebound by A. Wiggins,,47,48
210,2,3:01.0,Turnover by T. Gibson (traveling),,47,48
211,2,2:59.0,,Shooting foul by T. Gibson (drawn by K. Kuzma),47,48
212,2,2:59.0,,K. Kuzma misses free throw 1 of 2,47,48
213,2,2:59.0,,Offensive rebound by Team,47,48
214,2,2:59.0,,K. Kuzma makes free throw 2 of 2,47,49
215,2,2:44.0,J. Bayless misses 3-pt jump shot from 27 ft,,47,49
216,2,2:41.0,,Defensive rebound by R. Rondo,47,49
217,2,2:32.0,,R. Rondo makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),47,51
218,2,2:27.0,Shooting foul by K. Caldwell-Pope (drawn by J. Okogie),,47,51
219,2,2:27.0,J. Okogie makes free throw 1 of 2,,48,51
220,2,2:27.0,J. Okogie makes free throw 2 of 2,,49,51
221,2,2:17.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by R. Rondo),49,53
222,2,2:17.0,,Shooting foul by K. Towns (drawn by K. Caldwell-Pope),49,53
223,2,2:17.0,G. Dieng enters the game for K. Towns,,49,53
224,2,2:17.0,,J. McGee enters the game for I. Zubac,49,53
225,2,2:17.0,,K. Caldwell-Pope makes free throw 1 of 1,49,54
226,2,2:03.0,G. Dieng misses 2-pt jump shot from 19 ft,,49,54
227,2,2:00.0,,Defensive rebound by R. Rondo,49,54
228,2,1:56.0,,Turnover by J. McGee (bad pass; steal by T. Gibson),49,54
229,2,1:52.0,Shooting foul by J. McGee (drawn by A. Wiggins),,49,54
230,2,1:52.0,A. Wiggins misses free throw 1 of 2,,49,54
231,2,1:52.0,Offensive rebound by Team,,49,54
232,2,1:52.0,A. Wiggins makes free throw 2 of 2,,50,54
233,2,1:41.0,,R. Rondo misses 3-pt jump shot from 22 ft,50,54
234,2,1:39.0,Defensive rebound by T. Gibson,,50,54
235,2,1:39.0,Personal foul by J. McGee (drawn by T. Gibson),,50,54
236,2,1:39.0,T. Gibson makes free throw 1 of 2,,51,54
237,2,1:39.0,T. Gibson makes free throw 2 of 2,,52,54
238,2,1:24.0,,B. Ingram makes 2-pt layup from 2 ft,52,56
239,2,0:57.0,G. Dieng makes 2-pt jump shot from 9 ft (assist by J. Bayless),,54,56
240,2,0:53.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,54,56
241,2,0:49.0,,Offensive rebound by K. Kuzma,54,56
242,2,0:49.0,,K. Kuzma makes 2-pt hook shot from 4 ft,54,58
243,2,0:49.0,Violation by Team (def goaltending),,54,58
244,2,0:34.0,Shooting foul by J. McGee (drawn by A. Wiggins),,54,58
245,2,0:34.0,A. Wiggins makes free throw 1 of 2,,55,58
246,2,0:34.0,A. Wiggins makes free throw 2 of 2,,56,58
247,2,0:26.0,,K. Kuzma makes 2-pt hook shot from 4 ft (assist by R. Rondo),56,60
248,2,0:07.0,A. Wiggins misses 2-pt dunk from 3 ft,,56,60
249,2,0:04.0,,Defensive rebound by B. Ingram,56,60
250,2,0:04.0,,Personal foul by J. Okogie (drawn by B. Ingram),56,60
251,2,0:04.0,,B. Ingram misses free throw 1 of 2,56,60
252,2,0:04.0,,Offensive rebound by Team,56,60
253,2,0:04.0,D. Šarić enters the game for G. Dieng,,56,60
254,2,0:04.0,K. Towns enters the game for T. Gibson,,56,60
255,2,0:04.0,,J. Hart enters the game for J. McGee,56,60
256,2,0:04.0,,B. Ingram makes free throw 2 of 2,56,61
257,2,0:00.0,J. Bayless makes 2-pt layup at rim (assist by K. Towns),,58,61
258,3,11:42.0,,Turnover by I. Zubac (traveling),58,61
259,3,11:28.0,Turnover by A. Wiggins (bad pass; steal by B. Ingram),,58,61
260,3,11:14.0,,K. Kuzma misses 3-pt jump shot from 26 ft,58,61
261,3,11:11.0,Defensive rebound by K. Towns,,58,61
262,3,11:01.0,K. Towns misses 3-pt jump shot from 27 ft,,58,61
263,3,10:57.0,,Defensive rebound by B. Ingram,58,61
264,3,10:50.0,,B. Ingram makes 2-pt jump shot from 12 ft,58,63
265,3,10:34.0,A. Wiggins misses 2-pt jump shot from 5 ft,,58,63
266,3,10:32.0,,Defensive rebound by K. Kuzma,58,63
267,3,10:23.0,,K. Kuzma misses 2-pt layup from 2 ft,58,63
268,3,10:19.0,,Offensive rebound by I. Zubac,58,63
269,3,10:19.0,,I. Zubac makes 2-pt dunk at rim,58,65
270,3,10:19.0,Minnesota full timeout,,58,65
271,3,9:56.0,J. Okogie misses 3-pt jump shot from 28 ft,,58,65
272,3,9:53.0,,Defensive rebound by I. Zubac,58,65
273,3,9:34.0,,Offensive foul by I. Zubac (drawn by J. Okogie),58,65
274,3,9:34.0,,Turnover by I. Zubac (offensive foul),58,65
275,3,9:17.0,K. Towns makes 2-pt hook shot from 4 ft,,60,65
276,3,9:04.0,,I. Zubac misses 2-pt layup from 2 ft (block by T. Gibson),60,65
277,3,9:02.0,,Offensive rebound by Team,60,65
278,3,9:02.0,,Away from play foul by A. Wiggins (drawn by B. Ingram),60,65
279,3,9:02.0,,K. Caldwell-Pope makes free throw 1 of 1,60,66
280,3,8:56.0,,Offensive foul by K. Caldwell-Pope (drawn by J. Okogie),60,66
281,3,8:56.0,,Turnover by K. Caldwell-Pope (offensive foul),60,66
282,3,8:46.0,J. Okogie misses 3-pt jump shot from 26 ft,,60,66
283,3,8:42.0,Offensive rebound by K. Towns,,60,66
284,3,8:39.0,K. Towns makes 2-pt layup from 3 ft,,62,66
285,3,8:31.0,,Offensive foul by B. Ingram (drawn by A. Wiggins),62,66
286,3,8:31.0,,Turnover by B. Ingram (offensive foul),62,66
287,3,8:16.0,J. Okogie misses 2-pt layup from 2 ft,,62,66
288,3,8:16.0,Offensive rebound by T. Gibson,,62,66
289,3,8:16.0,T. Gibson misses 2-pt layup from 1 ft,,62,66
290,3,8:16.0,Offensive rebound by Team,,62,66
291,3,8:12.0,A. Wiggins misses 2-pt jump shot from 11 ft,,62,66
292,3,8:04.0,Offensive rebound by T. Gibson,,62,66
293,3,8:04.0,T. Gibson makes 2-pt layup from 1 ft,,64,66
294,3,7:53.0,,R. Rondo misses 2-pt layup from 3 ft,64,66
295,3,7:51.0,Defensive rebound by J. Okogie,,64,66
296,3,7:38.0,J. Okogie misses 2-pt jump shot from 4 ft,,64,66
297,3,7:34.0,Offensive rebound by T. Gibson,,64,66
298,3,7:34.0,T. Gibson makes 2-pt hook shot from 4 ft,,66,66
299,3,7:34.0,,LA Lakers full timeout,66,66
300,3,7:34.0,,M. Wagner enters the game for K. Kuzma,66,66
301,3,7:13.0,,Turnover by I. Zubac (lost ball; steal by J. Bayless),66,66
302,3,6:59.0,K. Towns misses 2-pt layup from 3 ft,,66,66
303,3,6:59.0,Offensive rebound by Team,,66,66
304,3,6:59.0,,J. McGee enters the game for I. Zubac,66,66
305,3,6:51.0,J. Bayless misses 3-pt jump shot from 24 ft,,66,66
306,3,6:49.0,Offensive rebound by K. Towns,,66,66
307,3,6:49.0,K. Towns misses 2-pt layup from 3 ft (block by R. Rondo),,66,66
308,3,6:49.0,Offensive rebound by Team,,66,66
309,3,6:47.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Bayless),,69,66
310,3,6:24.0,,B. Ingram misses 2-pt layup from 3 ft,69,66
311,3,6:23.0,Defensive rebound by A. Wiggins,,69,66
312,3,6:18.0,J. Okogie misses 3-pt jump shot from 23 ft,,69,66
313,3,6:14.0,,Defensive rebound by B. Ingram,69,66
314,3,6:08.0,,B. Ingram misses 2-pt layup from 3 ft,69,66
315,3,6:02.0,,Offensive rebound by J. McGee,69,66
316,3,6:02.0,,J. McGee makes 2-pt dunk at rim,69,68
317,3,5:52.0,Turnover by J. Bayless (back court),,69,68
318,3,5:52.0,L. Deng enters the game for A. Wiggins,,69,68
319,3,5:52.0,,L. Stephenson enters the game for K. Caldwell-Pope,69,68
320,3,5:38.0,,B. Ingram makes 2-pt layup from 3 ft,69,70
321,3,5:20.0,L. Deng makes 3-pt jump shot from 23 ft (assist by K. Towns),,72,70
322,3,5:08.0,,B. Ingram makes 2-pt jump shot from 10 ft (assist by R. Rondo),72,72
323,3,4:54.0,Personal foul by B. Ingram (drawn by K. Towns),,72,72
324,3,4:47.0,L. Deng makes 2-pt layup from 2 ft (assist by K. Towns),,74,72
325,3,4:37.0,,M. Wagner misses 3-pt jump shot from 26 ft,74,72
326,3,4:34.0,Defensive rebound by K. Towns,,74,72
327,3,4:25.0,Personal foul by L. Stephenson (drawn by T. Gibson),,74,72
328,3,4:25.0,D. Šarić enters the game for T. Gibson,,74,72
329,3,4:25.0,,M. Beasley enters the game for M. Wagner,74,72
330,3,4:11.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by K. Towns),,77,72
331,3,3:57.0,,M. Beasley makes 2-pt layup from 1 ft (assist by R. Rondo),77,74
332,3,3:41.0,Shooting foul by M. Beasley (drawn by D. Šarić),,77,74
333,3,3:41.0,D. Šarić makes free throw 1 of 2,,78,74
334,3,3:41.0,,J. Hart enters the game for B. Ingram,78,74
335,3,3:41.0,D. Šarić makes free throw 2 of 2,,79,74
336,3,3:28.0,,L. Stephenson makes 2-pt jump shot from 21 ft (assist by R. Rondo),79,76
337,3,3:17.0,J. Bayless misses 3-pt jump shot from 26 ft,,79,76
338,3,3:14.0,,Defensive rebound by R. Rondo,79,76
339,3,3:08.0,,L. Stephenson misses 3-pt jump shot from 26 ft,79,76
340,3,3:04.0,Defensive rebound by K. Towns,,79,76
341,3,2:55.0,K. Towns misses 3-pt jump shot from 27 ft,,79,76
342,3,2:50.0,,Defensive rebound by J. McGee,79,76
343,3,2:41.0,,Turnover by R. Rondo (bad pass; steal by J. Okogie),79,76
344,3,2:38.0,L. Deng makes 2-pt dunk at rim (assist by J. Bayless),,81,76
345,3,2:27.0,,M. Beasley misses 3-pt jump shot from 25 ft,81,76
346,3,2:27.0,Defensive rebound by L. Deng,,81,76
347,3,2:03.0,K. Towns misses 2-pt layup from 4 ft,,81,76
348,3,2:03.0,Offensive rebound by Team,,81,76
349,3,2:03.0,Turnover by Team (shot clock),,81,76
350,3,2:03.0,G. Dieng enters the game for J. Okogie,,81,76
351,3,2:03.0,J. Terrell enters the game for K. Towns,,81,76
352,3,1:51.0,,M. Beasley misses 2-pt jump shot from 5 ft,81,76
353,3,1:46.0,,Offensive rebound by J. McGee,81,76
354,3,1:46.0,,J. McGee misses 2-pt dunk at rim,81,76
355,3,1:42.0,,Offensive rebound by J. McGee,81,76
356,3,1:42.0,,J. McGee makes 2-pt layup at rim,81,78
357,3,1:27.0,Turnover by L. Deng (out of bounds lost ball),,81,78
358,3,1:22.0,,Personal foul by L. Deng (drawn by L. Stephenson),81,78
359,3,1:11.0,,M. Beasley makes 2-pt layup from 1 ft,81,80
360,3,0:59.0,J. Bayless misses 2-pt jump shot from 8 ft,,81,80
361,3,0:54.0,Offensive rebound by G. Dieng,,81,80
362,3,0:53.0,L. Deng misses 3-pt jump shot from 24 ft (block by R. Rondo),,81,80
363,3,0:53.0,Offensive rebound by G. Dieng,,81,80
364,3,0:46.0,J. Terrell makes 3-pt jump shot from 26 ft (assist by G. Dieng),,84,80
365,3,0:27.0,,J. McGee makes 2-pt hook shot from 7 ft (assist by J. Hart),84,82
366,3,0:06.0,J. Bayless misses 2-pt jump shot from 19 ft,,84,82
367,3,0:05.0,,Defensive rebound by J. McGee,84,82
368,3,0:04.0,,Turnover by J. McGee (bad pass; steal by D. Šarić),84,82
369,3,0:01.0,J. Bayless misses 3-pt jump shot from 26 ft,,84,82
370,3,0:01.0,Offensive rebound by Team,,84,82
371,4,11:46.0,A. Wiggins makes 2-pt jump shot from 16 ft,,86,82
372,4,11:30.0,,M. Beasley misses 2-pt jump shot from 3 ft,86,82
373,4,11:27.0,Defensive rebound by G. Dieng,,86,82
374,4,11:18.0,J. Terrell makes 3-pt jump shot from 23 ft (assist by A. Wiggins),,89,82
375,4,11:04.0,,Turnover by L. Stephenson (bad pass; steal by G. Dieng),89,82
376,4,10:42.0,A. Wiggins makes 3-pt jump shot from 25 ft,,92,82
377,4,10:39.0,,LA Lakers full timeout,92,82
378,4,10:39.0,,B. Ingram enters the game for M. Beasley,92,82
379,4,10:39.0,,K. Kuzma enters the game for S. Mykhailiuk,92,82
380,4,10:17.0,,J. Hart misses 3-pt jump shot from 26 ft,92,82
381,4,10:14.0,Defensive rebound by A. Wiggins,,92,82
