,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
388,3,0:00.0,,T. Williams misses 2-pt jump shot from 22 ft,81,92
389,3,0:00.0,Defensive rebound by G. Dieng,,81,92
390,4,11:42.0,J. Butler makes 2-pt jump shot from 7 ft,,83,92
391,4,11:22.0,,T. Williams makes 2-pt jump shot from 4 ft (assist by K. Koufos),83,94
392,4,11:12.0,Shooting foul by T. Williams (drawn by J. Butler),,83,94
393,4,11:12.0,J. Butler makes free throw 1 of 2,,84,94
394,4,11:12.0,J. Butler makes free throw 2 of 2,,85,94
395,4,11:04.0,,Turnover by F. Mason (bad pass; steal by J. Butler),85,94
396,4,10:46.0,T. Jones misses 2-pt layup from 4 ft,,85,94
397,4,10:44.0,,Defensive rebound by K. Koufos,85,94
398,4,10:41.0,,Shooting foul by C. Williams (drawn by F. Mason),85,94
399,4,10:41.0,,F. Mason makes free throw 1 of 2,85,95
400,4,10:41.0,,W. Cauley-Stein enters the game for K. Koufos,85,95
401,4,10:41.0,,F. Mason makes free throw 2 of 2,85,96
402,4,10:32.0,Personal foul by T. Williams (drawn by G. Dieng),,85,96
403,4,10:23.0,Turnover by G. Dieng (3 sec),,85,96
404,4,10:05.0,,F. Mason makes 2-pt jump shot from 4 ft,85,98
405,4,9:53.0,A. Tolliver misses 3-pt jump shot from 25 ft,,85,98
406,4,9:49.0,,Defensive rebound by B. Hield,85,98
407,4,9:46.0,,M. Bagley misses 2-pt layup from 2 ft,85,98
408,4,9:44.0,Defensive rebound by J. Butler,,85,98
409,4,9:38.0,T. Jones misses 3-pt jump shot from 23 ft,,85,98
410,4,9:36.0,,Defensive rebound by B. Hield,85,98
411,4,9:32.0,,Turnover by M. Bagley (bad pass; steal by C. Williams),85,98
412,4,9:23.0,C. Williams misses 3-pt jump shot from 25 ft,,85,98
413,4,9:21.0,,Defensive rebound by T. Williams,85,98
414,4,9:21.0,,Sacramento full timeout,85,98
415,4,9:21.0,D. Rose enters the game for G. Dieng,,85,98
416,4,9:21.0,K. Towns enters the game for C. Williams,,85,98
417,4,9:06.0,,B. Hield makes 2-pt dunk from 1 ft (assist by F. Mason),85,100
418,4,8:39.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by T. Jones),,88,100
419,4,8:23.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by F. Mason),88,102
420,4,8:11.0,Personal foul by W. Cauley-Stein (drawn by K. Towns),,88,102
421,4,7:57.0,J. Butler misses 3-pt jump shot from 23 ft,,88,102
422,4,7:54.0,,Defensive rebound by F. Mason,88,102
423,4,7:53.0,,Offensive foul by F. Mason (drawn by T. Jones),88,102
424,4,7:53.0,,Turnover by F. Mason (offensive foul),88,102
425,4,7:35.0,Turnover by J. Butler (bad pass),,88,102
426,4,7:18.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,88,102
427,4,7:14.0,Defensive rebound by K. Towns,,88,102
428,4,7:13.0,K. Towns makes 2-pt layup from 2 ft,,90,102
429,4,7:13.0,Shooting foul by W. Cauley-Stein (drawn by K. Towns),,90,102
430,4,7:13.0,Technical foul by,,90,102
431,4,7:13.0,K. Towns makes technical free throw,,91,102
432,4,7:13.0,K. Towns makes free throw 1 of 1,,92,102
433,4,6:55.0,,B. Hield makes 3-pt jump shot from 25 ft,92,105
434,4,6:44.0,K. Towns makes 2-pt layup from 1 ft (assist by D. Rose),,94,105
435,4,6:27.0,,B. Hield makes 3-pt jump shot from 25 ft,94,108
436,4,6:15.0,D. Rose makes 3-pt jump shot from 26 ft,,97,108
437,4,6:02.0,,Offensive foul by B. Hield (drawn by D. Rose),97,108
438,4,6:02.0,,Turnover by B. Hield (offensive foul),97,108
439,4,6:02.0,,N. Bjelica enters the game for M. Bagley,97,108
440,4,6:02.0,,I. Shumpert enters the game for T. Williams,97,108
441,4,5:55.0,D. Rose makes 3-pt jump shot from 27 ft,,100,108
442,4,5:55.0,,Sacramento full timeout,100,108
443,4,5:55.0,,D. Fox enters the game for W. Cauley-Stein,100,108
444,4,5:55.0,,K. Koufos enters the game for F. Mason,100,108
445,4,5:45.0,,D. Fox misses 2-pt jump shot from 6 ft,100,108
446,4,5:42.0,Defensive rebound by J. Butler,,100,108
447,4,5:38.0,T. Jones makes 2-pt layup from 8 ft (assist by J. Butler),,102,108
448,4,5:38.0,Shooting foul by N. Bjelica (drawn by T. Jones),,102,108
449,4,5:38.0,T. Jones makes free throw 1 of 1,,103,108
450,4,5:23.0,,I. Shumpert misses 3-pt jump shot from 25 ft,103,108
451,4,5:18.0,Defensive rebound by K. Towns,,103,108
452,4,5:08.0,T. Jones misses 3-pt jump shot from 25 ft,,103,108
453,4,5:05.0,Offensive rebound by K. Towns,,103,108
454,4,5:03.0,K. Towns misses 2-pt hook shot from 3 ft,,103,108
455,4,5:01.0,,Defensive rebound by K. Koufos,103,108
456,4,4:58.0,,D. Fox misses 2-pt jump shot from 6 ft,103,108
457,4,4:55.0,,Offensive rebound by B. Hield,103,108
458,4,4:53.0,,N. Bjelica misses 3-pt jump shot from 25 ft,103,108
459,4,4:49.0,Defensive rebound by T. Jones,,103,108
460,4,4:42.0,Turnover by D. Rose (lost ball; steal by N. Bjelica),,103,108
461,4,4:37.0,,N. Bjelica misses 2-pt layup from 3 ft,103,108
462,4,4:33.0,Defensive rebound by D. Rose,,103,108
463,4,4:31.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Rose),,106,108
464,4,4:09.0,,B. Hield misses 2-pt jump shot from 15 ft,106,108
465,4,4:07.0,,Offensive rebound by I. Shumpert,106,108
466,4,4:01.0,,Personal foul by K. Towns (drawn by D. Fox),106,108
467,4,3:46.0,,N. Bjelica misses 2-pt jump shot from 12 ft,106,108
468,4,3:46.0,Defensive rebound by Team,,106,108
469,4,3:23.0,D. Rose misses 3-pt jump shot from 25 ft,,106,108
470,4,3:19.0,Offensive rebound by J. Butler,,106,108
471,4,3:19.0,Personal foul by I. Shumpert (drawn by J. Butler),,106,108
472,4,3:19.0,J. Butler misses free throw 1 of 2,,106,108
473,4,3:19.0,Offensive rebound by Team,,106,108
474,4,3:19.0,J. Butler misses free throw 2 of 2,,106,108
475,4,3:16.0,,Defensive rebound by N. Bjelica,106,108
476,4,2:56.0,,K. Koufos makes 2-pt dunk from 1 ft (assist by B. Hield),106,110
477,4,2:32.0,Turnover by K. Towns (lost ball; steal by K. Koufos),,106,110
478,4,2:26.0,,D. Fox makes 2-pt layup from 3 ft,106,112
479,4,2:06.0,Turnover by J. Butler (lost ball; steal by I. Shumpert),,106,112
480,4,2:01.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by I. Shumpert),106,115
481,4,2:00.0,Minnesota full timeout,,106,115
482,4,1:50.0,K. Towns makes 2-pt jump shot from 7 ft (assist by T. Jones),,108,115
483,4,1:27.0,,Turnover by N. Bjelica (lost ball; steal by A. Tolliver),108,115
484,4,1:27.0,J. Okogie enters the game for D. Rose,,108,115
485,4,1:17.0,Turnover by K. Towns (lost ball; steal by K. Koufos),,108,115
486,4,1:15.0,,Shooting foul by T. Jones (drawn by D. Fox),108,115
487,4,1:15.0,,D. Fox makes free throw 1 of 2,108,116
488,4,1:15.0,,D. Fox makes free throw 2 of 2,108,117
489,4,1:06.0,Personal foul by N. Bjelica (drawn by J. Okogie),,108,117
490,4,1:06.0,J. Okogie makes free throw 1 of 2,,109,117
491,4,1:06.0,,W. Cauley-Stein enters the game for K. Koufos,109,117
492,4,1:06.0,J. Okogie makes free throw 2 of 2,,110,117
493,4,1:01.0,,Sacramento full timeout,110,117
494,4,1:01.0,,Sacramento full timeout,110,117
495,4,0:47.0,,B. Hield misses 2-pt layup from 2 ft,110,117
496,4,0:45.0,Defensive rebound by A. Tolliver,,110,117
497,4,0:41.0,Turnover by J. Okogie (lost ball),,110,117
498,4,0:35.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),110,119
499,4,0:35.0,Minnesota full timeout,,110,119
500,4,0:30.0,A. Tolliver misses 3-pt jump shot from 25 ft,,110,119
501,4,0:28.0,,Defensive rebound by D. Fox,110,119
502,4,0:28.0,,Personal foul by A. Tolliver (drawn by D. Fox),110,119
503,4,0:28.0,,D. Fox makes free throw 1 of 2,110,120
504,4,0:28.0,,D. Fox makes free throw 2 of 2,110,121
505,4,0:22.0,J. Okogie misses 2-pt layup from 3 ft,,110,121
506,4,0:19.0,,Defensive rebound by B. Hield,110,121
