,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
381,4,7:35.0,,D. Mitchell misses 2-pt layup from 3 ft,96,88
382,4,7:32.0,,Offensive rebound by D. Favors,96,88
383,4,7:32.0,,D. Favors makes 2-pt dunk from 1 ft,96,90
384,4,7:05.0,Turnover by Team (shot clock),,96,90
385,4,7:05.0,,R. Gobert enters the game for D. Favors,96,90
386,4,6:46.0,,D. Mitchell misses 3-pt jump shot from 27 ft,96,90
387,4,6:42.0,Defensive rebound by S. Curry,,96,90
388,4,6:34.0,J. Layman makes 2-pt dunk from 2 ft (assist by S. Curry),,98,90
389,4,6:16.0,,D. Mitchell misses 2-pt jump shot from 5 ft,98,90
390,4,6:15.0,,Offensive rebound by Team,98,90
391,4,6:15.0,D. Lillard enters the game for S. Curry,,98,90
392,4,6:15.0,J. Nurkić enters the game for M. Leonard,,98,90
393,4,6:13.0,,K. Korver misses 3-pt jump shot from 23 ft,98,90
394,4,6:10.0,Defensive rebound by D. Lillard,,98,90
395,4,5:58.0,J. Nurkić misses 2-pt jump shot from 8 ft,,98,90
396,4,5:56.0,,Defensive rebound by K. Korver,98,90
397,4,5:48.0,,G. Niang misses 3-pt jump shot from 24 ft,98,90
398,4,5:44.0,Defensive rebound by C. McCollum,,98,90
399,4,5:38.0,Portland full timeout,,98,90
400,4,5:38.0,,J. Crowder enters the game for K. Korver,98,90
401,4,5:38.0,,J. Ingles enters the game for G. Niang,98,90
402,4,5:35.0,Turnover by J. Nurkić (bad pass; steal by D. Mitchell),,98,90
403,4,5:18.0,,R. O'Neale misses 2-pt jump shot from 5 ft,98,90
404,4,5:15.0,,Offensive rebound by R. O'Neale,98,90
405,4,5:15.0,,R. O'Neale misses 2-pt layup from 1 ft,98,90
406,4,5:15.0,Defensive rebound by E. Turner,,98,90
407,4,5:05.0,D. Lillard makes 3-pt jump shot from 25 ft,,101,90
408,4,4:50.0,,Shooting foul by J. Nurkić (drawn by D. Mitchell),101,90
409,4,4:50.0,,D. Mitchell makes free throw 1 of 2,101,91
410,4,4:50.0,,D. Mitchell makes free throw 2 of 2,101,92
411,4,4:33.0,D. Lillard misses 3-pt jump shot from 29 ft,,101,92
412,4,4:30.0,Offensive rebound by E. Turner,,101,92
413,4,4:21.0,J. Layman misses 3-pt jump shot from 23 ft,,101,92
414,4,4:18.0,,Defensive rebound by R. O'Neale,101,92
415,4,4:10.0,,D. Mitchell misses 2-pt jump shot from 8 ft,101,92
416,4,4:08.0,,Offensive rebound by Team,101,92
417,4,4:01.0,,Turnover by R. Gobert (bad pass; steal by C. McCollum),101,92
418,4,3:39.0,D. Lillard makes 2-pt layup from 8 ft,,103,92
419,4,3:25.0,,Shooting foul by J. Nurkić (drawn by D. Mitchell),103,92
420,4,3:25.0,,D. Mitchell makes free throw 1 of 2,103,93
421,4,3:25.0,,D. Mitchell makes free throw 2 of 2,103,94
422,4,3:01.0,E. Turner misses 2-pt layup from 2 ft (block by R. Gobert),,103,94
423,4,2:59.0,,Defensive rebound by J. Crowder,103,94
424,4,2:57.0,,J. Crowder misses 3-pt jump shot from 25 ft,103,94
425,4,2:54.0,Defensive rebound by J. Layman,,103,94
426,4,2:45.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,106,94
427,4,2:30.0,,D. Mitchell makes 2-pt jump shot from 12 ft,106,96
428,4,2:08.0,C. McCollum misses 2-pt jump shot from 10 ft,,106,96
429,4,2:05.0,,Defensive rebound by R. Gobert,106,96
430,4,1:58.0,,D. Mitchell makes 2-pt jump shot from 11 ft,106,98
431,4,1:58.0,,Shooting foul by J. Nurkić (drawn by D. Mitchell),106,98
432,4,1:58.0,,D. Mitchell misses free throw 1 of 1,106,98
433,4,1:57.0,Defensive rebound by E. Turner,,106,98
434,4,1:43.0,D. Lillard misses 2-pt jump shot from 13 ft,,106,98
435,4,1:41.0,,Defensive rebound by R. Gobert,106,98
436,4,1:35.0,,D. Mitchell makes 2-pt layup from 2 ft,106,100
437,4,1:35.0,Portland full timeout,,106,100
438,4,1:32.0,Personal foul by J. Ingles (drawn by C. McCollum),,106,100
439,4,1:17.0,D. Lillard makes 2-pt jump shot from 18 ft,,108,100
440,4,1:06.0,,D. Mitchell makes 2-pt layup from 4 ft,108,102
441,4,0:44.0,D. Lillard misses 2-pt layup from 3 ft,,108,102
442,4,0:41.0,Offensive rebound by J. Nurkić,,108,102
443,4,0:41.0,J. Nurkić misses 2-pt layup from 3 ft (block by R. O'Neale),,108,102
444,4,0:41.0,,Defensive rebound by D. Mitchell,108,102
445,4,0:41.0,,Personal foul by J. Nurkić (drawn by D. Mitchell),108,102
446,4,0:41.0,M. Leonard enters the game for J. Nurkić,,108,102
447,4,0:41.0,,D. Mitchell makes free throw 1 of 2,108,103
448,4,0:41.0,,D. Mitchell makes free throw 2 of 2,108,104
449,4,0:19.0,D. Lillard misses 2-pt jump shot from 12 ft (block by R. Gobert),,108,104
450,4,0:16.0,Offensive rebound by D. Lillard,,108,104
451,4,0:15.0,D. Lillard misses 2-pt layup from 3 ft,,108,104
452,4,0:14.0,,Defensive rebound by R. Gobert,108,104
453,4,0:10.0,,J. Ingles misses 3-pt jump shot from 22 ft,108,104
454,4,0:10.0,Defensive rebound by J. Layman,,108,104
455,4,0:05.0,Personal foul by R. O'Neale (drawn by D. Lillard),,108,104
456,4,0:05.0,D. Lillard makes free throw 1 of 2,,109,104
457,4,0:05.0,D. Lillard misses free throw 2 of 2,,109,104
458,4,0:05.0,,Defensive rebound by R. Gobert,109,104
459,4,0:05.0,,Utah full timeout,109,104
460,4,0:05.0,A. Aminu enters the game for M. Leonard,,109,104
461,4,0:05.0,,K. Korver enters the game for R. O'Neale,109,104
462,4,0:04.0,,D. Mitchell misses 3-pt jump shot from 36 ft,109,104
463,4,0:04.0,,Offensive rebound by R. Gobert,109,104
464,4,0:00.0,,R. Gobert misses 2-pt layup from 2 ft,109,104
465,4,0:00.0,Defensive rebound by A. Aminu,,109,104
