,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
123,2,11:23.0,D. Wright misses 2-pt layup from 5 ft,,16,26
124,2,11:23.0,,Defensive rebound by D. Sabonis,16,26
125,2,11:18.0,,Turnover by T. Evans (bad pass; steal by C. Miles),16,26
126,2,11:15.0,C. Miles misses 3-pt jump shot from 27 ft,,16,26
127,2,11:13.0,,Defensive rebound by T. Evans,16,26
128,2,11:02.0,,D. McDermott makes 2-pt layup from 1 ft (assist by T. Evans),16,28
129,2,10:53.0,K. Lowry misses 2-pt layup from 2 ft (block by D. Sabonis),,16,28
130,2,10:51.0,Offensive rebound by Team,,16,28
131,2,10:46.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by N. Powell),,19,28
132,2,10:33.0,,D. McDermott misses 3-pt jump shot from 28 ft,19,28
133,2,10:30.0,Defensive rebound by D. Wright,,19,28
134,2,10:23.0,Shooting foul by D. Sabonis (drawn by G. Monroe),,19,28
135,2,10:23.0,G. Monroe misses free throw 1 of 2,,19,28
136,2,10:23.0,Offensive rebound by Team,,19,28
137,2,10:23.0,G. Monroe misses free throw 2 of 2,,19,28
138,2,10:21.0,,Defensive rebound by D. Sabonis,19,28
139,2,10:08.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by C. Joseph),19,30
140,2,10:08.0,,Shooting foul by G. Monroe (drawn by D. Sabonis),19,30
141,2,10:08.0,,D. Sabonis misses free throw 1 of 1,19,30
142,2,10:06.0,Defensive rebound by C. Miles,,19,30
143,2,9:53.0,K. Lowry makes 2-pt jump shot from 11 ft,,21,30
144,2,9:53.0,Shooting foul by D. Sabonis (drawn by K. Lowry),,21,30
145,2,9:53.0,K. Lowry makes free throw 1 of 1,,22,30
146,2,9:40.0,,T. Evans misses 3-pt jump shot from 27 ft,22,30
147,2,9:37.0,Defensive rebound by N. Powell,,22,30
148,2,9:32.0,C. Miles makes 3-pt jump shot from 23 ft (assist by N. Powell),,25,30
149,2,9:15.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by C. Joseph),25,32
150,2,8:51.0,D. Wright makes 2-pt layup from 1 ft (assist by G. Monroe),,27,32
151,2,8:32.0,,C. Joseph makes 2-pt jump shot from 8 ft,27,34
152,2,8:18.0,C. Miles misses 2-pt jump shot from 12 ft,,27,34
153,2,8:15.0,,Defensive rebound by D. Sabonis,27,34
154,2,8:08.0,,D. Sabonis makes 3-pt jump shot from 27 ft (assist by C. Joseph),27,37
155,2,7:49.0,C. Miles makes 2-pt layup from 3 ft (assist by K. Lowry),,29,37
156,2,7:49.0,Shooting foul by D. Sabonis (drawn by C. Miles),,29,37
157,2,7:49.0,P. Siakam enters the game for D. Wright,,29,37
158,2,7:49.0,,M. Turner enters the game for B. Bogdanović,29,37
159,2,7:49.0,,T. Young enters the game for D. Sabonis,29,37
160,2,7:49.0,C. Miles makes free throw 1 of 1,,30,37
161,2,7:39.0,,Personal foul by N. Powell (drawn by C. Joseph),30,37
162,2,7:26.0,,T. Evans misses 2-pt layup from 3 ft (block by K. Lowry),30,37
163,2,7:26.0,,Offensive rebound by Team,30,37
164,2,7:25.0,,M. Turner misses 3-pt jump shot from 27 ft,30,37
165,2,7:20.0,Defensive rebound by C. Miles,,30,37
166,2,7:11.0,P. Siakam misses 2-pt layup from 2 ft (block by T. Young),,30,37
167,2,7:08.0,,Defensive rebound by C. Joseph,30,37
168,2,7:06.0,,Shooting foul by C. Miles (drawn by T. Evans),30,37
169,2,7:06.0,,T. Evans makes free throw 1 of 2,30,38
170,2,7:06.0,D. Green enters the game for G. Monroe,,30,38
171,2,7:06.0,S. Ibaka enters the game for N. Powell,,30,38
172,2,7:06.0,,T. Evans makes free throw 2 of 2,30,39
173,2,6:52.0,Turnover by K. Lowry (bad pass; steal by M. Turner),,30,39
174,2,6:47.0,,D. McDermott makes 2-pt layup from 1 ft (assist by C. Joseph),30,41
175,2,6:45.0,Toronto full timeout,,30,41
176,2,6:28.0,S. Ibaka makes 2-pt jump shot from 14 ft (assist by D. Green),,32,41
177,2,6:10.0,,T. Evans makes 3-pt jump shot from 27 ft (assist by D. McDermott),32,44
178,2,5:48.0,S. Ibaka makes 2-pt jump shot from 6 ft,,34,44
179,2,5:48.0,F. VanVleet enters the game for C. Miles,,34,44
180,2,5:48.0,,V. Oladipo enters the game for D. McDermott,34,44
181,2,5:25.0,,C. Joseph misses 2-pt jump shot from 19 ft,34,44
182,2,5:22.0,Defensive rebound by S. Ibaka,,34,44
183,2,5:17.0,K. Lowry misses 2-pt layup from 1 ft (block by M. Turner),,34,44
184,2,5:16.0,Offensive rebound by Team,,34,44
185,2,5:04.0,S. Ibaka makes 2-pt jump shot from 13 ft (assist by F. VanVleet),,36,44
186,2,4:39.0,,C. Joseph makes 2-pt jump shot from 9 ft,36,46
187,2,4:24.0,P. Siakam makes 2-pt jump shot from 5 ft,,38,46
188,2,4:11.0,,V. Oladipo misses 2-pt jump shot from 19 ft,38,46
189,2,4:07.0,Defensive rebound by S. Ibaka,,38,46
190,2,4:05.0,Personal foul by V. Oladipo (drawn by P. Siakam),,38,46
191,2,4:05.0,,Indiana full timeout,38,46
192,2,4:05.0,,B. Bogdanović enters the game for V. Oladipo,38,46
193,2,3:58.0,K. Lowry misses 3-pt jump shot from 25 ft,,38,46
194,2,3:55.0,,Defensive rebound by M. Turner,38,46
195,2,3:39.0,,T. Evans misses 2-pt layup from 1 ft,38,46
196,2,3:36.0,,Offensive rebound by T. Young,38,46
197,2,3:36.0,,T. Young misses 2-pt layup from 1 ft,38,46
198,2,3:36.0,,Offensive rebound by T. Young,38,46
199,2,3:34.0,,T. Young makes 2-pt layup from 1 ft,38,48
200,2,3:15.0,P. Siakam misses 2-pt jump shot from 12 ft,,38,48
201,2,3:14.0,,Defensive rebound by B. Bogdanović,38,48
202,2,3:14.0,,Personal foul by P. Siakam (drawn by B. Bogdanović),38,48
203,2,3:14.0,,D. Collison enters the game for C. Joseph,38,48
204,2,3:02.0,,B. Bogdanović misses 2-pt jump shot from 10 ft,38,48
205,2,2:58.0,Defensive rebound by S. Ibaka,,38,48
206,2,2:49.0,P. Siakam misses 2-pt jump shot from 12 ft,,38,48
207,2,2:46.0,,Defensive rebound by T. Young,38,48
208,2,2:38.0,,M. Turner makes 2-pt layup from 1 ft (assist by D. Collison),38,50
209,2,2:31.0,Personal take foul by B. Bogdanović (drawn by D. Green),,38,50
210,2,2:31.0,D. Green makes free throw 1 of 2,,39,50
211,2,2:31.0,,C. Joseph enters the game for T. Evans,39,50
212,2,2:31.0,D. Green makes free throw 2 of 2,,40,50
213,2,2:17.0,,C. Joseph misses 3-pt jump shot from 26 ft,40,50
214,2,2:14.0,Defensive rebound by F. VanVleet,,40,50
215,2,2:10.0,P. Siakam makes 2-pt jump shot from 4 ft (assist by F. VanVleet),,42,50
216,2,2:10.0,Shooting foul by M. Turner (drawn by P. Siakam),,42,50
217,2,2:10.0,P. Siakam makes free throw 1 of 1,,43,50
218,2,1:55.0,,Shooting foul by F. VanVleet (drawn by B. Bogdanović),43,50
219,2,1:55.0,,B. Bogdanović makes free throw 1 of 2,43,51
220,2,1:55.0,,K. O'Quinn enters the game for M. Turner,43,51
221,2,1:55.0,,B. Bogdanović makes free throw 2 of 2,43,52
222,2,1:43.0,Personal foul by K. O'Quinn (drawn by K. Lowry),,43,52
223,2,1:43.0,K. Lowry makes free throw 1 of 2,,44,52
224,2,1:43.0,K. Lowry makes free throw 2 of 2,,45,52
225,2,1:25.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),45,54
226,2,1:07.0,S. Ibaka misses 2-pt jump shot from 17 ft,,45,54
227,2,1:04.0,,Defensive rebound by D. Collison,45,54
228,2,0:47.0,,T. Young makes 2-pt jump shot from 4 ft,45,56
229,2,0:30.0,S. Ibaka makes 2-pt jump shot from 15 ft (assist by K. Lowry),,47,56
230,2,0:07.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by D. Collison),47,59
231,2,0:02.0,D. Green misses 3-pt jump shot from 29 ft,,47,59
232,2,0:02.0,,Defensive rebound by D. Collison,47,59
233,3,11:47.0,K. Lowry makes 3-pt jump shot from 28 ft (assist by D. Green),,50,59
234,3,11:25.0,,B. Bogdanović misses 2-pt layup from 2 ft,50,59
235,3,11:23.0,Defensive rebound by D. Green,,50,59
236,3,11:15.0,P. Siakam misses 3-pt jump shot from 24 ft,,50,59
237,3,11:10.0,,Defensive rebound by B. Bogdanović,50,59
238,3,10:58.0,,M. Turner misses 2-pt layup from 5 ft,50,59
239,3,10:56.0,,Offensive rebound by T. Young,50,59
240,3,10:53.0,,T. Evans misses 3-pt jump shot from 24 ft,50,59
241,3,10:49.0,Defensive rebound by P. Siakam,,50,59
242,3,10:32.0,F. VanVleet misses 2-pt jump shot from 12 ft,,50,59
243,3,10:28.0,,Defensive rebound by M. Turner,50,59
244,3,10:16.0,,M. Turner misses 2-pt jump shot from 18 ft,50,59
245,3,10:13.0,Defensive rebound by P. Siakam,,50,59
246,3,10:08.0,Turnover by K. Lowry (out of bounds lost ball),,50,59
247,3,9:56.0,,Turnover by T. Young (traveling),50,59
248,3,9:44.0,P. Siakam makes 2-pt layup from 1 ft (assist by K. Lowry),,52,59
249,3,9:21.0,,T. Young makes 3-pt jump shot from 28 ft (assist by D. Collison),52,62
250,3,9:11.0,K. Lowry makes 2-pt jump shot from 12 ft,,54,62
251,3,9:11.0,Shooting foul by T. Young (drawn by K. Lowry),,54,62
252,3,9:11.0,K. Lowry misses free throw 1 of 1,,54,62
253,3,9:09.0,Offensive rebound by P. Siakam,,54,62
254,3,9:05.0,F. VanVleet makes 3-pt jump shot from 24 ft (assist by P. Siakam),,57,62
255,3,9:03.0,,Indiana full timeout,57,62
256,3,8:41.0,,B. Bogdanović makes 3-pt jump shot from 30 ft (assist by T. Evans),57,65
257,3,8:18.0,D. Green misses 3-pt jump shot from 23 ft,,57,65
258,3,8:14.0,,Defensive rebound by M. Turner,57,65
259,3,8:02.0,,D. Collison misses 3-pt jump shot from 26 ft,57,65
260,3,8:00.0,Defensive rebound by S. Ibaka,,57,65
261,3,7:42.0,Turnover by K. Lowry (bad pass; steal by T. Young),,57,65
262,3,7:38.0,,Shooting foul by K. Lowry (drawn by D. Collison),57,65
263,3,7:38.0,,D. Collison makes free throw 1 of 2,57,66
264,3,7:38.0,,D. Collison makes free throw 2 of 2,57,67
265,3,7:25.0,P. Siakam misses 2-pt layup from 1 ft (block by M. Turner),,57,67
266,3,7:23.0,,Defensive rebound by M. Turner,57,67
267,3,7:08.0,,D. Collison misses 3-pt jump shot from 23 ft,57,67
268,3,7:04.0,Defensive rebound by F. VanVleet,,57,67
269,3,7:01.0,D. Green misses 3-pt jump shot from 27 ft,,57,67
270,3,6:58.0,,Defensive rebound by T. Young,57,67
271,3,6:54.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Collison),57,69
272,3,6:39.0,Shooting foul by T. Evans (drawn by F. VanVleet),,57,69
273,3,6:39.0,F. VanVleet makes free throw 1 of 2,,58,69
274,3,6:39.0,F. VanVleet makes free throw 2 of 2,,59,69
275,3,6:22.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by T. Young),59,72
276,3,6:07.0,S. Ibaka misses 2-pt jump shot from 16 ft,,59,72
277,3,6:03.0,,Defensive rebound by T. Evans,59,72
278,3,5:49.0,,T. Evans makes 2-pt layup from 5 ft (assist by T. Young),59,74
279,3,5:49.0,Toronto full timeout,,59,74
280,3,5:49.0,P. McCaw enters the game for D. Green,,59,74
281,3,5:49.0,C. Miles enters the game for S. Ibaka,,59,74
282,3,5:49.0,N. Powell enters the game for F. VanVleet,,59,74
283,3,5:29.0,N. Powell makes 3-pt jump shot from 29 ft (assist by P. McCaw),,62,74
284,3,5:09.0,,B. Bogdanović misses 2-pt layup from 4 ft,62,74
285,3,5:07.0,Defensive rebound by K. Lowry,,62,74
286,3,5:04.0,Shooting foul by T. Evans (drawn by K. Lowry),,62,74
287,3,5:04.0,K. Lowry makes free throw 1 of 2,,63,74
288,3,5:04.0,,C. Joseph enters the game for T. Evans,63,74
289,3,5:04.0,K. Lowry makes free throw 2 of 2,,64,74
290,3,4:45.0,,Shooting foul by C. Miles (drawn by D. Collison),64,74
291,3,4:45.0,,D. Collison makes free throw 1 of 2,64,75
292,3,4:45.0,,D. Collison makes free throw 2 of 2,64,76
293,3,4:29.0,P. McCaw misses 3-pt jump shot from 23 ft,,64,76
294,3,4:25.0,Offensive rebound by P. Siakam,,64,76
295,3,4:24.0,P. Siakam misses 2-pt jump shot from 5 ft (block by M. Turner),,64,76
296,3,4:24.0,Offensive rebound by P. McCaw,,64,76
297,3,4:20.0,N. Powell makes 3-pt jump shot from 27 ft (assist by P. McCaw),,67,76
298,3,4:03.0,,T. Young misses 2-pt jump shot from 3 ft,67,76
299,3,4:02.0,,Offensive rebound by Team,67,76
300,3,4:02.0,Loose ball foul by P. Siakam (drawn by M. Turner),,67,76
301,3,4:02.0,,D. McDermott enters the game for B. Bogdanović,67,76
302,3,4:02.0,,D. Sabonis enters the game for T. Young,67,76
303,3,3:56.0,,D. Collison misses 2-pt layup from 1 ft,67,76
304,3,3:56.0,Defensive rebound by Team,,67,76
305,3,3:56.0,,Loose ball foul by M. Turner (drawn by P. Siakam),67,76
306,3,3:40.0,Turnover by K. Lowry (traveling),,67,76
307,3,3:23.0,,Turnover by M. Turner (bad pass),67,76
308,3,3:12.0,C. Miles misses 3-pt jump shot from 23 ft,,67,76
309,3,3:09.0,,Defensive rebound by D. Sabonis,67,76
310,3,2:56.0,,D. McDermott misses 3-pt jump shot from 24 ft (block by N. Powell),67,76
311,3,2:53.0,Defensive rebound by Team,,67,76
312,3,2:38.0,C. Miles misses 3-pt jump shot from 24 ft,,67,76
313,3,2:36.0,,Defensive rebound by D. Sabonis,67,76
314,3,2:22.0,,Shooting foul by P. McCaw (drawn by D. Collison),67,76
315,3,2:22.0,,D. Collison makes free throw 1 of 2,67,77
316,3,2:22.0,,B. Bogdanović enters the game for M. Turner,67,77
317,3,2:22.0,,D. Collison makes free throw 2 of 2,67,78
318,3,2:11.0,Shooting foul by D. Sabonis (drawn by P. Siakam),,67,78
319,3,2:11.0,P. Siakam makes free throw 1 of 2,,68,78
320,3,2:11.0,F. VanVleet enters the game for K. Lowry,,68,78
321,3,2:11.0,P. Siakam makes free throw 2 of 2,,69,78
322,3,2:01.0,,Shooting foul by F. VanVleet (drawn by D. Sabonis),69,78
323,3,2:01.0,,D. Sabonis makes free throw 1 of 2,69,79
324,3,2:01.0,,D. Sabonis misses free throw 2 of 2,69,79
325,3,2:00.0,Defensive rebound by P. McCaw,,69,79
326,3,1:36.0,P. Siakam misses 2-pt jump shot from 10 ft,,69,79
327,3,1:34.0,Offensive rebound by P. Siakam,,69,79
328,3,1:34.0,P. Siakam makes 2-pt layup from 1 ft,,71,79
329,3,1:20.0,,D. Sabonis makes 2-pt jump shot from 5 ft (assist by D. Collison),71,81
330,3,1:03.0,Shooting foul by D. Sabonis (drawn by P. Siakam),,71,81
331,3,1:03.0,P. Siakam makes free throw 1 of 2,,72,81
332,3,1:03.0,S. Ibaka enters the game for C. Miles,,72,81
333,3,1:03.0,,M. Turner enters the game for D. Sabonis,72,81
334,3,1:03.0,P. Siakam makes free throw 2 of 2,,73,81
335,3,0:55.0,,D. McDermott misses 2-pt jump shot from 20 ft,73,81
336,3,0:48.0,Defensive rebound by P. McCaw,,73,81
337,3,0:44.0,N. Powell misses 3-pt jump shot from 28 ft,,73,81
338,3,0:41.0,,Defensive rebound by B. Bogdanović,73,81
339,3,0:36.0,,Shooting foul by P. Siakam (drawn by B. Bogdanović),73,81
340,3,0:36.0,,B. Bogdanović misses free throw 1 of 2,73,81
341,3,0:36.0,,Offensive rebound by Team,73,81
342,3,0:36.0,D. Wright enters the game for P. Siakam,,73,81
343,3,0:36.0,,B. Bogdanović makes free throw 2 of 2,73,82
344,3,0:31.0,Turnover by F. VanVleet (lost ball; steal by D. Collison),,73,82
345,3,0:28.0,,D. Collison makes 2-pt layup at rim,73,84
346,3,0:20.0,N. Powell makes 2-pt layup from 1 ft,,75,84
347,3,0:01.0,,D. McDermott misses 3-pt jump shot from 25 ft,75,84
348,3,0:01.0,Defensive rebound by D. Wright,,75,84
349,4,11:49.0,,Offensive foul by M. Turner (drawn by F. VanVleet),75,84
350,4,11:49.0,,Turnover by M. Turner (offensive foul),75,84
351,4,11:37.0,F. VanVleet misses 3-pt jump shot from 27 ft,,75,84
352,4,11:35.0,,Defensive rebound by Team,75,84
353,4,11:35.0,Loose ball foul by S. Ibaka (drawn by M. Turner),,75,84
354,4,11:23.0,,M. Turner misses 2-pt jump shot from 17 ft,75,84
355,4,11:19.0,Defensive rebound by P. McCaw,,75,84
356,4,11:10.0,N. Powell misses 3-pt jump shot from 27 ft,,75,84
357,4,11:07.0,,Defensive rebound by C. Joseph,75,84
358,4,11:03.0,,Personal foul by N. Powell (drawn by B. Bogdanović),75,84
359,4,10:51.0,,C. Joseph misses 2-pt jump shot from 16 ft,75,84
360,4,10:47.0,Defensive rebound by D. Wright,,75,84
361,4,10:44.0,Personal foul by C. Joseph (drawn by N. Powell),,75,84
362,4,10:28.0,N. Powell misses 3-pt jump shot from 23 ft,,75,84
363,4,10:25.0,,Defensive rebound by B. Bogdanović,75,84
364,4,10:15.0,,C. Joseph misses 2-pt jump shot from 13 ft,75,84
365,4,10:13.0,,Offensive rebound by M. Turner,75,84
366,4,10:13.0,,M. Turner makes 2-pt dunk at rim,75,86
367,4,9:58.0,Personal foul by B. Bogdanović (drawn by D. Wright),,75,86
368,4,9:47.0,F. VanVleet makes 3-pt jump shot from 28 ft (assist by S. Ibaka),,78,86
369,4,9:27.0,,Turnover by D. McDermott (bad pass; steal by P. McCaw),78,86
370,4,9:17.0,S. Ibaka makes 2-pt layup at rim (assist by D. Wright),,80,86
371,4,9:17.0,Shooting foul by B. Bogdanović (drawn by S. Ibaka),,80,86
372,4,9:17.0,,T. Young enters the game for B. Bogdanović,80,86
373,4,9:17.0,S. Ibaka makes free throw 1 of 1,,81,86
374,4,9:17.0,,Indiana full timeout,81,86
375,4,9:04.0,,T. Young makes 2-pt jump shot from 8 ft (assist by T. Evans),81,88
376,4,8:47.0,S. Ibaka makes 2-pt dunk at rim (assist by D. Wright),,83,88
377,4,8:31.0,,T. Evans misses 3-pt jump shot from 27 ft,83,88
378,4,8:28.0,Defensive rebound by S. Ibaka,,83,88
379,4,8:11.0,Offensive foul by N. Powell (drawn by T. Evans),,83,88
380,4,8:11.0,Turnover by N. Powell (offensive foul),,83,88
381,4,8:02.0,,Personal foul by P. McCaw (drawn by M. Turner),83,88
382,4,7:59.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by M. Turner),83,91
383,4,7:40.0,F. VanVleet makes 2-pt jump shot from 20 ft,,85,91
384,4,7:22.0,,M. Turner misses 2-pt layup from 2 ft,85,91
385,4,7:21.0,Defensive rebound by S. Ibaka,,85,91
