,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DENVER_ACTION,CLEVELAND_SCORE,DENVER_SCORE
42,1,6:27.0,J. Blossomgame enters the game for C. Osman,,15,12
43,1,6:18.0,,J. Murray makes 2-pt dunk from 1 ft (assist by N. Jokić),15,14
44,1,5:55.0,R. Hood makes 3-pt jump shot from 25 ft,,18,14
45,1,5:35.0,,N. Jokić makes 3-pt jump shot from 24 ft,18,17
46,1,5:12.0,C. Sexton makes 2-pt layup from 1 ft,,20,17
47,1,5:01.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),20,20
48,1,4:43.0,Turnover by R. Hood (bad pass; steal by P. Millsap),,20,20
49,1,4:40.0,,Shooting foul by C. Payne (drawn by J. Murray),20,20
50,1,4:40.0,A. Burks enters the game for R. Hood,,20,20
51,1,4:40.0,J. Clarkson enters the game for C. Payne,,20,20
52,1,4:40.0,C. Frye enters the game for A. Žižić,,20,20
53,1,4:40.0,,G. Harris enters the game for M. Beasley,20,20
54,1,4:40.0,,M. Plumlee enters the game for P. Millsap,20,20
55,1,4:40.0,,J. Murray makes free throw 1 of 2,20,21
56,1,4:40.0,,J. Murray makes free throw 2 of 2,20,22
57,1,4:29.0,Turnover by J. Blossomgame (off goaltending),,20,22
58,1,4:14.0,,N. Jokić makes 2-pt layup from 2 ft,20,24
59,1,4:14.0,,Shooting foul by J. Blossomgame (drawn by N. Jokić),20,24
60,1,4:14.0,,N. Jokić misses free throw 1 of 1,20,24
61,1,4:11.0,Defensive rebound by A. Burks,,20,24
62,1,3:55.0,Turnover by C. Sexton (out of bounds lost ball),,20,24
63,1,3:31.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by N. Jokić),20,26
64,1,3:07.0,A. Burks misses 3-pt jump shot from 26 ft,,20,26
65,1,3:03.0,,Defensive rebound by N. Jokić,20,26
66,1,2:48.0,,J. Murray makes 3-pt jump shot from 25 ft,20,29
67,1,2:48.0,Cleveland full timeout,,20,29
68,1,2:48.0,M. Dellavedova enters the game for C. Sexton,,20,29
69,1,2:48.0,,W. Barton enters the game for T. Craig,20,29
70,1,2:48.0,,M. Morris enters the game for J. Murray,20,29
71,1,2:23.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,20,29
72,1,2:19.0,Offensive rebound by M. Dellavedova,,20,29
73,1,2:17.0,M. Dellavedova makes 3-pt jump shot from 25 ft,,23,29
74,1,1:52.0,,M. Morris makes 2-pt jump shot from 12 ft (assist by N. Jokić),23,31
75,1,1:31.0,M. Dellavedova makes 2-pt jump shot from 8 ft (assist by J. Blossomgame),,25,31
76,1,1:19.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by M. Morris),25,34
77,1,0:59.0,Turnover by A. Burks (bad pass; steal by M. Plumlee),,25,34
78,1,0:47.0,,W. Barton misses 3-pt jump shot from 22 ft,25,34
79,1,0:44.0,Defensive rebound by J. Clarkson,,25,34
80,1,0:35.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,25,34
81,1,0:32.0,,Defensive rebound by M. Plumlee,25,34
82,1,0:18.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by G. Harris),25,37
83,1,0:04.0,Personal foul by W. Barton (drawn by J. Clarkson),,25,37
84,2,11:45.0,,G. Harris misses 2-pt jump shot from 13 ft,25,37
85,2,11:41.0,,Offensive rebound by G. Harris,25,37
86,2,11:38.0,,Personal foul by C. Frye (drawn by T. Lyles),25,37
87,2,11:29.0,,M. Morris makes 2-pt jump shot from 13 ft,25,39
88,2,11:02.0,C. Frye misses 3-pt jump shot from 24 ft,,25,39
89,2,11:00.0,,Defensive rebound by T. Lyles,25,39
90,2,10:54.0,,M. Morris makes 2-pt jump shot from 17 ft,25,41
91,2,10:35.0,J. Clarkson misses 3-pt jump shot from 26 ft,,25,41
92,2,10:32.0,,Defensive rebound by W. Barton,25,41
93,2,10:21.0,,T. Lyles makes 2-pt jump shot from 10 ft,25,43
94,2,10:21.0,Cleveland full timeout,,25,43
95,2,10:21.0,C. Osman enters the game for J. Blossomgame,,25,43
96,2,10:21.0,A. Žižić enters the game for C. Frye,,25,43
97,2,10:00.0,Turnover by C. Osman (lost ball; steal by T. Lyles),,25,43
98,2,9:56.0,,T. Lyles makes 2-pt dunk at rim (assist by W. Barton),25,45
99,2,9:56.0,C. Sexton enters the game for M. Dellavedova,,25,45
100,2,9:36.0,A. Žižić makes 2-pt layup from 2 ft (assist by A. Burks),,27,45
101,2,9:23.0,,Offensive foul by M. Plumlee (drawn by A. Burks),27,45
102,2,9:23.0,,Turnover by M. Plumlee (offensive foul),27,45
103,2,9:05.0,A. Žižić misses 2-pt layup from 4 ft (block by G. Harris),,27,45
104,2,9:05.0,Offensive rebound by A. Burks,,27,45
105,2,9:02.0,A. Burks misses 2-pt layup from 3 ft (block by M. Plumlee),,27,45
106,2,8:59.0,,Defensive rebound by M. Plumlee,27,45
107,2,8:54.0,,M. Plumlee misses 2-pt layup from 3 ft,27,45
108,2,8:53.0,,Offensive rebound by M. Plumlee,27,45
109,2,8:50.0,,T. Lyles makes 2-pt layup from 1 ft (assist by M. Plumlee),27,47
110,2,8:36.0,C. Sexton misses 3-pt jump shot from 23 ft,,27,47
111,2,8:34.0,,Defensive rebound by M. Plumlee,27,47
112,2,8:26.0,,W. Barton misses 3-pt jump shot from 25 ft,27,47
113,2,8:24.0,Defensive rebound by C. Osman,,27,47
114,2,8:15.0,J. Clarkson makes 3-pt jump shot from 24 ft,,30,47
115,2,7:57.0,,Turnover by T. Lyles (lost ball; steal by C. Osman),30,47
116,2,7:52.0,Turnover by C. Osman (bad pass; steal by M. Morris),,30,47
117,2,7:48.0,,W. Barton makes 2-pt layup from 1 ft (assist by M. Morris),30,49
118,2,7:42.0,Personal foul by M. Morris (drawn by C. Sexton),,30,49
119,2,7:42.0,R. Hood enters the game for A. Burks,,30,49
120,2,7:42.0,,M. Beasley enters the game for G. Harris,30,49
121,2,7:33.0,J. Clarkson makes 2-pt jump shot from 7 ft,,32,49
122,2,7:33.0,,Denver full timeout,32,49
123,2,7:20.0,,T. Lyles misses 3-pt jump shot from 23 ft,32,49
124,2,7:16.0,Defensive rebound by C. Osman,,32,49
125,2,7:09.0,J. Clarkson misses 3-pt jump shot from 25 ft,,32,49
126,2,7:06.0,,Defensive rebound by Team,32,49
127,2,7:06.0,,P. Millsap enters the game for T. Lyles,32,49
128,2,6:51.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by W. Barton),32,52
129,2,6:22.0,Turnover by C. Sexton (lost ball; steal by M. Morris),,32,52
130,2,6:17.0,,W. Barton misses 3-pt jump shot from 25 ft,32,52
131,2,6:13.0,Defensive rebound by C. Sexton,,32,52
132,2,6:12.0,Personal foul by W. Barton (drawn by C. Sexton),,32,52
133,2,6:12.0,C. Payne enters the game for J. Clarkson,,32,52
134,2,6:12.0,,T. Craig enters the game for W. Barton,32,52
135,2,6:12.0,,N. Jokić enters the game for M. Morris,32,52
136,2,6:12.0,,J. Murray enters the game for M. Plumlee,32,52
137,2,6:02.0,C. Osman misses 2-pt layup from 3 ft,,32,52
138,2,6:00.0,,Defensive rebound by N. Jokić,32,52
139,2,5:56.0,,Turnover by N. Jokić (lost ball; steal by R. Hood),32,52
140,2,5:51.0,R. Hood misses 3-pt jump shot from 22 ft,,32,52
141,2,5:48.0,,Defensive rebound by M. Beasley,32,52
142,2,5:39.0,,P. Millsap makes 2-pt layup from 2 ft (assist by J. Murray),32,54
143,2,5:32.0,C. Sexton misses 2-pt layup from 3 ft,,32,54
144,2,5:30.0,,Defensive rebound by N. Jokić,32,54
145,2,5:27.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),32,57
146,2,5:26.0,Cleveland full timeout,,32,57
147,2,5:17.0,Personal foul by T. Craig (drawn by C. Sexton),,32,57
148,2,5:05.0,C. Osman makes 2-pt hook shot from 6 ft,,34,57
149,2,5:05.0,Shooting foul by N. Jokić (drawn by C. Osman),,34,57
150,2,5:05.0,C. Osman misses free throw 1 of 1,,34,57
151,2,5:02.0,,Defensive rebound by T. Craig,34,57
152,2,4:47.0,,J. Murray misses 3-pt jump shot from 28 ft,34,57
153,2,4:41.0,Defensive rebound by A. Žižić,,34,57
154,2,4:30.0,Shooting foul by T. Craig (drawn by R. Hood),,34,57
155,2,4:30.0,R. Hood makes free throw 1 of 2,,35,57
156,2,4:30.0,R. Hood makes free throw 2 of 2,,36,57
157,2,4:17.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by N. Jokić),36,60
158,2,3:59.0,A. Žižić misses 2-pt layup from 2 ft,,36,60
159,2,3:58.0,,Defensive rebound by P. Millsap,36,60
160,2,3:50.0,,P. Millsap makes 2-pt layup from 2 ft,36,62
161,2,3:31.0,Shooting foul by T. Craig (drawn by A. Žižić),,36,62
162,2,3:31.0,A. Žižić makes free throw 1 of 2,,37,62
163,2,3:31.0,,W. Barton enters the game for T. Craig,37,62
164,2,3:31.0,A. Žižić makes free throw 2 of 2,,38,62
165,2,3:16.0,,P. Millsap makes 2-pt hook shot from 5 ft,38,64
166,2,2:54.0,C. Sexton makes 2-pt jump shot from 7 ft,,40,64
167,2,2:42.0,,P. Millsap misses 2-pt jump shot from 10 ft,40,64
168,2,2:39.0,Defensive rebound by A. Žižić,,40,64
169,2,2:30.0,C. Osman makes 2-pt layup from 3 ft,,42,64
170,2,2:09.0,,Shooting foul by C. Payne (drawn by J. Murray),42,64
171,2,2:09.0,,J. Murray makes free throw 1 of 2,42,65
172,2,2:09.0,,J. Murray makes free throw 2 of 2,42,66
173,2,1:51.0,Turnover by C. Payne (bad pass),,42,66
174,2,1:27.0,,J. Murray misses 3-pt jump shot from 22 ft,42,66
175,2,1:23.0,Defensive rebound by C. Sexton,,42,66
176,2,1:19.0,A. Žižić makes 2-pt layup from 1 ft (assist by C. Payne),,44,66
177,2,0:56.0,,N. Jokić misses 3-pt jump shot from 27 ft,44,66
178,2,0:54.0,Defensive rebound by Team,,44,66
179,2,0:54.0,J. Clarkson enters the game for C. Osman,,44,66
180,2,0:45.0,A. Žižić makes 2-pt layup from 2 ft (assist by C. Sexton),,46,66
181,2,0:31.0,,N. Jokić makes 2-pt layup from 1 ft (assist by J. Murray),46,68
182,2,0:10.0,C. Sexton misses 2-pt layup from 2 ft,,46,68
183,2,0:09.0,,Defensive rebound by N. Jokić,46,68
184,2,0:01.0,,Shooting foul by C. Payne (drawn by J. Murray),46,68
185,2,0:01.0,,J. Murray makes free throw 1 of 2,46,69
186,2,0:01.0,,J. Murray makes free throw 2 of 2,46,70
187,2,0:01.0,,M. Plumlee enters the game for N. Jokić,46,70
188,2,0:00.0,R. Hood misses 3-pt jump shot from 48 ft,,46,70
189,2,0:00.0,Offensive rebound by Team,,46,70
190,3,11:52.0,,Personal foul by C. Osman (drawn by P. Millsap),46,70
191,3,11:40.0,,J. Murray misses 2-pt jump shot from 15 ft,46,70
192,3,11:37.0,,Offensive rebound by N. Jokić,46,70
193,3,11:35.0,,P. Millsap makes 2-pt hook shot from 7 ft (assist by N. Jokić),46,72
194,3,11:07.0,A. Žižić makes 2-pt layup from 2 ft (assist by C. Sexton),,48,72
195,3,10:48.0,,P. Millsap misses 2-pt layup from 1 ft,48,72
196,3,10:44.0,Defensive rebound by C. Payne,,48,72
197,3,10:39.0,A. Žižić makes 2-pt jump shot from 11 ft (assist by C. Payne),,50,72
198,3,10:21.0,,M. Beasley misses 3-pt jump shot from 23 ft,50,72
199,3,10:20.0,,Offensive rebound by M. Beasley,50,72
200,3,10:20.0,,Personal foul by C. Sexton (drawn by M. Beasley),50,72
201,3,10:15.0,,Turnover by T. Craig (bad pass; steal by R. Hood),50,72
202,3,10:10.0,R. Hood makes 2-pt layup from 2 ft (assist by C. Payne),,52,72
203,3,10:09.0,,Denver full timeout,52,72
204,3,9:54.0,,N. Jokić misses 2-pt hook shot from 4 ft,52,72
205,3,9:53.0,,Offensive rebound by P. Millsap,52,72
206,3,9:52.0,,P. Millsap makes 2-pt layup from 1 ft,52,74
207,3,9:25.0,C. Osman makes 3-pt jump shot from 23 ft (assist by R. Hood),,55,74
208,3,9:09.0,,P. Millsap makes 2-pt dunk from 2 ft (assist by N. Jokić),55,76
209,3,8:56.0,C. Osman misses 3-pt jump shot from 24 ft,,55,76
210,3,8:53.0,,Defensive rebound by J. Murray,55,76
211,3,8:49.0,,M. Beasley misses 3-pt jump shot from 25 ft,55,76
212,3,8:45.0,Defensive rebound by C. Sexton,,55,76
213,3,8:44.0,C. Sexton makes 2-pt layup from 2 ft,,57,76
214,3,8:44.0,Shooting foul by M. Beasley (drawn by C. Sexton),,57,76
215,3,8:44.0,C. Sexton makes free throw 1 of 1,,58,76
216,3,8:32.0,,P. Millsap misses 3-pt jump shot from 25 ft,58,76
217,3,8:27.0,,Offensive rebound by N. Jokić,58,76
218,3,8:27.0,,N. Jokić makes 2-pt layup from 1 ft,58,78
219,3,8:07.0,R. Hood misses 3-pt jump shot from 22 ft,,58,78
220,3,8:05.0,,Defensive rebound by P. Millsap,58,78
221,3,7:42.0,,N. Jokić makes 2-pt jump shot from 13 ft,58,80
222,3,7:29.0,C. Sexton misses 2-pt jump shot from 3 ft,,58,80
223,3,7:27.0,,Defensive rebound by N. Jokić,58,80
224,3,7:17.0,,Personal foul by C. Sexton (drawn by J. Murray),58,80
225,3,7:15.0,,M. Beasley misses 3-pt jump shot from 26 ft,58,80
226,3,7:12.0,,Offensive rebound by N. Jokić,58,80
227,3,7:12.0,,Personal foul by A. Žižić (drawn by N. Jokić),58,80
228,3,7:05.0,,J. Murray makes 2-pt jump shot from 11 ft (assist by N. Jokić),58,82
229,3,6:48.0,R. Hood makes 2-pt layup from 2 ft,,60,82
230,3,6:33.0,,J. Murray makes 3-pt jump shot from 25 ft,60,85
231,3,6:21.0,C. Sexton misses 3-pt jump shot from 25 ft,,60,85
232,3,6:18.0,Offensive rebound by C. Sexton,,60,85
233,3,6:14.0,R. Hood makes 2-pt layup from 2 ft (assist by C. Sexton),,62,85
234,3,6:02.0,,J. Murray makes 2-pt jump shot from 13 ft,62,87
235,3,5:50.0,Cleveland full timeout,,62,87
236,3,5:50.0,A. Burks enters the game for R. Hood,,62,87
237,3,5:50.0,J. Clarkson enters the game for C. Payne,,62,87
238,3,5:38.0,Turnover by C. Sexton (bad pass; steal by N. Jokić),,62,87
239,3,5:33.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),62,90
240,3,5:20.0,Shooting foul by N. Jokić (drawn by A. Žižić),,62,90
241,3,5:20.0,A. Žižić misses free throw 1 of 2,,62,90
242,3,5:20.0,Offensive rebound by Team,,62,90
243,3,5:20.0,A. Žižić makes free throw 2 of 2,,63,90
244,3,5:04.0,,T. Craig makes 3-pt jump shot from 24 ft (assist by J. Murray),63,93
245,3,4:45.0,Turnover by C. Osman (bad pass; steal by P. Millsap),,63,93
246,3,4:37.0,,T. Craig misses 3-pt jump shot from 25 ft,63,93
247,3,4:34.0,Defensive rebound by A. Žižić,,63,93
248,3,4:24.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by C. Osman),,66,93
249,3,4:11.0,,J. Murray misses 2-pt jump shot from 21 ft,66,93
250,3,4:08.0,Defensive rebound by J. Clarkson,,66,93
251,3,3:59.0,C. Sexton misses 3-pt jump shot from 25 ft,,66,93
252,3,3:53.0,,Defensive rebound by M. Beasley,66,93
253,3,3:41.0,,M. Beasley makes 2-pt layup from 1 ft (assist by N. Jokić),66,95
254,3,3:31.0,C. Osman misses 3-pt jump shot from 24 ft,,66,95
255,3,3:29.0,,Defensive rebound by N. Jokić,66,95
256,3,3:27.0,,P. Millsap misses 2-pt layup from 3 ft (block by C. Osman),66,95
257,3,3:27.0,,Offensive rebound by Team,66,95
258,3,3:27.0,J. Blossomgame enters the game for C. Osman,,66,95
259,3,3:27.0,M. Dellavedova enters the game for C. Sexton,,66,95
260,3,3:27.0,C. Frye enters the game for A. Žižić,,66,95
261,3,3:27.0,,W. Barton enters the game for M. Beasley,66,95
262,3,3:27.0,,G. Harris enters the game for T. Craig,66,95
263,3,3:27.0,,M. Plumlee enters the game for P. Millsap,66,95
264,3,3:22.0,,N. Jokić misses 3-pt jump shot from 25 ft,66,95
265,3,3:19.0,,Offensive rebound by Team,66,95
266,3,3:19.0,,Turnover by J. Murray (bad pass),66,95
267,3,2:55.0,C. Frye misses 2-pt hook shot from 7 ft,,66,95
268,3,2:53.0,,Defensive rebound by N. Jokić,66,95
269,3,2:39.0,,J. Murray misses 2-pt layup from 5 ft,66,95
270,3,2:38.0,,Offensive rebound by M. Plumlee,66,95
271,3,2:30.0,,G. Harris misses 3-pt jump shot from 25 ft,66,95
272,3,2:28.0,Defensive rebound by Team,,66,95
273,3,2:28.0,,Loose ball foul by J. Murray (drawn by C. Frye),66,95
274,3,2:28.0,,T. Lyles enters the game for N. Jokić,66,95
275,3,2:28.0,,M. Morris enters the game for J. Murray,66,95
276,3,2:17.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,69,95
277,3,2:00.0,,M. Plumlee makes 2-pt hook shot from 5 ft,69,97
278,3,1:44.0,Shooting foul by T. Lyles (drawn by A. Burks),,69,97
279,3,1:44.0,A. Burks makes free throw 1 of 2,,70,97
280,3,1:44.0,A. Burks makes free throw 2 of 2,,71,97
281,3,1:32.0,,Personal foul by C. Frye (drawn by M. Plumlee),71,97
282,3,1:32.0,,M. Plumlee makes free throw 1 of 2,71,98
283,3,1:32.0,,M. Plumlee misses free throw 2 of 2,71,98
284,3,1:30.0,Defensive rebound by M. Dellavedova,,71,98
285,3,1:18.0,J. Blossomgame makes 2-pt dunk from 1 ft (assist by M. Dellavedova),,73,98
286,3,1:04.0,,W. Barton misses 2-pt layup from 1 ft,73,98
287,3,1:01.0,Defensive rebound by J. Clarkson,,73,98
288,3,0:58.0,J. Clarkson makes 3-pt jump shot from 24 ft,,76,98
289,3,0:40.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by W. Barton),76,101
290,3,0:27.0,J. Clarkson misses 3-pt jump shot from 24 ft,,76,101
291,3,0:24.0,,Defensive rebound by M. Plumlee,76,101
292,3,0:01.0,,Turnover by Team (shot clock),76,101
293,4,11:48.0,C. Frye misses 2-pt jump shot from 22 ft,,76,101
294,4,11:44.0,,Defensive rebound by T. Lyles,76,101
295,4,11:32.0,,G. Harris misses 2-pt jump shot from 24 ft,76,101
296,4,11:29.0,Defensive rebound by J. Blossomgame,,76,101
297,4,11:18.0,Personal foul by T. Lyles (drawn by J. Clarkson),,76,101
298,4,11:04.0,Turnover by Team (shot clock),,76,101
299,4,10:51.0,,G. Harris makes 2-pt jump shot from 9 ft (assist by M. Plumlee),76,103
300,4,10:26.0,A. Burks misses 3-pt jump shot from 23 ft,,76,103
301,4,10:23.0,,Defensive rebound by M. Plumlee,76,103
302,4,10:14.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Lyles),76,106
303,4,10:01.0,J. Clarkson misses 2-pt layup from 1 ft,,76,106
304,4,9:59.0,,Defensive rebound by M. Plumlee,76,106
305,4,9:53.0,,G. Harris misses 2-pt layup from 1 ft,76,106
306,4,9:51.0,Defensive rebound by C. Frye,,76,106
307,4,9:51.0,Personal foul by W. Barton (drawn by J. Clarkson),,76,106
308,4,9:39.0,Shooting foul by M. Plumlee (drawn by A. Burks),,76,106
309,4,9:39.0,A. Burks makes free throw 1 of 2,,77,106
310,4,9:39.0,A. Burks makes free throw 2 of 2,,78,106
311,4,9:31.0,,Turnover by G. Harris (bad pass),78,106
312,4,9:20.0,J. Clarkson misses 3-pt jump shot from 25 ft,,78,106
313,4,9:17.0,,Defensive rebound by T. Lyles,78,106
314,4,9:08.0,,Turnover by W. Barton (lost ball; steal by J. Blossomgame),78,106
315,4,9:05.0,J. Clarkson makes 2-pt dunk from 1 ft (assist by J. Blossomgame),,80,106
316,4,9:05.0,,Denver full timeout,80,106
317,4,8:54.0,,G. Harris makes 2-pt jump shot from 8 ft (assist by T. Lyles),80,108
318,4,8:38.0,A. Burks makes 2-pt layup from 1 ft,,82,108
319,4,8:18.0,,Offensive foul by M. Plumlee (drawn by A. Burks),82,108
320,4,8:18.0,,Turnover by M. Plumlee (offensive foul),82,108
321,4,7:53.0,J. Blossomgame misses 3-pt jump shot from 23 ft,,82,108
322,4,7:49.0,Offensive rebound by J. Clarkson,,82,108
323,4,7:45.0,J. Clarkson misses 3-pt jump shot from 22 ft,,82,108
324,4,7:41.0,,Defensive rebound by M. Plumlee,82,108
325,4,7:28.0,,G. Harris misses 3-pt jump shot from 28 ft,82,108
326,4,7:22.0,,Offensive rebound by T. Lyles,82,108
327,4,7:22.0,,T. Lyles misses 2-pt layup from 1 ft,82,108
328,4,7:21.0,Defensive rebound by A. Burks,,82,108
329,4,7:20.0,Shooting foul by W. Barton (drawn by A. Burks),,82,108
330,4,7:20.0,A. Burks makes free throw 1 of 2,,83,108
331,4,7:20.0,,M. Beasley enters the game for G. Harris,83,108
332,4,7:20.0,A. Burks makes free throw 2 of 2,,84,108
333,4,6:56.0,,W. Barton misses 3-pt jump shot from 29 ft,84,108
334,4,6:53.0,Defensive rebound by A. Burks,,84,108
335,4,6:45.0,J. Blossomgame misses 2-pt layup from 5 ft,,84,108
336,4,6:42.0,,Defensive rebound by T. Lyles,84,108
337,4,6:42.0,C. Osman enters the game for J. Blossomgame,,84,108
338,4,6:42.0,A. Žižić enters the game for C. Frye,,84,108
339,4,6:42.0,,T. Craig enters the game for W. Barton,84,108
340,4,6:24.0,,M. Morris misses 3-pt jump shot from 25 ft,84,108
341,4,6:18.0,Defensive rebound by A. Žižić,,84,108
342,4,6:02.0,J. Clarkson misses 2-pt jump shot from 12 ft,,84,108
343,4,6:00.0,,Defensive rebound by T. Craig,84,108
344,4,5:53.0,,T. Lyles makes 2-pt layup from 1 ft (assist by M. Plumlee),84,110
345,4,5:45.0,Cleveland full timeout,,84,110
346,4,5:45.0,R. Hood enters the game for J. Clarkson,,84,110
347,4,5:45.0,C. Sexton enters the game for M. Dellavedova,,84,110
348,4,5:45.0,,T. Lydon enters the game for M. Plumlee,84,110
349,4,5:38.0,A. Žižić makes 2-pt hook shot from 3 ft (assist by R. Hood),,86,110
350,4,5:23.0,,T. Lyles misses 3-pt jump shot from 25 ft,86,110
351,4,5:19.0,Defensive rebound by A. Žižić,,86,110
352,4,5:08.0,C. Osman makes 2-pt layup from 2 ft (assist by A. Burks),,88,110
353,4,5:08.0,Shooting foul by T. Lydon (drawn by A. Burks),,88,110
354,4,5:08.0,D. Adel enters the game for A. Burks,,88,110
355,4,5:08.0,C. Osman makes free throw 1 of 1,,89,110
356,4,4:53.0,,Shooting foul by A. Žižić (drawn by T. Lyles),89,110
357,4,4:53.0,,T. Lyles makes free throw 1 of 2,89,111
358,4,4:53.0,,T. Lyles makes free throw 2 of 2,89,112
359,4,4:43.0,Turnover by C. Osman (traveling),,89,112
360,4,4:31.0,,T. Craig makes 2-pt jump shot from 6 ft (assist by T. Lyles),89,114
361,4,4:19.0,A. Žižić makes 2-pt layup from 1 ft (assist by C. Sexton),,91,114
362,4,4:03.0,,T. Lyles makes 2-pt layup from 3 ft (assist by M. Morris),91,116
363,4,3:52.0,C. Sexton misses 2-pt jump shot from 13 ft,,91,116
364,4,3:49.0,Offensive rebound by D. Adel,,91,116
365,4,3:38.0,Shooting foul by T. Lyles (drawn by A. Žižić),,91,116
366,4,3:38.0,A. Žižić makes free throw 1 of 2,,92,116
367,4,3:38.0,,B. Goodwin enters the game for M. Morris,92,116
368,4,3:38.0,A. Žižić makes free throw 2 of 2,,93,116
369,4,3:27.0,,T. Lyles makes 2-pt jump shot from 17 ft,93,118
370,4,3:02.0,R. Hood misses 2-pt jump shot from 7 ft,,93,118
371,4,3:00.0,,Defensive rebound by T. Lydon,93,118
372,4,2:55.0,,B. Goodwin misses 2-pt layup from 2 ft,93,118
373,4,2:53.0,,Offensive rebound by M. Beasley,93,118
374,4,2:45.0,,T. Lyles misses 3-pt jump shot from 25 ft,93,118
375,4,2:40.0,Defensive rebound by D. Adel,,93,118
376,4,2:31.0,A. Žižić misses 2-pt hook shot from 6 ft,,93,118
377,4,2:29.0,,Defensive rebound by T. Lyles,93,118
378,4,2:21.0,,M. Beasley makes 2-pt layup from 2 ft (assist by T. Lyles),93,120
379,4,1:55.0,C. Sexton misses 2-pt jump shot from 21 ft,,93,120
380,4,1:55.0,Offensive rebound by Team,,93,120
381,4,1:55.0,Turnover by Team (shot clock),,93,120
382,4,1:55.0,J. Blossomgame enters the game for A. Žižić,,93,120
