,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
29,1,7:26.0,K. Durant makes 2-pt jump shot from 4 ft (assist by K. Thompson),,10,14
30,1,7:18.0,,Personal foul by K. Looney (drawn by D. Jordan),10,14
31,1,7:14.0,,Offensive foul by D. Jordan (drawn by K. Durant),10,14
32,1,7:14.0,,Turnover by D. Jordan (offensive foul),10,14
33,1,7:06.0,K. Thompson misses 3-pt jump shot from 27 ft,,10,14
34,1,7:02.0,,Defensive rebound by H. Barnes,10,14
35,1,6:59.0,,D. Smith misses 3-pt jump shot from 28 ft,10,14
36,1,6:54.0,Defensive rebound by K. Thompson,,10,14
37,1,6:46.0,K. Looney misses 2-pt layup from 2 ft (block by D. Smith),,10,14
38,1,6:46.0,Offensive rebound by Team,,10,14
39,1,6:46.0,,Dallas full timeout,10,14
40,1,6:38.0,J. Jerebko misses 3-pt jump shot from 27 ft,,10,14
41,1,6:34.0,,Defensive rebound by H. Barnes,10,14
42,1,6:28.0,,Personal foul by J. Jerebko (drawn by D. Jordan),10,14
43,1,6:28.0,D. Jones enters the game for J. Jerebko,,10,14
44,1,6:16.0,,D. Finney-Smith misses 3-pt jump shot from 22 ft,10,14
45,1,6:12.0,Defensive rebound by K. Durant,,10,14
46,1,6:00.0,K. Thompson misses 3-pt jump shot from 24 ft,,10,14
47,1,5:58.0,,Defensive rebound by D. Jordan,10,14
48,1,5:51.0,,H. Barnes misses 2-pt jump shot from 14 ft,10,14
49,1,5:48.0,,Offensive rebound by D. Finney-Smith,10,14
50,1,5:46.0,,H. Barnes misses 3-pt jump shot from 23 ft,10,14
51,1,5:44.0,Defensive rebound by D. Jones,,10,14
52,1,5:38.0,Turnover by A. Iguodala (bad pass; steal by D. Finney-Smith),,10,14
53,1,5:31.0,,D. Finney-Smith makes 2-pt layup from 2 ft (assist by L. Dončić),10,16
54,1,5:09.0,Turnover by K. Durant (bad pass; steal by D. Jordan),,10,16
55,1,5:05.0,,D. Smith makes 2-pt layup from 2 ft,10,18
56,1,5:05.0,Golden State full timeout,,10,18
57,1,5:05.0,Q. Cook enters the game for A. Iguodala,,10,18
58,1,5:05.0,M. Derrickson enters the game for K. Looney,,10,18
59,1,4:47.0,K. Durant makes 2-pt layup from 2 ft (assist by Q. Cook),,12,18
60,1,4:47.0,Shooting foul by H. Barnes (drawn by K. Durant),,12,18
61,1,4:47.0,K. Durant makes free throw 1 of 1,,13,18
62,1,4:33.0,,Turnover by L. Dončić (bad pass; steal by K. Thompson),13,18
63,1,4:17.0,K. Durant misses 2-pt jump shot from 13 ft,,13,18
64,1,4:14.0,,Defensive rebound by L. Dončić,13,18
65,1,4:06.0,,D. Jordan misses 2-pt hook shot from 2 ft,13,18
66,1,4:04.0,,Offensive rebound by D. Finney-Smith,13,18
67,1,4:03.0,,D. Finney-Smith misses 2-pt layup at rim,13,18
68,1,4:02.0,Defensive rebound by D. Jones,,13,18
69,1,3:57.0,K. Thompson makes 2-pt jump shot from 19 ft,,15,18
70,1,3:36.0,,H. Barnes makes 2-pt jump shot from 10 ft,15,20
71,1,3:19.0,Turnover by M. Derrickson (bad pass; steal by D. Smith),,15,20
72,1,3:15.0,,D. Smith misses 2-pt dunk from 1 ft,15,20
73,1,3:11.0,Defensive rebound by Q. Cook,,15,20
74,1,3:11.0,S. Livingston enters the game for K. Thompson,,15,20
75,1,3:11.0,,D. Harris enters the game for D. Finney-Smith,15,20
76,1,3:11.0,,D. Powell enters the game for D. Jordan,15,20
77,1,3:11.0,Turnover by Q. Cook (lost ball; steal by D. Smith),,15,20
78,1,2:59.0,,L. Dončić misses 3-pt jump shot from 27 ft,15,20
79,1,2:59.0,Defensive rebound by S. Livingston,,15,20
80,1,2:51.0,Turnover by K. Durant (traveling),,15,20
81,1,2:51.0,Violation by Team (delay of game),,15,20
82,1,2:51.0,,J. Barea enters the game for D. Smith,15,20
83,1,2:40.0,,Shooting foul by Q. Cook (drawn by H. Barnes),15,20
84,1,2:40.0,,H. Barnes misses free throw 1 of 2,15,20
85,1,2:40.0,,Offensive rebound by Team,15,20
86,1,2:40.0,,H. Barnes makes free throw 2 of 2,15,21
87,1,2:21.0,Q. Cook misses 2-pt jump shot from 13 ft,,15,21
88,1,2:18.0,,Defensive rebound by D. Harris,15,21
89,1,2:09.0,,Shooting foul by M. Derrickson (drawn by H. Barnes),15,21
90,1,2:09.0,,H. Barnes misses free throw 1 of 2,15,21
91,1,2:09.0,,Offensive rebound by Team,15,21
92,1,2:09.0,D. Lee enters the game for M. Derrickson,,15,21
93,1,2:09.0,,H. Barnes makes free throw 2 of 2,15,22
94,1,1:56.0,S. Livingston misses 2-pt jump shot from 14 ft (block by D. Harris),,15,22
95,1,1:53.0,,Defensive rebound by D. Harris,15,22
96,1,1:49.0,,D. Harris misses 3-pt jump shot from 26 ft,15,22
97,1,1:45.0,Defensive rebound by S. Livingston,,15,22
98,1,1:42.0,D. Lee makes 3-pt jump shot from 26 ft (assist by S. Livingston),,18,22
99,1,1:27.0,,Turnover by J. Barea (bad pass; steal by D. Lee),18,22
100,1,1:23.0,D. Lee misses 2-pt layup from 3 ft,,18,22
101,1,1:20.0,,Defensive rebound by D. Powell,18,22
102,1,1:11.0,,L. Dončić makes 2-pt jump shot from 1 ft (assist by J. Barea),18,24
103,1,1:01.0,Turnover by K. Durant (traveling),,18,24
104,1,1:01.0,,Technical foul by S. Kerr,18,24
105,1,1:01.0,Technical foul by K. Durant,,18,24
106,1,1:01.0,,M. Kleber enters the game for L. Dončić,18,24
107,1,1:01.0,,H. Barnes makes technical free throw,18,25
108,1,1:01.0,,H. Barnes makes technical free throw,18,26
109,1,0:49.0,,D. Powell misses 2-pt layup from 2 ft,18,26
110,1,0:48.0,Defensive rebound by D. Jones,,18,26
111,1,0:46.0,Personal take foul by J. Barea (drawn by K. Durant),,18,26
112,1,0:39.0,K. Durant makes 2-pt jump shot from 13 ft,,20,26
113,1,0:26.0,,D. Harris misses 3-pt jump shot from 26 ft,20,26
114,1,0:22.0,Defensive rebound by Q. Cook,,20,26
115,1,0:00.0,Q. Cook makes 2-pt jump shot from 12 ft,,22,26
116,2,11:45.0,Turnover by K. Thompson (lost ball; steal by D. Powell),,22,26
117,2,11:38.0,,M. Kleber misses 3-pt jump shot from 27 ft,22,26
118,2,11:35.0,,Offensive rebound by J. Barea,22,26
119,2,11:32.0,,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by J. Barea),22,29
120,2,11:27.0,Golden State full timeout,,22,29
121,2,11:14.0,D. Lee makes 3-pt jump shot from 23 ft (assist by K. Thompson),,25,29
122,2,10:50.0,,J. Barea misses 2-pt jump shot from 3 ft (block by D. Jones),25,29
123,2,10:47.0,,Offensive rebound by D. Powell,25,29
124,2,10:45.0,,D. Powell makes 2-pt layup at rim,25,31
125,2,10:29.0,D. Lee makes 2-pt jump shot from 6 ft (assist by S. Livingston),,27,31
126,2,10:15.0,,J. Barea makes 2-pt jump shot from 14 ft,27,33
127,2,9:56.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Livingston),,30,33
128,2,9:35.0,,M. Kleber misses 3-pt jump shot from 28 ft,30,33
129,2,9:32.0,Defensive rebound by D. Jones,,30,33
130,2,9:27.0,S. Livingston misses 2-pt jump shot from 15 ft,,30,33
131,2,9:23.0,,Defensive rebound by D. Harris,30,33
132,2,9:19.0,,D. Finney-Smith misses 2-pt layup from 2 ft (block by S. Livingston),30,33
133,2,9:17.0,Defensive rebound by D. Lee,,30,33
134,2,9:09.0,S. Livingston makes 2-pt jump shot from 11 ft,,32,33
135,2,8:57.0,,Personal foul by S. Livingston (drawn by D. Harris),32,33
136,2,8:52.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,32,33
137,2,8:48.0,Defensive rebound by S. Livingston,,32,33
138,2,8:40.0,K. Thompson makes 2-pt jump shot from 19 ft,,34,33
139,2,8:38.0,,Dallas full timeout,34,33
140,2,8:25.0,,D. Harris misses 2-pt layup from 2 ft (block by D. Jones),34,33
141,2,8:25.0,,Offensive rebound by Team,34,33
142,2,8:19.0,,D. Powell misses 2-pt jump shot from 2 ft (block by D. Jones),34,33
143,2,8:17.0,Defensive rebound by D. Lee,,34,33
144,2,8:05.0,Q. Cook makes 3-pt jump shot from 28 ft (assist by S. Livingston),,37,33
145,2,7:52.0,,J. Barea makes 2-pt layup from 1 ft,37,35
146,2,7:36.0,Q. Cook makes 2-pt jump shot from 20 ft,,39,35
147,2,7:24.0,,J. Barea makes 2-pt jump shot from 19 ft,39,37
148,2,7:12.0,S. Livingston makes 2-pt jump shot from 7 ft,,41,37
149,2,6:57.0,,Turnover by J. Barea (lost ball; steal by D. Lee),41,37
150,2,6:39.0,D. Lee makes 3-pt jump shot from 27 ft,,44,37
151,2,6:36.0,,Dallas full timeout,44,37
152,2,6:36.0,J. Jerebko enters the game for D. Jones,,44,37
153,2,6:36.0,K. Looney enters the game for S. Livingston,,44,37
154,2,6:36.0,,H. Barnes enters the game for J. Barea,44,37
155,2,6:36.0,,L. Dončić enters the game for D. Harris,44,37
156,2,6:36.0,,D. Jordan enters the game for M. Kleber,44,37
157,2,6:36.0,,D. Smith enters the game for D. Powell,44,37
158,2,6:27.0,,Away from play foul by J. Jerebko (drawn by H. Barnes),44,37
159,2,6:27.0,,H. Barnes makes free throw 1 of 1,44,38
160,2,6:27.0,K. Durant enters the game for J. Jerebko,,44,38
161,2,6:17.0,,H. Barnes misses 2-pt jump shot from 15 ft,44,38
162,2,6:13.0,Defensive rebound by K. Looney,,44,38
163,2,6:02.0,Q. Cook misses 3-pt jump shot from 25 ft,,44,38
164,2,5:58.0,Offensive rebound by K. Looney,,44,38
165,2,5:57.0,Q. Cook misses 3-pt jump shot from 27 ft,,44,38
166,2,5:55.0,,Defensive rebound by D. Jordan,44,38
167,2,5:43.0,,D. Jordan makes 2-pt hook shot from 3 ft (assist by D. Smith),44,40
168,2,5:26.0,,Violation by Team (kicked ball),44,40
169,2,5:26.0,A. Iguodala enters the game for K. Thompson,,44,40
170,2,5:16.0,K. Durant makes 2-pt jump shot from 16 ft,,46,40
171,2,5:01.0,,Turnover by L. Dončić (bad pass; steal by Q. Cook),46,40
172,2,4:55.0,Q. Cook misses 2-pt layup from 1 ft,,46,40
173,2,4:53.0,,Defensive rebound by H. Barnes,46,40
174,2,4:48.0,,L. Dončić misses 3-pt jump shot from 26 ft,46,40
175,2,4:44.0,Defensive rebound by D. Lee,,46,40
176,2,4:39.0,K. Durant misses 3-pt jump shot from 25 ft,,46,40
177,2,4:35.0,,Defensive rebound by D. Jordan,46,40
178,2,4:24.0,,Personal foul by Q. Cook (drawn by L. Dončić),46,40
179,2,4:13.0,,H. Barnes makes 2-pt hook shot from 3 ft,46,42
180,2,4:00.0,D. Lee misses 3-pt jump shot from 23 ft,,46,42
181,2,3:57.0,,Defensive rebound by L. Dončić,46,42
182,2,3:48.0,,D. Jordan makes 2-pt layup from 2 ft (assist by D. Smith),46,44
183,2,3:39.0,Golden State full timeout,,46,44
184,2,3:39.0,S. Livingston enters the game for Q. Cook,,46,44
185,2,3:39.0,K. Thompson enters the game for D. Lee,,46,44
186,2,3:31.0,Shooting foul by D. Smith (drawn by K. Durant),,46,44
187,2,3:31.0,K. Durant makes free throw 1 of 2,,47,44
188,2,3:31.0,K. Durant makes free throw 2 of 2,,48,44
189,2,3:21.0,Violation by Team (kicked ball),,48,44
190,2,3:12.0,,Shooting foul by K. Thompson (drawn by H. Barnes),48,44
191,2,3:12.0,,H. Barnes misses free throw 1 of 2,48,44
192,2,3:12.0,,Offensive rebound by Team,48,44
193,2,3:12.0,,H. Barnes makes free throw 2 of 2,48,45
194,2,2:56.0,K. Thompson misses 3-pt jump shot from 26 ft,,48,45
195,2,2:52.0,Offensive rebound by K. Looney,,48,45
196,2,2:50.0,K. Durant misses 2-pt jump shot from 17 ft,,48,45
197,2,2:47.0,,Defensive rebound by L. Dončić,48,45
198,2,2:45.0,,Personal foul by K. Durant (drawn by D. Jordan),48,45
199,2,2:45.0,,D. Jordan makes free throw 1 of 2,48,46
200,2,2:45.0,,D. Jordan makes free throw 2 of 2,48,47
201,2,2:29.0,K. Thompson misses 2-pt jump shot from 19 ft,,48,47
202,2,2:26.0,Offensive rebound by K. Looney,,48,47
203,2,2:21.0,S. Livingston makes 2-pt jump shot from 18 ft (assist by A. Iguodala),,50,47
204,2,2:14.0,,Offensive foul by D. Jordan (drawn by K. Looney),50,47
205,2,2:14.0,,Turnover by D. Jordan (offensive foul),50,47
206,2,1:59.0,A. Iguodala makes 2-pt layup from 2 ft (assist by K. Thompson),,52,47
207,2,1:46.0,,D. Smith makes 2-pt layup from 3 ft,52,49
208,2,1:29.0,K. Thompson makes 2-pt layup from 2 ft (assist by K. Durant),,54,49
209,2,1:10.0,,L. Dončić makes 2-pt jump shot from 8 ft,54,51
210,2,1:01.0,K. Durant makes 2-pt layup from 2 ft,,56,51
211,2,1:01.0,Shooting foul by H. Barnes (drawn by K. Durant),,56,51
212,2,1:01.0,K. Durant makes free throw 1 of 1,,57,51
213,2,0:50.0,,L. Dončić misses 3-pt jump shot from 26 ft,57,51
214,2,0:48.0,,Offensive rebound by H. Barnes,57,51
215,2,0:41.0,,H. Barnes makes 3-pt jump shot from 26 ft,57,54
216,2,0:35.0,Personal foul by H. Barnes (drawn by S. Livingston),,57,54
217,2,0:35.0,S. Livingston makes free throw 1 of 2,,58,54
218,2,0:35.0,S. Livingston makes free throw 2 of 2,,59,54
219,2,0:27.0,,D. Smith makes 3-pt jump shot from 29 ft,59,57
220,2,0:10.0,Offensive foul by K. Looney (drawn by D. Finney-Smith),,59,57
221,2,0:10.0,Turnover by K. Looney (offensive foul),,59,57
222,2,0:10.0,J. Bell enters the game for K. Looney,,59,57
223,2,0:01.0,,D. Smith misses 3-pt jump shot from 27 ft,59,57
224,2,0:00.0,Defensive rebound by Team,,59,57
225,3,11:48.0,K. Durant misses 2-pt jump shot from 14 ft,,59,57
226,3,11:44.0,,Defensive rebound by D. Smith,59,57
227,3,11:34.0,,H. Barnes makes 2-pt jump shot from 10 ft (assist by L. Dončić),59,59
228,3,11:19.0,J. Jerebko misses 2-pt jump shot from 7 ft,,59,59
229,3,11:15.0,Offensive rebound by J. Jerebko,,59,59
230,3,11:14.0,K. Thompson misses 3-pt jump shot from 25 ft,,59,59
231,3,11:14.0,,Defensive rebound by H. Barnes,59,59
232,3,11:06.0,,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by D. Smith),59,61
233,3,10:50.0,K. Durant makes 2-pt jump shot from 10 ft,,61,61
234,3,10:28.0,,Turnover by D. Jordan (3 sec),61,61
235,3,10:14.0,A. Iguodala makes 2-pt jump shot from 19 ft (assist by K. Looney),,63,61
236,3,10:01.0,,Turnover by L. Dončić (bad pass; steal by K. Thompson),63,61
237,3,9:58.0,Shooting foul by D. Finney-Smith (drawn by K. Durant),,63,61
238,3,9:58.0,K. Durant makes free throw 1 of 2,,64,61
239,3,9:58.0,K. Durant makes free throw 2 of 2,,65,61
240,3,9:42.0,,D. Smith misses 2-pt jump shot from 19 ft,65,61
241,3,9:40.0,,Offensive rebound by Team,65,61
242,3,9:40.0,Loose ball foul by K. Durant (drawn by D. Jordan),,65,61
243,3,9:30.0,,L. Dončić misses 2-pt layup from 4 ft,65,61
244,3,9:28.0,Defensive rebound by Team,,65,61
245,3,9:21.0,Shooting foul by D. Finney-Smith (drawn by K. Thompson),,65,61
246,3,9:21.0,K. Thompson makes free throw 1 of 2,,66,61
247,3,9:21.0,K. Thompson makes free throw 2 of 2,,67,61
248,3,9:08.0,,H. Barnes misses 2-pt jump shot from 16 ft,67,61
249,3,9:05.0,Defensive rebound by K. Thompson,,67,61
250,3,8:56.0,A. Iguodala misses 3-pt jump shot from 24 ft,,67,61
251,3,8:53.0,,Defensive rebound by H. Barnes,67,61
252,3,8:51.0,,Shooting foul by K. Looney (drawn by D. Smith),67,61
253,3,8:51.0,,D. Smith misses free throw 1 of 2,67,61
254,3,8:51.0,,Offensive rebound by Team,67,61
255,3,8:51.0,,D. Smith makes free throw 2 of 2,67,62
256,3,8:41.0,K. Thompson misses 3-pt jump shot from 27 ft,,67,62
257,3,8:38.0,Offensive rebound by J. Jerebko,,67,62
258,3,8:25.0,A. Iguodala misses 3-pt jump shot from 25 ft,,67,62
259,3,8:21.0,,Defensive rebound by L. Dončić,67,62
260,3,8:07.0,,D. Smith misses 2-pt jump shot from 22 ft,67,62
261,3,8:04.0,Defensive rebound by K. Looney,,67,62
262,3,8:02.0,Personal take foul by L. Dončić (drawn by K. Durant),,67,62
263,3,7:57.0,K. Durant misses 2-pt jump shot from 17 ft,,67,62
264,3,7:53.0,,Defensive rebound by L. Dončić,67,62
265,3,7:41.0,,D. Smith makes 2-pt layup from 3 ft,67,64
266,3,7:41.0,,Shooting foul by K. Looney (drawn by D. Smith),67,64
267,3,7:41.0,D. Jones enters the game for K. Looney,,67,64
268,3,7:41.0,,D. Smith misses free throw 1 of 1,67,64
269,3,7:41.0,Defensive rebound by K. Durant,,67,64
270,3,7:27.0,Def 3 sec tech foul by Team,,67,64
271,3,7:27.0,K. Durant makes technical free throw,,68,64
272,3,7:20.0,K. Thompson misses 2-pt jump shot from 15 ft,,68,64
273,3,7:18.0,Offensive rebound by D. Jones,,68,64
274,3,7:16.0,J. Jerebko misses 3-pt jump shot from 26 ft,,68,64
275,3,7:13.0,,Defensive rebound by D. Jordan,68,64
276,3,6:53.0,,D. Jordan makes 2-pt dunk at rim (assist by D. Smith),68,66
277,3,6:46.0,K. Durant misses 3-pt jump shot from 26 ft,,68,66
278,3,6:43.0,,Defensive rebound by D. Jordan,68,66
279,3,6:30.0,,Personal foul by K. Thompson (drawn by L. Dončić),68,66
280,3,6:30.0,,Dallas full timeout,68,66
281,3,6:18.0,,D. Smith misses 3-pt jump shot from 25 ft,68,66
282,3,6:13.0,Defensive rebound by A. Iguodala,,68,66
283,3,6:01.0,A. Iguodala misses 3-pt jump shot from 23 ft,,68,66
284,3,5:58.0,Offensive rebound by A. Iguodala,,68,66
285,3,5:57.0,J. Jerebko makes 2-pt hook shot from 4 ft (assist by A. Iguodala),,70,66
286,3,5:42.0,,H. Barnes makes 2-pt jump shot from 14 ft,70,68
287,3,5:35.0,Offensive foul by D. Jones (drawn by H. Barnes),,70,68
288,3,5:35.0,Turnover by D. Jones (offensive foul),,70,68
289,3,5:17.0,,Shooting foul by K. Thompson (drawn by D. Smith),70,68
290,3,5:17.0,,D. Smith makes free throw 1 of 2,70,69
291,3,5:17.0,Q. Cook enters the game for A. Iguodala,,70,69
292,3,5:17.0,D. Lee enters the game for K. Thompson,,70,69
293,3,5:17.0,,D. Smith misses free throw 2 of 2,70,69
294,3,5:15.0,Defensive rebound by J. Jerebko,,70,69
295,3,4:57.0,Q. Cook makes 3-pt jump shot from 23 ft (assist by J. Jerebko),,73,69
296,3,4:34.0,,Personal foul by J. Jerebko (drawn by D. Jordan),73,69
297,3,4:34.0,,D. Jordan misses free throw 1 of 2,73,69
298,3,4:34.0,,Offensive rebound by Team,73,69
299,3,4:34.0,S. Livingston enters the game for J. Jerebko,,73,69
300,3,4:34.0,,D. Harris enters the game for D. Finney-Smith,73,69
301,3,4:34.0,,D. Jordan makes free throw 2 of 2,73,70
302,3,4:22.0,Q. Cook makes 3-pt jump shot from 24 ft (assist by D. Jones),,76,70
303,3,4:19.0,,Dallas full timeout,76,70
304,3,4:09.0,,L. Dončić misses 3-pt jump shot from 26 ft,76,70
305,3,4:05.0,Defensive rebound by D. Jones,,76,70
306,3,3:43.0,S. Livingston misses 2-pt jump shot from 7 ft,,76,70
307,3,3:40.0,,Defensive rebound by D. Jordan,76,70
308,3,3:29.0,,D. Smith misses 2-pt layup from 1 ft (block by K. Durant),76,70
309,3,3:25.0,Defensive rebound by D. Jones,,76,70
310,3,3:21.0,D. Lee misses 3-pt jump shot from 27 ft,,76,70
311,3,3:19.0,Offensive rebound by S. Livingston,,76,70
312,3,3:16.0,S. Livingston makes 2-pt jump shot from 10 ft,,78,70
313,3,2:54.0,,D. Smith makes 3-pt jump shot from 27 ft (assist by H. Barnes),78,73
314,3,2:54.0,,J. Barea enters the game for D. Jordan,78,73
315,3,2:54.0,,D. Powell enters the game for D. Smith,78,73
316,3,2:34.0,Turnover by K. Durant (out of bounds lost ball),,78,73
317,3,2:15.0,,H. Barnes misses 2-pt hook shot from 6 ft,78,73
318,3,2:13.0,,Offensive rebound by D. Powell,78,73
319,3,2:05.0,,L. Dončić makes 2-pt jump shot from 10 ft,78,75
320,3,1:53.0,K. Durant makes 2-pt layup from 2 ft,,80,75
321,3,1:42.0,,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),80,77
322,3,1:28.0,K. Durant makes 2-pt jump shot from 10 ft (assist by Q. Cook),,82,77
323,3,1:12.0,,Shooting foul by Q. Cook (drawn by H. Barnes),82,77
324,3,1:12.0,,H. Barnes misses free throw 1 of 2,82,77
325,3,1:12.0,,Offensive rebound by Team,82,77
326,3,1:12.0,,H. Barnes makes free throw 2 of 2,82,78
327,3,1:04.0,K. Durant misses 3-pt jump shot from 28 ft,,82,78
328,3,1:00.0,,Defensive rebound by D. Harris,82,78
329,3,0:51.0,,L. Dončić makes 2-pt hook shot from 5 ft,82,80
330,3,0:41.0,Personal foul by J. Barea (drawn by K. Durant),,82,80
331,3,0:34.0,Personal foul by D. Harris (drawn by D. Lee),,82,80
332,3,0:34.0,D. Lee makes free throw 1 of 2,,83,80
333,3,0:34.0,D. Lee makes free throw 2 of 2,,84,80
334,3,0:23.0,,L. Dončić misses 2-pt jump shot from 6 ft (block by D. Jones),84,80
335,3,0:23.0,,Offensive rebound by Team,84,80
336,3,0:17.0,,J. Barea makes 2-pt jump shot from 11 ft,84,82
337,3,0:06.0,Shooting foul by D. Harris (drawn by K. Durant),,84,82
338,3,0:06.0,J. Bell enters the game for D. Jones,,84,82
339,3,0:06.0,,D. Smith enters the game for H. Barnes,84,82
340,3,0:06.0,K. Durant makes free throw 1 of 2,,85,82
341,3,0:06.0,K. Durant makes free throw 2 of 2,,86,82
342,3,0:00.0,,Shooting foul by J. Bell (drawn by D. Smith),86,82
343,3,0:00.0,,D. Smith misses free throw 1 of 2,86,82
344,3,0:00.0,,Offensive rebound by Team,86,82
345,3,0:00.0,,D. Smith misses free throw 2 of 2,86,82
346,3,0:00.0,Defensive rebound by J. Bell,,86,82
347,4,11:50.0,,Turnover by J. Barea (bad pass; steal by D. Jones),86,82
348,4,11:50.0,Personal foul by D. Powell (drawn by S. Livingston),,86,82
349,4,11:27.0,S. Livingston makes 2-pt dunk from 1 ft (assist by Q. Cook),,88,82
350,4,11:18.0,,J. Barea misses 3-pt jump shot from 25 ft,88,82
351,4,11:16.0,Defensive rebound by J. Jerebko,,88,82
352,4,11:02.0,Q. Cook makes 2-pt jump shot from 10 ft,,90,82
353,4,10:44.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by M. Kleber),90,85
354,4,10:31.0,D. Jones makes 2-pt layup from 1 ft (assist by K. Thompson),,92,85
355,4,10:21.0,,Shooting foul by Q. Cook (drawn by D. Harris),92,85
356,4,10:21.0,,D. Harris misses free throw 1 of 3,92,85
357,4,10:21.0,,Offensive rebound by Team,92,85
358,4,10:21.0,,D. Harris makes free throw 2 of 3,92,86
359,4,10:21.0,,D. Harris makes free throw 3 of 3,92,87
360,4,10:00.0,S. Livingston misses 2-pt jump shot from 5 ft,,92,87
361,4,9:55.0,,Defensive rebound by D. Powell,92,87
362,4,9:50.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),92,90
363,4,9:33.0,Offensive foul by D. Jones (drawn by J. Barea),,92,90
364,4,9:33.0,Turnover by D. Jones (offensive foul),,92,90
365,4,9:24.0,,D. Harris misses 3-pt jump shot from 24 ft,92,90
366,4,9:22.0,,Offensive rebound by Team,92,90
367,4,9:18.0,,D. Powell makes 2-pt layup from 1 ft,92,92
368,4,9:18.0,,Shooting foul by D. Jones (drawn by D. Powell),92,92
369,4,9:18.0,A. Iguodala enters the game for Q. Cook,,92,92
370,4,9:18.0,K. Looney enters the game for D. Jones,,92,92
371,4,9:18.0,,D. Powell makes free throw 1 of 1,92,93
372,4,9:05.0,K. Looney misses 2-pt layup from 3 ft (block by M. Kleber),,92,93
373,4,9:05.0,Offensive rebound by Team,,92,93
374,4,9:05.0,D. Lee enters the game for S. Livingston,,92,93
375,4,9:00.0,K. Thompson misses 3-pt jump shot from 23 ft,,92,93
376,4,8:56.0,,Defensive rebound by D. Harris,92,93
377,4,8:35.0,,J. Barea misses 2-pt layup from 3 ft,92,93
378,4,8:33.0,Defensive rebound by A. Iguodala,,92,93
379,4,8:28.0,J. Jerebko makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,95,93
380,4,8:12.0,,D. Powell misses 3-pt jump shot from 26 ft,95,93
381,4,8:10.0,Defensive rebound by D. Lee,,95,93
382,4,8:03.0,J. Jerebko misses 3-pt jump shot from 26 ft,,95,93
383,4,7:59.0,,Defensive rebound by J. Barea,95,93
384,4,7:49.0,,Personal foul by D. Lee (drawn by D. Powell),95,93
385,4,7:38.0,,D. Harris misses 3-pt jump shot from 22 ft,95,93
