,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MILWAUKEE_ACTION,GOLDEN STATE_SCORE,MILWAUKEE_SCORE
375,4,8:45.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,92,83
376,4,8:44.0,Defensive rebound by Team,,92,83
377,4,8:22.0,S. Livingston makes 2-pt jump shot from 10 ft,,94,83
378,4,8:15.0,,Shooting foul by K. Thompson (drawn by T. Snell),94,83
379,4,8:15.0,,T. Snell makes free throw 1 of 2,94,84
380,4,8:15.0,K. Durant enters the game for K. Looney,,94,84
381,4,8:15.0,,K. Middleton enters the game for S. Brown,94,84
382,4,8:15.0,,T. Snell makes free throw 2 of 2,94,85
383,4,8:02.0,J. Jerebko misses 3-pt jump shot from 25 ft,,94,85
384,4,7:59.0,,Defensive rebound by K. Middleton,94,85
385,4,7:52.0,,Offensive foul by G. Antetokounmpo (drawn by J. Jerebko),94,85
386,4,7:52.0,,Turnover by G. Antetokounmpo (offensive foul),94,85
387,4,7:52.0,,S. Brown enters the game for T. Snell,94,85
388,4,7:37.0,K. Durant misses 2-pt jump shot from 19 ft,,94,85
389,4,7:35.0,,Defensive rebound by Team,94,85
390,4,7:16.0,,K. Middleton misses 3-pt jump shot from 28 ft,94,85
391,4,7:13.0,Defensive rebound by K. Durant,,94,85
392,4,7:08.0,S. Livingston misses 2-pt layup from 1 ft,,94,85
393,4,7:08.0,,Defensive rebound by G. Antetokounmpo,94,85
394,4,7:08.0,,Personal foul by A. McKinnie (drawn by G. Antetokounmpo),94,85
395,4,6:54.0,,E. Bledsoe makes 2-pt layup from 1 ft,94,87
396,4,6:41.0,A. McKinnie makes 3-pt jump shot from 24 ft (assist by K. Durant),,97,87
397,4,6:22.0,,B. Lopez misses 3-pt jump shot from 29 ft,97,87
398,4,6:17.0,,Offensive rebound by G. Antetokounmpo,97,87
399,4,6:16.0,,K. Middleton misses 3-pt jump shot from 29 ft (block by S. Livingston),97,87
400,4,6:11.0,Defensive rebound by K. Durant,,97,87
401,4,6:04.0,A. McKinnie misses 3-pt jump shot from 24 ft,,97,87
402,4,6:01.0,,Defensive rebound by G. Antetokounmpo,97,87
403,4,5:50.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,97,87
404,4,5:50.0,Defensive rebound by Team,,97,87
405,4,5:50.0,,Loose ball foul by G. Antetokounmpo (drawn by K. Durant),97,87
406,4,5:50.0,,Milwaukee full timeout,97,87
407,4,5:50.0,S. Curry enters the game for S. Livingston,,97,87
408,4,5:50.0,A. Iguodala enters the game for K. Thompson,,97,87
409,4,5:50.0,,M. Brogdon enters the game for G. Antetokounmpo,97,87
410,4,5:50.0,,P. Connaughton enters the game for E. Bledsoe,97,87
411,4,5:31.0,J. Jerebko misses 3-pt jump shot from 26 ft,,97,87
412,4,5:27.0,Offensive rebound by Team,,97,87
413,4,5:25.0,J. Jerebko misses 2-pt jump shot from 20 ft,,97,87
414,4,5:22.0,,Defensive rebound by M. Brogdon,97,87
415,4,5:11.0,,K. Middleton makes 2-pt jump shot from 7 ft (assist by M. Brogdon),97,89
416,4,4:53.0,K. Durant makes 2-pt jump shot from 13 ft,,99,89
417,4,4:31.0,,K. Middleton misses 2-pt jump shot from 9 ft,99,89
418,4,4:29.0,Defensive rebound by A. McKinnie,,99,89
419,4,4:19.0,A. McKinnie misses 2-pt layup from 1 ft (block by B. Lopez),,99,89
420,4,4:16.0,,Defensive rebound by M. Brogdon,99,89
421,4,4:16.0,K. Looney enters the game for J. Jerebko,,99,89
422,4,4:16.0,K. Thompson enters the game for A. McKinnie,,99,89
423,4,4:16.0,,G. Antetokounmpo enters the game for B. Lopez,99,89
424,4,3:55.0,,Turnover by Team (shot clock),99,89
425,4,3:40.0,S. Curry misses 3-pt jump shot from 28 ft,,99,89
426,4,3:38.0,,Defensive rebound by G. Antetokounmpo,99,89
427,4,3:22.0,,M. Brogdon misses 3-pt jump shot from 26 ft,99,89
428,4,3:20.0,Defensive rebound by A. Iguodala,,99,89
429,4,3:06.0,K. Durant makes 2-pt jump shot from 13 ft (assist by K. Looney),,101,89
430,4,3:05.0,,Milwaukee full timeout,101,89
431,4,3:05.0,,E. Bledsoe enters the game for S. Brown,101,89
432,4,3:05.0,,B. Lopez enters the game for P. Connaughton,101,89
433,4,2:58.0,,Shooting foul by K. Durant (drawn by G. Antetokounmpo),101,89
434,4,2:58.0,,G. Antetokounmpo misses free throw 1 of 2,101,89
435,4,2:58.0,,Offensive rebound by Team,101,89
436,4,2:58.0,,G. Antetokounmpo misses free throw 2 of 2,101,89
437,4,2:56.0,,Offensive rebound by Team,101,89
438,4,2:53.0,,Personal foul by K. Looney (drawn by B. Lopez),101,89
439,4,2:47.0,,B. Lopez makes 2-pt dunk at rim (assist by G. Antetokounmpo),101,91
440,4,2:21.0,K. Durant misses 3-pt jump shot from 24 ft,,101,91
441,4,2:18.0,,Defensive rebound by G. Antetokounmpo,101,91
442,4,2:15.0,,Turnover by G. Antetokounmpo (bad pass),101,91
443,4,2:00.0,S. Curry makes 2-pt layup from 1 ft (assist by K. Durant),,103,91
444,4,1:38.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),103,93
445,4,1:18.0,K. Durant misses 3-pt jump shot from 28 ft,,103,93
446,4,1:15.0,,Defensive rebound by G. Antetokounmpo,103,93
447,4,1:04.0,,K. Middleton misses 2-pt jump shot from 19 ft,103,93
448,4,1:01.0,Defensive rebound by K. Looney,,103,93
449,4,0:48.0,Offensive foul by K. Durant (drawn by K. Middleton),,103,93
450,4,0:48.0,Turnover by K. Durant (offensive foul),,103,93
451,4,0:48.0,,Milwaukee full timeout,103,93
452,4,0:41.0,,B. Lopez misses 3-pt jump shot from 24 ft,103,93
453,4,0:38.0,Defensive rebound by K. Thompson,,103,93
454,4,0:25.0,Turnover by K. Durant (bad pass; steal by G. Antetokounmpo),,103,93
455,4,0:21.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by M. Brogdon),103,95
456,4,0:18.0,Personal foul by G. Antetokounmpo (drawn by S. Curry),,103,95
457,4,0:10.0,Personal take foul by G. Antetokounmpo (drawn by S. Curry),,103,95
458,4,0:10.0,S. Curry makes free throw 1 of 2,,104,95
459,4,0:10.0,S. Curry makes free throw 2 of 2,,105,95
460,4,0:03.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,105,95
461,4,0:03.0,Defensive rebound by S. Curry,,105,95
