,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW YORK_ACTION,SAN ANTONIO_SCORE,NEW YORK_SCORE
76,1,3:44.0,,Defensive rebound by M. Robinson,17,14
77,1,3:39.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by E. Mudiay),17,17
78,1,3:25.0,D. DeRozan makes 2-pt jump shot from 3 ft,,19,17
79,1,3:14.0,,E. Mudiay makes 2-pt jump shot from 11 ft,19,19
80,1,3:00.0,Personal foul by D. Dotson (drawn by L. Aldridge),,19,19
81,1,3:00.0,L. Aldridge makes free throw 1 of 2,,20,19
82,1,3:00.0,B. Forbes enters the game for D. Bertāns,,20,19
83,1,3:00.0,,A. Trier enters the game for L. Thomas,20,19
84,1,3:00.0,L. Aldridge makes free throw 2 of 2,,21,19
85,1,2:48.0,,K. Knox makes 2-pt layup from 2 ft,21,21
86,1,2:48.0,,Shooting foul by L. Aldridge (drawn by K. Knox),21,21
87,1,2:48.0,R. Gay enters the game for L. Aldridge,,21,21
88,1,2:48.0,J. Poeltl enters the game for D. DeRozan,,21,21
89,1,2:48.0,,K. Knox makes free throw 1 of 1,21,22
90,1,2:41.0,P. Mills makes 3-pt jump shot from 27 ft,,24,22
91,1,2:26.0,,K. Knox makes 2-pt jump shot from 8 ft,24,24
92,1,2:23.0,M. Belinelli misses 3-pt jump shot from 27 ft,,24,24
93,1,2:21.0,,Defensive rebound by K. Knox,24,24
94,1,2:02.0,,E. Mudiay makes 2-pt jump shot from 18 ft,24,26
95,1,1:47.0,P. Mills misses 3-pt jump shot from 26 ft (block by M. Robinson),,24,26
96,1,1:45.0,,Defensive rebound by K. Knox,24,26
97,1,1:38.0,,A. Trier misses 3-pt jump shot from 25 ft,24,26
98,1,1:36.0,Defensive rebound by J. Poeltl,,24,26
99,1,1:25.0,J. Poeltl makes 2-pt layup at rim (assist by R. Gay),,26,26
100,1,1:01.0,,K. Knox makes 3-pt jump shot from 26 ft,26,29
101,1,0:39.0,B. Forbes misses 3-pt jump shot from 26 ft,,26,29
102,1,0:36.0,,Defensive rebound by M. Robinson,26,29
103,1,0:31.0,,Shooting foul by B. Forbes (drawn by D. Dotson),26,29
104,1,0:31.0,,D. Dotson makes free throw 1 of 2,26,30
105,1,0:31.0,,N. Vonleh enters the game for M. Robinson,26,30
106,1,0:31.0,,D. Dotson misses free throw 2 of 2,26,30
107,1,0:30.0,Defensive rebound by R. Gay,,26,30
108,1,0:11.0,P. Mills misses 2-pt jump shot from 9 ft,,26,30
109,1,0:07.0,,Defensive rebound by K. Knox,26,30
110,1,0:02.0,,E. Mudiay misses 3-pt jump shot from 25 ft,26,30
111,1,0:02.0,Defensive rebound by P. Mills,,26,30
112,2,11:48.0,M. Belinelli misses 2-pt jump shot from 16 ft (block by M. Robinson),,26,30
113,2,11:46.0,Offensive rebound by Team,,26,30
114,2,11:41.0,P. Mills misses 2-pt layup from 2 ft,,26,30
115,2,11:39.0,Offensive rebound by J. Poeltl,,26,30
116,2,11:39.0,J. Poeltl misses 2-pt layup from 1 ft,,26,30
117,2,11:37.0,Offensive rebound by J. Poeltl,,26,30
118,2,11:30.0,R. Gay misses 2-pt jump shot from 11 ft,,26,30
119,2,11:28.0,Offensive rebound by J. Poeltl,,26,30
120,2,11:28.0,J. Poeltl makes 2-pt layup from 1 ft,,28,30
121,2,11:09.0,,A. Trier makes 2-pt jump shot from 15 ft,28,32
122,2,10:57.0,R. Gay makes 3-pt jump shot from 26 ft (assist by B. Forbes),,31,32
123,2,10:41.0,,A. Trier misses 3-pt jump shot from 25 ft,31,32
124,2,10:39.0,Defensive rebound by R. Gay,,31,32
125,2,10:30.0,R. Gay misses 2-pt layup from 1 ft,,31,32
126,2,10:28.0,,Defensive rebound by M. Robinson,31,32
127,2,10:20.0,,H. Ellenson misses 3-pt jump shot from 25 ft,31,32
128,2,10:18.0,Defensive rebound by B. Forbes,,31,32
129,2,10:11.0,B. Forbes misses 2-pt jump shot from 22 ft,,31,32
130,2,10:09.0,,Defensive rebound by A. Trier,31,32
131,2,10:05.0,,Personal foul by P. Mills (drawn by A. Trier),31,32
132,2,9:58.0,,Turnover by E. Mudiay (bad pass; steal by R. Gay),31,32
133,2,9:53.0,P. Mills misses 2-pt layup from 1 ft,,31,32
134,2,9:51.0,,Defensive rebound by J. Jenkins,31,32
135,2,9:45.0,,J. Jenkins makes 3-pt jump shot from 26 ft,31,35
136,2,9:27.0,Personal foul by H. Ellenson (drawn by P. Mills),,31,35
137,2,9:27.0,D. DeRozan enters the game for P. Mills,,31,35
138,2,9:27.0,,N. Vonleh enters the game for M. Robinson,31,35
139,2,9:21.0,D. DeRozan makes 2-pt jump shot from 23 ft,,33,35
140,2,9:01.0,,Personal foul by R. Gay (drawn by A. Trier),33,35
141,2,8:52.0,,E. Mudiay makes 2-pt jump shot from 19 ft (assist by N. Vonleh),33,37
142,2,8:38.0,D. DeRozan makes 2-pt jump shot from 3 ft,,35,37
143,2,8:27.0,,Personal foul by M. Belinelli (drawn by J. Jenkins),35,37
144,2,8:27.0,D. Bertāns enters the game for M. Belinelli,,35,37
145,2,8:27.0,D. Cunningham enters the game for R. Gay,,35,37
146,2,8:27.0,,K. Knox enters the game for H. Ellenson,35,37
147,2,8:19.0,,E. Mudiay makes 3-pt jump shot from 26 ft (assist by N. Vonleh),35,40
148,2,8:02.0,D. DeRozan misses 2-pt jump shot from 11 ft,,35,40
149,2,7:57.0,,Defensive rebound by K. Knox,35,40
150,2,7:53.0,,E. Mudiay makes 3-pt jump shot from 26 ft (assist by J. Jenkins),35,43
151,2,7:53.0,San Antonio full timeout,,35,43
152,2,7:53.0,L. Aldridge enters the game for J. Poeltl,,35,43
153,2,7:44.0,D. DeRozan misses 2-pt layup from 2 ft (block by N. Vonleh),,35,43
154,2,7:42.0,,Defensive rebound by K. Knox,35,43
155,2,7:37.0,,Turnover by K. Knox (lost ball; steal by D. DeRozan),35,43
156,2,7:36.0,D. DeRozan makes 2-pt layup from 1 ft,,37,43
157,2,7:36.0,Shooting foul by K. Knox (drawn by D. DeRozan),,37,43
158,2,7:36.0,D. DeRozan makes free throw 1 of 1,,38,43
159,2,7:14.0,,A. Trier makes 2-pt jump shot from 20 ft,38,45
160,2,6:55.0,L. Aldridge makes 2-pt jump shot from 12 ft,,40,45
161,2,6:26.0,,E. Mudiay makes 2-pt jump shot from 12 ft,40,47
162,2,6:11.0,D. DeRozan misses 2-pt jump shot from 16 ft,,40,47
163,2,6:09.0,,Defensive rebound by K. Knox,40,47
164,2,6:05.0,,E. Mudiay makes 3-pt jump shot from 30 ft (assist by K. Knox),40,50
165,2,5:46.0,D. DeRozan misses 2-pt jump shot from 20 ft,,40,50
166,2,5:44.0,,Defensive rebound by Team,40,50
167,2,5:44.0,Loose ball foul by L. Aldridge (drawn by E. Mudiay),,40,50
168,2,5:44.0,P. Gasol enters the game for L. Aldridge,,40,50
169,2,5:44.0,P. Mills enters the game for B. Forbes,,40,50
170,2,5:44.0,,D. Smith enters the game for A. Trier,40,50
171,2,5:32.0,,E. Mudiay misses 3-pt jump shot from 25 ft,40,50
172,2,5:29.0,Defensive rebound by D. Bertāns,,40,50
173,2,5:22.0,D. DeRozan misses 2-pt jump shot from 16 ft,,40,50
174,2,5:20.0,,Defensive rebound by D. Smith,40,50
175,2,5:13.0,,J. Jenkins misses 2-pt jump shot from 13 ft,40,50
176,2,5:10.0,Defensive rebound by P. Gasol,,40,50
177,2,5:00.0,D. DeRozan makes 2-pt layup from 1 ft,,42,50
178,2,5:00.0,Violation by Team (delay of game),,42,50
179,2,4:56.0,,New York full timeout,42,50
180,2,4:56.0,,D. Dotson enters the game for J. Jenkins,42,50
181,2,4:56.0,,L. Thomas enters the game for E. Mudiay,42,50
182,2,4:46.0,,K. Knox misses 2-pt jump shot from 22 ft,42,50
183,2,4:44.0,,Offensive rebound by N. Vonleh,42,50
184,2,4:38.0,,D. Smith misses 2-pt dunk from 1 ft,42,50
185,2,4:37.0,Defensive rebound by Team,,42,50
186,2,4:23.0,P. Mills misses 3-pt jump shot from 26 ft,,42,50
187,2,4:21.0,,Defensive rebound by K. Knox,42,50
188,2,4:15.0,,D. Smith misses 2-pt jump shot from 10 ft,42,50
189,2,4:13.0,Defensive rebound by D. Cunningham,,42,50
190,2,4:05.0,D. DeRozan makes 2-pt layup from 2 ft,,44,50
191,2,4:05.0,,Violation by Team (def goaltending),44,50
192,2,3:48.0,,N. Vonleh makes 2-pt layup from 1 ft,44,52
193,2,3:48.0,,Shooting foul by P. Gasol (drawn by N. Vonleh),44,52
194,2,3:48.0,R. Gay enters the game for D. Cunningham,,44,52
195,2,3:48.0,,N. Vonleh makes free throw 1 of 1,44,53
196,2,3:39.0,Personal foul by N. Vonleh (drawn by P. Gasol),,44,53
197,2,3:34.0,D. DeRozan makes 2-pt jump shot from 18 ft (assist by P. Gasol),,46,53
198,2,3:21.0,,K. Knox makes 2-pt jump shot from 21 ft,46,55
199,2,3:06.0,Personal foul by N. Vonleh (drawn by D. DeRozan),,46,55
200,2,3:06.0,M. Belinelli enters the game for D. Bertāns,,46,55
201,2,3:06.0,,M. Robinson enters the game for N. Vonleh,46,55
202,2,2:58.0,Personal foul by D. Dotson (drawn by D. DeRozan),,46,55
203,2,2:58.0,D. DeRozan makes free throw 1 of 2,,47,55
204,2,2:58.0,D. DeRozan makes free throw 2 of 2,,48,55
205,2,2:37.0,,D. Dotson misses 3-pt jump shot from 24 ft,48,55
206,2,2:35.0,Defensive rebound by D. DeRozan,,48,55
207,2,2:24.0,D. DeRozan misses 2-pt jump shot from 10 ft,,48,55
208,2,2:22.0,Offensive rebound by P. Gasol,,48,55
209,2,2:21.0,P. Gasol misses 2-pt layup from 1 ft (block by K. Knox),,48,55
210,2,2:20.0,Offensive rebound by P. Gasol,,48,55
211,2,2:19.0,P. Gasol misses 2-pt layup from 3 ft,,48,55
212,2,2:18.0,,Defensive rebound by K. Knox,48,55
213,2,2:17.0,,Shooting foul by P. Mills (drawn by D. Smith),48,55
214,2,2:17.0,,D. Smith makes free throw 1 of 2,48,56
215,2,2:17.0,,D. Smith misses free throw 2 of 2,48,56
216,2,2:15.0,Defensive rebound by P. Gasol,,48,56
217,2,1:59.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,51,56
218,2,1:46.0,,L. Thomas makes 2-pt jump shot from 22 ft (assist by D. Smith),51,58
219,2,1:25.0,D. DeRozan makes 2-pt layup from 3 ft,,53,58
220,2,1:08.0,,K. Knox misses 2-pt jump shot from 11 ft,53,58
221,2,1:06.0,,Offensive rebound by L. Thomas,53,58
222,2,1:06.0,,L. Thomas makes 2-pt dunk at rim,53,60
223,2,0:48.0,D. DeRozan misses 2-pt jump shot from 11 ft,,53,60
224,2,0:46.0,,Defensive rebound by D. Dotson,53,60
225,2,0:43.0,,K. Knox makes 2-pt layup from 2 ft (assist by D. Dotson),53,62
226,2,0:26.0,R. Gay misses 3-pt jump shot from 25 ft,,53,62
227,2,0:24.0,,Defensive rebound by M. Robinson,53,62
228,2,0:03.0,,D. Smith misses 2-pt jump shot from 17 ft,53,62
229,2,0:02.0,Defensive rebound by P. Gasol,,53,62
230,3,11:44.0,D. Bertāns misses 3-pt jump shot from 24 ft,,53,62
231,3,11:42.0,,Defensive rebound by D. Smith,53,62
232,3,11:27.0,,D. Dotson misses 3-pt jump shot from 25 ft,53,62
233,3,11:25.0,,Offensive rebound by L. Thomas,53,62
234,3,11:23.0,,D. Smith makes 3-pt jump shot from 25 ft (assist by L. Thomas),53,65
235,3,11:07.0,L. Aldridge makes 2-pt jump shot from 12 ft (assist by P. Mills),,55,65
236,3,10:52.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by D. Smith),55,68
237,3,10:39.0,P. Mills misses 3-pt jump shot from 26 ft,,55,68
238,3,10:37.0,Offensive rebound by D. Bertāns,,55,68
239,3,10:35.0,D. Bertāns makes 2-pt layup from 4 ft,,57,68
240,3,10:28.0,,D. Smith makes 2-pt layup from 2 ft,57,70
241,3,10:28.0,,Shooting foul by L. Aldridge (drawn by D. Smith),57,70
242,3,10:28.0,M. Belinelli enters the game for R. Gay,,57,70
243,3,10:28.0,,D. Smith makes free throw 1 of 1,57,71
244,3,10:24.0,Personal take foul by D. Dotson (drawn by D. DeRozan),,57,71
245,3,10:24.0,J. Poeltl enters the game for L. Aldridge,,57,71
246,3,10:24.0,,A. Trier enters the game for K. Knox,57,71
247,3,10:16.0,P. Mills misses 2-pt jump shot from 20 ft,,57,71
248,3,10:14.0,,Defensive rebound by L. Thomas,57,71
249,3,10:03.0,,L. Thomas makes 2-pt jump shot from 21 ft (assist by D. Smith),57,73
250,3,9:45.0,M. Belinelli makes 2-pt layup from 2 ft (assist by P. Mills),,59,73
251,3,9:28.0,,D. Dotson misses 2-pt jump shot from 6 ft,59,73
252,3,9:26.0,Defensive rebound by J. Poeltl,,59,73
253,3,9:16.0,Shooting foul by N. Vonleh (drawn by D. DeRozan),,59,73
254,3,9:16.0,D. DeRozan makes free throw 1 of 2,,60,73
255,3,9:16.0,,M. Robinson enters the game for N. Vonleh,60,73
256,3,9:16.0,D. DeRozan makes free throw 2 of 2,,61,73
257,3,9:06.0,,Shooting foul by D. DeRozan (drawn by M. Robinson),61,73
258,3,9:06.0,,M. Robinson makes free throw 1 of 2,61,74
259,3,9:06.0,,M. Robinson misses free throw 2 of 2,61,74
260,3,9:04.0,Defensive rebound by D. DeRozan,,61,74
261,3,8:48.0,D. DeRozan makes 2-pt jump shot from 11 ft (assist by J. Poeltl),,63,74
262,3,8:35.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by D. Smith),63,77
263,3,8:22.0,P. Mills misses 3-pt jump shot from 25 ft,,63,77
264,3,8:20.0,Offensive rebound by D. Bertāns,,63,77
265,3,8:18.0,Personal foul by L. Thomas (drawn by P. Mills),,63,77
266,3,8:12.0,M. Belinelli misses 3-pt jump shot from 24 ft,,63,77
267,3,8:10.0,,Defensive rebound by D. Smith,63,77
268,3,8:05.0,,A. Trier misses 2-pt layup from 2 ft,63,77
269,3,8:03.0,Defensive rebound by D. Bertāns,,63,77
270,3,7:53.0,P. Mills misses 2-pt layup from 3 ft,,63,77
271,3,7:51.0,,Defensive rebound by M. Robinson,63,77
272,3,7:37.0,,L. Thomas makes 2-pt jump shot from 18 ft (assist by D. Dotson),63,79
273,3,7:36.0,San Antonio full timeout,,63,79
274,3,7:36.0,San Antonio full timeout,,63,79
275,3,7:22.0,D. DeRozan misses 2-pt jump shot from 10 ft,,63,79
276,3,7:20.0,,Defensive rebound by M. Robinson,63,79
277,3,7:17.0,,D. Smith makes 2-pt layup from 3 ft,63,81
278,3,7:03.0,P. Mills misses 3-pt jump shot from 26 ft,,63,81
279,3,7:01.0,,Defensive rebound by D. Dotson,63,81
280,3,6:46.0,,D. Dotson misses 3-pt jump shot from 25 ft,63,81
281,3,6:44.0,Defensive rebound by P. Mills,,63,81
282,3,6:35.0,Personal foul by D. Smith (drawn by D. DeRozan),,63,81
283,3,6:35.0,D. Cunningham enters the game for M. Belinelli,,63,81
284,3,6:35.0,B. Forbes enters the game for D. Bertāns,,63,81
285,3,6:35.0,Q. Pondexter enters the game for D. DeRozan,,63,81
286,3,6:29.0,P. Mills misses 2-pt jump shot from 19 ft,,63,81
287,3,6:27.0,Offensive rebound by J. Poeltl,,63,81
288,3,6:23.0,Turnover by J. Poeltl (back court),,63,81
289,3,6:09.0,,D. Dotson misses 2-pt jump shot from 7 ft,63,81
290,3,6:07.0,,Offensive rebound by M. Robinson,63,81
291,3,6:07.0,,M. Robinson makes 2-pt dunk from 1 ft,63,83
292,3,5:56.0,B. Forbes makes 2-pt jump shot from 11 ft,,65,83
293,3,5:47.0,,M. Robinson makes 2-pt dunk at rim (assist by D. Smith),65,85
294,3,5:44.0,San Antonio full timeout,,65,85
295,3,5:22.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by Q. Pondexter),,67,85
296,3,5:07.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by A. Trier),67,88
297,3,4:54.0,Turnover by P. Mills (lost ball; steal by D. Dotson),,67,88
298,3,4:40.0,,D. Dotson makes 2-pt jump shot from 21 ft (assist by D. Smith),67,90
299,3,4:23.0,B. Forbes makes 3-pt jump shot from 23 ft (assist by P. Mills),,70,90
300,3,4:01.0,,D. Dotson misses 3-pt jump shot from 25 ft,70,90
301,3,3:59.0,Defensive rebound by Q. Pondexter,,70,90
302,3,3:45.0,B. Forbes misses 3-pt jump shot from 26 ft (block by M. Robinson),,70,90
303,3,3:44.0,Offensive rebound by J. Poeltl,,70,90
304,3,3:43.0,J. Poeltl makes 2-pt layup from 1 ft,,72,90
305,3,3:43.0,Shooting foul by L. Thomas (drawn by J. Poeltl),,72,90
306,3,3:43.0,R. Gay enters the game for P. Mills,,72,90
307,3,3:43.0,,K. Knox enters the game for D. Smith,72,90
308,3,3:43.0,,E. Mudiay enters the game for L. Thomas,72,90
309,3,3:43.0,J. Poeltl misses free throw 1 of 1,,72,90
310,3,3:41.0,,Defensive rebound by K. Knox,72,90
311,3,3:18.0,,A. Trier misses 2-pt jump shot from 20 ft,72,90
312,3,3:16.0,,Offensive rebound by M. Robinson,72,90
313,3,3:14.0,,Turnover by M. Robinson (lost ball; steal by D. Cunningham),72,90
314,3,3:04.0,B. Forbes misses 3-pt jump shot from 23 ft,,72,90
315,3,3:02.0,,Defensive rebound by K. Knox,72,90
316,3,2:51.0,,M. Robinson makes 2-pt dunk from 2 ft (assist by K. Knox),72,92
317,3,2:28.0,Q. Pondexter makes 2-pt layup at rim (assist by R. Gay),,74,92
318,3,2:28.0,Shooting foul by M. Robinson (drawn by Q. Pondexter),,74,92
319,3,2:28.0,Q. Pondexter makes free throw 1 of 1,,75,92
320,3,2:15.0,,K. Knox misses 3-pt jump shot from 25 ft,75,92
321,3,2:13.0,,Offensive rebound by M. Robinson,75,92
322,3,2:11.0,,K. Knox makes 2-pt dunk from 1 ft (assist by M. Robinson),75,94
323,3,2:04.0,Personal foul by A. Trier (drawn by B. Forbes),,75,94
324,3,2:04.0,,J. Jenkins enters the game for D. Dotson,75,94
325,3,2:04.0,B. Forbes makes free throw 1 of 2,,76,94
326,3,2:04.0,B. Forbes makes free throw 2 of 2,,77,94
327,3,1:48.0,,A. Trier misses 3-pt jump shot from 29 ft,77,94
328,3,1:46.0,Defensive rebound by R. Gay,,77,94
329,3,1:33.0,D. Cunningham makes 2-pt dunk at rim (assist by J. Poeltl),,79,94
330,3,1:26.0,,New York full timeout,79,94
331,3,1:11.0,,Turnover by E. Mudiay (bad pass),79,94
332,3,0:55.0,B. Forbes misses 2-pt jump shot from 19 ft,,79,94
333,3,0:53.0,Offensive rebound by J. Poeltl,,79,94
334,3,0:53.0,J. Poeltl makes 2-pt layup at rim,,81,94
335,3,0:35.0,,K. Knox misses 3-pt jump shot from 30 ft,81,94
336,3,0:32.0,Defensive rebound by J. Poeltl,,81,94
337,3,0:18.0,R. Gay makes 2-pt jump shot from 19 ft,,83,94
338,3,0:05.0,,Personal foul by B. Forbes (drawn by E. Mudiay),83,94
339,3,0:00.0,,K. Knox misses 3-pt jump shot from 26 ft,83,94
340,3,0:00.0,,Offensive rebound by Team,83,94
341,4,11:40.0,,E. Mudiay makes 2-pt jump shot from 12 ft,83,96
342,4,11:28.0,R. Gay makes 2-pt layup from 1 ft,,85,96
343,4,11:28.0,Shooting foul by K. Knox (drawn by R. Gay),,85,96
344,4,11:28.0,R. Gay makes free throw 1 of 1,,86,96
345,4,11:10.0,,K. Knox makes 2-pt jump shot from 11 ft,86,98
346,4,10:55.0,R. Gay misses 2-pt layup from 6 ft (block by M. Robinson),,86,98
347,4,10:53.0,Offensive rebound by D. Cunningham,,86,98
348,4,10:52.0,D. Cunningham makes 2-pt layup from 2 ft,,88,98
349,4,10:35.0,,A. Trier misses 3-pt jump shot from 24 ft,88,98
350,4,10:33.0,Defensive rebound by Q. Pondexter,,88,98
351,4,10:20.0,R. Gay misses 2-pt jump shot from 12 ft,,88,98
352,4,10:18.0,,Defensive rebound by A. Trier,88,98
353,4,10:13.0,,A. Trier makes 2-pt layup from 1 ft,88,100
354,4,10:13.0,Violation by Team (def goaltending),,88,100
355,4,10:13.0,,Shooting foul by B. Forbes (drawn by A. Trier),88,100
356,4,10:13.0,,A. Trier makes free throw 1 of 1,88,101
357,4,10:03.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by B. Forbes),,90,101
358,4,9:44.0,,Personal foul by B. Forbes (drawn by E. Mudiay),90,101
359,4,9:44.0,M. Belinelli enters the game for B. Forbes,,90,101
360,4,9:44.0,P. Mills enters the game for Q. Pondexter,,90,101
361,4,9:44.0,,D. Dotson enters the game for J. Jenkins,90,101
362,4,9:37.0,,Shooting foul by J. Poeltl (drawn by K. Knox),90,101
363,4,9:37.0,,K. Knox misses free throw 1 of 2,90,101
364,4,9:37.0,,Offensive rebound by Team,90,101
365,4,9:37.0,L. Aldridge enters the game for D. Cunningham,,90,101
366,4,9:37.0,D. DeRozan enters the game for J. Poeltl,,90,101
367,4,9:37.0,,K. Knox makes free throw 2 of 2,90,102
368,4,9:16.0,Shooting foul by K. Knox (drawn by M. Belinelli),,90,102
369,4,9:16.0,M. Belinelli makes free throw 1 of 3,,91,102
370,4,9:16.0,M. Belinelli makes free throw 2 of 3,,92,102
371,4,9:16.0,M. Belinelli makes free throw 3 of 3,,93,102
372,4,8:58.0,,K. Knox misses 2-pt jump shot from 11 ft,93,102
373,4,8:56.0,Defensive rebound by D. DeRozan,,93,102
374,4,8:48.0,Turnover by P. Mills (out of bounds lost ball),,93,102
375,4,8:28.0,,Turnover by E. Mudiay (bad pass),93,102
376,4,8:14.0,L. Aldridge misses 2-pt hook shot from 4 ft,,93,102
377,4,8:12.0,,Defensive rebound by D. Dotson,93,102
378,4,8:09.0,,Personal foul by D. DeRozan (drawn by E. Mudiay),93,102
379,4,8:09.0,D. Bertāns enters the game for R. Gay,,93,102
380,4,8:09.0,,D. Smith enters the game for K. Knox,93,102
381,4,8:09.0,,L. Thomas enters the game for E. Mudiay,93,102
