,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
97,1,1:02.0,Defensive rebound by D. Šarić,,19,26
98,1,0:54.0,T. Jones makes 2-pt jump shot from 7 ft,,21,26
99,1,0:37.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by D. DeRozan),21,29
100,1,0:22.0,J. Okogie misses 2-pt layup from 3 ft,,21,29
101,1,0:19.0,,Defensive rebound by Team,21,29
102,1,0:00.0,,Turnover by M. Belinelli (lost ball; steal by J. Okogie),21,29
103,2,11:48.0,,Personal foul by R. Covington (drawn by J. Poeltl),21,29
104,2,11:41.0,,P. Mills misses 3-pt jump shot from 27 ft,21,29
105,2,11:37.0,Defensive rebound by R. Covington,,21,29
106,2,11:27.0,G. Dieng misses 2-pt jump shot from 20 ft,,21,29
107,2,11:23.0,,Defensive rebound by B. Forbes,21,29
108,2,11:21.0,Violation by Team (kicked ball),,21,29
109,2,11:14.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by P. Mills),21,32
110,2,11:01.0,Personal foul by D. Bertāns (drawn by R. Covington),,21,32
111,2,10:50.0,D. Šarić misses 3-pt jump shot from 27 ft,,21,32
112,2,10:47.0,,Defensive rebound by M. Belinelli,21,32
113,2,10:36.0,,M. Belinelli makes 3-pt jump shot from 28 ft (assist by B. Forbes),21,35
114,2,10:23.0,T. Jones makes 2-pt jump shot from 15 ft,,23,35
115,2,10:23.0,K. Towns enters the game for G. Dieng,,23,35
116,2,10:04.0,,Turnover by P. Mills (bad pass; steal by D. Šarić),23,35
117,2,10:00.0,D. Šarić makes 2-pt dunk from 1 ft,,25,35
118,2,10:00.0,,San Antonio full timeout,25,35
119,2,10:00.0,,L. Aldridge enters the game for D. Bertāns,25,35
120,2,10:00.0,,R. Gay enters the game for P. Mills,25,35
121,2,10:00.0,,D. White enters the game for J. Poeltl,25,35
122,2,9:45.0,,M. Belinelli misses 3-pt jump shot from 26 ft,25,35
123,2,9:43.0,Defensive rebound by D. Šarić,,25,35
124,2,9:43.0,Personal foul by D. White (drawn by J. Okogie),,25,35
125,2,9:28.0,K. Towns misses 2-pt jump shot from 15 ft,,25,35
126,2,9:26.0,,Defensive rebound by M. Belinelli,25,35
127,2,9:21.0,,Personal foul by K. Towns (drawn by L. Aldridge),25,35
128,2,9:06.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by D. White),25,38
129,2,8:51.0,K. Towns misses 2-pt hook shot from 6 ft,,25,38
130,2,8:48.0,,Defensive rebound by R. Gay,25,38
131,2,8:46.0,,Offensive foul by L. Aldridge (drawn by K. Towns),25,38
132,2,8:46.0,,Turnover by L. Aldridge (offensive foul),25,38
133,2,8:34.0,K. Towns misses 2-pt hook shot from 5 ft,,25,38
134,2,8:30.0,,Defensive rebound by D. White,25,38
135,2,8:26.0,,Turnover by R. Gay (bad pass; steal by R. Covington),25,38
136,2,8:19.0,Shooting foul by R. Gay (drawn by J. Okogie),,25,38
137,2,8:19.0,J. Okogie misses free throw 1 of 2,,25,38
138,2,8:19.0,Offensive rebound by Team,,25,38
139,2,8:19.0,J. Okogie makes free throw 2 of 2,,26,38
140,2,8:01.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by L. Aldridge),26,41
141,2,7:50.0,Turnover by D. Šarić (lost ball; steal by R. Gay),,26,41
142,2,7:43.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by B. Forbes),26,44
143,2,7:35.0,Minnesota full timeout,,26,44
144,2,7:35.0,,D. DeRozan enters the game for D. White,26,44
145,2,7:18.0,K. Towns misses 3-pt jump shot from 25 ft,,26,44
146,2,7:14.0,,Defensive rebound by D. DeRozan,26,44
147,2,7:10.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by D. DeRozan),26,47
148,2,7:00.0,Shooting foul by R. Gay (drawn by R. Covington),,26,47
149,2,7:00.0,R. Covington misses free throw 1 of 2,,26,47
150,2,7:00.0,Offensive rebound by Team,,26,47
151,2,7:00.0,D. Rose enters the game for J. Okogie,,26,47
152,2,7:00.0,,D. Bertāns enters the game for R. Gay,26,47
153,2,7:00.0,R. Covington makes free throw 2 of 2,,27,47
154,2,6:47.0,,B. Forbes makes 2-pt jump shot from 19 ft (assist by L. Aldridge),27,49
155,2,6:30.0,K. Towns makes 2-pt hook shot from 8 ft (assist by D. Šarić),,29,49
156,2,6:22.0,,Turnover by D. DeRozan (out of bounds lost ball),29,49
157,2,6:11.0,D. Rose misses 2-pt layup from 6 ft,,29,49
158,2,6:09.0,,Defensive rebound by L. Aldridge,29,49
159,2,6:04.0,,D. Bertāns misses 3-pt jump shot from 23 ft,29,49
160,2,6:01.0,Defensive rebound by R. Covington,,29,49
161,2,5:56.0,Turnover by R. Covington (out of bounds lost ball),,29,49
162,2,5:33.0,,D. DeRozan makes 2-pt jump shot from 18 ft (assist by D. Bertāns),29,51
163,2,5:21.0,K. Towns makes 2-pt layup from 4 ft (assist by T. Jones),,31,51
164,2,5:20.0,,San Antonio full timeout,31,51
165,2,5:20.0,A. Wiggins enters the game for R. Covington,,31,51
166,2,5:20.0,,P. Mills enters the game for M. Belinelli,31,51
167,2,5:20.0,,D. White enters the game for B. Forbes,31,51
168,2,5:05.0,,P. Mills misses 2-pt layup from 5 ft,31,51
169,2,5:02.0,,Offensive rebound by L. Aldridge,31,51
170,2,5:02.0,,L. Aldridge misses 2-pt layup from 1 ft,31,51
171,2,5:01.0,,Offensive rebound by L. Aldridge,31,51
172,2,4:59.0,,L. Aldridge makes 2-pt layup from 1 ft,31,53
173,2,4:46.0,D. Šarić makes 2-pt layup from 7 ft (assist by D. Rose),,33,53
174,2,4:46.0,Shooting foul by D. White (drawn by D. Šarić),,33,53
175,2,4:46.0,D. Šarić makes free throw 1 of 1,,34,53
176,2,4:28.0,,P. Mills misses 3-pt jump shot from 27 ft,34,53
177,2,4:25.0,Defensive rebound by K. Towns,,34,53
178,2,4:14.0,D. Šarić misses 2-pt hook shot from 5 ft,,34,53
179,2,4:12.0,,Defensive rebound by D. Bertāns,34,53
180,2,4:07.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by D. DeRozan),34,56
181,2,3:54.0,D. Rose misses 2-pt jump shot from 14 ft,,34,56
182,2,3:51.0,,Defensive rebound by D. White,34,56
183,2,3:47.0,,L. Aldridge makes 2-pt layup from 5 ft (assist by D. DeRozan),34,58
184,2,3:40.0,Minnesota full timeout,,34,58
185,2,3:40.0,T. Gibson enters the game for D. Šarić,,34,58
186,2,3:40.0,,M. Belinelli enters the game for D. White,34,58
187,2,3:36.0,Turnover by A. Wiggins (bad pass; steal by P. Mills),,34,58
188,2,3:36.0,,Shooting foul by A. Wiggins (drawn by D. DeRozan),34,58
189,2,3:36.0,,D. DeRozan makes free throw 1 of 2,34,59
190,2,3:36.0,,J. Poeltl enters the game for D. Bertāns,34,59
191,2,3:36.0,,D. DeRozan makes free throw 2 of 2,34,60
192,2,3:17.0,Shooting foul by D. DeRozan (drawn by A. Wiggins),,34,60
193,2,3:17.0,A. Wiggins makes free throw 1 of 2,,35,60
194,2,3:17.0,A. Wiggins makes free throw 2 of 2,,36,60
195,2,3:00.0,,J. Poeltl misses 2-pt layup from 4 ft,36,60
196,2,3:00.0,,Offensive rebound by Team,36,60
197,2,2:57.0,,D. DeRozan makes 2-pt layup from 6 ft (assist by M. Belinelli),36,62
198,2,2:46.0,Shooting foul by M. Belinelli (drawn by T. Jones),,36,62
199,2,2:46.0,T. Jones makes free throw 1 of 2,,37,62
200,2,2:46.0,T. Jones makes free throw 2 of 2,,38,62
201,2,2:35.0,,Personal foul by T. Gibson (drawn by L. Aldridge),38,62
202,2,2:27.0,,D. DeRozan misses 2-pt jump shot from 9 ft,38,62
203,2,2:26.0,,Offensive rebound by J. Poeltl,38,62
204,2,2:26.0,,J. Poeltl misses 2-pt layup from 1 ft,38,62
205,2,2:26.0,Defensive rebound by Team,,38,62
206,2,2:11.0,A. Wiggins misses 3-pt jump shot from 27 ft,,38,62
207,2,2:07.0,,Defensive rebound by L. Aldridge,38,62
208,2,1:54.0,,L. Aldridge misses 2-pt jump shot from 12 ft,38,62
209,2,1:51.0,Defensive rebound by A. Wiggins,,38,62
210,2,1:45.0,Shooting foul by L. Aldridge (drawn by A. Wiggins),,38,62
211,2,1:45.0,A. Wiggins misses free throw 1 of 2,,38,62
212,2,1:45.0,Offensive rebound by Team,,38,62
213,2,1:45.0,,D. Bertāns enters the game for L. Aldridge,38,62
214,2,1:45.0,A. Wiggins makes free throw 2 of 2,,39,62
215,2,1:32.0,,Turnover by D. Bertāns (traveling),39,62
216,2,1:19.0,Shooting foul by J. Poeltl (drawn by K. Towns),,39,62
217,2,1:19.0,K. Towns misses free throw 1 of 2,,39,62
218,2,1:19.0,Offensive rebound by Team,,39,62
219,2,1:19.0,J. Okogie enters the game for D. Rose,,39,62
220,2,1:19.0,K. Towns makes free throw 2 of 2,,40,62
221,2,1:05.0,,D. Bertāns misses 2-pt layup from 6 ft,40,62
222,2,1:03.0,Defensive rebound by T. Gibson,,40,62
223,2,0:57.0,A. Wiggins makes 2-pt layup from 5 ft,,42,62
224,2,0:40.0,,Shooting foul by K. Towns (drawn by D. DeRozan),42,62
225,2,0:40.0,,D. DeRozan misses free throw 1 of 2,42,62
226,2,0:40.0,,Offensive rebound by Team,42,62
227,2,0:40.0,,D. DeRozan misses free throw 2 of 2,42,62
228,2,0:37.0,Defensive rebound by K. Towns,,42,62
229,2,0:32.0,T. Jones makes 2-pt layup from 6 ft,,44,62
230,2,0:08.0,,D. DeRozan misses 2-pt layup from 7 ft,44,62
231,2,0:06.0,Defensive rebound by K. Towns,,44,62
232,2,0:00.0,K. Towns misses 2-pt layup from 7 ft,,44,62
233,2,0:00.0,,Defensive rebound by D. Bertāns,44,62
234,3,11:45.0,,R. Gay misses 2-pt jump shot from 17 ft,44,62
235,3,11:41.0,Defensive rebound by A. Wiggins,,44,62
236,3,11:29.0,Personal foul by L. Aldridge (drawn by T. Jones),,44,62
237,3,11:18.0,K. Towns misses 2-pt dunk from 7 ft,,44,62
238,3,11:16.0,,Defensive rebound by D. DeRozan,44,62
239,3,11:03.0,,R. Gay makes 2-pt jump shot from 8 ft,44,64
240,3,10:48.0,Shooting foul by R. Gay (drawn by T. Gibson),,44,64
241,3,10:48.0,T. Gibson makes free throw 1 of 2,,45,64
242,3,10:48.0,,D. Bertāns enters the game for L. Aldridge,45,64
243,3,10:48.0,,J. Poeltl enters the game for R. Gay,45,64
244,3,10:48.0,T. Gibson misses free throw 2 of 2,,45,64
245,3,10:47.0,,Defensive rebound by D. DeRozan,45,64
246,3,10:38.0,,B. Forbes misses 2-pt jump shot from 17 ft,45,64
247,3,10:35.0,Defensive rebound by R. Covington,,45,64
248,3,10:31.0,Personal foul by D. Bertāns (drawn by T. Gibson),,45,64
249,3,10:21.0,A. Wiggins misses 3-pt jump shot from 29 ft,,45,64
250,3,10:17.0,,Defensive rebound by J. Poeltl,45,64
251,3,10:08.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. DeRozan),45,67
252,3,10:01.0,Turnover by K. Towns (lost ball; steal by D. White),,45,67
253,3,9:55.0,,B. Forbes makes 2-pt jump shot from 7 ft,45,69
254,3,9:53.0,Minnesota full timeout,,45,69
255,3,9:36.0,Turnover by T. Jones (bad pass),,45,69
256,3,9:22.0,,D. Bertāns misses 3-pt jump shot from 26 ft,45,69
257,3,9:19.0,Defensive rebound by A. Wiggins,,45,69
258,3,9:13.0,K. Towns misses 3-pt jump shot from 26 ft,,45,69
259,3,9:10.0,Offensive rebound by R. Covington,,45,69
260,3,8:57.0,T. Jones misses 2-pt jump shot from 20 ft,,45,69
261,3,8:54.0,,Defensive rebound by J. Poeltl,45,69
262,3,8:46.0,,J. Poeltl makes 2-pt jump shot from 13 ft (assist by B. Forbes),45,71
263,3,8:34.0,A. Wiggins makes 2-pt layup from 6 ft (assist by K. Towns),,47,71
264,3,8:22.0,,Turnover by D. DeRozan (lost ball; steal by R. Covington),47,71
265,3,8:19.0,T. Jones misses 2-pt layup from 5 ft,,47,71
266,3,8:13.0,Offensive rebound by T. Gibson,,47,71
267,3,8:13.0,T. Gibson makes 2-pt dunk from 1 ft,,49,71
268,3,8:04.0,,D. DeRozan makes 2-pt jump shot from 21 ft (assist by D. White),49,73
269,3,7:46.0,A. Wiggins makes 2-pt jump shot from 18 ft,,51,73
270,3,7:28.0,,J. Poeltl makes 2-pt layup from 4 ft (assist by B. Forbes),51,75
271,3,7:21.0,R. Covington makes 2-pt jump shot from 18 ft (assist by T. Jones),,53,75
272,3,7:02.0,,B. Forbes misses 3-pt jump shot from 27 ft,53,75
273,3,7:02.0,Defensive rebound by T. Gibson,,53,75
274,3,6:50.0,Shooting foul by J. Poeltl (drawn by K. Towns),,53,75
275,3,6:50.0,K. Towns makes free throw 1 of 2,,54,75
276,3,6:50.0,,R. Gay enters the game for D. Bertāns,54,75
277,3,6:50.0,K. Towns makes free throw 2 of 2,,55,75
278,3,6:36.0,,B. Forbes misses 2-pt jump shot from 11 ft,55,75
279,3,6:33.0,Defensive rebound by A. Wiggins,,55,75
280,3,6:26.0,R. Covington makes 2-pt jump shot from 21 ft (assist by K. Towns),,57,75
281,3,6:08.0,,R. Gay makes 2-pt jump shot from 12 ft,57,77
282,3,6:08.0,,Shooting foul by K. Towns (drawn by R. Gay),57,77
283,3,6:08.0,,R. Gay misses free throw 1 of 1,57,77
284,3,6:05.0,Defensive rebound by T. Gibson,,57,77
285,3,5:49.0,K. Towns misses 2-pt jump shot from 8 ft,,57,77
286,3,5:46.0,,Defensive rebound by D. DeRozan,57,77
287,3,5:36.0,,Turnover by D. DeRozan (lost ball; steal by R. Covington),57,77
288,3,5:36.0,Personal foul by D. DeRozan (drawn by A. Wiggins),,57,77
289,3,5:36.0,,Technical foul by D. DeRozan,57,77
290,3,5:36.0,K. Towns makes technical free throw,,58,77
291,3,5:36.0,A. Wiggins makes free throw 1 of 2,,59,77
292,3,5:36.0,A. Wiggins makes free throw 2 of 2,,60,77
293,3,5:20.0,,D. DeRozan makes 2-pt jump shot from 9 ft,60,79
294,3,5:09.0,K. Towns makes 3-pt jump shot from 27 ft (assist by T. Jones),,63,79
295,3,4:45.0,,Turnover by B. Forbes (lost ball; steal by R. Covington),63,79
296,3,4:30.0,T. Gibson makes 2-pt layup from 5 ft,,65,79
297,3,4:29.0,,San Antonio full timeout,65,79
298,3,4:29.0,,L. Aldridge enters the game for B. Forbes,65,79
299,3,4:29.0,,M. Belinelli enters the game for J. Poeltl,65,79
300,3,4:29.0,,P. Mills enters the game for D. White,65,79
301,3,4:10.0,,L. Aldridge misses 2-pt jump shot from 5 ft,65,79
302,3,4:07.0,Defensive rebound by T. Gibson,,65,79
303,3,3:55.0,Personal foul by D. DeRozan (drawn by A. Wiggins),,65,79
304,3,3:55.0,A. Wiggins makes free throw 1 of 2,,66,79
305,3,3:55.0,A. Wiggins makes free throw 2 of 2,,67,79
306,3,3:35.0,,Personal foul by A. Wiggins (drawn by D. DeRozan),67,79
307,3,3:23.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by L. Aldridge),67,82
308,3,3:09.0,Turnover by A. Wiggins (step out of bounds),,67,82
309,3,2:49.0,,Shooting foul by T. Gibson (drawn by R. Gay),67,82
310,3,2:49.0,,R. Gay makes free throw 1 of 2,67,83
311,3,2:49.0,,R. Gay makes free throw 2 of 2,67,84
312,3,2:31.0,R. Covington misses 2-pt layup from 5 ft (block by L. Aldridge),,67,84
313,3,2:27.0,,Defensive rebound by P. Mills,67,84
314,3,2:27.0,J. Okogie enters the game for R. Covington,,67,84
315,3,2:06.0,,R. Gay misses 2-pt jump shot from 21 ft,67,84
316,3,2:02.0,,Offensive rebound by P. Mills,67,84
317,3,1:56.0,,M. Belinelli misses 2-pt layup from 7 ft (block by T. Gibson),67,84
318,3,1:51.0,Defensive rebound by A. Wiggins,,67,84
319,3,1:41.0,K. Towns misses 3-pt jump shot from 24 ft,,67,84
320,3,1:36.0,Offensive rebound by T. Gibson,,67,84
321,3,1:36.0,T. Gibson makes 2-pt layup from 1 ft,,69,84
322,3,1:25.0,,P. Mills misses 2-pt jump shot from 15 ft,69,84
323,3,1:22.0,,Offensive rebound by M. Belinelli,69,84
324,3,1:20.0,,P. Mills misses 3-pt jump shot from 25 ft,69,84
325,3,1:16.0,Defensive rebound by J. Okogie,,69,84
326,3,0:59.0,A. Wiggins misses 2-pt jump shot from 18 ft,,69,84
327,3,0:56.0,,Defensive rebound by R. Gay,69,84
328,3,0:44.0,,R. Gay misses 2-pt jump shot from 7 ft (block by T. Gibson),69,84
329,3,0:40.0,Defensive rebound by T. Gibson,,69,84
330,3,0:38.0,T. Jones misses 2-pt jump shot from 8 ft,,69,84
331,3,0:34.0,,Defensive rebound by P. Mills,69,84
332,3,0:10.0,,L. Aldridge makes 3-pt jump shot from 27 ft (assist by P. Mills),69,87
333,3,0:05.0,T. Jones makes 2-pt jump shot from 12 ft,,71,87
334,3,0:00.0,,D. DeRozan misses 2-pt jump shot from 18 ft (block by J. Okogie),71,87
335,3,0:00.0,,Offensive rebound by Team,71,87
336,4,11:42.0,Turnover by D. Šarić (lost ball; steal by P. Mills),,71,87
337,4,11:30.0,,B. Forbes makes 3-pt jump shot from 27 ft (assist by P. Mills),71,90
338,4,11:16.0,J. Okogie misses 2-pt jump shot from 18 ft,,71,90
339,4,11:13.0,Offensive rebound by R. Covington,,71,90
340,4,11:12.0,R. Covington misses 3-pt jump shot from 26 ft,,71,90
341,4,11:09.0,,Defensive rebound by D. Bertāns,71,90
342,4,11:02.0,,Turnover by P. Mills (lost ball; steal by J. Bayless),71,90
343,4,11:00.0,Turnover by J. Bayless (lost ball; steal by M. Belinelli),,71,90
344,4,10:58.0,,M. Belinelli misses 3-pt jump shot from 27 ft,71,90
345,4,10:57.0,,Offensive rebound by J. Poeltl,71,90
346,4,10:56.0,,J. Poeltl makes 2-pt layup at rim,71,92
347,4,10:39.0,G. Dieng makes 2-pt jump shot from 19 ft (assist by D. Šarić),,73,92
348,4,10:39.0,Shooting foul by J. Poeltl (drawn by J. Okogie),,73,92
349,4,10:39.0,J. Okogie makes free throw 1 of 1,,74,92
350,4,10:28.0,,Personal foul by R. Covington (drawn by M. Belinelli),74,92
351,4,10:28.0,,Personal foul by J. Bayless (drawn by P. Mills),74,92
352,4,10:18.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by P. Mills),74,95
353,4,10:02.0,G. Dieng misses 3-pt jump shot from 24 ft,,74,95
354,4,9:59.0,,Defensive rebound by M. Belinelli,74,95
355,4,9:46.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by M. Belinelli),74,98
356,4,9:28.0,Turnover by D. Šarić (lost ball; steal by P. Mills),,74,98
357,4,9:23.0,,M. Belinelli misses 3-pt jump shot from 26 ft,74,98
358,4,9:19.0,Defensive rebound by D. Šarić,,74,98
359,4,9:15.0,J. Bayless misses 2-pt jump shot from 7 ft,,74,98
360,4,9:12.0,,Defensive rebound by B. Forbes,74,98
361,4,9:09.0,,Shooting foul by J. Okogie (drawn by B. Forbes),74,98
362,4,9:09.0,,B. Forbes makes free throw 1 of 2,74,99
363,4,9:09.0,,B. Forbes makes free throw 2 of 2,74,100
364,4,8:52.0,G. Dieng misses 2-pt jump shot from 14 ft,,74,100
365,4,8:48.0,Offensive rebound by D. Šarić,,74,100
366,4,8:46.0,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Bayless),,77,100
367,4,8:26.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by B. Forbes),77,103
368,4,8:10.0,D. Šarić misses 2-pt jump shot from 17 ft,,77,103
369,4,8:07.0,,Defensive rebound by B. Forbes,77,103
370,4,7:55.0,,B. Forbes misses 2-pt jump shot from 7 ft,77,103
371,4,7:51.0,Defensive rebound by R. Covington,,77,103
372,4,7:49.0,R. Covington misses 2-pt layup from 2 ft (block by P. Mills),,77,103
373,4,7:48.0,Offensive rebound by J. Okogie,,77,103
374,4,7:43.0,J. Okogie makes 2-pt layup from 6 ft,,79,103
375,4,7:16.0,,Turnover by M. Belinelli (lost ball; steal by R. Covington),79,103
376,4,7:12.0,J. Bayless makes 2-pt layup from 5 ft (assist by R. Covington),,81,103
377,4,7:12.0,,San Antonio full timeout,81,103
378,4,7:12.0,,D. White enters the game for P. Mills,81,103
379,4,7:05.0,,Personal foul by G. Dieng (drawn by J. Poeltl),81,103
380,4,6:52.0,,M. Belinelli misses 3-pt jump shot from 24 ft,81,103
381,4,6:49.0,Defensive rebound by G. Dieng,,81,103
