,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW ORLEANS_ACTION,CLEVELAND_SCORE,NEW ORLEANS_SCORE
382,4,7:20.0,,J. Okafor misses 2-pt hook shot from 8 ft,102,114
383,4,7:18.0,Defensive rebound by A. Žižić,,102,114
384,4,7:14.0,Cleveland full timeout,,102,114
385,4,7:14.0,T. Thompson enters the game for A. Žižić,,102,114
386,4,7:03.0,C. Osman misses 3-pt jump shot from 26 ft,,102,114
387,4,7:01.0,Offensive rebound by Team,,102,114
388,4,7:01.0,,Loose ball foul by J. Randle (drawn by T. Thompson),102,114
389,4,7:00.0,Personal foul by T. Frazier (drawn by M. Dellavedova),,102,114
390,4,6:57.0,Shooting foul by D. Miller (drawn by T. Thompson),,102,114
391,4,6:57.0,T. Thompson makes free throw 1 of 2,,103,114
392,4,6:57.0,T. Thompson makes free throw 2 of 2,,104,114
393,4,6:49.0,,Personal foul by J. Clarkson (drawn by J. Holiday),104,114
394,4,6:49.0,,J. Holiday makes free throw 1 of 2,104,115
395,4,6:49.0,,A. Davis enters the game for T. Frazier,104,115
396,4,6:49.0,,E. Payton enters the game for J. Okafor,104,115
397,4,6:49.0,,J. Holiday makes free throw 2 of 2,104,116
398,4,6:27.0,C. Payne misses 3-pt jump shot from 23 ft,,104,116
399,4,6:24.0,,Defensive rebound by E. Payton,104,116
400,4,6:18.0,,J. Holiday misses 2-pt layup from 2 ft,104,116
401,4,6:18.0,,Offensive rebound by Team,104,116
402,4,6:18.0,Loose ball foul by T. Thompson (drawn by J. Randle),,104,116
403,4,6:18.0,,J. Randle makes free throw 1 of 2,104,117
404,4,6:18.0,C. Sexton enters the game for M. Dellavedova,,104,117
405,4,6:18.0,,J. Randle makes free throw 2 of 2,104,118
406,4,6:08.0,C. Payne makes 2-pt layup from 1 ft,,106,118
407,4,5:49.0,,A. Davis makes 2-pt layup from 2 ft (assist by E. Payton),106,120
408,4,5:34.0,C. Osman misses 2-pt jump shot from 9 ft,,106,120
409,4,5:32.0,,Defensive rebound by A. Davis,106,120
410,4,5:30.0,,J. Randle makes 2-pt dunk from 1 ft (assist by E. Payton),106,122
411,4,5:30.0,,Shooting foul by C. Payne (drawn by J. Randle),106,122
412,4,5:30.0,,J. Randle makes free throw 1 of 1,106,123
413,4,5:30.0,Cleveland full timeout,,106,123
414,4,5:20.0,Personal foul by J. Holiday (drawn by C. Sexton),,106,123
415,4,5:20.0,C. Sexton makes free throw 1 of 2,,107,123
416,4,5:20.0,A. Burks enters the game for C. Payne,,107,123
417,4,5:20.0,C. Sexton makes free throw 2 of 2,,108,123
418,4,5:04.0,,A. Davis makes 2-pt layup from 2 ft (assist by E. Payton),108,125
419,4,5:04.0,,Shooting foul by C. Sexton (drawn by A. Davis),108,125
420,4,5:04.0,J. Blossomgame enters the game for J. Clarkson,,108,125
421,4,5:04.0,,A. Davis makes free throw 1 of 1,108,126
422,4,4:53.0,C. Sexton misses 3-pt jump shot from 22 ft,,108,126
423,4,4:48.0,,Defensive rebound by A. Davis,108,126
424,4,4:39.0,,Turnover by D. Miller (traveling),108,126
425,4,4:39.0,A. Žižić enters the game for T. Thompson,,108,126
426,4,4:23.0,Shooting foul by D. Miller (drawn by A. Burks),,108,126
427,4,4:23.0,A. Burks makes free throw 1 of 2,,109,126
428,4,4:23.0,A. Burks makes free throw 2 of 2,,110,126
429,4,4:09.0,,J. Holiday makes 2-pt layup from 1 ft (assist by A. Davis),110,128
430,4,3:51.0,A. Burks makes 3-pt jump shot from 26 ft (assist by C. Sexton),,113,128
431,4,3:40.0,,A. Davis makes 2-pt dunk from 2 ft (assist by E. Payton),113,130
432,4,3:26.0,J. Blossomgame makes 2-pt jump shot from 8 ft (assist by A. Burks),,115,130
433,4,3:18.0,,D. Miller misses 3-pt jump shot from 22 ft,115,130
434,4,3:14.0,Defensive rebound by C. Sexton,,115,130
435,4,3:13.0,Cleveland full timeout,,115,130
436,4,3:13.0,J. Jones enters the game for C. Osman,,115,130
437,4,3:13.0,,N. Mirotić enters the game for D. Miller,115,130
438,4,3:04.0,A. Žižić makes 2-pt layup from 2 ft (assist by A. Burks),,117,130
439,4,2:42.0,,Turnover by E. Payton (lost ball; steal by J. Jones),117,130
440,4,2:37.0,J. Blossomgame makes 2-pt dunk at rim (assist by J. Jones),,119,130
441,4,2:24.0,,E. Payton makes 2-pt layup from 1 ft,119,132
442,4,2:02.0,C. Sexton misses 3-pt jump shot from 26 ft,,119,132
443,4,2:02.0,,Defensive rebound by J. Randle,119,132
444,4,1:57.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by E. Payton),119,134
445,4,1:57.0,,Shooting foul by A. Burks (drawn by N. Mirotić),119,134
446,4,1:57.0,,F. Jackson enters the game for A. Davis,119,134
447,4,1:57.0,,J. Okafor enters the game for J. Holiday,119,134
448,4,1:57.0,,K. Williams enters the game for J. Randle,119,134
449,4,1:57.0,,N. Mirotić makes free throw 1 of 1,119,135
450,4,1:47.0,A. Žižić makes 2-pt dunk from 1 ft (assist by C. Sexton),,121,135
451,4,1:37.0,,F. Jackson misses 2-pt jump shot from 20 ft,121,135
452,4,1:36.0,Defensive rebound by Team,,121,135
453,4,1:36.0,,Loose ball foul by N. Mirotić (drawn by A. Burks),121,135
454,4,1:36.0,A. Burks misses free throw 1 of 2,,121,135
455,4,1:36.0,Offensive rebound by Team,,121,135
456,4,1:36.0,A. Burks makes free throw 2 of 2,,122,135
457,4,1:29.0,,Turnover by K. Williams (bad pass),122,135
458,4,1:13.0,A. Žižić misses 2-pt layup from 2 ft,,122,135
459,4,1:11.0,Offensive rebound by J. Blossomgame,,122,135
460,4,1:11.0,J. Blossomgame makes 2-pt dunk at rim,,124,135
461,4,1:05.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Okafor),124,137
462,4,0:54.0,C. Sexton misses 2-pt layup from 3 ft,,124,137
463,4,0:54.0,,Defensive rebound by N. Mirotić,124,137
464,4,0:48.0,,F. Jackson makes 3-pt jump shot from 25 ft (assist by E. Payton),124,140
465,4,0:26.0,J. Jones misses 2-pt jump shot from 19 ft,,124,140
466,4,0:23.0,,Defensive rebound by E. Payton,124,140
467,4,0:01.0,,Turnover by Team (shot clock),124,140
