,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
394,4,10:27.0,,M. Beasley misses 2-pt layup from 5 ft (block by K. Thompson),73,80
395,4,10:23.0,,Offensive rebound by N. Jokić,73,80
396,4,10:21.0,,N. Jokić makes 2-pt layup from 7 ft,73,82
397,4,9:58.0,Turnover by Team (shot clock),,73,82
398,4,9:45.0,,M. Beasley makes 2-pt dunk from 1 ft (assist by N. Jokić),73,84
399,4,9:29.0,K. Durant makes 2-pt layup from 2 ft,,75,84
400,4,9:29.0,Shooting foul by N. Jokić (drawn by K. Durant),,75,84
401,4,9:29.0,D. Jones enters the game for J. Jerebko,,75,84
402,4,9:29.0,K. Durant makes free throw 1 of 1,,76,84
403,4,9:06.0,,Shooting foul by A. Iguodala (drawn by N. Jokić),76,84
404,4,9:06.0,,N. Jokić makes free throw 1 of 3,76,85
405,4,9:06.0,,N. Jokić makes free throw 2 of 3,76,86
406,4,9:06.0,,N. Jokić makes free throw 3 of 3,76,87
407,4,9:06.0,S. Curry enters the game for A. Iguodala,,76,87
408,4,8:55.0,K. Durant misses 3-pt jump shot from 25 ft,,76,87
409,4,8:50.0,,Defensive rebound by N. Jokić,76,87
410,4,8:28.0,,N. Jokić makes 2-pt jump shot from 17 ft,76,89
411,4,8:16.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),,79,89
412,4,7:50.0,,T. Lyles misses 3-pt jump shot from 25 ft,79,89
413,4,7:50.0,,Offensive rebound by Team,79,89
414,4,7:50.0,,Turnover by Team (shot clock),79,89
415,4,7:50.0,,G. Harris enters the game for M. Beasley,79,89
416,4,7:36.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),,82,89
417,4,7:20.0,,Personal foul by K. Thompson (drawn by N. Jokić),82,89
418,4,7:20.0,,T. Craig enters the game for J. Hernangómez,82,89
419,4,7:20.0,,P. Millsap enters the game for T. Lyles,82,89
420,4,7:14.0,,N. Jokić misses 3-pt jump shot from 24 ft,82,89
421,4,7:10.0,Defensive rebound by D. Green,,82,89
422,4,7:05.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,85,89
423,4,6:42.0,Violation by Team (kicked ball),,85,89
424,4,6:30.0,,T. Craig makes 2-pt jump shot from 9 ft,85,91
425,4,6:17.0,D. Jones makes 2-pt dunk from 1 ft (assist by K. Durant),,87,91
426,4,5:56.0,,J. Murray misses 2-pt jump shot from 6 ft,87,91
427,4,5:54.0,Defensive rebound by D. Jones,,87,91
428,4,5:43.0,K. Thompson misses 2-pt jump shot from 22 ft,,87,91
429,4,5:39.0,,Defensive rebound by P. Millsap,87,91
430,4,5:29.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),87,93
431,4,5:20.0,Golden State full timeout,,87,93
432,4,5:09.0,K. Thompson makes 2-pt dunk from 2 ft (assist by D. Green),,89,93
433,4,4:57.0,,Personal foul by S. Curry (drawn by J. Murray),89,93
434,4,4:49.0,,G. Harris makes 2-pt layup from 3 ft (assist by N. Jokić),89,95
435,4,4:49.0,,Shooting foul by D. Jones (drawn by G. Harris),89,95
436,4,4:49.0,A. Iguodala enters the game for D. Jones,,89,95
437,4,4:49.0,,G. Harris misses free throw 1 of 1,89,95
438,4,4:49.0,Defensive rebound by K. Durant,,89,95
439,4,4:38.0,Shooting foul by T. Craig (drawn by K. Durant),,89,95
440,4,4:38.0,K. Durant makes free throw 1 of 2,,90,95
441,4,4:38.0,K. Durant makes free throw 2 of 2,,91,95
442,4,4:20.0,,G. Harris misses 3-pt jump shot from 25 ft,91,95
443,4,4:16.0,,Offensive rebound by T. Craig,91,95
444,4,4:07.0,,Personal foul by K. Durant (drawn by N. Jokić),91,95
445,4,4:07.0,,N. Jokić misses free throw 1 of 2,91,95
446,4,4:07.0,,Offensive rebound by Team,91,95
447,4,4:07.0,,N. Jokić misses free throw 2 of 2,91,95
448,4,4:05.0,Defensive rebound by K. Durant,,91,95
449,4,3:52.0,S. Curry misses 3-pt jump shot from 27 ft,,91,95
450,4,3:49.0,,Defensive rebound by T. Craig,91,95
451,4,3:31.0,,Offensive foul by N. Jokić (drawn by A. Iguodala),91,95
452,4,3:31.0,,Turnover by N. Jokić (offensive foul),91,95
453,4,3:31.0,Golden State full timeout,,91,95
454,4,3:14.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),,93,95
455,4,2:54.0,,N. Jokić makes 2-pt hook shot from 4 ft,93,97
456,4,2:43.0,Turnover by A. Iguodala (bad pass),,93,97
457,4,2:18.0,,Turnover by Team (shot clock),93,97
458,4,2:04.0,S. Curry makes 2-pt jump shot from 11 ft,,95,97
459,4,1:42.0,,J. Murray misses 3-pt jump shot from 25 ft,95,97
460,4,1:38.0,,Offensive rebound by T. Craig,95,97
461,4,1:34.0,,J. Murray misses 2-pt layup from 4 ft,95,97
462,4,1:32.0,Defensive rebound by K. Thompson,,95,97
463,4,1:29.0,A. Iguodala makes 2-pt dunk from 1 ft (assist by K. Durant),,97,97
464,4,1:29.0,,Denver full timeout,97,97
465,4,1:18.0,,Personal foul by K. Thompson (drawn by G. Harris),97,97
466,4,1:18.0,,G. Harris misses free throw 1 of 2,97,97
467,4,1:18.0,,Offensive rebound by Team,97,97
468,4,1:18.0,,G. Harris makes free throw 2 of 2,97,98
469,4,1:00.0,Turnover by D. Green (lost ball; steal by P. Millsap),,97,98
470,4,0:45.0,,G. Harris misses 3-pt jump shot from 25 ft,97,98
471,4,0:42.0,Defensive rebound by K. Thompson,,97,98
472,4,0:33.0,S. Curry misses 3-pt jump shot from 24 ft,,97,98
473,4,0:28.0,,Defensive rebound by T. Craig,97,98
474,4,0:12.0,,J. Murray misses 2-pt layup from 3 ft,97,98
475,4,0:11.0,,Offensive rebound by P. Millsap,97,98
476,4,0:11.0,,Personal take foul by D. Green (drawn by P. Millsap),97,98
477,4,0:11.0,,P. Millsap misses free throw 1 of 2,97,98
478,4,0:11.0,,Offensive rebound by Team,97,98
479,4,0:11.0,D. Jones enters the game for A. Iguodala,,97,98
480,4,0:11.0,,P. Millsap makes free throw 2 of 2,97,99
481,4,0:11.0,Golden State full timeout,,97,99
482,4,0:11.0,J. Jerebko enters the game for D. Jones,,97,99
483,4,0:11.0,,J. Hernangómez enters the game for G. Harris,97,99
484,4,0:09.0,Personal foul by J. Murray (drawn by D. Green),,97,99
485,4,0:09.0,D. Green makes free throw 1 of 2,,98,99
486,4,0:09.0,D. Jones enters the game for J. Jerebko,,98,99
487,4,0:09.0,,G. Harris enters the game for J. Hernangómez,98,99
488,4,0:09.0,D. Green misses free throw 2 of 2,,98,99
489,4,0:09.0,,Defensive rebound by Team,98,99
490,4,0:09.0,A. Iguodala enters the game for D. Green,,98,99
491,4,0:09.0,A. McKinnie enters the game for D. Jones,,98,99
492,4,0:09.0,,J. Hernangómez enters the game for T. Craig,98,99
493,4,0:09.0,,Denver full timeout,98,99
494,4,0:07.0,,Personal take foul by K. Thompson (drawn by J. Murray),98,99
495,4,0:07.0,,J. Murray misses free throw 1 of 2,98,99
496,4,0:07.0,,Offensive rebound by Team,98,99
497,4,0:07.0,D. Green enters the game for A. Iguodala,,98,99
498,4,0:07.0,D. Jones enters the game for A. McKinnie,,98,99
499,4,0:07.0,,J. Murray makes free throw 2 of 2,98,100
500,4,0:02.0,D. Jones misses 2-pt layup from 3 ft (block by J. Hernangómez),,98,100
501,4,0:00.0,,Defensive rebound by G. Harris,98,100
