,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW ORLEANS_ACTION,SACRAMENTO_SCORE,NEW ORLEANS_SCORE
378,4,6:23.0,,K. Williams misses 3-pt jump shot from 23 ft,106,104
379,4,6:21.0,,Offensive rebound by C. Wood,106,104
380,4,6:16.0,,J. Randle misses 3-pt jump shot from 26 ft,106,104
381,4,6:13.0,Defensive rebound by W. Cauley-Stein,,106,104
382,4,6:04.0,H. Barnes misses 2-pt dunk from 2 ft (block by K. Williams),,106,104
383,4,6:01.0,,Defensive rebound by C. Wood,106,104
384,4,5:56.0,,E. Payton makes 2-pt layup from 1 ft (assist by J. Randle),106,106
385,4,5:33.0,D. Fox makes 2-pt jump shot from 9 ft (assist by W. Cauley-Stein),,108,106
386,4,5:20.0,,Offensive foul by J. Randle (drawn by D. Fox),108,106
387,4,5:20.0,,Turnover by J. Randle (offensive foul),108,106
388,4,5:20.0,,New Orleans full timeout,108,106
389,4,5:20.0,M. Bagley enters the game for C. Brewer,,108,106
390,4,5:20.0,B. Hield enters the game for Y. Ferrell,,108,106
391,4,5:10.0,Offensive foul by H. Barnes (drawn by K. Williams),,108,106
392,4,5:10.0,Turnover by H. Barnes (offensive foul),,108,106
393,4,4:54.0,,J. Randle makes 2-pt layup from 1 ft,108,108
394,4,4:42.0,Shooting foul by J. Randle (drawn by B. Hield),,108,108
395,4,4:42.0,B. Hield makes free throw 1 of 2,,109,108
396,4,4:42.0,B. Hield makes free throw 2 of 2,,110,108
397,4,4:25.0,,E. Payton makes 2-pt jump shot from 2 ft (assist by C. Wood),110,110
398,4,4:08.0,M. Bagley misses 2-pt hook shot from 5 ft,,110,110
399,4,4:05.0,,Defensive rebound by C. Wood,110,110
400,4,3:54.0,,C. Wood misses 2-pt layup from 2 ft (block by M. Bagley),110,110
401,4,3:50.0,Defensive rebound by W. Cauley-Stein,,110,110
402,4,3:49.0,B. Hield makes 2-pt layup from 2 ft (assist by D. Fox),,112,110
403,4,3:49.0,,New Orleans full timeout,112,110
404,4,3:34.0,,J. Randle makes 2-pt hook shot from 5 ft,112,112
405,4,3:34.0,Violation by Team (def goaltending),,112,112
406,4,3:26.0,Offensive foul by D. Fox (drawn by I. Clark),,112,112
407,4,3:26.0,Turnover by D. Fox (offensive foul),,112,112
408,4,3:08.0,,J. Randle makes 2-pt jump shot from 20 ft,112,114
409,4,2:47.0,D. Fox misses 2-pt jump shot from 7 ft,,112,114
410,4,2:42.0,W. Cauley-Stein makes 2-pt dunk from 1 ft,,114,114
411,4,2:42.0,Offensive rebound by W. Cauley-Stein,,114,114
412,4,2:33.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by J. Randle),114,117
413,4,2:18.0,B. Hield misses 3-pt jump shot from 25 ft,,114,117
414,4,2:15.0,,Defensive rebound by C. Wood,114,117
415,4,2:04.0,,J. Randle misses 2-pt layup from 2 ft,114,117
416,4,2:02.0,Defensive rebound by M. Bagley,,114,117
417,4,2:00.0,B. Hield makes 2-pt dunk from 1 ft (assist by M. Bagley),,116,117
418,4,1:47.0,,C. Wood makes 2-pt dunk from 1 ft (assist by I. Clark),116,119
419,4,1:42.0,D. Fox makes 2-pt layup from 2 ft,,118,119
420,4,1:19.0,,J. Randle misses 2-pt jump shot from 19 ft,118,119
421,4,1:17.0,Defensive rebound by M. Bagley,,118,119
422,4,1:06.0,M. Bagley misses 2-pt jump shot from 16 ft,,118,119
423,4,1:00.0,,Defensive rebound by E. Payton,118,119
424,4,1:00.0,,New Orleans full timeout,118,119
425,4,0:49.0,,E. Payton misses 2-pt layup from 2 ft,118,119
426,4,0:47.0,Defensive rebound by B. Hield,,118,119
427,4,0:29.0,H. Barnes misses 2-pt jump shot from 8 ft,,118,119
428,4,0:27.0,,Defensive rebound by J. Randle,118,119
429,4,0:08.0,,J. Randle makes 2-pt layup from 4 ft,118,121
430,4,0:08.0,Sacramento full timeout,,118,121
431,4,0:04.0,B. Hield misses 3-pt jump shot from 28 ft,,118,121
432,4,0:00.0,,Defensive rebound by C. Wood,118,121
433,4,0:00.0,,Personal take foul by D. Fox (drawn by C. Wood),118,121
