,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
25,1,7:47.0,Defensive rebound by J. Holiday,,10,12
26,1,7:38.0,E. Moore misses 3-pt jump shot from 25 ft,,10,12
27,1,7:34.0,,Defensive rebound by M. Gasol,10,12
28,1,7:14.0,,M. Conley makes 3-pt jump shot from 22 ft (assist by M. Gasol),10,15
29,1,6:55.0,Shooting foul by J. Jackson (drawn by J. Randle),,10,15
30,1,6:55.0,,Memphis full timeout,10,15
31,1,6:55.0,,J. Green enters the game for J. Jackson,10,15
32,1,6:55.0,J. Randle misses free throw 1 of 2,,10,15
33,1,6:55.0,Offensive rebound by Team,,10,15
34,1,6:55.0,J. Randle makes free throw 2 of 2,,11,15
35,1,6:47.0,,Def 3 sec tech foul by Team,11,15
36,1,6:47.0,,M. Conley makes technical free throw,11,16
37,1,6:38.0,,J. Holiday misses 3-pt jump shot from 22 ft,11,16
38,1,6:34.0,Defensive rebound by E. Payton,,11,16
39,1,6:27.0,Turnover by E. Payton (bad pass; steal by J. Holiday),,11,16
40,1,6:18.0,,J. Green makes 3-pt jump shot from 24 ft (assist by G. Temple),11,19
41,1,5:51.0,J. Holiday makes 2-pt jump shot from 11 ft (assist by E. Payton),,13,19
42,1,5:31.0,,Turnover by J. Holiday (bad pass),13,19
43,1,5:19.0,Turnover by E. Moore (bad pass),,13,19
44,1,5:19.0,N. Mirotić enters the game for J. Randle,,13,19
45,1,5:06.0,,M. Conley misses 2-pt jump shot from 10 ft,13,19
46,1,5:01.0,Defensive rebound by J. Okafor,,13,19
47,1,4:44.0,E. Payton misses 3-pt jump shot from 26 ft,,13,19
48,1,4:43.0,Offensive rebound by Team,,13,19
49,1,4:43.0,,Loose ball foul by J. Green (drawn by J. Okafor),13,19
50,1,4:43.0,D. Miller enters the game for E. Moore,,13,19
51,1,4:43.0,,S. Mack enters the game for M. Conley,13,19
52,1,4:31.0,E. Payton misses 2-pt layup from 1 ft,,13,19
53,1,4:28.0,,Defensive rebound by G. Temple,13,19
54,1,4:23.0,,Shooting foul by J. Okafor (drawn by G. Temple),13,19
55,1,4:23.0,,G. Temple misses free throw 1 of 2,13,19
56,1,4:23.0,,Offensive rebound by Team,13,19
57,1,4:23.0,T. Frazier enters the game for E. Payton,,13,19
58,1,4:23.0,,J. Carter enters the game for J. Holiday,13,19
59,1,4:23.0,,G. Temple makes free throw 2 of 2,13,20
60,1,4:04.0,T. Frazier misses 3-pt jump shot from 24 ft,,13,20
61,1,4:02.0,Offensive rebound by J. Okafor,,13,20
62,1,4:00.0,D. Miller misses 3-pt jump shot from 25 ft,,13,20
63,1,3:57.0,,Defensive rebound by J. Green,13,20
64,1,3:47.0,,J. Green misses 3-pt jump shot from 25 ft,13,20
65,1,3:43.0,,Offensive rebound by J. Carter,13,20
66,1,3:32.0,,M. Gasol makes 2-pt jump shot from 16 ft,13,22
67,1,3:14.0,J. Okafor misses 2-pt hook shot from 4 ft,,13,22
68,1,3:12.0,,Defensive rebound by J. Green,13,22
69,1,3:01.0,,Turnover by J. Green (bad pass; steal by N. Mirotić),13,22
70,1,3:01.0,Personal foul by M. Gasol (drawn by N. Mirotić),,13,22
71,1,3:01.0,N. Mirotić makes free throw 1 of 2,,14,22
72,1,3:01.0,F. Jackson enters the game for J. Holiday,,14,22
73,1,3:01.0,J. Randle enters the game for J. Okafor,,14,22
74,1,3:01.0,,I. Rabb enters the game for M. Gasol,14,22
75,1,3:01.0,N. Mirotić makes free throw 2 of 2,,15,22
76,1,2:38.0,,I. Rabb misses 2-pt layup from 3 ft,15,22
77,1,2:35.0,Defensive rebound by J. Randle,,15,22
78,1,2:30.0,T. Frazier makes 2-pt jump shot from 12 ft,,17,22
79,1,2:13.0,,J. Green misses 2-pt jump shot from 19 ft,17,22
80,1,2:10.0,Defensive rebound by F. Jackson,,17,22
81,1,2:00.0,Personal foul by J. Green (drawn by J. Randle),,17,22
82,1,2:00.0,New Orleans full timeout,,17,22
83,1,2:00.0,,M. Conley enters the game for J. Green,17,22
84,1,2:00.0,,Y. Watanabe enters the game for G. Temple,17,22
85,1,2:00.0,J. Randle makes free throw 1 of 2,,18,22
86,1,2:00.0,J. Randle makes free throw 2 of 2,,19,22
87,1,1:49.0,,Personal foul by F. Jackson (drawn by M. Conley),19,22
88,1,1:44.0,,Shooting foul by F. Jackson (drawn by M. Conley),19,22
89,1,1:44.0,,M. Conley misses free throw 1 of 2,19,22
90,1,1:44.0,,Offensive rebound by Team,19,22
91,1,1:44.0,,M. Conley makes free throw 2 of 2,19,23
92,1,1:30.0,Offensive foul by J. Randle (drawn by S. Mack),,19,23
93,1,1:30.0,Turnover by J. Randle (offensive foul),,19,23
94,1,1:14.0,,I. Rabb makes 2-pt hook shot from 5 ft (assist by S. Mack),19,25
95,1,1:05.0,Turnover by J. Randle (bad pass),,19,25
96,1,0:53.0,,I. Rabb misses 2-pt layup from 3 ft,19,25
97,1,0:50.0,Defensive rebound by J. Randle,,19,25
98,1,0:45.0,Shooting foul by Y. Watanabe (drawn by N. Mirotić),,19,25
99,1,0:45.0,N. Mirotić makes free throw 1 of 2,,20,25
100,1,0:45.0,N. Mirotić makes free throw 2 of 2,,21,25
101,1,0:34.0,,S. Mack misses 3-pt jump shot from 25 ft,21,25
102,1,0:28.0,Defensive rebound by J. Randle,,21,25
103,1,0:23.0,N. Mirotić misses 3-pt jump shot from 24 ft,,21,25
104,1,0:19.0,Offensive rebound by J. Randle,,21,25
105,1,0:14.0,T. Frazier misses 2-pt layup from 4 ft,,21,25
106,1,0:14.0,,Defensive rebound by I. Rabb,21,25
107,1,0:00.0,,M. Conley makes 3-pt jump shot from 26 ft,21,28
108,2,11:48.0,J. Randle makes 2-pt dunk from 1 ft (assist by J. Holiday),,23,28
109,2,11:48.0,Shooting foul by Y. Watanabe (drawn by J. Randle),,23,28
110,2,11:48.0,J. Randle makes free throw 1 of 1,,24,28
111,2,11:31.0,,Y. Watanabe misses 3-pt jump shot from 23 ft,24,28
112,2,11:28.0,Defensive rebound by J. Randle,,24,28
113,2,11:24.0,Offensive foul by J. Randle (drawn by S. Mack),,24,28
114,2,11:24.0,Turnover by J. Randle (offensive foul),,24,28
115,2,11:15.0,,Shooting foul by N. Mirotić (drawn by I. Rabb),24,28
116,2,11:15.0,,I. Rabb misses free throw 1 of 2,24,28
117,2,11:15.0,,Offensive rebound by Team,24,28
118,2,11:15.0,J. Okafor enters the game for J. Randle,,24,28
119,2,11:15.0,,I. Rabb makes free throw 2 of 2,24,29
120,2,11:04.0,J. Okafor makes 2-pt hook shot from 6 ft,,26,29
121,2,10:49.0,,I. Rabb makes 2-pt jump shot from 8 ft (assist by S. Mack),26,31
122,2,10:37.0,J. Holiday misses 3-pt jump shot from 25 ft,,26,31
123,2,10:33.0,,Defensive rebound by I. Rabb,26,31
124,2,10:18.0,,S. Mack makes 2-pt layup from 2 ft,26,33
125,2,9:58.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Holiday),,29,33
126,2,9:43.0,,I. Rabb misses 2-pt jump shot from 6 ft,29,33
127,2,9:41.0,Defensive rebound by T. Frazier,,29,33
128,2,9:36.0,Shooting foul by I. Rabb (drawn by J. Holiday),,29,33
129,2,9:36.0,J. Holiday makes free throw 1 of 2,,30,33
130,2,9:36.0,,M. Gasol enters the game for J. Carter,30,33
131,2,9:36.0,,J. Holiday enters the game for S. Mack,30,33
132,2,9:36.0,,J. Jackson enters the game for I. Rabb,30,33
133,2,9:36.0,,G. Temple enters the game for Y. Watanabe,30,33
134,2,9:36.0,J. Holiday makes free throw 2 of 2,,31,33
135,2,9:13.0,,J. Jackson misses 2-pt layup from 2 ft (block by T. Frazier),31,33
136,2,9:12.0,,Offensive rebound by M. Conley,31,33
137,2,9:12.0,,Turnover by Team (shot clock),31,33
138,2,8:53.0,N. Mirotić misses 3-pt jump shot from 26 ft,,31,33
139,2,8:52.0,Offensive rebound by Team,,31,33
140,2,8:52.0,,Loose ball foul by M. Conley (drawn by T. Frazier),31,33
141,2,8:38.0,Turnover by D. Miller (lost ball; steal by M. Conley),,31,33
142,2,8:26.0,,M. Gasol misses 2-pt hook shot from 6 ft (block by D. Miller),31,33
143,2,8:26.0,,Offensive rebound by Team,31,33
144,2,8:26.0,E. Payton enters the game for T. Frazier,,31,33
145,2,8:19.0,,M. Gasol misses 2-pt layup from 3 ft (block by J. Okafor),31,33
146,2,8:17.0,Defensive rebound by J. Okafor,,31,33
147,2,8:10.0,J. Holiday makes 2-pt layup from 2 ft,,33,33
148,2,7:48.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by M. Gasol),33,36
149,2,7:35.0,N. Mirotić makes 2-pt jump shot from 21 ft,,35,36
150,2,7:23.0,,M. Conley makes 2-pt jump shot from 14 ft,35,38
151,2,7:07.0,Turnover by E. Payton (bad pass; steal by J. Holiday),,35,38
152,2,7:03.0,,G. Temple makes 2-pt dunk from 1 ft (assist by M. Conley),35,40
153,2,6:53.0,D. Miller misses 3-pt jump shot from 26 ft,,35,40
154,2,6:47.0,,Defensive rebound by G. Temple,35,40
155,2,6:44.0,,J. Jackson misses 2-pt hook shot from 2 ft (block by N. Mirotić),35,40
156,2,6:41.0,,Offensive rebound by J. Jackson,35,40
157,2,6:41.0,,J. Jackson makes 2-pt dunk at rim,35,42
158,2,6:35.0,New Orleans full timeout,,35,42
159,2,6:35.0,E. Moore enters the game for D. Miller,,35,42
160,2,6:35.0,,S. Mack enters the game for M. Conley,35,42
161,2,6:23.0,N. Mirotić misses 3-pt jump shot from 25 ft,,35,42
162,2,6:19.0,,Defensive rebound by M. Gasol,35,42
163,2,6:01.0,,J. Jackson misses 2-pt hook shot from 7 ft,35,42
164,2,5:58.0,Defensive rebound by J. Okafor,,35,42
165,2,5:42.0,E. Moore misses 2-pt jump shot from 16 ft,,35,42
166,2,5:40.0,,Defensive rebound by Team,35,42
167,2,5:29.0,,M. Gasol misses 2-pt jump shot from 8 ft,35,42
168,2,5:26.0,Defensive rebound by J. Okafor,,35,42
169,2,5:19.0,E. Payton makes 2-pt jump shot from 6 ft,,37,42
170,2,5:04.0,,M. Gasol makes 2-pt hook shot from 4 ft (assist by G. Temple),37,44
171,2,4:53.0,E. Payton misses 2-pt jump shot from 7 ft,,37,44
172,2,4:50.0,Offensive rebound by J. Okafor,,37,44
173,2,4:49.0,J. Okafor makes 2-pt layup from 1 ft,,39,44
174,2,4:34.0,,Turnover by S. Mack (bad pass; steal by E. Payton),39,44
175,2,4:11.0,E. Moore makes 2-pt jump shot from 18 ft,,41,44
176,2,3:46.0,,J. Jackson misses 2-pt hook shot from 6 ft,41,44
177,2,3:43.0,Defensive rebound by N. Mirotić,,41,44
178,2,3:38.0,Personal foul by G. Temple (drawn by N. Mirotić),,41,44
179,2,3:38.0,J. Randle enters the game for N. Mirotić,,41,44
180,2,3:38.0,,M. Conley enters the game for J. Jackson,41,44
181,2,3:38.0,,J. Green enters the game for S. Mack,41,44
182,2,3:26.0,J. Holiday makes 2-pt jump shot from 8 ft,,43,44
183,2,3:06.0,,M. Gasol makes 2-pt jump shot from 9 ft,43,46
184,2,2:55.0,J. Okafor makes 2-pt dunk from 1 ft (assist by J. Randle),,45,46
185,2,2:44.0,,M. Conley makes 2-pt layup from 3 ft,45,48
186,2,2:29.0,J. Okafor makes 2-pt jump shot from 8 ft,,47,48
187,2,2:29.0,Shooting foul by M. Gasol (drawn by J. Okafor),,47,48
188,2,2:29.0,,Memphis full timeout,47,48
189,2,2:29.0,,I. Rabb enters the game for M. Gasol,47,48
190,2,2:29.0,J. Okafor makes free throw 1 of 1,,48,48
191,2,2:07.0,,J. Holiday makes 2-pt jump shot from 11 ft (assist by M. Conley),48,50
192,2,1:48.0,J. Holiday makes 2-pt jump shot from 15 ft,,50,50
193,2,1:37.0,,J. Holiday misses 3-pt jump shot from 25 ft,50,50
194,2,1:35.0,Defensive rebound by J. Holiday,,50,50
195,2,1:15.0,J. Holiday makes 2-pt jump shot from 14 ft,,52,50
196,2,1:12.0,Violation by Team (delay of game),,52,50
197,2,0:54.0,,J. Green misses 3-pt jump shot from 23 ft,52,50
198,2,0:51.0,Defensive rebound by J. Okafor,,52,50
199,2,0:47.0,Shooting foul by J. Green (drawn by J. Randle),,52,50
200,2,0:47.0,J. Randle misses free throw 1 of 2,,52,50
201,2,0:47.0,Offensive rebound by Team,,52,50
202,2,0:47.0,,S. Mack enters the game for J. Holiday,52,50
203,2,0:47.0,J. Randle misses free throw 2 of 2,,52,50
204,2,0:45.0,,Defensive rebound by G. Temple,52,50
205,2,0:31.0,,J. Green misses 3-pt jump shot from 25 ft,52,50
206,2,0:28.0,Defensive rebound by J. Holiday,,52,50
207,2,0:11.0,J. Okafor makes 2-pt jump shot from 7 ft,,54,50
208,2,0:02.0,,M. Conley misses 3-pt jump shot from 26 ft,54,50
209,2,0:02.0,Defensive rebound by J. Holiday,,54,50
210,3,11:42.0,Turnover by E. Payton (lost ball),,54,50
211,3,11:42.0,Loose ball foul by E. Payton (drawn by G. Temple),,54,50
212,3,11:30.0,,J. Jackson makes 2-pt layup from 5 ft (assist by M. Gasol),54,52
213,3,11:13.0,E. Payton misses 2-pt layup from 8 ft,,54,52
214,3,11:10.0,,Defensive rebound by J. Holiday,54,52
215,3,10:55.0,,M. Gasol misses 2-pt hook shot from 9 ft,54,52
216,3,10:53.0,Defensive rebound by J. Randle,,54,52
217,3,10:44.0,Turnover by J. Holiday (bad pass),,54,52
218,3,10:26.0,,J. Holiday misses 3-pt jump shot from 25 ft,54,52
219,3,10:22.0,Defensive rebound by J. Randle,,54,52
220,3,10:12.0,J. Holiday misses 2-pt layup from 2 ft,,54,52
221,3,10:09.0,,Defensive rebound by M. Conley,54,52
222,3,9:56.0,,J. Jackson makes 2-pt hook shot from 7 ft,54,54
223,3,9:37.0,J. Holiday makes 2-pt jump shot from 9 ft,,56,54
224,3,9:28.0,,M. Gasol misses 3-pt jump shot from 25 ft,56,54
225,3,9:23.0,Defensive rebound by J. Holiday,,56,54
226,3,9:17.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by E. Moore),,59,54
227,3,8:58.0,,M. Gasol makes 2-pt layup from 2 ft (assist by M. Conley),59,56
228,3,8:58.0,,Shooting foul by J. Okafor (drawn by M. Gasol),59,56
229,3,8:58.0,,M. Gasol makes free throw 1 of 1,59,57
230,3,8:41.0,Turnover by J. Randle (lost ball; steal by M. Gasol),,59,57
231,3,8:35.0,,J. Holiday makes 3-pt jump shot from 25 ft,59,60
232,3,8:35.0,New Orleans full timeout,,59,60
233,3,8:20.0,J. Okafor makes 2-pt dunk at rim (assist by J. Holiday),,61,60
234,3,8:02.0,,M. Gasol misses 2-pt jump shot from 18 ft,61,60
235,3,7:58.0,Defensive rebound by E. Payton,,61,60
236,3,7:52.0,J. Randle misses 2-pt layup from 4 ft (block by J. Jackson),,61,60
237,3,7:52.0,Offensive rebound by Team,,61,60
238,3,7:45.0,J. Randle makes 2-pt jump shot from 20 ft (assist by E. Payton),,63,60
239,3,7:29.0,,M. Conley misses 3-pt jump shot from 27 ft,63,60
240,3,7:29.0,Defensive rebound by J. Randle,,63,60
241,3,7:25.0,Offensive foul by J. Randle (drawn by M. Conley),,63,60
242,3,7:25.0,Turnover by J. Randle (offensive foul),,63,60
243,3,7:25.0,N. Mirotić enters the game for J. Randle,,63,60
244,3,7:03.0,,G. Temple misses 2-pt layup from 3 ft,63,60
245,3,7:01.0,Defensive rebound by E. Moore,,63,60
246,3,6:59.0,N. Mirotić misses 3-pt jump shot from 25 ft,,63,60
247,3,6:54.0,Offensive rebound by J. Holiday,,63,60
248,3,6:52.0,Turnover by J. Holiday (bad pass; steal by J. Holiday),,63,60
249,3,6:44.0,,Turnover by G. Temple (bad pass; steal by J. Holiday),63,60
250,3,6:43.0,Turnover by J. Holiday (lost ball; steal by M. Conley),,63,60
251,3,6:36.0,,J. Jackson misses 2-pt jump shot from 8 ft,63,60
252,3,6:33.0,,Offensive rebound by M. Gasol,63,60
253,3,6:31.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by M. Gasol),63,63
254,3,6:17.0,E. Moore misses 2-pt layup from 2 ft,,63,63
255,3,6:12.0,Offensive rebound by J. Okafor,,63,63
256,3,6:12.0,J. Okafor makes 2-pt dunk at rim,,65,63
257,3,6:02.0,,J. Holiday misses 3-pt jump shot from 24 ft,65,63
258,3,5:58.0,Defensive rebound by J. Holiday,,65,63
259,3,5:50.0,Turnover by N. Mirotić (bad pass; steal by G. Temple),,65,63
260,3,5:46.0,,Turnover by G. Temple (bad pass; steal by J. Holiday),65,63
261,3,5:41.0,N. Mirotić misses 3-pt jump shot from 25 ft,,65,63
262,3,5:37.0,Offensive rebound by E. Payton,,65,63
263,3,5:27.0,J. Okafor makes 2-pt jump shot from 9 ft,,67,63
264,3,5:25.0,,Memphis full timeout,67,63
265,3,5:25.0,D. Miller enters the game for E. Moore,,67,63
266,3,5:25.0,,S. Mack enters the game for M. Conley,67,63
267,3,5:13.0,,Shooting foul by E. Payton (drawn by J. Jackson),67,63
268,3,5:13.0,,J. Jackson makes free throw 1 of 2,67,64
269,3,5:13.0,F. Jackson enters the game for J. Holiday,,67,64
270,3,5:13.0,,J. Jackson makes free throw 2 of 2,67,65
271,3,4:59.0,N. Mirotić misses 2-pt jump shot from 22 ft,,67,65
272,3,4:54.0,,Defensive rebound by S. Mack,67,65
273,3,4:50.0,,Turnover by S. Mack (bad pass; steal by E. Payton),67,65
274,3,4:45.0,E. Payton makes 2-pt layup from 4 ft,,69,65
275,3,4:27.0,,Turnover by M. Gasol (out of bounds lost ball),69,65
276,3,4:27.0,,J. Green enters the game for J. Jackson,69,65
277,3,4:13.0,F. Jackson makes 3-pt jump shot from 22 ft (assist by N. Mirotić),,72,65
278,3,3:54.0,,G. Temple misses 3-pt jump shot from 24 ft,72,65
279,3,3:51.0,,Offensive rebound by M. Gasol,72,65
280,3,3:48.0,,Shooting foul by N. Mirotić (drawn by M. Gasol),72,65
281,3,3:48.0,,M. Gasol misses free throw 1 of 2,72,65
282,3,3:48.0,,Offensive rebound by Team,72,65
283,3,3:48.0,J. Randle enters the game for J. Okafor,,72,65
284,3,3:48.0,,J. Carter enters the game for G. Temple,72,65
285,3,3:48.0,,M. Gasol makes free throw 2 of 2,72,66
286,3,3:32.0,J. Randle makes 2-pt layup from 2 ft (assist by E. Payton),,74,66
287,3,3:17.0,,J. Green misses 2-pt jump shot from 18 ft,74,66
288,3,3:12.0,Defensive rebound by N. Mirotić,,74,66
289,3,3:04.0,F. Jackson misses 2-pt jump shot from 5 ft,,74,66
290,3,3:01.0,Offensive rebound by Team,,74,66
291,3,2:52.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by E. Payton),,77,66
292,3,2:22.0,,S. Mack misses 2-pt jump shot from 13 ft,77,66
293,3,2:19.0,Defensive rebound by J. Randle,,77,66
294,3,2:11.0,Turnover by D. Miller (bad pass; steal by J. Holiday),,77,66
295,3,2:02.0,,Turnover by S. Mack (bad pass),77,66
296,3,2:02.0,,M. Conley enters the game for M. Gasol,77,66
297,3,2:02.0,,J. Jackson enters the game for S. Mack,77,66
298,3,1:45.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Randle),,80,66
299,3,1:29.0,,J. Jackson misses 2-pt hook shot from 6 ft,80,66
300,3,1:24.0,,Offensive rebound by J. Green,80,66
301,3,1:24.0,,J. Green makes 2-pt layup from 1 ft,80,68
302,3,1:11.0,Shooting foul by J. Carter (drawn by E. Payton),,80,68
303,3,1:11.0,E. Payton makes free throw 1 of 2,,81,68
304,3,1:11.0,E. Payton makes free throw 2 of 2,,82,68
305,3,0:57.0,,J. Green misses 3-pt jump shot from 22 ft,82,68
306,3,0:55.0,Defensive rebound by N. Mirotić,,82,68
307,3,0:46.0,E. Payton misses 2-pt jump shot from 8 ft,,82,68
308,3,0:43.0,,Defensive rebound by J. Green,82,68
309,3,0:34.0,,J. Green misses 2-pt layup from 3 ft (block by D. Miller),82,68
310,3,0:31.0,Defensive rebound by F. Jackson,,82,68
311,3,0:29.0,Offensive foul by J. Randle (drawn by M. Conley),,82,68
312,3,0:29.0,Turnover by J. Randle (offensive foul),,82,68
313,3,0:29.0,J. Okafor enters the game for J. Randle,,82,68
314,3,0:05.0,,J. Green misses 2-pt hook shot from 6 ft,82,68
315,3,0:02.0,Defensive rebound by J. Okafor,,82,68
316,4,11:45.0,,J. Green misses 2-pt layup from 4 ft (block by N. Mirotić),82,68
317,4,11:41.0,Defensive rebound by F. Jackson,,82,68
318,4,11:31.0,Shooting foul by J. Green (drawn by J. Okafor),,82,68
319,4,11:31.0,J. Okafor misses free throw 1 of 2,,82,68
320,4,11:31.0,Offensive rebound by Team,,82,68
321,4,11:31.0,J. Okafor makes free throw 2 of 2,,83,68
322,4,11:14.0,,J. Jackson makes 2-pt hook shot from 6 ft,83,70
323,4,10:49.0,J. Okafor misses 2-pt hook shot from 6 ft,,83,70
324,4,10:47.0,,Defensive rebound by G. Temple,83,70
325,4,10:38.0,,M. Conley misses 3-pt jump shot from 25 ft,83,70
326,4,10:34.0,Defensive rebound by D. Miller,,83,70
327,4,10:28.0,Personal foul by J. Green (drawn by N. Mirotić),,83,70
328,4,10:21.0,N. Mirotić misses 2-pt jump shot from 17 ft,,83,70
329,4,10:18.0,,Defensive rebound by J. Green,83,70
330,4,10:10.0,,J. Jackson misses 2-pt hook shot from 9 ft,83,70
331,4,10:06.0,Defensive rebound by J. Holiday,,83,70
332,4,10:03.0,Shooting foul by J. Green (drawn by J. Holiday),,83,70
333,4,10:03.0,,M. Gasol enters the game for J. Green,83,70
334,4,10:03.0,J. Holiday misses free throw 1 of 2,,83,70
335,4,10:03.0,Offensive rebound by Team,,83,70
336,4,10:03.0,J. Holiday misses free throw 2 of 2,,83,70
337,4,10:01.0,,Defensive rebound by M. Gasol,83,70
338,4,9:50.0,,G. Temple misses 2-pt layup from 3 ft,83,70
339,4,9:47.0,Defensive rebound by F. Jackson,,83,70
340,4,9:29.0,J. Holiday makes 2-pt layup from 3 ft,,85,70
341,4,9:17.0,,Turnover by J. Jackson (lost ball; steal by J. Okafor),85,70
342,4,9:12.0,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),,88,70
343,4,9:12.0,,Memphis full timeout,88,70
344,4,9:12.0,,J. Holiday enters the game for J. Carter,88,70
345,4,9:05.0,,M. Conley misses 3-pt jump shot from 26 ft,88,70
346,4,9:01.0,Defensive rebound by N. Mirotić,,88,70
347,4,8:48.0,J. Holiday makes 2-pt jump shot from 9 ft,,90,70
348,4,8:33.0,,M. Gasol misses 2-pt layup from 2 ft (block by J. Okafor),90,70
349,4,8:32.0,,Offensive rebound by M. Conley,90,70
350,4,8:32.0,,Personal foul by F. Jackson (drawn by M. Conley),90,70
351,4,8:18.0,,M. Conley misses 3-pt jump shot from 26 ft,90,70
352,4,8:15.0,Defensive rebound by J. Okafor,,90,70
353,4,8:04.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Holiday),,93,70
354,4,7:48.0,,Shooting foul by N. Mirotić (drawn by M. Gasol),93,70
355,4,7:48.0,,M. Gasol misses free throw 1 of 2,93,70
356,4,7:48.0,,Offensive rebound by Team,93,70
357,4,7:48.0,,M. Gasol makes free throw 2 of 2,93,71
358,4,7:36.0,Turnover by N. Mirotić (step out of bounds),,93,71
359,4,7:29.0,Violation by Team (kicked ball),,93,71
360,4,7:22.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by M. Gasol),93,74
361,4,7:01.0,J. Holiday misses 2-pt jump shot from 16 ft,,93,74
362,4,6:57.0,,Defensive rebound by G. Temple,93,74
363,4,6:48.0,,M. Gasol misses 2-pt jump shot from 13 ft,93,74
364,4,6:43.0,Defensive rebound by J. Holiday,,93,74
365,4,6:35.0,D. Miller misses 3-pt jump shot from 26 ft,,93,74
366,4,6:32.0,,Defensive rebound by M. Gasol,93,74
367,4,6:19.0,,M. Gasol makes 2-pt layup from 2 ft (assist by J. Jackson),93,76
368,4,6:05.0,Turnover by J. Holiday (bad pass; steal by M. Conley),,93,76
369,4,6:05.0,,Personal take foul by N. Mirotić (drawn by M. Conley),93,76
370,4,6:05.0,J. Randle enters the game for J. Okafor,,93,76
371,4,5:53.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by M. Conley),93,78
372,4,5:38.0,J. Randle makes 2-pt jump shot from 13 ft (assist by F. Jackson),,95,78
373,4,5:26.0,Violation by Team (kicked ball),,95,78
374,4,5:14.0,,M. Conley misses 3-pt jump shot from 26 ft,95,78
375,4,5:10.0,,Offensive rebound by J. Jackson,95,78
376,4,5:05.0,,M. Gasol misses 3-pt jump shot from 24 ft,95,78
377,4,5:02.0,,Offensive rebound by G. Temple,95,78
378,4,4:59.0,,J. Jackson misses 3-pt jump shot from 25 ft,95,78
379,4,4:54.0,Defensive rebound by J. Randle,,95,78
380,4,4:51.0,New Orleans full timeout,,95,78
381,4,4:51.0,J. Okafor enters the game for F. Jackson,,95,78
382,4,4:51.0,E. Payton enters the game for N. Mirotić,,95,78
383,4,4:37.0,J. Randle misses 2-pt jump shot from 19 ft,,95,78
384,4,4:33.0,,Defensive rebound by G. Temple,95,78
385,4,4:17.0,,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),95,80
386,4,4:17.0,,Shooting foul by J. Okafor (drawn by M. Conley),95,80
387,4,4:17.0,N. Mirotić enters the game for J. Okafor,,95,80
388,4,4:17.0,,M. Conley makes free throw 1 of 1,95,81
389,4,4:01.0,N. Mirotić misses 3-pt jump shot from 25 ft,,95,81
