,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
382,4,4:17.0,,J. Holiday makes free throw 1 of 2,97,92
383,4,4:17.0,,J. Holiday makes free throw 2 of 2,97,93
384,4,4:01.0,G. Harris misses 2-pt jump shot from 11 ft,,97,93
385,4,3:56.0,,Defensive rebound by D. Miller,97,93
386,4,3:48.0,,T. Frazier misses 2-pt jump shot from 20 ft,97,93
387,4,3:47.0,,Offensive rebound by J. Okafor,97,93
388,4,3:40.0,,J. Okafor misses 2-pt layup at rim,97,93
389,4,3:39.0,Defensive rebound by N. Jokić,,97,93
390,4,3:24.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by M. Morris),,100,93
391,4,3:12.0,,Turnover by J. Holiday (bad pass; steal by M. Morris),100,93
392,4,3:07.0,M. Morris misses 2-pt layup from 3 ft,,100,93
393,4,3:04.0,,Defensive rebound by J. Holiday,100,93
394,4,2:56.0,,D. Miller misses 3-pt jump shot from 26 ft,100,93
395,4,2:53.0,Defensive rebound by M. Beasley,,100,93
396,4,2:40.0,Personal foul by J. Okafor (drawn by N. Jokić),,100,93
397,4,2:40.0,,I. Clark enters the game for T. Frazier,100,93
398,4,2:36.0,Personal foul by J. Okafor (drawn by N. Jokić),,100,93
399,4,2:24.0,P. Millsap misses 2-pt layup from 3 ft,,100,93
400,4,2:22.0,,Defensive rebound by K. Williams,100,93
401,4,2:16.0,,I. Clark misses 2-pt jump shot from 6 ft,100,93
402,4,2:13.0,,Offensive rebound by J. Holiday,100,93
403,4,2:12.0,,I. Clark makes 3-pt jump shot from 24 ft (assist by J. Holiday),100,96
404,4,1:46.0,N. Jokić misses 2-pt jump shot from 16 ft,,100,96
405,4,1:43.0,,Defensive rebound by K. Williams,100,96
406,4,1:33.0,,J. Holiday makes 3-pt jump shot from 26 ft,100,99
407,4,1:32.0,Denver full timeout,,100,99
408,4,1:17.0,N. Jokić makes 2-pt layup from 2 ft,,102,99
409,4,1:02.0,,J. Holiday misses 3-pt jump shot from 26 ft,102,99
410,4,1:01.0,Defensive rebound by Team,,102,99
411,4,0:42.0,N. Jokić makes 2-pt layup from 1 ft,,104,99
412,4,0:42.0,,New Orleans full timeout,104,99
413,4,0:33.0,,D. Miller misses 3-pt jump shot from 26 ft,104,99
414,4,0:30.0,Defensive rebound by G. Harris,,104,99
415,4,0:22.0,Personal foul by J. Holiday (drawn by N. Jokić),,104,99
416,4,0:15.0,Personal take foul by K. Williams (drawn by G. Harris),,104,99
417,4,0:15.0,G. Harris makes free throw 1 of 2,,105,99
418,4,0:15.0,G. Harris misses free throw 2 of 2,,105,99
419,4,0:15.0,,Defensive rebound by J. Okafor,105,99
420,4,0:15.0,,New Orleans full timeout,105,99
421,4,0:11.0,,I. Clark misses 3-pt jump shot from 27 ft,105,99
422,4,0:08.0,Defensive rebound by P. Millsap,,105,99
423,4,0:02.0,Turnover by (8 sec),,105,99
424,4,0:00.0,,K. Williams misses 3-pt jump shot from 25 ft,105,99
425,4,0:00.0,Defensive rebound by M. Morris,,105,99
