,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
386,4,4:00.0,,J. Wall makes free throw 1 of 2,98,107
387,4,4:00.0,,J. Wall makes free throw 2 of 2,98,108
388,4,3:53.0,D. Augustin makes 3-pt jump shot from 29 ft,,101,108
389,4,3:32.0,,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),101,110
390,4,3:18.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević),,104,110
391,4,2:52.0,,J. Green misses 3-pt jump shot from 27 ft,104,110
392,4,2:52.0,,Offensive rebound by Team,104,110
393,4,2:52.0,,Turnover by Team (shot clock),104,110
394,4,2:40.0,Shooting foul by J. Wall (drawn by E. Fournier),,104,110
395,4,2:40.0,Offensive rebound by Team,,104,110
396,4,2:40.0,E. Fournier misses free throw 1 of 2,,104,110
397,4,2:40.0,E. Fournier makes free throw 2 of 2,,105,110
398,4,2:27.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),105,113
399,4,2:11.0,A. Gordon makes 2-pt layup from 4 ft (assist by D. Augustin),,107,113
400,4,1:55.0,,B. Beal misses 3-pt jump shot from 25 ft,107,113
401,4,1:52.0,Defensive rebound by N. Vučević,,107,113
402,4,1:48.0,E. Fournier misses 3-pt jump shot from 23 ft (block by J. Wall),,107,113
403,4,1:46.0,,Defensive rebound by J. Wall,107,113
404,4,1:46.0,,Personal foul by E. Fournier (drawn by J. Wall),107,113
405,4,1:46.0,,J. Wall misses free throw 1 of 2,107,113
406,4,1:46.0,,Offensive rebound by Team,107,113
407,4,1:46.0,,J. Wall makes free throw 2 of 2,107,114
408,4,1:35.0,N. Vučević misses 2-pt layup from 4 ft,,107,114
409,4,1:35.0,Offensive rebound by A. Gordon,,107,114
410,4,1:35.0,A. Gordon makes 2-pt dunk at rim,,109,114
411,4,1:17.0,,Offensive foul by J. Green (drawn by D. Augustin),109,114
412,4,1:17.0,,Turnover by J. Green (offensive foul),109,114
413,4,1:08.0,Turnover by T. Ross (bad pass),,109,114
414,4,1:08.0,,Washington full timeout,109,114
415,4,0:52.0,,Personal foul by E. Fournier (drawn by M. Morris),109,114
416,4,0:52.0,,M. Morris makes free throw 1 of 2,109,115
417,4,0:52.0,,M. Morris makes free throw 2 of 2,109,116
418,4,0:38.0,E. Fournier misses 3-pt jump shot from 27 ft,,109,116
419,4,0:32.0,,Defensive rebound by J. Green,109,116
420,4,0:32.0,,Personal foul by T. Ross (drawn by J. Wall),109,116
421,4,0:32.0,,J. Wall misses free throw 1 of 2,109,116
422,4,0:32.0,,Offensive rebound by Team,109,116
423,4,0:32.0,,J. Wall makes free throw 2 of 2,109,117
424,4,0:32.0,Orlando full timeout,,109,117
425,4,0:30.0,Turnover by A. Gordon (bad pass; steal by J. Wall),,109,117
426,4,0:07.0,,Turnover by Team (shot clock),109,117
