,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
386,4,10:32.0,J. Lamb makes 2-pt jump shot from 6 ft,,87,89
387,4,10:08.0,,J. Embiid misses 2-pt jump shot from 13 ft,87,89
388,4,10:05.0,Defensive rebound by M. Kidd-Gilchrist,,87,89
389,4,10:00.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,,89,89
390,4,10:00.0,,Violation by Team (def goaltending),89,89
391,4,9:42.0,,Shooting foul by M. Kidd-Gilchrist (drawn by J. Redick),89,89
392,4,9:42.0,Technical foul by M. Kidd-Gilchrist,,89,89
393,4,9:42.0,,J. Redick makes technical free throw,89,90
394,4,9:42.0,,J. Redick makes free throw 1 of 3,89,91
395,4,9:42.0,,J. Redick makes free throw 2 of 3,89,92
396,4,9:42.0,K. Walker enters the game for D. Graham,,89,92
397,4,9:42.0,,J. Redick makes free throw 3 of 3,89,93
398,4,9:26.0,M. Bridges misses 2-pt jump shot from 11 ft,,89,93
399,4,9:23.0,,Defensive rebound by M. Muscala,89,93
400,4,9:14.0,,J. Redick misses 3-pt jump shot from 25 ft,89,93
401,4,9:10.0,Defensive rebound by J. Lamb,,89,93
402,4,9:04.0,Turnover by M. Kidd-Gilchrist (lost ball; steal by R. Covington),,89,93
403,4,8:56.0,,M. Muscala misses 3-pt jump shot from 23 ft,89,93
404,4,8:53.0,Defensive rebound by C. Zeller,,89,93
405,4,8:46.0,Personal foul by R. Covington (drawn by C. Zeller),,89,93
406,4,8:46.0,N. Batum enters the game for M. Bridges,,89,93
407,4,8:38.0,K. Walker makes 3-pt jump shot from 28 ft,,92,93
408,4,8:23.0,,Personal foul by M. Kidd-Gilchrist (drawn by J. Redick),92,93
409,4,8:23.0,M. Williams enters the game for M. Kidd-Gilchrist,,92,93
410,4,8:23.0,,D. Šarić enters the game for J. Embiid,92,93
411,4,8:23.0,,B. Simmons enters the game for J. Redick,92,93
412,4,8:21.0,,R. Covington misses 3-pt jump shot from 26 ft,92,93
413,4,8:17.0,Defensive rebound by N. Batum,,92,93
414,4,8:12.0,J. Lamb misses 2-pt layup from 1 ft,,92,93
415,4,8:10.0,Offensive rebound by C. Zeller,,92,93
416,4,8:07.0,K. Walker misses 2-pt layup from 2 ft (block by R. Covington),,92,93
417,4,8:03.0,,Defensive rebound by R. Covington,92,93
418,4,8:00.0,,D. Šarić misses 2-pt layup from 2 ft (block by M. Williams),92,93
419,4,7:58.0,Defensive rebound by M. Williams,,92,93
420,4,7:56.0,Shooting foul by M. Muscala (drawn by K. Walker),,92,93
421,4,7:56.0,K. Walker makes free throw 1 of 2,,93,93
422,4,7:56.0,K. Walker makes free throw 2 of 2,,94,93
423,4,7:37.0,,M. Fultz misses 2-pt jump shot from 19 ft,94,93
424,4,7:33.0,Defensive rebound by J. Lamb,,94,93
425,4,7:11.0,J. Lamb misses 2-pt jump shot from 11 ft,,94,93
426,4,7:09.0,,Defensive rebound by M. Muscala,94,93
427,4,7:05.0,,Shooting foul by C. Zeller (drawn by R. Covington),94,93
428,4,7:05.0,,R. Covington misses free throw 1 of 2,94,93
429,4,7:05.0,,Offensive rebound by Team,94,93
430,4,7:05.0,B. Biyombo enters the game for C. Zeller,,94,93
431,4,7:05.0,,R. Covington makes free throw 2 of 2,94,94
432,4,6:51.0,K. Walker misses 3-pt jump shot from 25 ft,,94,94
433,4,6:48.0,,Defensive rebound by M. Fultz,94,94
434,4,6:43.0,,D. Šarić misses 3-pt jump shot from 27 ft,94,94
435,4,6:40.0,Defensive rebound by K. Walker,,94,94
436,4,6:27.0,J. Lamb misses 2-pt jump shot from 7 ft,,94,94
437,4,6:24.0,,Defensive rebound by M. Muscala,94,94
438,4,6:22.0,,Philadelphia full timeout,94,94
439,4,6:22.0,,J. Redick enters the game for M. Fultz,94,94
440,4,6:05.0,,B. Simmons makes 2-pt layup from 3 ft (assist by M. Muscala),94,96
441,4,5:46.0,K. Walker misses 3-pt jump shot from 26 ft,,94,96
442,4,5:43.0,,Defensive rebound by B. Simmons,94,96
443,4,5:31.0,,Personal foul by K. Walker (drawn by M. Muscala),94,96
444,4,5:31.0,,J. Embiid enters the game for M. Muscala,94,96
445,4,5:17.0,,B. Simmons misses 2-pt jump shot from 3 ft,94,96
446,4,5:14.0,Defensive rebound by K. Walker,,94,96
447,4,5:08.0,M. Williams misses 3-pt jump shot from 25 ft,,94,96
448,4,5:06.0,,Defensive rebound by B. Simmons,94,96
449,4,4:52.0,,Shooting foul by J. Lamb (drawn by B. Simmons),94,96
450,4,4:52.0,,B. Simmons makes free throw 1 of 2,94,97
451,4,4:52.0,M. Bridges enters the game for J. Lamb,,94,97
452,4,4:52.0,,B. Simmons misses free throw 2 of 2,94,97
453,4,4:50.0,Defensive rebound by N. Batum,,94,97
454,4,4:42.0,Shooting foul by J. Embiid (drawn by K. Walker),,94,97
455,4,4:42.0,K. Walker makes free throw 1 of 2,,95,97
456,4,4:42.0,K. Walker makes free throw 2 of 2,,96,97
457,4,4:34.0,,J. Embiid misses 2-pt layup from 4 ft (block by K. Walker),96,97
458,4,4:31.0,Defensive rebound by M. Bridges,,96,97
459,4,4:15.0,K. Walker misses 3-pt jump shot from 27 ft,,96,97
460,4,4:13.0,,Defensive rebound by J. Embiid,96,97
461,4,3:54.0,,J. Embiid misses 2-pt jump shot from 11 ft,96,97
462,4,3:51.0,Defensive rebound by N. Batum,,96,97
463,4,3:43.0,K. Walker misses 2-pt layup from 3 ft,,96,97
464,4,3:40.0,Offensive rebound by B. Biyombo,,96,97
465,4,3:38.0,M. Bridges misses 3-pt jump shot from 26 ft,,96,97
466,4,3:36.0,,Defensive rebound by R. Covington,96,97
467,4,3:35.0,,Philadelphia full timeout,96,97
468,4,3:35.0,M. Kidd-Gilchrist enters the game for M. Williams,,96,97
469,4,3:23.0,,D. Šarić misses 2-pt hook shot from 6 ft,96,97
470,4,3:21.0,,Offensive rebound by J. Embiid,96,97
471,4,3:19.0,,J. Embiid makes 2-pt dunk at rim,96,99
472,4,3:06.0,K. Walker makes 3-pt jump shot from 27 ft (assist by N. Batum),,99,99
473,4,2:42.0,,B. Simmons misses 2-pt jump shot from 18 ft,99,99
474,4,2:39.0,Defensive rebound by M. Kidd-Gilchrist,,99,99
475,4,2:17.0,K. Walker misses 3-pt jump shot from 25 ft,,99,99
476,4,2:14.0,Offensive rebound by N. Batum,,99,99
477,4,2:12.0,N. Batum misses 2-pt layup from 2 ft,,99,99
478,4,2:12.0,,Defensive rebound by D. Šarić,99,99
479,4,2:03.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),99,102
480,4,2:00.0,Charlotte full timeout,,99,102
481,4,2:00.0,C. Zeller enters the game for B. Biyombo,,99,102
482,4,1:49.0,K. Walker makes 2-pt layup from 2 ft,,101,102
483,4,1:44.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),101,105
484,4,1:32.0,K. Walker misses 3-pt jump shot from 25 ft,,101,105
485,4,1:29.0,,Defensive rebound by J. Embiid,101,105
486,4,1:13.0,,J. Embiid misses 3-pt jump shot from 26 ft,101,105
487,4,1:10.0,Defensive rebound by K. Walker,,101,105
488,4,1:07.0,M. Bridges misses 3-pt jump shot from 24 ft,,101,105
489,4,1:05.0,,Defensive rebound by B. Simmons,101,105
490,4,0:52.0,,Turnover by B. Simmons (offensive foul),101,105
491,4,0:52.0,,Offensive foul by B. Simmons (drawn by M. Kidd-Gilchrist),101,105
492,4,0:52.0,J. Lamb enters the game for M. Bridges,,101,105
493,4,0:52.0,M. Williams enters the game for M. Kidd-Gilchrist,,101,105
494,4,0:42.0,C. Zeller misses 2-pt layup from 2 ft (block by R. Covington),,101,105
495,4,0:39.0,,Defensive rebound by J. Embiid,101,105
496,4,0:19.0,,J. Embiid misses 3-pt jump shot from 26 ft,101,105
497,4,0:17.0,Defensive rebound by Team,,101,105
498,4,0:17.0,,Loose ball foul by R. Covington (drawn by K. Walker),101,105
499,4,0:17.0,Charlotte full timeout,,101,105
500,4,0:17.0,,T. McConnell enters the game for D. Šarić,101,105
501,4,0:12.0,M. Williams misses 3-pt jump shot from 24 ft,,101,105
502,4,0:07.0,Offensive rebound by N. Batum,,101,105
503,4,0:02.0,Shooting foul by B. Simmons (drawn by K. Walker),,101,105
504,4,0:02.0,K. Walker misses free throw 1 of 3,,101,105
505,4,0:02.0,Offensive rebound by Team,,101,105
506,4,0:02.0,M. Bridges enters the game for M. Williams,,101,105
507,4,0:02.0,M. Kidd-Gilchrist enters the game for C. Zeller,,101,105
508,4,0:02.0,,D. Šarić enters the game for T. McConnell,101,105
509,4,0:02.0,K. Walker makes free throw 2 of 3,,102,105
510,4,0:02.0,K. Walker makes free throw 3 of 3,,103,105
511,4,0:02.0,,Philadelphia full timeout,103,105
