,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
29,1,7:43.0,,B. Griffin misses 3-pt jump shot from 26 ft,8,5
30,1,7:40.0,Defensive rebound by E. Mudiay,,8,5
31,1,7:38.0,Personal foul by G. Robinson (drawn by T. Hardaway),,8,5
32,1,7:26.0,E. Freedom misses 2-pt layup from 12 ft,,8,5
33,1,7:24.0,,Defensive rebound by G. Robinson,8,5
34,1,7:17.0,,Turnover by R. Bullock (bad pass; steal by T. Hardaway),8,5
35,1,7:10.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,11,5
36,1,6:56.0,,Shooting foul by T. Hardaway (drawn by A. Drummond),11,5
37,1,6:56.0,,Detroit full timeout,11,5
38,1,6:56.0,,A. Drummond misses free throw 1 of 2,11,5
39,1,6:56.0,,Offensive rebound by Team,11,5
40,1,6:56.0,,A. Drummond misses free throw 2 of 2,11,5
41,1,6:56.0,Defensive rebound by E. Freedom,,11,5
42,1,6:43.0,Shooting foul by G. Robinson (drawn by T. Hardaway),,11,5
43,1,6:43.0,T. Hardaway makes free throw 1 of 2,,12,5
44,1,6:43.0,,L. Galloway enters the game for G. Robinson,12,5
45,1,6:43.0,T. Hardaway makes free throw 2 of 2,,13,5
46,1,6:27.0,,B. Griffin makes 2-pt jump shot from 11 ft,13,7
47,1,6:14.0,E. Freedom makes 2-pt layup from 3 ft,,15,7
48,1,5:59.0,,R. Jackson misses 2-pt jump shot from 8 ft,15,7
49,1,5:57.0,Defensive rebound by T. Hardaway,,15,7
50,1,5:53.0,T. Hardaway misses 2-pt layup from 6 ft,,15,7
51,1,5:49.0,Offensive rebound by T. Hardaway,,15,7
52,1,5:47.0,T. Hardaway misses 2-pt jump shot from 18 ft,,15,7
53,1,5:47.0,,Defensive rebound by R. Bullock,15,7
54,1,5:39.0,,Shooting foul by N. Vonleh (drawn by B. Griffin),15,7
55,1,5:39.0,F. Ntilikina enters the game for M. Hezonja,,15,7
56,1,5:39.0,,I. Smith enters the game for R. Jackson,15,7
57,1,5:39.0,,B. Griffin makes free throw 1 of 2,15,8
58,1,5:39.0,,B. Griffin makes free throw 2 of 2,15,9
59,1,5:16.0,E. Mudiay misses 2-pt jump shot from 8 ft,,15,9
60,1,5:12.0,Offensive rebound by E. Freedom,,15,9
61,1,5:12.0,E. Freedom misses 2-pt layup from 1 ft,,15,9
62,1,5:12.0,Offensive rebound by E. Freedom,,15,9
63,1,5:11.0,E. Freedom misses 2-pt layup from 4 ft,,15,9
64,1,5:09.0,,Defensive rebound by I. Smith,15,9
65,1,4:58.0,,Personal foul by N. Vonleh (drawn by B. Griffin),15,9
66,1,4:58.0,T. Burke enters the game for E. Mudiay,,15,9
67,1,4:58.0,M. Robinson enters the game for N. Vonleh,,15,9
68,1,4:48.0,,B. Griffin misses 2-pt layup from 2 ft,15,9
69,1,4:48.0,Defensive rebound by E. Freedom,,15,9
70,1,4:39.0,E. Freedom misses 3-pt jump shot from 26 ft,,15,9
71,1,4:34.0,,Defensive rebound by A. Drummond,15,9
72,1,4:28.0,,B. Griffin makes 2-pt layup from 3 ft,15,11
73,1,4:28.0,,Shooting foul by E. Freedom (drawn by B. Griffin),15,11
74,1,4:28.0,,B. Griffin makes free throw 1 of 1,15,12
75,1,4:19.0,T. Burke misses 2-pt layup from 2 ft,,15,12
76,1,4:16.0,,Defensive rebound by A. Drummond,15,12
77,1,4:09.0,,Offensive foul by A. Drummond (drawn by M. Robinson),15,12
78,1,4:09.0,,Turnover by A. Drummond (offensive foul),15,12
79,1,4:09.0,,Z. Pachulia enters the game for A. Drummond,15,12
80,1,3:57.0,Turnover by F. Ntilikina (traveling),,15,12
81,1,3:41.0,,Shooting foul by M. Robinson (drawn by B. Griffin),15,12
82,1,3:41.0,,B. Griffin makes free throw 1 of 2,15,13
83,1,3:41.0,,B. Brown enters the game for R. Bullock,15,13
84,1,3:41.0,,B. Griffin makes free throw 2 of 2,15,14
85,1,3:26.0,T. Burke misses 3-pt jump shot from 25 ft,,15,14
86,1,3:22.0,Offensive rebound by E. Freedom,,15,14
87,1,3:22.0,E. Freedom misses 2-pt hook shot from 4 ft,,15,14
88,1,3:22.0,,Defensive rebound by B. Brown,15,14
89,1,3:06.0,,B. Griffin misses 3-pt jump shot from 27 ft,15,14
90,1,3:03.0,Defensive rebound by E. Freedom,,15,14
91,1,2:56.0,T. Burke misses 2-pt jump shot from 18 ft,,15,14
92,1,2:52.0,Offensive rebound by M. Robinson,,15,14
93,1,2:51.0,M. Robinson makes 2-pt layup from 4 ft,,17,14
94,1,2:45.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by I. Smith),17,17
95,1,2:32.0,T. Hardaway misses 2-pt jump shot from 7 ft,,17,17
96,1,2:32.0,Offensive rebound by M. Robinson,,17,17
97,1,2:25.0,M. Robinson misses 2-pt layup from 2 ft,,17,17
98,1,2:25.0,,Defensive rebound by I. Smith,17,17
99,1,2:21.0,,Turnover by I. Smith (lost ball; steal by T. Hardaway),17,17
100,1,2:14.0,Personal foul by Z. Pachulia (drawn by E. Freedom),,17,17
101,1,2:14.0,New York full timeout,,17,17
102,1,2:14.0,K. Knox enters the game for T. Hardaway,,17,17
103,1,2:14.0,A. Trier enters the game for E. Freedom,,17,17
104,1,2:14.0,,S. Johnson enters the game for B. Griffin,17,17
105,1,2:01.0,K. Knox misses 2-pt jump shot from 18 ft,,17,17
106,1,1:58.0,,Defensive rebound by Z. Pachulia,17,17
107,1,1:37.0,,S. Johnson makes 3-pt jump shot from 29 ft (assist by I. Smith),17,20
108,1,1:12.0,T. Burke misses 2-pt jump shot from 8 ft,,17,20
109,1,1:09.0,Offensive rebound by M. Robinson,,17,20
110,1,1:08.0,M. Robinson misses 2-pt layup from 4 ft (block by S. Johnson),,17,20
111,1,1:06.0,,Defensive rebound by S. Johnson,17,20
112,1,1:04.0,,S. Johnson makes 2-pt layup from 1 ft,17,22
113,1,0:55.0,Personal foul by S. Johnson (drawn by A. Trier),,17,22
114,1,0:55.0,A. Trier misses free throw 1 of 2,,17,22
115,1,0:55.0,Offensive rebound by Team,,17,22
116,1,0:55.0,A. Trier makes free throw 2 of 2,,18,22
117,1,0:43.0,,L. Galloway misses 3-pt jump shot from 24 ft,18,22
118,1,0:41.0,Defensive rebound by M. Robinson,,18,22
119,1,0:31.0,Personal foul by B. Brown (drawn by A. Trier),,18,22
120,1,0:31.0,A. Trier makes free throw 1 of 2,,19,22
121,1,0:31.0,A. Trier misses free throw 2 of 2,,19,22
122,1,0:30.0,,Defensive rebound by S. Johnson,19,22
123,1,0:16.0,,Personal foul by M. Robinson (drawn by Z. Pachulia),19,22
124,1,0:16.0,,Z. Pachulia makes free throw 1 of 2,19,23
125,1,0:16.0,,Z. Pachulia makes free throw 2 of 2,19,24
126,1,0:02.0,T. Burke misses 2-pt jump shot from 19 ft,,19,24
127,1,0:02.0,,Defensive rebound by Z. Pachulia,19,24
128,2,11:47.0,A. Trier makes 2-pt jump shot from 18 ft,,21,24
129,2,11:29.0,,L. Galloway makes 2-pt jump shot from 12 ft (assist by I. Smith),21,26
130,2,11:21.0,Turnover by A. Trier (bad pass; steal by L. Galloway),,21,26
131,2,11:14.0,,S. Johnson makes 2-pt layup from 1 ft,21,28
132,2,10:59.0,K. Knox misses 3-pt jump shot from 25 ft,,21,28
133,2,10:55.0,,Defensive rebound by S. Johnson,21,28
134,2,10:50.0,,S. Johnson misses 2-pt layup from 6 ft (block by M. Robinson),21,28
135,2,10:47.0,Defensive rebound by A. Trier,,21,28
136,2,10:46.0,Shooting foul by I. Smith (drawn by K. Knox),,21,28
137,2,10:46.0,K. Knox makes free throw 1 of 2,,22,28
138,2,10:46.0,K. Knox misses free throw 2 of 2,,22,28
139,2,10:44.0,,Defensive rebound by B. Brown,22,28
140,2,10:25.0,,B. Brown misses 2-pt layup from 2 ft,22,28
141,2,10:25.0,Defensive rebound by Team,,22,28
142,2,10:16.0,F. Ntilikina misses 2-pt jump shot from 10 ft,,22,28
143,2,10:16.0,,Defensive rebound by Z. Pachulia,22,28
144,2,10:11.0,,L. Galloway makes 2-pt layup from 4 ft (assist by I. Smith),22,30
145,2,10:11.0,,Shooting foul by F. Ntilikina (drawn by L. Galloway),22,30
146,2,10:11.0,,L. Galloway makes free throw 1 of 1,22,31
147,2,9:56.0,Personal foul by L. Galloway (drawn by M. Robinson),,22,31
148,2,9:53.0,Turnover by M. Robinson (bad pass),,22,31
149,2,9:53.0,Violation by Team (delay of game),,22,31
150,2,9:39.0,,L. Galloway misses 3-pt jump shot from 26 ft,22,31
151,2,9:36.0,Defensive rebound by K. Knox,,22,31
152,2,9:29.0,K. Knox misses 2-pt jump shot from 20 ft,,22,31
153,2,9:26.0,,Defensive rebound by B. Brown,22,31
154,2,9:24.0,,Turnover by B. Brown (bad pass),22,31
155,2,9:15.0,Shooting foul by I. Smith (drawn by T. Burke),,22,31
156,2,9:15.0,T. Burke makes free throw 1 of 2,,23,31
157,2,9:15.0,T. Burke makes free throw 2 of 2,,24,31
158,2,9:03.0,,L. Galloway misses 2-pt jump shot from 19 ft,24,31
159,2,9:00.0,Defensive rebound by T. Burke,,24,31
160,2,8:56.0,Shooting foul by I. Smith (drawn by T. Burke),,24,31
161,2,8:56.0,T. Burke makes free throw 1 of 2,,25,31
162,2,8:56.0,,R. Jackson enters the game for I. Smith,25,31
163,2,8:56.0,T. Burke makes free throw 2 of 2,,26,31
164,2,8:40.0,,Z. Pachulia makes 2-pt layup from 3 ft (assist by S. Johnson),26,33
165,2,8:40.0,,Shooting foul by K. Knox (drawn by Z. Pachulia),26,33
166,2,8:40.0,,Z. Pachulia makes free throw 1 of 1,26,34
167,2,8:28.0,A. Trier makes 2-pt layup from 2 ft,,28,34
168,2,8:19.0,,R. Jackson makes 2-pt jump shot from 8 ft,28,36
169,2,8:05.0,K. Knox misses 3-pt jump shot from 23 ft,,28,36
170,2,8:05.0,,Defensive rebound by L. Galloway,28,36
171,2,7:43.0,,R. Jackson misses 2-pt jump shot from 5 ft,28,36
172,2,7:41.0,Defensive rebound by A. Trier,,28,36
173,2,7:35.0,T. Burke misses 3-pt jump shot from 23 ft,,28,36
174,2,7:32.0,,Defensive rebound by R. Jackson,28,36
175,2,7:31.0,,Shooting foul by F. Ntilikina (drawn by S. Johnson),28,36
176,2,7:31.0,,S. Johnson misses free throw 1 of 2,28,36
177,2,7:31.0,,Offensive rebound by Team,28,36
178,2,7:31.0,T. Hardaway enters the game for T. Burke,,28,36
179,2,7:31.0,E. Freedom enters the game for K. Knox,,28,36
180,2,7:31.0,E. Mudiay enters the game for F. Ntilikina,,28,36
181,2,7:31.0,N. Vonleh enters the game for M. Robinson,,28,36
182,2,7:31.0,,B. Griffin enters the game for B. Brown,28,36
183,2,7:31.0,,S. Johnson misses free throw 2 of 2,28,36
184,2,7:24.0,Defensive rebound by N. Vonleh,,28,36
185,2,7:14.0,E. Mudiay misses 2-pt jump shot from 17 ft,,28,36
186,2,7:08.0,,Defensive rebound by L. Galloway,28,36
187,2,7:06.0,,R. Jackson makes 2-pt layup from 1 ft,28,38
188,2,6:52.0,T. Hardaway misses 3-pt jump shot from 26 ft,,28,38
189,2,6:49.0,,Defensive rebound by B. Griffin,28,38
190,2,6:45.0,Violation by Team (kicked ball),,28,38
191,2,6:45.0,,Detroit full timeout,28,38
192,2,6:40.0,,B. Griffin makes 2-pt jump shot from 10 ft,28,40
193,2,6:27.0,Turnover by T. Hardaway (lost ball; steal by S. Johnson),,28,40
194,2,6:20.0,,R. Jackson misses 2-pt layup from 3 ft,28,40
195,2,6:17.0,Defensive rebound by N. Vonleh,,28,40
196,2,6:10.0,A. Trier makes 2-pt layup from 3 ft,,30,40
197,2,5:59.0,,Shooting foul by N. Vonleh (drawn by L. Galloway),30,40
198,2,5:59.0,M. Hezonja enters the game for A. Trier,,30,40
199,2,5:59.0,,A. Drummond enters the game for Z. Pachulia,30,40
200,2,5:59.0,,L. Galloway misses free throw 1 of 2,30,40
201,2,5:59.0,,Offensive rebound by Team,30,40
202,2,5:59.0,,L. Galloway makes free throw 2 of 2,30,41
203,2,5:47.0,Turnover by N. Vonleh (traveling),,30,41
204,2,5:47.0,A. Trier enters the game for N. Vonleh,,30,41
205,2,5:47.0,,R. Bullock enters the game for L. Galloway,30,41
206,2,5:33.0,,Personal foul by M. Hezonja (drawn by S. Johnson),30,41
207,2,5:33.0,,S. Johnson makes free throw 1 of 2,30,42
208,2,5:33.0,,S. Johnson makes free throw 2 of 2,30,43
209,2,5:14.0,E. Freedom misses 2-pt jump shot from 7 ft,,30,43
210,2,5:11.0,,Defensive rebound by B. Griffin,30,43
211,2,5:06.0,,R. Jackson makes 3-pt jump shot from 26 ft (assist by B. Griffin),30,46
212,2,4:53.0,T. Hardaway misses 3-pt jump shot from 28 ft,,30,46
213,2,4:51.0,,Defensive rebound by A. Drummond,30,46
214,2,4:41.0,,R. Jackson misses 3-pt jump shot from 29 ft,30,46
215,2,4:37.0,,Offensive rebound by A. Drummond,30,46
216,2,4:34.0,,Turnover by A. Drummond (lost ball; steal by M. Hezonja),30,46
217,2,4:32.0,Shooting foul by S. Johnson (drawn by M. Hezonja),,30,46
218,2,4:32.0,M. Hezonja makes free throw 1 of 2,,31,46
219,2,4:32.0,M. Hezonja makes free throw 2 of 2,,32,46
220,2,4:18.0,,A. Drummond misses 2-pt dunk from 4 ft,32,46
221,2,4:16.0,Defensive rebound by A. Trier,,32,46
222,2,4:13.0,E. Freedom makes 2-pt layup at rim (assist by E. Mudiay),,34,46
223,2,3:52.0,,B. Griffin misses 2-pt layup from 6 ft,34,46
224,2,3:51.0,Defensive rebound by E. Freedom,,34,46
225,2,3:43.0,A. Trier misses 3-pt jump shot from 26 ft,,34,46
226,2,3:40.0,,Defensive rebound by A. Drummond,34,46
227,2,3:24.0,,B. Griffin misses 2-pt layup from 7 ft,34,46
228,2,3:23.0,,Offensive rebound by A. Drummond,34,46
229,2,3:23.0,,Shooting foul by E. Freedom (drawn by A. Drummond),34,46
230,2,3:23.0,,A. Drummond misses free throw 1 of 2,34,46
231,2,3:23.0,,Offensive rebound by Team,34,46
232,2,3:23.0,,A. Drummond misses free throw 2 of 2,34,46
233,2,3:21.0,Defensive rebound by E. Freedom,,34,46
234,2,3:10.0,E. Mudiay misses 3-pt jump shot from 22 ft,,34,46
235,2,3:06.0,Offensive rebound by A. Trier,,34,46
236,2,2:55.0,E. Mudiay makes 3-pt jump shot from 23 ft (assist by M. Hezonja),,37,46
237,2,2:34.0,,R. Jackson makes 2-pt layup from 1 ft (assist by S. Johnson),37,48
238,2,2:34.0,,Shooting foul by M. Hezonja (drawn by R. Jackson),37,48
239,2,2:34.0,New York full timeout,,37,48
240,2,2:34.0,,B. Brown enters the game for S. Johnson,37,48
241,2,2:34.0,,R. Jackson makes free throw 1 of 1,37,49
242,2,2:09.0,E. Mudiay makes 2-pt jump shot from 15 ft,,39,49
243,2,1:53.0,,A. Drummond misses 2-pt layup from 3 ft,39,49
244,2,1:51.0,Defensive rebound by E. Freedom,,39,49
245,2,1:47.0,E. Mudiay misses 2-pt jump shot from 18 ft,,39,49
246,2,1:44.0,,Defensive rebound by A. Drummond,39,49
247,2,1:31.0,,Turnover by R. Bullock (step out of bounds),39,49
248,2,1:19.0,E. Mudiay misses 3-pt jump shot from 25 ft,,39,49
249,2,1:16.0,,Defensive rebound by B. Brown,39,49
250,2,0:59.0,,A. Drummond misses 2-pt dunk from 1 ft,39,49
251,2,0:57.0,Defensive rebound by A. Trier,,39,49
252,2,0:51.0,A. Trier makes 2-pt layup from 2 ft,,41,49
253,2,0:35.0,,Shooting foul by M. Hezonja (drawn by R. Jackson),41,49
254,2,0:35.0,,R. Jackson makes free throw 1 of 2,41,50
255,2,0:35.0,D. Dotson enters the game for M. Hezonja,,41,50
256,2,0:35.0,,R. Jackson makes free throw 2 of 2,41,51
257,2,0:29.0,Turnover by A. Trier (out of bounds lost ball),,41,51
258,2,0:29.0,M. Robinson enters the game for D. Dotson,,41,51
259,2,0:14.0,,B. Griffin misses 3-pt jump shot from 25 ft,41,51
260,2,0:11.0,Defensive rebound by A. Trier,,41,51
261,2,0:00.0,T. Hardaway makes 2-pt jump shot from 15 ft,,43,51
262,3,11:49.0,Personal foul by G. Robinson (drawn by T. Hardaway),,43,51
263,3,11:40.0,Turnover by T. Hardaway (lost ball; steal by G. Robinson),,43,51
264,3,11:38.0,,Shooting foul by N. Vonleh (drawn by G. Robinson),43,51
265,3,11:38.0,,G. Robinson misses free throw 1 of 2,43,51
266,3,11:38.0,,Offensive rebound by Team,43,51
267,3,11:38.0,,G. Robinson makes free throw 2 of 2,43,52
268,3,11:22.0,E. Mudiay misses 2-pt jump shot from 8 ft (block by A. Drummond),,43,52
269,3,11:20.0,,Defensive rebound by A. Drummond,43,52
270,3,11:16.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by R. Jackson),43,55
271,3,11:09.0,New York full timeout,,43,55
272,3,11:09.0,D. Dotson enters the game for N. Vonleh,,43,55
273,3,11:02.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by E. Mudiay),,46,55
274,3,10:50.0,,Personal foul by M. Hezonja (drawn by B. Griffin),46,55
275,3,10:38.0,,Turnover by B. Griffin (bad pass),46,55
276,3,10:31.0,Personal foul by R. Jackson (drawn by E. Mudiay),,46,55
277,3,10:26.0,M. Hezonja misses 3-pt jump shot from 25 ft,,46,55
278,3,10:21.0,,Defensive rebound by R. Bullock,46,55
279,3,10:15.0,,Shooting foul by M. Hezonja (drawn by B. Griffin),46,55
280,3,10:15.0,,B. Griffin makes free throw 1 of 2,46,56
281,3,10:15.0,M. Robinson enters the game for M. Hezonja,,46,56
282,3,10:15.0,,B. Griffin misses free throw 2 of 2,46,56
283,3,10:11.0,,Offensive rebound by A. Drummond,46,56
284,3,10:10.0,,A. Drummond misses 2-pt layup at rim,46,56
285,3,10:09.0,Defensive rebound by E. Freedom,,46,56
286,3,10:04.0,T. Hardaway misses 3-pt jump shot from 27 ft,,46,56
287,3,10:01.0,,Defensive rebound by R. Bullock,46,56
288,3,9:50.0,,B. Griffin makes 2-pt hook shot from 5 ft,46,58
289,3,9:32.0,E. Freedom misses 2-pt jump shot from 16 ft,,46,58
290,3,9:30.0,,Defensive rebound by R. Jackson,46,58
291,3,9:13.0,,B. Griffin misses 2-pt layup from 5 ft,46,58
292,3,9:11.0,Defensive rebound by M. Robinson,,46,58
293,3,8:59.0,E. Mudiay makes 2-pt jump shot from 18 ft,,48,58
294,3,8:44.0,,B. Griffin misses 3-pt jump shot from 25 ft,48,58
295,3,8:41.0,Defensive rebound by T. Hardaway,,48,58
296,3,8:29.0,Personal foul by R. Jackson (drawn by T. Hardaway),,48,58
297,3,8:23.0,T. Hardaway misses 3-pt jump shot from 26 ft,,48,58
298,3,8:20.0,,Defensive rebound by R. Bullock,48,58
299,3,8:11.0,,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),48,60
300,3,7:52.0,E. Mudiay makes 2-pt jump shot from 10 ft,,50,60
301,3,7:41.0,,Personal foul by M. Robinson (drawn by B. Griffin),50,60
302,3,7:30.0,,Shooting foul by M. Robinson (drawn by B. Griffin),50,60
303,3,7:30.0,,B. Griffin misses free throw 1 of 2,50,60
304,3,7:30.0,,Offensive rebound by Team,50,60
305,3,7:30.0,,B. Griffin makes free throw 2 of 2,50,61
306,3,7:24.0,Turnover by E. Mudiay (traveling),,50,61
307,3,7:13.0,,Turnover by A. Drummond (bad pass),50,61
308,3,6:55.0,D. Dotson makes 2-pt jump shot from 21 ft (assist by T. Hardaway),,52,61
309,3,6:39.0,,R. Jackson misses 2-pt jump shot from 14 ft,52,61
310,3,6:37.0,Defensive rebound by D. Dotson,,52,61
311,3,6:16.0,E. Mudiay misses 3-pt jump shot from 25 ft,,52,61
312,3,6:13.0,,Defensive rebound by A. Drummond,52,61
313,3,6:10.0,,Detroit full timeout,52,61
314,3,6:10.0,,L. Galloway enters the game for R. Jackson,52,61
315,3,6:10.0,,I. Smith enters the game for G. Robinson,52,61
316,3,6:01.0,,B. Griffin makes 2-pt layup from 3 ft (assist by I. Smith),52,63
317,3,5:41.0,T. Hardaway makes 2-pt layup from 4 ft (assist by E. Freedom),,54,63
318,3,5:21.0,,Shooting foul by M. Robinson (drawn by R. Bullock),54,63
319,3,5:21.0,,R. Bullock makes free throw 1 of 2,54,64
320,3,5:21.0,,R. Bullock makes free throw 2 of 2,54,65
321,3,5:06.0,E. Freedom makes 2-pt hook shot from 5 ft,,56,65
322,3,4:45.0,,Turnover by B. Griffin (traveling),56,65
323,3,4:45.0,A. Trier enters the game for T. Hardaway,,56,65
324,3,4:30.0,Turnover by M. Robinson (bad pass; steal by A. Drummond),,56,65
325,3,4:26.0,,B. Griffin makes 2-pt layup from 1 ft,56,67
326,3,4:26.0,T. Burke enters the game for E. Mudiay,,56,67
327,3,4:26.0,,S. Johnson enters the game for R. Bullock,56,67
328,3,4:05.0,Shooting foul by L. Galloway (drawn by A. Trier),,56,67
329,3,4:05.0,A. Trier makes free throw 1 of 2,,57,67
330,3,4:05.0,A. Trier makes free throw 2 of 2,,58,67
331,3,3:47.0,,I. Smith makes 2-pt jump shot from 9 ft,58,69
332,3,3:39.0,Personal foul by L. Galloway (drawn by A. Trier),,58,69
333,3,3:39.0,A. Trier makes free throw 1 of 2,,59,69
334,3,3:39.0,A. Trier makes free throw 2 of 2,,60,69
335,3,3:27.0,,B. Griffin makes 2-pt layup from 3 ft (assist by I. Smith),60,71
336,3,3:27.0,,Shooting foul by M. Robinson (drawn by B. Griffin),60,71
337,3,3:27.0,K. Knox enters the game for M. Robinson,,60,71
338,3,3:27.0,,B. Griffin misses free throw 1 of 1,60,71
339,3,3:25.0,Defensive rebound by K. Knox,,60,71
340,3,3:08.0,D. Dotson makes 2-pt jump shot from 17 ft,,62,71
341,3,2:49.0,,I. Smith misses 2-pt jump shot from 15 ft,62,71
342,3,2:43.0,,Offensive rebound by A. Drummond,62,71
343,3,2:43.0,,A. Drummond makes 2-pt layup at rim,62,73
344,3,2:35.0,Personal foul by L. Galloway (drawn by D. Dotson),,62,73
345,3,2:35.0,D. Dotson makes free throw 1 of 2,,63,73
346,3,2:35.0,,Z. Pachulia enters the game for A. Drummond,63,73
347,3,2:35.0,D. Dotson makes free throw 2 of 2,,64,73
348,3,2:25.0,,B. Griffin misses 3-pt jump shot from 26 ft,64,73
349,3,2:22.0,Defensive rebound by E. Freedom,,64,73
350,3,2:12.0,D. Dotson makes 2-pt jump shot from 22 ft (assist by A. Trier),,66,73
351,3,1:59.0,,Personal foul by E. Freedom (drawn by B. Griffin),66,73
352,3,1:59.0,,B. Griffin misses free throw 1 of 2,66,73
353,3,1:59.0,,Offensive rebound by Team,66,73
354,3,1:59.0,,B. Brown enters the game for L. Galloway,66,73
355,3,1:59.0,,B. Griffin makes free throw 2 of 2,66,74
356,3,1:35.0,E. Freedom makes 2-pt layup from 2 ft (assist by A. Trier),,68,74
357,3,1:20.0,,B. Griffin makes 2-pt dunk from 1 ft (assist by I. Smith),68,76
358,3,1:07.0,T. Burke makes 2-pt jump shot from 16 ft,,70,76
359,3,0:51.0,,S. Johnson makes 3-pt jump shot from 23 ft (assist by B. Griffin),70,79
360,3,0:39.0,K. Knox misses 2-pt layup from 4 ft,,70,79
361,3,0:37.0,Offensive rebound by K. Knox,,70,79
362,3,0:37.0,K. Knox misses 2-pt layup from 1 ft,,70,79
363,3,0:36.0,Offensive rebound by Team,,70,79
364,3,0:34.0,E. Freedom misses 2-pt jump shot from 9 ft,,70,79
365,3,0:32.0,,Defensive rebound by B. Griffin,70,79
366,3,0:19.0,,I. Smith misses 2-pt jump shot from 8 ft,70,79
367,3,0:18.0,,Offensive rebound by Z. Pachulia,70,79
368,3,0:15.0,,B. Brown makes 2-pt dunk from 1 ft (assist by B. Griffin),70,81
369,3,0:02.0,T. Burke misses 2-pt jump shot from 15 ft,,70,81
370,3,0:02.0,,Defensive rebound by I. Smith,70,81
371,3,0:00.0,,I. Smith misses 3-pt jump shot from 63 ft,70,81
372,3,0:00.0,,Offensive rebound by Team,70,81
373,4,11:44.0,,I. Smith misses 2-pt layup from 3 ft (block by N. Vonleh),70,81
374,4,11:40.0,,Offensive rebound by Z. Pachulia,70,81
375,4,11:40.0,,Z. Pachulia makes 2-pt layup at rim,70,83
376,4,11:29.0,D. Dotson misses 2-pt layup from 6 ft (block by S. Johnson),,70,83
377,4,11:27.0,,Defensive rebound by S. Johnson,70,83
378,4,11:25.0,,S. Johnson makes 2-pt layup from 1 ft,70,85
379,4,11:25.0,,Shooting foul by K. Knox (drawn by S. Johnson),70,85
380,4,11:25.0,M. Hezonja enters the game for K. Knox,,70,85
381,4,11:25.0,,S. Johnson makes free throw 1 of 1,70,86
382,4,11:15.0,Turnover by M. Hezonja (traveling),,70,86
383,4,10:57.0,,B. Brown misses 2-pt layup from 4 ft (block by N. Vonleh),70,86
384,4,10:54.0,Defensive rebound by N. Vonleh,,70,86
385,4,10:50.0,Shooting foul by Z. Pachulia (drawn by N. Vonleh),,70,86
386,4,10:50.0,N. Vonleh misses free throw 1 of 2,,70,86
387,4,10:50.0,Offensive rebound by Team,,70,86
388,4,10:50.0,N. Vonleh makes free throw 2 of 2,,71,86
389,4,10:32.0,,Offensive foul by Z. Pachulia (drawn by A. Trier),71,86
390,4,10:32.0,,Turnover by Z. Pachulia (offensive foul),71,86
