,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
385,4,8:19.0,J. Brown misses 2-pt layup at rim,,87,90
386,4,8:18.0,,Defensive rebound by N. Powell,87,90
387,4,8:00.0,,F. VanVleet misses 3-pt jump shot from 26 ft,87,90
388,4,7:57.0,Defensive rebound by M. Morris,,87,90
389,4,7:46.0,A. Horford misses 2-pt jump shot from 9 ft,,87,90
390,4,7:44.0,,Defensive rebound by S. Ibaka,87,90
391,4,7:28.0,,Turnover by K. Leonard (back court),87,90
392,4,7:28.0,K. Irving enters the game for J. Brown,,87,90
393,4,7:28.0,J. Tatum enters the game for T. Rozier,,87,90
394,4,7:28.0,,K. Lowry enters the game for N. Powell,87,90
395,4,7:19.0,K. Irving misses 2-pt jump shot from 8 ft,,87,90
396,4,7:16.0,,Defensive rebound by K. Lowry,87,90
397,4,7:10.0,,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Lowry),87,92
398,4,6:55.0,K. Irving misses 2-pt layup from 3 ft (block by S. Ibaka),,87,92
399,4,6:55.0,Offensive rebound by A. Horford,,87,92
400,4,6:50.0,A. Horford makes 2-pt layup at rim,,89,92
401,4,6:36.0,,S. Ibaka misses 2-pt jump shot from 15 ft,89,92
402,4,6:33.0,Defensive rebound by A. Horford,,89,92
403,4,6:25.0,M. Smart misses 2-pt jump shot from 10 ft,,89,92
404,4,6:22.0,,Defensive rebound by K. Leonard,89,92
405,4,6:16.0,,K. Leonard makes 3-pt jump shot from 26 ft (assist by F. VanVleet),89,95
406,4,5:53.0,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Horford),,92,95
407,4,5:31.0,,K. Leonard misses 2-pt jump shot from 12 ft,92,95
408,4,5:30.0,,Offensive rebound by S. Ibaka,92,95
409,4,5:30.0,,S. Ibaka makes 2-pt hook shot from 2 ft,92,97
410,4,5:30.0,,Shooting foul by M. Morris (drawn by S. Ibaka),92,97
411,4,5:30.0,G. Hayward enters the game for M. Smart,,92,97
412,4,5:30.0,,S. Ibaka misses free throw 1 of 1,92,97
413,4,5:26.0,Defensive rebound by J. Tatum,,92,97
414,4,5:19.0,Personal foul by O. Anunoby (drawn by J. Tatum),,92,97
415,4,5:19.0,J. Tatum makes free throw 1 of 2,,93,97
416,4,5:19.0,,D. Green enters the game for F. VanVleet,93,97
417,4,5:19.0,J. Tatum makes free throw 2 of 2,,94,97
418,4,5:01.0,,K. Leonard misses 3-pt jump shot from 26 ft,94,97
419,4,4:59.0,,Offensive rebound by S. Ibaka,94,97
420,4,4:57.0,,D. Green misses 3-pt jump shot from 27 ft,94,97
421,4,4:52.0,,Offensive rebound by S. Ibaka,94,97
422,4,4:50.0,,S. Ibaka misses 2-pt hook shot from 6 ft,94,97
423,4,4:47.0,Defensive rebound by J. Tatum,,94,97
424,4,4:35.0,Offensive foul by J. Tatum (drawn by K. Lowry),,94,97
425,4,4:35.0,Turnover by J. Tatum (offensive foul),,94,97
426,4,4:35.0,,Toronto full timeout,94,97
427,4,4:21.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by D. Green),94,99
428,4,4:03.0,K. Irving makes 2-pt jump shot from 17 ft (assist by A. Horford),,96,99
429,4,3:36.0,,K. Leonard makes 2-pt jump shot from 8 ft,96,101
430,4,3:28.0,Offensive foul by M. Morris (drawn by K. Lowry),,96,101
431,4,3:28.0,Turnover by M. Morris (offensive foul),,96,101
432,4,3:28.0,T. Rozier enters the game for M. Morris,,96,101
433,4,3:18.0,,Personal foul by J. Tatum (drawn by K. Leonard),96,101
434,4,3:04.0,,K. Leonard misses 2-pt hook shot from 6 ft,96,101
435,4,3:04.0,,Offensive rebound by O. Anunoby,96,101
436,4,3:04.0,,Turnover by Team (shot clock),96,101
437,4,3:04.0,Boston full timeout,,96,101
438,4,3:04.0,,F. VanVleet enters the game for O. Anunoby,96,101
439,4,2:53.0,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),,99,101
440,4,2:29.0,,D. Green makes 3-pt jump shot from 23 ft (assist by F. VanVleet),99,104
441,4,2:16.0,Offensive foul by J. Tatum (drawn by K. Lowry),,99,104
442,4,2:16.0,Turnover by J. Tatum (offensive foul),,99,104
443,4,2:08.0,,K. Lowry makes 3-pt jump shot from 27 ft (assist by F. VanVleet),99,107
444,4,1:57.0,K. Irving misses 3-pt jump shot from 26 ft,,99,107
445,4,1:53.0,,Defensive rebound by K. Lowry,99,107
446,4,1:46.0,,Offensive foul by S. Ibaka (drawn by T. Rozier),99,107
447,4,1:46.0,,Turnover by S. Ibaka (offensive foul),99,107
448,4,1:34.0,T. Rozier misses 2-pt jump shot from 12 ft,,99,107
449,4,1:30.0,,Defensive rebound by K. Leonard,99,107
450,4,1:20.0,,K. Leonard misses 2-pt jump shot from 5 ft,99,107
451,4,1:19.0,Defensive rebound by J. Tatum,,99,107
452,4,1:14.0,J. Tatum misses 2-pt layup from 2 ft (block by D. Green),,99,107
453,4,1:10.0,,Defensive rebound by F. VanVleet,99,107
454,4,0:52.0,,K. Lowry makes 2-pt jump shot from 16 ft,99,109
455,4,0:41.0,A. Horford misses 3-pt jump shot from 27 ft,,99,109
456,4,0:38.0,,Defensive rebound by K. Lowry,99,109
457,4,0:32.0,,K. Leonard misses 2-pt layup from 3 ft,99,109
458,4,0:32.0,,Offensive rebound by S. Ibaka,99,109
459,4,0:32.0,,S. Ibaka makes 2-pt dunk from 1 ft,99,111
460,4,0:27.0,K. Irving makes 2-pt layup from 2 ft,,101,111
461,4,0:22.0,,Toronto full timeout,101,111
462,4,0:20.0,,Personal foul by T. Rozier (drawn by K. Leonard),101,111
463,4,0:20.0,A. Baynes enters the game for A. Horford,,101,111
464,4,0:17.0,,Personal foul by T. Rozier (drawn by K. Leonard),101,111
465,4,0:17.0,,K. Leonard makes free throw 1 of 2,101,112
466,4,0:17.0,,K. Leonard makes free throw 2 of 2,101,113
467,4,0:09.0,J. Tatum misses 3-pt jump shot from 23 ft,,101,113
468,4,0:07.0,,Defensive rebound by K. Lowry,101,113
